system,realization,local_JS,selected_JS,selected_improves
RXC J2211.7-0350,80,0.03170097589331654,0.02379592411376542,True
RXC J2211.7-0350,81,0.02079456715427526,0.013767443765064197,True
RXC J2211.7-0350,82,0.02325600782304197,0.01575551484733504,True
RXC J2211.7-0350,83,0.017658278827112277,0.011195147684200843,True
RXC J2211.7-0350,84,0.016480335632487568,0.01006754310476282,True
RXC J2211.7-0350,85,0.029775501357075435,0.022095198672184242,True
RXC J2211.7-0350,86,0.022645997004708655,0.015185848390075033,True
RXC J2211.7-0350,87,0.015081766356171263,0.008668503830215226,True
RXC J2211.7-0350,88,0.022665285641811805,0.015670487876506316,True
RXC J2211.7-0350,89,0.021491088913420116,0.01411149181673341,True
RXC J2211.7-0350,90,0.0238014502709541,0.016221637384429874,True
RXC J2211.7-0350,91,0.018393414610644056,0.011644967227709597,True
RXC J2211.7-0350,92,0.028855870149630654,0.02138624841309289,True
RXC J2211.7-0350,93,0.019975301590808958,0.012922962193967581,True
RXC J2211.7-0350,94,0.014546253206097617,0.008453250643162689,True
RXC J2211.7-0350,95,0.028076483808011123,0.020629251419396928,True
RXC J2211.7-0350,96,0.026818226155939366,0.019144983406263135,True
RXC J2211.7-0350,97,0.02091951080802927,0.014102430752193054,True
RXC J2211.7-0350,98,0.027716283336183263,0.02018329611508482,True
RXC J2211.7-0350,99,0.019154501303681765,0.012194718389921318,True
SMACS J0723.3-7327,0,0.053550989810424054,0.042144898443877754,True
SMACS J0723.3-7327,1,0.04319959804581286,0.03271999476941592,True
SMACS J0723.3-7327,2,0.05219028261184875,0.04080067369803504,True
SMACS J0723.3-7327,3,0.053605278309107864,0.04300352712854989,True
SMACS J0723.3-7327,4,0.057820821667713546,0.04610801446735725,True
SMACS J0723.3-7327,5,0.0511904607165612,0.0408726917325947,True
SMACS J0723.3-7327,6,0.05021157673935196,0.039014134932586805,True
SMACS J0723.3-7327,7,0.055983642044534,0.04443706089708663,True
SMACS J0723.3-7327,8,0.044809962267339645,0.034321323545421306,True
SMACS J0723.3-7327,9,0.044882971751896455,0.033712955942555564,True
SMACS J0723.3-7327,10,0.04729445100244481,0.03657013328752204,True
SMACS J0723.3-7327,11,0.049267501417859474,0.03819824320664089,True
SMACS J0723.3-7327,12,0.05611949503001616,0.04493550487806574,True
SMACS J0723.3-7327,13,0.05791558092084802,0.04630317492898523,True
SMACS J0723.3-7327,14,0.04971489340626037,0.03851492964263021,True
SMACS J0723.3-7327,15,0.05576627062546423,0.044502686158255075,True
SMACS J0723.3-7327,16,0.044583991894176084,0.033760471775245895,True
SMACS J0723.3-7327,17,0.052335721906877034,0.041081404140538666,True
SMACS J0723.3-7327,18,0.04301749090511903,0.03238834736539674,True
SMACS J0723.3-7327,19,0.05201549175330439,0.04101013577854257,True
SMACS J0723.3-7327,20,0.0580239113106426,0.0462698123304467,True
SMACS J0723.3-7327,21,0.05091694060118565,0.03932319607466019,True
SMACS J0723.3-7327,22,0.04692160742493484,0.03557592392313645,True
SMACS J0723.3-7327,23,0.04513120785293849,0.033966236305427874,True
SMACS J0723.3-7327,24,0.050290965094383085,0.039760308248325466,True
SMACS J0723.3-7327,25,0.04435850058911093,0.03337361415490758,True
SMACS J0723.3-7327,26,0.05260913985071319,0.04113463575556539,True
SMACS J0723.3-7327,27,0.04579135124627645,0.034809581375519,True
SMACS J0723.3-7327,28,0.048329803151049386,0.03723292554369055,True
SMACS J0723.3-7327,29,0.05168976484604117,0.04045168654509754,True
SMACS J0723.3-7327,30,0.056282619414335495,0.044533946854422024,True
SMACS J0723.3-7327,31,0.05198600696530311,0.04051015574767206,True
SMACS J0723.3-7327,32,0.05389510665099123,0.04231808826819385,True
SMACS J0723.3-7327,33,0.049137290139070616,0.038164855026163694,True
SMACS J0723.3-7327,34,0.05684921348018298,0.045239280799470497,True
SMACS J0723.3-7327,35,0.05452312238342799,0.04391630945252381,True
SMACS J0723.3-7327,36,0.05683345607134567,0.04538176414289005,True
SMACS J0723.3-7327,37,0.04837800793449111,0.03703729643228703,True
SMACS J0723.3-7327,38,0.046695476403032024,0.035591861667415806,True
SMACS J0723.3-7327,39,0.0537858015056034,0.042290120187411226,True
SMACS J0723.3-7327,40,0.05209576634291213,0.0405606900071374,True
SMACS J0723.3-7327,41,0.05402410375419242,0.04288427725813985,True
SMACS J0723.3-7327,42,0.04865735832542516,0.038055775848373025,True
SMACS J0723.3-7327,43,0.04741153930551281,0.03592106643144466,True
SMACS J0723.3-7327,44,0.05255199248468766,0.04185050585744861,True
SMACS J0723.3-7327,45,0.052239520208542174,0.0409487365470762,True
SMACS J0723.3-7327,46,0.05678994428823445,0.045421709787900374,True
SMACS J0723.3-7327,47,0.0458252815603883,0.03478133265209994,True
SMACS J0723.3-7327,48,0.04810762406564978,0.037099976810124946,True
SMACS J0723.3-7327,49,0.060035098722026406,0.0483599659147228,True
SMACS J0723.3-7327,50,0.05197569394571028,0.04102338773522031,True
SMACS J0723.3-7327,51,0.05277989081834414,0.041607228376985717,True
SMACS J0723.3-7327,52,0.05715316075165222,0.046223583346581096,True
SMACS J0723.3-7327,53,0.050816705431761935,0.039999093210630984,True
SMACS J0723.3-7327,54,0.04832189218819176,0.03741405759423665,True
SMACS J0723.3-7327,55,0.05657499884180525,0.04476118291402138,True
SMACS J0723.3-7327,56,0.05662250323470902,0.04545970507826244,True
SMACS J0723.3-7327,57,0.055041043121565825,0.04311280575147923,True
SMACS J0723.3-7327,58,0.057188173132268275,0.04548745074928018,True
SMACS J0723.3-7327,59,0.05535058383502982,0.04376087887305371,True
SMACS J0723.3-7327,60,0.05896351005610781,0.04764824136334706,True
SMACS J0723.3-7327,61,0.04307634602535538,0.03289084209425873,True
SMACS J0723.3-7327,62,0.04943276672758998,0.03874588254739342,True
SMACS J0723.3-7327,63,0.048744012832131464,0.03755561443770114,True
SMACS J0723.3-7327,64,0.057501351865851216,0.04575375851452205,True
SMACS J0723.3-7327,65,0.054464450324335736,0.043382958889345145,True
SMACS J0723.3-7327,66,0.050627606432192426,0.03991351384679054,True
SMACS J0723.3-7327,67,0.05003428376180206,0.039235718041026824,True
SMACS J0723.3-7327,68,0.05372085714722073,0.04267369804394844,True
SMACS J0723.3-7327,69,0.053651959437923544,0.04299123178654142,True
SMACS J0723.3-7327,70,0.0486891116857274,0.037509553453706546,True
SMACS J0723.3-7327,71,0.048812858104617884,0.03793938812372736,True
SMACS J0723.3-7327,72,0.04302297362403503,0.03239860832751394,True
SMACS J0723.3-7327,73,0.056028381118552156,0.04453647799126592,True
SMACS J0723.3-7327,74,0.04940705821683229,0.03815919403190947,True
SMACS J0723.3-7327,75,0.05138934295157378,0.040760981822086116,True
SMACS J0723.3-7327,76,0.044299855370685814,0.03357770400048977,True
SMACS J0723.3-7327,77,0.04332854848262152,0.032866966565259996,True
SMACS J0723.3-7327,78,0.05451046248207489,0.04309082818190052,True
SMACS J0723.3-7327,79,0.054153149334921685,0.04261136828940919,True
SMACS J0723.3-7327,80,0.055041809004043186,0.04409862670831355,True
SMACS J0723.3-7327,81,0.04676093570562896,0.03624718137340449,True
SMACS J0723.3-7327,82,0.044558952737844354,0.03418858499824582,True
SMACS J0723.3-7327,83,0.05489062969694812,0.04331677481905402,True
SMACS J0723.3-7327,84,0.05119400799345354,0.040091249755850725,True
SMACS J0723.3-7327,85,0.05274079855192154,0.04149490628032788,True
SMACS J0723.3-7327,86,0.04360392158418043,0.03307995578075399,True
SMACS J0723.3-7327,87,0.04701563252499876,0.036056864572957384,True
SMACS J0723.3-7327,88,0.05505646917936613,0.043148272025959916,True
SMACS J0723.3-7327,89,0.052440246442778546,0.041152417700546465,True
SMACS J0723.3-7327,90,0.04975521477913317,0.039287979691862984,True
SMACS J0723.3-7327,91,0.0488360879809964,0.037962143169825574,True
SMACS J0723.3-7327,92,0.05039528988484997,0.03909073720752262,True
SMACS J0723.3-7327,93,0.053001464775461235,0.042228540729490706,True
SMACS J0723.3-7327,94,0.051289026817606456,0.04038363543287788,True
SMACS J0723.3-7327,95,0.053228039546139194,0.041841320936937355,True
SMACS J0723.3-7327,96,0.05605770499630592,0.045154288475323656,True
SMACS J0723.3-7327,97,0.05023744135914396,0.03921729107696026,True
SMACS J0723.3-7327,98,0.05353594003551574,0.042865988172627136,True
SMACS J0723.3-7327,99,0.04573106864068825,0.03500037135582614,True
SPT-CL J0615-5746,0,0.047112817468133034,0.04766555327618861,False
SPT-CL J0615-5746,1,0.04092102070700205,0.041388861366620996,False
SPT-CL J0615-5746,2,0.049178683815183075,0.04848199729886288,True
SPT-CL J0615-5746,3,0.06051129905976877,0.062075012944618306,False
SPT-CL J0615-5746,4,0.05852831362192079,0.05904318378567345,False
SPT-CL J0615-5746,5,0.042772129853903176,0.042497717067487534,True
SPT-CL J0615-5746,6,0.038900479359192275,0.03705741260798181,True
SPT-CL J0615-5746,7,0.041049608220819725,0.039813802478920975,True
SPT-CL J0615-5746,8,0.05664721236664378,0.05757025384378373,False
SPT-CL J0615-5746,9,0.04320696282418079,0.04318221676415345,True
SPT-CL J0615-5746,10,0.03718372291496974,0.03602653822889927,True
SPT-CL J0615-5746,11,0.04198926070310978,0.04213892036121192,False
SPT-CL J0615-5746,12,0.05224551148959147,0.052801739946616855,False
SPT-CL J0615-5746,13,0.05075705357288431,0.051041546622898115,False
SPT-CL J0615-5746,14,0.061500560868487555,0.06235210047962258,False
SPT-CL J0615-5746,15,0.05027861065832911,0.050684107146344706,False
SPT-CL J0615-5746,16,0.04473246461387419,0.04520090514454389,False
SPT-CL J0615-5746,17,0.048201495803197485,0.04836985964531512,False
SPT-CL J0615-5746,18,0.053438239782215013,0.054492354303143795,False
SPT-CL J0615-5746,19,0.05577839228192057,0.05590289609508589,False
SPT-CL J0615-5746,20,0.05034398605636918,0.049695639628505345,True
SPT-CL J0615-5746,21,0.05149301859396685,0.052047853256401766,False
SPT-CL J0615-5746,22,0.03948857259227159,0.0385233054055787,True
SPT-CL J0615-5746,23,0.04681989457128975,0.04667979901234236,True
SPT-CL J0615-5746,24,0.050933729287906716,0.04961479705084636,True
SPT-CL J0615-5746,25,0.05374306179005417,0.05385502612080502,False
SPT-CL J0615-5746,26,0.04637271416667771,0.04742583609118205,False
SPT-CL J0615-5746,27,0.03851003926760808,0.038503883900461985,True
SPT-CL J0615-5746,28,0.04940065515612396,0.048926459726691574,True
SPT-CL J0615-5746,29,0.04161159271499816,0.03970420114123945,True
SPT-CL J0615-5746,30,0.037637220208498856,0.038650974343154745,False
SPT-CL J0615-5746,31,0.04412096320136796,0.045181342630416496,False
SPT-CL J0615-5746,32,0.048947837730362646,0.050631824750012905,False
SPT-CL J0615-5746,33,0.04909537116956314,0.04939393304228052,False
SPT-CL J0615-5746,34,0.04829688043955421,0.04877608907087938,False
SPT-CL J0615-5746,35,0.04644158165321716,0.04710170725169137,False
SPT-CL J0615-5746,36,0.04270039253060272,0.04190516350745683,True
SPT-CL J0615-5746,37,0.03813591892151519,0.03603516950290238,True
SPT-CL J0615-5746,38,0.04306319329176216,0.04221910630408493,True
SPT-CL J0615-5746,39,0.05000203220458532,0.04975820877896149,True
SPT-CL J0615-5746,40,0.03983390664423121,0.0378638408790405,True
SPT-CL J0615-5746,41,0.04092737825424481,0.03996515467621948,True
SPT-CL J0615-5746,42,0.0383259205608507,0.03753881675816507,True
SPT-CL J0615-5746,43,0.044522507282552505,0.045251081788767945,False
SPT-CL J0615-5746,44,0.05597290241858069,0.056115325194070635,False
SPT-CL J0615-5746,45,0.04745376282317377,0.04802650409285252,False
SPT-CL J0615-5746,46,0.038436920181704276,0.03659956665430561,True
SPT-CL J0615-5746,47,0.03940383150004338,0.03949325183058679,False
SPT-CL J0615-5746,48,0.03576809714936167,0.03421787310277841,True
SPT-CL J0615-5746,49,0.058375261472780784,0.06008849386874037,False
SPT-CL J0615-5746,50,0.0492051316240741,0.048242832744610054,True
SPT-CL J0615-5746,51,0.03928011672761952,0.04013356626777602,False
SPT-CL J0615-5746,52,0.05821234912478359,0.05957526819467919,False
SPT-CL J0615-5746,53,0.033961741332160844,0.03349273858325831,True
SPT-CL J0615-5746,54,0.05061592420230003,0.050313111066459554,True
SPT-CL J0615-5746,55,0.03478775530253566,0.033925140930375845,True
SPT-CL J0615-5746,56,0.044774725371249505,0.04495393220050393,False
SPT-CL J0615-5746,57,0.04720161319466669,0.04733454249121187,False
SPT-CL J0615-5746,58,0.033140541100811195,0.03040441171678971,True
SPT-CL J0615-5746,59,0.04272959797903955,0.043071740747346994,False
SPT-CL J0615-5746,60,0.045536215089058564,0.04578177381269476,False
SPT-CL J0615-5746,61,0.04895219346810856,0.04741341364449956,True
SPT-CL J0615-5746,62,0.04226959241895352,0.041654372242648355,True
SPT-CL J0615-5746,63,0.047955512069449015,0.04673256062045235,True
SPT-CL J0615-5746,64,0.034828657925912714,0.032180131775417634,True
SPT-CL J0615-5746,65,0.04981917819657497,0.04785167497303684,True
SPT-CL J0615-5746,66,0.035389618145169985,0.03478288714556207,True
SPT-CL J0615-5746,67,0.03950117948299787,0.03799000010089382,True
SPT-CL J0615-5746,68,0.0533365179686387,0.0536136328937286,False
SPT-CL J0615-5746,69,0.033849785607292744,0.032161540106343166,True
SPT-CL J0615-5746,70,0.04515188950931048,0.04600227112979247,False
SPT-CL J0615-5746,71,0.03523135425560711,0.03546330329579832,False
SPT-CL J0615-5746,72,0.045822355486987626,0.0457188765892866,True
SPT-CL J0615-5746,73,0.047868936450616066,0.04694596375149024,True
SPT-CL J0615-5746,74,0.04724995004142142,0.04740325067002096,False
SPT-CL J0615-5746,75,0.03935639316732498,0.038760850067979025,True
SPT-CL J0615-5746,76,0.0478397459226825,0.04737651807958339,True
SPT-CL J0615-5746,77,0.04243884471071899,0.042595617609906086,False
SPT-CL J0615-5746,78,0.053042926029043744,0.0543000114611022,False
SPT-CL J0615-5746,79,0.035482807081293415,0.0337791658513585,True
SPT-CL J0615-5746,80,0.050767497055275376,0.052181757503386064,False
SPT-CL J0615-5746,81,0.04639893471608607,0.04677443671128789,False
SPT-CL J0615-5746,82,0.05166843492687382,0.05179234543869945,False
SPT-CL J0615-5746,83,0.04257759305062714,0.04130006716456634,True
SPT-CL J0615-5746,84,0.03303491908154966,0.031882815980929805,True
SPT-CL J0615-5746,85,0.03233478853260907,0.031487867240027875,True
SPT-CL J0615-5746,86,0.051070195058341476,0.052446699301143374,False
SPT-CL J0615-5746,87,0.03912507878868484,0.03887176819888378,True
SPT-CL J0615-5746,88,0.03933501522410668,0.03897915696766359,True
SPT-CL J0615-5746,89,0.03959916384042789,0.039918249800122235,False
SPT-CL J0615-5746,90,0.04916976169916652,0.04913983090773344,True
SPT-CL J0615-5746,91,0.04234439407629176,0.04297132169829508,False
SPT-CL J0615-5746,92,0.05258360562752033,0.053518832668081114,False
SPT-CL J0615-5746,93,0.04397610246337866,0.043734865948053356,True
SPT-CL J0615-5746,94,0.03609905764664503,0.0355572848155311,True
SPT-CL J0615-5746,95,0.03946331060166193,0.03877648422784656,True
SPT-CL J0615-5746,96,0.035079539018106454,0.03472886173692114,True
SPT-CL J0615-5746,97,0.048404593647780214,0.04805410385161341,True
SPT-CL J0615-5746,98,0.041947081682028216,0.04163721307286465,True
SPT-CL J0615-5746,99,0.04755331443356953,0.0472123218283515,True
