system,candidate_id,Q90,effective_route_fraction,jensen_shannon,pearson,normalized_RMSE,centroid_offset_kpc
MACS J0553.4-3342,width_40,0.3759625635292242,0.7997498181736846,0.009563315552689602,0.9155608744598344,0.25490170528154205,8.255762057650136
MACS J0553.4-3342,width_60,0.3759625635292242,0.7997498181736846,0.006167314978529311,0.9385012505843908,0.18895361162299987,7.815201616871057
MACS J0553.4-3342,fraction_0p7,0.3759625635292242,0.6997810909019739,0.006757334058561773,0.9351229859800032,0.20340586841264124,8.19816966836792
MACS J0553.4-3342,fraction_0p9,0.3759625635292242,0.8997185454453951,0.008319762503297256,0.9238044210564117,0.2317038824419738,7.782258320826367
MACS J0553.4-3342,cancellation_0p4,0.3759625635292242,0.7997498181736846,0.0071306550073318865,0.9317535680567237,0.20683179170166346,7.589605473340754
MACS J0553.4-3342,cancellation_0p6,0.3759625635292242,0.7997498181736846,0.00802130893509836,0.9263962970285046,0.22949698485071238,9.087321225688429
MACS J0553.4-3342,tidal_0p8,0.3759625635292242,0.7997498181736846,0.007574655005995355,0.9312537672203502,0.22092375677252674,8.056411137205309
MACS J0553.4-3342,tidal_1p2,0.3759625635292242,0.7997498181736846,0.007520914102295457,0.9267936389306651,0.21695865785197305,7.922694941449935
RXC J0032.1+1808,local_control,0.48895090293890936,0.0,0.05016306853303489,0.7976869263836701,0.44606416710090663,9.607155865729242
RXC J0032.1+1808,no_gate_baseline,0.48895090293890936,0.8,0.0393751226686727,0.7897132663941342,0.4076520144378661,2.693992562508147
RXC J0032.1+1808,gate_reference,0.48895090293890936,0.7999125295205696,0.039376020092513835,0.7897168690026296,0.4076542397169183,2.6926490168380406
RXC J0032.1+1808,Q0_low,0.48895090293890936,0.7999886627469235,0.03937523898232295,0.7897137333494013,0.40765230283536497,2.693818422353732
RXC J0032.1+1808,Q0_high,0.48895090293890936,0.7994271013415674,0.03938100159995746,0.7897368580045773,0.4076665975904517,2.6851928654125388
RXC J0032.1+1808,gate_soft,0.48895090293890936,0.7917209285798803,0.03946034248225963,0.7900532392014803,0.4078646877061281,2.5668313252038
RXC J0032.1+1808,gate_sharp,0.48895090293890936,0.7999990852171762,0.03937513205377545,0.7897133040720666,0.4076520377078598,2.6939785114475705
RXC J0032.1+1808,width_40,0.48895090293890936,0.7999125295205696,0.03919240402874255,0.7718527442542058,0.4094196737448332,4.071917795111948
RXC J0032.1+1808,width_60,0.48895090293890936,0.7999125295205696,0.04071557701419547,0.7976103756177563,0.4116723548856096,1.791639930765242
RXC J0032.1+1808,fraction_0p7,0.48895090293890936,0.6999234633304984,0.04044282140908644,0.7936673253455018,0.4104987626724149,1.1585240970605948
RXC J0032.1+1808,fraction_0p9,0.48895090293890936,0.8999015957106408,0.03839147899728411,0.7854684089091207,0.4054144924200888,4.2289463086478305
RXC J0032.1+1808,cancellation_0p4,0.48895090293890936,0.7999125295205696,0.04071159367084722,0.7864903800274419,0.41250954175403637,1.9216901515299631
RXC J0032.1+1808,cancellation_0p6,0.48895090293890936,0.7999125295205696,0.03814123819580634,0.7921682409948385,0.40328178569059286,3.8254420050422535
RXC J0032.1+1808,tidal_0p8,0.48895090293890936,0.7999125295205696,0.03884804775421756,0.7948646662726242,0.40488914697287376,1.401888265972697
RXC J0032.1+1808,tidal_1p2,0.48895090293890936,0.7999125295205696,0.0399176580830742,0.7830895525002869,0.4107595699921347,3.977924890842292
RXC J0142.9+4438,local_control,0.24895123344281087,0.0,0.019784097936163918,0.9569981165199672,0.3266457393823743,13.675663540757167
RXC J0142.9+4438,no_gate_baseline,0.24895123344281087,0.8,0.010631188134626074,0.9612216192593034,0.23789794995970265,16.02438145398523
RXC J0142.9+4438,gate_reference,0.24895123344281087,0.7987004087022137,0.010640319260596574,0.9612226624455101,0.23801686110220593,16.020549425639114
RXC J0142.9+4438,Q0_low,0.24895123344281087,0.7998313344822989,0.010632372008313736,0.9612217554865747,0.23791337644368646,16.023884117306675
RXC J0142.9+4438,Q0_high,0.24895123344281087,0.7915591498189013,0.010690872082618309,0.9612281283081249,0.238672237990708,15.99949323779101
RXC J0142.9+4438,gate_soft,0.24895123344281087,0.7689810507660718,0.010854874525744632,0.9612423863440224,0.24076586107087392,15.932930324947153
RXC J0142.9+4438,gate_sharp,0.24895123344281087,0.7999474955860864,0.010631556628103833,0.961221661692717,0.23790275191889818,16.024226636419705
RXC J0142.9+4438,width_40,0.24895123344281087,0.7987004087022137,0.00992594116100619,0.9610845874388209,0.22083460306747996,16.482141837832295
RXC J0142.9+4438,width_60,0.24895123344281087,0.7987004087022137,0.012293733301764288,0.9585250216917243,0.26207056266713863,15.59697268983442
RXC J0142.9+4438,fraction_0p7,0.24895123344281087,0.6988628576144369,0.01140381791249127,0.9612555243662626,0.24746869402233065,15.726304365425186
RXC J0142.9+4438,fraction_0p9,0.24895123344281087,0.8985379597899904,0.010001876524331958,0.9611017609252631,0.22921511457113672,16.315066059972093
RXC J0142.9+4438,cancellation_0p4,0.24895123344281087,0.7987004087022137,0.010180071308581482,0.9642387585306608,0.23122971613766524,15.81823548540708
RXC J0142.9+4438,cancellation_0p6,0.24895123344281087,0.7987004087022137,0.011174951269070605,0.9575120333470661,0.245475010497745,16.238836217556283
RXC J0142.9+4438,tidal_0p8,0.24895123344281087,0.7987004087022137,0.010203027284021522,0.9651488351595106,0.22918998585950895,15.794598866339237
RXC J0142.9+4438,tidal_1p2,0.24895123344281087,0.7987004087022137,0.010998995753994913,0.9574539743090327,0.24517879867522344,16.189633800574814
RXC J0600.1-2007,local_control,0.24429315448486055,0.0,0.04650815432109426,0.669411440798703,0.46539985848077897,19.418713109583216
RXC J0600.1-2007,no_gate_baseline,0.24429315448486055,0.8,0.04890111148333845,0.6430655020534951,0.49521632036645147,26.44544865751324
RXC J0600.1-2007,gate_reference,0.24429315448486055,0.7985985959450324,0.048889311268494835,0.6431154397289403,0.49512235448278613,26.432805482437303
RXC J0600.1-2007,Q0_low,0.24429315448486055,0.799818100687572,0.04889957818767745,0.6430719835258453,0.4952041162161436,26.44380755147392
RXC J0600.1-2007,Q0_high,0.24429315448486055,0.7909042468469553,0.048825043333831086,0.6433897234661131,0.49460883169304337,26.36340398130841
RXC J0600.1-2007,gate_soft,0.24429315448486055,0.7678348747084804,0.048637607700570254,0.6442130531840279,0.4930935463288966,26.155479815195104
RXC J0600.1-2007,gate_sharp,0.24429315448486055,0.799941195534886,0.048900615745116414,0.643067597374939,0.4952123747578749,26.444918118675062
RXC J0600.1-2007,width_40,0.24429315448486055,0.7985985959450324,0.05048052113840515,0.6341670848495372,0.5109619783392726,26.66011482316504
RXC J0600.1-2007,width_60,0.24429315448486055,0.7985985959450324,0.04790348347693731,0.6485056180732206,0.4841208727347167,26.192840409411954
RXC J0600.1-2007,fraction_0p7,0.24429315448486055,0.6987737714519032,0.04812291690855962,0.6466840961596269,0.4887787164858933,25.534489355626206
RXC J0600.1-2007,fraction_0p9,0.24429315448486055,0.8984234204381614,0.049804220064447804,0.6395760999078619,0.5021467275497138,27.335477403587994
RXC J0600.1-2007,cancellation_0p4,0.24429315448486055,0.7985985959450324,0.04902816921602142,0.642076002794733,0.4938067446310359,26.38089152331866
RXC J0600.1-2007,cancellation_0p6,0.24429315448486055,0.7985985959450324,0.048807387044004946,0.6437774583745846,0.4967287443687705,26.444776836471036
RXC J0600.1-2007,tidal_0p8,0.24429315448486055,0.7985985959450324,0.048907612581880894,0.6445205846922322,0.49573111711527995,25.85480497394062
RXC J0600.1-2007,tidal_1p2,0.24429315448486055,0.7985985959450324,0.04891644198685004,0.6414277364962787,0.49513640212244514,26.9296071641371
A2537,local_control,0.40044014087035573,0.0,0.03548374318853026,0.8041993372567704,0.45196784411700563,22.860362578579533
A2537,no_gate_baseline,0.40044014087035573,0.8,0.01915214433371781,0.8804622249691788,0.34226392884949325,23.865897306601532
A2537,gate_reference,0.40044014087035573,0.7998055920450864,0.01915478384166939,0.8804547238583408,0.3422847512053299,23.865591304436222
A2537,Q0_low,0.40044014087035573,0.7999747993987165,0.01915248644737411,0.8804612527877186,0.34226662779196626,23.86585763872048
A2537,Q0_high,0.40044014087035573,0.798727645171337,0.01916943182343498,0.8804130778098715,0.342400272477724,23.863895111651118
A2537,gate_soft,0.40044014087035573,0.7877189335296325,0.0193202398761358,0.879982467626177,0.34358644597260524,23.846622756994954
A2537,gate_sharp,0.40044014087035573,0.7999969683243588,0.019152185489964738,0.8804621080167289,0.3422642535336677,23.865892534461935
A2537,width_40,0.40044014087035573,0.7998055920450864,0.018769489619895954,0.8757153828389928,0.3375529345086136,24.962175650999914
A2537,width_60,0.40044014087035573,0.7998055920450864,0.020468298762178705,0.8813973906210347,0.3528882741882909,22.849205860693882
A2537,fraction_0p7,0.40044014087035573,0.6998298930394505,0.020602507062743355,0.8761758422603806,0.35346103563050246,23.712034452936223
A2537,fraction_0p9,0.40044014087035573,0.8997812910507222,0.017889781481338962,0.8839425097580511,0.3320732065253615,24.026697662984837
A2537,cancellation_0p4,0.40044014087035573,0.7998055920450864,0.01884234490356709,0.888639316672077,0.337167606806404,22.850119026974333
A2537,cancellation_0p6,0.40044014087035573,0.7998055920450864,0.019531607615856553,0.8717027968052254,0.3479304143691911,24.894022045847514
A2537,tidal_0p8,0.40044014087035573,0.7998055920450864,0.019036103768588216,0.8849121076092537,0.3384626147948681,24.139974723979194
A2537,tidal_1p2,0.40044014087035573,0.7998055920450864,0.019210532129053538,0.876558240706958,0.3452144133611877,23.576484521867144
MACS J0417,local_control,0.29437961349143615,0.0,0.08314102488009845,0.3972958504947334,0.6192044633266267,33.92365187241263
MACS J0417,no_gate_baseline,0.29437961349143615,0.8,0.07911607381613042,0.4136435266461377,0.6152894484350916,37.54278658503937
MACS J0417,gate_reference,0.29437961349143615,0.7993347608591679,0.07911582170205118,0.4136538545791053,0.6152747526917206,37.537680636100696
MACS J0417,Q0_low,0.29437961349143615,0.7999137225614477,0.07911604076964013,0.4136448668424827,0.6152875408198074,37.54212420341962
MACS J0417,Q0_high,0.29437961349143615,0.7956603297549063,0.0791145404779775,0.4137106673168868,0.6151941135134095,37.50953280465497
MACS J0417,gate_soft,0.29437961349143615,0.7775682545175457,0.07911097642256337,0.4139844615394749,0.6148102223842842,37.37229737251338
MACS J0417,gate_sharp,0.29437961349143615,0.7999807932801556,0.07911606645046321,0.4136438250137274,0.6152890237268133,37.5426391240158
MACS J0417,width_40,0.29437961349143615,0.7993347608591679,0.08271115891857693,0.3717340361413634,0.6341245098320326,37.813751339060325
MACS J0417,width_60,0.29437961349143615,0.7993347608591679,0.07638737156204606,0.4527093263729124,0.599951905951475,36.97556113431174
MACS J0417,fraction_0p7,0.29437961349143615,0.6994179157517718,0.07914761933825112,0.41503749289881076,0.6134041003123256,36.805962243585626
MACS J0417,fraction_0p9,0.29437961349143615,0.8992516059665638,0.07922353537061905,0.41197628235586714,0.6178117853479677,38.33790355458698
MACS J0417,cancellation_0p4,0.29437961349143615,0.7993347608591679,0.08174015722045552,0.38237309074152304,0.6264798307451072,39.22312480815386
MACS J0417,cancellation_0p6,0.29437961349143615,0.7993347608591679,0.07686452378891219,0.4400592183362035,0.6056948648809315,36.12464333488153
MACS J0417,tidal_0p8,0.29437961349143615,0.7993347608591679,0.07991112389837474,0.40430112449171474,0.6183185153144831,37.38815387951534
MACS J0417,tidal_1p2,0.29437961349143615,0.7993347608591679,0.07844169048620941,0.42166921067952085,0.6127055428246486,37.74138188964298
MACS J0949,local_control,0.22945100750913636,0.0,0.04646272794388732,0.8042581813198126,0.4546527819647383,34.386556033148956
MACS J0949,no_gate_baseline,0.22945100750913636,0.8,0.030811159598771353,0.8662774851009408,0.35693393673154944,29.09603223713887
MACS J0949,gate_reference,0.22945100750913636,0.7982001680532193,0.03083549164800146,0.8662034994554237,0.357099251297074,29.107538132637018
MACS J0949,Q0_low,0.22945100750913636,0.7997662841132377,0.03081431621790413,0.8662678879312773,0.3569553863110993,29.097526207818444
MACS J0949,Q0_high,0.22945100750913636,0.7883501792626062,0.03096959372085189,0.865795384447074,0.3580093569594056,29.17054401087163
MACS J0949,gate_soft,0.22945100750913636,0.7637337976334986,0.031311640452164904,0.8647512455507752,0.36032326436179096,29.328277024166386
MACS J0949,gate_sharp,0.22945100750913636,0.7999143507232012,0.030812316293067517,0.8662739684026689,0.3569417967082941,29.096579724710324
MACS J0949,width_40,0.22945100750913636,0.7982001680532193,0.029964856785497596,0.869548052532202,0.34632977279129434,29.44047269155427
MACS J0949,width_60,0.22945100750913636,0.7982001680532193,0.03251517541730998,0.8596304385391034,0.3731124519970855,28.73558278106205
MACS J0949,fraction_0p7,0.22945100750913636,0.6984251470465668,0.03226626494868129,0.8618043388629435,0.3667280970858118,29.748602456910888
MACS J0949,fraction_0p9,0.22945100750913636,0.8979751890598716,0.029568071189713975,0.8700464352051751,0.34840654596915616,28.47295182638195
MACS J0949,cancellation_0p4,0.22945100750913636,0.7982001680532193,0.029967580416827136,0.873754861163342,0.3496456860788639,27.985728240892772
MACS J0949,cancellation_0p6,0.22945100750913636,0.7982001680532193,0.03177655946424045,0.8580322817014385,0.3649005709921783,30.23294705473917
MACS J0949,tidal_0p8,0.22945100750913636,0.7982001680532193,0.03081719814360337,0.8696835798017726,0.3525611024670087,29.6966357599704
MACS J0949,tidal_1p2,0.22945100750913636,0.7982001680532193,0.030849707572108073,0.8630353936282223,0.36089463079178175,28.57823117504294
