name,rms_sigma,rms_mond,wins,delta_rms,R_d,R_max,R_min,n_points,V_flat,V_max,V_inner,V_bar_max,V_bar_outer,dV_dR_inner,dV_dR_outer,g_inner,g_outer,g_mean,g_min,g_max,g_range,g_inner_norm,g_outer_norm,gas_fraction_inner,gas_fraction_outer,bulge_fraction,disk_fraction,V_ratio_outer_inner,flatness,mean_residual,residual_trend,W_inner,W_outer,W_mean,h_inner,h_outer,h_mean,M_bar_est,rms_quartile,mass_proxy,surface_density_proxy,dynamical_time,acceleration_contrast
UGC05716,7.511325305276938,5.598492691282648,False,1.91283261399429,7.23,12.37,1.03,12,73.15,74.7,39.15,31.570519476245558,30.722005160905336,9.615384615384617,1.7525773195876337,7.799089530545088e-12,2.715949011003079e-12,4.2134316064608584e-12,2.30809727713915e-12,7.799089530545088e-12,3.3790124912811024,0.08119545534197671,0.028275443661764675,0.05374136295922191,0.8750441811979257,0.0,0.3119158139759742,1.9080459770114944,0.010067431000473985,1.048091925416583,-0.9815163725361289,0.47232751437581305,0.9148941201778887,0.8033407874132733,3.2458610737849,5.7834345014940505,4.78854673760653,2533753525.164401,Best,66190.91132500001,102.36513566302997,0.09883800410116199,2.871589083207662
UGC05721,18.598375456327496,16.7981691831934,False,1.8002062731340942,2.67,6.74,0.09,23,78.6,82.6,16.5,34.75684968463051,28.160942260349074,122.22222222222221,1.3043478260869443,5.033173111543171e-11,4.10141894601468e-12,2.2648787225057454e-11,3.734292276212473e-12,6.39126641223206e-11,17.115067433110614,0.5239980654231302,0.04269941735706645,0.010822558048119572,0.7663448620091622,0.0,0.613964226165456,4.818181818181818,0.00595986754742495,17.226691183655756,-0.25200857538889637,0.1747763888360554,0.9406912718419972,0.7699738477903779,0.9064643790891143,4.64119584341512,2.494113469541078,1217023480.885506,Fair,41639.450399999994,866.6077515465219,0.03396946564885496,12.271784906133206
UGC05750,13.43289178024244,15.39915732100309,True,-1.9662655407606504,9.43,22.85,0.31,11,73.4,78.9,3.1,41.4579111871305,38.13931017778129,10.862068965517242,0.11383537653240028,9.618098383960864e-13,3.597356036785733e-12,3.51320552739532e-12,9.618098383960864e-13,4.622011183128543e-12,4.805535354926506,0.010013295459054071,0.03745167436404745,0.10868088574921886,0.5358370023526985,0.0,0.5797658551046315,25.451612903225808,0.08934655680940913,-10.168425087842841,-0.9105754057358556,0.17119211046986108,0.9383663290024891,0.7106230297465832,9.894284497949311,4.980770197632339,5.3662481078676,9130109251.756706,Good,123105.74600000001,60.58550529716649,0.12847411444141688,0.2673657621210803
UGC05764,10.201067632785849,8.49475346758426,False,1.7063141652015883,2.54,3.62,0.36,10,54.05,55.8,21.45,22.218377528523547,21.71270643371963,26.621621621621625,-0.27777777777778145,1.978554583423345e-12,4.743520266955379e-12,4.759969144711368e-12,1.978554583423345e-12,6.064164459085329e-12,3.0649467595647315,0.020598512132836814,0.04938426293106269,0.3440479142166285,0.8664461617288055,0.0,0.18687210692372958,2.3263403263403264,0.04622861934748989,8.464659039847342,-0.8392427002675147,0.47104785765297513,0.899545704592695,0.7816060180653207,6.8269566209096055,4.288161811470607,4.439724752524279,376783010.1580569,Good,10575.47705,452.81829313658625,0.04699352451433858,0.41710680508871895
UGC05829,8.293113786351265,8.558512844445362,True,-0.26539905809409703,5.03,6.91,0.63,11,60.7,68.6,14.8,37.43390041125824,36.193704933705654,19.68253968253968,4.838709677419354,1.1808371652830504e-12,6.772148480482925e-12,4.264045400810454e-12,1.1808371652830504e-12,6.9237968382777956e-12,5.863464533332282,0.012293564645511285,0.07050408606834596,0.21855943129943897,0.8394971811202528,0.0,0.2882539399089528,4.635135135135134,0.09670516255841888,-3.8259134746113386,-0.9592530518186252,0.4403902556340683,0.8961747955968397,0.772886702350159,8.909526202075083,3.5180704095558033,5.12338137798756,2251039650.712572,Best,25459.825900000003,145.62683540901708,0.0828665568369028,0.1743666974647969
UGC05918,4.779833770415409,4.331570818525533,False,0.44826295188987597,3.34,4.46,0.56,8,41.2,44.5,16.9,19.715917427297164,18.35455314711749,19.09090909090909,3.39285714285714,2.1188315896676234e-12,2.8086394751497687e-12,2.6404918435750204e-12,2.082854381968404e-12,3.2595041312715295e-12,1.5649217532870114,0.022058920472990518,0.02924043379462235,0.346114351882196,0.5687076855427637,0.0,0.5115087897589734,2.6331360946745566,0.06686940993240757,-0.19843985185071,-0.9297707566657192,0.513018997650003,0.8935051075797655,0.7789333737563544,6.587671573919685,5.681869506218729,5.928143431557585,403035940.85299546,Best,7570.582400000001,152.16034995876512,0.08106796116504854,0.754397852915828
UGC05986,17.769006346348903,15.234754303764284,False,2.534252042584619,6.28,9.41,0.63,15,112.0,116.0,29.5,56.037345136970934,44.239409121068995,33.8095238095238,-3.225806451612898,2.6827395097161796e-11,7.249592069546209e-12,1.7972142327183358e-11,6.7179237694073485e-12,2.8771070610622972e-11,4.2827325224562856,0.2792970323038366,0.07547469827407499,0.009449111471197168,0.34015192547315476,0.0,0.8180322043156846,3.6271186440677967,0.0292285061474912,16.588983210688028,0.4208345995769673,0.3866233138302739,0.9039825437679706,0.7780569001851301,1.479092881894112,3.3845357800302422,2.1750972563065076,4267614443.5571113,Fair,118039.04000000001,318.0656416081788,0.05607142857142857,3.700538573729855
UGC05999,9.5514962699288,12.042549966579571,True,-2.4910536966507717,13.89,16.22,3.48,5,91.2,100.0,46.2,52.58733212476176,46.08004251868615,10.086705202312135,0.9871244635193128,8.625949318762522e-12,5.153339765071206e-12,6.074295050535456e-12,4.431704154529595e-12,8.625949318762522e-12,1.9464181312613198,0.08980380080914212,0.053650848232745886,0.19037682615008547,0.6908805025117921,0.0,0.40645456793202756,2.1645021645021645,0.23602033867337413,-5.391989777700552,-0.49791553310250003,0.6115281319524638,0.88005519604181,0.7875344739946156,3.061993911627366,4.097462452451194,3.815088626751303,10427688839.282824,Good,134908.8768,43.11071097033619,0.15230263157894736,1.6738561228251043
UGC06399,5.910221364596184,4.0652768287278676,False,1.8449445358683167,6.11,7.85,0.87,9,84.1,87.6,24.8,38.85929039496219,38.73539493593011,24.59770114942529,2.2988505747126458,8.017392227411895e-12,7.039530015252036e-12,8.594060260463023e-12,6.166050088544528e-12,1.0517810318755077e-11,1.70576141414994,0.08346818048573373,0.07328776554536527,0.03616263779453483,0.3971127825775956,0.0,0.7142428285576398,3.5322580645161286,0.04074551279507192,5.183048262663163,-0.10352976324431513,0.47220075398951894,0.8897768569947454,0.7684951994469698,3.1946505942198424,3.4416609224443424,3.1036192053879565,2725945820.6967826,Best,55521.55849999999,189.4565266888281,0.07265160523186684,1.138910155939558
UGC06446,12.34855022325843,9.31704128746074,False,3.0315089357976905,6.4,10.22,0.58,17,83.2,84.9,31.3,38.55210629784059,36.18433677229178,40.51724137931034,-4.428571428571434,1.273332569781215e-11,4.4563611729607636e-12,7.028867156253579e-12,4.21066605958606e-12,1.273332569781215e-11,3.024064487095406,0.1325652403402133,0.04639468148041191,0.0,0.8052028374002951,0.0,0.4049450467657429,2.559105431309904,0.019981200515988232,8.539481620324048,-0.9076721349935561,0.36281936362944317,0.9093666120455404,0.7801483311124234,2.4250569370852646,4.436805368039499,3.5816088952338445,3155174979.130196,Good,70745.29280000001,168.99999999999997,0.07692307692307693,2.8573370073934674
UGC06614,19.05388884793255,29.65991572167114,True,-10.606026873738589,26.3,64.59,3.23,13,202.0,205.0,194.0,209.41135439607856,99.41379757325716,-3.6974789915966393,-0.058105752469494475,4.399486681086462e-10,6.9363131236356505e-12,6.762008494616131e-11,4.447973467819399e-12,4.399486681086462e-10,98.90991286068288,4.58025674590263,0.07221318594463717,0.0014484923019271877,0.27302982974676804,1.0325967747345866,0.24298250604015068,1.0515463917525774,0.019223737182717412,-17.84383794495819,0.29104364538681043,0.4355579826188525,0.9391388173653444,0.7881841214186559,0.08373382054593156,3.4706482744245366,1.7110347190382171,133126224393.49504,Fair,2635530.3600000003,58.991744856800004,0.1301980198019802,63.42687538276073
UGC06628,31.217230064427817,33.423245863865105,True,-2.2060157994372886,6.59,7.69,1.1,7,42.3,42.3,26.9,45.58120116890296,42.10191081372029,10.090909090909092,0.0,1.2715867848936545e-11,8.74977353823659e-12,9.756220748397775e-12,8.665629823837862e-12,1.2715867848936545e-11,1.467391073405545,0.13238348861352847,0.09109292101262041,0.021129016060012107,0.38343440991930444,0.0,0.7173417052914519,1.5724907063197027,0.0172413793103448,-27.02491903455627,-0.9964466911579335,0.5119062232532613,0.8799803925745846,0.7625112223752303,2.427110566423033,3.036658453654772,2.8677687470322235,3714264328.281577,Poor,13759.640099999999,41.201203828857345,0.1557919621749409,1.4532796527096488
UGC06667,19.163816374754035,16.741512333544097,False,2.4223040412099373,6.11,7.85,0.87,9,84.0,85.7,26.6,30.25084626915419,29.31609123926316,21.379310344827587,0.8045977011494293,8.917990777780262e-13,4.014393097517602e-12,3.1164959193432785e-12,8.917990777780262e-13,4.344962846244799e-12,4.8721320244808375,0.009284421202006758,0.04179340090891981,0.0,0.7004172532228014,0.0,0.33073417502286295,3.2218045112781954,0.03793165096889563,18.620263886244476,-0.5178020543773363,0.47220075398951894,0.8897768569947454,0.7684951994469698,10.282743744284517,4.695312921853544,6.031603782914325,1617414105.3559036,Fair,55389.6,189.00624395627352,0.07273809523809524,0.22215041131111246
UGC06786,38.52965591741556,31.228337969217048,False,7.301317948198513,10.66,34.05,0.16,45,218.0,229.0,160.0,175.03765914796733,81.18656607508466,106.25,-3.940886699507401,2.030455306221646e-09,6.723200775539889e-12,3.0311657852169336e-10,5.864883158558906e-12,2.4161829178143225e-09,411.97460418086433,21.13884479649983,0.0699944969457658,0.00014846029616500482,0.13419986500259998,0.7510666253896223,0.454564291950383,1.31875,0.019859276122284178,36.77272792113139,0.2559990595856813,0.08617942252583886,0.9525383648345201,0.7385476773185319,0.009824363417021701,3.532535277649902,0.8624574049267553,48782545123.32183,Poor,1618192.2,418.21401039814987,0.04889908256880734,302.00723941024887
UGC06787,35.274939404646766,29.821832571796566,False,5.4531068328501995,14.43,37.19,0.12,71,249.0,276.0,134.0,271.8109528698209,94.12742153909157,616.6666666666667,0.949367088607596,6.068453451069345e-09,8.357908973821295e-12,8.237858943722188e-10,7.114250672267283e-12,7.339306914290342e-09,1031.6345673480937,63.17799523282661,0.08701326253255404,2.3713219835980503e-05,0.13604064187527065,1.1647889049519964,0.17543472310125005,1.9029850746268657,0.012649110640673518,24.358619997593397,0.6839263334778178,0.04965642247862604,0.941838358080905,0.6707267646570995,0.001960337884640432,3.118691601632389,0.7169673036290214,70591494797.02916,Poor,2305817.19,297.7597780092583,0.05795180722891566,726.0731685493346
UGC06818,10.627550834406355,13.594697102892418,True,-2.967146268486063,5.24,6.98,0.87,8,68.1,74.4,23.4,32.73077680104767,32.54586875618653,5.287356321839082,7.24137931034484,1.4387322055109847e-11,5.7029264903757405e-12,9.130219365308535e-12,4.8328496658353556e-12,1.4387322055109847e-11,2.976985226090828,0.14978481280938216,0.059372534621424736,0.025362586166233932,0.35209343376791014,0.0,0.7928743049670204,3.1794871794871797,0.14483094915371497,-7.873549937655695,0.667403143005606,0.5105717993824832,0.8932717045464091,0.7784501592838534,2.247240440298487,3.87399000687369,3.1522897476353293,1689215232.8982615,Good,32370.5178,168.90077792669422,0.07694566813509546,2.5227963361249515
UGC06917,7.705397529796974,4.711425777732614,False,2.9939717520643603,7.85,10.47,1.74,11,105.0,111.0,59.2,56.30344261233056,54.29241843699631,13.793103448275865,1.1494252873563204,2.946251983373188e-11,9.975302869092985e-12,1.5232218830518257e-11,9.811316751685678e-12,2.946251983373188e-11,3.002911900552995,0.3067310234166121,0.10385177083273248,0.0,0.37047155177655344,0.0,0.7876138404887981,1.875,0.03678035601814703,6.238383559517539,-0.6288264647817794,0.5820631610438143,0.8933930153780903,0.7976776103257369,1.3817674130078508,2.811138791693826,2.2876005431208615,7715987549.752062,Best,115431.75,178.9119234046006,0.07476190476190475,2.953546395570322
UGC06923,5.932219763281258,8.955028609015848,True,-3.0228088457345903,3.72,5.16,0.93,6,78.4,81.1,40.5,47.91283335391469,47.335742367697414,13.267326732673268,2.6086956521739073,4.7664178844451887e-11,1.6566751246876182e-11,2.508671446383524e-11,1.4416441845393298e-11,4.7664178844451887e-11,3.306237375048458,0.49622647484932736,0.17247460819101,0.06268317523329027,0.3528039589043657,0.0,0.7309150673410801,2.002469135802469,0.13661083633085505,-4.897040570555739,0.28042398104795596,0.6110154703516573,0.8970704825658636,0.808164412964114,0.9487738350068469,2.053685658608037,1.6918388214592681,2753774320.1103225,Best,31716.249600000006,444.166955717424,0.047448979591836735,2.8770987222639333
UGC06930,11.103209487486312,10.5238127386699,False,0.5793967488164125,12.19,16.61,1.74,10,108.0,109.0,54.7,60.560816127261695,56.68020273683455,17.44318181818182,0.0,2.578258877690125e-11,6.8470788308511506e-12,1.2235858939021735e-11,5.7255824697035384e-12,2.578258877690125e-11,4.503050809822015,0.2684196696853566,0.07128417762816894,0.0,0.5259747301402515,0.0,0.6521627330005598,1.9744058500914077,0.005856069741052555,-2.2274785793631486,-0.9090071646983009,0.47281339856054333,0.8954130227672059,0.781598462742912,1.5217028818241485,3.4962198765316956,2.693160197246086,11332606195.182587,Good,193739.03999999998,78.49465766598182,0.11287037037037037,3.7654873580148704
UGC06973,38.142944247226005,42.87398977089548,True,-4.731045523669472,5.32,7.85,1.74,9,177.0,180.0,170.0,259.7168468159122,136.59734643158313,4.597701149425288,3.8461538461538494,1.2561892514209521e-09,8.315495903577559e-11,3.2917881270156347e-10,7.126968730779233e-11,1.2561892514209521e-09,17.625856080942924,13.078046849616353,0.8657170476643224,0.00012989223185348516,0.054643296670155835,0.24328731659209665,0.8082615104416542,1.0588235294117647,0.017967486705502158,-22.29304117692304,0.9476343485619767,0.6726706264224308,0.9026407857150288,0.833669248829759,0.01964202002460165,0.5760580305609222,0.3165739905233945,31507578347.43788,Poor,245932.65,1106.9379275255808,0.030056497175141243,15.106606581100044
UGC06983,12.764344898193789,9.228773408561947,False,3.5355714896318418,10.47,15.68,1.74,17,108.0,113.0,56.9,51.90499108948965,50.10326418268064,35.05747126436783,1.2195121951219507,3.0818647991299234e-11,5.509861294889933e-12,1.1271874431919956e-11,4.973927988645231e-12,3.0818647991299234e-11,6.196038234098647,0.32084952312411086,0.05736255430298335,0.0,0.6550853807629702,0.0,0.6139062810012328,1.9156414762741651,0.004519353768972653,8.033980467672507,-0.8303679137365924,0.5108103537644486,0.9039364455560764,0.799345588755993,1.3365830743779559,3.948769948993553,2.919522961866331,8773289655.143446,Good,182891.52,106.40306729829803,0.09694444444444444,5.593361854658971
UGC07089,12.303314221541003,15.009710880541224,True,-2.7063966590002213,6.98,9.16,0.87,12,73.7,79.1,20.9,42.06218491709626,41.897884463131426,17.816091954022987,3.4090909090909127,7.51917446979686e-12,6.663337026944471e-12,9.185039950813531e-12,6.127422194047212e-12,1.2942471003642709e-11,2.112221190864947,0.07828129071730919,0.06937126210448775,0.08125025077237889,0.3864150056036204,0.0,0.7297810345235677,3.784688995215311,0.043063329832334254,-11.73445538096954,-0.7393114518602067,0.4391939724304378,0.8918399224760758,0.7792620340193412,3.3146596478224657,3.550436038584204,3.020539668235696,3688413565.5605392,Good,49754.2804,111.4869746553805,0.09470827679782903,1.128439765149451
UGC07125,28.754208198512284,30.684269714652956,True,-1.9300615161406718,11.47,18.68,1.44,13,65.4,65.6,26.1,44.5586372098609,41.96354572791756,11.73611111111111,-0.1408450704225274,1.04179335889681e-11,3.3456575874920375e-12,5.5162068915074435e-12,2.653072399216744e-12,1.072566969107799e-11,4.042735393969832,0.1084599501218469,0.034831269748966345,0.1784792646735772,0.7826330642297659,0.0,0.4227067821372186,2.4865900383141764,0.003993385853110325,-25.80789026295934,-0.9766402329170296,0.4409728452616746,0.9109747844955717,0.7942275326268086,2.739335928314316,5.1778063436705315,4.213310896856512,6641615098.540025,Poor,79897.3488,32.51087519164129,0.1753822629969419,3.113867249271484
UGC07151,5.543640837879863,5.531709211482818,False,0.011931626397045036,4.0,5.5,0.5,11,72.5,76.2,24.2,44.10468002377979,42.8797180036479,35.6,4.489795918367351,1.989708036292936e-11,1.1959807570454661e-11,1.6843540104402874e-11,1.1460689330112535e-11,2.386669961114712e-11,2.0824837776937426,0.20714629492540773,0.12451222898291518,0.0008471982930957572,0.38470940340406795,0.0,0.7496231852645497,3.148760330578513,0.03477226121662373,-0.5878769243129696,-0.803217000636168,0.4399008464884426,0.8962588858390413,0.7727816343082612,1.820126234151853,2.520169860396283,2.093711164777841,2487178627.2204657,Best,28909.375,328.515625,0.05517241379310345,1.6636622492223725
UGC07232,3.784972817373557,4.194613102594949,True,-0.40964028522139184,0.62,0.82,0.21,4,44.0,44.0,16.4,21.408360516396392,20.422348036627522,49.00000000000001,43.99999999999999,2.0471275807795587e-11,2.313640326209463e-11,2.247012139851987e-11,1.8111609471571057e-11,2.8626677520825765e-11,1.5805706039410643,0.21312417996168118,0.24087052603819428,0.08868049611750999,0.2514036060802985,0.0,0.7641613370890475,2.682926829268293,0.0,0.8541735625451405,0.8741296243224675,0.6803248583350603,0.8925888367981208,0.8104062687979577,1.7855761573021933,1.6420323175764484,1.6999112385245718,87368646.5482238,Best,1587.52,5036.420395421435,0.014090909090909091,0.8848080479879327
UGC07261,6.855192539534395,4.61012945815692,False,2.2450630813774746,4.76,6.67,0.95,7,73.4,76.1,46.8,38.6675781501764,37.08260458550393,17.052631578947373,1.4736842105263066,1.3632138349762938e-11,7.892802000166533e-12,1.23977249421191e-11,7.263938996153251e-12,2.2580622164614388e-11,3.1085919329130327,0.14192267908437056,0.08217108546038139,0.037281304250132735,0.4269569668649818,0.0,0.768698150498894,1.626068376068376,0.047544865431712324,2.4893692781088466,-0.9451341928194705,0.5563436996567979,0.898004763175129,0.7913933384962847,2.3245420205458736,3.2236253490505455,2.631459651129877,2318433876.9881034,Best,35935.025200000004,237.78158322152393,0.064850136239782,1.7271608168398636
UGC07323,6.288954620716024,9.250899974951578,True,-2.961945354235554,4.65,5.82,0.58,10,79.5,85.6,23.9,51.74376145971609,50.99023162819622,18.30508474576272,4.745762711864403,1.358558674324536e-11,1.619169275126203e-11,1.6167492554114066e-11,1.358558674324536e-11,1.7268034620450314e-11,1.2710554904105145,0.141438035476512,0.16856991582762593,0.008409491963710339,0.27856531463436474,0.0,0.8249345408671552,3.581589958158996,0.08181075589772643,-5.72215586012535,-0.6671409316072695,0.4393704778833985,0.8871855893885647,0.7608408785552754,2.3295098548519855,2.084276171920465,2.0909251213208377,3622546035.165392,Best,36783.855,292.29968782518205,0.05849056603773586,0.839046723029404
UGC07399,29.63694799217955,27.364855308575113,False,2.2720926836044377,4.3,6.13,0.61,10,100.0,106.0,47.3,33.86713008213126,33.43898190881054,37.86885245901641,4.918032786885243,2.748352953050796e-11,6.6053728596423674e-12,1.2654268146874992e-11,5.9990640782611366e-12,2.748352953050796e-11,4.5813028785773895,0.2861279750532999,0.06876780359318588,0.01716462287030788,0.5458234355740946,0.0,0.6122767260286034,2.241014799154334,0.03952398222265024,29.292077619083024,0.47482374539171396,0.4712731018013937,0.8995700803778548,0.7812998287119278,1.4535690074117236,3.5679935530640927,2.7176378335450497,1617243103.6587512,Poor,61300.0,540.8328826392645,0.043,4.160783973063405
UGC07524,7.470026310729518,7.346302856416208,False,0.12372345431331055,8.27,10.69,0.35,31,81.2,83.8,14.4,43.92339809258842,43.7083468431991,29.41176470588235,-14.117647058823527,1.1015568002962688e-11,5.987985555076063e-12,5.965325490827578e-12,5.065213532940897e-12,1.1015568002962688e-11,2.17474898764376,0.11468185566380501,0.062340252900212466,0.003127438715102604,0.6113170912325777,0.0,0.5335417542056494,5.486111111111111,0.02024208395824126,-0.9283870808665392,-0.8769451622467946,0.21005738187452636,0.8903724632375211,0.7414700751763454,2.6491204930042027,3.77009316603257,3.810654451922758,4792872596.767387,Best,70483.8736,96.40532862329277,0.10184729064039408,1.8396116526407955
UGC07559,9.34000126886248,10.460934313002271,True,-1.1209330441397913,1.8,2.53,0.36,7,29.7,32.1,9.31,19.755074031751942,18.17388038007164,18.305555555555557,2.7777777777777786,4.8033097501260165e-12,4.9634888473263536e-12,5.373503258597611e-12,4.8033097501260165e-12,6.56788273205156e-12,1.367366060845701,0.050006724603247406,0.05167433140305537,0.14902502396330028,0.6129221444719982,0.0,0.5067971953583483,3.4479054779806657,0.13925184512649505,-8.992510037428316,-0.8943477887364488,0.5568627241441778,0.8982847349529065,0.7917091360594976,4.258863440727895,4.182936703572284,4.023342845992755,229537041.92062932,Good,2231.6876999999995,272.24999999999994,0.06060606060606061,0.9677285268230995
UGC07577,12.278790579775588,13.11371205851881,True,-0.8349214787432224,1.32,1.69,0.19,9,14.1,17.8,3.74,12.603576873253084,12.403197737000468,8.73684210526316,10.55555555555556,4.4451171675137334e-13,3.3384208886652583e-12,2.7016836639710587e-12,4.4451171675137334e-13,3.660762681906557e-12,8.235469491469253,0.004627762138787629,0.03475592928081147,1.2569685575613396,0.4820906816778089,0.0,0.6135729367133224,4.759358288770053,0.17658088374678976,-11.274086687753964,-0.8946094371589204,0.47489964790907546,0.8894341161510034,0.7690337188797042,14.632189273228695,5.183792678008488,6.708785590638428,60355584.31117926,Good,335.9889,114.10123966942147,0.09361702127659575,0.13315029218173105
UGC07603,7.699216521584163,6.857775316854595,False,0.8414412047295681,2.74,4.11,0.34,12,61.5,64.0,19.6,27.54810610550206,22.926666328129823,37.941176470588225,2.8571428571428528,2.0304272616369944e-11,4.557325538103395e-12,1.1106771900754203e-11,4.0472938772227765e-12,2.0494305402005266e-11,5.06370578063096,0.2113855282744219,0.047445810278069996,0.08638777922794509,0.5384806837391781,0.0,0.6441169667836034,3.265306122448979,0.02223233669691971,6.96581246821986,0.7358137627809127,0.4380965999092847,0.9040746955222252,0.783269831143734,1.795477607291553,4.382980132956389,3.0109840476921694,490477671.972143,Best,15545.0475,503.78949331344234,0.04455284552845529,4.455304420675618
UGC07608,8.797762900013652,7.668994005657545,False,1.1287688943561065,3.59,4.78,0.6,8,61.4,69.3,14.6,26.720183382604244,24.154609137543563,28.64406779661017,5.49999999999999,3.653316050982934e-12,4.523104613917605e-12,4.064572204359217e-12,3.441274500727057e-12,4.840107978534452e-12,1.4064870377274046,0.03803426785985101,0.047089540035164565,0.3073939164577321,0.7716307878966554,0.0,0.3262137696698275,4.7465753424657535,0.11207529445463943,7.8319396299979,0.4804526626313341,0.512222374686487,0.8932298371170118,0.7784394834585313,4.93970233033023,4.401026206487667,4.686009363438614,793380828.2726105,Good,18020.4088,292.51480047485666,0.058469055374592835,0.8077009847929829
UGC07690,6.756181210173958,6.177003950713261,False,0.579177259460697,2.95,4.13,0.59,7,57.9,60.7,45.3,36.4859390724701,32.80629695955485,24.576271186440678,-1.6949152542372885,5.849085536649933e-11,1.0145403543404906e-11,2.370522692182643e-11,7.74241634876871e-12,5.849085536649933e-11,7.554599589028977,0.6089418022737698,0.10562267007047574,0.01688090816761919,0.4407100272550319,0.0,0.7304228286123374,1.2339955849889626,0.02836542471020909,-1.1950022122520079,-0.952785701194154,0.5568627241441778,0.8979223047734551,0.7914527516270867,0.7964743066797793,2.7830082513132264,2.01636060496841,947430765.2066891,Best,13845.4533,385.2237862683137,0.05094991364421417,5.765256661921717
UGC07866,7.262282856770078,8.083156173523998,True,-0.8208733167539197,1.67,2.32,0.33,7,28.2,33.1,12.2,18.420012214979664,17.573652531573696,21.818181818181817,7.8125000000000036,5.167589701290284e-12,5.0505762311611614e-12,5.220133054135949e-12,4.739100526292266e-12,5.711221646143877e-12,1.2051277693854219,0.05379920273686725,0.05258098848877221,0.2235580714365795,0.555549052371517,0.0,0.5660429424096487,2.713114754098361,0.11477094472636519,-6.39000151757901,-0.969537784187228,0.553887593968161,0.8972117291278032,0.7904088687866395,4.091233006639535,4.143144736912274,4.075131810153369,182996485.42802015,Best,1844.9568,285.1446806984833,0.05921985815602837,1.0231683405563052
UGC08286,13.83136727846855,11.204213019672554,False,2.6271542587959953,5.2,8.04,0.47,17,83.5,84.3,22.2,35.34250344839766,32.909587626183104,44.166666666666664,1.0638297872340452,7.95819831497084e-12,4.65301633345483e-12,7.980823434235595e-12,4.305138274924795e-12,1.192065432291197e-11,2.7689364572431083,0.08285191923430164,0.04844203652603981,0.12841416198767533,0.6255882392494687,0.0,0.6222901946145801,3.7972972972972974,0.005795412227392926,12.626972693631606,-0.6512918615047405,0.36220555945691196,0.90667089497481,0.7798713641968124,3.208334510590309,4.333555652596239,3.3493508533357064,1996503429.0479574,Fair,56056.88999999999,257.8494822485207,0.06227544910179641,1.710331050796449
UGC08490,12.05325973439031,8.882771430695836,False,3.170488303694473,5.75,10.15,0.34,30,77.6,80.1,38.8,35.70913748608331,26.95880988019849,33.23529411764707,2.6315789473684155,3.7093186496893005e-11,2.4060429433362623e-12,1.137413219638511e-11,2.320187466677734e-12,3.961558842590828e-11,17.074304983913073,0.38617304698252275,0.025049045993306318,0.0021277167025247263,0.6846713592317392,0.0,0.5473755031786411,2.0,0.005802518563102545,10.845185410123998,-0.9435584184993072,0.27088591713460436,0.9172951407338595,0.7896718886812379,1.160891337405247,6.163959252920031,3.6312705764117204,1714849530.900625,Good,61120.863999999994,182.13262759924385,0.0740979381443299,15.41667683015621
UGC08550,5.365372172851386,3.473349482880548,False,1.8920226899708386,3.41,5.36,0.49,11,57.3,57.8,25.0,24.636843344876795,23.64315866588692,36.458333333333336,0.41666666666667224,1.0374515587181081e-11,3.72034340853493e-12,6.564425115786564e-12,3.3167497463459662e-12,1.2469182406745459e-11,3.759458313212399,0.10800793012498332,0.03873208223875883,0.07455767950983315,0.7575935663571679,0.0,0.5363366034496321,2.3,0.03150939353984875,3.842845388590711,-0.8015401785490931,0.47447592771060687,0.9080562000053911,0.7934423643652685,2.7461819585624507,4.891713711241356,3.977130245460025,756327427.6190611,Best,17598.4344,282.35825285300257,0.05951134380453753,2.7885908498072123
UGC08699,18.894866342543185,13.600363968867107,False,5.294502373676078,8.91,25.7,0.22,41,181.0,202.0,152.0,214.72662089270628,82.98303890149298,71.42857142857143,0.35971223021582766,2.626235356153892e-09,9.770970831730377e-12,4.070560818889602e-10,7.729214741609532e-12,2.918627933352425e-09,377.60989064519765,27.341444760053953,0.10172449267422015,2.1559125103064563e-05,0.1946935419379679,0.8756990500325894,0.3598775875161525,1.2039473684210527,0.011401583766320044,12.803958092682645,0.1806901808103881,0.13430435029004612,0.94770754280977,0.7388147980308154,0.0067478789740601786,2.8458645725375322,0.789175631872899,36624565255.65725,Fair,841957.7,412.6689012585009,0.04922651933701658,268.7793671049985
UGC08837,12.926872908907168,14.588051846968398,True,-1.66117893806123,3.15,4.2,0.52,8,43.0,48.0,7.31,29.322014767065376,27.693779204859784,13.754716981132075,2.6923076923076894,3.0621634926965457e-12,6.7923132089442426e-12,5.743254794350849e-12,3.0621634926965457e-12,7.55847763356653e-12,2.468345550978574,0.03187984419813379,0.07071401881791264,0.2740971302922415,0.5305126572543623,0.0,0.5638032522182119,6.566347469220246,0.18617205259516223,-12.584017520180403,-0.7399797552965766,0.5091360195978096,0.8933626845812823,0.7783157578753522,5.427661758697487,3.512155623263311,4.020832813060622,839482878.3858118,Good,7765.8,186.34416729654825,0.07325581395348837,0.45082778112532157
