galaxy,status,n_points,alpha,gamma,alpha_eff,gamma_eff,alpha_scaling,gamma_scaling,shell_mode,shell_params,budget_factor,force_match,rms_velocity
UGC06787,ok,71,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 148.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,562.1289525609794
UGC06818,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 27.92, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,27.93266185749923
UGC06917,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 41.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,27.828807450193853
UGC06923,ok,6,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 20.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,45.832729663513234
UGC06930,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 66.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,29.175563347489348
UGC06973,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 31.4, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,88.52326006161204
UGC06983,ok,17,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 62.72, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,41.746430941534705
UGC07089,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 36.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,19.185625782241157
UGC07125,ok,13,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 74.72, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,15.517897165782285
UGC07151,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 22.0, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,40.27428911337791
UGC07261,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 26.68, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,33.839585095816595
UGC07323,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 23.28, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,37.77183276713147
UGC07399,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 24.52, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,49.03783131767451
UGC07524,ok,31,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 42.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,22.86350334917825
UGC07559,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 10.12, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,12.65378799043853
UGC07577,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 6.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,3.2587413724941037
UGC07603,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 16.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,31.31145428036098
UGC07608,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 19.12, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,29.318109369975723
UGC07690,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 16.52, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,52.6138063350768
UGC07866,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 9.28, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,10.06208526529493
UGC08286,ok,17,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 32.16, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,33.24525270998518
UGC08490,ok,30,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 40.6, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,39.2274471364622
UGC08550,ok,11,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 21.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,24.71450253568438
UGC08699,ok,41,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 102.8, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,379.7674377334625
UGC08837,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 16.8, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,14.839117775839465
UGC09037,ok,22,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 111.84, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,68.08645375938605
UGC09133,ok,68,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 433.24, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,430.91866799458546
UGC10310,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 30.96, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,19.11483355359216
UGC11455,ok,36,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 167.72, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,80.79269365093153
UGC11557,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 42.24, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,20.837740296482337
UGC11820,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 63.28, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,55.416395191602696
UGC11914,ok,65,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 39.32, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,21.599151609734186
UGC12506,ok,31,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 199.96, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,67.60007986122412
UGC12632,ok,15,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 42.64, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,26.71909048903767
UGC12732,ok,16,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 61.6, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,37.69871909456637
UGCA281,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 4.32, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,23.821263087961846
UGCA442,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 25.32, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,25.847392564440973
UGCA444,ok,36,2.8271,0.8579,2.8271,0.8579,constant,constant,mass_adaptive,"{'R_coh': 10.48, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40}",1.0,False,13.94735091094176
