galaxy,status,n_points,alpha,gamma,alpha_eff,gamma_eff,alpha_scaling,gamma_scaling,shell_mode,shell_params,budget_factor,force_match,rms_velocity
NGC3949,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 21.21, 'R_stop': 28.28, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.005987898655965549, 0.007839884255227582, 0.008308145133799726, 0.008505724519208826, 0.008438960670591257, 0.008334791933194486, 0.007842655961945244, 0.008030126561012705, 0.008568317908377794, 0.009662247660645119, 0.010791458633096244, 0.011954162009742891, 0.013148791686162356, 0.014373966949367734, 0.015628462892056893, 0.01691118653185697, 0.01822115726159599, 0.019557490671177666, 0.020919385050268524, 0.022306110059366027, 0.023716997178329962, 0.025151431626591544, 0.026608845510701605, 0.02808871200060443, 0.029590540371069382, 0.03111387177229493, 0.03265827561589344, 0.03422334648065338, 0.03580870145755754, 0.03472129498815009, 0.03638124925747325, 0.03812072553864287, 0.03994355818352518, 0.04185376743412582, 0.043855568363238846, 0.04595338023902467, 0.04815183633441194, 0.05045579420330982, 0.05287034644672064, 0.0554008319930211]}",1.0,False,32.02732514494356
NGC3953,ok,8,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 47.04, 'R_stop': 62.72, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.004954493799001775, 0.006738295229006466, 0.008466180710450315, 0.009617129203282991, 0.01038550336999367, 0.010300285550979577, 0.009920568960015535, 0.009119646065570657, 0.008387345566008836, 0.009483497460437957, 0.010615523413141483, 0.011781517559273785, 0.012979814330564911, 0.014208948489362693, 0.015467623545763034, 0.016754686279406284, 0.0180691058450261, 0.01940995641696413, 0.020776402633776083, 0.022167687304668005, 0.023583120973845875, 0.025022073030914586, 0.026483964120209907, 0.027968259648825666, 0.029474464228133084, 0.03100211691059602, 0.032550787105135606, 0.03412007107177108, 0.03570958891077946, 0.03451249691822152, 0.03615845623761729, 0.037883061041237696, 0.039690100070498016, 0.04158354622714946, 0.043567565449863496, 0.045646526007627405, 0.047825008230366825, 0.050107814698334766, 0.05249998091297838, 0.05500678647319956]}",1.0,False,18.26639069797791
NGC3972,ok,10,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 26.160000000000004, 'R_stop': 34.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.0021630931288229445, 0.0038523659517701154, 0.005562191116748727, 0.007062116298039374, 0.008879873032449422, 0.009831010972512854, 0.009365449365295974, 0.008760110953121713, 0.00850291582012525, 0.008973985197541157, 0.010174013477421449, 0.011412176955437522, 0.012686264875465286, 0.013994395821179478, 0.015334959496195243, 0.016706569564528186, 0.018108024997404992, 0.019538278195483674, 0.02099640863798859, 0.022481601104972, 0.023993127709872025, 0.025530333112793013, 0.0270926223854085, 0.028679451079244595, 0.030290317117144527, 0.031924754186353814, 0.033582326362646776, 0.03526262373921231, 0.03696525887226534, 0.03512672691312163, 0.03678983034633595, 0.03853217302616325, 0.04035758472908338, 0.04227008167918388, 0.044273875450210054, 0.04637338228736428, 0.04857323287038858, 0.05087828254054536, 0.05329362201521337, 0.055824588614945464]}",1.0,False,21.0739079234965
NGC3992,ok,9,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 138.06, 'R_stop': 184.08, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.13641693348814296, 0.16799940795642132, 0.16699314454516076, 0.15009480955503854, 0.1143967287559396, 0.10441618176627285, 0.09035760318279697, 0.06932519075022711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,45.77963013741914
NGC4010,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 31.410000000000004, 'R_stop': 41.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.0021071180459787467, 0.004062537353774275, 0.005419127363983556, 0.006652018218159183, 0.0076487939184060735, 0.008610036140612155, 0.008926925051623125, 0.008708089557987147, 0.008662037589011518, 0.008943270471697488, 0.010155881739943962, 0.011406824064659158, 0.012693785657653642, 0.014014816669489208, 0.015368264014216862, 0.01675271835966779, 0.018166970592352626, 0.019609975922788795, 0.021080824286695714, 0.022578715991800846, 0.024102941751071107, 0.025652866379723947, 0.027227915540379042, 0.02882756501046308, 0.030451332024139566, 0.03209876831005239, 0.033769454507070036, 0.035462995693523805, 0.0371790178115631, 0.03524680646839504, 0.03691090206737298, 0.038654173329764736, 0.040480450056570784, 0.042393748661109794, 0.044398281059094304, 0.046498463977870635, 0.048698928706534785, 0.051004531309713316, 0.05342036332888002, 0.05595176299620564]}",1.0,False,17.660604617376823
NGC4013,ok,36,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 93.03, 'R_stop': 124.04, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.44031430540513844, 0.3150966328775707, 0.17011125262130516, 0.0744778090959856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,70.26858494131993
NGC4051,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 36.57, 'R_stop': 48.76, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.0020449027369107142, 0.003229579305464759, 0.00490150179768067, 0.006380185972513329, 0.007326275819838744, 0.007569538249305619, 0.007622641534119527, 0.007595378273119475, 0.00814205320294728, 0.00914102538319261, 0.010324449331177307, 0.011547125436596594, 0.012807201754513251, 0.01410305935833461, 0.01543326787335366, 0.01679655132581461, 0.0181917616318711, 0.019617857817814027, 0.02107388958112083, 0.02255898416479431, 0.024072335778244455, 0.025613196988606875, 0.027180871647296715, 0.028774709021474672, 0.030394098878527964, 0.032038467330517933, 0.033707273289840085, 0.03540000542078533, 0.03711617949702974, 0.03550126676674995, 0.03720722432167075, 0.038995325304074936, 0.040869532445491054, 0.04283399953040177, 0.04489308059140796, 0.047051339548258984, 0.049313560312204345, 0.05168475737813873, 0.05417018692808859, 0.05677535847070602]}",1.0,False,29.682131008832762
NGC4068,ok,6,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 6.99, 'R_stop': 9.32, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.0019186147184270714, 0.0038986422833675667, 0.005806994477326712, 0.007228879901036311, 0.00859667940545146, 0.009541127954958921, 0.010030183156085684, 0.009743688916273406, 0.009582655421570095, 0.009526818679061438, 0.010755638584550314, 0.012012167160429575, 0.013294297824201695, 0.014600463041698491, 0.01592951440753108, 0.01728062359073223, 0.018653201798380918, 0.020046835417170967, 0.021461235493418003, 0.022896198792941046, 0.024351578348732278, 0.02582726163092456, 0.027323154729243147, 0.028839171196773563, 0.030375224447360127, 0.03193122281674033, 0.033507066585045014, 0.035102646415046984, 0.036717842788508516, 0.03476316647472269, 0.03634969843754647, 0.038010650302522715, 0.03974966046927444, 0.04157054560536022, 0.04347730893725951, 0.04547414893895806, 0.04756546844014535, 0.04975588417690513, 0.05205023680861708, 0.054453601425700805]}",1.0,False,6.02955776945498
NGC4085,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 18.6, 'R_stop': 24.8, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.003939655795701152, 0.005808385950454472, 0.0076711572116660446, 0.009206151561478143, 0.010668838816431544, 0.011363148362738633, 0.011324619441369298, 0.010313680223369483, 0.008799052991361089, 0.00895743282001739, 0.010118845728647971, 0.011318063680878836, 0.012553068513019659, 0.013822085927684743, 0.015123545859887632, 0.01645605138514068, 0.017818353780865433, 0.01920933213971451, 0.020627976436318803, 0.022073373277492026, 0.023544693784543647, 0.025041183204172552, 0.026562151945841814, 0.028106967814137147, 0.029675049254532744, 0.031265859466901504, 0.03287890126747419, 0.03451371259975333, 0.03616986261013959, 0.0345693779448479, 0.03621564345277687, 0.03794028124458442, 0.03974705110144887, 0.04163989595090652, 0.04362295080367345, 0.045700552107345103, 0.04787724753593294, 0.05015780623532806, 0.05254722954599068, 0.05505076222543107]}",1.0,False,33.53583468853068
NGC4088,ok,12,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 64.44, 'R_stop': 85.92, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.06991282456672367, 0.13464692662956523, 0.15354042019319245, 0.1561280760908452, 0.1488290372826106, 0.10571082694126174, 0.0917907442827717, 0.07849436075741369, 0.060946783255615776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,50.90576419776858
NGC4100,ok,24,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 68.28, 'R_stop': 91.04, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.10382337052534761, 0.17138473241533383, 0.15125552903836784, 0.1277066839359648, 0.13171636083354535, 0.10480934592681854, 0.097416790567607, 0.061914283070707316, 0.049972903686307656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,50.55630804418928
NGC4138,ok,7,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 55.739999999999995, 'R_stop': 74.32, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.1721389940957116, 0.1551745963859383, 0.16941208313463166, 0.15561237802217248, 0.11988206880208407, 0.09897746121332383, 0.058911314872931844, 0.04426902458139593, 0.02562207889181033, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,32.70652494087041
NGC4157,ok,17,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 88.83, 'R_stop': 118.44, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.10568724647190596, 0.1763176934860374, 0.1939335385215353, 0.1367549552410589, 0.12567691428303907, 0.10165288694838248, 0.07838861510346605, 0.04688006597233885, 0.03470808397223594, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,44.71684934007594
NGC4183,ok,23,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 63.06, 'R_stop': 84.08, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.04290726283460913, 0.09441374769341492, 0.14276703670932975, 0.16433249802110814, 0.12622217739026298, 0.11424766510927936, 0.11437165280013614, 0.10674219272328261, 0.09399576671857703, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,21.221838344646564
NGC4214,ok,14,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 16.89, 'R_stop': 22.52, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.07933484095276973, 0.1410057518555831, 0.1652817464348937, 0.15712282432953306, 0.13728973773420325, 0.11433302175906745, 0.08747747735935302, 0.06934678658117391, 0.048807812993422885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,33.504116301875634
NGC4217,ok,19,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 50.16, 'R_stop': 66.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.011986592506780821, 0.015493795984707697, 0.014337564034424684, 0.01728084174941802, 0.013484221998182198, 0.010787058146358218, 0.011450311797284321, 0.010319562635544727, 0.009032518916444375, 0.008371281396251085, 0.00955087615675009, 0.010769662155610569, 0.012024733478865375, 0.013313460399873361, 0.01463343845987487, 0.01598245049612118, 0.017358437796024802, 0.01875947783602809, 0.020183766866677146, 0.021629606124961915, 0.02309539080067937, 0.024579601119267505, 0.02608079506777563, 0.02759760240731266, 0.029128719699693124, 0.030672906138004035, 0.03222898001705842, 0.03379581571465486, 0.03537234108130988, 0.033338018517101616, 0.03484342496316822, 0.03641199866635989, 0.03804597761758722, 0.039747647344700744, 0.04151933993211406, 0.043363432988070674, 0.04528234858521665, 0.04727855220518308, 0.049354551723300215, 0.05151289647525855]}",1.0,False,64.42089592316876
NGC4389,ok,6,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 15.96, 'R_stop': 21.28, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.0035240612239396413, 0.005008448894628434, 0.006670632240518494, 0.00831394194458645, 0.009747853235298348, 0.01071826719774856, 0.010838543584604815, 0.010256650924982067, 0.008254819142417444, 0.009113402520138605, 0.010269814117053662, 0.011463590811028537, 0.012692880324774435, 0.013956056447623252, 0.01525168106434162, 0.01657847415649748, 0.017935289675446275, 0.019321095858050648, 0.020734958984627058, 0.02217602985848068, 0.023643532473659686, 0.02513675446597265, 0.02665503903263929, 0.028197778071193447, 0.029764406336665803, 0.03135439645293364, 0.03296725464286114, 0.034602517064729416, 0.03625974666096704, 0.034771849032979495, 0.03643675429322183, 0.03818148880373721, 0.040009900208267495, 0.041926022543965255, 0.04393408521819446, 0.046038522411543346, 0.04824398292788582, 0.0505553405134087, 0.05297770466764731, 0.055516431970740444]}",1.0,False,57.39781645079807
NGC4559,ok,32,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 62.91, 'R_stop': 83.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.05656958553326701, 0.12653293925219536, 0.1524602721631851, 0.1783397521446885, 0.13362193895626165, 0.11680599253752559, 0.09018979711884996, 0.08306933142040188, 0.06241039087362501, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,24.89601839401828
NGC5005,ok,18,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 34.410000000000004, 'R_stop': 45.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.002078302607294798, 0.00421821263900206, 0.005777746129163373, 0.007140421161435145, 0.008609118526636109, 0.009339891798045391, 0.010087488820128509, 0.010185182762990939, 0.009252026891070757, 0.008389060290469829, 0.009593591115962216, 0.01084227859186813, 0.01213273567426684, 0.013462878909426981, 0.014830872764857537, 0.01623508736536176, 0.017674065660368964, 0.019146497405282993, 0.020651198185031357, 0.022187092250878674, 0.023753198299112085, 0.025348617560910065, 0.026972523737925167, 0.028624154433551915, 0.030302803811874234, 0.0320078162755244, 0.03373858099717754, 0.035494527171866394, 0.03727511988193927, 0.03519217907336302, 0.03687965726199341, 0.03864803414394679, 0.040501200497327604, 0.042443235478384245, 0.04447841575460689, 0.046611225072108776, 0.048846364277647915, 0.05118876181672628, 0.05364358473033809, 0.05621625017413359]}",1.0,False,57.02955192190641
NGC5033,ok,22,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 133.77, 'R_stop': 178.36, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.07316003084208648, 0.09007287784783284, 0.12535668397741645, 0.13435050660579653, 0.15360652114136675, 0.11722584755723875, 0.10846753336062748, 0.09146201806702647, 0.07645985083758232, 0.029838129763025793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,46.47089933144215
NGC5055,ok,28,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 163.77, 'R_stop': 218.36, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.119967190390657, 0.22863131151119334, 0.2326826909825151, 0.17044628151712704, 0.11673571792257731, 0.07321581258953423, 0.04013075312490225, 0.018190241961493846, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,62.240594089714016
NGC5371,ok,19,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 138.72, 'R_stop': 184.96, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.046556314178780686, 0.1107757470545626, 0.16584742236246, 0.18683597420106168, 0.18043404069928437, 0.14220310026745814, 0.11750280955945368, 0.04984459167693878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,36.11172259083315
NGC5585,ok,24,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 32.88, 'R_stop': 43.84, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.049452714960041236, 0.1342861153545624, 0.1998961002346824, 0.24014852223273414, 0.22354075178200508, 0.1526757954359747, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,36.374936956431
NGC5907,ok,19,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 150.99, 'R_stop': 201.32, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.09978255053343058, 0.13710194664122835, 0.15164323723391682, 0.13937169017645296, 0.1257705855406815, 0.11400674087113515, 0.09464943489788714, 0.07673536109795796, 0.060938453007309476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,42.08617890843784
NGC5985,ok,33,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 104.16, 'R_stop': 138.88, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.003479310548484801, 0.006255703337399249, 0.008260110238034172, 0.009185014894638542, 0.009536761163756681, 0.010142659310753307, 0.010819449994898823, 0.009829669906150664, 0.009064744823043178, 0.009046970348449307, 0.010248842506288448, 0.011486721209101962, 0.01275799788932895, 0.014060404394354173, 0.015391964866235787, 0.01675095683360454, 0.018135878774598088, 0.01954542241720321, 0.02097844866481869, 0.022433966421792774, 0.023911113834954586, 0.0254091416167715, 0.026927398207524135, 0.028465316589389444, 0.0300224025984653, 0.0315982246005478, 0.03319240440862009, 0.03480460932812186, 0.036434545222317496, 0.034590213241026034, 0.036188963971028235, 0.03786142803530805, 0.03961109787560543, 0.04144164084829455, 0.04335690802525673, 0.04536094337145414, 0.0474579933135246, 0.049652516715157795, 0.05194919527657579, 0.05435294437712123]}",1.0,False,79.22832387295364
NGC6015,ok,44,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 87.69, 'R_stop': 116.92, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.06347044739369516, 0.15450779134683904, 0.17986039767450634, 0.17483826150417284, 0.14488790594184106, 0.10693880145839571, 0.08070040477196563, 0.05788920691262098, 0.03690678299596333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,87.06815487497377
NGC6195,ok,23,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 109.28999999999999, 'R_stop': 145.72, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.002310462458215096, 0.004335899588251538, 0.005854295126792301, 0.007735743791552697, 0.008888809679581236, 0.008946576931480587, 0.008166421625157847, 0.007494215595459701, 0.007904668826427258, 0.008588815380627219, 0.009819034348930557, 0.011091514125607996, 0.012403507932627619, 0.013752630347512932, 0.015136798291012232, 0.016554185156701054, 0.0180031840705034, 0.01948237771390421, 0.02099051303199463, 0.022526479703912024, 0.024089291607489977, 0.025678070737900967, 0.02729203318799823, 0.028930476894826147, 0.030592770920773962, 0.032278346080929915, 0.033986686757993816, 0.03571732376755611, 0.03746982815278882, 0.03530923588612688, 0.03697055997329365, 0.03870997613147195, 0.04053121247084668, 0.04243818070018923, 0.04443498519632896, 0.046525932482581946, 0.04871554113356569, 0.05100855212510941, 0.05340993964935662, 0.05592492241661865]}",1.0,False,43.8477571512943
NGC6503,ok,31,2.8271,0.8579,2.8271,0.8579,constant,constant,gravity_adaptive,"{'R_coh': 70.5, 'R_stop': 94.0, 'r_factor': 4.0, 'n_shell_min': 8, 'n_shell_max': 40, 'g_floor': 1e-05, 'coh_radius_factor': 3.0, 'spillover_mode': 'mass_formula', 'spill_weights': [0.143939238652537, 0.13182341457694957, 0.15024467630938942, 0.14444076554255134, 0.12463283939485294, 0.10323399230015662, 0.08115274363067874, 0.06392361460560773, 0.05660871498727663, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1.0,False,58.112514751030446
