system,cohort,realization,local_jsd,simple_shape_jsd,cluster_locked_jsd,simple_improves_local,simple_beats_cluster_locked
A2163,development,79,0.2582698036008089,0.17618989169238256,0.08391968180246674,True,False
A2163,development,80,0.2548600010885281,0.17285133270006148,0.08075657276861299,True,False
A2163,development,81,0.25063587293673156,0.16817654325691195,0.07621425334059673,True,False
A2163,development,82,0.25348529603782044,0.16998733145651979,0.07812459400929636,True,False
A2163,development,83,0.2555175244627843,0.1743975585004613,0.08270902804916906,True,False
A2163,development,84,0.2591425571231849,0.18061344544271352,0.08992950052015607,True,False
A2163,development,85,0.2527736601219342,0.17145687705649415,0.07993402542281233,True,False
A2163,development,86,0.2508515131250913,0.1697731214152835,0.07934871309893783,True,False
A2163,development,87,0.2565748116778436,0.17483090049750383,0.08263028737995068,True,False
A2163,development,88,0.2468794631798544,0.1643749364816632,0.07248554378540523,True,False
A2163,development,89,0.2540977386293063,0.17132870862166877,0.07963282406918173,True,False
A2163,development,90,0.25872257383062414,0.1777126565020489,0.08625681439956687,True,False
A2163,development,91,0.26057367217690264,0.1793305443020219,0.08691888191617318,True,False
A2163,development,92,0.2527158956601969,0.16978033003190585,0.07793146301729396,True,False
A2163,development,93,0.25261319991839387,0.17065259968817062,0.07932218943503011,True,False
A2163,development,94,0.2558728160837197,0.17540941719698255,0.08388548063462228,True,False
A2163,development,95,0.26157119866599343,0.1796669136406254,0.08677829396881118,True,False
A2163,development,96,0.25242222878827125,0.17073109815671872,0.07930427569996082,True,False
A2163,development,97,0.25603667468928054,0.17504475107685702,0.08466168669224432,True,False
A2163,development,98,0.2532030463331192,0.17212857636820508,0.08107287218343656,True,False
A2163,development,99,0.25806621349175457,0.17689180146720318,0.0856827600785211,True,False
A3192,development,0,0.12343372247326011,0.0822223095850762,0.037267964592468936,True,False
A3192,development,1,0.12352694952939175,0.08418774678753949,0.04108878399528719,True,False
A3192,development,2,0.123734489309685,0.08045212496777943,0.03286815402949274,True,False
A3192,development,3,0.12038029068010805,0.0833429971406354,0.045474729703407296,True,False
A3192,development,4,0.12119207270786043,0.08030501119510054,0.037497782544736374,True,False
A3192,development,5,0.12031893599251978,0.08240716696693381,0.04327429968181544,True,False
A3192,development,6,0.12139623027823714,0.08222772208990574,0.04191275837041615,True,False
A3192,development,7,0.1263709545372994,0.08362835748187047,0.03606893629049371,True,False
A3192,development,8,0.12777006928364873,0.08174598568409769,0.028858400289848124,True,False
A3192,development,9,0.12111439853359057,0.08230163264795443,0.041593051835991254,True,False
A3192,development,10,0.12306030165008257,0.08024940104579062,0.03541075877633012,True,False
A3192,development,11,0.1258582667465253,0.08143844369273442,0.031626962984440586,True,False
A3192,development,12,0.12550531512545246,0.08394054071878741,0.03683806558095022,True,False
A3192,development,13,0.12507957620978633,0.08226429103675889,0.03397874204586868,True,False
A3192,development,14,0.12335038341638657,0.08114777547568419,0.03496698883285669,True,False
A3192,development,15,0.12236715966096397,0.08155804242940512,0.037396613477372505,True,False
A3192,development,16,0.11865235195791296,0.0792021164844053,0.04069919328202498,True,False
A3192,development,17,0.11958726767210615,0.08190489766845792,0.043697301693075175,True,False
A3192,development,18,0.12433744710416998,0.08247943103750262,0.03848581385652404,True,False
A3192,development,19,0.1171886603231958,0.08055532619984476,0.045875799661001214,True,False
A3192,development,20,0.1263340545060142,0.08270878326938086,0.03317017252487355,True,False
A3192,development,21,0.12467012802048758,0.08272975122731555,0.036643455265330166,True,False
A3192,development,22,0.12136311684833133,0.08337379046780785,0.04387745024615673,True,False
A3192,development,23,0.12019120280019167,0.08344266989911371,0.04620531255204234,True,False
A3192,development,24,0.12277667546984114,0.08247523976362396,0.04055793331124912,True,False
A3192,development,25,0.1217802321921,0.08303902296555414,0.041592267587069326,True,False
A3192,development,26,0.1255397098808846,0.08190147021656058,0.03229560564141866,True,False
A3192,development,27,0.12248975556377031,0.08238497124083125,0.03981010967128727,True,False
A3192,development,28,0.1253155029703778,0.08322197047500196,0.03668093563697966,True,False
A3192,development,29,0.1240973265025253,0.08264878171323048,0.036952137702618806,True,False
A3192,development,30,0.12359704961419588,0.08138845513889051,0.03485421438205073,True,False
A3192,development,31,0.12386232172399167,0.08320796232496519,0.03832431171920568,True,False
A3192,development,32,0.11892417010441306,0.0809821545387065,0.04301795772810231,True,False
A3192,development,33,0.12397600316126971,0.0832993381334429,0.03864608910115164,True,False
A3192,development,34,0.12104584493829196,0.08089785301740507,0.04029743064350293,True,False
A3192,development,35,0.121132368237056,0.07858992436612545,0.0345866701276595,True,False
A3192,development,36,0.11978535797274283,0.07998967524801426,0.04003039010873626,True,False
A3192,development,37,0.12218092078870911,0.08388617255754485,0.04449835944042325,True,False
A3192,development,38,0.1207552219988744,0.080579527392742,0.038860452409745075,True,False
A3192,development,39,0.1212644724621045,0.08227425652126474,0.04140447899720269,True,False
A3192,development,40,0.12779940890040867,0.08384359188958819,0.03255864681061267,True,False
A3192,development,41,0.12130713696966447,0.0816155032304128,0.040011368172178256,True,False
A3192,development,42,0.12192397447164943,0.0810823249437727,0.03771603672354862,True,False
A3192,development,43,0.1254666214117666,0.08184940607512034,0.034732282508094445,True,False
A3192,development,44,0.11903671766691543,0.08105752910077652,0.04331787936638717,True,False
A3192,development,45,0.12715919522270697,0.08249013412241094,0.030910227930090028,True,False
A3192,development,46,0.11906069215348672,0.08000872176007254,0.04137985506920158,True,False
A3192,development,47,0.12372552893874239,0.08235718047864835,0.03734954894681305,True,False
A3192,development,48,0.12345793202638711,0.08394602984302768,0.04233663406688834,True,False
A3192,development,49,0.12041651052408686,0.08170055781345686,0.041967704583798185,True,False
A3192,development,50,0.1200219416268542,0.08098775602782637,0.04146468640154882,True,False
A3192,development,51,0.12186219349087644,0.08126772519849079,0.03854568606262752,True,False
A3192,development,52,0.12371234606215759,0.08104229887963857,0.03419022107817181,True,False
A3192,development,53,0.12143634801456775,0.08069962771527953,0.037636693094638546,True,False
A3192,development,54,0.12359882227634558,0.08122192066224364,0.03490767665328372,True,False
A3192,development,55,0.12217875342040954,0.08109236821443437,0.0368917378208192,True,False
A3192,development,56,0.11999608646048282,0.08168366823330132,0.04278755983307564,True,False
A3192,development,57,0.12476854172871875,0.08370432336601581,0.038414471564342634,True,False
A3192,development,58,0.12272141633656519,0.08185410724096405,0.037473618669353566,True,False
A3192,development,59,0.12351311343217443,0.08413628090609321,0.04224807880701614,True,False
A3192,development,60,0.12218985529671965,0.08145208148409579,0.03797646079806871,True,False
A3192,development,61,0.12613246545946016,0.08295234404206336,0.0340494364281277,True,False
A3192,development,62,0.12257176287049665,0.08133438652218289,0.03682459350149841,True,False
A3192,development,63,0.12515820740833652,0.0809053579726847,0.03229791506404475,True,False
A3192,development,64,0.1216481153195631,0.08295785659692254,0.042534913912421604,True,False
A3192,development,65,0.12230908955206893,0.08102091043305643,0.03649005147117779,True,False
A3192,development,66,0.12528173477205207,0.08229433120070062,0.0344009050344197,True,False
A3192,development,67,0.12395451407180766,0.08343204763365897,0.03953653151839742,True,False
A3192,development,68,0.12440128693301035,0.08237747086462346,0.03527397815519637,True,False
A3192,development,69,0.12129199868080945,0.08071653662381367,0.03833533113219133,True,False
A3192,development,70,0.11989864633351675,0.08036438040850893,0.03956525868135753,True,False
A3192,development,71,0.12404489377629865,0.08247841195012354,0.03742676561743409,True,False
A3192,development,72,0.12157920684463776,0.07970700958841083,0.03559172391255534,True,False
A3192,development,73,0.11937452120470099,0.08175223401534876,0.04363590645430714,True,False
A3192,development,74,0.12213108539769785,0.08204674545249174,0.039958497494354914,True,False
A3192,development,75,0.1224854438338652,0.08257380010503379,0.03972162925927658,True,False
A3192,development,76,0.1272278474631979,0.08559683583518614,0.03820681922575726,True,False
A3192,development,77,0.12026952656557137,0.0796046429050292,0.03760544352466902,True,False
A3192,development,78,0.12188758811069186,0.07996359548214065,0.03589215662625504,True,False
A3192,development,79,0.12466805629571522,0.08171181286251143,0.033782502221442454,True,False
A3192,development,80,0.1225087665316916,0.08284234111906447,0.04019853120514678,True,False
A3192,development,81,0.12233045930067254,0.0819942408566603,0.03854382171737577,True,False
A3192,development,82,0.12454657476894028,0.08294306339347263,0.03685556296720072,True,False
A3192,development,83,0.12213092084759639,0.08076683600255469,0.03621169065327211,True,False
A3192,development,84,0.12150458998353866,0.08251347789713613,0.04138836488142779,True,False
A3192,development,85,0.11993459122914374,0.08090896226245159,0.04100885721479611,True,False
A3192,development,86,0.12267061139418041,0.08220606950098647,0.03805552555927674,True,False
A3192,development,87,0.12068795647718,0.08090091377080674,0.040926417777280295,True,False
A3192,development,88,0.1231229998712266,0.08334894413442079,0.0402797426284346,True,False
A3192,development,89,0.12575296763727534,0.08215185376882031,0.032702322089273976,True,False
A3192,development,90,0.1264711773547726,0.08225312735013582,0.03183670362686217,True,False
A3192,development,91,0.123630986823598,0.08292780285622298,0.03870406579039881,True,False
A3192,development,92,0.12089414040409564,0.08262996360171188,0.04260956511571868,True,False
A3192,development,93,0.12271665385355439,0.08314397379092056,0.04100906835349806,True,False
A3192,development,94,0.12185773397614866,0.08088270823490717,0.038089605268777665,True,False
A3192,development,95,0.12003741608697988,0.07873249858121437,0.036872465932777584,True,False
A3192,development,96,0.12558284354465282,0.0816248713322131,0.0323367702393199,True,False
A3192,development,97,0.1216742554172118,0.08027093707201523,0.03655604833014918,True,False
A3192,development,98,0.1266103657389896,0.08492899988571008,0.03792765498703708,True,False
A3192,development,99,0.12028880509303169,0.08204429481627723,0.0432617961749855,True,False
ACT-CL J0102-4915,development,0,0.2651428454577074,0.19810296864328103,0.10463655642105929,True,False
ACT-CL J0102-4915,development,1,0.26788271315061674,0.19879805122364472,0.10356873684903993,True,False
ACT-CL J0102-4915,development,2,0.27228413585514577,0.2028621163712246,0.10732051462917147,True,False
ACT-CL J0102-4915,development,3,0.26960222163295117,0.2002476407292052,0.10509697851065423,True,False
ACT-CL J0102-4915,development,4,0.2783382048853737,0.20906771935680607,0.11251851146745473,True,False
ACT-CL J0102-4915,development,5,0.2741994349592247,0.20534211349459303,0.10949984578346793,True,False
ACT-CL J0102-4915,development,6,0.28360346144757365,0.2172521513324949,0.12265567407447821,True,False
ACT-CL J0102-4915,development,7,0.2796872683174794,0.21096953229926374,0.11460419123390114,True,False
ACT-CL J0102-4915,development,8,0.27671451544434844,0.2102058334709503,0.11530641218223034,True,False
ACT-CL J0102-4915,development,9,0.2678274804538473,0.19815441888066432,0.10350470228458086,True,False
ACT-CL J0102-4915,development,10,0.27785088260281654,0.20732783221298878,0.11056385818420807,True,False
ACT-CL J0102-4915,development,11,0.28499435005317286,0.21915387774672473,0.12473311393672039,True,False
ACT-CL J0102-4915,development,12,0.25901694007445053,0.19054561956141045,0.09638940465733133,True,False
ACT-CL J0102-4915,development,13,0.28369870111179557,0.21454864296466952,0.11721757883622128,True,False
ACT-CL J0102-4915,development,14,0.27083444933798617,0.2043343567802529,0.11121626925277586,True,False
ACT-CL J0102-4915,development,15,0.25988108410712485,0.19233040329192774,0.09820280216023783,True,False
ACT-CL J0102-4915,development,16,0.2707136843031537,0.2028008524986974,0.10916451050572862,True,False
ACT-CL J0102-4915,development,17,0.26964258481759107,0.2038481627188977,0.1100930068758296,True,False
ACT-CL J0102-4915,development,18,0.2733399889110284,0.2025638807616188,0.10591180914203512,True,False
ACT-CL J0102-4915,development,19,0.27263147956369926,0.20477637194997828,0.10947171334198319,True,False
ACT-CL J0102-4915,development,20,0.2704708455913025,0.19962206352027329,0.10388194986017803,True,False
ACT-CL J0102-4915,development,21,0.27787404017080264,0.20743866595899568,0.10995033142857771,True,False
ACT-CL J0102-4915,development,22,0.2673252490304121,0.19646488868485085,0.100882822330258,True,False
ACT-CL J0102-4915,development,23,0.2748035803446404,0.2031995433940664,0.10592798725309521,True,False
ACT-CL J0102-4915,development,24,0.27448522110018336,0.20393097189871195,0.10682750220298437,True,False
ACT-CL J0102-4915,development,25,0.26112055364470377,0.19287361538203254,0.09894457015000208,True,False
ACT-CL J0102-4915,development,26,0.27171900458892184,0.2007645908000295,0.10460579184605395,True,False
ACT-CL J0102-4915,development,27,0.279175327568869,0.2096603875636509,0.11202244149580037,True,False
ACT-CL J0102-4915,development,28,0.26372552897700674,0.19708776324741079,0.10411648426648687,True,False
ACT-CL J0102-4915,development,29,0.27123107524917234,0.20135843343758558,0.10608197626822707,True,False
ACT-CL J0102-4915,development,30,0.2749929299905307,0.20416329196516322,0.10760586517849983,True,False
ACT-CL J0102-4915,development,31,0.27005250007242554,0.20039979143260367,0.10411266249367201,True,False
ACT-CL J0102-4915,development,32,0.2789770818793136,0.2106697787217211,0.11441267668706565,True,False
ACT-CL J0102-4915,development,33,0.2716694347054032,0.20464789453097737,0.11018028197433827,True,False
ACT-CL J0102-4915,development,34,0.2621428222035945,0.19257762960973893,0.0974807319542502,True,False
ACT-CL J0102-4915,development,35,0.27406379478484727,0.2053090774017479,0.1091873300091101,True,False
ACT-CL J0102-4915,development,36,0.2720517840094705,0.2029631883973736,0.10681343560651302,True,False
ACT-CL J0102-4915,development,37,0.2733347677396448,0.20282244000351313,0.10653452574787137,True,False
ACT-CL J0102-4915,development,38,0.25877100420602506,0.1896313778338261,0.09564324110829178,True,False
ACT-CL J0102-4915,development,39,0.2699970741822306,0.2022383978743753,0.10740757026311096,True,False
ACT-CL J0102-4915,development,40,0.27582874830273685,0.20752985109120475,0.11104378905156324,True,False
ACT-CL J0102-4915,development,41,0.27657151903966404,0.21086780308922526,0.11739054284972988,True,False
ACT-CL J0102-4915,development,42,0.27959085682685686,0.21162277913270688,0.11573978475443973,True,False
ACT-CL J0102-4915,development,43,0.2658899016957497,0.19619734822200047,0.10022740560626522,True,False
ACT-CL J0102-4915,development,44,0.26907344128799343,0.19804332887893805,0.10240750459162348,True,False
ACT-CL J0102-4915,development,45,0.2674645406771704,0.19581471077388363,0.10007628529132946,True,False
ACT-CL J0102-4915,development,46,0.26893538988066606,0.19910083803759387,0.10290017799500792,True,False
ACT-CL J0102-4915,development,47,0.27178783801948564,0.20162313613549596,0.10464398662762608,True,False
ACT-CL J0102-4915,development,48,0.28013251635099456,0.2109311633695979,0.1137477722961751,True,False
ACT-CL J0102-4915,development,49,0.2764690423261777,0.20581384728058422,0.10900436298985616,True,False
ACT-CL J0102-4915,development,50,0.268988016997028,0.20007739523268234,0.10442893655347002,True,False
ACT-CL J0102-4915,development,51,0.2731809609130064,0.20787920522109932,0.11503003115275959,True,False
ACT-CL J0102-4915,development,52,0.25771327171890374,0.18858001965211602,0.0942946801912808,True,False
ACT-CL J0102-4915,development,53,0.2803059524923591,0.21087251324226702,0.11455025619821271,True,False
ACT-CL J0102-4915,development,54,0.26290836462068023,0.19378288439668478,0.09980765494142005,True,False
ACT-CL J0102-4915,development,55,0.2588440612095091,0.18851626592361803,0.09430469596568142,True,False
ACT-CL J0102-4915,development,56,0.26957095345376936,0.198932757021331,0.1030289669006007,True,False
ACT-CL J0102-4915,development,57,0.26977643763810255,0.2002467615438963,0.1039156636572508,True,False
ACT-CL J0102-4915,development,58,0.268189372691086,0.19720705351820822,0.10149934923380738,True,False
ACT-CL J0102-4915,development,59,0.27178891789035353,0.2016163605669093,0.1060198945012032,True,False
ACT-CL J0102-4915,development,60,0.2693850865186866,0.19841775604751466,0.10257990560092212,True,False
ACT-CL J0102-4915,development,61,0.2773059126473757,0.20784624689647685,0.11182282154684366,True,False
ACT-CL J0102-4915,development,62,0.2739992129716924,0.2062954828335345,0.11103017227845502,True,False
ACT-CL J0102-4915,development,63,0.24712245703661812,0.17889685491022306,0.08661430396962055,True,False
ACT-CL J0102-4915,development,64,0.26325319663011554,0.19314277774624378,0.09764706860378101,True,False
ACT-CL J0102-4915,development,65,0.28213798894889985,0.21650233240289468,0.12278623029484337,True,False
ACT-CL J0102-4915,development,66,0.2726116897480033,0.20169771839497086,0.10525330462615526,True,False
ACT-CL J0102-4915,development,67,0.2745235664932689,0.20428675515429717,0.10728364744308093,True,False
ACT-CL J0102-4915,development,68,0.2793677382319974,0.20738359474653945,0.10964616982568517,True,False
ACT-CL J0102-4915,development,69,0.26763727500450724,0.19812162080316614,0.10294247512081983,True,False
ACT-CL J0102-4915,development,70,0.2631964100286775,0.1957274428916918,0.10156080253507262,True,False
ACT-CL J0102-4915,development,71,0.27870271262930724,0.20836848756698476,0.11111015475832514,True,False
ACT-CL J0102-4915,development,72,0.2840344649000962,0.2166553413001901,0.12086112640819872,True,False
ACT-CL J0102-4915,development,73,0.25771813670902377,0.1879968665054927,0.09360716261204868,True,False
ACT-CL J0102-4915,development,74,0.265134551530678,0.1994871239210988,0.10752971904784675,True,False
ACT-CL J0102-4915,development,75,0.27651005208726476,0.20606400678525247,0.10900596483702385,True,False
ACT-CL J0102-4915,development,76,0.2701704238066247,0.20034680874088262,0.10478809241219186,True,False
ACT-CL J0102-4915,development,77,0.28002042075259825,0.21129116389822075,0.11476254481931922,True,False
ACT-CL J0102-4915,development,78,0.27831714737565927,0.2101322216924444,0.1144655303538519,True,False
ACT-CL J0102-4915,development,79,0.28168362244619205,0.21203619969341664,0.11469111888002109,True,False
ACT-CL J0102-4915,development,80,0.275325586973741,0.20663203901425875,0.11127767291903033,True,False
ACT-CL J0102-4915,development,81,0.2753042413753875,0.20513296498261363,0.10878382435450512,True,False
ACT-CL J0102-4915,development,82,0.27757115532515175,0.20719353908203858,0.10994606734178296,True,False
ACT-CL J0102-4915,development,83,0.2688026886366405,0.1989368242578214,0.10319571221634191,True,False
ACT-CL J0102-4915,development,84,0.2692836868228263,0.19774333740544148,0.10220535577944345,True,False
ACT-CL J0102-4915,development,85,0.27622235232501513,0.20954062933905684,0.11584220705450285,True,False
ACT-CL J0102-4915,development,86,0.28225509413593697,0.21325290777683145,0.11562153380419282,True,False
ACT-CL J0102-4915,development,87,0.2673950641572719,0.19813793345203456,0.10329665855596176,True,False
ACT-CL J0102-4915,development,88,0.2749097417930813,0.20619897409324656,0.10998895118417243,True,False
ACT-CL J0102-4915,development,89,0.2664592913588023,0.1985025502542234,0.10381504568472104,True,False
ACT-CL J0102-4915,development,90,0.2755797991100729,0.20492158262532456,0.10795891808124097,True,False
ACT-CL J0102-4915,development,91,0.28640779413218354,0.2163982379279406,0.1182666077543191,True,False
ACT-CL J0102-4915,development,92,0.2774686234763434,0.210704231093219,0.11643624290078641,True,False
ACT-CL J0102-4915,development,93,0.2782111836309085,0.20870109667006773,0.11204638387003248,True,False
ACT-CL J0102-4915,development,94,0.2714933836970328,0.20150510085765228,0.1058558206047113,True,False
ACT-CL J0102-4915,development,95,0.2737725603119881,0.20550370303328702,0.11030086798078348,True,False
ACT-CL J0102-4915,development,96,0.27407969734411364,0.2031807857886998,0.10635646904107066,True,False
ACT-CL J0102-4915,development,97,0.2732166519977878,0.20405301023158412,0.10833050329781925,True,False
ACT-CL J0102-4915,development,98,0.26637323072294705,0.20012443751627695,0.1066073087069267,True,False
ACT-CL J0102-4915,development,99,0.2785737799778641,0.2121157339124271,0.11809755749058953,True,False
CL J0152.7-1357,development,0,0.20780772983731263,0.14245102149141803,0.039389129400529986,True,False
CL J0152.7-1357,development,1,0.21382547538674496,0.1402109405487304,0.019740009024940823,True,False
CL J0152.7-1357,development,2,0.2034461363333976,0.13766316647675475,0.03460220044777611,True,False
CL J0152.7-1357,development,3,0.216722226378984,0.14245984883999446,0.02016397830941432,True,False
CL J0152.7-1357,development,4,0.20998430353102218,0.13915984040047114,0.026266527803533328,True,False
CL J0152.7-1357,development,5,0.2100021233245487,0.138752827504922,0.02336603890768353,True,False
CL J0152.7-1357,development,6,0.2204118251021006,0.14541395434742943,0.017455319994638733,True,False
CL J0152.7-1357,development,7,0.21221400755367578,0.1421890123620695,0.030147937174828037,True,False
CL J0152.7-1357,development,8,0.2132473062456232,0.15162450820521226,0.054939373638295146,True,False
CL J0152.7-1357,development,9,0.2062456866396667,0.14215402859944448,0.04230175256756335,True,False
CL J0152.7-1357,development,10,0.20463582626630117,0.13625239859828087,0.029649339503463375,True,False
CL J0152.7-1357,development,11,0.20121849940271996,0.13592545091260852,0.0353770680783068,True,False
CL J0152.7-1357,development,12,0.2091243802627713,0.14157482040873381,0.03237922349438565,True,False
CL J0152.7-1357,development,13,0.21296945619146151,0.15445763286070033,0.06613448965515539,True,False
CL J0152.7-1357,development,14,0.212546835338783,0.14208741594162022,0.02541264444055381,True,False
CL J0152.7-1357,development,15,0.21100869664418545,0.1439697086464284,0.033788884752590204,True,False
CL J0152.7-1357,development,16,0.2117506345047222,0.1416436215493225,0.027815606105862728,True,False
CL J0152.7-1357,development,17,0.20961685049893708,0.14001864765040747,0.03235086305379472,True,False
CL J0152.7-1357,development,18,0.20814989997240912,0.14683521077059253,0.050021861400606604,True,False
CL J0152.7-1357,development,19,0.22100866199415528,0.14709519276898692,0.02146028938539108,True,False
CL J0152.7-1357,development,20,0.21399596812002442,0.1456809877968496,0.03427854690100231,True,False
CL J0152.7-1357,development,21,0.21343166292350912,0.1392995474141407,0.017550822109471696,True,False
CL J0152.7-1357,development,22,0.21151363396220652,0.14994246952796522,0.05429205572756734,True,False
CL J0152.7-1357,development,23,0.2018997571349378,0.13672098087543483,0.03600974742956113,True,False
CL J0152.7-1357,development,24,0.2127174027602378,0.1430310293833239,0.026916785156765446,True,False
CL J0152.7-1357,development,25,0.2147408434761796,0.14124244713271267,0.0192637811385728,True,False
CL J0152.7-1357,development,26,0.21236650400271823,0.1479284339694933,0.047009444089178135,True,False
CL J0152.7-1357,development,27,0.20436807507006274,0.13999907979744639,0.03855459433001812,True,False
CL J0152.7-1357,development,28,0.21888885481033332,0.15113271856162663,0.0385818327178621,True,False
CL J0152.7-1357,development,29,0.20419021256581177,0.13566573379386865,0.02692284980995393,True,False
CL J0152.7-1357,development,30,0.20977158961136827,0.14773277890631875,0.05114389909795726,True,False
CL J0152.7-1357,development,31,0.21016714924128052,0.14468053533980668,0.038426649392584264,True,False
CL J0152.7-1357,development,32,0.21010670136592846,0.14309366272483587,0.03450403496982647,True,False
CL J0152.7-1357,development,33,0.2209933457870154,0.14795355880197125,0.02180008727335151,True,False
CL J0152.7-1357,development,34,0.210188088830562,0.13919783063578364,0.02463967912635673,True,False
CL J0152.7-1357,development,35,0.20963630608190853,0.14320331616624254,0.03559837403207371,True,False
CL J0152.7-1357,development,36,0.21039127694531484,0.1403994122475369,0.02524489383041133,True,False
CL J0152.7-1357,development,37,0.2118153642563927,0.13854755474486782,0.020249492804705834,True,False
CL J0152.7-1357,development,38,0.2081864275982859,0.14141926944421832,0.033178344018676996,True,False
CL J0152.7-1357,development,39,0.20569932844310507,0.14007828853614518,0.03554462085783334,True,False
CL J0152.7-1357,development,40,0.21238213685704688,0.14058741592937557,0.02284033621854316,True,False
CL J0152.7-1357,development,41,0.20612734428531818,0.13425089736676438,0.020550278033170208,True,False
CL J0152.7-1357,development,42,0.2117074083511578,0.14372186817830662,0.03125650026879567,True,False
CL J0152.7-1357,development,43,0.20741340055253243,0.13957656596572482,0.029668021365755578,True,False
CL J0152.7-1357,development,44,0.2041995814080627,0.13940789315548516,0.037774883289091496,True,False
CL J0152.7-1357,development,45,0.2124703218710573,0.14820953640505063,0.044877392933986675,True,False
CL J0152.7-1357,development,46,0.1999826673755493,0.14009388337482015,0.05042150949983013,True,False
CL J0152.7-1357,development,47,0.2097420702367605,0.13660740578551556,0.02411630968194564,True,False
CL J0152.7-1357,development,48,0.21249464496097514,0.1492741828499745,0.04667443131995595,True,False
CL J0152.7-1357,development,49,0.2148454550371242,0.15183042428217033,0.05141717294178322,True,False
CL J0152.7-1357,development,50,0.21187026323226013,0.14574617910880125,0.03835566540213116,True,False
CL J0152.7-1357,development,51,0.20426951171858115,0.1401648940870187,0.04002802540792995,True,False
CL J0152.7-1357,development,52,0.20880851007918014,0.13701147515914452,0.02175012119335394,True,False
CL J0152.7-1357,development,53,0.2111458552617359,0.14100559915539135,0.026379517126958373,True,False
CL J0152.7-1357,development,54,0.21193973121815102,0.1430821546662806,0.029773116122982106,True,False
CL J0152.7-1357,development,55,0.21437645483691364,0.14226423362418913,0.02206060458675043,True,False
CL J0152.7-1357,development,56,0.20592431165736308,0.13709040594608568,0.02731815444826969,True,False
CL J0152.7-1357,development,57,0.21115383769830512,0.14184679939941625,0.029232845021517694,True,False
CL J0152.7-1357,development,58,0.21573378282796818,0.14920564009964427,0.042066485291315917,True,False
CL J0152.7-1357,development,59,0.20951159550438767,0.1434621128049285,0.03657709749058028,True,False
CL J0152.7-1357,development,60,0.21155525275378784,0.14039568709001327,0.02563802701204687,True,False
CL J0152.7-1357,development,61,0.21378902880262157,0.15181012599861624,0.052529618331938366,True,False
CL J0152.7-1357,development,62,0.2175733990699522,0.1512528399729488,0.03939321735664551,True,False
CL J0152.7-1357,development,63,0.20320400199744826,0.1420684754956899,0.049639505577820126,True,False
CL J0152.7-1357,development,64,0.20940660315999718,0.140340947103117,0.029311704969018724,True,False
CL J0152.7-1357,development,65,0.20536407028388903,0.13686230171336133,0.02672745180710938,True,False
CL J0152.7-1357,development,66,0.20179124832515816,0.13738809070950994,0.037156831022868216,True,False
CL J0152.7-1357,development,67,0.21171174650530053,0.1479812468677518,0.046390973208533984,True,False
CL J0152.7-1357,development,68,0.20569773363383403,0.14113103306077446,0.03889080641803204,True,False
CL J0152.7-1357,development,69,0.2172695430772396,0.14558969456918516,0.02503054517836801,True,False
CL J0152.7-1357,development,70,0.2093897680586535,0.1396744221608721,0.027356166308105508,True,False
CL J0152.7-1357,development,71,0.2062974081675648,0.14344750405808346,0.04638601271357083,True,False
CL J0152.7-1357,development,72,0.21166423439479726,0.15091402665234765,0.05589898219305525,True,False
CL J0152.7-1357,development,73,0.21160583241199638,0.1422710247443763,0.02925869235624698,True,False
CL J0152.7-1357,development,74,0.21398533213693072,0.13944478322763196,0.017284496667981313,True,False
CL J0152.7-1357,development,75,0.22362486235465537,0.14645161504001333,0.013484449484603521,True,False
CL J0152.7-1357,development,76,0.20601182166495186,0.13788099844313828,0.029379836931956577,True,False
CL J0152.7-1357,development,77,0.203291788581541,0.13581161808152362,0.029706914102035686,True,False
CL J0152.7-1357,development,78,0.21407598237762707,0.14645285793719326,0.03454701194159766,True,False
CL J0152.7-1357,development,79,0.21089404817399915,0.14383899672785497,0.03407619311976537,True,False
CL J0152.7-1357,development,80,0.21580428415040698,0.15343238888709648,0.05465544276651059,True,False
CL J0152.7-1357,development,81,0.20913297659117408,0.15103166310224042,0.06427745743339613,True,False
CL J0152.7-1357,development,82,0.2117431626730039,0.14275562936186342,0.029794141787723855,True,False
CL J0152.7-1357,development,83,0.21138514141908749,0.14023628218446468,0.024508691886957538,True,False
CL J0152.7-1357,development,84,0.20632190313108334,0.1406428658410858,0.038452470617841863,True,False
CL J0152.7-1357,development,85,0.21031763860851868,0.14098567448285143,0.02911917528503667,True,False
CL J0152.7-1357,development,86,0.20893625517711567,0.13906063565616994,0.026314168850629094,True,False
CL J0152.7-1357,development,87,0.21359283401736187,0.14512405341668488,0.032654371075643604,True,False
CL J0152.7-1357,development,88,0.20016182194050908,0.1355234446689358,0.035041537570063924,True,False
CL J0152.7-1357,development,89,0.20949446581844827,0.14634294818463522,0.04909032227799992,True,False
CL J0152.7-1357,development,90,0.21318749372033213,0.14548042037539105,0.03246586417794027,True,False
CL J0152.7-1357,development,91,0.2094280981666084,0.1377737164485291,0.021075577254288706,True,False
CL J0152.7-1357,development,92,0.21334663970982284,0.14490528155760268,0.03371554771443054,True,False
CL J0152.7-1357,development,93,0.20894082932572022,0.142811065615491,0.035694051898901236,True,False
CL J0152.7-1357,development,94,0.20753710102666337,0.14307216388199645,0.040354606827020335,True,False
CL J0152.7-1357,development,95,0.20437971848037126,0.13669103577480074,0.029628626931144576,True,False
