case,domain,scenario,resolution,cells,cell_kpc,sigma_weighted_mean,sigma_median,sigma_p90,sigma_maximum,sigma_r80_kpc,sigma_active_pixels,transverse_mismatch_weighted_mean,transverse_mismatch_median,transverse_mismatch_p90,transverse_mismatch_maximum,transverse_mismatch_r80_kpc,transverse_mismatch_active_pixels,survival_weighted_mean,survival_median,survival_p90,survival_maximum,survival_r80_kpc,survival_active_pixels,screen_weighted_mean,screen_median,screen_p90,screen_maximum,screen_r80_kpc,screen_active_pixels,trace_length_kpc_weighted_mean,trace_length_kpc_median,trace_length_kpc_p90,trace_length_kpc_maximum,trace_length_kpc_r80_kpc,trace_length_kpc_active_pixels,sigma_global_minimum,sigma_global_maximum,minimum_eigenvalue_proxy,maximum_direction_norm_error,all_coefficients_finite
DDO47,registered_galaxy_baryons_only,high,common_coarse,33,1.547825226679648,0.01993545082135465,0.0033321766943065845,0.05816892246052195,0.24996558200330057,11.639584440820409,256,0.10792435669148953,0.019519372495917352,0.40790072336078886,0.9467599555632212,11.639584440820409,256,0.2720306874859895,0.1876923862916436,0.505783491979994,0.9999747854382125,11.639584440820409,256,0.985012383985797,0.9876831536289459,0.9925674839254195,0.995799795017416,11.639584440820409,256,5.738670245657671,4.559337468196452,8.395808905949034,32.53934369594488,11.639584440820409,256,1.0986928376677225e-08,0.4858817768710995,0.0009577981430598416,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,low,common_native,129,0.43151672241273586,0.011108952224028879,0.0021638925445318425,0.02947147830333699,0.44737657227953154,11.776666072311208,3361,0.0806780304013739,0.015625932691004905,0.32854220384105304,0.9981010363971435,11.776666072311208,3361,0.2638097202990124,0.18115764808764456,0.5698493871647557,0.9999999262337003,11.776666072311208,3361,0.9618059195518274,0.9637569211218628,0.9755703474045955,0.9990361527307269,11.776666072311208,3361,5.4749765716364625,4.470611839165425,9.184878165847064,40.52451585548941,11.776666072311208,3361,1.979165141960193e-12,0.44737657227953154,0.0009638469893028143,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,low,common_coarse,33,1.7260668896509435,0.016077483211119514,0.003646899948263573,0.03670342901857708,0.2720693629957466,12.015423230233107,220,0.07501127401836366,0.0175241273374002,0.2649839618131771,0.9903720903717983,12.015423230233107,220,0.35806610725032595,0.29515971444353245,0.634279513974861,0.9960658337753936,12.015423230233107,220,0.9621375111460888,0.9639190223735625,0.9752209021221914,0.9930629398119597,12.015423230233107,220,6.748446229619683,5.9142484803817466,10.03045103006813,23.53307524862897,12.015423230233107,220,2.846594666018517e-10,0.2720693629957466,0.0024958540959528273,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,nominal,common_native,129,0.43151672241273586,0.014459482166567932,0.0031174436381730852,0.03899655564553349,0.5235101455136917,11.58444649188215,3253,0.09980556950735489,0.021269008682055404,0.3641272602021742,0.9995428709883547,11.58444649188215,3253,0.2568767090808629,0.18472297408582594,0.5558754224124723,0.9999998888839569,11.58444649188215,3253,0.9560174076226104,0.9586646160208697,0.969678623379864,0.9974761001495198,11.58444649188215,3253,5.407607242108445,4.5191516283494835,9.009163538474565,40.01586029062954,11.58444649188215,3253,2.5937713111987877e-12,0.5235101455136917,0.002523876332671262,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,nominal,common_coarse,33,1.7260668896509435,0.022332872709336565,0.006036026629110989,0.05257493684900299,0.4559229193359927,11.576050029742147,202,0.0963022622831152,0.024158145314541385,0.31113648984392767,0.9984897271573387,11.576050029742147,202,0.35216457391257144,0.301209157615167,0.7017166551682977,0.9998782953156561,11.576050029742147,202,0.9559189830330047,0.9588190410198315,0.9692002571749903,0.9892712502000898,11.576050029742147,202,6.694350449823094,5.986676727783431,10.998696290017557,30.02317949151962,11.576050029742147,202,3.707537812233002e-10,0.4559229193359927,0.002735762176796253,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,high,common_native,129,0.43151672241273586,0.01713811498061452,0.004085284428023332,0.045265386737455,0.6701180138559031,11.262786106540945,3074,0.11523974316466101,0.026311857171716913,0.3700874449995112,0.9537289752528411,11.262786106540945,3074,0.24433804478127336,0.18636562656381372,0.5583020218975127,0.9999998083203826,11.262786106540945,3074,0.9429256705043925,0.9474966202936814,0.9602684161228349,0.9959971959543942,11.262786106540945,3074,5.205940691499006,4.5414114887699615,9.039518558990245,39.32866704875612,11.262786106540945,3074,3.1832782115433995e-12,0.6701180138559031,0.0032187357147854872,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,high,common_coarse,33,1.7260668896509435,0.027598955680772648,0.008031157498758613,0.06552584253017467,0.7126043320322727,11.116102431746816,186,0.11298696147503583,0.029817967327593307,0.3772831237975147,0.9501564662512941,11.116102431746816,186,0.3348452849432032,0.27704252257013867,0.7230576289342384,0.9999941401800334,11.116102431746816,186,0.9425695741933097,0.9470468477673774,0.9590708663922847,0.9676479050221853,11.116102431746816,186,6.631172234603209,5.695654883200205,11.33136445134798,34.70935274140238,11.116102431746816,186,4.5262025761665195e-10,0.7126043320322727,0.0032153219940984495,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,low,common_native,65,0.1716639765467702,0.0012298238669851682,0.00025592396439284425,0.0028655852857091065,0.08053683493536411,2.985497019616884,1364,0.07774265383238388,0.019651376624904883,0.28075735053484313,0.9620132691377923,2.985497019616884,1364,0.03180827468260133,0.01476190460837512,0.060998771541656185,0.5504928663141029,2.985497019616884,1364,0.9810361617844694,0.9819534284228353,0.9878472629416826,0.9982856929613065,2.985497019616884,1364,1.512171199961516,1.219505435783383,2.50875359420457,8.942055440039692,2.985497019616884,1364,1.4756544446055055e-12,0.08053683493536411,0.001714300908866888,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,low,common_coarse,33,0.3433279530935404,0.00163217839546105,0.0003378398389015482,0.004246116095912277,0.026825958988111864,2.9908312546237465,342,0.07782783541329799,0.01749628663940064,0.26723763656257576,0.9720288252332766,2.9908312546237465,342,0.038175899870998765,0.019802117801080654,0.07981481698660813,0.5218746426113805,2.9908312546237465,342,0.9810407325426823,0.9818544666103289,0.9879520154131941,0.997622951562165,2.9908312546237465,342,1.705362870803113,1.414241999379076,2.8840985956875143,8.590007723641175,2.9908312546237465,342,8.950295731927847e-12,0.026825958988111864,0.0017608222904815605,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,nominal,common_native,65,0.1716639765467702,0.0015013906622058561,0.0003522126492652649,0.003633876481130405,0.07024579086910478,2.9373202559053717,1326,0.09553324867095253,0.025981997340286826,0.3045589412210962,0.9950931116440391,2.9373202559053717,1326,0.031042379793018594,0.015221742732823118,0.06218455515159488,0.5993037355053523,2.9373202559053717,1326,0.9778448835992832,0.9792543678609209,0.9841793869293545,0.9984776941908052,2.9373202559053717,1326,1.494212960651725,1.2384982280880723,2.5338133829209215,9.563219038757751,2.9373202559053717,1326,1.952174816759403e-12,0.07024579086910478,0.0015223057450467373,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,nominal,common_coarse,33,0.3433279530935404,0.0021591352402506483,0.0004686186157886419,0.005270455871505564,0.03452547625275462,2.9143146613133175,328,0.09660857707089111,0.023729113215328196,0.31793975907920763,0.855241013973726,2.9143146613133175,328,0.03671481962119584,0.020048489238546796,0.08827603416856818,0.5497966716788221,2.9143146613133175,328,0.9777791340793446,0.9790589202458729,0.9842414012947546,0.9956240715417287,2.9143146613133175,328,1.6720656869161832,1.4230867744189286,3.0400261764346164,8.933397772143135,2.9143146613133175,328,1.1463999039300884e-11,0.03452547625275462,0.002251318051792217,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,high,common_native,65,0.1716639765467702,0.0016752309547177617,0.0004325508634440143,0.0042679841300133385,0.0611250632717343,2.8418923327788987,1236,0.10907371232601874,0.033700792743493996,0.3039047831758155,0.9657316543127825,2.8418923327788987,1236,0.02807051448653945,0.01651018165220658,0.06618909504175607,0.5837027319423764,2.8418923327788987,1236,0.9700616024703262,0.9740340351808144,0.979630256368954,0.991858406270199,2.8418923327788987,1236,1.4200262362307248,1.290270423411316,2.6168934482136645,9.361387115376587,2.8418923327788987,1236,2.4445397700234026e-12,0.0611250632717343,0.002602459326060561,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,high,common_coarse,33,0.3433279530935404,0.0024510627777983365,0.0005036172890179365,0.005895443651249223,0.06612440875362643,2.840183079461577,306,0.10998501160450175,0.030476001543228697,0.33848157105965204,0.8615081353776857,2.840183079461577,306,0.03186437503351944,0.020281537679862294,0.07102934617133683,0.576363016008912,2.840183079461577,306,0.969872282962887,0.9739769630222642,0.979510309256526,0.9872544083716602,2.840183079461577,306,1.5577599175785166,1.431431921128441,2.7143266515291735,9.26756904643954,2.840183079461577,306,1.3507778407797055e-11,0.06612440875362643,0.0025973645442076785,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,low,common_native,81,0.22662703395223857,0.0017238511488792889,0.0004349053931904816,0.004472105148044716,0.08962220267800793,2.8763205100949727,729,0.08272385398706104,0.028421425410747242,0.28305097693914427,0.9086830517421032,2.8763205100949727,729,0.03620227924473283,0.0207455788434886,0.04852700438956084,0.6491685417396438,2.8763205100949727,729,0.9772684114590198,0.9788924189130092,0.9887000580029452,0.9988545926495498,2.8763205100949727,729,1.642362811509579,1.4478878273871452,2.2303354391554984,10.234497284840403,2.8763205100949727,729,9.464052479820831e-12,0.08962220267800793,0.0006420599958009356,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,low,common_coarse,33,0.5665675848805964,0.002120178840301538,0.0004089656982183871,0.006120130999091148,0.03921081406588024,2.883896078182871,116,0.08252535573651618,0.021950643472302057,0.26827838845911134,0.7987649460759518,2.883896078182871,116,0.04111059677365177,0.023517339441636254,0.05211022366658552,0.33886584959819666,2.883896078182871,116,0.977306256659013,0.9790571606301574,0.9886589756480951,0.9981355955493597,2.883896078182871,116,1.7957738975737643,1.5426542166097192,2.313239422032802,6.432717225548157,2.883896078182871,116,7.467573644089147e-11,0.03921081406588024,0.0006489268977588514,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,nominal,common_native,81,0.22662703395223857,0.0019432076904322352,0.0006027236182567034,0.0058587774055562526,0.03535395785052176,2.937450857426557,758,0.10569976344514047,0.0369022496683276,0.3732467166167924,0.993332315034533,2.937450857426557,758,0.03384546866042443,0.02079735632204699,0.04804325454232816,0.6493321966839065,2.937450857426557,758,0.9757505384849325,0.9779999812569522,0.9874789355549579,0.9996131228786721,2.937450857426557,758,1.6091519293991219,1.4497126259538384,2.2189107096566265,10.236776509048838,2.937450857426557,758,1.2107602101419075e-11,0.05063923779235674,0.00038687711660790507,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,nominal,common_coarse,33,0.5665675848805964,0.0026486219520959597,0.000575677897530645,0.008094716651072349,0.03629364136223723,2.9273036764929974,120,0.10645048152114453,0.02826931971728738,0.3486026665669952,0.9068007647673698,2.9273036764929974,120,0.040756554597601774,0.024541266441982068,0.05157327051973341,0.3107280287044233,2.9273036764929974,120,0.9757130264486495,0.9779316783637615,0.9872250920618428,0.9995395658341822,2.9273036764929974,120,1.7947140277810196,1.576304396692364,2.3011027286287793,6.100158624822053,2.9273036764929974,120,9.576068610998486e-11,0.0987757102385452,0.00046043416019219026,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,high,common_native,81,0.22662703395223857,0.0023438076826821437,0.0006784246726575713,0.005930218516632597,0.18835919224097605,3.0507454750840424,818,0.12600453498822828,0.0436171365345486,0.449968813374529,0.9920460072112974,3.0507454750840424,818,0.03162078738378676,0.021064104820080642,0.048053691128092844,0.6491205668882172,3.0507454750840424,818,0.972597684667843,0.9759197504556621,0.9856540566479582,0.9970506387525547,3.0507454750840424,818,1.568164831692793,1.4590780014703375,2.2191580553948276,10.233829243896723,3.0507454750840424,818,1.4377690234056219e-11,0.18835919224097605,0.0008397387067402614,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,high,common_coarse,33,0.5665675848805964,0.0029301780158378335,0.0007099012107103586,0.008982500092517115,0.03307605061583487,2.9996250083117117,129,0.12451756079613494,0.03349896852579591,0.40655258003234174,0.9196139637377437,2.9996250083117117,129,0.039431663531535106,0.024759067885435027,0.054226788308502485,0.3693349200970262,2.9996250083117117,129,0.9725772088800813,0.9757085693078191,0.9851335333545993,0.9973307921629003,2.9996250083117117,129,1.771257259066664,1.5833738866676583,2.3608360844294856,6.789553255197812,2.9996250083117117,129,1.1412608382089958e-10,0.03307605061583487,0.0008485094149867478,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,low,common_native,65,0.35107430892742597,0.0053177417231287955,0.0010538446826373882,0.009954069935720974,0.21164425965271877,5.704996160206356,1186,0.10508767485427395,0.0311697529172916,0.36109937221816435,0.9999278709892755,5.704996160206356,1186,0.08721376445796802,0.036076730567332904,0.18632301018873743,0.9327291699329495,5.704996160206356,1186,0.9887828375243388,0.9900848677459095,0.9939711791034439,0.9997978530029876,5.704996160206356,1186,2.606423626287928,1.9168612626528585,4.540804527255656,16.428720484827704,5.704996160206356,1186,4.687191461515058e-10,0.21164425965271877,0.00020214697458757817,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,low,common_coarse,33,0.7021486178548519,0.00715710281945413,0.001573382331603761,0.01601182203174929,0.0988937010104559,5.740486826498152,301,0.10884781837519907,0.028856597976690965,0.39510939930538624,0.9986044946721889,5.740486826498152,301,0.1061583854681935,0.04965664206050957,0.2093435029069921,0.9312449168342881,5.740486826498152,301,0.9887565240120909,0.9900204621087983,0.9938903001748115,0.9989667352219381,5.740486826498152,301,2.995541175649749,2.2568103659243515,4.846562386262737,16.36216552969945,5.740486826498152,301,1.2238378986581126e-09,0.0988937010104559,0.0009197323859365246,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,nominal,common_native,65,0.35107430892742597,0.00722893751377824,0.0014351825812299237,0.012899869504587703,0.4789301728588985,5.620502969352823,1152,0.1323526517132298,0.041283700604155496,0.45080139805018143,0.9980473873187203,5.620502969352823,1152,0.08607891932490422,0.03647578524835032,0.19393476342345728,0.9436270515164061,5.620502969352823,1152,0.9872335519982678,0.9889647117570934,0.9931906570457305,0.9995541479418282,5.620502969352823,1152,2.568669714910513,1.927632147998299,4.643171297021412,16.958083241794654,5.620502969352823,1152,6.23248651322053e-10,0.4789301728588985,0.0004458520552851112,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,nominal,common_coarse,33,0.7021486178548519,0.009255176984411053,0.0021349829483424424,0.020260978310231773,0.22951437312729997,5.636689691692085,290,0.1374688105316588,0.03795764012982334,0.5118059285210323,0.9286506725334377,5.636689691692085,290,0.10484721523010163,0.0488056552058001,0.21357056825844542,0.931603725561858,5.636689691692085,290,0.9872018560044956,0.9890461903464084,0.9929888302713911,0.9989142544341935,5.636689691692085,290,2.9476029246211173,2.236892363274289,4.9015531590034165,16.37814679112278,5.636689691692085,290,1.8458226217113658e-09,0.22951437312729997,0.0009797582791662863,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,high,common_native,65,0.35107430892742597,0.007784335321199846,0.0018189680643384298,0.015335921192600932,0.4392168480974505,5.520859238677222,1118,0.15446529281938126,0.051723630138843166,0.5072957337854875,0.9997113543891457,5.520859238677222,1118,0.08097074387560767,0.03626203253091875,0.2021712313511824,0.9894980690051574,5.520859238677222,1118,0.983562550376275,0.9868629717657186,0.9914824880990654,0.9971816005139394,5.520859238677222,1118,2.4576889666250388,1.9218698676840176,4.7524746815041246,21.345248029611295,5.520859238677222,1118,4.3463828226984295e-10,0.4392168480974505,0.0010930206462728754,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,high,common_coarse,33,0.7021486178548519,0.010891054289727952,0.0024400384548533766,0.02268019965641743,0.46164496887754297,5.521385669419669,281,0.16088088077801235,0.0451772536581748,0.5912197659818588,0.9219943642265762,5.521385669419669,281,0.09560473253261631,0.04640181387439324,0.21429052927317926,0.969718450502017,5.521385669419669,281,0.9834312939108366,0.9872119002100485,0.991861716704309,0.9966132303074963,5.521385669419669,281,2.802261604978522,2.179745049455164,4.91088775071809,18.700846717188345,5.521385669419669,281,2.8760992473235796e-09,0.46164496887754297,0.001092795167294994,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,low,common_native,513,0.7169055479850762,0.01819386687728458,0.010206137116562763,0.04541616130194057,0.0882826135927984,19.633147872544708,3387,0.037203066361435125,0.02304909211577379,0.09536447006121744,0.8897371210962582,19.633147872544708,3387,0.578917080393034,0.615443278149671,0.6960157789068591,0.7982834314697536,19.633147872544708,3387,0.8926936491708306,0.9028230962469836,0.9382337502377815,0.987201252244467,19.633147872544708,3387,9.358260401927991,9.775806769005952,10.91228433116405,12.652634875677114,19.633147872544708,3387,6.244897938782246e-14,0.22221378323146537,0.00036567857380877185,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,low,common_coarse,33,11.47048876776122,0.02421848383410417,0.023883229402041226,0.03638621113156145,0.04370798119503614,16.531160212906336,8,0.031147944463182392,0.030718829847736766,0.048913133084160426,0.05435314689339836,16.531160212906336,8,0.9088993179856489,0.9000314532283056,0.9967392671022927,0.9978751087014405,16.531160212906336,8,0.8714549708331027,0.8732351711337784,0.9011749377177809,0.9016346068235501,16.531160212906336,8,18.114969266531993,15.365932519978273,23.98748016005269,24.80732680385612,16.531160212906336,8,0.0,0.5577650891227639,5.423972010317929e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,nominal,common_native,513,0.7169055479850762,0.013715185126763266,0.00818639800626658,0.033434966451845,0.0622478695857366,17.460714682918407,2673,0.03198562948455886,0.02162896980357707,0.08182648076454085,0.7403167162862738,17.460714682918407,2673,0.5491150801448332,0.5862231291499278,0.6646211543968767,0.7885596389541107,17.460714682918407,2673,0.8194756338422565,0.8277843215341079,0.880860883608844,0.9767758963123865,17.460714682918407,2673,8.9641756807096,9.393766069830217,10.45224628718729,12.46520076505142,17.460714682918407,2673,5.688978754282144e-14,0.20052762774364744,0.0005703909391228648,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,nominal,common_coarse,33,11.47048876776122,0.01802144183945584,0.01755114667704133,0.027250746171122383,0.032660803470650056,16.453120979847316,8,0.025514149155198108,0.02501691699235227,0.040238543830173085,0.04468096370334405,16.453120979847316,8,0.9048674094774941,0.8903691570041312,0.9972265175358292,0.999104232557044,16.453120979847316,8,0.7966121017867545,0.7998617474214269,0.8416229684422689,0.8432965089278335,16.453120979847316,8,18.551595373299044,15.15667988951151,24.560953912349174,26.49118670228005,16.453120979847316,8,0.0,0.4320739473017887,0.0002488224923257156,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,high,common_native,513,0.7169055479850762,0.009035942924086469,0.005682815208812158,0.020962955271108905,0.041126227662902866,16.0843844594025,2270,0.02536068904807973,0.017861185265657213,0.06390998127393087,0.5742191957403273,16.0843844594025,2270,0.5317533996613644,0.5675785060345735,0.6603735836732506,0.7831556714536376,16.0843844594025,2270,0.7032230547762902,0.7087843557109911,0.7801001184740681,0.9560132068745291,16.0843844594025,2270,8.743409169181946,9.156170002819586,10.391867232132363,12.363557590161896,16.0843844594025,2270,4.6975738633105945e-14,0.16352940541301883,0.0009756726740778138,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,high,common_coarse,33,11.47048876776122,0.011768457737202365,0.011369886184105485,0.01792822168366249,0.02121948636541597,15.911348641075227,8,0.01959454242275959,0.01914830572723832,0.030984501470913722,0.034389254071474015,15.911348641075227,8,0.9019676285953104,0.8841198960692542,0.9983758719338779,0.9995109005056517,15.911348641075227,8,0.6803557259242468,0.6849794768204154,0.7433134672581182,0.7466270755424355,15.911348641075227,8,18.857496272576057,15.036433290928091,25.65757223234448,27.60968059261224,15.911348641075227,8,0.0,0.3203793633947585,0.0001028526513663396,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,low,common_native,71,0.10320451710496636,0.00022915625943021987,4.2930825591962644e-05,0.0003578860416614119,0.04041747126929662,1.2009785508039619,610,0.04199621859077851,0.014591584249449183,0.10371628365153554,0.9465345336533796,1.2009785508039619,610,0.004385999788604924,0.003438819697393125,0.007537790074380013,0.15758436482625648,1.2009785508039619,610,0.9565081406589265,0.961642679503798,0.9739054484656406,0.9953118051686651,1.2009785508039619,610,0.6084338641265993,0.5869195731760574,0.8698472622698433,4.141035595861089,1.2009785508039619,610,1.341591089517157e-11,0.04041747126929662,0.0004411475020885385,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,low,common_coarse,33,0.22575988116711393,0.00015776009367527506,5.0370891487024407e-05,0.0003492351607837676,0.004476053226347855,1.226908985215813,132,0.041365934143292225,0.013316950928004488,0.10106158309051974,0.9195572655244186,1.226908985215813,132,0.004325192343067342,0.0039213917802286,0.007476901925055704,0.0181313800870867,1.226908985215813,132,0.9571324265951361,0.9624538335771258,0.9744181281836035,0.9894645501670568,1.226908985215813,132,0.6311026952428835,0.626825248991977,0.8662579157436734,1.3526924208472735,1.226908985215813,132,1.7267710608991936e-10,0.011168334633847117,0.0013105554216139592,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,nominal,common_native,71,0.10320451710496636,0.00016740397566437874,4.7555824853060124e-05,0.0003848155580999326,0.01002598335534783,1.1879450795706932,599,0.04857936469799681,0.017889830678428725,0.11998805575987151,0.9297689530425775,1.1879450795706932,599,0.0038430411468810344,0.003311987840428743,0.006670081253967865,0.07042263429886186,1.1879450795706932,599,0.9463310247148002,0.9535960729364727,0.9688977383437666,0.9890074811494706,1.1879450795706932,599,0.5822285228101359,0.5759760943250846,0.8180717276391247,2.702318293782687,1.1879450795706932,599,1.76657074020783e-11,0.02120285627028726,0.00023468142225870225,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,nominal,common_coarse,33,0.22575988116711393,0.00015754975646093235,5.725242952684492e-05,0.0003527476338372201,0.003173830533685189,1.1960781345597193,126,0.04816392133804799,0.016984963742905826,0.11928209254367653,0.8559737231850157,1.1960781345597193,126,0.003977722630804375,0.0036420077258682015,0.006607611603985986,0.01774956567545305,1.1960781345597193,126,0.9467416417075907,0.9543287901585928,0.96890590277032,0.9806810235918025,1.1960781345597193,126,0.6062472320501753,0.6040358984113976,0.8142133318017184,1.338244311422465,1.1960781345597193,126,2.0007648353995154e-10,0.013363898408773028,0.0015651492214669288,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,high,common_native,71,0.10320451710496636,0.00013024422115759772,4.769902018723095e-05,0.0003747558636835695,0.005225103893497317,1.1568406692690503,569,0.05002304225838218,0.018863766759495883,0.12599185923216763,0.9961464234740194,1.1568406692690503,569,0.0033790799468467634,0.0031014618033762265,0.005572284134241354,0.056822248451317,1.1568406692690503,569,0.9255050796493588,0.9364298622163433,0.9585390872049048,0.9904770414022837,1.1568406692690503,569,0.5508371969446401,0.5573402285509447,0.7475091900066548,2.4186880390397283,1.1568406692690503,569,2.185708795588478e-11,0.01903486428749743,0.0017420972775390054,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,high,common_coarse,33,0.22575988116711393,0.00013394100443174522,5.217720821523179e-05,0.0003499639007371853,0.0020564736813784923,1.1559233636359376,118,0.04989036596311145,0.017735321955052452,0.12840146759417778,0.9300752608347044,1.1559233636359376,118,0.0035737363890514643,0.0034133669592667504,0.00543530596521724,0.021253827452848983,1.1559233636359376,118,0.9258208857807784,0.9362903288339739,0.9582572801821784,0.9816020001430572,1.1559233636359376,118,0.5755717839445905,0.5847392722450748,0.7381741221053321,1.4657060495491983,1.1559233636359376,118,2.0738147746085306e-10,0.014056522189818238,0.0020740472299357812,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,low,common_native,257,14.0625,0.05932724739239427,0.008728502593727896,0.2215137033937556,0.6389857319002858,394.5469855990955,3558,0.08907800520466064,0.0128316424534783,0.31946837920900634,0.9982137603359056,394.5469855990955,3558,0.9988234921122635,1.0,1.0,1.0,394.5469855990955,3558,0.6737727959405821,0.6773169099956079,0.7487739565856506,0.9795026677389402,394.5469855990955,3558,237.88961838322587,220.2091125461428,367.57693705022865,1329.053326799924,394.5469855990955,3558,7.064178191159886e-14,0.6567331911775244,0.002227647674195756,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,low,common_coarse,129,28.125,0.07624186648937104,0.01645525928694325,0.2726884877623762,0.7287097534213323,394.38718458629353,889,0.11391381939981582,0.024778578987716827,0.3763319828865352,0.9990115762660409,394.38718458629353,889,0.9994852924327337,1.0,1.0,1.0,394.38718458629353,889,0.6738272126614783,0.6768245249429193,0.7499656901676302,0.9738150175299971,394.38718458629353,889,237.39604972820678,221.84374072002524,363.48170725222747,867.2408626895979,394.38718458629353,889,1.3499741441538351e-12,0.7287097534213323,0.004974143694651524,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,nominal,common_native,257,14.0625,0.061885871843482224,0.009489966336702193,0.23151131431178357,0.6211972637201572,393.53130857427936,3536,0.10029991476213529,0.014891477452495774,0.35944927290895845,0.9962222434281454,393.53130857427936,3536,0.9983253851715792,1.0,1.0,1.0,393.53130857427936,3536,0.6293323331197426,0.6345681449702998,0.7137377626739426,0.9837229592875482,393.53130857427936,3536,234.11970773330214,218.1693717007534,368.3863832313531,1093.5702315984745,393.53130857427936,3536,8.137181703739394e-14,0.6940246962170395,0.0026894806460457873,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,nominal,common_coarse,129,28.125,0.07965216533912078,0.017932645578936146,0.286625457785454,0.782544176656265,393.75064888745516,886,0.1280206257776434,0.028464514448107887,0.4260480258366627,0.986930508334262,393.75064888745516,886,0.9992681416023635,1.0,1.0,1.0,393.75064888745516,886,0.6295918878009004,0.6352539107274202,0.7144228894494651,0.9739566577645448,393.75064888745516,886,232.76049181102272,219.81495743853657,356.30796471208663,1004.2233814922641,393.75064888745516,886,1.548947724423237e-12,0.782544176656265,0.005485969735083014,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,high,common_native,257,14.0625,0.061657469559554305,0.009738138278841499,0.23101587293527723,0.6542607311062177,392.761553146551,3518,0.10719281404897676,0.016290787884916037,0.3845882836498925,0.9959363137854267,392.761553146551,3518,0.997824601968406,1.0,1.0,1.0,392.761553146551,3518,0.5903458748533701,0.5968606586014781,0.6801707387536386,0.9739925371547531,392.761553146551,3518,231.435196613269,216.66695582419237,367.31640326557664,1114.4844972327512,392.761553146551,3518,8.742874210635857e-14,0.7024968211447414,0.003198734372238884,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,high,common_coarse,129,28.125,0.07953792569458634,0.01807755382161016,0.28745901206218827,0.8070195026284761,393.0509318824682,881,0.1367974943009072,0.030760688061161872,0.4490305794211944,0.9892391633764339,393.0509318824682,881,0.9991331337762228,1.0,1.0,1.0,393.0509318824682,881,0.5905213791333388,0.5976275878397891,0.68073528234872,0.9733577594228783,393.0509318824682,881,228.59671935150357,218.12706520399078,356.76184857148576,822.464608996379,393.0509318824682,881,1.6715957480639172e-12,0.8070195026284761,0.00607301484837455,1.1102230246251565e-16,True
