model,scenario,galaxy,galaxy_index,objective_inner,optimizer_success,finite_fit,evaluations,any_parameter_at_boundary,disk_log_shift,bulge_log_shift,distance_z,inclination_z,disk_mass_to_light,bulge_mass_to_light,distance_scale,inclination_adjusted_deg,nfw_V200_km_s,nfw_concentration,message
simple_MOND,invariant,UGC11455,122,112.82201493679729,True,True,585,False,-0.2468635156953194,-1.3561939381670366e-09,0.4436412390636128,0.0,0.39062365712582636,0.6999999990506642,1.0688706553219331,89.5,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
simple_MOND,invariant,UGC11557,123,24.431844775026345,True,True,345,False,-0.2069079366789307,-8.561688174507793e-09,-1.2092673702243657,-0.6732352308460929,0.4065472513610931,0.6999999940068182,0.7391038482340978,23.26764769153907,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
simple_MOND,invariant,UGC11820,124,13.73152914444207,True,True,415,False,0.24571632779054464,-1.1199607496484625e-08,-0.9032031448409261,0.14068083102560922,0.6392684183628248,0.6999999921602748,0.7626462821543115,46.40680831025609,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
simple_MOND,invariant,UGC11914,125,93.00866791938935,True,True,855,False,-0.19156687209903478,0.049846080075943065,-1.1905052052013916,2.727953791673802,0.41283220467407755,0.7357765080827559,0.6981893873717542,44.63976895836901,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
simple_MOND,invariant,UGC12506,126,76.3587039287539,True,True,440,False,0.5897495127921997,-3.041775630640836e-08,0.2049485749889659,0.10975613219298397,0.901768297983318,0.6999999787075708,1.0207895004906322,86.43902452877194,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
simple_MOND,invariant,UGC12632,127,17.466763741524773,True,True,365,False,0.1612197835476964,-6.60619094431815e-10,-0.20193116163875005,0.3842688992704267,0.5874715868086438,0.6999999995375665,0.9412385355204582,47.15280669781128,,,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
simple_MOND,invariant,UGC12732,128,17.78112657449142,True,True,400,False,0.2741272777586174,8.75756343140355e-09,-0.5149057113742422,0.6291923750596046,0.6576911052421505,0.7000000061302943,0.8555317840409665,42.77515425035763,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
simple_MOND,invariant,UGCA442,129,7.123379782601645,True,True,280,False,-0.07874321446611643,-3.97030496017084e-09,-0.40230818152011005,-0.9407833313798278,0.46213861749903484,0.6999999972207864,0.9798589750580102,57.41451668034121,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
simple_MOND,invariant,UGCA444,130,45.401126097332664,True,True,285,False,-0.041274156873693804,-1.439826936050787e-08,-2.4565822115468685,-1.8072824153133897,0.4797830111311452,0.6999999899212114,0.8822005859499884,70.77087033874645,,,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,CamB,0,13.673827268901675,True,True,672,False,-0.27894526712360596,2.139624942616933e-09,-0.680207878851668,-0.6205080874158141,0.37829065597662825,0.7000000014977374,0.9487261077300976,61.89745956292093,6.541865304568024,4.73271411682409,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,D631-7,1,32.205559965480106,True,True,1029,False,-0.3339407051091415,7.773804431247557e-08,-0.38785094808603265,-0.20076332595018867,0.3580481209084402,0.700000054416633,0.9909976095438899,58.39771002214943,110.44513223434468,2.4990132264886475,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,DDO064,2,17.62418160578471,True,True,826,False,-0.0082691356997321,-1.6987382281122272e-07,-0.01968603121892269,0.4129552958963165,0.4958824797793568,0.6999998810883341,0.9941115956460385,62.06477647948158,60.445112408852125,5.919222867223788,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,DDO154,3,10.98891986875965,True,True,1344,False,-0.15913825500918294,2.0564494712744374e-09,-0.1975312753800222,0.009105069026244177,0.4264392180507953,0.7000000014395146,0.9902688807530989,64.02731520707873,82.38480120695083,3.7263194236062787,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,DDO161,4,31.518226562524244,True,True,1176,False,-0.16412419405543127,4.2598436311710513e-10,-1.8955257892670894,0.24355736092318545,0.4243183098558957,0.700000000298189,0.5662850323690837,72.43557360923185,122.33154954641164,3.487435128198654,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,DDO168,5,21.867918364987325,True,True,1127,False,-0.09266863745167274,-8.808862408383044e-09,-0.5001505075493072,0.15420431055937386,0.45574774286349284,0.6999999938337963,0.9755895547397052,63.925225863356246,103.2132965190951,3.7545237343455233,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,DDO170,6,7.257846065793885,True,True,1253,False,-0.029986408633167084,-6.215690949144697e-08,-0.43022818812949293,0.08214306262232782,0.48522936165968966,0.6999999564901647,0.8789137961775758,66.5750014383563,62.79976342897209,5.316813650436876,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,ESO079-G014,7,36.21809852684671,True,True,1330,False,-0.19226816654036924,1.1347285434325789e-06,-1.2722399866532228,0.09553497011175902,0.4125427892383155,0.700000794310431,0.7277204134085393,79.4776748505588,358.40217875195003,4.5094361994292385,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,ESO116-G012,8,18.433912752844858,True,True,1365,False,-0.13944688957480414,-3.511126277614088e-08,-0.8015493984089078,0.08700608941561659,0.43491960975421756,0.6999999754221164,0.7862623060447888,74.26101826824684,208.0980427199132,5.916162024300965,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,ESO563-G021,9,250.1905349889693,True,True,1722,False,0.5081689318677212,-4.488270615210067e-06,0.5949039947667476,0.47070609894222004,0.8311223616538047,0.6999968582176199,1.0931242788883477,84.41211829682666,361.123869653631,2.771040904231892,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,F568-3,10,40.776961782343136,True,True,840,False,0.08537072651047352,-7.518783305833447e-08,-0.13269944701538428,2.103789094510513,0.5445603789011512,0.6999999473685188,0.9868177128493107,61.03789094510513,83.08495399305194,2.7710613115922706,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,F568-V1,11,24.84236109959552,True,True,1043,False,-0.0023888003658954385,5.096643152959984e-08,-0.0333988347860397,1.213232405164176,0.4988070252735797,0.7000000356765029,0.9966656877281017,52.13232405164176,95.030532606493,8.761372565052412,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,F571-8,12,36.18363007718503,True,True,1281,False,-0.7897500239490204,-1.6552778993930898e-07,-2.813979699137713,-0.12082684084397141,0.22697912989657623,0.6999998841305566,0.5684125835372925,84.39586579578014,302.9757014357756,5.881138905446513,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,F574-1,13,20.38060851526595,True,True,1141,False,-0.0033950149533934107,9.972677528522618e-08,-0.1505567013441668,0.5040314680744886,0.49830537079675497,0.7000000698087461,0.9850570998154529,70.04031468074488,119.0295483443202,5.6649646692919085,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,F583-1,14,42.49478695975171,True,True,1281,False,-0.04435272389287499,-1.6818855359512124e-07,-0.6896398973862926,0.6163224239094804,0.47830823823508506,0.6999998822680223,0.841634054056977,66.0816121195474,147.2216167608261,3.711263704774723,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,F583-4,15,14.208911238782777,True,True,952,False,-0.003050287854287409,2.687610819869662e-08,-0.1941112206011019,0.5369713351703813,0.4984771797736023,0.7000000188132759,0.9617815639676073,60.369713351703815,59.55463856719421,6.492730944453699,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,IC2574,16,48.31698546506742,True,True,1358,False,-0.11423767928382332,5.793086169434197e-07,0.012096921955866202,0.8323083796735428,0.4460229549254706,0.7000004055161493,1.0006189598631385,80.8261586577148,103.160396306273,1.543491131986656,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,IC4202,17,271.3887165173264,True,True,1960,False,0.08766124394110789,-1.6878051288013578,-2.8904827756097515,0.0,0.5458091335422304,0.12944747575537197,0.74983905351215,89.5,153.3178015357438,21.394759102180558,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,KK98-251,18,14.792705799297119,True,True,791,False,0.010799983943191373,-4.584388830963959e-09,0.05481263966428809,0.4054336452219982,0.5054292571444676,0.6999999967909277,1.016579735164022,61.02716822610999,25.237580632869115,4.130292295803951,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC0024,19,46.79564783005756,True,True,1162,False,0.04681091853618011,-4.8586645362619475e-09,0.03695120283282171,0.5124012863522448,0.5239619236854302,0.6999999965989347,1.001823912407092,65.53720385905673,165.8872937584629,10.085544034986727,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC0055,20,30.129594667278,True,True,1281,False,-0.3538280586241253,-3.723114908051061e-08,-0.389674670200562,0.07576354824294909,0.35099782953931313,0.6999999739381961,0.9798901619583922,77.22729064472885,149.23832318947944,2.619491355922505,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC0100,21,29.665456520696484,True,True,1148,False,-0.10212658258449692,1.29509681672162e-08,-0.8197587901379657,0.0032212880663535014,0.45145762554436675,0.7000000090656776,0.7819788091783533,89.00322128806636,151.54062638781915,4.79096811761818,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC0247,22,30.397074499901013,True,True,1365,False,0.016224550439653047,1.9727300205205007e-07,-0.0006173315274150842,0.27056210003438336,0.508178441584571,0.7000001380911149,0.9999682996943008,74.81168630010315,87.77629585908413,6.90353782803345,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC0289,23,57.40941329031059,True,True,1218,False,0.08172032124950805,-8.113965306992607e-08,-0.010994518013944474,1.5190414741061349,0.5425761366766357,0.6999999432022451,0.9972551445199983,53.59520737053067,127.38878104531021,4.861278035880565,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC0300,24,33.2474101270033,True,True,1267,False,-0.07660177177829415,-9.229127007157243e-08,-0.15153371255972872,1.276230673949016,0.463129321251296,0.6999999353961138,0.9927411986436151,54.76230673949016,77.16467110850193,5.5213467339522655,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC0801,25,39.949914144166385,True,True,1253,False,0.1390121455668848,2.2156481417096786e-08,0.16006789889095666,0.050590533468316594,0.5745690284259887,0.7000000155095372,1.0161355848305988,80.05059053346832,120.3512932558664,6.969104449965934,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC0891,26,33.95048077831217,True,True,1673,False,-0.7802629074212826,-0.16237857382087312,-0.7748478386788962,0.0,0.22914275440204293,0.5950835174886963,0.9616600779389786,89.5,178.79478689384553,12.402105304403529,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC1003,27,50.74394558254971,True,True,1309,False,-0.008736841998712537,1.1232149305417775e-08,-0.5242404630815269,0.8450994875406355,0.49565060664849875,0.7000000078625044,0.8544714922210356,71.22549743770318,85.11552191461803,7.853068284353857,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC1090,28,49.162011014110576,True,True,1456,False,-0.0030107282412893265,4.4102134985408083e-07,-0.49598930871567876,0.3660600571202418,0.49849689972797684,0.700000308715013,0.883382202002167,65.09818017136072,115.44174203258166,10.001731489962188,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC2403,29,99.14943967630167,True,True,1841,False,-0.5970515641389215,-3.193950820520945e-07,-0.1031677202280333,1.4804242173737687,0.2752160799170232,0.6999997764234782,0.9947899376648319,67.44127265212131,84.66652596044297,15.793000941900932,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC2683,30,16.839442413070117,True,True,1169,False,0.0600000454305014,-0.020033783574904776,0.06870153982522326,0.1260553521482869,0.5309182973925637,0.686115891475569,1.0034374699791881,80.63027676074144,110.0338142054753,14.356106198943285,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC2841,31,78.8185214544166,True,True,1519,False,0.1660149587741235,0.14700398947272245,0.5252195132227473,0.7943610681692769,0.5902953808908635,0.8108510089824282,1.0535331867751094,83.94361068169277,172.8576417235293,16.558108408645317,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC2903,32,119.97991581022727,True,True,1778,True,-0.43367067415849797,8.34843851907491e-09,-1.2154691995309512,0.35745618809728014,0.32406283243639605,0.700000005843907,0.6944460789801347,67.07236856429184,97.66820387962835,40.0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC2915,33,56.89993166264519,True,True,1029,False,-0.24642482296794943,3.879686213801661e-08,-0.16107499028464506,0.5604051474455687,0.39079505847686036,0.700000027157804,0.9920966682766716,58.24162058978227,64.20834450787646,14.15681138982846,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC2955,34,57.384863947397314,True,True,1666,False,-0.5937023591927734,0.09797771832688261,-0.9137443973139316,0.39425857716611007,0.27613938027112894,0.772056746668244,0.91259072464902,58.75981004016277,256.00931578892437,6.1479446773777084,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC2976,35,30.12800687934918,True,True,980,False,0.2309838138718144,2.4065545385436646e-07,0.1800328791920988,1.2051707582002624,0.6299194236855604,0.700000168458838,1.0090930251097685,73.05170758200262,32.55434921400594,5.1451791785631364,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC2998,36,27.1216169851244,True,True,1365,False,-0.2707257578104751,4.940359879274955e-08,-0.22401946875996254,0.09425286708332195,0.38141283335157833,0.70000003458252,0.9670031008937061,58.18850573416665,114.60495399607868,24.90353704914526,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC3109,37,44.5540584203244,True,True,1155,False,-0.018474770825986815,2.78552211838572e-08,-0.021968662250056108,0.9147824232510426,0.49084742081467575,0.700000019498655,0.9988444228125524,74.57391211625522,136.07786147555493,2.4072910332557242,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC3198,38,58.27773678606074,True,True,1470,False,0.007214674089182555,-5.1141561865559965e-08,-0.052356021943583186,0.3657308618322593,0.5036203812762352,0.6999999642009076,0.9947026004841532,74.09719258549677,127.01256557166683,7.995077987183936,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC3521,39,67.89499285582883,True,True,1253,False,0.048945428112677075,0.0,0.23057062667681005,0.5325007886312392,0.5250815198985903,0.7,1.0712988015848832,77.6625039431562,57.2593684523883,9.53518724387385,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC3726,40,21.22613759793214,True,True,1176,False,0.007146976381297472,-2.3273457411108688e-08,-0.16960302442220557,0.1925457104704701,0.5035862884847935,0.69999998370858,0.9767193006759013,53.38509142094094,101.43073227065817,6.576115604284552,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC3741,41,17.837501764557263,True,True,1141,False,-0.029442525203398972,-6.34706137087553e-08,-0.10956520002068287,0.15217554179552537,0.48549334164979724,0.6999999555705718,0.9942142837147592,70.6087021671821,59.245783182133216,5.061670052027567,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC3769,42,17.878828969606033,True,True,1253,False,-0.23517665764605067,-3.733306254026834e-08,-0.3962805143362014,0.021948867421896556,0.39521560078935747,0.6999999738668566,0.9464482733033401,70.0438977348438,91.13844805007295,10.61180839345975,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC3877,43,38.960565691475374,True,True,1344,False,-0.4779464925911118,-3.825215608759781e-08,-1.0139301776212508,-0.018147391880721928,0.3100276868253993,0.6999999732234913,0.8686424956447569,75.98185260811928,138.05711615220824,13.24853734583483,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC3893,44,15.698727118055716,True,True,1190,False,-0.14532636435901936,-1.2230857346465787e-09,-0.2703537047169626,0.08040468348955682,0.4323700133639309,0.6999999991438399,0.963147101326264,49.160809366979116,134.7077078345279,12.60205443007271,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC3917,45,36.719322965480394,True,True,1470,False,0.30041363482950556,1.0112775444654972e-08,0.4194215235857003,0.1654143084328702,0.6752086358429362,0.7000000070789428,1.0599831262730073,79.33082861686574,177.17903520011905,3.9639270450893016,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC3953,46,10.41676303169617,True,True,1064,False,0.03177434693658164,7.020207552501925e-09,0.1882069574435673,0.06033582298429114,0.5161422704262865,0.7000000049141453,1.0264844976303817,62.06033582298429,108.2707864684663,15.521141906457906,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC3972,47,15.94370733203837,True,True,1218,False,-0.06804340880970844,-1.3209984019204704e-07,-0.2388643452757494,0.019036734603781084,0.46710995966115515,0.6999999075301179,0.9673686713383272,77.01903673460379,139.0155333567094,7.5296378361586065,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC3992,48,12.943363708223831,True,True,1400,False,0.07001644758271854,-3.7419393519457826e-08,0.23183566396784452,0.22399956905630167,0.5362629107831569,0.699999973806425,1.0227538270175778,56.4479991381126,146.05203366749953,17.157809072309227,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC4010,49,22.78783617225865,True,True,952,False,-0.2800310143083079,6.059581560624872e-08,-0.7946961088136408,-7.384955195315613e-05,0.37788015085461973,0.7000000424170721,0.8954987444417509,88.99992615044805,202.19512781046896,4.677953484760004,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC4013,50,53.516173379564265,True,True,1652,False,-0.0018442519483747105,0.12283966732907178,-0.0006593639094598827,0.007565983727597799,0.4990787238196333,0.7914921824337975,0.9999084258724081,89.0075659837276,136.52701356479128,6.536182120638555,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC4088,51,18.69555028923485,True,True,1029,False,-0.25504703562043485,-2.983598558461187e-08,-0.6131929961222681,-0.00795549177558058,0.3874400250699969,0.6999999791148104,0.9183601051214026,68.98408901644883,108.77949028799996,7.914729303846599,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC4100,52,32.44264557966524,True,True,1505,False,-0.043632793222290196,9.916618405007248e-09,0.010307360537223711,0.14565877080008938,0.47865271098915596,0.7000000069416329,1.0014326030491238,73.29131754160018,110.78098048211116,16.704764957352094,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC4157,53,25.631881806241683,True,True,1281,False,-0.0676276905106394,-0.10704467831269375,-0.499355699684534,0.031161509083853206,0.46730418618802716,0.6289398704932754,0.9329954468267513,82.09348452725156,135.75747277876528,7.479016762540215,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC4183,54,29.67234778699266,True,True,1232,False,0.07057540758040248,-3.8520538935302565e-08,0.19125737337871848,0.07797655291659024,0.5365627440881314,0.6999999730356232,1.026919479305302,82.15595310583318,72.33198734980603,12.535438684035396,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC4217,55,53.0419411805443,True,True,1554,False,0.22158330633933737,-1.0118561604645497,-1.8559134104887272,-0.027354876940660685,0.624025607234082,0.2544804904185422,0.7727762326132821,85.94529024611867,252.22777672497017,7.573884375792304,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC4559,56,38.48711871684206,True,True,1386,False,-0.07586383629807603,9.611127400957672e-08,-0.527312931035934,0.11892852574361026,0.4634712069386517,0.7000000672778951,0.8536842542079665,67.11892852574361,110.88339164664225,7.255485881349414,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC5005,57,36.853143581813335,True,True,1085,False,0.01137954644599216,-0.2535039408572371,-0.3776525191674262,0.05220246699180172,0.5057222698911257,0.5432536805581787,0.9670360979761787,68.1044049339836,149.80309855903445,10.36073497610121,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC5033,58,26.380965101156846,True,True,1694,False,-0.041293020440386234,-0.2130913862084144,-0.79171246069891,0.04161613608930501,0.47977396079767787,0.5656576003860823,0.7889838220201018,66.0416161360893,138.95631889395034,18.024037645166317,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC5055,59,30.41034522729007,True,True,1701,False,-0.4255828277772158,3.9134736673238364e-08,-0.09810503591808281,0.693396030713625,0.3266944304782734,0.7000000273943162,0.9970315347552672,59.16037618428175,127.20586541978108,9.835171493901163,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC5371,60,33.83414196637975,True,True,1575,False,-0.356108862654266,1.0244049316688076e-07,0.9871802507968783,0.5278350381766711,0.35019818453855,0.7000000717083488,1.2797576610380474,54.055670076353344,85.88666536385372,29.382550959760312,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC5585,61,33.04248897828092,True,True,1197,False,-0.24880411938395847,-1.7621539441830203e-07,-1.4943203949600123,0.4604404090149189,0.38986634647352664,0.6999998766492348,0.6384451965745271,51.920880818029836,170.2862767231933,5.441174822227343,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC5907,62,28.96013961079826,True,True,1869,False,-0.40505244381906935,-2.3598154804282376e-09,-0.1606746344505788,0.00909575592834839,0.33347091648223876,0.6999999983481291,0.9916760415891284,88.0181915118567,124.81828355253008,26.453203379345215,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC5985,63,63.71630928225902,True,True,2184,False,0.02584505649333562,-0.1983936832256803,-0.43170336042732693,0.37995385486816874,0.5130909679635757,0.5740328655968018,0.8979382413428003,60.75990770973634,145.1341555988879,35.37638268908799,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC6015,64,107.9460181788812,True,True,1715,False,-0.10557171419311485,-5.902944549006189e-07,0.2200333926169599,1.4242291540072862,0.4499049706944985,0.6999995867940035,1.0682374184852728,62.84845830801457,88.09470562500125,17.68786640195889,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC6195,65,46.73517491506648,True,True,1498,False,-0.257108302198162,-0.006015959028319245,-0.3781035730453776,0.5384997219774345,0.3866422304116527,0.6958014704337759,0.9628385557422064,64.69249860988717,149.52086406580347,5.393788749083307,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC6503,66,29.36655011794824,True,True,1673,False,-0.2965534249741443,-6.336982546355919e-09,-0.19164433340677997,0.06156140728131911,0.3716879556821796,0.6999999955641122,0.990554517139951,74.12312281456263,77.51463285545226,16.568231391549592,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC6674,67,21.96153040242167,True,True,1932,False,-0.10805043102608271,0.11028091869559367,0.5691656134236617,0.871195878274139,0.4487911646455752,0.7816141885217301,1.1200669519523758,59.22717526964483,135.12351485563894,21.165783599730265,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC6946,68,76.81992376361868,True,True,1771,False,0.04235729450056359,-0.21225977188848733,-0.7769661813419744,1.5329497145623852,0.5216335828941193,0.5661282050003852,0.7916365663360603,41.06589942912477,120.1967545279895,9.200695024152772,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC7331,69,48.78078092193553,True,True,1680,False,-0.34839924438737996,-0.15605238176331424,-0.8211711300074783,0.06139527531449974,0.35290851323416444,0.5988600630920244,0.9196216234006626,75.122790550629,153.39497922906102,12.19230485943482,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC7793,70,63.39203353382489,True,True,1064,False,-0.14181625836370174,-1.709457124387541e-08,-0.13296315859699742,1.8615827915971093,0.4338903446410204,0.6999999880338001,0.9933921862731401,63.75424512437398,58.9156090494539,6.823565656867217,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,NGC7814,71,23.823404322923764,True,True,1561,False,0.04434622940955754,-0.2585981297880065,-0.10375596801254806,5.6567692361850756e-08,0.5226721105764658,0.540493280640968,0.9952558075340491,89.5,129.02746500848755,19.206256400372627,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,UGC00128,72,18.513971362936154,True,True,1911,False,-0.04404605100757387,3.275198513783507e-07,-0.01780558256824841,0.7064252549488551,0.4784549448968958,0.7000002292639335,0.9973258431707569,64.06425254948856,94.05584889208345,8.43091655611898,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,UGC00191,73,11.765194853148715,True,True,1246,False,-0.02116551677926309,-9.466622753618592e-09,-0.3428645691662218,0.45491782960344906,0.4895284504063781,0.699999993373364,0.9027967319393412,47.27458914801724,115.04555812993245,6.4915567352591355,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,UGC00731,74,10.17524179487441,True,True,1218,False,0.0012360660037769808,1.8180562813618512e-08,-0.1253393386164038,0.14337901301796327,0.5006184151241064,0.7000000127263941,0.9630963679934041,57.43013703905389,62.231383582740555,8.885509036768331,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,UGC01281,75,36.39036161720297,True,True,952,False,0.04817839240418607,2.450522719941822e-07,0.040412264514758885,-1.0076024623089158e-06,0.5246789180476964,0.7000001715366113,1.001842101321009,89.5,73.02820435952245,4.09565992268573,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
NFW,invariant,UGC02259,76,6.6258554964589225,True,True,1309,False,0.017475923167745676,4.7793053076028725e-09,0.43270492113427533,0.22180021332005526,0.5088147602802695,0.7000000033455137,1.1362700097730758,41.66540063996017,53.6006660162869,18.869789068779095,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
