gate_mode,return_length_over_R80,width_over_R80,route_mode,route_fraction_multiplier,candidate_id,cluster,extent_gate,effective_route_fraction,calibration_amplitude,calibration_RMS_arcsec,heldout_RMS_arcsec,heldout_median_minimum_J_singular_value,mass_sheet_R2
cluster_logistic_soft,0.65,0.28,radial_arc_0.5,0.5,K0282,SMACS J0723.3-7327,0.4902393400639645,0.24511967003198226,230.24513115786843,6.442476469717056,5.551561114077962,0.20577626131103782,0.9551300926181289
cluster_logistic_soft,0.65,0.28,radial_arc_0.5,0.5,K0282,SPT-CL J0615-5746,0.5102808181339052,0.2551404090669526,534.2361337206222,1.8353145626800798,14.096481463730909,0.23217560521012573,0.8122544332513773
cluster_logistic_soft,0.65,0.28,radial_arc_0.5,0.75,K0283,SMACS J0723.3-7327,0.4902393400639645,0.3676795050479734,232.423480732006,6.406289640201408,5.511248599707981,0.20339734982801788,0.9551410429396933
cluster_logistic_soft,0.65,0.28,radial_arc_0.5,0.75,K0283,SPT-CL J0615-5746,0.5102808181339052,0.3827106136004289,525.7951052971179,1.8424109381685754,13.42496937948082,0.22840728178914427,0.8164550763647744
cluster_logistic_soft,0.65,0.28,radial_arc_0.5,1.0,K0284,SMACS J0723.3-7327,0.4902393400639645,0.4902393400639645,234.50827318431124,6.369915200960253,5.500099887879271,0.20131650183385028,0.955070853570493
cluster_logistic_soft,0.65,0.28,radial_arc_0.5,1.0,K0284,SPT-CL J0615-5746,0.5102808181339052,0.5102808181339052,517.5968227864643,1.8499822033911861,12.48164792116611,0.22411666292370058,0.820506414701968
cluster_logistic_soft,0.65,0.28,transverse_arc_0.5,0.5,K0285,SMACS J0723.3-7327,0.4902393400639645,0.24511967003198226,245.47174695458042,6.459041466701142,5.820236350327244,0.17975008484166471,0.9710885659251279
cluster_logistic_soft,0.65,0.28,transverse_arc_0.5,0.5,K0285,SPT-CL J0615-5746,0.5102808181339052,0.2551404090669526,566.2100568141608,1.813503897580858,57.54134158951705,0.19393570810766386,0.8480180878617569
cluster_logistic_soft,0.65,0.28,transverse_arc_0.5,0.75,K0286,SMACS J0723.3-7327,0.4902393400639645,0.3676795050479734,256.7392651312649,6.410364792305085,5.944484157441978,0.161286778977128,0.9783210736028034
cluster_logistic_soft,0.65,0.28,transverse_arc_0.5,0.75,K0286,SPT-CL J0615-5746,0.5102808181339052,0.3827106136004289,573.6527540750499,1.8065419001163339,21.865186665785647,0.16719523155300775,0.866161107391588
cluster_logistic_soft,0.65,0.28,transverse_arc_0.5,1.0,K0287,SMACS J0723.3-7327,0.4902393400639645,0.4902393400639645,269.09969573497864,6.361512083289287,6.159078641945223,0.14050723849450272,0.984754126706461
cluster_logistic_soft,0.65,0.28,transverse_arc_0.5,1.0,K0287,SPT-CL J0615-5746,0.5102808181339052,0.5102808181339052,581.2935150145421,1.7965284514630406,14.943202479962066,0.14775958930988886,0.8813851675932186
cluster_logistic,0.25,0.18,endpoint,0.5,K0288,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,158.6189607051216,7.7219830495770765,6.567194660196359,0.28187713316127355,0.9222807384837411
cluster_logistic,0.25,0.18,endpoint,0.5,K0288,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,412.4352239994453,1.9081161854200497,6.716355294873905,0.39821273072144314,0.7427591023895668
cluster_logistic,0.25,0.18,endpoint,0.75,K0289,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,150.45407833016796,7.2962875528569375,5.414639022852402,0.29943554017660867,0.9317832539046529
cluster_logistic,0.25,0.18,endpoint,0.75,K0289,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,377.72557832736317,1.929000164989115,12.1868948416756,0.41604282939651593,0.7421724296269518
cluster_logistic,0.25,0.18,endpoint,1.0,K0290,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,143.1591584381089,6.914367121411808,5.517038962265049,0.313394544517427,0.9391568907600472
cluster_logistic,0.25,0.18,endpoint,1.0,K0290,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,347.89661936897767,1.9507851859014447,7.6101540037577635,0.4299720686634308,0.7388520866427336
cluster_logistic,0.25,0.18,chord,0.5,K0291,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,165.0183014581077,8.311266859787004,11.344290848663228,0.256824465575663,0.9122113258084409
cluster_logistic,0.25,0.18,chord,0.5,K0291,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,454.5858732663553,1.882554508370208,6.680483253977112,0.36747434172142174,0.7392248925539311
cluster_logistic,0.25,0.18,chord,0.75,K0292,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,158.93796004531157,8.096302662253075,6.833714834144693,0.2723608668730789,0.9191098626116517
cluster_logistic,0.25,0.18,chord,0.75,K0292,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,433.3551427442717,1.893902453443598,6.764159152780705,0.37527586005557934,0.7410408378458575
cluster_logistic,0.25,0.18,chord,1.0,K0293,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,152.9922017096883,7.902438098850201,5.701197686262337,0.2861194899421732,0.9251342477158614
cluster_logistic,0.25,0.18,chord,1.0,K0293,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,413.85876220234724,1.9059689913611808,7.072895069484324,0.3819795508836157,0.7419059344188375
cluster_logistic,0.25,0.18,radial_arc_0.5,0.5,K0294,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,196.66874901463763,8.272951365618844,11.051400644800557,0.2064704902357427,0.8823523835616474
cluster_logistic,0.25,0.18,radial_arc_0.5,0.5,K0294,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,533.829155293166,1.8693557827500575,4.703429161271659,0.33925056859700575,0.7308170693996439
cluster_logistic,0.25,0.18,radial_arc_0.5,0.75,K0295,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,207.15201203095341,8.121683439164817,8.92102932934756,0.20245019469113865,0.8737067891279373
cluster_logistic,0.25,0.18,radial_arc_0.5,0.75,K0295,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,550.5042450429756,1.8722088610210703,4.2084393902775155,0.33951305241419155,0.7294748290867484
cluster_logistic,0.25,0.18,radial_arc_0.5,1.0,K0296,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,218.44262282824363,8.093809948883688,7.364099256612742,0.19430680390321922,0.8632463616372739
cluster_logistic,0.25,0.18,radial_arc_0.5,1.0,K0296,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,568.2517392310896,1.8754115759469725,4.396212603275953,0.33396030482755545,0.7276807105522278
cluster_logistic,0.25,0.18,transverse_arc_0.5,0.5,K0297,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,201.61050107513782,8.748316938407667,30.456388790700974,0.13361648352854316,0.9267451312632873
cluster_logistic,0.25,0.18,transverse_arc_0.5,0.5,K0297,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,556.069235648307,1.8473243145278053,4.620585362633911,0.258935288023853,0.7745198930741366
cluster_logistic,0.25,0.18,transverse_arc_0.5,0.75,K0298,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,215.99380863033616,8.727158632482098,22.843968148862896,0.09269110359523366,0.9414860380335186
cluster_logistic,0.25,0.18,transverse_arc_0.5,0.75,K0298,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,586.8432454788422,1.8322537745869585,7.681722526563216,0.22827110547787172,0.7944943905723725
cluster_logistic,0.25,0.18,transverse_arc_0.5,1.0,K0299,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,232.53622893937938,8.801427343885164,28.79293218936663,0.07025174234142141,0.9547607148215734
cluster_logistic,0.25,0.18,transverse_arc_0.5,1.0,K0299,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,621.30634013472,1.8078583811449576,57.540534761288505,0.1834974798981141,0.8131521657662949
cluster_logistic,0.25,0.23,endpoint,0.5,K0300,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,184.21777938860495,6.801919209966316,5.47110147638758,0.26053396669067874,0.9483862190678148
cluster_logistic,0.25,0.23,endpoint,0.5,K0300,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,447.65986369050256,1.8641858737979777,26.476987847331667,0.31186105071405473,0.7809175219940159
cluster_logistic,0.25,0.23,endpoint,0.75,K0301,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,177.89229038124998,6.486367785950603,5.6380537191057165,0.26568120906284254,0.9541181695028198
cluster_logistic,0.25,0.23,endpoint,0.75,K0301,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,416.56327956227284,1.8753683289907237,17.479131341777027,0.32350506266488427,0.7851283581972719
cluster_logistic,0.25,0.23,endpoint,1.0,K0302,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,172.08519999578218,6.188292588491131,5.891298542023798,0.26935697660796076,0.9587174860473987
cluster_logistic,0.25,0.23,endpoint,1.0,K0302,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,389.3871818908144,1.8844889254420956,11.312212739109903,0.33567237295435304,0.787342545610143
cluster_logistic,0.25,0.23,chord,0.5,K0303,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,188.8658815484864,7.181475100940137,5.519328024434309,0.255770903012749,0.9425055744745277
cluster_logistic,0.25,0.23,chord,0.5,K0303,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,484.35173210251077,1.848948682251781,13.994531447960133,0.2961069129486576,0.7736179872904563
cluster_logistic,0.25,0.23,chord,0.75,K0304,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,184.21388891730246,7.0227327107831,5.568990283159579,0.26119722347461066,0.946604788579636
cluster_logistic,0.25,0.23,chord,0.75,K0304,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,465.9841951268096,1.856420262969878,19.281698242003298,0.30511010000916766,0.7769530309843583
cluster_logistic,0.25,0.23,chord,1.0,K0305,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,179.79386297237278,6.871721989182285,5.701747656972052,0.26560885689880687,0.9502524813811755
cluster_logistic,0.25,0.23,chord,1.0,K0305,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,448.9188610569173,1.8633826353287342,23.70017964053437,0.3123135140806248,0.7796435967577091
cluster_logistic,0.25,0.23,radial_arc_0.5,0.5,K0306,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,217.00969523568475,7.185540056561665,9.18249018559414,0.20930482536339512,0.9220774530609237
cluster_logistic,0.25,0.23,radial_arc_0.5,0.5,K0306,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,555.0277316452722,1.8338339811279916,5.440073937677596,0.28056481750858464,0.7630967962071059
cluster_logistic,0.25,0.23,radial_arc_0.5,0.75,K0307,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,226.8834416857046,7.053094806906828,15.483712147761697,0.1946109642246533,0.9152124261977421
cluster_logistic,0.25,0.23,radial_arc_0.5,0.75,K0307,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,570.9709322478376,1.8352397421837452,5.762939633249796,0.27822793942031043,0.7617216374530443
cluster_logistic,0.25,0.23,radial_arc_0.5,1.0,K0308,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,237.34757195611562,6.950504956263634,30.954571276443954,0.17964795495149458,0.9070876462485767
cluster_logistic,0.25,0.23,radial_arc_0.5,1.0,K0308,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,587.8455420737037,1.8370884682729334,5.99368364319414,0.27573282788369435,0.7599494727240272
cluster_logistic,0.25,0.23,transverse_arc_0.5,0.5,K0309,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,221.02081606410655,7.492443917634678,6.142570240555119,0.18979184289486162,0.952386629358744
cluster_logistic,0.25,0.23,transverse_arc_0.5,0.5,K0309,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,571.348546753943,1.8132144546295423,9.648791123180924,0.23620676299916357,0.8024329582938591
cluster_logistic,0.25,0.23,transverse_arc_0.5,0.75,K0310,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,228.92669283673314,7.593442002304306,6.405903613846789,0.18847303864424625,0.9613826798163295
cluster_logistic,0.25,0.23,transverse_arc_0.5,0.75,K0310,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,597.402655205382,1.799492587672179,86.1946285288387,0.2015316934286966,0.8199394773840155
cluster_logistic,0.25,0.23,transverse_arc_0.5,1.0,K0311,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,238.56535154040282,7.479747449349221,7.175031012697118,0.18909138726582464,0.9694487452830325
cluster_logistic,0.25,0.23,transverse_arc_0.5,1.0,K0311,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,626.0596758071996,1.7816093280397285,12.726485099694772,0.17149912163046452,0.836172405761079
cluster_logistic,0.25,0.28,endpoint,0.5,K0312,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,214.25998975842396,6.096287718420176,5.891979414241144,0.22189003727636483,0.9642320551806007
cluster_logistic,0.25,0.28,endpoint,0.5,K0312,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,486.20684542933924,1.8427642247556437,5.73388655726157,0.243289759191392,0.8198515189505514
cluster_logistic,0.25,0.28,endpoint,0.75,K0313,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,209.02314127694322,5.8902693490991105,6.04552083920818,0.22386771340046985,0.9678271585800257
cluster_logistic,0.25,0.28,endpoint,0.75,K0313,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,458.79406056516706,1.8500206080670425,4.679806949213038,0.25953005461227113,0.8254865199539384
cluster_logistic,0.25,0.28,endpoint,1.0,K0314,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,204.03162182254852,5.686243482568247,6.224773950682925,0.2247415458427565,0.970815640332301
cluster_logistic,0.25,0.28,endpoint,1.0,K0314,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,434.2448936370677,1.8556769858960362,4.139635711096639,0.25850983185107396,0.8297074262358588
cluster_logistic,0.25,0.28,chord,0.5,K0315,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,218.05897227736412,6.322769865481685,5.87921099604342,0.22004828623019806,0.9606306691173799
cluster_logistic,0.25,0.28,chord,0.5,K0315,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,517.1785319724024,1.83262510912065,9.678346537732518,0.23982441565348678,0.812241633094267
cluster_logistic,0.25,0.28,chord,0.75,K0316,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,214.4429799294676,6.217676474822398,5.996014822857072,0.22313937142696674,0.9631233544445573
cluster_logistic,0.25,0.28,chord,0.75,K0316,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,501.38116334014086,1.8368705946544082,6.499767730892973,0.24160146461463294,0.8159282161007458
cluster_logistic,0.25,0.28,chord,1.0,K0317,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,210.98737790011995,6.116146067290869,6.123139104416627,0.22539022034313316,0.9653841062341909
cluster_logistic,0.25,0.28,chord,1.0,K0317,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,486.50216374075285,1.8406511657311264,5.571288378768865,0.2457934993303212,0.8191675769195638
cluster_logistic,0.25,0.28,radial_arc_0.5,0.5,K0318,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,241.9560293032368,6.358551085493118,5.599735746146443,0.19427797619611098,0.9469468499760756
cluster_logistic,0.25,0.28,radial_arc_0.5,0.5,K0318,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,579.6053467948358,1.821450189637265,43.69536493139439,0.23866970738981896,0.8008481744052542
cluster_logistic,0.25,0.28,radial_arc_0.5,0.75,K0319,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,250.73684656103958,6.288412419474553,5.963065533188046,0.18561872730075776,0.9420081884508545
cluster_logistic,0.25,0.28,radial_arc_0.5,0.75,K0319,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,594.5248555004565,1.821258970697258,62.63887431449049,0.2351273977277447,0.7990950037520202
cluster_logistic,0.25,0.28,radial_arc_0.5,1.0,K0320,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,259.9754895242525,6.232466290847372,6.983102650637591,0.17689771815622377,0.9362852931053807
cluster_logistic,0.25,0.28,radial_arc_0.5,1.0,K0320,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,610.2271450198535,1.821371761813009,50.670089256142255,0.23221661569516047,0.7969876141155835
cluster_logistic,0.25,0.28,transverse_arc_0.5,0.5,K0321,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,245.21849046895477,6.550028810146123,6.254790820733771,0.1794110596678437,0.9674926741354274
cluster_logistic,0.25,0.28,transverse_arc_0.5,0.5,K0321,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,590.941830693366,1.8081644736833893,27.56391347662232,0.1946111841897295,0.8331046428125297
cluster_logistic,0.25,0.28,transverse_arc_0.5,0.75,K0322,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,251.97802129752424,6.637251808717517,6.777142143696288,0.18577010145011746,0.9732297455478849
cluster_logistic,0.25,0.28,transverse_arc_0.5,0.75,K0322,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,612.6657431604281,1.798894378657459,15.62293790457884,0.17188260051808624,0.8466137977000874
cluster_logistic,0.25,0.28,transverse_arc_0.5,1.0,K0323,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,257.22852980957356,6.749556904496131,7.494454693144856,0.19818413948273103,0.9784138336518416
cluster_logistic,0.25,0.28,transverse_arc_0.5,1.0,K0323,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,636.104387163377,1.7880272430128137,8.695682450996165,0.18065539972272612,0.8589959053823338
cluster_logistic,0.36,0.18,endpoint,0.5,K0324,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,155.72931115337087,7.074994973956317,5.960548951050995,0.30314234727460365,0.9257506099280806
cluster_logistic,0.36,0.18,endpoint,0.5,K0324,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,388.5271233753365,1.9146379139646137,7.931547197060046,0.44619586993514765,0.7455536098166742
cluster_logistic,0.36,0.18,endpoint,0.75,K0325,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,146.7701050975988,6.458764191883387,5.263212238122774,0.324548493492475,0.9351432104450313
cluster_logistic,0.36,0.18,endpoint,0.75,K0325,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,348.34702548078803,1.925770256560362,6.796885558265234,0.4742505674231898,0.7415435911322095
cluster_logistic,0.36,0.18,endpoint,1.0,K0326,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,138.9517512578028,5.916176922252393,5.524996785133891,0.3469160784442932,0.941538981046262
cluster_logistic,0.36,0.18,endpoint,1.0,K0326,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,315.20609955555767,1.9343765878380341,7.7385728087895345,0.4749420353348933,0.7334346751277243
cluster_logistic,0.36,0.18,chord,0.5,K0327,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,162.44821384649464,7.9784884598319685,8.649104096334556,0.2708749471055364,0.9168301173879702
cluster_logistic,0.36,0.18,chord,0.5,K0327,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,437.614467638909,1.8918078060304333,6.542319859570442,0.3959106403805813,0.7414869196319502
cluster_logistic,0.36,0.18,chord,0.75,K0328,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,155.63005956989542,7.642736275334755,5.949534288617991,0.28730002743528876,0.9251432280515879
cluster_logistic,0.36,0.18,chord,0.75,K0328,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,410.56655469670227,1.904566377552331,6.941078843096407,0.4242611693056998,0.7425826907590573
cluster_logistic,0.36,0.18,chord,1.0,K0329,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,149.35216662804476,7.339391453259252,5.436529276677434,0.30051984123675374,0.9320971541095675
cluster_logistic,0.36,0.18,chord,1.0,K0329,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,386.4746562485428,1.9170216579816064,13.416842771460715,0.44306865565111603,0.7418334845267532
cluster_logistic,0.36,0.18,radial_arc_0.5,0.5,K0330,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,191.3093322406654,8.17223926406136,14.012025022155013,0.21975850225808946,0.8878177878385384
cluster_logistic,0.36,0.18,radial_arc_0.5,0.5,K0330,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,518.9956266599919,1.8743283938212918,9.929410615750335,0.3547390269019024,0.7338745717515195
cluster_logistic,0.36,0.18,radial_arc_0.5,0.75,K0331,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,198.55209835647773,7.916479009043037,11.822771867158005,0.2228093380506051,0.8828524514146485
cluster_logistic,0.36,0.18,radial_arc_0.5,0.75,K0331,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,527.2063759784218,1.8791218304218977,5.4613395505189875,0.35919758058805507,0.7344952689198753
cluster_logistic,0.36,0.18,radial_arc_0.5,1.0,K0332,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,206.1096826403535,7.718668174320566,9.838266137342021,0.22268824133495452,0.876937848137699
cluster_logistic,0.36,0.18,radial_arc_0.5,1.0,K0332,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,535.6848272158581,1.8838524886736696,4.18376926993411,0.359282194005275,0.7349917847783527
cluster_logistic,0.36,0.18,transverse_arc_0.5,0.5,K0333,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,201.38682279228306,8.503715052336215,29.04097145174281,0.14376118585235098,0.9302799242762688
cluster_logistic,0.36,0.18,transverse_arc_0.5,0.5,K0333,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,545.5019566674829,1.8480808455184607,4.59404784410332,0.26217017239999896,0.7823367453840093
cluster_logistic,0.36,0.18,transverse_arc_0.5,0.75,K0334,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,215.68831139963345,8.404429311859422,26.946787851879595,0.11102048351126523,0.946678550634647
cluster_logistic,0.36,0.18,transverse_arc_0.5,0.75,K0334,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,569.3761773531646,1.8356213949564137,8.05628238848088,0.23304912061088995,0.8056039376188069
cluster_logistic,0.36,0.18,transverse_arc_0.5,1.0,K0335,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,231.12107475996717,8.439574842142873,25.412294525913758,0.08100658145871215,0.9614696953205093
cluster_logistic,0.36,0.18,transverse_arc_0.5,1.0,K0335,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,595.5431235608908,1.8177820249513548,89.31633486185399,0.18722228767176496,0.8270683962445895
cluster_logistic,0.36,0.23,endpoint,0.5,K0336,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,182.6082125588793,6.46835317674047,5.385042792162553,0.26379933580483556,0.9503319240983533
cluster_logistic,0.36,0.23,endpoint,0.5,K0336,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,423.61776538794675,1.8775952174753563,21.129140713038964,0.32410421917103627,0.7870474259760847
cluster_logistic,0.36,0.23,endpoint,0.75,K0337,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,175.41739524899324,6.016720541815551,5.563271558359401,0.271070916927922,0.956036295995419
cluster_logistic,0.36,0.23,endpoint,0.75,K0337,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,385.8593911335892,1.8891476588185439,10.318965099505354,0.3395540144181686,0.7911347906895612
cluster_logistic,0.36,0.23,endpoint,1.0,K0338,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,168.7675842819691,5.589284727140123,5.852373588746687,0.27696441374571734,0.9601348456323667
cluster_logistic,0.36,0.23,endpoint,1.0,K0338,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,354.07494639012265,1.8966202879503933,6.39876904432318,0.3548688679716371,0.7919797869728787
cluster_logistic,0.36,0.23,chord,0.5,K0339,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,187.16205151094704,6.995389004530654,5.471707016053656,0.2574887422670159,0.9451684585124924
cluster_logistic,0.36,0.23,chord,0.5,K0339,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,468.2625995582856,1.855923620276047,18.9007581468706,0.3093557029976996,0.7773910785774268
cluster_logistic,0.36,0.23,chord,0.75,K0340,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,181.94330053378337,6.759393177025555,5.546245462412138,0.26253183899108756,0.9501120481514638
cluster_logistic,0.36,0.23,chord,0.75,K0340,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,443.9308805547069,1.8645836650601917,20.451959004208252,0.31995865510498134,0.7814411644816734
cluster_logistic,0.36,0.23,chord,1.0,K0341,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,177.08403917827764,6.537123558254297,5.705638366547583,0.2662903375644122,0.954338889951264
cluster_logistic,0.36,0.23,chord,1.0,K0341,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,421.9398219091177,1.8717638799707426,14.311680079606889,0.3294093326154074,0.7842304294755176
cluster_logistic,0.36,0.23,radial_arc_0.5,0.5,K0342,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,212.4259206430137,7.204832635268293,7.812557223009858,0.21798085034748207,0.9259273289557935
cluster_logistic,0.36,0.23,radial_arc_0.5,0.5,K0342,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,541.0023504588152,1.838963346421807,5.3043799537492164,0.28774280312623446,0.7663175191457119
cluster_logistic,0.36,0.23,radial_arc_0.5,0.75,K0343,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,219.57913735646872,7.0675750100636,10.150117244375975,0.20822135772005268,0.9216932682078618
cluster_logistic,0.36,0.23,radial_arc_0.5,0.75,K0343,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,549.0175569092528,1.842583252687165,5.5160135027493435,0.2897619994760481,0.7669426331826288
cluster_logistic,0.36,0.23,radial_arc_0.5,1.0,K0344,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,226.97949201167938,6.944117118099685,15.445571151095137,0.19866120377782237,0.9168201010137508
cluster_logistic,0.36,0.23,radial_arc_0.5,1.0,K0344,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,557.2696115224876,1.846343353047487,5.793324739728338,0.2918503651222408,0.7674630889010167
cluster_logistic,0.36,0.23,transverse_arc_0.5,0.5,K0345,SMACS J0723.3-7327,0.48048611651629985,0.24024305825814993,219.7028402708276,7.283415909243666,5.888443135325754,0.1951051116864233,0.95471978834422
cluster_logistic,0.36,0.23,transverse_arc_0.5,0.5,K0345,SPT-CL J0615-5746,0.5205529468747206,0.2602764734373603,561.7471980004465,1.8143519320661283,9.432590529598201,0.22862470297729456,0.8088624451081142
cluster_logistic,0.36,0.23,transverse_arc_0.5,0.75,K0346,SMACS J0723.3-7327,0.48048611651629985,0.3603645873872249,230.94036143833415,7.175073641454557,6.152671072199064,0.17346990539955714,0.9647195780163311
cluster_logistic,0.36,0.23,transverse_arc_0.5,0.75,K0346,SPT-CL J0615-5746,0.5205529468747206,0.39041471015604046,581.8071804643233,1.8018478342864714,47.67734688334943,0.1945193587923827,0.8288869697820566
cluster_logistic,0.36,0.23,transverse_arc_0.5,1.0,K0347,SMACS J0723.3-7327,0.48048611651629985,0.48048611651629985,241.38990465071993,6.977255711754699,6.690893931890283,0.17094426526543854,0.9736487129490803
cluster_logistic,0.36,0.23,transverse_arc_0.5,1.0,K0347,SPT-CL J0615-5746,0.5205529468747206,0.5205529468747206,603.473794056583,1.7859669642508214,17.429110080392384,0.16092311170088114,0.8471290583234696
