domain,system,radius_kpc,gbar_m_s2,target_chi,conservative_delta_q_over_target_chi,passes_5_percent
SPARC,UGC00128,21.3,4.0244246741110484e-12,4.584399947601821e-08,1263.9925701254856,False
SPARC,UGC00128,23.79,3.864925999480077e-12,4.247174957003186e-08,1602.4202303621519,False
SPARC,UGC00128,26.28,3.581173641894685e-12,3.9288964337827024e-08,1885.808354462003,False
SPARC,UGC00128,28.77,3.4564901548411622e-12,3.628076226153331e-08,2321.5249668388874,False
SPARC,UGC00128,31.25,3.109585491871924e-12,3.348540895543111e-08,2532.432591335503,False
SPARC,UGC00128,33.74,2.6272067920523637e-12,3.103325566163908e-08,2473.216317097963,False
SPARC,UGC00128,36.23,2.331592166764878e-12,2.8913650384280446e-08,2558.837733436824,False
SPARC,UGC00128,38.82,2.1301691106609112e-12,2.692990815835475e-08,2754.4241432435724,False
SPARC,UGC00128,41.31,1.9137091577794602e-12,2.520137957916295e-08,2837.924402607081,False
SPARC,UGC00128,43.8,1.68057365377177e-12,2.3665027555426035e-08,2795.510182551473,False
SPARC,UGC00128,46.28,1.4841314716401914e-12,2.2317728283967383e-08,2746.092150386182,False
SPARC,UGC00128,48.77,1.2985262039920245e-12,2.11282999680916e-08,2635.796504563856,False
SPARC,UGC00128,51.26,1.151746911847239e-12,2.008094719770592e-08,2558.839300871499,False
SPARC,UGC00128,53.75,1.0374614188671098e-12,1.914518481460531e-08,2522.5749088704274,False
SPARC,UGC00191,0.62,1.2591791803030949e-11,4.937562791685966e-08,5.4599154966800025,False
SPARC,UGC00191,0.87,1.5293637908007056e-11,4.817889704752355e-08,14.732503370967471,False
SPARC,UGC00191,1.12,1.522532433268001e-11,4.686914551806886e-08,24.93572820125726,False
SPARC,UGC00191,1.37,1.4573448559040725e-11,4.559030162871892e-08,35.93651132150167,False
SPARC,UGC00191,1.62,1.3540937102439657e-11,4.4383744887719665e-08,46.25551020155798,False
SPARC,UGC00191,2.3,1.2530225132569272e-11,4.134041908220722e-08,89.17912325283504,False
SPARC,UGC00191,4.97,9.375608391912459e-12,3.130003820343672e-08,356.8201004526819,False
SPARC,UGC00191,7.45,7.742621273593642e-12,2.4012351849405268e-08,785.3547482103261,False
SPARC,UGC00191,9.98,5.3486503320495595e-12,1.832668382857047e-08,1061.21192064787,False
SPARC,UGC00731,0.91,1.1117012577489362e-12,2.6246640683927305e-08,0.5834648788075161,False
SPARC,UGC00731,1.81,1.7250363775127162e-12,2.580837161246548e-08,4.5366631702478815,False
SPARC,UGC00731,2.73,1.6183608931450176e-12,2.5280346041747723e-08,9.5751806160405,False
SPARC,UGC00731,3.64,2.575687688796203e-12,2.462517605708709e-08,35.08029842627274,False
SPARC,UGC00731,4.55,2.5954738928118347e-12,2.3817367137398404e-08,57.33254823985834,False
SPARC,UGC00731,5.45,2.6414821931530777e-12,2.3008270147760702e-08,87.43247581942744,False
SPARC,UGC00731,6.36,3.318817101867238e-12,2.207718670382887e-08,174.7592661258551,False
SPARC,UGC00731,7.28,4.4920248085522555e-12,2.0843613806664883e-08,381.9014095646932,False
SPARC,UGC00731,8.19,4.9030563032572755e-12,1.9375968635740172e-08,593.0287937234671,False
SPARC,UGC00731,9.09,4.670116973322889e-12,1.7896936627028197e-08,735.3736445634916,False
SPARC,UGC00731,10.0,4.481104760568351e-12,1.6467385756102304e-08,909.3035963107238,False
SPARC,UGC00731,10.91,4.04092487406471e-12,1.51361236317099e-08,1008.5255139889709,False
SPARC,UGC01281,0.08,4.050974111805457e-21,1.293986153606911e-08,2.012881838760146e-15,True
SPARC,UGC01281,0.23,1.409034473671463e-21,1.2939861535928516e-08,3.4130072119191194e-15,True
SPARC,UGC01281,0.38,1.120426948209704e-12,1.2911010995743066e-08,0.2092626357087023,False
SPARC,UGC01281,0.54,1.7317644263027543e-12,1.2832672038121032e-08,0.8167683645866176,False
SPARC,UGC01281,0.69,1.8873218321960835e-12,1.273948203267626e-08,1.5282222704308774,False
SPARC,UGC01281,0.84,2.0531706413686904e-12,1.2638015947361428e-08,2.5903792861501107,False
SPARC,UGC01281,1.0,2.27572544912682e-12,1.2519117471468834e-08,4.324324058295806,False
SPARC,UGC01281,1.15,2.3815937474681907e-12,1.2399193388347162e-08,6.1816437740836685,False
SPARC,UGC01281,1.3,3.4156866406028228e-12,1.2249915766223478e-08,13.727597046107144,False
SPARC,UGC01281,1.46,3.6607199137129345e-12,1.205555352316761e-08,19.519149221841907,False
SPARC,UGC01281,1.61,4.145944041784108e-12,1.1854535087972858e-08,29.08862318412772,False
SPARC,UGC01281,1.76,4.4518308896316894e-12,1.1633145865544132e-08,39.411085702231155,False
SPARC,UGC01281,1.92,4.833475462394717e-12,1.1378113462277236e-08,54.24447743385942,False
SPARC,UGC01281,2.07,5.010611130444144e-12,1.1124632219316764e-08,68.06308387397578,False
SPARC,UGC01281,2.22,5.2300769133763854e-12,1.086093864961509e-08,85.50708368808591,False
SPARC,UGC01281,2.38,5.321648267725362e-12,1.0571122489595673e-08,103.6350845985105,False
SPARC,UGC01281,2.53,5.3274645553599375e-12,1.0296912147237895e-08,120.43025109643901,False
SPARC,UGC01281,2.68,5.305220391481613e-12,1.0023124816040187e-08,137.96295776892674,False
SPARC,UGC01281,2.76,5.2460795781209605e-12,9.878222575509891e-09,145.99913651604103,False
SPARC,UGC01281,3.07,5.023330879351216e-12,9.331727377720293e-09,179.1953929434942,False
SPARC,UGC01281,3.46,4.8775526657650926e-12,8.668873649874533e-09,234.46480831579967,False
SPARC,UGC01281,3.83,4.415255050146688e-12,8.078634763184153e-09,265.5671643656759,False
SPARC,UGC01281,4.23,3.8572927299731096e-12,7.510595416522281e-09,284.5860276404885,False
SPARC,UGC01281,4.62,3.867686648232327e-12,6.993416181452817e-09,366.0879049622111,False
SPARC,UGC01281,4.99,3.797868924572468e-12,6.506533301114257e-09,446.69637032769987,False
SPARC,UGC02259,1.02,1.0119196710202337e-11,3.488312160569576e-08,15.089031904382063,False
SPARC,UGC02259,2.04,1.1340220674957854e-11,3.112563672004939e-08,80.25049001978653,False
SPARC,UGC02259,3.05,1.087459056939152e-11,2.727401927616469e-08,192.37741771238473,False
SPARC,UGC02259,4.07,9.989140398093409e-12,2.3620837441753405e-08,348.5089974960761,False
SPARC,UGC02259,5.09,7.975508169085927e-12,2.0475276951662714e-08,449.04439953224943,False
SPARC,UGC02259,6.11,7.025237493908871e-12,1.7848687697608384e-08,613.9877428651191,False
SPARC,UGC02259,7.13,6.195508445016065e-12,1.5533771493180856e-08,795.9896225343501,False
SPARC,UGC02259,8.14,4.871714804216725e-12,1.3614929615424457e-08,825.7016616541341,False
SPARC,UGC02487,9.93,2.0505940969300036e-10,1.1887744650746407e-06,3880.4852971308987,False
SPARC,UGC02487,10.05,2.0292370657749334e-10,1.1803701450643423e-06,3945.6129785219323,False
SPARC,UGC02487,10.35,1.981443781341991e-10,1.1597154635627695e-06,4122.021983049226,False
SPARC,UGC02487,15.07,1.2443918204432542e-10,8.983408684888447e-07,5756.346404923887,False
SPARC,UGC02487,20.09,8.497586909879392e-11,7.178767962914572e-07,7289.120034088605,False
SPARC,UGC02487,25.12,6.174929289464873e-11,5.911840569789498e-07,8590.922688365163,False
SPARC,UGC02487,30.14,4.721153992849981e-11,4.972867201163495e-07,9827.517365716201,False
SPARC,UGC02487,35.17,3.5120616129534065e-11,4.26195393701843e-07,9975.231353950807,False
SPARC,UGC02487,40.19,2.6850066527467927e-11,3.7279196501757167e-07,9912.771656062148,False
SPARC,UGC02487,45.21,2.1272248365521154e-11,3.3132241036164245e-07,9918.929821566195,False
SPARC,UGC02487,50.24,1.719319049868888e-11,2.981086673856262e-07,9861.75186332655,False
SPARC,UGC02487,55.26,1.4262339757230119e-11,2.7100176627166684e-07,9891.628070411987,False
SPARC,UGC02487,60.28,1.2156421506102975e-11,2.4823531651570654e-07,10093.53038238532,False
SPARC,UGC02487,65.31,1.0352628338652679e-11,2.2879943281716743e-07,10082.51187101575,False
SPARC,UGC02487,70.33,8.932785846981819e-12,2.1218016711035665e-07,10087.841352158712,False
SPARC,UGC02487,75.35,7.726789213224644e-12,1.9782372644369126e-07,9974.283209270325,False
SPARC,UGC02487,80.38,6.716470215279451e-12,1.853524087996176e-07,9801.676069045809,False
SPARC,UGC02885,1.7,1.0242807397766988e-09,2.0508833460008242e-06,499.02457339727,False
SPARC,UGC02885,3.41,4.827326101393733e-10,1.60850653492644e-06,1035.241960160091,False
SPARC,UGC02885,6.82,2.1835091633057574e-10,1.1981103780515443e-06,1916.4880172403298,False
SPARC,UGC02885,13.67,9.656870807673148e-11,8.277969674160787e-07,3453.2076663903517,False
SPARC,UGC02885,19.49,6.06298162596889e-11,6.707423919382294e-07,4352.117092091509,False
SPARC,UGC02885,23.36,4.944657739003344e-11,5.976142899908658e-07,5187.836160232373,False
SPARC,UGC02885,27.24,4.062401485047177e-11,5.376222144202445e-07,5848.442020347144,False
