production_index,cluster,bin_id,obsid,ccd_id,cell_name,cell_directory,cell_report_sha256,source_band_events,background_all_energy_events,background_band_events,blanksky_scale,effective_background_scale,source_pha_name,source_pha_sha256,background_pha_name,background_pha_sha256,arf_name,arf_sha256,rmf_name,rmf_sha256,four_product_bytes,all_cell_gates_passed
3845,ABELL2146,37,10464,7,ABELL2146_bin37_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin37_obs10464_ccd7,553e1357bb411d05ec9dae14dab5e6f262515897720aa61254fb0a4a8ea604af,227,330,47,0.086949646,0.08694964600000035,ABELL2146_bin37_obs10464_ccd7.pi,4adfd9b2f698db798aa0ed85fe27c230f18c28d943e39482df485264fbec17f5,ABELL2146_bin37_obs10464_ccd7_bkg.pi,a2c0860de7152ddb5aee4ec113bd6cf962e9997143c76895b05a88c66878e186,ABELL2146_bin37_obs10464_ccd7.arf,a733a8ab3dc28be08d7084068dc4e0d5600aabdc2fcf94c26871635d836be02f,ABELL2146_bin37_obs10464_ccd7.rmf,6ef034ef1191bcce8734e28ac09ecf37cbfb94b17cb3b9f0f608952304be7b04,7122240,True
3846,ABELL2146,39,10464,7,ABELL2146_bin39_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin39_obs10464_ccd7,9dabcdbacf62f894ac2009aa34ffca953d12e875cc4387495ac29597946a6031,207,378,48,0.086949646,0.08694964600000035,ABELL2146_bin39_obs10464_ccd7.pi,7a8128afd924fab2466bcdc6620dcf1a12de2270d67ed7a02889438e3eeac324,ABELL2146_bin39_obs10464_ccd7_bkg.pi,dce464d04f0a75e14d3dff0e2b7a889efa3618decc0a79da5d59edaf92ad0863,ABELL2146_bin39_obs10464_ccd7.arf,85346e3af0c5f7f23d5f9a0539d1594b7c26ee7b984840748f167f6d93777d84,ABELL2146_bin39_obs10464_ccd7.rmf,88d9499e7e6ce33c18008d1ea2175f14602e49dc0e69fe844a4208ec15d07ed3,7122240,True
3847,ABELL2146,40,10464,7,ABELL2146_bin40_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin40_obs10464_ccd7,e8ca10feea2d04d15683a04be87126eb648b13bf803a5d0ab1f8d3a386f48ee1,229,457,54,0.086949646,0.08694964600000035,ABELL2146_bin40_obs10464_ccd7.pi,8a7bdb112281fbdd2c7986766d5b0415377ffd20d1fde18e71f7b3438cf6396a,ABELL2146_bin40_obs10464_ccd7_bkg.pi,45e2ab1816098f5d25068bdc376288c05d032df4138ee78420e81ef2cfc67fb2,ABELL2146_bin40_obs10464_ccd7.arf,40c02f0a106f26e9a5ef05129f99c4ab8277b1a9ef2dbc1f8ce9c21e6823c0e8,ABELL2146_bin40_obs10464_ccd7.rmf,07f6b090a96f6ba7c11bc9abf7529eba1c1d69d7f814bac44a53b413222a965e,7122240,True
3848,ABELL2146,42,10464,7,ABELL2146_bin42_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin42_obs10464_ccd7,c0934d4a2ca2421714f47d239b0d7ca4127eac904a30e46e7b3d1ca85af1dbfa,344,6867,975,0.086949646,0.08694964600000035,ABELL2146_bin42_obs10464_ccd7.pi,7392ee783bb5bc30abbf35c15d63ea5ebac1a25e531c624995737dda503f07b4,ABELL2146_bin42_obs10464_ccd7_bkg.pi,b63171876f5b3c973106572a914df727df696a11f8b60b74b6dd65323c06a65b,ABELL2146_bin42_obs10464_ccd7.arf,60daf609a69b773dab4df79ce5d786788371ddb7ac59b650ffbd7f6cdcf77a40,ABELL2146_bin42_obs10464_ccd7.rmf,7b4f2acd45e1383e90b2c969d652678ab25ff2b98acf6a2077810de6357736bf,7119360,True
3849,ABELL2146,43,10464,7,ABELL2146_bin43_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin43_obs10464_ccd7,02e6e25e78f92bc8093ff0afb8e127994e02657be1b0d4e8e9b3020a834c20bb,221,403,59,0.086949646,0.08694964600000035,ABELL2146_bin43_obs10464_ccd7.pi,dd2b4d936c34bc6495172fb74ba081f62bafdc6f4978e4f5d4aec5d577e0d318,ABELL2146_bin43_obs10464_ccd7_bkg.pi,a22c27fc2867f889ceac09b3eb432a333eb657c1739b821dde7114202c8361bc,ABELL2146_bin43_obs10464_ccd7.arf,63b22bd548b478eec6d29e8f21f57a515a25dc2510a18fd62ffc4e526c36a2e8,ABELL2146_bin43_obs10464_ccd7.rmf,5d52a5a156eae988ba0a2d15363be3512f641f327faef91344a379b4ca18bdf8,7122240,True
3850,ABELL2146,44,10464,7,ABELL2146_bin44_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin44_obs10464_ccd7,6a487f039a8323e555e02ea94e09917a389938fe7bd25a81921af64fb7fa0025,170,372,54,0.086949646,0.08694964600000035,ABELL2146_bin44_obs10464_ccd7.pi,27e3c9e88b61ca47466dac8bc656c49f8f1c67c2034b124a010f18752b881b8a,ABELL2146_bin44_obs10464_ccd7_bkg.pi,d2f60e05f2e0c0d0caefd7909bc3397f1fbaf686945caa78de3fefdea885f63c,ABELL2146_bin44_obs10464_ccd7.arf,5c2cdc8cfb5879f0cff71508cda930cda57eb938890e3a3ece3763927ed0f1f5,ABELL2146_bin44_obs10464_ccd7.rmf,1bc408e634865f98814fd6f1a1bc21ae95a71b74f3b85084d33a210a18ea3fc6,7122240,True
3851,ABELL2146,45,10464,7,ABELL2146_bin45_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin45_obs10464_ccd7,7835123c81388e1a2cf138ce8f54291d70dbbd7d523df2f26bf8c654477987d1,208,427,46,0.086949646,0.08694964600000035,ABELL2146_bin45_obs10464_ccd7.pi,89f4f7ae9bb5140bca7a5d7c9b8c00b904d721d461f0d68fcffe58e3a435fb82,ABELL2146_bin45_obs10464_ccd7_bkg.pi,2aab05eefce67241727d401129bab52e32da125773aea84396a2cbb0dfbe22ea,ABELL2146_bin45_obs10464_ccd7.arf,f942e70b5b9eb69cba6f30ab3df2a98a78510b2ce7c866ea7e234d28cc1416d0,ABELL2146_bin45_obs10464_ccd7.rmf,b710cde7048aa50ff4279053e48c604521ae842526c91128604f54b8d2f14272,7122240,True
3852,ABELL2146,47,10464,7,ABELL2146_bin47_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin47_obs10464_ccd7,fb43d72483527bc5c93e23d3f9a090ad28487987a1bab9059213794ac3c76bdf,186,437,53,0.086949646,0.08694964600000035,ABELL2146_bin47_obs10464_ccd7.pi,73341d9223bc72d1b260bdfd8d816225007d66c1de9f4aafd5a1b15a265458c1,ABELL2146_bin47_obs10464_ccd7_bkg.pi,10fd0e22bf23ad8336964e35d8169ef23fbd4a86427c4099d2f00700601016f0,ABELL2146_bin47_obs10464_ccd7.arf,2cf4715a5c57b70fd1d23226421934476d1cb65e6c9a648d53586b82b4e87c79,ABELL2146_bin47_obs10464_ccd7.rmf,6fde7083fb2d913457b4ff1530f5dc6a8abb4efec33b0155fcd55812919308e6,7122240,True
3853,ABELL2146,49,10464,7,ABELL2146_bin49_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin49_obs10464_ccd7,69a545f8ca8d9ce5abe06012ff1e7f50030b63b882bcf6bc09285b64d0845753,333,5192,776,0.086949646,0.08694964600000035,ABELL2146_bin49_obs10464_ccd7.pi,faf2337558546d646e45375f89573e62c2e6105259b647e26c26ba98f9e561a0,ABELL2146_bin49_obs10464_ccd7_bkg.pi,77ca8be845ba3a2c1b1724cef71bb12edd2854db0234b9fa8499add302c44dca,ABELL2146_bin49_obs10464_ccd7.arf,0624d4b57f107a5c1e04191401f91b573cc7908fa8500c2c66271d96f70e005f,ABELL2146_bin49_obs10464_ccd7.rmf,5197c251a6c85f278ef0f99b093d22a9fd14fa1d59e72166cf2022edf4fb612e,7119360,True
3854,ABELL2146,50,10464,7,ABELL2146_bin50_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin50_obs10464_ccd7,b41da4868a1d55a9fcf6383b8261dbbbd7519b333e69308e8aeec84fbf421f4f,263,537,63,0.086949646,0.08694964600000035,ABELL2146_bin50_obs10464_ccd7.pi,31a0234fd99f8ff81059abd099e89974868a9b319ec9e718f38e2ea4761fa4fc,ABELL2146_bin50_obs10464_ccd7_bkg.pi,211e80b7e4ebf9d3247c8df18b6af6667bd0b87e9d1a81e9a8c6018475174fbb,ABELL2146_bin50_obs10464_ccd7.arf,5cd324e4b47cc583f43168c81741e046ed3b6d4b2dcabce8bac9669e895047d2,ABELL2146_bin50_obs10464_ccd7.rmf,f4da583e9bc99b7a925bf6d384046bb1e7fffe5f0ff2bb7799fbab511c74e85e,7122240,True
3855,ABELL2146,51,10464,7,ABELL2146_bin51_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin51_obs10464_ccd7,11e29e75ba040c387d3d91103b9e3f5f6a574fd70ae5c6ec683c16c0247837c4,164,518,72,0.086949646,0.08694964600000035,ABELL2146_bin51_obs10464_ccd7.pi,bc0b1b3f8912da868eccb8b55edcc772cf239ecdb88af5c66cbe0508f6c8c404,ABELL2146_bin51_obs10464_ccd7_bkg.pi,122fb7957fa74939cedf7f938bd01edff05dd65a6c5bf652a25de8b9878d461f,ABELL2146_bin51_obs10464_ccd7.arf,ea1d7087081b550e4a59cc58f62d9b17b32a4426af3f9c047b418394ad157018,ABELL2146_bin51_obs10464_ccd7.rmf,f9446fa3c7076a5e1e5c42d6e7793f2f6ff5968aedad8e036b178d3d53587c92,7119360,True
3856,ABELL2146,52,10464,7,ABELL2146_bin52_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin52_obs10464_ccd7,32804330afa1675192b9a3f80868235afeb0244fc5e9d7390a8a8d26025c77b8,227,492,66,0.086949646,0.08694964600000035,ABELL2146_bin52_obs10464_ccd7.pi,ff6157c400dce082e04d9d75f4dc892dbfd528122824b13302bf171eae0ae66c,ABELL2146_bin52_obs10464_ccd7_bkg.pi,c8cc892bb2d102cc6bf40a424d3cc0a7c60c857da380455bd5eb85dc591dd77a,ABELL2146_bin52_obs10464_ccd7.arf,1345cf487f08823a599cbcf552fde989dac35264deec40e16035c877f63ce385,ABELL2146_bin52_obs10464_ccd7.rmf,96680fcde48e51081c9723da42f66b8d1ecd475fcfa7e01c12b36dfc392e80f0,7122240,True
3857,ABELL2146,53,10464,7,ABELL2146_bin53_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin53_obs10464_ccd7,c181401d0d073c6433825b60991f44fc3111d46064187763503ee331b3b11155,211,496,74,0.086949646,0.08694964600000035,ABELL2146_bin53_obs10464_ccd7.pi,61e4d532acf31d30c55f0fbf32039f66d1d20712228679440b8148c84eeae8cc,ABELL2146_bin53_obs10464_ccd7_bkg.pi,e9c8040e3025b65c0a42084e022ccdcedde06ea5e665fd8d5d21fa834e76a8a3,ABELL2146_bin53_obs10464_ccd7.arf,2531c91adc02c9306255aa418abeaa89322b0d197aaf8f2a507e95954764bf60,ABELL2146_bin53_obs10464_ccd7.rmf,1bdc482b4816757dbadcd2b380c6cfea2052a75eba4b2b91b56c1ba291591b20,7122240,True
3858,ABELL2146,54,10464,7,ABELL2146_bin54_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin54_obs10464_ccd7,fd5ecbddc383616f1e507b97fd3cc5b4597171d833c68c98ee4e4417a53bda4e,273,702,87,0.086949646,0.08694964600000035,ABELL2146_bin54_obs10464_ccd7.pi,1a30e07834a18cbe8df184f50fc9aa9ac4ba8ee5d56732062eb3fab366c2d87b,ABELL2146_bin54_obs10464_ccd7_bkg.pi,19282397d9a047672dddcedba8b67c3968e3ec59b89d8b2b3841bb629aa73f41,ABELL2146_bin54_obs10464_ccd7.arf,b487fae1b4fd0694e60cb6897e986a946b49cb37530aef125ae292229cd43f6c,ABELL2146_bin54_obs10464_ccd7.rmf,b58e32608e02e11bfddc2bce0f2330842fa73f9bc7dfce28011891528b9599b5,7122240,True
3859,ABELL2146,55,10464,7,ABELL2146_bin55_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin55_obs10464_ccd7,1e11c769c9c3a4f089164205382023ad271d8581853eb8e157070825787c8aa2,195,582,84,0.086949646,0.08694964600000035,ABELL2146_bin55_obs10464_ccd7.pi,4d55eae7df79e94c12985fec203cd2be8860a30b286d7db73ebde90af78d2051,ABELL2146_bin55_obs10464_ccd7_bkg.pi,013f162067087d6cb8a68010b3e4e5244b790a55f940288b0f93a6555a48f6c4,ABELL2146_bin55_obs10464_ccd7.arf,50adf90cfbfd360050108fc8e02c65eacf5485d8085cf57147b6e3fa164d0511,ABELL2146_bin55_obs10464_ccd7.rmf,99e8561013d64a30f4b2a266f041a7d7c97f334e32215d505c0d5de3768d581f,7122240,True
3860,ABELL2146,56,10464,7,ABELL2146_bin56_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin56_obs10464_ccd7,2e8917d2439df7b5c3c4f403f7b439b9bce72838bd531cf1486339895dbfab44,202,506,75,0.086949646,0.08694964600000035,ABELL2146_bin56_obs10464_ccd7.pi,9e17e4b2081a9d2e03434874d67e2645f9406a40437f8e45e2c91ddc63a49330,ABELL2146_bin56_obs10464_ccd7_bkg.pi,06ffc19847bab3c0998aac112452412d325d3fabf8608d03e4ee4ab2d02fa28f,ABELL2146_bin56_obs10464_ccd7.arf,8cccc6ce26a44a798c3c445040cc45029dd141e42e6db45fdf43cc33d27664d7,ABELL2146_bin56_obs10464_ccd7.rmf,d82615c6038d0faa9d8ec3cc304fa17c0109b8c20d73480c846c7bdd49caf6f7,7122240,True
3861,ABELL2146,57,10464,7,ABELL2146_bin57_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin57_obs10464_ccd7,067a7b2913aab209646f89a62b7b0d1d61176ac277d5808b621739687df1b86c,233,587,61,0.086949646,0.08694964600000035,ABELL2146_bin57_obs10464_ccd7.pi,276378c94d6a986648276c7f0af44f5c5b8ccb99185cc874e239249d5aceaebd,ABELL2146_bin57_obs10464_ccd7_bkg.pi,db159be53350fc4278434c69f578b77edbddff82819828ec6a510338cd808229,ABELL2146_bin57_obs10464_ccd7.arf,fb08b04ab1f7731b125f6c89b92066f137e53925abb6d6e797c316f4ea577c0d,ABELL2146_bin57_obs10464_ccd7.rmf,780853542334a512fe65931a57f303074d483df492b31b9aba11c29bb00bf7a9,7122240,True
3862,ABELL2146,59,10464,7,ABELL2146_bin59_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin59_obs10464_ccd7,2420d9dfbcde43ea21f475c54239cbdc8b94afd902bc42c13c995294136e2ce3,182,585,79,0.086949646,0.08694964600000035,ABELL2146_bin59_obs10464_ccd7.pi,78fc7b91b63ea0bd8705d4e8586216e5c1eb3d65658e0c12094f1f585afd0a0e,ABELL2146_bin59_obs10464_ccd7_bkg.pi,b9ad9c2f6bf918b7db7fb047e0cf40cfb88d8e719e50624d788df89ca510a413,ABELL2146_bin59_obs10464_ccd7.arf,db78c3e60940ff10d21a83dffea5cffca77467fac5582a9423c384722b6fb0b3,ABELL2146_bin59_obs10464_ccd7.rmf,4195d2b1271049f97ecf1825586aebf7fb31ceb0bf30a1854427b5730a4b6a38,7119360,True
3863,ABELL2146,60,10464,7,ABELL2146_bin60_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin60_obs10464_ccd7,0af19dd5d09a8ae86a42b4c9b23292aec6ddfdac5f0872be3c64f0ed50021c3c,214,611,76,0.086949646,0.08694964600000035,ABELL2146_bin60_obs10464_ccd7.pi,1fb4d6cf70d4aa26541e71219f2d81d90760095bbd723efbdf36c1b9f8b32015,ABELL2146_bin60_obs10464_ccd7_bkg.pi,bc193b54b458f45ef97a81ab45cc2d054181b80f05d070685f47c737721723f0,ABELL2146_bin60_obs10464_ccd7.arf,a3083f8f149d735266f1d658d231b03137a43a550aa09d69c3b7490de4105cae,ABELL2146_bin60_obs10464_ccd7.rmf,a8a36a79b25833add2d167e3a053a7f34d548dcda09bb2173fcf66e0070b91dd,7122240,True
3864,ABELL2146,61,10464,7,ABELL2146_bin61_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin61_obs10464_ccd7,dfa227cc0ffb2aaacdc4a3aede31c4a5fe235c2a8ef265b84c6eb234c9f6b6e1,168,542,92,0.086949646,0.08694964600000035,ABELL2146_bin61_obs10464_ccd7.pi,907a4c228425e9e58870594d825f4c1d3f8eb4a2755e9fa6accabf31b2cdb241,ABELL2146_bin61_obs10464_ccd7_bkg.pi,0bd4a00ce9fbbd8eead8e3f7cc2e0939d4d3ff17cb9dabc72055421b10ac9cca,ABELL2146_bin61_obs10464_ccd7.arf,16370270cd1046db3bb25993b3dbcb2d6be1f6e065975a28f05773afefb65a72,ABELL2146_bin61_obs10464_ccd7.rmf,9238f43e6c1b3d3cd4595474b3d7d9af53a4a390f6c5a26e4129ab3493de279e,7122240,True
3865,ABELL2146,62,10464,7,ABELL2146_bin62_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin62_obs10464_ccd7,0bbada3486f95f94ddafc35cc6818669b5061728988a7d321cad9fd6f7e10526,345,9498,1219,0.086949646,0.08694964600000035,ABELL2146_bin62_obs10464_ccd7.pi,89e3e2e3119170c476e67dd5dde762fb5d9b17a998b2368a895a966c50500a19,ABELL2146_bin62_obs10464_ccd7_bkg.pi,0c9634f9b07bc6f8d073b1b69a9616069a952dbc850c2aa89c03867268c06d27,ABELL2146_bin62_obs10464_ccd7.arf,bdd2f2141cf9320dace56ab1b91d4c2887d1b154118bf6ef3a1dbc31f21e9389,ABELL2146_bin62_obs10464_ccd7.rmf,73528520e237cdd3efd5b9cf773c03310cbfe624bd7591641cc35331560740d6,7122240,True
3866,ABELL2146,63,10464,7,ABELL2146_bin63_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin63_obs10464_ccd7,20c8ac0064a93d17acd78b39b741f38fe6a3e9b85e34329866b69573ecdf27f6,187,648,81,0.086949646,0.08694964600000035,ABELL2146_bin63_obs10464_ccd7.pi,14bffec24b24bc1c8678f87de1fe4edeba70aedae737d158fdcd63b58cfd9bc2,ABELL2146_bin63_obs10464_ccd7_bkg.pi,2ea5d0401d2914e0e97762aad8ea8a072ebd7250e1614f69f207ab504de12757,ABELL2146_bin63_obs10464_ccd7.arf,c3bf341970416cda1ab8370695a73ffd580b8cdc3654d1e35db99172208cb399,ABELL2146_bin63_obs10464_ccd7.rmf,98d01f5d800644c1eff5d4775bde0b4b089e8a698cb27268a87aa2007d2c3ecd,7122240,True
3867,ABELL2146,64,10464,7,ABELL2146_bin64_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin64_obs10464_ccd7,4d4d9f55736ad92f7979069aea2d75eef0430a058a895aabb158ab226add22fb,198,601,81,0.086949646,0.08694964600000035,ABELL2146_bin64_obs10464_ccd7.pi,4c1ac083894cafe6c5a41dee3e47de17c91cc7ce5214ec06850981859aef564c,ABELL2146_bin64_obs10464_ccd7_bkg.pi,9eed237c10277756f60cbbb5a2a94e088298c586235ef8500e70718002308550,ABELL2146_bin64_obs10464_ccd7.arf,d657ece43402eb110df55bc8249b4d3e26f4d2d83bcb0280ea08f672137bb0ca,ABELL2146_bin64_obs10464_ccd7.rmf,9fd60a218747103a1cee5621ba4523a78f4452fc3f3c8f159b75ee935d42bd82,7119360,True
3868,ABELL2146,65,10464,7,ABELL2146_bin65_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin65_obs10464_ccd7,fe67face4556665341a61bbf41e7d6e42469dca3b35375d199ccece28aed2cdf,270,914,116,0.086949646,0.08694964600000035,ABELL2146_bin65_obs10464_ccd7.pi,00f8f72a1e30cd226813e634c60d2afc5dc8b8bba5e134c4d7113ed07faaf328,ABELL2146_bin65_obs10464_ccd7_bkg.pi,d5cd5fd75d3b3ab4a27bb976659e088e948c3065f0fbfa5f7ebc244400fad8f3,ABELL2146_bin65_obs10464_ccd7.arf,7f867ad205dd0177d30c94b0d46a5ee16fab8646f5ff175418407e1350234ea8,ABELL2146_bin65_obs10464_ccd7.rmf,a6b9f32a13e57ee80e3f71ce9531aa1552b36ac988ca1f0d7e793993fa934b5c,7122240,True
3869,ABELL2146,66,10464,7,ABELL2146_bin66_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin66_obs10464_ccd7,9370c407d27074ae11df0feec77b4a679f38a18dc528aeb309599230d85029c6,236,652,82,0.086949646,0.08694964600000035,ABELL2146_bin66_obs10464_ccd7.pi,da977b6c2d61852991982c3fc11f288a4ccca8c48b1401752b147a2424e64238,ABELL2146_bin66_obs10464_ccd7_bkg.pi,aaaf5f0ab95e157be385ed5ec8b5a5b4e7ae0636cd2e4c32814d42842efc7131,ABELL2146_bin66_obs10464_ccd7.arf,513c599fbd7ba2320838c38174b1e69e2f65a4de2f4d1466f89173ec762f5e45,ABELL2146_bin66_obs10464_ccd7.rmf,40f20d9dcabaf2148f41085d64913472b7f191fab6a9a15b038c08511768c843,7122240,True
3870,ABELL2146,67,10464,7,ABELL2146_bin67_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin67_obs10464_ccd7,ca1b76145d5866c6ab2d00ac1439ffff2e0ce5a8ca5307a1102dc8c5434ec855,306,6376,784,0.086949646,0.08694964600000035,ABELL2146_bin67_obs10464_ccd7.pi,c7c18aeb7fabdfbe302007e57292a4ae75a85600f8c0ae70fada89db8f56cade,ABELL2146_bin67_obs10464_ccd7_bkg.pi,ec162b75aae5efe9da5800db2c2438fad3a72916ba65e1ab13c4d0b6bd6238e1,ABELL2146_bin67_obs10464_ccd7.arf,56e9081abbe0360ffc5e59fdd25322c7b8addcf5c0e17eec9b15c34564dfb5ba,ABELL2146_bin67_obs10464_ccd7.rmf,fb3bb55312fc961ece0192db2ea23f41535bff5b3ea29f813214ae978f74622e,7122240,True
3871,ABELL2146,68,10464,7,ABELL2146_bin68_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin68_obs10464_ccd7,1f9ba5957b5f8724fcc4f6bdd4355f2219c40ea03ca75b73960cfabcfe4932dd,289,4905,700,0.086949646,0.08694964600000035,ABELL2146_bin68_obs10464_ccd7.pi,53336c773373f8d0bd559643a754b1550693355b63f5503d40d64b00a15e0958,ABELL2146_bin68_obs10464_ccd7_bkg.pi,1b1ffed5780c2335475a666e84b85ed4d5cf9ae10b300b7438aed0c978478152,ABELL2146_bin68_obs10464_ccd7.arf,5049f6d7faeae03e7b4841e8a6a7c7f1f8455caa730cb2597fc56d5bb48c9926,ABELL2146_bin68_obs10464_ccd7.rmf,57fa59f5fad14b4b43e0bd350a07c61fd18cf98792ef51f02e05a4e684656741,7119360,True
3872,ABELL2146,69,10464,7,ABELL2146_bin69_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin69_obs10464_ccd7,ff46b2598c7e3e461c87dcaaded82e58ded0d53f5dae4a5b7942a14059be2fc8,319,5121,641,0.086949646,0.08694964600000035,ABELL2146_bin69_obs10464_ccd7.pi,02da7360e9ba42f3cc85cbcf78b21cab0968c0e8b8d5a33ed7dbf14ba08505a3,ABELL2146_bin69_obs10464_ccd7_bkg.pi,21ef8c2e252b595a79dcf9fc0ba4d5db1bfc4b0e97f68bc61b9abe9e0ed41a67,ABELL2146_bin69_obs10464_ccd7.arf,752df4cf7528e586ca37083f452a9e3d2a86a8986193ee9ba916928a5e04fd91,ABELL2146_bin69_obs10464_ccd7.rmf,35079fda249cbfa5e5d057b07ff130c5bb6ebda63335273023edf388752efc1f,7122240,True
3873,ABELL2146,70,10464,7,ABELL2146_bin70_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin70_obs10464_ccd7,65257d4564b243de0c14fbeea04baeea79b1e52f556f0b3707a28a608b90ff7f,204,628,87,0.086949646,0.08694964600000035,ABELL2146_bin70_obs10464_ccd7.pi,0ca0d036eb4e5b0bbddb268b4899f5892c013e1a727cb936e78da28f5df61378,ABELL2146_bin70_obs10464_ccd7_bkg.pi,cb2c26ce386feec3afbf7ad1522796e1d7f90c8c9cc887a84d1bfeb49330ae0c,ABELL2146_bin70_obs10464_ccd7.arf,2b8083e0d136c0e58fd4a22d048e6a5e1187767be61a1a202d9f6aa96b09e57e,ABELL2146_bin70_obs10464_ccd7.rmf,e4984a32332ab29d95087a932ff4a83f769b540ff9a9f93a37064fbe1b164637,7119360,True
3874,ABELL2146,71,10464,7,ABELL2146_bin71_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin71_obs10464_ccd7,a5cad488b2ed7976b67bc6da901112540fc3ef0890c94ead266324c56a61601c,195,613,96,0.086949646,0.08694964600000035,ABELL2146_bin71_obs10464_ccd7.pi,d99a3232dd05e8f7f764fd0b506f56d8e78b1bc182fb9ab82b30e104be363d0b,ABELL2146_bin71_obs10464_ccd7_bkg.pi,5e2fd8708377f25f64c7c4d055e5592ef6511f16af562c3f40fccf1dafb4cba1,ABELL2146_bin71_obs10464_ccd7.arf,5e5098e672c575dceb45af9718709b25431c43ad28abef4ea0c96f76c56b7605,ABELL2146_bin71_obs10464_ccd7.rmf,8945f9aaae6974e284cbe2df90b60de728ef04dbf3f7ac394e2d3925fcf952e1,7119360,True
3875,ABELL2146,72,10464,7,ABELL2146_bin72_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin72_obs10464_ccd7,56f01e99a6460fb28a40d972b8e3f2af49c9894fb7fa493dfe6040dbdab72150,197,662,106,0.086949646,0.08694964600000035,ABELL2146_bin72_obs10464_ccd7.pi,2ca9da178ecefcd2f99612b2ed98a6be22028464f735ac1cc1ab2c2255601188,ABELL2146_bin72_obs10464_ccd7_bkg.pi,3ba891a7383fa2f04cdf5fc57ff0d9835f84ac9043503b3709073a6761fe0acd,ABELL2146_bin72_obs10464_ccd7.arf,71b5fa4092e7a7f1b80c18e10e402a806dda9938caf8fe57200d5d2f4999945e,ABELL2146_bin72_obs10464_ccd7.rmf,edcdcb1602eb2feb82950f801d100436e9bbd7c4a32d94be1d73c950d40f55b7,7122240,True
3876,ABELL2146,73,10464,7,ABELL2146_bin73_obs10464_ccd7,/home/henry/sigma-v19dr-ccd7-background/v100/completed/ABELL2146_bin73_obs10464_ccd7,aa5b9136118089ed9c04f99477c429f47beb36c897dfc4abb182c8351bfd0170,203,735,96,0.086949646,0.08694964600000035,ABELL2146_bin73_obs10464_ccd7.pi,e369c34341154dd2a55be19801a59f2af1f73cca74ac74b4b2703590aba6cd0a,ABELL2146_bin73_obs10464_ccd7_bkg.pi,a1649de0b435e1a526476672babea528c2a887842684abd9c0ce3959cfe70b23,ABELL2146_bin73_obs10464_ccd7.arf,47ede02c9570b36413002fc08c9e4de5059e4551444f902d2ec1e0d5b65dbfb5,ABELL2146_bin73_obs10464_ccd7.rmf,46a6a6a443e65ef877b34916743ca46cd7b62d055e3e75732f942e4db729bbe0,7122240,True
