source_id,designation,ref_epoch,ra,dec,ra_error,dec_error,pmra,pmdec,pmra_error,pmdec_error,astrometric_params_solved,phot_g_mean_mag,ruwe,duplicated_source,visibility_periods_used,target_epoch,ra_epoch,dec_epoch,image_x_pixel,image_y_pixel,residual_pixel,residual_arcsec
5484997047463884672,Gaia DR3 5484997047463884672,2016.0,104.57960796826988,-55.93504979370592,0.057712574,0.056562968,-8.57357254959702,5.352535657009335,0.07213805,0.06744848,31,17.320488,0.93735266,False,25,1998.9507289938715,104.57968045766822,-55.93507514282564,1411.0,1378.0,0.3017716259187127,0.06022509450265911
5484996428988596224,Gaia DR3 5484996428988596224,2016.0,104.54612197495938,-55.96453291207124,0.013152768,0.013781881,-2.000361618632489,1.3239222281984164,0.01634276,0.017728562,31,14.37761,1.0049381,False,25,1998.9507289938715,104.54613890086347,-55.964539182045925,1747.0,848.0,2.0027900342886706,0.39970033205345035
5484996738226234880,Gaia DR3 5484996738226234880,2016.0,104.55712325020782,-55.92856812224584,0.06327317,0.06294476,2.9723124729245685,3.921870777716877,0.07839183,0.07575199,31,17.438467,0.9946759,False,26,1998.9507289938715,104.5570981235642,-55.92858669586744,1638.0,1495.0,0.8992580829329332,0.17946651830515142
5484996665210433152,Gaia DR3 5484996665210433152,2016.0,104.577848442591,-55.93850151904484,0.11701917,0.112016745,-1.2122835482815275,-2.9201969463805177,0.14630075,0.12829705,31,18.528942,1.0079367,False,26,1998.9507289938715,104.57785869333946,-55.93848768925897,1429.0,1316.0,0.7284138448367663,0.14537083302244036
5485043944210485888,Gaia DR3 5485043944210485888,2016.0,104.55025955612074,-55.90118158613054,0.1270872,0.118079886,0.3267411695464046,5.962036886222513,0.16545466,0.13799775,31,18.604994,0.93299633,False,26,1998.9507289938715,104.55025679594267,-55.90120982179238,1709.0,1988.0,1.2602114008980851,0.2515026072492964
5485043669332547328,Gaia DR3 5485043669332547328,2016.0,104.54325142982556,-55.920585011614136,0.09976245,0.09806758,-4.278842680166781,9.024318588062462,0.12431058,0.11285825,31,18.158363,1.0484592,False,24,1998.9507289938715,104.54328759386034,-55.920627749962264,1778.0,1638.0,0.18643348652593014,0.03720685902891616
5485043673628843648,Gaia DR3 5485043673628843648,2016.0,104.55707883855789,-55.92304277030974,0.14623645,0.14101194,-1.6278720749408928,3.280788586372805,0.17940879,0.16032164,31,18.846327,1.0226587,False,25,1998.9507289938715,104.55709259792222,-55.92305830782467,1639.0,1594.0,0.147964078639306,0.0295294515908247
5485044047289698176,Gaia DR3 5485044047289698176,2016.0,104.57779061529072,-55.90403947203487,0.13821954,0.1465493,2.532912214754701,-1.10672165148991,0.17568547,0.17137016,31,18.71607,1.0343316,False,26,1998.9507289938715,104.5777692166899,-55.904034230702266,1431.0,1937.0,0.7272321620546286,0.14513500250984743
5485044051585967488,Gaia DR3 5485044051585967488,2016.0,104.5727699413324,-55.91791082457318,0.07313099,0.07170497,-5.718435800755884,9.425056590738754,0.09053664,0.08323132,31,17.715479,1.0326185,False,26,1998.9507289938715,104.57281826922399,-55.91795546077986,1480.0,1686.0,0.4132041575459766,0.08246388096076783
5485044051585968512,Gaia DR3 5485044051585968512,2016.0,104.58281909516388,-55.914839253433975,0.06797213,0.06758223,-0.1725907702943804,2.3116076462930115,0.08499523,0.08063598,31,17.637465,0.9946023,False,26,1998.9507289938715,104.5828205536549,-55.91485020099654,1379.0,1742.0,0.6134594233728168,0.12242917681109818
5485044047289680512,Gaia DR3 5485044047289680512,2016.0,104.56881587182616,-55.9146936182623,0.14876154,0.1529941,-0.3838769131071277,5.540695817508669,0.18265305,0.17403974,95,18.783936,1.026066,False,25,1998.9507289938715,104.5688191157941,-55.91471985849134,1521.0,1744.0,0.3225671320818838,0.06437529026773402
5484997146246822272,Gaia DR3 5484997146246822272,2016.0,104.61564770154855,-55.90762968994249,0.0500264,0.0462129,-0.596132295720351,11.859873452745829,0.06559284,0.05344689,31,17.012342,0.99013674,False,25,1998.9507289938715,104.61565273827185,-55.90768585721932,1048.0,1871.0,0.6865860899050449,0.13702319435386803
5484997111887064192,Gaia DR3 5484997111887064192,2016.0,104.59020484896529,-55.9186602986948,0.06847505,0.06731895,5.675349619910468,-13.892308840062594,0.0853769,0.07893823,31,17.653507,1.0309635,False,26,1998.9507289938715,104.59015688427816,-55.91859450598972,1305.0,1674.0,0.7468008157249505,0.14904035316366404
5485044051585968384,Gaia DR3 5485044051585968384,2016.0,104.57765213098833,-55.91766557910183,0.021551803,0.021495987,11.09525810514386,-2.4244241430158544,0.026865799,0.026658244,31,15.313881,1.0995771,False,25,1998.9507289938715,104.57755836285708,-55.91765409725065,1434.0,1690.0,1.9273505060858254,0.38464473263643884
5484995776153587200,Gaia DR3 5484995776153587200,2016.0,104.65285487277716,-55.98252790303592,0.023593724,0.026407233,0.0084823918586388,0.7295869890145947,0.028327972,0.030246276,31,15.672774,0.89708865,False,27,1998.9507289938715,104.65285480097066,-55.98253135829323,677.0,521.0,3.0428362926459824,0.6072641943152337
5484996703866496128,Gaia DR3 5484996703866496128,2016.0,104.52788935374431,-55.946052606538025,0.018932782,0.018095087,-2.606834237879293,12.314538989951712,0.024149427,0.02296126,31,14.511279,1.3687333,False,26,1998.9507289938715,104.52791140074184,-55.94611092706929,1934.0,1176.0,3.3968006047421184,0.6779054750574489
5484997146246825728,Gaia DR3 5484997146246825728,2016.0,104.6090301892123,-55.905534959504,0.018132355,0.016925637,-2.2938591708469,3.529479417976337,0.024064494,0.020070074,31,14.940935,0.98846936,False,25,1998.9507289938715,104.60904956898754,-55.90555167479598,1116.0,1907.0,2.2165225237238753,0.4423553011392155
