variant_id,family,radius_kpc,gbar_m_s2,effective_acceleration_m_s2,potential_depth_chi,potential_gate,carrier_weight,amplitude_fraction
amplitude_A4,amplitude,0.13172194038956944,3.0646542945427926e-10,1.520740013651473e-09,8.609212503882233e-06,0.9998180017379297,0.7399562389719418,2.958422497027338
amplitude_A4,amplitude,0.13381220478247915,3.050008576696677e-10,1.5149439984924863e-09,8.608993097466071e-06,0.9998179831871682,0.7399562389719418,2.9584224421363583
amplitude_A4,amplitude,0.13540164218833853,3.03907023797504e-10,1.5106137998293313e-09,8.608826958246485e-06,0.9998179691385635,0.7399562389719418,2.9584224005670845
amplitude_A4,amplitude,0.1375502989008857,3.024546784122784e-10,1.5048625174410235e-09,8.608603305424877e-06,0.9998179502245124,0.7399562389719418,2.958422344601144
amplitude_A4,amplitude,0.13973305213983953,3.010092736600518e-10,1.4991366238638914e-09,8.608377189287717e-06,0.9998179310996447,0.7399562389719418,2.9584222880114064
amplitude_A4,amplitude,0.1419504429749326,2.995707763721392e-10,1.4934359942616222e-09,8.608148582704013e-06,0.9998179117615824,0.7399562389719418,2.9584222307908337
amplitude_A4,amplitude,0.14420302106200547,2.9813915353836615e-10,1.4877605044467648e-09,8.607917458243948e-06,0.9998178922079207,0.7399562389719418,2.958422172932311
amplitude_A4,amplitude,0.1470690772399094,2.963592421636314e-10,1.4807013068569696e-09,8.60762496962834e-06,0.9998178674589479,0.7399562389719418,2.958422099701065
amplitude_A4,amplitude,0.14999209670439645,2.9458995698295507e-10,1.4736809573148468e-09,8.60732844864143e-06,0.9998178423644838,0.7399562389719418,2.9584220254475238
amplitude_A4,amplitude,0.1529732116091359,2.928312345572234e-10,1.4666992174950628e-09,8.607027839691252e-06,0.9998178169196456,0.7399562389719418,2.958421950157239
amplitude_A4,amplitude,0.1560135766095172,2.9108301182605855e-10,1.4597558506197052e-09,8.606723086419417e-06,0.9998177911194792,0.7399562389719418,2.9584218738155528
amplitude_A4,amplitude,0.1591143693098749,2.8934522610555746e-10,1.4528506214482248e-09,8.606414131690563e-06,0.9998177649589591,0.7399562389719418,2.9584217964075936
amplitude_A4,amplitude,0.1629167778106512,2.872735723892222e-10,1.4446143592503486e-09,8.606037758480916e-06,0.9998177330834845,0.7399562389719418,2.9584217020893067
amplitude_A4,amplitude,0.16681005372000587,2.852167512974931e-10,1.4364322779052807e-09,8.605655150110776e-06,0.999817700672804,0.7399562389719418,2.958421606187366
amplitude_A4,amplitude,0.17079636852633642,2.8317465663175533e-10,1.4283039795611016e-09,8.605266203285794e-06,0.9998176677178106,0.7399562389719418,2.958421508674825
amplitude_A4,amplitude,0.17556762912750015,2.80810684797569e-10,1.4188884140908918e-09,8.60480428070245e-06,0.9998176285699963,0.7399562389719418,2.958421392837969
amplitude_A4,amplitude,0.18047217668271703,2.78466447649031e-10,1.4095448945107492e-09,8.604333418040653e-06,0.9998175886537,0.7399562389719418,2.9584212747272036
amplitude_A4,amplitude,0.1855137346130294,2.761417804389131e-10,1.4002728048912478e-09,8.603853442273566e-06,0.9998175479536218,0.7399562389719418,2.9584211542972585
amplitude_A4,amplitude,0.19069613035464267,2.738365197953055e-10,1.3910715348934868e-09,8.603364177025581e-06,0.9998175064541494,0.7399562389719418,2.958421031501937
amplitude_A4,amplitude,0.19679637480797008,2.7122549158358173e-10,1.3806417400733633e-09,8.602793411075344e-06,0.9998174580268778,0.7399562389719418,2.9584208882075282
amplitude_A4,amplitude,0.20389271523639116,2.6831783164762737e-10,1.3690167294238058e-09,8.60213617425611e-06,0.9998174022429914,0.7399562389719418,2.9584207231451827
amplitude_A4,amplitude,0.2104151098066508,2.6575942406684085e-10,1.35877886006346e-09,8.601538208856611e-06,0.9998173514713367,0.7399562389719418,2.958420572913835
amplitude_A4,amplitude,0.21800253234900516,2.6291036284678465e-10,1.3473675323148788e-09,8.600849651879776e-06,0.9998172929859329,0.7399562389719418,2.958420399857805
amplitude_A4,amplitude,0.2267543125870802,2.59780547312249e-10,1.3348188118577234e-09,8.600064419418326e-06,0.9998172262604313,0.7399562389719418,2.9584202024196466
amplitude_A4,amplitude,0.23585743579585491,2.5668799065626856e-10,1.3224058819261478e-09,8.599257386620167e-06,0.9998171576506953,0.7399562389719418,2.958419999406112
amplitude_A4,amplitude,0.2453260067494098,2.536322493306483e-10,1.3101270957519739e-09,8.598427948244556e-06,0.9998170871026074,0.7399562389719418,2.9584197906570697
amplitude_A4,amplitude,0.25618105424761983,2.5031293266220926e-10,1.2967734276278042e-09,8.597488944667193e-06,0.9998170071943593,0.7399562389719418,2.958419554211678
amplitude_A4,amplitude,0.2685714408223537,2.4674138371862437e-10,1.2823861584814176e-09,8.596431796625137e-06,0.9998169171799188,0.7399562389719418,2.958419287862457
amplitude_A4,amplitude,0.28156109762775394,2.432207948341972e-10,1.2681844473841995e-09,8.595339332113974e-06,0.9998168241001848,0.7399562389719418,2.958419012443152
amplitude_A4,amplitude,0.2951790088127169,2.3975043889369853e-10,1.2541656070483744e-09,8.594210371305577e-06,0.9998167278487564,0.7399562389719418,2.9584187276389273
amplitude_A4,amplitude,0.310675990983383,2.360467420654228e-10,1.2391818270859125e-09,8.592944730293148e-06,0.9998166198692618,0.7399562389719418,2.9584184081318115
amplitude_A4,amplitude,0.32827613853619897,2.3212210627861062e-10,1.2232782000137953e-09,8.591530388562186e-06,0.9998164991091149,0.7399562389719418,2.9584180508072437
amplitude_A4,amplitude,0.34687335442667555,2.2826272352568633e-10,1.207611981078297e-09,8.590060770531537e-06,0.99981637352402,0.7399562389719418,2.9584176792058425
amplitude_A4,amplitude,0.3694208196135629,2.2393051113440293e-10,1.1899933216862158e-09,8.588310746669458e-06,0.9998162238369002,0.7399562389719418,2.95841723628749
amplitude_A4,amplitude,0.39188838621672667,2.1994376536015378e-10,1.1737475249251388e-09,8.586598977905278e-06,0.9998160772743311,0.7399562389719418,2.9584168026145603
amplitude_A4,amplitude,0.41900791057866693,2.1551118985139363e-10,1.155647399463085e-09,8.584572041382702e-06,0.9998159035379639,0.7399562389719418,2.958416288535422
amplitude_A4,amplitude,0.448004164712362,2.1116794502044873e-10,1.1378720827148734e-09,8.582448512628106e-06,0.9998157213022404,0.7399562389719418,2.9584157493070187
amplitude_A4,amplitude,0.4827926877439945,2.0641723063945971e-10,1.1183818458331262e-09,8.579955181909178e-06,0.9998155070431944,0.7399562389719418,2.958415115322853
amplitude_A4,amplitude,0.520282617213443,2.0177339463495705e-10,1.0992801588755572e-09,8.577328687541978e-06,0.9998152810041572,0.7399562389719418,2.958414446482152
amplitude_A4,amplitude,0.5628949474250408,1.969979679611349e-10,1.0795832661660228e-09,8.574412272070186e-06,0.9998150296084761,0.7399562389719418,2.9584137026121304
amplitude_A4,amplitude,0.6113990876540335,1.921053609199827e-10,1.0593435627186926e-09,8.571173168885908e-06,0.9998147498956145,0.7399562389719418,2.9584128749526752
amplitude_A4,amplitude,0.6667017942757305,1.8711005003027704e-10,1.0386137103411816e-09,8.567573986747361e-06,0.9998144384677446,0.7399562389719418,2.958411953449747
amplitude_A4,amplitude,0.7298739496069027,1.8202650796170967e-10,1.0174463929205558e-09,8.56357201331441e-06,0.9998140914186905,0.7399562389719418,2.958410926545123
amplitude_A4,amplitude,0.8021830926754914,1.7686913527190826e-10,9.958940795495463e-10,8.55911840116107e-06,0.9998137042494682,0.7399562389719418,2.9584097809264853
amplitude_A4,amplitude,0.8851330292672762,1.7165219438297993e-10,9.740087970135377e-10,8.55415721512982e-06,0.9998132717675821,0.7399562389719418,2.9584085012294405
amplitude_A4,amplitude,0.9805121767832362,1.6638974620410602e-10,9.518419130207717e-10,8.54862431579586e-06,0.9998127879665286,0.7399562389719418,2.9584070696809808
amplitude_A4,amplitude,1.0947532403145832,1.60902778419921e-10,9.286262811573903e-10,8.542208335161685e-06,0.9998122249847464,0.7399562389719418,2.958405403839831
amplitude_A4,amplitude,1.2271252398511898,1.5541052223695577e-10,9.052761545816338e-10,8.53502368503299e-06,0.9998115920408832,0.7399562389719418,2.95840353098361
amplitude_A4,amplitude,1.3809276967120423,1.4992608088096098e-10,8.818397853328478e-10,8.526965800135988e-06,0.9998108789921883,0.7399562389719418,2.9584014211003145
amplitude_A4,amplitude,1.5662886284124322,1.4428917219332962e-10,8.5761878212477e-10,8.517608841235513e-06,0.9998100467497412,0.7399562389719418,2.9583989585273516
amplitude_A4,amplitude,1.7835367040982135,1.386979963946647e-10,8.33451334618259e-10,8.507061097790352e-06,0.9998091030986649,0.7399562389719418,2.958396166300598
amplitude_A4,amplitude,2.046968271807521,1.330045253079913e-10,8.086843325131137e-10,8.49478195326792e-06,0.9998079971552877,0.7399562389719418,2.9583928938572517
amplitude_A4,amplitude,2.3678761018227137,1.2723964016798882e-10,7.834320633727213e-10,8.480455591543826e-06,0.9998066966839807,0.7399562389719418,2.958389045813343
amplitude_A4,amplitude,2.749895810197348,1.2157893626487392e-10,7.584511127009071e-10,8.464150378198316e-06,0.9998052031588696,0.7399562389719418,2.9583846265307523
amplitude_A4,amplitude,3.218787511821236,1.1589215294082351e-10,7.331546814898179e-10,8.44505155925146e-06,0.9998034353564853,0.7399562389719418,2.9583793956724014
amplitude_A4,amplitude,3.7974072873739186,1.1020708289068469e-10,7.076473293642578e-10,8.42261381905723e-06,0.9998013328062608,0.7399562389719418,2.9583731743082384
amplitude_A4,amplitude,4.515448097768272,1.0455017589483429e-10,6.820294036295831e-10,8.39616870294169e-06,0.9997988185220242,0.7399562389719418,2.9583657346391825
amplitude_A4,amplitude,5.433037905377772,9.882793147697321e-11,6.558518164121965e-10,8.364169395910412e-06,0.9997957227535302,0.7399562389719418,2.9583565743808733
amplitude_A4,amplitude,6.5628732555421925,9.330706641094506e-11,6.303187000187159e-10,8.326948372866981e-06,0.9997920465214654,0.7399562389719418,2.9583456965534825
amplitude_A4,amplitude,8.02183092675491,8.777867927775564e-11,6.044497564079228e-10,8.281655737775647e-06,0.9997874608239505,0.7399562389719418,2.9583321276532737
amplitude_A4,amplitude,9.882613136726325,8.238029323556445e-11,5.788667691349167e-10,8.227380118663543e-06,0.9997817978758228,0.7399562389719418,2.9583153712104897
amplitude_A4,amplitude,12.271252398511903,7.712894828628102e-11,5.536403471514516e-10,8.162075667683471e-06,0.9997747319032901,0.7399562389719418,2.9582944632731776
amplitude_A4,amplitude,15.418218217088743,7.195337380351703e-11,5.284109191349211e-10,8.081676938908011e-06,0.9997656352660411,0.7399562389719418,2.958267546678119
amplitude_A4,amplitude,19.60232982646277,6.68843624938166e-11,5.033044095364289e-10,7.982145005535134e-06,0.9997537282591722,0.7399562389719418,2.9582323143088955
amplitude_A4,amplitude,25.217928074196422,6.194948474014304e-11,4.784367031212222e-10,7.858209906793995e-06,0.9997378247914241,0.7399562389719418,2.9581852565677025
amplitude_A4,amplitude,32.82761385361989,5.717293426838301e-11,4.539130377906845e-10,7.70295647647423e-06,0.9997160467216537,0.7399562389719418,2.9581208161081
amplitude_A4,amplitude,43.241169951583224,5.257544318247521e-11,4.2982755456385265e-10,7.507258280874355e-06,0.9996852702024128,0.7399562389719418,2.9580297495872485
amplitude_A4,amplitude,57.86196288595239,4.811660442335091e-11,4.059505789483407e-10,7.255242473549404e-06,0.9996392257237687,0.7399562389719418,2.957893505769626
amplitude_A4,amplitude,78.34604794998648,4.387798527095578e-11,3.827056242015155e-10,6.932734903331779e-06,0.9995672932579759,0.7399562389719418,2.957680660407072
amplitude_A4,amplitude,107.34188827013527,3.913105415551953e-11,3.559334304082051e-10,6.518193957535341e-06,0.9994463308054308,0.7399562389719418,2.9573227372247697
amplitude_A4,amplitude,149.99209670439637,3.235820417819858e-11,3.160859494609926e-10,5.999110100311334e-06,0.9992285327458387,0.7399562389719418,2.956678281255597
amplitude_A4,amplitude,212.07805242796377,2.6547683243663593e-11,2.798573010942416e-10,5.3765918210472324e-06,0.9988047676518458,0.7399562389719418,2.955424376859653
amplitude_A4,amplitude,305.8229586105875,2.1406845825726143e-11,2.455974838759524e-10,4.61286857636212e-06,0.9977962742204425,0.7399562389719418,2.9524402841043895
amplitude_A4,amplitude,448.00416471236184,1.6965825690590163e-11,2.1345096147582792e-10,3.6847128756013526e-06,0.9946044491492932,0.7399562389719418,2.942995798127292
amplitude_A4,amplitude,666.7017942757309,1.133546271825782e-11,1.668624764368152e-10,2.5946573684300325e-06,0.978412520565428,0.7399562389719418,2.895084512563819
amplitude_A4,amplitude,1015.8687640550066,4.882331762291885e-12,9.740928135997292e-11,1.7028407450564953e-06,0.8937082332799343,0.7399562389719418,2.64444782802275
amplitude_A4,amplitude,1572.4657563836945,2.03769935321955e-12,4.600491543759107e-11,1.1000956402645802e-06,0.5942561694523408,0.7399562389719418,1.758380842962572
amplitude_A4,amplitude,2492.190272670734,8.112227239489291e-13,1.6006873810111627e-11,6.94113423855577e-07,0.18839398451280384,0.7399562389719418,0.5574504571016817
amplitude_A4,amplitude,4044.2463931161665,3.080543083606995e-13,6.832917531896182e-12,4.277342562529067e-07,0.03238895601935125,0.7399562389719418,0.09583765843015296
amplitude_A4,amplitude,6693.3113233463255,1.1246579291280404e-13,3.779221056647897e-12,2.5844647581672633e-07,0.004441699319814625,0.7399562389719418,0.013142815162288862
amplitude_A4,amplitude,11342.292808969863,3.9165239925430895e-14,2.191050736958284e-12,1.525143771367825e-07,0.0005407645669260612,0.7399562389719418,0.0016001012760406812
amplitude_A4,amplitude,19757.250021003034,1.2907719209097241e-14,1.2512412246122915e-12,8.755584513148901e-08,5.876450141898862e-05,0.7399562389719418,0.00017388186922253493
amplitude_A4,amplitude,35237.78058450411,4.057751124263806e-15,6.998466625297145e-13,4.909113725010706e-08,5.807775899545133e-06,0.7399562389719418,1.7184982515859104e-05
amplitude_A4,amplitude,64858.3374498911,1.1977629548688732e-15,3.7971921171998945e-13,2.6671400949793402e-08,5.06037956055473e-07,0.7399562389719418,1.4973465880209796e-06
amplitude_A4,amplitude,122712.52398511891,3.345990649608864e-16,2.0054672923048692e-13,1.4096871834148071e-08,3.949035045059341e-08,0.7399562389719418,1.1685040775966368e-07
amplitude_A4,amplitude,238658.97868585834,8.846000207315298e-17,1.0307433107078073e-13,7.2482616517856816e-09,2.7601675655840757e-09,0.7399562389719418,8.167228242935256e-09
amplitude_A4,amplitude,480896.12993109674,2.178712557987976e-17,5.114263665149964e-14,3.5971649913483297e-09,1.674331439677373e-10,0.7399562389719418,4.954281469238922e-10
amplitude_A4,amplitude,1000000.0,5.03851436126144e-18,2.4591576327644333e-14,1.7298627230630308e-09,8.954607623787339e-12,0.7399562389719418,2.649633493317405e-11
threshold_5e-07,threshold,0.1,3.3326448229658797e-10,1.3227151763989596e-09,8.612687433832924e-06,0.9999886415168282,0.7399562389719418,2.2191955601115274
threshold_5e-07,threshold,0.10039437992839943,3.328656062252066e-10,1.3214392339439612e-09,8.61264233630088e-06,0.9999886412789277,0.7399562389719418,2.2191955595835737
threshold_5e-07,threshold,0.10079031521207812,3.3246720755879565e-10,1.3201647160591373e-09,8.612597115102223e-06,0.9999886410403688,0.7399562389719418,2.219195559054159
threshold_5e-07,threshold,0.10118781198504509,3.320692857259609e-10,1.31889162098054e-09,8.612551769897828e-06,0.9999886408011492,0.7399562389719418,2.219195558523278
threshold_5e-07,threshold,0.10158687640550067,3.3167184015599187e-10,1.3176199469465186e-09,8.61250630034765e-06,0.9999886405612675,0.7399562389719418,2.2191955579909273
threshold_5e-07,threshold,0.10198751465593191,3.312748702788613e-10,1.3163496921977124e-09,8.612460706110709e-06,0.9999886403207214,0.7399562389719418,2.2191955574571027
threshold_5e-07,threshold,0.10238973294320834,3.3087837552522417e-10,1.3150808549770525e-09,8.612414986845085e-06,0.9999886400795095,0.7399562389719418,2.2191955569218003
threshold_5e-07,threshold,0.10279353749867814,3.304823553264167e-10,1.3138134335297542e-09,8.612369142207927e-06,0.9999886398376296,0.7399562389719418,2.219195556385015
threshold_5e-07,threshold,0.10319893457826468,3.30086809114456e-10,1.312547426103318e-09,8.61232317185544e-06,0.99998863959508,0.7399562389719418,2.2191955558467438
threshold_5e-07,threshold,0.10360593046256342,3.296917363220388e-10,1.311282830947525e-09,8.612277075442883e-06,0.9999886393518588,0.7399562389719418,2.219195555306982
threshold_5e-07,threshold,0.10401453145693929,3.2929713638254083e-10,1.3100196463144332e-09,8.612230852624578e-06,0.999988639107964,0.7399562389719418,2.219195554765726
threshold_5e-07,threshold,0.10442474389162416,3.2890300873001615e-10,1.3087578704583757e-09,8.612184503053896e-06,0.999988638863394,0.7399562389719418,2.219195554222971
threshold_5e-07,threshold,0.10483657412181525,3.285093527991961e-10,1.3074975016359576e-09,8.61213802638325e-06,0.9999886386181466,0.7399562389719418,2.219195553678713
threshold_5e-07,threshold,0.10525002852777329,3.281161680254884e-10,1.306238538106052e-09,8.612091422264112e-06,0.99998863837222,0.7399562389719418,2.2191955531329475
threshold_5e-07,threshold,0.10566511351492151,3.277234538449768e-10,1.3049809781297992e-09,8.61204469034699e-06,0.9999886381256123,0.7399562389719418,2.219195552585671
threshold_5e-07,threshold,0.10608183551394486,3.273312096944199e-10,1.3037248199706017e-09,8.611997830281436e-06,0.9999886378783218,0.7399562389719418,2.2191955520368785
threshold_5e-07,threshold,0.10650020098088955,3.269394350112503e-10,1.3024700618941222e-09,8.611950841716042e-06,0.9999886376303464,0.7399562389719418,2.219195551486566
threshold_5e-07,threshold,0.10692021639726325,3.2654812923357406e-10,1.301216702168281e-09,8.611903724298432e-06,0.9999886373816841,0.7399562389719418,2.21919555093473
threshold_5e-07,threshold,0.1073418882701353,3.261572918001697e-10,1.2999647390632518e-09,8.61185647767527e-06,0.9999886371323331,0.7399562389719418,2.219195550381365
threshold_5e-07,threshold,0.10776522313223767,3.257669221504875e-10,1.2987141708514606e-09,8.611809101492246e-06,0.9999886368822916,0.7399562389719418,2.2191955498264675
threshold_5e-07,threshold,0.10819022754206609,3.2537701972464856e-10,1.2974649958075812e-09,8.611761595394083e-06,0.9999886366315573,0.7399562389719418,2.219195549270033
threshold_5e-07,threshold,0.10861690808398168,3.2498758396344423e-10,1.296217212208533e-09,8.611713959024525e-06,0.9999886363801287,0.7399562389719418,2.219195548712057
threshold_5e-07,threshold,0.10904527136831296,3.2459861430833497e-10,1.2949708183334787e-09,8.611666192026341e-06,0.9999886361280036,0.7399562389719418,2.219195548152536
threshold_5e-07,threshold,0.1094753240314583,3.242101102014499e-10,1.2937258124638197e-09,8.611618294041323e-06,0.99998863587518,0.7399562389719418,2.2191955475914646
threshold_5e-07,threshold,0.10990707273598861,3.238220710855858e-10,1.292482192883195e-09,8.611570264710278e-06,0.9999886356216562,0.7399562389719418,2.2191955470288396
threshold_5e-07,threshold,0.11077568505097089,3.2304738560144123e-10,1.2899991057347698e-09,8.611473810568406e-06,0.9999886351124995,0.7399562389719418,2.2191955458989083
threshold_5e-07,threshold,0.11121256211835893,3.226607381220856e-10,1.288759634745405e-09,8.61142538503426e-06,0.9999886348568628,0.7399562389719418,2.219195545331594
threshold_5e-07,threshold,0.1116511621412125,3.222745534115991e-10,1.2875215432019402e-09,8.61137682670744e-06,0.9999886346005179,0.7399562389719418,2.219195544762708
threshold_5e-07,threshold,0.11253355826007651,3.2150357008238937e-10,1.2850494916340482e-09,8.611279310218193e-06,0.9999886340856954,0.7399562389719418,2.2191955436202035
threshold_5e-07,threshold,0.11297736802656795,3.211187703579008e-10,1.2838155282058361e-09,8.611230351324483e-06,0.9999886338272138,0.7399562389719418,2.2191955430465757
threshold_5e-07,threshold,0.1138702453522874,3.203505520297039e-10,1.281351717568025e-09,8.61113203040314e-06,0.9999886333081002,0.7399562389719418,2.219195541894548
threshold_5e-07,threshold,0.11431932674437602,3.199671323241958e-10,1.2801218669679159e-09,8.611082667638188e-06,0.9999886330474641,0.7399562389719418,2.219195541316139
threshold_5e-07,threshold,0.11522280977398211,3.192016690808043e-10,1.2776662667455562e-09,8.610983535648834e-06,0.9999886325240231,0.7399562389719418,2.219195540154508
threshold_5e-07,threshold,0.11613343316740973,3.1843803706917945e-10,1.275216123239712e-09,8.610883859233841e-06,0.9999886319976772,0.7399562389719418,2.2191955389864297
threshold_5e-07,threshold,0.11705125335604034,3.176762319084318e-10,1.2727714229763735e-09,8.610783635403262e-06,0.9999886314684098,0.7399562389719418,2.219195537811869
threshold_5e-07,threshold,0.11797632721724124,3.169162492281525e-10,1.2703321525165863e-09,8.610682861150731e-06,0.9999886309362047,0.7399562389719418,2.219195536630788
threshold_5e-07,threshold,0.11890871207789015,3.161580846683881e-10,1.2678982984563617e-09,8.610581533453371e-06,0.9999886304010454,0.7399562389719418,2.219195535443151
threshold_5e-07,threshold,0.1198484657179279,3.1540173387961554e-10,1.2654698474265858e-09,8.6104796492717e-06,0.9999886298629151,0.7399562389719418,2.2191955342489216
threshold_5e-07,threshold,0.12079564637393894,3.1464719252271717e-10,1.2630467860929289e-09,8.610377205549553e-06,0.9999886293217976,0.7399562389719418,2.219195533048062
threshold_5e-07,threshold,0.12175031274276028,3.1389445626895584e-10,1.2606291011557553e-09,8.61027419921397e-06,0.9999886287776757,0.7399562389719418,2.2191955318405356
threshold_5e-07,threshold,0.12319647754934866,3.127687270130622e-10,1.2570126254855879e-09,8.610118628046763e-06,0.9999886279558231,0.7399562389719418,2.2191955300166635
threshold_5e-07,threshold,0.12417011805216557,3.120204846468173e-10,1.2546083235805917e-09,8.610014201622433e-06,0.9999886274041166,0.7399562389719418,2.2191955287923046
threshold_5e-07,threshold,0.12564502559623383,3.109014760724701e-10,1.251011860588474e-09,8.60985648568556e-06,0.9999886265708073,0.7399562389719418,2.2191955269430075
threshold_5e-07,threshold,0.12713745226887885,3.0978648063267996e-10,1.2474273460394328e-09,8.609697468719878e-06,0.9999886257305466,0.7399562389719418,2.2191955250782835
threshold_5e-07,threshold,0.12864760616440962,3.086754839350201e-10,1.2438547357721461e-09,8.609537139992953e-06,0.9999886248832758,0.7399562389719418,2.2191955231980027
threshold_5e-07,threshold,0.13017569784890407,3.0756847163867986e-10,1.2402939857975478e-09,8.609375488683815e-06,0.9999886240289358,0.7399562389719418,2.2191955213020336
threshold_5e-07,threshold,0.13172194038956944,3.0646542945427926e-10,1.236745052298158e-09,8.609212503882233e-06,0.9999886231674671,0.7399562389719418,2.219195519390244
threshold_5e-07,threshold,0.13381220478247915,3.050008576696677e-10,1.2320314467353284e-09,8.608993097466071e-06,0.9999886220076487,0.7399562389719418,2.2191955168163515
threshold_5e-07,threshold,0.13540164218833853,3.03907023797504e-10,1.2285099155689653e-09,8.608826958246485e-06,0.9999886211293111,0.7399562389719418,2.2191955148671263
threshold_5e-07,threshold,0.1375502989008857,3.024546784122784e-10,1.2238326891257277e-09,8.608603305424877e-06,0.9999886199467793,0.7399562389719418,2.219195512242827
threshold_5e-07,threshold,0.13973305213983953,3.010092736600518e-10,1.2191761102446486e-09,8.608377189287717e-06,0.9999886187510669,0.7399562389719418,2.219195509589277
threshold_5e-07,threshold,0.1419504429749326,2.995707763721392e-10,1.2145400774031198e-09,8.608148582704013e-06,0.9999886175420254,0.7399562389719418,2.2191955069061473
threshold_5e-07,threshold,0.14420302106200547,2.9813915353836615e-10,1.2099244896062244e-09,8.607917458243948e-06,0.9999886163195041,0.7399562389719418,2.219195504193103
threshold_5e-07,threshold,0.1470690772399094,2.963592421636314e-10,1.2041836026941694e-09,8.60762496962834e-06,0.9999886147721649,0.7399562389719418,2.2191955007592155
threshold_5e-07,threshold,0.14999209670439645,2.9458995698295507e-10,1.1984743091345965e-09,8.60732844864143e-06,0.9999886132032252,0.7399562389719418,2.2191954972773917
threshold_5e-07,threshold,0.1529732116091359,2.928312345572234e-10,1.1927964151105052e-09,8.607027839691252e-06,0.9999886116123795,0.7399562389719418,2.219195493746954
threshold_5e-07,threshold,0.1560135766095172,2.9108301182605855e-10,1.1871497280633527e-09,8.606723086419417e-06,0.999988609999318,0.7399562389719418,2.2191954901672144
threshold_5e-07,threshold,0.1591143693098749,2.8934522610555746e-10,1.1815340566848748e-09,8.606414131690563e-06,0.9999886083637268,0.7399562389719418,2.2191954865374766
threshold_5e-07,threshold,0.1629167778106512,2.872735723892222e-10,1.1748359241872307e-09,8.606037758480916e-06,0.9999886063708286,0.7399562389719418,2.2191954821147952
threshold_5e-07,threshold,0.16681005372000587,2.852167512974931e-10,1.1681818545323786e-09,8.605655150110776e-06,0.9999886043444687,0.7399562389719418,2.2191954776178555
threshold_5e-07,threshold,0.17079636852633642,2.8317465663175533e-10,1.1615715241692646e-09,8.605266203285794e-06,0.9999886022840773,0.7399562389719418,2.2191954730453918
threshold_5e-07,threshold,0.17556762912750015,2.80810684797569e-10,1.1539143255327328e-09,8.60480428070245e-06,0.9999885998365021,0.7399562389719418,2.2191954676136825
threshold_5e-07,threshold,0.18047217668271703,2.78466447649031e-10,1.1463157185848511e-09,8.604333418040653e-06,0.9999885973408802,0.7399562389719418,2.2191954620753465
threshold_5e-07,threshold,0.1855137346130294,2.761417804389131e-10,1.1387752024244188e-09,8.603853442273566e-06,0.999988594796255,0.7399562389719418,2.2191954564282614
threshold_5e-07,threshold,0.19069613035464267,2.738365197953055e-10,1.1312922806968008e-09,8.603364177025581e-06,0.9999885922016503,0.7399562389719418,2.2191954506702603
threshold_5e-07,threshold,0.19679637480797008,2.7122549158358173e-10,1.122810263207106e-09,8.602793411075344e-06,0.9999885891739098,0.7399562389719418,2.219195443951036
threshold_5e-07,threshold,0.20389271523639116,2.6831783164762737e-10,1.113356238686028e-09,8.60213617425611e-06,0.9999885856862231,0.7399562389719418,2.219195436211089
threshold_5e-07,threshold,0.2104151098066508,2.6575942406684085e-10,1.1050303056465257e-09,8.601538208856611e-06,0.9999885825119078,0.7399562389719418,2.2191954291665827
threshold_5e-07,threshold,0.21800253234900516,2.6291036284678465e-10,1.0957500599627402e-09,8.600849651879776e-06,0.9999885788553177,0.7399562389719418,2.219195421051802
threshold_5e-07,threshold,0.2267543125870802,2.59780547312249e-10,1.0855448322746757e-09,8.600064419418326e-06,0.9999885746835445,0.7399562389719418,2.2191954117937165
threshold_5e-07,threshold,0.23585743579585491,2.5668799065626856e-10,1.0754500370541032e-09,8.599257386620167e-06,0.9999885703939659,0.7399562389719418,2.2191954022741944
threshold_5e-07,threshold,0.2453260067494098,2.536322493306483e-10,1.0654643350788666e-09,8.598427948244556e-06,0.9999885659831981,0.7399562389719418,2.219195392485727
threshold_5e-07,threshold,0.25618105424761983,2.5031293266220926e-10,1.0546044884247135e-09,8.597488944667193e-06,0.9999885609872189,0.7399562389719418,2.219195381398546
threshold_5e-07,threshold,0.2685714408223537,2.4674138371862437e-10,1.0429040691052755e-09,8.596431796625137e-06,0.9999885553593851,0.7399562389719418,2.2191953689091406
threshold_5e-07,threshold,0.28156109762775394,2.432207948341972e-10,1.031354556132201e-09,8.595339332113974e-06,0.9999885495399037,0.7399562389719418,2.2191953559944264
threshold_5e-07,threshold,0.2951790088127169,2.3975043889369853e-10,1.0199537640923423e-09,8.594210371305577e-06,0.9999885435221222,0.7399562389719418,2.2191953426396407
threshold_5e-07,threshold,0.310675990983383,2.360467420654228e-10,1.007768238869896e-09,8.592944730293148e-06,0.9999885367710835,0.7399562389719418,2.2191953276575958
threshold_5e-07,threshold,0.32827613853619897,2.3212210627861062e-10,9.948346523455937e-10,8.591530388562186e-06,0.9999885292209776,0.7399562389719418,2.2191953109022435
threshold_5e-07,threshold,0.34687335442667555,2.2826272352568633e-10,9.820941398518986e-10,8.590060770531537e-06,0.9999885213692069,0.7399562389719418,2.2191952934774313
threshold_5e-07,threshold,0.3694208196135629,2.2393051113440293e-10,9.677658132167414e-10,8.588310746669458e-06,0.9999885120105387,0.7399562389719418,2.2191952727084807
