model,radius_kpc,gbar_m_s2,route_acceleration_m_s2,effective_acceleration_m_s2,potential_depth_chi,potential_gate,potential_amplitude_fraction,route_fraction,R50_kpc,R80_kpc,concentration_R50_over_R80
strict_route_RAR,14.251026703029977,7.369759514797547e-11,4.828653617605828e-10,5.579233477992217e-10,8.110854275602122e-06,0.9997689886773046,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,17.282510826171404,6.949731700923207e-11,4.0043834259874466e-10,4.772446983423776e-10,8.036427709073388e-06,0.9997603134174158,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,21.1244944766048,6.537964309745231e-11,3.2982720323913306e-10,4.074671570231719e-10,7.947590703333663e-06,0.9997494183942941,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,26.024633095283807,6.135879708285331e-11,2.698819342501137e-10,3.4742932662540236e-10,7.841134466533445e-06,0.9997355341974131,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,32.18787511821236,5.751631062232533e-11,2.2026341225028958e-10,2.9684878624307547e-10,7.715551498230531e-06,0.9997178957889672,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,40.28359352386556,5.3721098053685033e-11,1.7801807357975436e-10,2.5280412845900904e-10,7.561217066300468e-06,0.9996941557432346,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,50.813944158055776,5.0056274794653564e-11,1.4307038453790696e-10,2.1533031031897476e-10,7.373954700814781e-06,0.9996618952464376,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,64.8583374498911,4.647419202536387e-11,1.1397871759013243e-10,1.8305353208748743e-10,7.14168545659262e-06,0.9996157355481304,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,83.110925717981,4.309680377194801e-11,9.072438260578225e-11,1.5619501888656483e-10,6.861601394743769e-06,0.9995490772144521,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,108.19022754206605,3.8956461069826516e-11,7.121626604263332e-11,1.3257976146023324e-10,6.5068221808712036e-06,0.9994424522869355,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,141.3928180802258,3.346183767389017e-11,5.5443710952269786e-11,1.1240591878318772e-10,6.096247607224658e-06,0.9992765054166137,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,187.71728898666768,2.848629571260286e-11,4.261562877837541e-11,9.492307982779943e-11,5.606546281770889e-06,0.9989889351049027,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,251.18864315095797,2.4032972575917525e-11,3.256167781219067e-11,8.019717309376258e-11,5.037755207658053e-06,0.9984498347150303,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,340.1135478170026,2.0110139537721787e-11,2.466262155971525e-11,6.766127901559836e-11,4.368695198757799e-06,0.997262195865876,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,465.9894328331376,1.6531578674234203e-11,1.8483051539202223e-11,5.6939757343643786e-11,3.5813068251023957e-06,0.993957706959141,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,646.0355399988287,1.2072290577058384e-11,1.1264403373213844e-11,4.268521298607233e-11,2.677658760176236e-06,0.9809185218005331,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,909.8595523530438,6.086305990329492e-12,6.000990583923513e-12,2.994726393409681e-11,1.901241481269657e-06,0.9289075671962038,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,1291.5496650148827,3.0205100045820374e-12,3.0201301079440443e-12,2.05871918329857e-11,1.3393698824915987e-06,0.7629275108699183,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,1862.4536354676738,1.4525515716216522e-12,1.4525515716216587e-12,1.3942097590364444e-11,9.288084761523033e-07,0.42667971046478226,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,2728.3333764867693,6.768736830208584e-13,6.768736830208587e-13,9.355155335051882e-12,6.340364187057532e-07,0.13912272086756142,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,4060.196089145635,3.0563879844259487e-13,3.05638798442595e-13,6.2102302308853004e-12,4.260539848525023e-07,0.03189915120818157,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,6113.990876540333,1.3478852726349766e-13,1.347885272634983e-13,4.089539381330159e-12,2.8293511684824567e-07,0.0063675619112133226,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,9389.653641869096,5.714830520762701e-14,5.714830520762705e-14,2.6474175906238188e-12,1.8423072767556332e-07,0.0011506632836965625,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,14591.588182897718,2.3664502165239653e-14,2.3664502165239763e-14,1.6970128334137951e-12,1.1855205213991423e-07,0.00019749246285331122,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,23126.108778270584,9.421007999560698e-15,9.421007999560743e-15,1.0679770522094052e-12,7.480128800087797e-08,3.1305648742763346e-05,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,37380.884438418434,3.605814289534799e-15,3.6058142895348025e-15,6.596021787532011e-13,4.6276666511538494e-08,4.586129123243527e-06,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,61381.03229381581,1.3373162588080228e-15,1.3373162588080295e-15,4.012660234804207e-13,2.8182366089619045e-08,6.308259268095784e-07,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,102793.53749867814,4.7683802095664485e-16,4.768380209566453e-16,2.3944669731737746e-13,1.6828516316848128e-08,8.020164532070061e-08,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,175567.62912750014,1.6346079691085082e-16,1.6346079691085163e-16,1.4013636289071194e-13,9.852970799114604e-09,9.424726989845484e-09,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,307029.062975785,5.344948517059848e-17,5.344948517059852e-17,8.011379421458604e-14,5.634198620472207e-09,1.0076938577212006e-09,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,547597.6030421944,1.6802713556819358e-17,1.6802713556819438e-17,4.491191651843953e-14,3.1590034606666204e-09,9.9586485651574e-11,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_RAR,1000000.0,5.03851436126144e-18,5.038514361261442e-18,2.4591576326992753e-14,1.7298627230630308e-09,8.954607623787339e-12,0.0,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.1,3.3326448229658797e-10,6.616658633535994e-08,2.1297816761889904e-07,8.612687433832924e-06,0.9998182952276105,2.218817524088898,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10039437992839943,3.328656062252066e-10,6.590690059391996e-08,2.1214228604763507e-07,8.61264233630088e-06,0.9998182914225008,2.2188175156445196,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10079031521207812,3.3246720755879565e-10,6.564823469419809e-08,2.1130968716362268e-07,8.612597115102223e-06,0.9998182876068568,2.2188175071767633,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10118781198504509,3.320692857259609e-10,6.539058463028262e-08,2.104803580725521e-07,8.612551769897828e-06,0.9998182837806489,2.218817498685563,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10158687640550067,3.3167184015599187e-10,6.513394641199772e-08,2.096542859307644e-07,8.61250630034765e-06,0.9998182799438476,2.218817490170854,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10198751465593191,3.312748702788613e-10,6.487831606484187e-08,2.0883145794505368e-07,8.612460706110709e-06,0.9998182760964235,2.2188174816325708,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10238973294320834,3.3087837552522417e-10,6.462368962992622e-08,2.0801186137246826e-07,8.612414986845085e-06,0.9998182722383466,2.2188174730706463,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10279353749867814,3.304823553264167e-10,6.43700631639132e-08,2.0719548352011344e-07,8.612369142207927e-06,0.9998182683695873,2.2188174644850154,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10319893457826468,3.30086809114456e-10,6.411743273895546e-08,2.063823117449547e-07,8.61232317185544e-06,0.9998182644901158,2.2188174558756115,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10360593046256342,3.296917363220388e-10,6.38657944426351e-08,2.0557233345362217e-07,8.612277075442883e-06,0.999818260599902,2.218817447242368,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10401453145693929,3.2929713638254083e-10,6.361514437790293e-08,2.0476553610221526e-07,8.612230852624578e-06,0.9998182566989159,2.218817438585219,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10442474389162416,3.2890300873001615e-10,6.336547866301824e-08,2.0396190719610853e-07,8.612184503053896e-06,0.9998182527871274,2.218817429904097,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10483657412181525,3.285093527991961e-10,6.311679343148851e-08,2.0316143428975792e-07,8.61213802638325e-06,0.9998182488645064,2.218817421198935,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10525002852777329,3.281161680254884e-10,6.286908483200963e-08,2.02364104986508e-07,8.612091422264112e-06,0.9998182449310224,2.2188174124696656,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10566511351492151,3.277234538449768e-10,6.262234902840619e-08,2.0156990693840004e-07,8.61204469034699e-06,0.9998182409866453,2.218817403716222,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10608183551394486,3.273312096944199e-10,6.237658219957204e-08,2.007788278459807e-07,8.611997830281436e-06,0.9998182370313444,2.2188173949385357,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10650020098088955,3.269394350112503e-10,6.213178053941105e-08,1.9999085545811116e-07,8.611950841716042e-06,0.9998182330650892,2.21881738613654,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10692021639726325,3.2654812923357406e-10,6.188794025677838e-08,1.9920597757177804e-07,8.611903724298432e-06,0.9998182290878492,2.2188173773101663,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.1073418882701353,3.261572918001697e-10,6.164505757542138e-08,1.9842418203190355e-07,8.61185647767527e-06,0.9998182250995935,2.2188173684593466,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10776522313223767,3.257669221504875e-10,6.140312873392138e-08,1.976454567311577e-07,8.611809101492246e-06,0.9998182211002914,2.2188173595840124,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10819022754206609,3.2537701972464856e-10,6.116214998563525e-08,1.9686978960977043e-07,8.611761595394083e-06,0.999818217089912,2.218817350684095,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10861690808398168,3.2498758396344423e-10,6.09221175986375e-08,1.9609716865534512e-07,8.611713959024525e-06,0.9998182130684242,2.2188173417595256,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10904527136831296,3.2459861430833497e-10,6.068302785566239e-08,1.9532758190267243e-07,8.611666192026341e-06,0.9998182090357971,2.218817332810236,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.1094753240314583,3.242101102014499e-10,6.044487705404627e-08,1.9456101743354444e-07,8.611618294041323e-06,0.9998182049919995,2.218817323836156,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.10990707273598861,3.238220710855858e-10,6.020766150567038e-08,1.937974633765708e-07,8.611570264710278e-06,0.9998182009369999,2.218817314837217,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.11034052417075073,3.234344964042063e-10,5.997137753690353e-08,1.9303690790699406e-07,8.611522103673029e-06,0.9998181968707672,2.218817305813349,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.11077568505097089,3.2304738560144123e-10,5.973602148854536e-08,1.9227933924650708e-07,8.611473810568406e-06,0.99981819279327,2.2188172967644824,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.11121256211835893,3.226607381220856e-10,5.950158971576952e-08,1.9152474566307022e-07,8.61142538503426e-06,0.9998181887044767,2.2188172876905474,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.1116511621412125,3.222745534115991e-10,5.926807858806737e-08,1.9077311547072988e-07,8.61137682670744e-06,0.9998181846043557,2.218817278591474,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.11209149191452215,3.2188883091610493e-10,5.90354844891915e-08,1.9002443702943705e-07,8.611328135223797e-06,0.9998181804928752,2.218817269467191,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.11253355826007651,3.2150357008238937e-10,5.8803803817099916e-08,1.892786987448674e-07,8.611279310218193e-06,0.9998181763700036,2.2188172603176284,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.11297736802656795,3.211187703579008e-10,5.8573032983900066e-08,1.8853588906824122e-07,8.611230351324483e-06,0.9998181722357089,2.218817251142716,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.1138702453522874,3.203505520297039e-10,5.8114206553020214e-08,1.8705900957035346e-07,8.61113203040314e-06,0.9998181639327222,2.2188172327165554,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.11431932674437602,3.199671323241958e-10,5.7886143849803713e-08,1.8632491687765044e-07,8.611082667638188e-06,0.9998181597639659,2.218817223465165,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.11477017922333721,3.195841715243136e-10,5.765897677429593e-08,1.8559370704965398e-07,8.611033169510483e-06,0.9998181555836583,2.2188172141881393,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.11567722540866857,3.188196244450726e-10,5.720731544832915e-08,1.8413989073736418e-07,8.61093376568103e-06,0.9998181471882588,2.2188171955568943,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.11613343316740973,3.1843803706917945e-10,5.698281420332523e-08,1.8341726173889217e-07,8.610883859233841e-06,0.9998181429731021,2.218817186202531,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.11705125335604034,3.176762319084318e-10,5.6536453165827637e-08,1.8198050610310818e-07,8.610783635403262e-06,0.9998181345077117,2.218817167415961,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.11751288000521655,3.1729601303097546e-10,5.631458646089354e-08,1.8126635721589774e-07,8.610733317268283e-06,0.9998181302574125,2.218817157983609,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.11844160217204888,3.165369399552953e-10,5.5873463499258986e-08,1.7984646200546555e-07,8.610632266672233e-06,0.9998181217214416,2.218817139040405,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.11937766417144363,3.157796828240663e-10,5.5435798386623526e-08,1.7843769698990153e-07,8.610530661113691e-06,0.9998181131380868,2.2188171199920457,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.12032112401121411,3.1502423729297114e-10,5.500156401193883e-08,1.7703997490363776e-07,8.610428497544852e-06,0.9998181045070824,2.2188171008379416,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.12079564637393894,3.1464719252271717e-10,5.478572493729748e-08,1.7634522787574944e-07,8.610377205549553e-06,0.999818100173628,2.2188170912210494,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.12175031274276028,3.1389445626895584e-10,5.435658630087829e-08,1.7496390805581957e-07,8.61027419921397e-06,0.9998180914706475,2.2188170719072144,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.122712523985119,3.1314352079995027e-10,5.3930811551168625e-08,1.7359341598312852e-07,8.610170627175121e-06,0.999818082719346,2.2188170524861444,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.12417011805216557,3.120204846468173e-10,5.329839907700664e-08,1.71557794376518e-07,8.610014201622433e-06,0.9998180695011984,2.2188170231521567,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.1251514533839872,3.112740323145186e-10,5.288091910846297e-08,1.702140017150031e-07,8.609909201695814e-06,0.999818060627905,2.2188170034603596,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.12614054435821773,3.105293657338349e-10,5.2466711617802723e-08,1.6888074257226595e-07,8.609803625117273e-06,0.9998180517053346,2.218816983659206,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.12713745226887885,3.0978648063267996e-10,5.2055750947463407e-08,1.6755793436126492e-07,8.609697468719878e-06,0.9998180427332107,2.2188169637480826,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.12864760616440962,3.086754839350201e-10,5.144534209884008e-08,1.655931384749787e-07,8.609537139992953e-06,0.9998180291815029,2.218816933673851,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.12966432776590128,3.0793703390931893e-10,5.1042387543829115e-08,1.6429610051216302e-07,8.609429520078733e-06,0.9998180200842742,2.2188169134850924,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.13120449619143282,3.068326699388135e-10,5.044387032631003e-08,1.6236958165217514e-07,8.609266980992422e-06,0.9998180063435905,2.2188168829914816,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.13276295892211268,3.0573226658247607e-10,4.985237657150672e-08,1.604656700584234e-07,8.609103101090221e-06,0.9998179924882444,2.21881685224341,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.13381220478247915,3.050008576696677e-10,4.9461908575385544e-08,1.592088240881723e-07,8.608993097466071e-06,0.9998179831871682,2.2188168316022683,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.13540164218833853,3.03907023797504e-10,4.8881937874950674e-08,1.573420031393362e-07,8.608826958246485e-06,0.9998179691385635,2.218816800425313,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.13700995912219946,3.0281711277509567e-10,4.830877294782708e-08,1.5549708875427213e-07,8.608659448512826e-06,0.999817954972697,2.218816768988128,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.13918413783669575,3.01369975980392e-10,4.7555001870205276e-08,1.5307083580254582e-07,8.608433950736486e-06,0.9998179359007552,2.218816726663279,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.14083738370720172,3.0028916364989835e-10,4.6997408045687275e-08,1.5127604200552655e-07,8.608263199009004e-06,0.9998179214574126,2.2188166946103127,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.14251026703029981,2.992122274696083e-10,4.644635734698138e-08,1.4950230935818233e-07,8.608091038717995e-06,0.999817906893474,2.218816662289718,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.14477172883321965,2.977823181100335e-10,4.5721668667959387e-08,1.471696674369948e-07,8.6078592804676e-06,0.9998178872855334,2.218816618775369,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.1470690772399094,2.963592421636314e-10,4.500829622901242e-08,1.4487345046688313e-07,8.60762496962834e-06,0.9998178674589479,2.2188165747757984,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.1488159813656603,2.9529639998054993e-10,4.448058675176001e-08,1.4317484903313367e-07,8.60744754446158e-06,0.9998178524440393,2.2188165414544017,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.15117750706156624,2.938852040219095e-10,4.3786594089907865e-08,1.4094101209924874e-07,8.60720869875574e-06,0.9998178322288692,2.2188164965924764,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.15418218217088736,2.921306890201168e-10,4.293432261055146e-08,1.3819770429376867e-07,8.606906438883178e-06,0.9998178066424982,2.2188164398106704,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.15662886284124322,2.907346217203895e-10,4.2264475022517844e-08,1.3604158604056674e-07,8.606661633432334e-06,0.9998177859163656,2.2188163938148064,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.1591143693098749,2.8934522610555746e-10,4.160508710395115e-08,1.3391913559832185e-07,8.606414131690563e-06,0.9998177649589591,2.2188163473056948,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.16227679071960233,2.8761781508604433e-10,4.079531247486336e-08,1.3131261757657828e-07,8.606100917581634e-06,0.999817738432987,2.2188162884387066,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.16550206571833037,2.859007168298365e-10,4.000131251334096e-08,1.2875687540467017e-07,8.605783385371019e-06,0.9998177115363904,2.218816228749221,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.16879144353035225,2.841938697690235e-10,3.922277984173273e-08,1.2625091969375768e-07,8.605461475527552e-06,0.9998176842639218,2.2188161682255925,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.17214619820847707,2.8249721270325833e-10,3.84594130722922e-08,1.2379378033603877e-07,8.605135127699337e-06,0.9998176566102575,2.218816106856006,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.17556762912750015,2.80810684797569e-10,3.77109166904487e-08,1.2138450612908883e-07,8.60480428070245e-06,0.9998176285699963,2.2188160446284764,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.17976322659836985,2.788001366832023e-10,3.683194236638941e-08,1.1855524717050577e-07,8.604401238008841e-06,0.9998175944036545,2.2188159688058207,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.18405908764416534,2.768039836896021e-10,3.5973474463972315e-08,1.1579199478607723e-07,8.603991518336596e-06,0.9998175596630977,2.218815891708856,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.18845760829656671,2.7482212275059326e-10,3.513503443263016e-08,1.1309320862255035e-07,8.603575011072017e-06,0.999817524338537,2.218815813315857,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.19296124184601232,2.7285445153793707e-10,3.431615489052893e-08,1.1045738427902758e-07,8.603151603768929e-06,0.9998174884200118,2.2188157336047203,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.19835168649489573,2.7057663386194657e-10,3.338490932036734e-08,1.0745987435332022e-07,8.602648755094803e-06,0.9998174457508292,2.218815638912384,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.20309176209047358,2.6863935949720866e-10,3.2606859078636574e-08,1.0495547252238164e-07,8.602210003036758e-06,0.9998174085103737,2.2188155562675917,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.20876520662119716,2.6639672985316044e-10,3.172204501463793e-08,1.021074177253724e-07,8.6016889305634e-06,0.9998173642703797,2.2188154580892783,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.21544346900318834,2.6385663995690594e-10,3.0740221117463634e-08,9.894710647261828e-08,8.601081059011875e-06,0.9998173126440554,2.218815343519067,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.22146196309824548,2.616539369589021e-10,2.9906111739500185e-08,9.62622616802727e-08,8.600538136885526e-06,0.9998172665184422,2.2188152411561486,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.22854638641349906,2.591590695408566e-10,2.8980551191825572e-08,9.328305303354247e-08,8.599904776015064e-06,0.9998172126909319,2.21881512170102,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.23585743579585491,2.5668799065626856e-10,2.8083667000798833e-08,9.039614910989793e-08,8.599257386620167e-06,0.9998171576506953,2.218814999554584,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.2443622909214386,2.5393617930507827e-10,2.7107843948930058e-08,8.72551567986925e-08,8.59851191792756e-06,0.9998170942462175,2.21881485884605,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.25317382520879267,2.5121386861612454e-10,2.6165966473404474e-08,8.422343044558663e-08,8.597747848091179e-06,0.9998170292311328,2.2188147145632238,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.26230309729523366,2.485207423289661e-10,2.525685330757731e-08,8.129716802020175e-08,8.596964712970064e-06,0.9998169625637964,2.2188145666136863,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.2728333376486768,2.4556222798372206e-10,2.4283769447543387e-08,7.816499860579511e-08,8.596071623306478e-06,0.999816886499106,2.218814397809346,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.28267151808297897,2.429296898401902e-10,2.3440129381031225e-08,7.544948653033414e-08,8.595246662554682e-06,0.9998168162018682,2.218814241804256,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.2951790088127169,2.3975043889369853e-10,2.244876262175227e-08,7.225847539096079e-08,8.594210371305577e-06,0.9998167278487564,2.218814045729195,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.30702906297578497,2.3689633059634497e-10,2.1583998543507762e-08,6.947497778048017e-08,8.593240813107338e-06,0.9998166451370021,2.2188138621735525,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.32187875118212356,2.335162142344697e-10,2.0590198065658568e-08,6.62761459610898e-08,8.592041746430397e-06,0.9998165427816377,2.218813635024402,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.33612106156349075,2.304601586094266e-10,1.9719518448733795e-08,6.347362253970436e-08,8.590907444861492e-06,0.9998164458890451,2.2188134199983485,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
strict_route_P0599,0.3523778058450413,2.2717187570983445e-10,1.8811681293066006e-08,6.055150870773854e-08,8.589630426635392e-06,0.9998163367289761,2.218813177748056,0.739740255697755,355.55892554848015,504.64375503118424,0.704574111942609
