model,radius_kpc,gbar_m_s2,effective_acceleration_m_s2,potential_depth_chi,potential_gate,amplitude_fraction,concentration_r50_over_r80,r50_kpc,r80_kpc,source_gbar_at_r80_m_s2,shape_gate,source_acceleration_gate
fixed_RAR,0.11567722540866857,3.188196244450726e-10,3.965091582836905e-10,8.61093376568103e-06,0.9998181471882588,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.11613343316740973,3.1843803706917945e-10,3.9612881783540753e-10,8.610883859233841e-06,0.9998181429731021,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.11659144011798317,3.180569064058419e-10,3.9574890010461996e-10,8.610833815933012e-06,0.999818138746264,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.11705125335604034,3.176762319084318e-10,3.9536940456915945e-10,8.610783635403262e-06,0.9998181345077117,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.11751288000521655,3.1729601303097546e-10,3.949903307075374e-10,8.610733317268283e-06,0.9998181302574125,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.11797632721724124,3.169162492281525e-10,3.9461167799894405e-10,8.610682861150731e-06,0.9998181259953335,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.11890871207789015,3.161580846683881e-10,3.9385563396099334e-10,8.610581533453371e-06,0.9998181174357037,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.11937766417144363,3.157796828240663e-10,3.934782415934029e-10,8.610530661113691e-06,0.9998181131380868,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.1198484657179279,3.1540173387961554e-10,3.931012683023729e-10,8.6104796492717e-06,0.9998181088285575,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.12079564637393894,3.1464719252271717e-10,3.9234857688095325e-10,8.610377205549553e-06,0.999818100173628,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.12127204015761812,3.142705990280856e-10,3.91972857717726e-10,8.610325772901159e-06,0.999818095828161,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.12175031274276028,3.1389445626895584e-10,3.9159755556538254e-10,8.61027419921397e-06,0.9998180914706475,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.122712523985119,3.1314352079995027e-10,3.9084820023505846e-10,8.610170627175121e-06,0.999818082719346,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.12319647754934866,3.127687270130622e-10,3.90474146029608e-10,8.610118628046763e-06,0.9998180783254903,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.12417011805216557,3.120204846468173e-10,3.8972728197447003e-10,8.610014201622433e-06,0.9998180695011984,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.1251514533839872,3.112740323145186e-10,3.8898207364991874e-10,8.609909201695814e-06,0.999818060627905,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.12564502559623383,3.109014760724701e-10,3.8861008911019835e-10,8.60985648568556e-06,0.9998180561727966,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.12663801734674032,3.101577007649222e-10,3.8786735672885187e-10,8.609750619594543e-06,0.9998180472254842,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.12763885686210574,3.0941570480469397e-10,3.871262698900093e-10,8.609644172094693e-06,0.9998180382284793,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.1281422388944084,3.0904537274918754e-10,3.8675634228089925e-10,8.609590729319309e-06,0.999818033711255,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.1291549665014884,3.083060378316872e-10,3.8601771615282206e-10,8.609483403713753e-06,0.9998180246391877,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.13017569784890407,3.0756847163867986e-10,3.852807254453123e-10,8.609375488683815e-06,0.9998180155167271,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.13120449619143282,3.068326699388135e-10,3.8454536612802037e-10,8.609266980992422e-06,0.9998180063435905,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.13224142528376417,3.0609862851085875e-10,3.8381163418108415e-10,8.609157877384717e-06,0.9998179971194929,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.13328654938445067,3.0536634314368486e-10,3.830795255951023e-10,8.609048174587973e-06,0.9998179878441482,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.13433993325989002,3.046358096362353e-10,3.823490363711061e-10,8.608937869311487e-06,0.9998179785172682,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.13540164218833853,3.03907023797504e-10,3.8162016252053354e-10,8.608826958246485e-06,0.9998179691385635,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.13700995912219946,3.0281711277509567e-10,3.805298718703999e-10,8.608659448512826e-06,0.999817954972697,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.13809276967120424,3.020926778382459e-10,3.798050190714732e-10,8.608547008381148e-06,0.999817945463152,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.13918413783669575,3.01369975980392e-10,3.7908176776756125e-10,8.608433950736486e-06,0.9998179359007552,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.14083738370720172,3.0028916364989835e-10,3.7799988499437775e-10,8.608263199009004e-06,0.9998179214574126,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.1419504429749326,2.995707763721392e-10,3.7728062020388765e-10,8.608148582704013e-06,0.9998179117615824,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.14363654734941342,2.9849641656603954e-10,3.762046988144146e-10,8.607975476921269e-06,0.9998178971166812,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.14477172883321965,2.977823181100335e-10,3.7548939605932265e-10,8.6078592804676e-06,0.9998178872855334,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.1464913447792576,2.967143723063107e-10,3.7441939945590784e-10,8.607683788175593e-06,0.9998178724362267,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.14823138652959936,2.9565025650917434e-10,3.7335294025617336e-10,8.607506848214236e-06,0.9998178574628931,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.14999209670439645,2.9458995698295507e-10,3.7229000542160185e-10,8.60732844864143e-06,0.9998178423644838,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.1517737208056717,2.935334600412442e-10,3.7123058196453805e-10,8.607148577416562e-06,0.9998178271399413,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.15357650725155034,2.924807520467169e-10,3.7017465694798995e-10,8.606967222399692e-06,0.9998178117881983,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.15540070741089787,2.9143181941095656e-10,3.6912221748543145e-10,8.60678437135074e-06,0.9998177963081789,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.15724657563836936,2.903866485942789e-10,3.680732507406047e-10,8.606600011928648e-06,0.9998177806987975,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.1591143693098749,2.8934522610555746e-10,3.670277439273242e-10,8.606414131690563e-06,0.9998177649589591,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.16163931769421455,2.8796247029221546e-10,3.6563909495247485e-10,8.606163903960876e-06,0.9998177437676649,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.16355928888233154,2.869297417080267e-10,3.6460161186855344e-10,8.605974426185082e-06,0.9998177277191155,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.1661547726466099,2.855585292857324e-10,3.6322361529137203e-10,8.605719355532325e-06,0.9998177061121357,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.16812837894983076,2.845344220284463e-10,3.6219408722379015e-10,8.605526210591854e-06,0.9998176897487396,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.17079636852633642,2.8317465663175533e-10,3.608266518436689e-10,8.605266203285794e-06,0.9998176677178106,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.17350669579993283,2.818213894363054e-10,3.594652108050073e-10,8.60500333225534e-06,0.9998176454408497,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.17626003261754578,2.8047458938775373e-10,3.581097347518563e-10,8.604737565959394e-06,0.9998176229150717,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.17905706148748138,2.791342255801644e-10,3.5676019448083716e-10,8.604468872509457e-06,0.999817600137659,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.18189847574860904,2.7780026725529864e-10,3.554165609403438e-10,8.604197219665808e-06,0.9998175771057608,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.1855137346130294,2.761417804389131e-10,3.537452813405448e-10,8.603853442273566e-06,0.9998175479536218,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.18845760829656671,2.7482212275059326e-10,3.524148325045533e-10,8.603575011072017e-06,0.999817524338537,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.19220323088167973,2.7318141566295613e-10,3.50759943151846e-10,8.603222655649921e-06,0.9998174944481082,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.19525325860315113,2.7187590530189306e-10,3.494425344147986e-10,8.602937276954988e-06,0.9998174702348521,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.1991339457340734,2.702527873362721e-10,3.478038556084879e-10,8.602576129461633e-06,0.9998174395871567,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.20309176209047358,2.6863935949720866e-10,3.461741057846646e-10,8.602210003036758e-06,0.9998174085103737,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.2071282406270121,2.670355639339768e-10,3.445532304827186e-10,8.601838829038715e-06,0.9998173769984036,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.21207805242796365,2.6512364291885113e-10,3.4261981833114825e-10,8.601386659397228e-06,0.9998173386008719,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.21629313480198437,2.6354083642684287e-10,3.4101827701444344e-10,8.60100413443684e-06,0.9998173061095773,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.22146196309824548,2.616539369589021e-10,3.391079102127027e-10,8.600538136885526e-06,0.9998172665184422,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.22586355207213768,2.600918448515421e-10,3.375254447235263e-10,8.600143913836249e-06,0.9998172330168927,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.23126108778270607,2.5822963947069844e-10,3.3563781569268795e-10,8.599663665500433e-06,0.999817192194438,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.23678761018227135,2.5638076710643755e-10,3.3376246100827117e-10,8.599175461164105e-06,0.9998171506840191,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.24244620170823283,2.5454513229703805e-10,3.318992911633297e-10,8.598679169024736e-06,0.9998171084738448,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.24921902726707315,2.524201627448997e-10,3.297408748498867e-10,8.598089760569941e-06,0.9998170583282068,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.25517469646241786,2.5061288506741124e-10,3.2790380174205726e-10,8.597575482247506e-06,0.9998170145604443,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.26230309729523366,2.485207423289661e-10,3.2577559151079244e-10,8.596964712970064e-06,0.9998169625637964,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.26963063267837023,2.464460650182736e-10,3.2366344915897457e-10,8.596342122825979e-06,0.9998169095417943,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.2771628655101636,2.4438870733210493e-10,3.2156723843871936e-10,8.595707483033456e-06,0.9998168554738415,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.28602912425307747,2.4205846368911743e-10,3.191909040263745e-10,8.594967126374712e-06,0.9998167923741492,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.29401945509622796,2.400377341605852e-10,3.171283794511663e-10,8.59430587481521e-06,0.9998167359935138,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.30342494511212664,2.3774897699904947e-10,3.1479019440872225e-10,8.593534473461324e-06,0.9998166701937111,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.3131313106003991,2.354820431119368e-10,3.1247207348631216e-10,8.592745986077583e-06,0.9998166029059672,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.32314817637056864,2.3323672441456504e-10,3.1017382298554416e-10,8.591940034219724e-06,0.9998165340959405,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.33480067490153326,2.307363212437057e-10,3.076118039307698e-10,8.59101198089893e-06,0.9998164548212395,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.3455107294592219,2.2853625295227762e-10,3.0535514405850267e-10,8.590167621973072e-06,0.9998163826585496,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.3579696061042172,2.2608624096135933e-10,3.028394355946554e-10,8.589195342925082e-06,0.9998162995193024,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
fixed_RAR,0.37087774117744743,2.2366249420704182e-10,3.0034786177519637e-10,8.588198803297751e-06,0.99981621425671,0.0,0.704574111942609,355.55892554848015,504.64375503118424,1.5686153584660897e-11,0.7399562389719418,0.9997081134494022
