system_label,variant,contrast_mode,nominal_cap,source,route_fraction_multiplier,return_length_over_R80,width_over_R80,gate_mode,ordinary_geometry,source_positions,field_policy,contrast_cap,parameter,level,R50_kpc,R80_kpc,concentration_R50_over_R80,extent_gate,effective_route_fraction,return_length_kpc,endpoint_width_kpc,route_map_normalization_error,route_centroid_x_arcsec,route_centroid_y_arcsec,maximum_carrier_weighted_annular_mean_error,minimum_light_weight,maximum_light_weight,empty_annuli,contrast_strength,minimum_light_weight_after_strength,maximum_light_weight_after_strength,grid_spacing_arcsec,carrier_convergence_minimum,carrier_convergence_maximum,maximum_annular_convergence_mean_fraction,delta_convergence_minimum,delta_convergence_maximum,raw_correction_RMS_arcsec,raw_correction_maximum_arcsec,maximum_independent_circular_mean_deflection_arcsec,normalized_curl_RMS,maximum_edge_correction_arcsec,maximum_edge_delta_convergence
MACS0429,tanh_A3p0,tanh,3.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,3.0,smooth_saturation,tanh_A3p0,43.067588939032476,228.53855516930216,0.1884478043852507,0.09997477755639535,0.09997477755639535,82.27387986094877,52.563867688939496,0.0,5.155721958088864,-3.044246047327313,3.6496550837767034e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.2511260580179815e-16,-0.13177535433742646,8.982453312580345,0.5619373616930682,5.997522678993313,0.00038875253934378406,2.863489354652894e-17,0.24795172190305248,0.0
MACS0429,tanh_A5p0,tanh,5.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,5.0,smooth_saturation,tanh_A5p0,43.06758893903247,228.53855516930207,0.18844780438525072,0.0999747775563954,0.0999747775563954,82.27387986094874,52.56386768893948,0.0,5.155721958088864,-3.0442460473273134,4.0243944846631624e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,9.872591613943656e-17,-0.13675286752614996,8.982453312580345,0.5890517690053635,5.897906941639461,0.00040698187937215913,2.818603865903586e-17,0.263104004489445,0.0
MACS0429,tanh_A7p5,tanh,7.5,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,7.5,smooth_saturation,tanh_A7p5,43.067588939032476,228.53855516930216,0.1884478043852507,0.09997477755639535,0.09997477755639535,82.27387986094877,52.563867688939496,0.0,5.155721958088863,-3.0442460473273134,5.11505680130773e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.348661828957015e-16,-0.1383635288415349,8.982453312580345,0.6022517262613717,5.794730002128785,0.00041313632720485494,2.842326473796122e-17,0.27250565067693033,0.0
MACS0429,tanh_A10p0,tanh,10.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,10.0,smooth_saturation,tanh_A10p0,43.06758893903247,228.53855516930207,0.18844780438525072,0.0999747775563954,0.0999747775563954,82.27387986094874,52.56386768893948,2.220446049250313e-16,5.155721958088863,-3.0442460473273134,3.8702691595404233e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,9.872591613943656e-17,-0.13893369403083788,8.982453312580345,0.608947093955706,5.710655224113338,0.00041534736527537586,2.801486059393647e-17,0.2781666041975868,0.0
MACS0429,tanh_A15p0,tanh,15.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,15.0,smooth_saturation,tanh_A15p0,43.067588939032476,228.53855516930216,0.1884478043852507,0.09997477755639535,0.09997477755639535,82.27387986094877,52.563867688939496,0.0,5.155721958088862,-3.044246047327313,3.854598358694462e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.1324654054531772e-16,-0.1393430234468095,8.982453312580345,0.6159584158902125,5.578464877939089,0.00041694024206540004,2.8586830991875156e-17,0.2848950434393776,0.0
MACS0429,tanh_A20p0,tanh,20.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,20.0,smooth_saturation,tanh_A20p0,43.06758893903247,228.53855516930213,0.1884478043852507,0.09997477755639535,0.09997477755639535,82.27387986094877,52.56386768893949,2.220446049250313e-16,5.155721958088864,-3.044246047327314,3.2170796348655046e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.6506400349072578e-16,-0.13948669823119034,8.982453312580345,0.6197482367919421,5.474125578999473,0.00041749910714861116,2.84344957661358e-17,0.28888095972050354,0.0
MACS0429,exponential_A3p0,exponential,3.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,3.0,smooth_saturation,exponential_A3p0,43.067588939032476,228.53855516930216,0.1884478043852507,0.09997477755639535,0.09997477755639535,82.27387986094877,52.563867688939496,0.0,5.155721958088862,-3.0442460473273134,3.2415121370725264e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,9.872591613943656e-17,-0.1217608778579845,8.982453312580345,0.5412538198950757,5.950031769709794,0.00035437665235449334,2.848512186854814e-17,0.2438742062701178,0.0
MACS0429,exponential_A5p0,exponential,5.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,5.0,smooth_saturation,exponential_A5p0,43.06758893903247,228.53855516930213,0.1884478043852507,0.09997477755639535,0.09997477755639535,82.27387986094877,52.56386768893949,0.0,5.155721958088863,-3.044246047327314,3.720041310041985e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.8600206550209926e-16,-0.12811479376854318,8.982453312580345,0.5692119267409663,5.835196333466935,0.00037900939569857073,2.907470566992869e-17,0.2587864112115044,0.0
MACS0429,exponential_A7p5,exponential,7.5,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,7.5,smooth_saturation,exponential_A7p5,43.067588939032476,228.53855516930216,0.1884478043852507,0.09997477755639535,0.09997477755639535,82.27387986094877,52.563867688939496,0.0,5.155721958088862,-3.044246047327314,3.750420024675693e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.3950154912657445e-16,-0.13190400912036107,8.982453312580345,0.5856232767068038,5.725406888998235,0.00039178527263028506,2.879341064487519e-17,0.26857026360900016,0.0
MACS0429,exponential_A10p0,exponential,10.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,10.0,smooth_saturation,exponential_A10p0,43.06758893903247,228.53855516930216,0.18844780438525066,0.09997477755639535,0.09997477755639535,82.27387986094877,52.563867688939496,2.220446049250313e-16,5.155721958088863,-3.044246047327314,3.032511701191683e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.3729857069590732e-16,-0.13382249101046717,8.982453312580345,0.5948355179734056,5.637645329165245,0.0003982855611074365,2.911940122617991e-17,0.27451996089812836,0.0
MACS0429,exponential_A15p0,exponential,15.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,15.0,smooth_saturation,exponential_A15p0,43.067588939032476,228.5385551693022,0.18844780438525063,0.09997477755639535,0.09997477755639535,82.2738798609488,52.56386768893951,0.0,5.155721958088862,-3.044246047327313,4.423164753760483e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,9.872591613943656e-17,-0.13575670441423252,8.982453312580345,0.6051278305004436,5.500853081096334,0.0004048588934464359,2.929654092810431e-17,0.2816534090059761,0.0
MACS0429,exponential_A20p0,exponential,20.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,20.0,smooth_saturation,exponential_A20p0,43.06758893903247,228.53855516930216,0.18844780438525066,0.09997477755639535,0.09997477755639535,82.27387986094877,52.563867688939496,0.0,5.155721958088863,-3.044246047327314,4.423164753760483e-16,0.0,644.7815969132562,112.0,1.0,0.0,644.7815969132562,1.0,0.004897269584406,1.8403356103667128,1.9153549595388062e-16,-0.13672966505912557,8.982453312580347,0.6109123068152055,5.396347668185098,0.00040817234977874595,2.84743653908236e-17,0.28592926206844527,0.0
MACS0429,rational_A3p0,rational,3.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,3.0,smooth_saturation,rational_A3p0,43.06758893903247,228.53855516930213,0.1884478043852507,0.09997477755639535,0.09997477755639535,82.27387986094877,52.56386768893949,0.0,5.155721958088863,-3.044246047327314,4.459932984839068e-16,0.0,644.7815969132562,112.0,1.0,0.0,644.7815969132562,1.0,0.004897269584406,1.8403356103667128,1.149611374171167e-16,-0.1131433973741481,8.982453312580347,0.5138398957926282,5.845005827995566,0.0003172224764635412,2.9012389298845855e-17,0.2363694084447765,0.0
MACS0429,rational_A5p0,rational,5.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,5.0,smooth_saturation,rational_A5p0,43.06758893903247,228.53855516930213,0.1884478043852507,0.09997477755639535,0.09997477755639535,82.27387986094877,52.56386768893949,0.0,5.155721958088863,-3.044246047327314,3.611261890346856e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,9.872591613943656e-17,-0.12075187781776313,8.982453312580345,0.5462220216741509,5.731323346216749,0.00035088710301833803,2.934175224114287e-17,0.25174658765930613,0.0
MACS0429,rational_A7p5,rational,7.5,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,7.5,smooth_saturation,rational_A7p5,43.06758893903247,228.53855516930213,0.1884478043852507,0.09997477755639535,0.09997477755639535,82.27387986094877,52.56386768893949,0.0,5.155721958088863,-3.044246047327314,2.913475754981534e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.143032026437084e-16,-0.12550698411234398,8.982453312580345,0.5668910729946781,5.630556491732233,0.00037067040898586257,2.930180573310658e-17,0.2621712740550503,0.0
MACS0429,rational_A10p0,rational,10.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,10.0,smooth_saturation,rational_A10p0,43.06758893903247,228.53855516930213,0.1884478043852507,0.09997477755639535,0.09997477755639535,82.27387986094877,52.56386768893949,0.0,5.155721958088863,-3.044246047327314,5.469173842572949e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.1285019239400578e-16,-0.12876894863377408,8.982453312580345,0.5789938983441775,5.55410694124193,0.0003814633179894944,2.860141695377053e-17,0.2686207221841508,0.0
MACS0429,rational_A15p0,rational,15.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,15.0,smooth_saturation,rational_A15p0,43.06758893903247,228.53855516930213,0.1884478043852507,0.09997477755639535,0.09997477755639535,82.27387986094877,52.56386768893949,0.0,5.155721958088863,-3.044246047327314,3.7553957490661076e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,9.872591613943656e-17,-0.13220688951055898,8.982453312580345,0.5928617485951918,5.441016754017339,0.0003929371479877153,2.822646894083375e-17,0.2764589433850244,0.0
MACS0429,rational_A20p0,rational,20.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,20.0,smooth_saturation,rational_A20p0,43.06758893903247,228.53855516930213,0.1884478043852507,0.09997477755639535,0.09997477755639535,82.27387986094877,52.56386768893949,0.0,5.155721958088863,-3.044246047327314,3.2239053550885374e-16,0.0,644.7815969132561,112.0,1.0,0.0,644.7815969132561,1.0,0.004897269584406,1.8403356103667128,1.137387325470892e-16,-0.13399641859381897,8.982453312580345,0.600753758417629,5.358439324455803,0.000398951125258562,2.905847716429825e-17,0.2812046210810112,0.0
MACS1115,hard_A3p0,hard,3.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,3.0,smooth_saturation,hard_A3p0,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.35690490802826186,84.90284071321247,54.24348156677464,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,4.928066876956797e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.1331910203222904,10.051000702673786,0.7449092726075578,8.515458360494955,0.00023847273716826045,2.7730209791572683e-17,0.3965614143603158,0.0
MACS1115,hard_A5p0,hard,5.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,5.0,smooth_saturation,hard_A5p0,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.35690490802826214,84.90284071321244,54.24348156677462,0.0,2.749474544400773,1.902986488212408,5.050109147312339e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.1331910203222905,10.051000702673786,0.8030979565859778,8.531104362286955,0.0002373426001474055,2.921495645052737e-17,0.44093968664728356,0.0
MACS1115,hard_A7p5,hard,7.5,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,7.5,smooth_saturation,hard_A7p5,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.35690490802826186,84.90284071321247,54.24348156677464,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,4.928066876956797e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.1331910203222904,10.051000702673786,0.8270306035473233,8.524045842287522,0.00023603612623479542,2.7871375346772034e-17,0.45835494072338157,0.0
MACS1115,hard_A10p0,hard,10.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,10.0,smooth_saturation,hard_A10p0,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.35690490802826214,84.90284071321244,54.24348156677462,0.0,2.749474544400773,1.902986488212408,5.050109147312339e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.1331910203222905,10.051000702673786,0.8345012207927827,8.506639625413625,0.00023470730256369698,2.8580159665820194e-17,0.46304818701741446,0.0
MACS1115,hard_A15p0,hard,15.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,15.0,smooth_saturation,hard_A15p0,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.35690490802826186,84.90284071321247,54.24348156677464,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,4.928066876956797e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.1331910203222904,10.051000702673786,0.8362764764360018,8.468506029068775,0.000232808279293506,2.800599457718455e-17,0.4625567560279653,0.0
MACS1115,hard_A20p0,hard,20.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,20.0,smooth_saturation,hard_A20p0,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.35690490802826214,84.90284071321244,54.24348156677462,0.0,2.749474544400773,1.902986488212408,5.050109147312339e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.1331910203222905,10.051000702673786,0.8362539226571228,8.437568318578226,0.0002328061996164088,2.8203164927581606e-17,0.46131209627843317,0.0
MACS1115,tanh_A3p0,tanh,3.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,3.0,smooth_saturation,tanh_A3p0,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.35690490802826186,84.90284071321247,54.24348156677464,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,4.809279067144069e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.12896007639132476,10.051000702673786,0.7248012361607957,8.51255307628909,0.00022124151595792618,2.8276255373176706e-17,0.3864896599490188,0.0
MACS1115,tanh_A5p0,tanh,5.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,5.0,smooth_saturation,tanh_A5p0,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.35690490802826214,84.90284071321244,54.24348156677462,0.0,2.749474544400773,1.902986488212408,3.9196550874557736e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.13164065332843788,10.051000702673786,0.7748243837453609,8.512908722086664,0.00023073681552310266,2.827521557399326e-17,0.42239866121811864,0.0
MACS1115,tanh_A7p5,tanh,7.5,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,7.5,smooth_saturation,tanh_A7p5,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.35690490802826186,84.90284071321247,54.24348156677464,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,3.6993280855387253e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.1324980750916804,10.051000702673786,0.8021366382244791,8.501739282361406,0.00023306716970306063,2.83591737275604e-17,0.4409791444457812,0.0
MACS1115,tanh_A10p0,tanh,10.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,10.0,smooth_saturation,tanh_A10p0,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.35690490802826214,84.90284071321244,54.24348156677462,0.0,2.749474544400773,1.902986488212408,3.1478769600372877e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.13280046477627605,10.051000702673786,0.8149128691729245,8.487110438343462,0.0002334759834434763,2.8473953187539377e-17,0.44914321850862926,0.0
MACS1115,tanh_A15p0,tanh,15.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,15.0,smooth_saturation,tanh_A15p0,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.35690490802826186,84.90284071321247,54.24348156677464,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,3.4938098585643516e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.13301719335534842,10.051000702673786,0.8257851458963774,8.460480666853936,0.00023338951177376277,2.744082035590462e-17,0.4554876250056774,0.0
MACS1115,tanh_A20p0,tanh,20.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,20.0,smooth_saturation,tanh_A20p0,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.35690490802826214,84.90284071321244,54.24348156677462,0.0,2.749474544400773,1.902986488212408,3.423501152488359e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.13309319396177863,10.051000702673786,0.8300583575135206,8.440758017784285,0.00023321598002845612,2.8338889543356844e-17,0.45766133013676125,0.0
MACS1115,exponential_A3p0,exponential,3.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,3.0,smooth_saturation,exponential_A3p0,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.35690490802826186,84.90284071321247,54.24348156677464,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,4.605220655903826e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.12127278920713074,10.051000702673786,0.7136053949355666,8.507157879098884,0.00020252515683528982,2.9141825700721435e-17,0.3837949734471359,0.0
MACS1115,exponential_A5p0,exponential,5.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,5.0,smooth_saturation,exponential_A5p0,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.35690490802826214,84.90284071321244,54.24348156677462,0.0,2.749474544400773,1.902986488212408,5.749004548881746e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.12601413659015548,10.051000702673786,0.7530343861566898,8.496825955454637,0.0002132184468980336,2.913882044063804e-17,0.4101506327369514,0.0
MACS1115,exponential_A7p5,exponential,7.5,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,7.5,smooth_saturation,exponential_A7p5,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.35690490802826186,84.90284071321247,54.24348156677464,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,3.966788987075043e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.1283992999065068,10.051000702673786,0.7770867791070086,8.481926201410428,0.00021995724719081622,2.889344192778694e-17,0.4255141685325551,0.0
MACS1115,exponential_A10p0,exponential,10.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,10.0,smooth_saturation,exponential_A10p0,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.35690490802826214,84.90284071321244,54.24348156677462,0.0,2.749474544400773,1.902986488212408,3.942912900933809e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.12959484550155512,10.051000702673786,0.7903868204686172,8.468972629518447,0.00022326820117390955,2.8953014169684134e-17,0.43372431298092073,0.0
MACS1115,exponential_A15p0,exponential,15.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,15.0,smooth_saturation,exponential_A15p0,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.35690490802826186,84.90284071321247,54.24348156677464,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,4.1608087757893607e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.9598275437278868e-16,-0.13079211075021938,10.051000702673786,0.8046060077931476,8.449588562706241,0.00022652170387282844,2.775714802822158e-17,0.44222525426023496,0.0
MACS1115,exponential_A20p0,exponential,20.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,20.0,smooth_saturation,exponential_A20p0,123.8750525126024,235.8412242033679,0.5252476658015643,0.35690490802826214,0.35690490802826214,84.90284071321244,54.24348156677462,0.0,2.749474544400773,1.902986488212408,3.345407785236147e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,2.3780680814858546e-16,-0.1313913275184067,10.051000702673786,0.8120771596202734,8.43571581936919,0.00022812266930194447,2.8268095709817516e-17,0.4465845135549414,0.0
MACS1115,rational_A3p0,rational,3.0,P0581 K0338 primary,1.0,0.36,0.23,cluster_logistic,P0581 fitted geometry held fixed,P0581 fitted source positions held fixed,ordinary baryonic field local; only zero-monopole angular distribution of the P0554 excess changes,3.0,smooth_saturation,rational_A3p0,123.8750525126024,235.841224203368,0.5252476658015641,0.35690490802826186,0.35690490802826186,84.90284071321247,54.24348156677464,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,3.345407785236147e-16,0.0,730.3182070044387,100.0,1.0,0.0,730.3182070044387,1.0,0.005772461352084527,1.3706856143382768,1.6727038926180734e-16,-0.1129786360214009,10.051000702673784,0.6838652772916072,8.488765729627712,0.00020270287364367034,2.764268053493088e-17,0.3659436658306927,0.0
