system,target_kind,candidate_id,fraction_max,length_over_R80,width_over_R80,shape_gate,jensen_shannon,pearson,normalized_RMSE,centroid_offset_kpc,galaxy_RMSE_ratio_budget,fold,selected_candidate_id
MACS J0553.4-3342,lenstool_best,W060,,,,,0.03287921281418771,0.8850651555233201,0.4446776696245228,27.175793549173882,1.02,3,F1_L0.25_W0.35_H
MACS J0553.4-3342,glafic_best,W060,,,,,0.03346496784961634,0.8970819778003529,0.3608659677591248,13.347828963519621,1.02,3,F1_L0.25_W0.35_H
A3192,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.041819078485279215,0.9294959959140638,0.35912488860434083,25.899465888352648,1.02,4,F1_L0.25_W0.5_H
A3192,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.037935233487074574,0.9170683926480067,0.37354718130736014,12.331186299218547,1.02,4,F1_L0.25_W0.5_H
A3192,lenstool_best,LOCAL75,,,,,0.026729836527246226,0.9566190145082455,0.30051012755377904,19.759648236316437,1.02,4,F1_L0.25_W0.5_H
A3192,glafic_best,LOCAL75,,,,,0.027423499629101546,0.9348782828392653,0.32902621817585737,4.389757703231831,1.02,4,F1_L0.25_W0.5_H
A3192,lenstool_best,CENTRAL100,,,,,0.06894585581818333,0.7697875226411824,0.5122935364404404,31.095492023668744,1.02,4,F1_L0.25_W0.5_H
A3192,glafic_best,CENTRAL100,,,,,0.055561265052893424,0.7851721726691568,0.49449391458284403,15.72845637039757,1.02,4,F1_L0.25_W0.5_H
A3192,lenstool_best,C0351,,,,,0.02170687807811863,0.9328133320463726,0.2808062344613903,24.694175986751723,1.02,4,F1_L0.25_W0.5_H
A3192,glafic_best,C0351,,,,,0.02160797635795441,0.9252837064306711,0.29507842968891745,14.205432594651635,1.02,4,F1_L0.25_W0.5_H
A3192,lenstool_best,W060,,,,,0.020062465384760184,0.9393543378569471,0.25342843165759504,24.55258112288522,1.02,4,F1_L0.25_W0.5_H
A3192,glafic_best,W060,,,,,0.01977200835120166,0.9314018824905786,0.26977713684667304,14.065160941408694,1.02,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,lenstool_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.15337072726113293,0.43351005146082516,0.7512349876498288,30.398292006479664,1.02,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,glafic_best,F1_L0.25_W0.5_H,1.0,0.25,0.5,H,0.1895964823882711,0.36778744720827705,0.7864493984535018,23.244393957962682,1.02,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,lenstool_best,LOCAL75,,,,,0.2430311734151804,-0.16771345732130238,0.953370888362718,44.189970919487955,1.02,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,glafic_best,LOCAL75,,,,,0.28455249679270983,-0.21920691342678922,0.9769132183478321,39.70811297846544,1.02,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,lenstool_best,CENTRAL100,,,,,0.10554181501389465,0.6783943999912638,0.6119849610332264,48.090125573994406,1.02,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,glafic_best,CENTRAL100,,,,,0.1442493341553248,0.6155868536360437,0.6709669321833929,42.48476772534531,1.02,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,lenstool_best,C0351,,,,,0.13411976059008823,0.5288154566240192,0.698983655871934,35.84536427190007,1.02,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,glafic_best,C0351,,,,,0.18944804427761439,0.4239960954982102,0.7678213315931026,27.956360688044665,1.02,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,lenstool_best,W060,,,,,0.12887272235353,0.5618720465263196,0.6799599681237705,34.968384016968244,1.02,4,F1_L0.25_W0.5_H
MACS J0257.1-2325,glafic_best,W060,,,,,0.17962153977430126,0.46459359755895474,0.7443376006873834,27.14936952158796,1.02,4,F1_L0.25_W0.5_H
RXC J0032.1+1808,lenstool_best,F1_L0.5_W0.5_H,1.0,0.5,0.5,H,0.08242940255997569,0.5184781232443388,0.6022030214743047,18.287774371283305,1.05,0,F1_L0.5_W0.5_H
RXC J0032.1+1808,glafic_best,F1_L0.5_W0.5_H,1.0,0.5,0.5,H,0.12944683374020857,0.2696272229807254,0.7571786301101345,40.666852687509206,1.05,0,F1_L0.5_W0.5_H
RXC J0032.1+1808,lenstool_best,LOCAL75,,,,,0.06320691002143142,0.7087023691491401,0.5093696969714196,10.934969352720172,1.05,0,F1_L0.5_W0.5_H
RXC J0032.1+1808,glafic_best,LOCAL75,,,,,0.0762220545007407,0.7452854192139612,0.5588676162948002,36.01402793105801,1.05,0,F1_L0.5_W0.5_H
RXC J0032.1+1808,lenstool_best,CENTRAL100,,,,,0.1239963641466373,0.43063360767581627,0.820542324669769,19.444800635696577,1.05,0,F1_L0.5_W0.5_H
RXC J0032.1+1808,glafic_best,CENTRAL100,,,,,0.20409948144866424,0.10818347416540532,1.0083418156959245,51.14048230580423,1.05,0,F1_L0.5_W0.5_H
RXC J0032.1+1808,lenstool_best,C0351,,,,,0.05688220497375454,0.622847029624273,0.612586175891031,23.20753634904914,1.05,0,F1_L0.5_W0.5_H
RXC J0032.1+1808,glafic_best,C0351,,,,,0.10442577964369049,0.37361452532885475,0.7929680589200593,46.85416040144322,1.05,0,F1_L0.5_W0.5_H
RXC J0032.1+1808,lenstool_best,W060,,,,,0.057838261296834684,0.6190305117912945,0.5890415010535588,22.043402610190768,1.05,0,F1_L0.5_W0.5_H
RXC J0032.1+1808,glafic_best,W060,,,,,0.10579928201296766,0.36660111106089943,0.7719588499969556,45.454633756176825,1.05,0,F1_L0.5_W0.5_H
RXC J0142.9+4438,lenstool_best,F1_L0.5_W0.5_H,1.0,0.5,0.5,H,0.031804282427346356,0.9437270145094899,0.2745319983174875,20.953656856840894,1.05,0,F1_L0.5_W0.5_H
RXC J0142.9+4438,glafic_best,F1_L0.5_W0.5_H,1.0,0.5,0.5,H,0.03106088556441685,0.9504222581182973,0.2703573373543106,14.974474458390667,1.05,0,F1_L0.5_W0.5_H
RXC J0142.9+4438,lenstool_best,LOCAL75,,,,,0.027413305261261112,0.9619905016213992,0.272303040843252,19.465761133377377,1.05,0,F1_L0.5_W0.5_H
RXC J0142.9+4438,glafic_best,LOCAL75,,,,,0.02701456240342944,0.9614146392676263,0.28298318085954954,13.256510283949643,1.05,0,F1_L0.5_W0.5_H
RXC J0142.9+4438,lenstool_best,CENTRAL100,,,,,0.02334098114336021,0.922025633148109,0.29838868914526406,34.33975579019691,1.05,0,F1_L0.5_W0.5_H
RXC J0142.9+4438,glafic_best,CENTRAL100,,,,,0.019731777780012644,0.9235611164470152,0.29717689806509606,28.457758526555903,1.05,0,F1_L0.5_W0.5_H
RXC J0142.9+4438,lenstool_best,C0351,,,,,0.03096439215916498,0.9341214133796788,0.2810376043272586,18.28130996908341,1.05,0,F1_L0.5_W0.5_H
RXC J0142.9+4438,glafic_best,C0351,,,,,0.03017388241285761,0.948388338752188,0.24813815506987202,12.563485829169478,1.05,0,F1_L0.5_W0.5_H
RXC J0142.9+4438,lenstool_best,W060,,,,,0.024102377850659933,0.9560318596973797,0.23121389651681817,18.78268945098011,1.05,0,F1_L0.5_W0.5_H
RXC J0142.9+4438,glafic_best,W060,,,,,0.02378246342265377,0.9618907612218134,0.22336351662483037,12.982883312307354,1.05,0,F1_L0.5_W0.5_H
A2163,lenstool_best,F0.3_L0.75_W0.25_sqrt_H,0.3,0.75,0.25,sqrt_H,0.11735951130923475,0.5520288410066527,0.6933068411113731,78.22621643251414,1.05,1,F0.3_L0.75_W0.25_sqrt_H
A2163,glafic_best,F0.3_L0.75_W0.25_sqrt_H,0.3,0.75,0.25,sqrt_H,0.11860721647189602,0.5415737417381882,0.6982070611834996,88.77651990919283,1.05,1,F0.3_L0.75_W0.25_sqrt_H
A2163,lenstool_best,LOCAL75,,,,,0.10978872179798056,0.5396563535576381,0.6725680190243059,71.27924962501245,1.05,1,F0.3_L0.75_W0.25_sqrt_H
A2163,glafic_best,LOCAL75,,,,,0.10531581280349246,0.5413717232036789,0.6509039636991408,81.74859615225748,1.05,1,F0.3_L0.75_W0.25_sqrt_H
A2163,lenstool_best,CENTRAL100,,,,,0.11302056127868115,0.5894001646761245,0.6984765946068708,83.3968679409347,1.05,1,F0.3_L0.75_W0.25_sqrt_H
A2163,glafic_best,CENTRAL100,,,,,0.1154250519607022,0.5705625961744364,0.7264961384266353,93.96004638825501,1.05,1,F0.3_L0.75_W0.25_sqrt_H
A2163,lenstool_best,C0351,,,,,0.10794075611644025,0.5694800294142278,0.6919537137186395,79.16666226873147,1.05,1,F0.3_L0.75_W0.25_sqrt_H
A2163,glafic_best,C0351,,,,,0.11119146854073254,0.549690104578188,0.71007674286024,89.51219010882232,1.05,1,F0.3_L0.75_W0.25_sqrt_H
A2163,lenstool_best,W060,,,,,0.10157310588367435,0.579604619317512,0.6681327739279103,76.82468698854967,1.05,1,F0.3_L0.75_W0.25_sqrt_H
A2163,glafic_best,W060,,,,,0.10259357562408028,0.5609900961023512,0.6764790222891957,87.1849759009261,1.05,1,F0.3_L0.75_W0.25_sqrt_H
ACT-CL J0102-4915,lenstool_best,F0.3_L0.75_W0.25_sqrt_H,0.3,0.75,0.25,sqrt_H,0.11010240398607114,0.61686002588352,0.6051392366863622,37.81413981211096,1.05,1,F0.3_L0.75_W0.25_sqrt_H
ACT-CL J0102-4915,glafic_best,F0.3_L0.75_W0.25_sqrt_H,0.3,0.75,0.25,sqrt_H,0.1262427700142694,0.5206213601405848,0.6459407362849696,64.27872263720515,1.05,1,F0.3_L0.75_W0.25_sqrt_H
ACT-CL J0102-4915,lenstool_best,LOCAL75,,,,,0.16192619310958895,0.07939305855443293,0.776685595412517,47.047863445004594,1.05,1,F0.3_L0.75_W0.25_sqrt_H
ACT-CL J0102-4915,glafic_best,LOCAL75,,,,,0.17848741166924925,-0.04608664117089743,0.8107223227318133,73.7599279870359,1.05,1,F0.3_L0.75_W0.25_sqrt_H
ACT-CL J0102-4915,lenstool_best,CENTRAL100,,,,,0.07756588178524183,0.81502970268001,0.45908604908973716,48.69772710172667,1.05,1,F0.3_L0.75_W0.25_sqrt_H
ACT-CL J0102-4915,glafic_best,CENTRAL100,,,,,0.11448974561223736,0.7065088663511775,0.5778728405936675,75.90740827672938,1.05,1,F0.3_L0.75_W0.25_sqrt_H
ACT-CL J0102-4915,lenstool_best,C0351,,,,,0.08801596360825967,0.7453571362948106,0.5013194614407934,34.94631552620801,1.05,1,F0.3_L0.75_W0.25_sqrt_H
ACT-CL J0102-4915,glafic_best,C0351,,,,,0.10511691447597184,0.6730223090608528,0.5571300010243423,61.33516007172959,1.05,1,F0.3_L0.75_W0.25_sqrt_H
ACT-CL J0102-4915,lenstool_best,W060,,,,,0.08813810804694495,0.748106901877405,0.5035849317930327,34.77300204427345,1.05,1,F0.3_L0.75_W0.25_sqrt_H
ACT-CL J0102-4915,glafic_best,W060,,,,,0.10565054052675907,0.6697395237580672,0.5595333797073669,61.17834005146569,1.05,1,F0.3_L0.75_W0.25_sqrt_H
CL J0152.7-1357,lenstool_best,F0.6_L0.5_W0.35_H,0.6,0.5,0.35,H,0.03619371565322614,0.8378141750399706,0.41508625496195206,51.415607774898504,1.05,2,F0.6_L0.5_W0.35_H
CL J0152.7-1357,glafic_best,F0.6_L0.5_W0.35_H,0.6,0.5,0.35,H,0.04849063234122243,0.795465691036682,0.46475407325012885,62.90561694691668,1.05,2,F0.6_L0.5_W0.35_H
CL J0152.7-1357,lenstool_best,LOCAL75,,,,,0.0288934729331076,0.8890154842941987,0.3290084569629236,31.633063113181763,1.05,2,F0.6_L0.5_W0.35_H
CL J0152.7-1357,glafic_best,LOCAL75,,,,,0.04183331438342012,0.8400112729910152,0.40657039559664876,43.186682312950225,1.05,2,F0.6_L0.5_W0.35_H
CL J0152.7-1357,lenstool_best,CENTRAL100,,,,,0.06410279973309263,0.7761299183799442,0.5216465357230492,49.14561487877256,1.05,2,F0.6_L0.5_W0.35_H
CL J0152.7-1357,glafic_best,CENTRAL100,,,,,0.11087414599496681,0.5866366997891611,0.6933920809468117,60.5962161765163,1.05,2,F0.6_L0.5_W0.35_H
CL J0152.7-1357,lenstool_best,C0351,,,,,0.04236859182882446,0.8581327368644321,0.4731219120284888,47.618360783554785,1.05,2,F0.6_L0.5_W0.35_H
CL J0152.7-1357,glafic_best,C0351,,,,,0.049126569158098043,0.8284973125645564,0.48819096095719205,58.87015695977056,1.05,2,F0.6_L0.5_W0.35_H
CL J0152.7-1357,lenstool_best,W060,,,,,0.03197584905352763,0.8750552424639275,0.38687404900314587,46.04238917883855,1.05,2,F0.6_L0.5_W0.35_H
CL J0152.7-1357,glafic_best,W060,,,,,0.044094337378204805,0.8228855488592747,0.44821838430815897,57.2895433767373,1.05,2,F0.6_L0.5_W0.35_H
RXC J0600.1-2007,lenstool_best,F0.6_L0.5_W0.35_H,0.6,0.5,0.35,H,0.08900778749594322,0.6096549442462896,0.6813426870437089,30.170924681543628,1.05,2,F0.6_L0.5_W0.35_H
RXC J0600.1-2007,glafic_best,F0.6_L0.5_W0.35_H,0.6,0.5,0.35,H,0.033673212617241655,0.9185159134070404,0.31676420371244984,31.643271808918602,1.05,2,F0.6_L0.5_W0.35_H
RXC J0600.1-2007,lenstool_best,LOCAL75,,,,,0.07280295876743167,0.661100364307618,0.5595888483904164,28.307896824608463,1.05,2,F0.6_L0.5_W0.35_H
RXC J0600.1-2007,glafic_best,LOCAL75,,,,,0.027978957071853258,0.9266758219011665,0.2813178785446926,33.92346004815886,1.05,2,F0.6_L0.5_W0.35_H
RXC J0600.1-2007,lenstool_best,CENTRAL100,,,,,0.08291962372309417,0.6373600853554162,0.6465736532097819,36.45064243466297,1.05,2,F0.6_L0.5_W0.35_H
RXC J0600.1-2007,glafic_best,CENTRAL100,,,,,0.025876771981222114,0.9377525974334198,0.27125006595456497,25.955950276014846,1.05,2,F0.6_L0.5_W0.35_H
