case,domain,scenario,resolution,cells,cell_kpc,sigma_weighted_mean,sigma_median,sigma_p90,sigma_maximum,sigma_r80_kpc,sigma_active_pixels,transverse_mismatch_weighted_mean,transverse_mismatch_median,transverse_mismatch_p90,transverse_mismatch_maximum,transverse_mismatch_r80_kpc,transverse_mismatch_active_pixels,survival_weighted_mean,survival_median,survival_p90,survival_maximum,survival_r80_kpc,survival_active_pixels,screen_weighted_mean,screen_median,screen_p90,screen_maximum,screen_r80_kpc,screen_active_pixels,trace_length_kpc_weighted_mean,trace_length_kpc_median,trace_length_kpc_p90,trace_length_kpc_maximum,trace_length_kpc_r80_kpc,trace_length_kpc_active_pixels,sigma_global_minimum,sigma_global_maximum,minimum_eigenvalue_proxy,maximum_direction_norm_error,all_coefficients_finite
DDO50,registered_galaxy_baryons_only,low,primary,65,0.43151672241273586,0.004502430896804986,0.0007923944520333342,0.007417230960495015,0.31674536227338,5.812465676726481,819,0.15386887554939238,0.05224999992977609,0.5542559066070678,0.9986873981342703,5.812465676726481,819,0.04566361541321787,0.019941041021928396,0.10217704935880799,0.897879803302813,5.812465676726481,819,0.9564933770617001,0.9621836354153825,0.9763392574179235,0.99667488258657,5.812465676726481,819,1.8092634855746974,1.4192444082916567,3.2830205798000263,15.104981828764174,5.812465676726481,819,1.0298348551296455e-15,0.31674536227338,0.002505898489300212,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,low,check,33,0.8630334448254717,0.008520378889292267,0.002171342849133193,0.014021044447640683,0.14356810090042177,5.81660444850519,204,0.14159679976460077,0.056068690598382,0.6226953668070954,0.9987375190196341,5.81660444850519,204,0.09731778423708501,0.04315505406516601,0.17843254026982075,0.9744309040897103,5.81660444850519,204,0.9567532350204233,0.9626798796766394,0.9762229871365038,0.9886907852489176,5.81660444850519,204,2.833336618482546,2.100314735349956,4.4332794532869215,19.147769707574138,5.81660444850519,204,1.3733684903304041e-09,0.14356810090042177,0.0024614128386812647,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,nominal,primary,65,0.43151672241273586,0.0049647769079773744,0.001054351502225407,0.008593096157677142,0.16994208845761344,5.71067728837607,788,0.18494778739426826,0.06781738314333136,0.647229519536552,0.9983781678101836,5.71067728837607,788,0.043510706866060664,0.020124519818547015,0.10094590299754595,0.8394542911966758,5.71067728837607,788,0.9498582183330606,0.9567947882528277,0.972089077386373,0.9978785044099505,5.71067728837607,788,1.7780276297230653,1.4258251865479985,3.262083236682104,13.524705493670433,5.71067728837607,788,1.372155016882754e-15,0.215119758609831,0.00212149546566815,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,nominal,check,33,0.8630334448254717,0.010579977280734763,0.0029600474849338877,0.017819882994386985,0.1677192020701007,5.589657677814739,188,0.17715720802704688,0.07408260026166089,0.616359047189665,0.995350711369555,5.589657677814739,188,0.09628948420651964,0.04203745655240815,0.19306185727245886,0.975031140379088,5.589657677814739,188,0.9495261211424366,0.9563611531039937,0.9720912030481784,0.9859121803808324,5.589657677814739,188,2.8198277767647886,2.072351733019058,4.631352486914277,19.209700272781042,5.589657677814739,188,2.1048686451035453e-09,0.1677192020701007,0.0027021031165704867,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,high,primary,65,0.43151672241273586,0.005499074016718879,0.001267946777354231,0.010896133783069617,0.2438387789686661,5.571895942656955,757,0.2059747251543974,0.08155269558836989,0.6901665734016774,0.9980229363497136,5.571895942656955,757,0.04209760935303332,0.01900901537052968,0.09612255716981634,0.7000213810548099,5.571895942656955,757,0.9349264719111946,0.9462250182671821,0.9645121283987883,0.9938457313481147,5.571895942656955,757,1.750204798460821,1.3853522815210098,3.179016797397414,10.972894226449446,5.571895942656955,757,1.7344051900263052e-15,0.2438387789686661,0.0032215178435076163,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,high,check,33,0.8630334448254717,0.01173311951016064,0.003938832129401033,0.018750799276847523,0.17630784296014754,5.4922292962574675,180,0.1978282033761784,0.08831687488936728,0.6627807764592906,0.9853113405169561,5.4922292962574675,180,0.08781611729046457,0.04886075610809748,0.17749979017379497,0.8791659531953817,5.4922292962574675,180,0.9341070277560378,0.9456722893452946,0.9638848475278055,0.9884981705243175,5.4922292962574675,180,2.6955457648559653,2.2381824367757357,4.420417657381096,14.537321585433146,5.4922292962574675,180,3.4048228720397124e-09,0.17630784296014754,0.00318313558860988,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,low,primary,65,0.1716639765467702,0.0009468311859027088,0.0001983296692300254,0.001900133977409269,0.04833093733390725,2.973667191455086,1358,0.10640528923051643,0.028754746882216135,0.4191183636416445,0.9935037835211161,2.973667191455086,1358,0.017338182770000165,0.0071571776961893985,0.02989973542516964,0.5480928303147232,2.973667191455086,1358,0.9802088268616793,0.9816911782077788,0.9881728100318077,0.9983810883772108,2.973667191455086,1358,1.08346009383786,0.8475206876957766,1.7422929506201636,8.912230343999724,2.973667191455086,1358,2.9717867023005517e-14,0.04833093733390725,0.0016189104340654115,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,low,check,33,0.3433279530935404,0.002252086551625473,0.0003645090913390661,0.004950333240129223,0.05693292382150916,2.973521666907182,338,0.116809266391387,0.03214472839249698,0.3807504907588014,0.9613538466826412,2.973521666907182,338,0.027553043032989787,0.013811244652779997,0.051042710846213535,0.4253380125383409,2.973521666907182,338,0.9801497111773116,0.9814450610165776,0.9882302009774262,0.9967003820370682,2.973521666907182,338,1.431212932415632,1.179289868712536,2.288712846714675,7.442937987971343,2.973521666907182,338,2.2988660011221902e-11,0.05693292382150916,0.0020563552112719953,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,nominal,primary,65,0.1716639765467702,0.0011126367472740653,0.0003066481902914215,0.002460185193047747,0.0383204552608505,2.9220336508438605,1309,0.1311951044457222,0.0371519207220722,0.476695760824097,0.993538612586907,2.9220336508438605,1309,0.017394716074927707,0.007955884776350453,0.03267929482278015,0.5508365340694352,2.9220336508438605,1309,0.9766046049612073,0.9789505645804689,0.9849302397499328,0.9988606786324363,2.9220336508438605,1309,1.0832835745652765,0.8937394303983266,1.8227759592154194,8.946331040351502,2.9220336508438605,1309,3.93016436106145e-14,0.0383204552608505,0.0011393213426348799,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,nominal,check,33,0.3433279530935404,0.0027577089103680346,0.0005164947240086362,0.00578430861482695,0.06295568926765732,2.9095029628257016,325,0.1440037083238864,0.040506686410296824,0.4418414118077214,0.9970168764978584,2.9095029628257016,325,0.02768278741966105,0.015531849007731635,0.05444611230339358,0.48309790569319844,2.9095029628257016,325,0.976230892108983,0.978590126196908,0.9849332914800476,0.9942103922097842,2.9095029628257016,325,1.421196199127106,1.2511487467838587,2.365747231722752,8.123433972902724,2.9095029628257016,325,3.1452931650909746e-11,0.06295568926765732,0.0016924586000320388,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,high,primary,65,0.1716639765467702,0.001334001196497749,0.0003947668254579391,0.0030018513343657268,0.04548427243145279,2.836769415539894,1236,0.14767898894165346,0.046625481559312815,0.47474119596299097,0.9674964104757205,2.836769415539894,1236,0.017676520892900255,0.009077282220479543,0.039301982588326456,0.4726675141640695,2.836769415539894,1236,0.9675614944382842,0.9735386598735514,0.9802238370485405,0.9951767308218542,2.836769415539894,1236,1.0853505016912937,0.9549205081682396,2.0023477936069107,7.9995251512941135,2.836769415539894,1236,4.918385341824191e-14,0.04548427243145279,0.0025958609709557053,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,high,check,33,0.3433279530935404,0.0031214125995867974,0.0007171709536193687,0.005554077167194191,0.09720225425727101,2.8395320476415455,307,0.16224218245057226,0.04904667038413878,0.4762090023961914,0.9665451341940509,2.8395320476415455,307,0.025325219017590345,0.014671156698041976,0.059144977047536476,0.39888653601249746,2.8395320476415455,307,0.9662771932567369,0.9734709276355171,0.9804171365364868,0.9920502381107864,2.8395320476415455,307,1.367592652036265,1.2157237538988093,2.469133770947153,7.13422434658021,2.8395320476415455,307,3.1059925506538727e-11,0.09720225425727101,0.0008756459867503689,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,low,primary,65,0.22662703395223857,0.0010340627343299541,0.00025448074574294316,0.002713508561986724,0.01607639688446158,2.2761402188558177,455,0.09998262390011456,0.03593387954862844,0.35846273982935345,0.8526146043098007,2.2761402188558177,455,0.017868696447748682,0.010566842790401765,0.030815670831664282,0.2009843480791017,2.2761402188558177,455,0.9757931264524589,0.9782305538962259,0.9884809420645662,0.9979455712641365,2.2761402188558177,455,1.1648922378910944,1.0306827013480089,1.7691902176062126,4.7368211283504715,2.2761402188558177,455,1.626399920563663e-11,0.15816681579717984,0.0006523307729393165,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,low,check,33,0.45325406790447714,0.0012966754909464113,0.00045823265222859246,0.002802652634629393,0.01472234530937458,2.2731737051096848,113,0.09215912209132399,0.045563799082155874,0.25040753699296014,0.7055497439741565,2.2731737051096848,113,0.02856524444427716,0.013418335803944026,0.0382643631462533,0.4880009500685655,2.2731737051096848,113,0.975452722101048,0.9782853245780632,0.9875333045569903,0.9991028756737634,2.2731737051096848,113,1.4009164690747675,1.1622897743682656,1.975229602801175,8.181885537863616,2.2731737051096848,113,2.3138894790168494e-09,0.01472234530937458,0.0006524907799073232,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,nominal,primary,65,0.22662703395223857,0.0012113763661499694,0.0003164947980430211,0.0031699173281530403,0.04507385210116289,2.3394388863482973,483,0.1252722462279877,0.04223647499750632,0.46202935410325713,0.9820624371999911,2.3394388863482973,483,0.01619637352717285,0.010315630281028443,0.030983199962013975,0.19551520083044416,2.3394388863482973,483,0.9740950037913818,0.9773531702589187,0.9876783824980341,0.9992042726967287,2.3394388863482973,483,1.1259051935983364,1.0182929417706101,1.774071649959911,4.664259935758997,2.3394388863482973,483,2.0795973325537237e-11,0.11530554345232173,0.0007189840884539947,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,nominal,check,33,0.45325406790447714,0.0016587469284377264,0.0005178809500802815,0.0035925735767085745,0.022947598132014278,2.2915348192836906,114,0.11652183574185189,0.05390120779107681,0.3253612179399004,0.8636177174782685,2.2915348192836906,114,0.027357492942034642,0.01331227317920769,0.037183402530995245,0.48537192140871455,2.2915348192836906,114,0.9733084547906834,0.9772222387800082,0.9865526343479919,0.9989095948556421,2.2915348192836906,114,1.3800528673406816,1.1576559865967322,1.9465768345766705,8.150526465859933,2.2915348192836906,114,2.9738710287470232e-09,0.0234338997199202,0.0007197931778738959,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,high,primary,65,0.22662703395223857,0.0012293113942459747,0.00037259169376948026,0.0030706764171678233,0.02158334591042374,2.4001719374471575,509,0.14833225170218786,0.048995747166368245,0.5129387433600561,0.9933032816179496,2.4001719374471575,509,0.014965410584627761,0.00997159946704762,0.03155850333829386,0.34325592731584,2.4001719374471575,509,0.9697266118235702,0.974891283149239,0.9856019657843723,0.9963961635736547,2.4001719374471575,509,1.075167397988146,1.001081857689702,1.7907303152393186,6.4842954565718385,2.4001719374471575,509,2.462115864701798e-11,0.18028036000124945,0.0008275708840190713,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,high,check,33,0.45325406790447714,0.0020617392661623057,0.0005335769309594959,0.004103934688537555,0.04093495406688657,2.3195035600681053,118,0.13612282692700445,0.06316863799143341,0.4132151386012417,0.9624785582846828,2.3195035600681053,118,0.02230464625609224,0.012267167739068219,0.03477750525783228,0.2632980119468764,2.3195035600681053,118,0.9689230748040094,0.9740012515144875,0.9849629639496837,0.9952954326274646,2.3195035600681053,118,1.3022762652791933,1.1109887676033818,1.8813973364367063,5.527855160045993,2.3195035600681053,118,3.556177718934023e-09,0.04093495406688657,0.0007663902966215946,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,low,primary,65,0.35107430892742597,0.0038915050307039593,0.0006461251869979685,0.006648472015687987,0.12754115952720654,5.655701953574544,1164,0.13195789880787598,0.041711235947141545,0.45697572279001286,0.9906436197112088,5.655701953574544,1164,0.05314759331734234,0.022575981526018196,0.1047808688112497,0.8944143495654504,5.655701953574544,1164,0.9878565743734089,0.9897361148056534,0.9940470656409283,0.9993914068100044,5.655701953574544,1164,1.9546737218889199,1.5111107670360817,3.32696165062839,14.994108186150259,5.655701953574544,1164,4.144153080771591e-10,0.12754115952720654,0.00060858576943016,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,low,check,33,0.7021486178548519,0.012931729102837665,0.001659771279838096,0.026610434945024002,0.2552564351148347,5.668813497535773,291,0.16895899094756756,0.07062622450081238,0.4922886286378826,0.9338180713329891,5.668813497535773,291,0.08987127990658456,0.038084932423972595,0.19538640270578378,0.8082539741303707,5.668813497535773,291,0.9876265018388353,0.989527434167772,0.9942524334186454,0.9992963660407064,5.668813497535773,291,2.6757075994985686,1.9705105824885651,4.662543513612363,12.851395116996695,5.668813497535773,291,3.1521705735186074e-10,0.2552564351148347,0.0007036186478612872,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,nominal,primary,65,0.35107430892742597,0.004256753352703695,0.0008797835584735382,0.008256436412915557,0.17619695073846187,5.5923596903949,1145,0.1636875417411186,0.0539304758834506,0.567786049957048,0.9993371516655244,5.5923596903949,1145,0.049226439865367594,0.023135957969308008,0.10083396400203626,0.7885714875296327,5.5923596903949,1145,0.9857238245598948,0.9886331070222103,0.9933290312477063,0.9993708906663235,5.5923596903949,1145,1.868269631639636,1.5299606282621738,3.260173790723726,12.465425544824772,5.5923596903949,1145,6.312453393637362e-10,0.17619695073846187,0.0006291089367343921,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,nominal,check,33,0.7021486178548519,0.014320418647121632,0.002198489398493231,0.030887341087596,0.2814586475938702,5.597712563729053,286,0.20941108955776996,0.08980212321038251,0.5865313402138074,0.9918588839517932,5.597712563729053,286,0.08353439157677037,0.0375919768429715,0.17927205395163892,0.8674596314319786,5.597712563729053,286,0.9852426209996885,0.9886962100015535,0.9933960162170321,0.9988605916354167,5.597712563729053,286,2.5680871027703205,1.957462397342503,4.444796830739499,14.2157237294482,5.597712563729053,286,4.736943948096048e-10,0.2814586475938702,0.000969863720585184,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,high,primary,65,0.35107430892742597,0.004176521761030514,0.0010519757831019272,0.009792777809253809,0.2129044894362946,5.503220003976602,1110,0.1873952102304651,0.06504522072624849,0.6139276222484691,0.9971485557328076,5.503220003976602,1110,0.044417761288437975,0.023460450095507457,0.10631435010752427,0.7565610866089676,5.503220003976602,1110,0.9800867291752058,0.986675983423795,0.9918062295910344,0.9989802204781636,5.503220003976602,1110,1.7530854574613195,1.540779147014716,3.3526285145502692,11.886501743419126,5.503220003976602,1110,1.0202992597121328e-09,0.2402928585838091,0.0010197789073195928,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,high,check,33,0.7021486178548519,0.013829558837999273,0.0022811403819603853,0.03154872222668031,0.18202338925081832,5.475783364528514,276,0.24020122204024863,0.1122544056577416,0.643796326635156,0.9927676738017479,5.475783364528514,276,0.07458062175985068,0.034244154436178564,0.1533229433108555,0.9345774113800741,5.475783364528514,276,0.9788200734935122,0.986616319387595,0.9919415035106349,0.9988006095795271,5.475783364528514,276,2.393094054734968,1.866640249857227,4.079654552208094,16.513290672700563,5.475783364528514,276,0.0,0.18202338925081832,0.00015786407849359877,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,low,primary,65,0.7169055479850762,0.0026196640004204964,0.0003235617304905211,0.004273358597788969,0.012360552080447854,1.9782038495260974,36,0.18435216797267467,0.04021386537401617,0.38975341521438406,0.9732292655565572,1.9782038495260974,36,0.016795002776142043,0.009120671802425317,0.032178312128370634,0.03939219628055135,1.9782038495260974,36,0.79463001404138,0.8683487669856749,0.9155283859216319,0.9291835105667506,1.9782038495260974,36,1.2057115832895673,0.9569506842070667,1.8083703777830906,2.0047210775406725,1.9782038495260974,36,0.0,0.3682369825168758,9.94328112382964e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,low,check,33,1.4338110959701524,0.002959475815442407,0.00024026216315087344,0.006981591797494065,0.008028413416390576,1.9603712280123036,9,0.031502206444132416,0.028964656971249184,0.15095853862170408,0.36684068562641636,1.9603712280123036,9,0.1577372825539459,0.008271544403934517,0.24390480082806143,0.24775343383053816,1.9603712280123036,9,0.7852071859084653,0.8698147866635791,0.9079042593313262,0.9706719751561924,1.9603712280123036,9,3.7570552474899106,0.91136948859889,5.28758411878874,5.335645492617355,1.9603712280123036,9,0.0,0.33447555961458514,9.276936753649342e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,nominal,primary,65,0.7169055479850762,0.002189861067231903,0.00021313144368547617,0.0030500929187930476,0.008549926465601019,1.5412354750480182,21,0.20700903715135555,0.08891642030050055,0.4360943109983262,0.8602978923404471,1.5412354750480182,21,0.016752249795055345,0.004884835080136374,0.028450935839232305,0.038110392941231974,1.5412354750480182,21,0.6407510221097962,0.7819827965210367,0.8396931001978306,0.8975378617722058,1.5412354750480182,21,1.1543541042301695,0.699771740160205,1.6989263647690966,1.9711820940311486,1.5412354750480182,21,0.0,0.3952161060779096,1.3521066679700296e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,nominal,check,33,1.4338110959701524,0.002846800373323488,0.00132268221733032,0.005139470628059708,0.005424803916922929,1.463805244716179,5,0.023338060345161914,0.027998024059585364,0.2645741987938861,0.4193225975492172,1.463805244716179,5,0.25567321938540655,0.26249100676793846,0.2750688444773544,0.27670514052958717,1.463805244716179,5,0.6134207986941953,0.6081516429886343,0.8239722145679024,0.9644898644136974,1.463805244716179,5,5.4002467183225695,5.517943426944012,5.671652860073455,5.691557890442675,1.463805244716179,5,0.0,0.3484990517477696,1.3051612054186592e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,high,primary,65,0.7169055479850762,0.001286488963388003,0.0002842841818315148,0.0021100384484041795,0.004645934535390048,1.4488852204311506,19,0.1679328070051833,0.08826831490358826,0.39414216445822964,0.6952699214172494,1.4488852204311506,19,0.018965689920235798,0.0044053186173804715,0.033506467806164286,0.04206627844757005,1.4488852204311506,19,0.48036372582103953,0.6482484850569427,0.7697536996160043,0.8526850291632853,1.4488852204311506,19,1.2172692910583125,0.664458473171183,1.8457436036033736,2.0730819469543365,1.4488852204311506,19,0.0,0.4340601181910062,1.8339458409496518e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,high,check,33,1.4338110959701524,0.0016568138567054564,0.0017507973054535658,0.002943191221356934,0.0030483780317201786,1.4339457828847009,4,0.012960955814145084,0.013786075064111204,0.02271361636186894,0.02367412299805012,1.4339457828847009,4,0.2817908092702327,0.28852968942602336,0.29449463929543673,0.2961248234618906,1.4339457828847009,4,0.44598274384194536,0.4454597526813616,0.44852782193836505,0.44964490313794625,1.4339457828847009,4,5.751964000313407,5.834547347359118,5.906252493943894,5.925826900935372,1.4339457828847009,4,0.0,0.45087884030303693,4.5088986036971216e-05,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,low,primary,65,0.10320451710496636,0.00014929124862777152,3.6845483986136884e-05,0.0003370192705096684,0.0040528369308419744,1.0930537080174176,506,0.052954067919942165,0.018693529872666773,0.13201536283145582,0.9243015086192317,1.0930537080174176,506,0.0036224449536792686,0.00233793975938984,0.006548427391880329,0.1105532548032413,1.0930537080174176,506,0.9551590475374248,0.9613946960613682,0.9740704057029781,0.9914725717076207,1.0930537080174176,506,0.5330703479264794,0.4838054351065136,0.8105529247565142,3.422800668476613,1.0930537080174176,506,6.004304744344803e-10,0.015120017443498886,0.0007068588318234786,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,low,check,33,0.20640903420993273,0.00013576405826960526,5.5801160806529107e-05,0.0002920205816585596,0.002397296767648238,1.1055828974958233,130,0.05354676945006665,0.01907717088178569,0.1364431577218781,0.9381665200057158,1.1055828974958233,130,0.0034806291412558922,0.0029848947491666333,0.00638288822767254,0.021801883217980045,1.1055828974958233,130,0.9548773607642069,0.9612084268305576,0.9749517735821871,0.9862949792178872,1.1055828974958233,130,0.5593187337271951,0.5467481006373337,0.8000839932432485,1.484690407653773,1.1055828974958233,130,1.5875003095447675e-10,0.03882789281017014,0.0013105499257067856,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,nominal,primary,65,0.10320451710496636,0.00015729483421978796,3.9885826727056105e-05,0.00034892211783261426,0.01362108072039985,1.0833182648072819,502,0.059600081675807624,0.020603582508875833,0.15022773558005137,0.9941844571598129,1.0833182648072819,502,0.0031957184551874235,0.0023782856673090214,0.005568505654935096,0.06291888191263839,1.0833182648072819,502,0.9448115429021503,0.9534595557894513,0.9694188449534556,0.9967671042128766,1.0833182648072819,502,0.5152344986702034,0.4879670230466718,0.7472661810889295,2.5492239673910513,1.0833182648072819,502,1.5348539770006506e-11,0.01812178949900725,0.00028681480235076215,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,nominal,check,33,0.20640903420993273,0.0001351155344863865,6.927844317845354e-05,0.0003111386879608123,0.0014538001640166918,1.0845502537480651,126,0.06143943743881529,0.023021840543138376,0.15266375194880594,0.8890278578202369,1.0845502537480651,126,0.003210823999194119,0.002847768243494919,0.005450079553886933,0.018567990546940694,1.0845502537480651,126,0.9441230525532383,0.9536655852294577,0.970176252933241,0.9853694265426443,1.0845502537480651,126,0.5391465144715787,0.5340252933122629,0.7391648866285876,1.3690339566815473,1.0845502537480651,126,2.114759528285459e-10,0.016062591190404048,0.0015217220354972923,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,high,primary,65,0.10320451710496636,0.00012584240887916512,4.081783965775576e-05,0.00035606197048488247,0.004496307845462523,1.0585279995705534,475,0.06338402062337317,0.02320343411699583,0.15540653000950397,0.9507229942172195,1.0585279995705534,475,0.00269182895213599,0.0023587336149439864,0.004550073537710398,0.028720203008439693,1.0585279995705534,475,0.9232969703855589,0.9364833749019514,0.9587896974155721,0.9781209189605892,1.0585279995705534,475,0.4867867769696453,0.48595471077039815,0.6753104918537751,1.7070646958355646,1.0585279995705534,475,7.327403977049712e-10,0.02487412854675742,0.002073809680060093,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,high,check,33,0.20640903420993273,0.00011967437054480538,5.7303856811059334e-05,0.0002707485285948886,0.0010053254477018568,1.0294245685084549,115,0.062186856080688455,0.023260886880278567,0.15638965038575703,0.9507040262305295,1.0294245685084549,115,0.0028748491589502523,0.0026127644318568732,0.004632706568056396,0.015717694074030786,1.0294245685084549,115,0.9215204117013078,0.9322485857060444,0.9565607766827101,0.9865349930849908,1.0294245685084549,115,0.5118787301347266,0.5114864277669954,0.6806829097983347,1.2586709979386517,1.0294245685084549,115,2.626037589604933e-10,0.007368339467211868,0.0018490644605469655,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,low,primary,257,14.0625,0.09032440193721422,0.02267123839521961,0.30085129780338044,0.8499112802852319,393.65113222231753,3540,0.14420875301612443,0.03442210027330378,0.4561341548792362,0.9974193426685419,393.65113222231753,3540,0.9906520389990177,1.0,1.0,1.0,393.65113222231753,3540,0.661480106203186,0.6771652675704687,0.7494770389274589,0.9766811079877171,393.65113222231753,3540,197.43016217758424,194.86999406510398,329.49846274657443,970.6117261063404,393.65113222231753,3540,0.0,0.8499112802852319,0.000782792222150654,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,low,check,129,28.125,0.09330049468662091,0.02421921378074177,0.3190869825471131,0.8757177129697985,394.6666910041046,889,0.14008305896014828,0.03515577068505381,0.4650834893573648,0.9816474230141534,394.6666910041046,889,0.9990359507942024,1.0,1.0,1.0,394.6666910041046,889,0.6700464761158103,0.6777897445841856,0.7467551336019992,0.9698493246227362,394.6666910041046,889,223.17124272789647,208.34397115986675,339.43582594068374,793.3172622725076,394.6666910041046,889,5.759393661402153e-14,0.8757177129697985,0.005174504287953392,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,nominal,primary,257,14.0625,0.09143856447387909,0.023990433661569516,0.3057226629681107,0.8533435535402262,392.52761068090086,3514,0.16084304951545994,0.039584901674498414,0.5073528677075017,0.9984982266314032,392.52761068090086,3514,0.9859194991747442,1.0,1.0,1.0,392.52761068090086,3514,0.6113486899027696,0.6339863460542741,0.7132316842925086,0.9763628824261926,392.52761068090086,3514,185.67601295456598,184.49177817183846,320.56455272125396,997.270890558712,392.52761068090086,3514,0.0,0.8533435535402262,0.001234677506364071,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,nominal,check,129,28.125,0.097023720053975,0.026840066381661264,0.3211598485181996,0.8142844444145053,392.02805774124363,873,0.15805416706149022,0.041820141014317205,0.5217207717904863,0.986770988400423,392.02805774124363,873,0.9979253262379169,1.0,1.0,1.0,392.02805774124363,873,0.6229203006812413,0.6350227028684676,0.7097936022613669,0.9660447468911307,392.02805774124363,873,212.2858268423034,203.76067419408616,325.2828154334832,884.065476170991,392.02805774124363,873,6.585737074161406e-14,0.8142844444145053,0.005756435144374783,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,high,primary,257,14.0625,0.08903595315339459,0.02424849547003233,0.3058416024589834,0.8355475762582892,391.79160694261265,3503,0.17039851583223056,0.04284906888756285,0.5363123302011272,0.9992297866931238,391.79160694261265,3503,0.9827062111143741,1.0,1.0,1.0,391.79160694261265,3503,0.5686843873165566,0.5967493685085848,0.6815387844303138,0.9776374149504461,391.79160694261265,3503,178.3101652842112,177.49750094531782,315.36801573335924,1100.2316703036856,391.79160694261265,3503,0.0,0.8355475762582892,0.000532804013521779,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,high,check,129,28.125,0.09547997367899483,0.02707776331567994,0.3198862729785483,0.762129544554306,391.87799767885485,873,0.16769047360974979,0.04485138452994145,0.5511536579414658,0.996757074994779,391.87799767885485,873,0.9971311363249019,1.0,1.0,1.0,391.87799767885485,873,0.5825425440556455,0.5970947266962898,0.6757219368151756,0.961221689804927,391.87799767885485,873,205.00499730134297,195.609381540817,315.03215846713715,826.9974738475902,391.87799767885485,873,7.139849380488043e-14,0.762129544554306,0.006414972212989251,1.1102230246251565e-16,True
MACS0025,registered_cluster_baryons_only,low,primary,257,14.0625,0.14754274750869442,0.10633879546334343,0.37571032702242035,0.7571034827727706,348.2080943691968,2764,0.24581544704172464,0.1702737188194947,0.6062514181231516,0.9988853327977308,348.2080943691968,2764,0.9900891409739883,1.0,1.0,1.0,348.2080943691968,2764,0.6192703858421559,0.6331672827488828,0.7052100652515751,0.9613118170384096,348.2080943691968,2764,187.82554958892385,157.89451344009933,342.20867990004604,2116.80092414398,348.2080943691968,2764,0.0,0.7571034827727706,0.001638566563550702,1.1102230246251565e-16,True
MACS0025,registered_cluster_baryons_only,low,check,129,28.125,0.1584065230716729,0.1331642863523534,0.3855743560419155,0.6540766739093203,345.18853463407686,678,0.25817431853019385,0.21249147550739808,0.6141174940097961,0.9939250783016741,345.18853463407686,678,0.9970956056922323,1.0,1.0,1.0,345.18853463407686,678,0.6197485436858204,0.6325861842699916,0.7045053108413064,0.952163653254415,345.18853463407686,678,207.91632163908162,179.68002380110977,338.63633510165954,1210.6686353441658,345.18853463407686,678,0.0,0.6540766739093203,0.00123700680200373,1.1102230246251565e-16,True
