cluster,bin_id,centroid_x_pixel,centroid_y_pixel,centroid_ra_deg,centroid_dec_deg,radius_pixels,radius_arcsec,pixels,net_counts,signal_to_noise,source_fraction,cells,maximum_dataset_count_fraction,reduced_statistic,temperature_keV,abundance_solar,normalization,uncertainty_state,full_quality_pass,abundance_at_lower_bound,abundance_at_upper_bound,neighbor_count,unresolved_neighbor_fraction
BULLET,110,338.0133333333333,396.2266666666667,104.61907540587914,-55.933382171612536,66.85525326321702,65.78556921100716,75,1648.304921411,40.27106918760962,0.9846504906875746,10,0.17677642980935876,0.9243157735439059,14.732578651117871,0.0,3.667617016588996e-05,ordered_two_sided,False,True,False,7,0.0
BULLET,111,411.59322033898303,351.56779661016947,104.58314869458303,-55.94557312445094,105.60285241864595,103.91320677995014,118,1635.5833480649999,40.06636969495484,0.9823323411801801,9,0.16838487972508592,2.7357207686370404,12.893558093559218,1.6029389035748485,3.002898632665255e-05,ordered_two_sided,False,False,False,7,0.5714285714285714
BULLET,112,385.3835616438356,378.35616438356163,104.59595319558181,-55.93825780149172,88.62457372813225,87.20658054848425,73,1654.832230949,40.383830383262136,0.9861932246418355,9,0.17749419953596288,0.926404945192692,16.645509003589854,0.0,3.77507031700391e-05,ordered_two_sided,False,True,False,7,0.0
BULLET,113,304.5735294117647,340.72058823529414,104.6353847974239,-55.948557555846676,4.441906835153139,4.370836325790795,68,1651.863616941,40.35966816628705,0.9867763542060931,11,0.19317524580682474,9.017774033002077,2.050996462074978,0.0,4.266039192985774e-05,unresolved,False,True,False,5,0.2
BULLET,114,302.19736842105266,329.44736842105266,104.63654321693879,-55.95163908504945,8.950280098992145,8.807075617408486,76,1795.292848574,42.0557645715794,0.9858829481460736,10,0.17877984084880635,0.9195461950946846,15.786861965696394,0.8549485437417123,3.698053974830613e-05,ordered_two_sided,True,False,False,6,0.16666666666666666
BULLET,115,293.1739824421389,162.24740622505985,104.64093121128597,-55.99734099843566,175.29868166241164,172.49390275581726,1253,1943.8060963560001,40.06762790178289,0.8328218064935733,10,0.18293650793650792,0.9172305493127233,16.886637723656246,0.0,4.724061399312381e-05,ordered_two_sided,False,True,False,5,0.6
BULLET,116,316.2985074626866,308.56716417910445,104.62965539635601,-55.95734509522762,29.914685254096174,29.436050290031353,67,1640.599075914,40.204336234774324,0.9859369446598557,10,0.1674445740956826,1.041172808623876,16.50057824475094,0.7386801276818389,3.535672247773227e-05,ordered_two_sided,True,False,False,5,0.0
BULLET,117,284.9511257550796,525.4415156507414,104.64497711478352,-55.898068384910246,189.7270610013683,186.69142802535094,1821,2012.822273932,40.024895559970524,0.8035218658411177,12,0.18081587651598677,4.867092340940443,16.363007515737454,1.7487407617337107,2.5965911528779066e-05,unresolved,False,False,False,2,0.0
BULLET,118,347.7073170731707,330.5,104.61432607293929,-55.951345969130614,41.222999203062066,40.56343121581406,82,1783.065920655,41.88286998846979,0.9845753289094422,10,0.1594048884165781,1.0521210178548088,18.317342296508308,0.0,4.07379019003671e-05,ordered_two_sided,False,True,False,6,0.3333333333333333
BULLET,119,357.2361111111111,354.3888888888889,104.60968197535091,-55.944814706288454,53.1605146359403,52.30994640176653,72,1625.54934745,40.003421937049495,0.9851814226969696,10,0.14979520187244003,1.0409046263814963,15.702038927469623,0.0,3.506280813828127e-05,ordered_two_sided,False,True,False,5,0.2
BULLET,120,213.92156862745097,447.78205128205127,104.67961828171215,-55.9192933579701,144.69366701080375,142.37856833863435,1326,1921.8691905599999,40.00247536993321,0.8392441880174671,15,0.19062875450540648,8.442085524598127,5.455964988236687,0.0,1.9897804138547155e-05,unresolved,False,True,False,3,1.0
BULLET,121,355.57142857142856,377.7857142857143,104.6105019332646,-55.93841987551378,63.42442875789504,62.409637897770246,70,1671.365253749,40.56929264235357,0.9854747958425707,10,0.1777142857142857,0.9038223554426349,11.001561941692776,0.43324235860126814,3.4662928009715895e-05,ordered_two_sided,True,False,False,6,0.0
BULLET,122,295.5844155844156,371.61038961038963,104.6397762491863,-55.94011497944959,36.444404735601054,35.86129425983231,77,1631.387144068,40.11204800643684,0.986925072031458,12,0.2179261862917399,3.121523379605996,18.488122669294693,0.012366545622309523,3.535517694682402e-05,unresolved,False,False,False,6,0.8333333333333334
BULLET,123,326.80645161290323,307.5698924731183,104.62452456083481,-55.957616505402115,35.474311191876545,34.906722212807374,93,1945.274141394,43.76698352095762,0.9854478933100304,10,0.1868836291913215,0.957768501268532,9.19399285737567,0.9882866686437037,4.1063820364711685e-05,ordered_two_sided,True,False,False,8,0.375
BULLET,124,311.73972602739724,316.3013698630137,104.63188255743346,-55.95523152375925,21.23436583377391,20.894615980434036,73,1643.364652888,40.248213125375905,0.9864133570756302,10,0.1932144910868315,0.8622095761822056,29.895499009068683,2.0,3.466122062773169e-05,ordered_two_sided,False,False,True,4,0.0
BULLET,125,378.3873873873874,363.15315315315314,104.59936145094692,-55.94241488583653,76.02727469697436,74.81083830182459,111,2332.9217542,47.92350109937147,0.9851865516047298,9,0.17654270535349406,0.9677573950507822,9.70287205283784,1.6442094468266841,4.2199815614728866e-05,ordered_two_sided,True,False,False,6,0.16666666666666666
BULLET,126,295.7236842105263,335.9342105263158,104.63970431852717,-55.949866458045555,11.326570751385873,11.14534561936397,76,1767.961510068,41.73791964779354,0.9860354211199108,10,0.17552334943639292,0.9657804216991686,22.722064001728157,0.0,4.08662607548812e-05,ordered_two_sided,False,True,False,6,0.16666666666666666
BULLET,127,298.37,346.71,104.63841377060609,-55.94692090470507,12.9908044400645,12.782951569023778,100,2270.709222756,47.32124157684696,0.9868358204067798,11,0.19681074276122534,2.793955690598585,22.924898069113727,0.0,5.0704099651698976e-05,ordered_two_sided,False,True,False,6,0.6666666666666666
BULLET,128,307.78409090909093,398.28409090909093,104.6338263438081,-55.93282327171908,61.289106675717186,60.308480968907176,88,1643.837115132,40.159096834649965,0.9819815502580646,10,0.18692660550458715,1.60362544034049,15.375935631789284,2.0,2.922253937860836e-05,ordered_two_sided,False,False,True,7,0.14285714285714285
BULLET,129,362.0833333333333,370.9583333333333,104.60732166118103,-55.940284827966416,64.70967480901821,63.67432001207547,96,2105.568063816,45.50843884917551,0.9843702963141656,10,0.1818592057761733,1.0771917074899848,14.466977455197743,0.18078768355167543,4.420941974228637e-05,ordered_two_sided,True,False,False,6,0.3333333333333333
BULLET,130,322.3,407.025,104.62674505079592,-55.930432648343206,71.6769881133408,70.53015630352907,80,1676.217550985,40.62744088412614,0.985430659015285,10,0.15922107674684993,1.1421775413776376,16.876106115705394,0.0,3.7099402477674776e-05,ordered_two_sided,False,True,False,5,0.0
BULLET,131,288.3775510204082,345.48979591836735,104.64329127471935,-55.94725500303961,20.466368528222755,20.138906631771682,98,2173.16491464,46.2517451461446,0.9851155551405258,10,0.18161829375549693,1.298603712135069,30.0,0.18285989996181556,5.168108540839209e-05,censored_at_frozen_model_bound,False,False,False,6,0.3333333333333333
BULLET,133,368.42105263157896,351.7894736842105,104.60422163558987,-55.945523069442196,63.176532337784636,62.1657078203816,76,1715.351228563,41.107841631749295,0.9858340394040229,10,0.16982182628062362,1.628093238315569,18.724258736451894,0.0,3.674250608259703e-05,ordered_two_sided,False,True,False,6,0.16666666666666666
BULLET,134,413.7647058823529,384.45588235294116,104.58210579250895,-55.93658309848998,116.8364805702462,114.96709688112506,136,1652.348889403,40.12232628179128,0.9754125675342384,9,0.17420814479638008,2.0347720123963975,13.658376218782651,1.1518015116731566,3.200668476435558e-05,ordered_two_sided,False,False,False,7,0.42857142857142855
BULLET,135,341.1279491833031,177.9065335753176,104.61749714638052,-55.99305586583052,162.7127775390724,160.10937309845113,1102,1946.01137879,40.5228062529486,0.8501578762734818,12,0.14671025745811198,7.734548385375915,10.141450277710637,0.0,2.5663266100243353e-05,unresolved,False,True,False,5,0.8
BULLET,138,389.7837837837838,389.8918918918919,104.59381081733979,-55.93510365223152,98.23801242626931,96.66620422745136,74,1626.2770985,40.03474533354976,0.986220193147362,9,0.19036427732079905,0.8638847436514517,12.89293363507589,0.21932309362129823,3.5570198573169755e-05,ordered_two_sided,True,False,False,4,0.25
BULLET,139,329.97435897435895,322.0769230769231,104.62298110975163,-55.95365085437406,27.39560904843654,26.95727930366221,78,1622.289844169,40.048207902597696,0.9892011244932927,13,0.22479240806642942,5.9613104299708795,7.778813740398345,0.40893970051982537,2.8716684749184923e-05,unresolved,False,False,False,6,0.8333333333333334
BULLET,140,311.253164556962,305.0632911392405,104.63211826300723,-55.95830331001055,32.21867131967909,31.703172578564995,79,1639.384535461,40.14859791936483,0.9840243310090037,10,0.17249417249417248,1.1914630695878279,19.57894694237404,0.0,3.806394666521273e-05,ordered_two_sided,False,True,False,8,0.0
BULLET,141,293.4301075268817,353.8709677419355,104.64082581622158,-55.94496388262399,21.651132401826462,21.304714283397757,93,2025.139297479,44.668075467289675,0.9859490250628044,11,0.2036775106082037,3.3885591008325613,20.850744981360677,0.30330518456842115,4.248273145936762e-05,unresolved,False,False,False,5,0.4
BULLET,142,298.0779220779221,324.4805194805195,104.63855369305902,-55.952996981528855,15.373381766068322,15.127407657811597,77,1710.412473696,41.023647544631125,0.9846934218169258,10,0.18503937007874016,0.8811835527962212,20.619996525593077,0.0,3.871065091019227e-05,ordered_two_sided,False,True,False,5,0.0
BULLET,143,306.4810126582278,319.73417721518985,104.6344505500296,-55.954293686081954,17.27362105342679,16.997243116572374,79,1656.88161997,40.38479511448686,0.9850663614565993,10,0.17775229357798164,0.8956612774106042,23.53612658877457,1.3148145244872815,3.455751718987243e-05,ordered_two_sided,True,False,False,7,0.0
BULLET,144,204.18883174136664,207.17854518736223,104.68441492208426,-55.985057275506485,165.60116680861512,162.95154813968125,1361,1968.083182132,40.01014148269838,0.820718591381151,10,0.16885119506553586,0.9717445003438012,16.53305341200976,1.1261605399351626,4.0282807029128276e-05,ordered_two_sided,True,False,False,4,0.0
BULLET,145,385.86787564766837,209.35146804835924,104.59564551625492,-55.98445227647017,150.0476241684124,147.6468621817214,1158,1913.085792629,40.01384672682534,0.8435122542455908,13,0.16974169741697417,7.816489036373251,7.4093663523078686,0.0,2.5744927856202887e-05,unresolved,False,True,False,5,1.0
BULLET,147,327.88793103448273,331.4741379310345,104.62400181940455,-55.951082546303155,21.60649935798344,21.260795368256225,116,1924.7524015,43.66740161056087,0.9911186413491245,12,0.24750996015936255,14.741026897450956,7.840041573547222,0.24843886318113456,2.0130483318605968e-05,unresolved,False,False,False,4,1.0
BULLET,148,361.1518987341772,381.9240506329114,104.6077799325243,-55.93728770990194,70.36048935151726,69.23472152189467,79,1690.526496702,40.76956153247514,0.9840084381268918,10,0.18104906937394247,1.2126624847264982,12.89351332281011,0.27459374439117645,3.5151046418879526e-05,ordered_two_sided,True,False,False,5,0.2
BULLET,150,390.24271844660194,395.5242718446602,104.59358932489148,-55.93356402444516,101.75677161411876,100.1286632682953,103,1919.0268048570001,43.40503444166444,0.9826046107818741,10,0.1841457410142787,15.623448077055885,25.466759001205254,0.0,1.548276692780041e-05,unresolved,False,True,False,8,0.125
BULLET,151,379.8024691358025,342.60493827160496,104.59866255348106,-55.94803107885653,73.01790770282298,71.84962117957956,81,1708.019465851,41.002405828509346,0.9850169929936563,9,0.17386489479512734,0.9790058481708952,17.96634232080287,0.0,4.060248227677211e-05,ordered_two_sided,False,True,False,6,0.0
BULLET,152,355.9047619047619,388.4166666666667,104.61034264292154,-55.93551402421511,70.96019551884399,69.82483239054419,84,1785.238836243,41.91142402079932,0.984687719935466,10,0.16835375599360683,0.9781978444589654,15.114275136405885,0.0,4.042599599402823e-05,ordered_two_sided,False,True,False,6,0.0
BULLET,153,288.225,335.425,104.64336488232446,-55.95000605423925,18.840946101509846,18.53949096388614,80,1732.876947909,41.30217275237318,0.985148918652075,10,0.16839803171131765,0.6912976536115906,15.324152347284754,0.15032715042251132,3.8796833102915036e-05,ordered_two_sided,True,False,False,6,0.16666666666666666
BULLET,154,188.6095890410959,397.148401826484,104.69197804570686,-55.933130176484376,132.79352261800418,130.6688262561193,1314,1922.932777111,40.00709199647306,0.8389759062438917,15,0.16794200563834072,10.700042466942614,6.352921858549794,0.0,1.4524398803569136e-05,unresolved,False,True,False,4,1.0
BULLET,155,281.65565565565566,181.54554554554554,104.64656218833034,-55.99206670752981,157.50689889645074,154.9867885141113,999,1922.9610697130001,40.543591273797986,0.8607703982600717,10,0.16020025031289112,1.1688339704263353,12.893539505077596,2.0,3.456350614684412e-05,ordered_two_sided,False,False,True,5,0.2
BULLET,156,285.5444444444444,359.1333333333333,104.64467524588242,-55.94352589827409,30.82572478696934,30.332513190378567,90,1865.081480964,42.862704920000716,0.9857724529408034,11,0.1990811638591118,3.911135467565752,30.0,0.05672611427367469,4.049066661299824e-05,censored_at_frozen_model_bound,False,False,False,5,0.6
BULLET,159,185.97639123102866,261.968802698145,104.69329905335097,-55.97007886824734,142.39520514404595,140.11688186174462,1186,1927.8225529410001,40.008468442627425,0.8370918597225359,10,0.18140495867768594,0.8756288064058075,16.74920314327954,0.10305731122060509,4.4005815028380184e-05,ordered_two_sided,True,False,False,4,0.0
BULLET,160,325.43356643356645,514.8911088911088,104.62523910184638,-55.90094890809519,178.84362721094942,175.9821291755785,1001,1886.961741497,40.020471535387976,0.854989461484821,10,0.16456228956228955,0.7670162665421081,16.57860610715957,0.0,4.315448678502688e-05,ordered_two_sided,False,True,False,4,0.25
BULLET,161,289.6625,365.0375,104.64266581011606,-55.941911901547556,32.964986159560276,32.437546381008104,80,1640.752409495,40.220824416128714,0.9866220141280817,12,0.19369894982497082,19.188380877181825,8.135233641054118,0.0,7.494054650541909e-06,unresolved,False,True,False,6,0.6666666666666666
BULLET,162,324.55384615384617,193.12527472527472,104.62560031480781,-55.988898299097855,144.94162303379446,142.6225570652572,910,1861.708086687,40.07571455851769,0.86833399565625,12,0.1575492341356674,12.23643795062043,4.820743831085883,0.0,1.4760626273569375e-05,unresolved,False,True,False,6,0.5
BULLET,163,371.9380530973451,357.0,104.60250689391168,-55.94409813588783,67.94814743665654,66.86097707767166,113,2260.134461757,47.128119667944915,0.9835223941501304,10,0.16236786469344608,16.662870675405408,30.0,0.0,1.6612330569047466e-05,censored_at_frozen_model_bound,False,True,False,4,0.25
BULLET,164,386.2134831460674,334.80898876404495,104.59552976371438,-55.950160492114776,79.24377857200139,77.97587811485127,89,1638.624084433,40.116887911622435,0.9829778550887822,10,0.18645049218297627,1.9632627343199722,10.848803293409954,1.7659618422369348,2.860044984086526e-05,ordered_two_sided,False,False,False,7,0.2857142857142857
BULLET,165,359.6621787025704,211.14565483476133,104.6084502914937,-55.98396739782708,136.42808091691566,134.24523162224827,817,1842.6915785229999,40.13901902137031,0.8795663859298328,13,0.15896081021576397,6.143217182350467,10.676037882457708,1.0771452718847219,2.435059933150268e-05,unresolved,False,False,False,6,0.8333333333333334
BULLET,166,377.5853658536585,398.0609756097561,104.59976661355748,-55.93287359836981,93.33132708319351,91.83802584986465,82,1720.235711037,41.165979129793946,0.9858084303936964,10,0.17412935323383086,0.9716996160174168,14.072418408116272,0.6533978150290326,3.5407124126355646e-05,ordered_two_sided,True,False,False,5,0.4
BULLET,167,238.09654471544715,466.760162601626,104.66782451990909,-55.91410775834662,146.91965814196138,144.56894361169353,984,1860.981866784,40.158900101289674,0.8720627304517338,14,0.19461337966985232,6.5717409299003515,14.445860552786431,0.3743597795206399,2.2499524993622047e-05,unresolved,False,False,False,4,0.75
BULLET,168,359.85,348.45,104.60840415724013,-55.94643752255993,54.07610377976581,53.210886119290855,80,1659.542029916,40.40096529191465,0.9843072538054567,10,0.1514629948364888,1.162101827612191,16.743037663920646,1.2176901052528943,3.168572496079842e-05,ordered_two_sided,True,False,False,6,0.16666666666666666
BULLET,169,374.93382352941177,373.8529411764706,104.60105114784469,-55.939491032862385,77.28611552330511,76.04953767493409,136,2628.59970053,50.801363528340595,0.9826540936560748,9,0.17028985507246377,0.763083471042196,15.140411818146363,0.011444934792453586,5.9850164318120625e-05,ordered_two_sided,True,False,False,6,0.3333333333333333
BULLET,170,235.40519187358916,196.4097065462754,104.66916331750748,-55.98800339348058,157.77023535528488,155.2459115896041,886,1852.865116662,40.04576779004636,0.8711166509929478,10,0.1595037660611431,1.404282021481133,16.594031925362856,0.0,4.2545775202119456e-05,ordered_two_sided,False,True,False,6,0.0
BULLET,171,271.052757793765,200.03956834532374,104.65174430006795,-55.9870119388897,141.59930812425944,139.3337191942747,834,1998.6534820910001,41.87203620781671,0.8824077183624724,10,0.15707236842105263,0.9967916440669168,11.114327327533367,1.1203646952426396,3.955373990338254e-05,ordered_two_sided,True,False,False,6,0.3333333333333333
BULLET,172,227.892,423.24133333333333,104.67280677349473,-55.926002296882366,117.02838646717774,115.1559322837057,750,1819.24621722,40.00640756849147,0.8848473819163425,13,0.16028495102404275,15.145826019236825,2.666261252836495,0.0,9.857350025204104e-06,unresolved,False,True,False,6,0.6666666666666666
BULLET,173,280.6463414634146,343.7560975609756,104.64706503605505,-55.947729193955546,27.205884887581956,26.770590729381297,82,1629.594869306,40.0549094065804,0.9852447819262394,10,0.18825561312607944,4.857060489143798,6.126237104392485,0.17800861142774585,3.3706672720791926e-05,unresolved,False,False,False,6,0.0
BULLET,174,366.05434782608694,364.4782608695652,104.60538133553517,-55.94205527645444,65.13425226085225,64.09210422468017,92,1869.700893432,42.876637315502045,0.9840531018063158,10,0.16734902763561924,4.167970714124107,6.923947174472643,0.0,3.5783637490668075e-05,unresolved,False,True,False,7,0.0
BULLET,175,364.4578313253012,390.9759036144578,104.60616975919594,-55.934812905188316,78.83400631455947,77.57266221352842,83,1736.808858821,41.31190902097503,0.9834704749835788,10,0.16621253405994552,1.0723335605450306,23.874243867396675,0.0,4.0373334952292723e-05,ordered_two_sided,False,True,False,5,0.2
BULLET,176,412.9557157569516,262.5272914521112,104.58243775711725,-55.96991045083738,129.50983754150377,127.43768014084282,971,1881.993656379,40.07473283548712,0.8593578339630137,12,0.16477987421383647,13.957747791302676,3.2326447824072404,0.0,1.1723064037760464e-05,unresolved,False,True,False,4,0.75
BULLET,177,291.5730337078652,490.1446629213483,104.64174543291058,-55.90771586350228,153.91971631429178,151.4570008532668,712,1813.302922204,40.0052646209942,0.8875687333352912,10,0.1649344780840488,0.8288850189235233,17.19800602818103,1.8739831823227713,3.470430490025923e-05,ordered_two_sided,True,False,False,6,0.3333333333333333
BULLET,178,257.53581661891116,467.67621776504296,104.65834365506808,-55.91385795763638,139.72465540102405,137.489060914611,698,1797.1548709439999,40.011645894285564,0.8954433836292974,12,0.1788354898336414,11.393101245148678,5.678715181600156,0.0,1.7407214439284778e-05,unresolved,False,True,False,4,0.25
BULLET,179,203.61165048543688,383.875173370319,104.68466044406193,-55.93676014022149,113.51842446864265,111.70212967714708,721,1804.981255141,40.01327395903602,0.8917891576783596,12,0.16490096729617687,3.6589857048606365,11.253623893310051,1.675494385694746,2.583814170290162e-05,unresolved,False,False,False,6,0.8333333333333334
BULLET,180,371.0151515151515,385.8787878787879,104.60296805286576,-55.93620479771873,80.5423834264131,79.25370529159241,132,2501.708108696,49.55845059517516,0.9826033419858602,10,0.18627450980392157,3.1697114354177884,8.641873583436611,0.6745749664623817,4.614507968242037e-05,unresolved,False,False,False,7,0.0
BULLET,181,188.26593137254903,297.8492647058824,104.69217148098804,-55.960271881689735,125.0222345300959,123.02187877761736,816,1839.482613655,40.01644598524627,0.8759441017404762,10,0.16080178173719376,1.2867207441375836,20.29521121482257,0.0,4.246795001200889e-05,ordered_two_sided,False,True,False,5,0.2
BULLET,182,335.0689655172414,315.7241379310345,104.62049228284039,-55.95538660332029,35.221146091314694,34.6576077538545,87,1674.993970142,40.64705282509156,0.9870323925409547,13,0.20114613180515759,3.2653095580483087,10.572366792577364,0.0,3.4159796258942234e-05,unresolved,False,True,False,7,0.42857142857142855
BULLET,183,347.7682926829268,394.5121951219512,104.614314891222,-55.933849300143486,70.4961436961354,69.36820539699893,82,1656.079571611,40.35164171350885,0.9840044988775994,10,0.1632536973833902,0.9347090951187499,12.157176402976345,1.1094650376648265,3.2286781140383756e-05,ordered_two_sided,True,False,False,5,0.0
BULLET,184,367.43956043956047,343.38461538461536,104.60469770270979,-55.947820593953494,60.77584865501056,59.80343507653185,91,1792.880599819,41.973626820855074,0.9834781129012616,10,0.16295116772823778,1.307230695142022,12.984216905963597,0.0,3.8326886579339605e-05,ordered_two_sided,False,True,False,5,0.0
BULLET,185,179.308,345.30533333333335,104.69653184422808,-55.947299181898494,127.96181237298016,125.91442337501555,750,1815.3472192250001,40.0609127474554,0.8890045148016651,11,0.19052044609665428,4.076571642620384,16.63448513551575,0.056652984397163736,3.376424231255731e-05,unresolved,False,False,False,5,0.6
BULLET,186,318.97868852459015,212.6377049180328,104.62832840534264,-55.983565530493046,124.93786222288034,122.93885642731725,610,1790.640350029,40.11409835572842,0.9029956379369642,12,0.15774647887323945,5.696485075922805,12.891385408452857,0.0,2.8482963432428863e-05,unresolved,False,True,False,7,0.5714285714285714
BULLET,187,214.80384087791495,232.58024691358025,104.67922404422958,-55.978115252392925,139.29686497367302,137.06811513409758,729,1812.534018324,40.0392451361585,0.8893689981962709,10,0.18510158013544017,0.9015164882308734,13.523960378141558,0.0,4.1610855320168434e-05,ordered_two_sided,False,True,False,7,0.0
BULLET,188,297.29473684210524,383.2421052631579,104.63894289185376,-55.936935536041865,47.24959716371098,46.49360360909274,95,1632.782762712,40.007956528989226,0.9812396410528846,11,0.18872266973532797,11.264704636180516,9.89002148865757,0.0,1.930502599305765e-05,unresolved,False,True,False,6,0.5
BULLET,189,332.13253012048193,303.3855421686747,104.62192303675943,-55.95875954943985,41.97113109687274,41.29959299932378,83,1628.67591801,40.0058631191802,0.9834999504891304,10,0.19183673469387755,0.792579450487103,12.759683942237123,0.0,3.9493938252749944e-05,ordered_two_sided,False,True,False,6,0.5
BULLET,190,331.7215528781794,492.8045515394913,104.62216821007563,-55.906985104180556,157.7536479994381,155.22958963145086,747,1903.894772832,41.24498669001476,0.898063572090566,10,0.17641921397379912,1.0059340745006384,16.631123056282156,0.0,4.330832367301107e-05,ordered_two_sided,False,True,False,6,0.0
BULLET,191,335.21176470588233,404.7176470588235,104.62044455255443,-55.93106169986773,73.35927610741163,72.18552768969481,85,1634.378793433,40.073443173369434,0.9833807421377858,10,0.18401380103507764,1.3770770544041315,15.662729507833452,0.0,3.591150582988878e-05,ordered_two_sided,False,True,False,7,0.0
BULLET,192,358.05434782608694,398.0,104.60929679694047,-55.932894193914365,79.54587627241948,78.27314225206267,92,1754.71255361,41.50272275390227,0.9824818329283315,10,0.16504329004329005,1.2078050834705745,11.660179411605274,1.271445527724375,3.24719872528654e-05,ordered_two_sided,True,False,False,6,0.0
BULLET,193,354.5568181818182,337.5113636363636,104.6109844492215,-55.94942837220942,47.559567369217184,46.79861429131085,88,1636.283994267,40.07093104585241,0.982163261864946,10,0.16276346604215455,1.0238189441954693,17.82369996451707,0.0,3.5875934616790953e-05,ordered_two_sided,False,True,False,6,0.0
BULLET,194,384.2403100775194,243.57364341085272,104.59645501348609,-55.975098602947895,121.22107740155523,119.28154016313326,645,1787.475298425,40.03996300942883,0.9013995453479576,13,0.1892642295233688,4.595329869134642,17.899304253402438,1.0112691672997018,2.8193506707344973e-05,unresolved,False,False,False,6,0.8333333333333334
BULLET,195,379.02941176470586,386.3235294117647,104.59905731809539,-55.93608151144232,87.29860659141566,85.9018288859551,136,2486.695422624,49.42750090534611,0.9832722113973903,10,0.17433320448395825,15.703840103173299,30.0,0.0,2.2517086004955214e-05,censored_at_frozen_model_bound,False,True,False,6,0.3333333333333333
BULLET,196,368.1878715814507,495.32223543400715,104.60438718180825,-55.90629086481635,169.7347514844538,167.0189954607066,841,1852.083764559,40.00846069517985,0.869931312615782,10,0.16514954486345904,1.1253587551175337,14.828633001096573,0.9246640886152662,3.7690244930048973e-05,ordered_two_sided,True,False,False,5,0.0
BULLET,197,354.8449477351916,226.62020905923345,104.61080885538473,-55.979738560509006,120.30310582819776,118.37825613494948,574,1771.7838648289999,40.06317674315714,0.9100071211242937,11,0.16496846191169334,2.9334777424521694,14.774786632578323,0.0,3.768204350890416e-05,ordered_two_sided,False,True,False,5,1.0
BULLET,198,294.16129032258067,319.1720430107527,104.64046525534896,-55.954448211526,21.96971817278302,21.618202682019017,93,1827.965642112,42.36665487825272,0.9827772269419355,10,0.17729393468118196,1.0148626765308146,17.852422882927733,0.5872723217691059,3.8912292621338316e-05,ordered_two_sided,True,False,False,6,0.0
BULLET,199,278.0,356.2705882352941,104.64835744561644,-55.94430864774287,34.81889675067628,34.2617944026663,85,1633.657659261,40.06782772070044,0.9835386268880192,10,0.20593368237347295,0.9341482971103602,22.759295274154958,0.0,3.87923950006827e-05,ordered_two_sided,False,True,False,6,0.5
BULLET,200,370.0625,336.5625,104.60341483391785,-55.9496847719084,63.06401757341503,62.0549932922419,112,1943.594548882,43.635549650682854,0.9806228803642785,10,0.1626770884220811,1.0450012642750148,15.989477084812407,0.0,4.331967706345234e-05,ordered_two_sided,False,True,False,5,0.0
BULLET,201,246.59315589353614,216.4277566539924,104.66369517260986,-55.98253228022948,134.85789810163698,132.700171732014,526,1752.055642386,40.02881716297202,0.9182681563867925,10,0.17615571776155717,1.752260293103621,23.37393781630591,1.6142359805060635,3.536860152398424e-05,ordered_two_sided,False,False,False,6,0.0
BULLET,202,209.88492706645056,266.8136142625608,104.68162071291938,-55.96875764708658,119.82264449499199,117.905482183075,617,1790.199721573,40.04019977485095,0.900050136537456,10,0.17084713677236157,1.038735592148042,26.745611383567876,0.0,4.318310712005013e-05,ordered_two_sided,False,True,False,6,0.0
BULLET,203,310.93857965451053,481.0153550863724,104.63230061317333,-55.91020979638144,144.06920181061895,141.7640945816525,521,1768.789747679,40.069417739658235,0.9117472926180412,10,0.16163583252190847,1.011302299815627,15.06756962030253,0.5540167253779608,3.77208993996154e-05,ordered_two_sided,True,False,False,5,0.0
BULLET,204,420.45919477693144,440.3340587595212,104.57886908893636,-55.921307767167654,153.46307887940293,151.00766961733615,919,1876.1924629300001,40.00473474701677,0.8590624830265569,10,0.16939655172413792,1.0229561869739445,21.05577408181742,0.0,4.241339789968796e-05,ordered_two_sided,False,True,False,4,0.0
BULLET,205,252.8078431372549,433.4313725490196,104.6606508090343,-55.92321813294186,110.61554808038599,108.84569931110246,510,1750.017256355,40.035716276012145,0.9196096985575407,12,0.16400580551523947,2.9423932139386686,19.04867029218982,0.0,3.5031364491690496e-05,ordered_two_sided,False,True,False,7,0.7142857142857143
BULLET,206,204.90579710144928,301.2028985507246,104.68404559387852,-55.95935737117951,108.18807114308007,106.45706200479337,552,1772.483928457,40.037191516654694,0.9085002196089186,10,0.1888454011741683,1.075924031564319,12.893668320949718,0.11027403283702394,3.9209026530178496e-05,ordered_two_sided,True,False,False,5,0.0
BULLET,207,279.47388781431334,216.4487427466151,104.64763034229044,-55.98252657366344,123.65392220803508,121.67545945270949,517,1763.729547788,40.03902521798906,0.9129034926438924,10,0.16337611056268508,1.2476110564162428,27.2508788130867,0.3209355490802629,4.178696036685139e-05,ordered_two_sided,True,False,False,6,0.3333333333333333
BULLET,208,395.92477064220185,462.3321100917431,104.5908471602824,-55.91530181689266,153.67417692578354,151.21539009497468,545,1774.161808498,40.03228819107993,0.9074996462905371,10,0.16264478764478765,1.0874047759042167,24.46211823026105,0.0,4.1281967984466156e-05,ordered_two_sided,False,True,False,4,0.0
BULLET,209,349.97849462365593,322.63440860215053,104.61321497306105,-55.953495522716345,45.3157943362531,44.590741626874134,93,1677.74794065,40.57760522341343,0.9822880214578454,10,0.17099322799097066,1.090937800710636,14.210874151724886,0.14633787490251762,3.8035784409494753e-05,ordered_two_sided,True,False,False,6,0.3333333333333333
