z,mu_data,mu_err,mu_model,residuals
0.02732,35.2913,0.178243,35.365646494252154,0.02171208420424764
0.02748,35.3613,0.190628,35.377601534088,0.07975704436840092
0.02759,35.6739,0.216353,35.385782731326046,0.38417584713035924
0.0277,35.7258,0.321699,35.39393333262075,0.42792524583565383
0.02775,35.2874,0.292934,35.397628101932895,-0.01416952347649525
0.02778,35.1049,0.181734,35.399841962274316,-0.19888338381791326
0.02779,35.6596,0.251383,35.40057941658108,0.3550791618753181
0.02794,35.2665,0.177545,35.41161141708206,-0.04905283862565424
0.02802,35.1963,0.366604,35.41747242235177,-0.12511384389536884
0.02806,34.9487,0.227749,35.42039703347666,-0.37563845502025683
0.02827,35.3174,0.173415,35.435687300027055,-0.022228721570654364
0.02828,35.2763,0.655117,35.43641274473645,-0.06405416628005012
0.02829,35.5996,0.235009,35.437137948632056,0.25852062982434776
0.02831,35.558,0.160985,35.43858763465427,0.21547094380213283
0.02831,35.5061,0.163093,35.43858763465427,0.16357094380213655
0.02831,35.5563,0.160218,35.43858763465427,0.21377094380213324
0.02834,35.372,0.160301,35.440760361781905,0.027298216674496723
0.02834,35.3421,0.156527,35.440760361781905,-0.0026017833255010947
0.02844,35.6948,0.183345,35.447987223326685,0.3428713551297179
0.02845,35.0558,0.218663,35.44870859694894,-0.29685001849254034
0.0285,35.2391,0.185823,35.452311898671496,-0.11715332021509395
0.02859,35.4105,0.201911,35.45878291475013,0.04777566370626973
0.02871,35.4779,0.275376,35.46738126049625,0.10657731796014647
0.02874,35.472,0.225755,35.469525576879676,0.09853300157672751
0.02875,35.5152,0.250819,35.47023988227616,0.141018696180241
0.02886,35.0939,0.272694,35.47808189227952,-0.2881233138231195
0.02895,35.6024,0.169987,35.484477251470246,0.21398132698615913
0.02895,35.6222,0.299966,35.484477251470246,0.2337813269861556
0.02896,35.6079,0.224233,35.48518669519989,0.21877188325650965
0.029,35.5064,0.190895,35.488022173974265,0.11443640448213588
0.02934,35.4354,0.185335,35.511976715226155,0.019481863230248586
0.02935,35.5015,0.190369,35.51267731251966,0.08488126593673828
0.02953,35.3449,0.211378,35.52524994297299,-0.08429136451658648
0.02962,35.861,0.192522,35.53150934126438,0.425549237192017
0.02965,35.3586,0.164518,35.5335918462708,-0.0789332678143978
0.02973,35.5345,0.258248,35.53913555322919,0.09142302522721624
0.02978,35.5195,0.196088,35.542593275041874,0.07296530341452867
0.02978,35.4838,0.199296,35.542593275041874,0.03726530341453016
0.02978,35.4761,0.233488,35.542593275041874,0.02956530341453034
0.0298,35.4648,0.278746,35.543974840673954,0.016883737782444563
0.02988,35.5116,0.190788,35.549492428611515,0.058166149844888104
0.0299,35.2761,0.180915,35.550869662683375,-0.17871108422697402
0.02994,35.4803,0.173804,35.55362154332934,0.02273703512705938
0.03002,35.5542,0.216273,35.559114986444754,0.0911435920116489
0.03004,35.6084,0.212671,35.560486204205226,0.14397237425117881
0.03007,35.4164,0.184841,35.56254142816043,-0.050082849704024546
0.03013,35.565,0.183722,35.566646120283636,0.09441245817276356
0.03025,35.5185,0.166012,35.57483258677835,0.03972599167805557
0.03048,35.2781,0.194122,35.59043866179664,-0.21628008334023574
0.0305,35.3638,0.283742,35.5917904959595,-0.13193191750310118
0.03053,35.4654,0.177866,35.593816691911336,-0.03235811345493145
0.03072,35.3374,0.375292,35.60660614881834,-0.1731475703619324
0.03072,35.406,0.332119,35.60660614881834,-0.10454757036193596
0.03072,35.9224,0.399302,35.60660614881834,0.41185242963806845
0.03075,35.6231,0.320886,35.608618765228634,0.11053981322776851
0.03081,35.6474,0.19424,35.612638490906285,0.13082008755011432
0.03081,35.707,0.22057,35.612638490906285,0.19042008755011752
0.03081,35.7017,0.164289,35.612638490906285,0.18512008755011922
0.03081,35.6847,0.188076,35.612638490906285,0.1681200875501162
0.03093,35.4926,0.166476,35.620656012310704,-0.031997433854299095
0.03093,35.5304,0.283582,35.620656012310704,0.005802566145698074
0.03099,35.3522,0.343157,35.6246538640264,-0.17639528556999406
0.03107,35.67,0.236835,35.62997308237599,0.13608549608041332
0.03107,35.5409,0.184896,35.62997308237599,0.006985496080412212
0.03107,35.6461,0.196214,35.62997308237599,0.11218549608040862
0.03123,35.9119,0.273901,35.640573190027325,0.3673853884290793
0.03132,35.5877,0.169094,35.64651344825029,0.037245130206110866
0.03136,35.6481,0.206672,35.64914844012347,0.09501013833293259
0.03141,35.5793,0.14868,35.65243776343529,0.02292081502111787
0.03141,35.4841,0.153803,35.65243776343529,-0.07227918497888763
0.03141,35.4957,0.175954,35.65243776343529,-0.06067918497888625
0.03156,35.6675,0.174531,35.66227643750436,0.10128214095203847
0.03158,35.4896,0.148675,35.66358495576201,-0.07792637730560725
0.03174,35.6746,0.20211,35.67402529893229,0.09663327952410727
0.03183,35.6656,0.274525,35.6798763924726,0.08178218598379916
0.03183,35.8808,0.19004,35.6798763924726,0.2969821859838021
0.03189,35.9082,0.198168,35.683768537079075,0.3204900413773274
0.03201,35.576,0.196814,35.691532338279266,-0.019473759822864145
0.03207,35.4592,0.276064,35.69540404541411,-0.14014546695770347
0.03212,35.7992,0.326022,35.698625301410075,0.19663327704632538
0.03212,35.7248,0.15355,35.698625301410075,0.12223327704632825
0.03212,35.8577,0.294619,35.698625301410075,0.2551332770463276
0.03212,35.8562,0.258808,35.698625301410075,0.25363327704632754
0.03241,35.772,0.224228,35.71721671756515,0.1508418608912493
0.03241,35.7428,0.226764,35.71721671756515,0.1216418608912534
0.03241,35.7867,0.216659,35.71721671756515,0.1655418608912541
0.03245,35.7268,0.162633,35.71976884700128,0.10308973145511546
0.03245,35.6643,0.150947,35.71976884700128,0.04058973145511546
0.03246,35.6431,0.148421,35.72040642028554,0.018752158170856625
0.03246,35.6366,0.169859,35.72040642028554,0.012252158170861116
0.03246,35.6638,0.156049,35.72040642028554,0.03945215817086167
0.0325,35.7324,0.22019,35.722954880473125,0.10550369798327497
0.0325,35.8907,0.225741,35.722954880473125,0.2638036979832791
0.03264,35.5602,0.185563,35.73185148460043,-0.0755929061440298
0.03279,35.7279,0.17805,35.7413441104796,0.08261446797679783
0.03292,35.8516,0.143619,35.74953831978931,0.19812025866709038
0.03292,35.8647,0.150987,35.74953831978931,0.21122025866709182
0.03309,35.7797,0.159699,35.760208373550356,0.1155502049060445
0.0331,35.9089,0.177213,35.76083442953276,0.24412414892364753
0.03314,35.6164,0.168015,35.763336889834235,-0.05087831137783494
0.03316,36.0229,0.243018,35.764587063279365,0.35437151517703713
0.03323,35.8276,0.259126,35.76895713693257,0.15470144152382803
0.03336,35.8159,0.198961,35.77705025102071,0.13490832743569003
0.03337,35.8381,0.178659,35.777671579036465,0.15648699941993416
0.03344,35.829,0.273673,35.78201601844174,0.14304256001466487
0.03351,35.9118,0.165632,35.7860634263028,0.22179515215359802
0.03352,35.9188,0.207416,35.78668200867452,0.22817656978188128
0.03352,35.9378,0.211316,35.78668200867452,0.24717656978188673
0.03369,35.8038,0.482057,35.79717166194428,0.10268691651212125
0.03369,35.8012,0.48333,35.79717166194428,0.1000869165121202
0.0337,35.6329,0.204026,35.797787162164205,-0.06882858370780409
0.0337,35.9757,0.358083,35.797787162164205,0.2739714162921999
0.0341,35.8566,0.205773,35.82226859798875,0.13038998046764905
0.03432,35.7587,0.312966,35.835619533493116,0.019139044963283447
0.03445,35.861,0.1686,35.84347128944026,0.11358728901613946
0.03481,35.7348,0.155656,35.86507144409765,-0.03421286564124981
0.03492,35.8816,0.169326,35.87163000668694,0.10602857176945835
0.03495,36.1545,0.230318,35.87341536723909,0.3771432112173102
0.03495,35.9591,0.225173,35.87341536723909,0.18174321121731085
0.03497,35.8349,0.334212,35.874604815160716,0.056353763295683756
0.03501,35.5515,0.204326,35.876981812352476,-0.22942323389607677
0.03518,35.9905,0.374822,35.88705592970827,0.19950264874813117
0.03533,35.825,0.340606,35.89590730155932,0.025151276897085517
0.03542,36.234,0.188455,35.90120135382516,0.42885722463124554
0.03544,35.8586,0.223482,35.902376109999764,0.052282468456640196
0.03564,35.9325,0.204232,35.914089869062664,0.11446870939373499
0.03565,35.7837,0.217075,35.914673950565025,-0.03491537210861961
0.03574,35.8937,0.211664,35.919923837384104,0.06983474107230025
0.03577,36.0035,0.185251,35.92167106753263,0.17788751092377597
0.03589,35.8698,0.18969,35.92864638771045,0.037212190745948726
0.03591,35.9637,0.166565,35.929806832051156,0.12995174640524854
0.03592,35.9909,0.187185,35.93038682887628,0.1565717495801252
0.03602,36.1845,0.187245,35.93617855411473,0.3443800243416689
0.03616,36.0695,0.175025,35.94426190555117,0.22129667290522692
0.03627,36.0067,0.135213,35.95059272716739,0.15216585128901416
0.03627,35.9927,0.149174,35.95059272716739,0.13816585128901127
0.03631,35.8056,0.308166,35.95289042030737,-0.051231841850969295
0.03631,35.9287,0.318471,35.95289042030737,0.07186815814903158
0.03639,35.949,0.262609,35.957478757966655,0.087579820489745
0.03641,36.0889,0.198876,35.95862437763782,0.2263342008185859
0.03643,35.8836,0.185109,35.95976941268242,0.019889165773983586
0.03643,35.9282,0.1566,35.95976941268242,0.06448916577397912
0.03646,36.0475,0.166339,35.96148587046032,0.182072707996079
0.03652,36.3333,0.171248,35.964914852594596,0.46444372586180693
0.03652,36.2185,0.171341,35.964914852594596,0.3496437258618045
0.03654,36.08,0.336812,35.966056683491686,0.21000189496471366
0.03672,36.0624,0.163008,35.9763071128997,0.18215146555670148
0.03704,35.9789,0.163683,35.994415399814336,0.08054317864206839
0.03725,36.0748,0.289284,36.00622018017856,0.164638398277846
0.03732,35.8617,0.152703,36.01014138037974,-0.05238280192334199
0.03732,35.8938,0.151724,36.01014138037974,-0.020282801923342197
0.03748,36.2564,0.149974,36.019078550851795,0.3333800276046063
0.03761,36.0063,0.206656,36.02631396894046,0.07604460951594805
0.03762,36.5177,0.245806,36.026869577902296,0.5868890005541033
0.0379,36.1141,0.236153,36.04237126026939,0.1677873181870112
0.038,36.1962,0.220822,36.04788183937846,0.2443767390779371
0.03832,36.026,0.219507,36.0654257661957,0.05663281226070327
0.03835,36.0125,0.17035,36.06706353819805,0.04149504025835571
0.03871,36.0125,0.204712,36.08662471705014,0.02193386140626219
0.03891,36.5486,0.234635,36.097419315638106,0.5472392628182959
0.03928,36.2125,0.18352,36.11725452556862,0.19130405288778152
0.0394,36.2254,0.311188,36.123650418783825,0.19780815967257726
0.03975,35.9918,0.210464,36.1422026323057,-0.0543440538492973
0.03996,36.284,0.147901,36.153261524641636,0.22679705381476511
0.04015,36.0818,0.14498,36.16322095400627,0.014637624450132614
0.04015,36.0167,0.143473,36.16322095400627,-0.05046237554986843
0.04023,36.5601,0.280122,36.167401360795964,0.48875721766043656
0.04027,36.0403,0.147245,36.16948868173655,-0.03313010328014909
0.04045,36.4104,0.307187,36.17885796195283,0.3276006165035753
0.04056,36.1263,0.168835,36.184564672733956,0.037793905722446675
0.04059,36.3153,0.150794,36.1861185650038,0.22524001345259992
0.0413,36.2071,0.166515,36.2225875816114,0.08057099684499891
0.0413,36.2521,0.175538,36.2225875816114,0.12557099684500062
0.04223,36.2931,0.151018,36.269490649536756,0.11966792891964817
0.04239,36.5106,0.426487,36.27746373214356,0.32919484631283924
0.04251,35.9138,0.29449,36.28342534659244,-0.273566768136034
0.04252,36.2457,0.207056,36.283921446888456,0.05783713156794479
0.04265,36.2018,0.162522,36.29036097742253,0.007497601033870205
0.04275,36.2882,0.166626,36.29530215722859,0.08895642122781455
0.04275,36.2137,0.152187,36.29530215722859,0.014456421227814098
0.0428,36.2101,0.208042,36.297768751847066,0.008389826609332851
0.04307,36.3298,0.181208,36.311042632987025,0.11481594546937546
0.04328,36.4165,0.166064,36.32131384219778,0.19124473625861926
0.04366,36.5114,0.286272,36.339783664398624,0.26767491405777977
0.04391,36.2594,0.177777,36.35185428081121,0.0036042976451909903
0.04397,36.2916,0.249078,36.354741810797506,0.03291676765889806
0.04404,36.5469,0.231201,36.35810601425738,0.28485256419902216
0.04429,36.4565,0.162334,36.37008097722507,0.18247760123132795
0.04433,36.6866,0.304921,36.37199119520273,0.4106673832536686
0.04488,36.1579,0.182756,36.39787698934856,-0.14391841089216084
0.04496,36.5139,0.151933,36.4016491968522,0.20830938160420376
0.04496,36.4634,0.173532,36.4016491968522,0.1578093816042042
0.04502,36.4541,0.196266,36.40447430383847,0.1456842746179291
0.0451,36.551,0.270525,36.4082357323002,0.23882284615620508
0.04541,36.3247,0.195021,36.42275356263059,-0.0019949841741876417
0.04549,36.3811,0.196005,36.42648530926883,0.05067326918757831
0.04612,36.5394,0.159223,36.455663871551934,0.1797947069044682
0.04627,36.2636,0.218105,36.46255716566411,-0.10289858720771006
0.0467,36.4713,0.19409,36.48220484042767,0.08515373802873116
0.04673,36.5081,0.209562,36.483569404037716,0.12058917441868433
0.04677,36.5642,0.229149,36.48538757218212,0.17487100627428165
0.04692,36.4786,0.148197,36.49219301875968,0.08246555969672331
0.04692,36.4857,0.182928,36.49219301875968,0.08956555969672453
0.04734,36.6009,0.161688,36.511142629375335,0.18581594908106924
0.04764,36.7582,0.280677,36.52458390001705,0.32967467843935483
0.04768,36.5946,0.145385,36.52637020277183,0.164288375684572
0.04777,36.3735,0.154741,36.530384366823625,-0.06082578836722374
0.04777,36.4976,0.165873,36.530384366823625,0.0632742116327748
0.0478,36.5627,0.208806,36.531720881170045,0.12703769728635594
0.04839,36.641,0.181462,36.55785066317026,0.17920791528614333
0.04867,36.3303,0.135835,36.570149276911806,-0.14379069845540327
0.04896,36.4691,0.176995,36.58281902090398,-0.017660442447584024
0.04928,36.5828,0.168097,36.596719960952804,0.08213861750359686
0.04944,36.5403,0.453411,36.603639486177606,0.03271909227879777
0.04952,36.4714,0.18553,36.60709157019774,-0.039632991741333945
0.0497,36.4621,0.201896,36.61484014681903,-0.056681568362625945
0.0498,36.5693,0.155812,36.61913382896217,0.04622474949423039
0.04995,36.8523,0.302557,36.62555959347273,0.32279898498367177
0.04998,36.8583,0.163226,36.626842628955615,0.327515949500787
0.05018,36.5997,0.202684,36.63537825149044,0.06038032696596363
0.05019,36.6402,0.244395,36.63580421585934,0.10045436259706408
0.05063,36.5461,0.190961,36.65447029114796,-0.01231171269155451
0.05071,36.7036,0.133364,36.65784819078569,0.14181038767071075
0.05139,36.8804,0.16836,36.68636546205924,0.2900931163971606
0.05148,36.7759,0.228182,36.69011395948681,0.18184461896959336
0.05165,36.5862,0.156832,36.69717816671735,-0.014919588260950412
0.05196,36.393,0.201448,36.71000551914008,-0.22094694068368026
0.05229,36.8411,0.218249,36.72358396594703,0.21357461250937038
0.05232,36.8679,0.208308,36.72481449243372,0.239144086022678
0.05232,36.5433,0.298829,36.72481449243372,-0.08545591397731866
0.05268,36.7752,0.161766,36.73953085321247,0.13172772524392828
0.05291,36.8474,0.172204,36.74888506062524,0.19457351783116084
0.0532,36.9144,0.207509,36.760626833095124,0.2498317453612785
0.0543,36.8327,0.178902,36.804641165192564,0.12411741326384063
0.05449,36.8631,0.133817,36.81216134175405,0.14699723670235587
0.05485,36.8581,0.149593,36.826344932972766,0.12781364548363572
0.05513,36.8676,0.194374,36.83731822300263,0.12634035545377176
0.05529,36.6433,0.175423,36.84356595328451,-0.10420737482810549
0.05631,36.9903,0.171451,36.883013433885935,0.20334514457046426
0.05641,36.8109,0.193162,36.88684583753416,0.020112740922238026
0.05658,36.9098,0.185051,36.893346796845904,0.11251178161049469
0.05668,37.0393,0.176308,36.8971626162986,0.2381959621577977
0.0568,37.0687,0.221323,36.90173354578589,0.2630250326705138
0.05708,36.9545,0.182842,36.91236507700599,0.13819350145041798
0.0576,36.9821,0.138149,36.93198449984198,0.14617407861442333
0.0576,36.9324,0.14674,36.93198449984198,0.09647407861442192
0.05837,36.9802,0.215566,36.960743524571775,0.11551505388463001
0.05837,37.146,0.252804,36.960743524571775,0.2813150538846273
0.05934,36.3001,0.617516,36.996487418798935,-0.600328840342533
0.06067,37.1383,0.198009,37.04464754477557,0.1897110336808311
0.06079,37.032,0.17759,37.04894576653547,0.07911281192093045
0.06116,36.9608,0.196145,37.06215055168546,-0.00529197322906183
0.06116,36.9691,0.141986,37.06215055168546,0.0030080267709365893
0.0613,37.1925,0.16057,37.06712815564656,0.22143042280984704
0.0613,37.1631,0.123921,37.06712815564656,0.1920304228098445
0.06142,37.0747,0.183316,37.071386513066116,0.09937206539028554
0.0637,37.3517,0.206518,37.15074343455459,0.29701514390181105
0.06398,37.0786,0.154429,37.16033038878702,0.014328189669386426
0.06419,37.0197,0.155855,37.167495854779304,-0.051737276322901926
0.06485,37.0851,0.153034,37.18987939609762,-0.008720817641224676
0.06603,37.3617,0.203312,37.229392917391586,0.22836566106481515
0.06652,37.1627,0.296189,37.24561494780031,0.013143630656090033
0.06723,37.4237,0.194412,37.26893107245746,0.2508275059989359
0.06731,37.2344,0.203006,37.27154437757484,0.05891420088156141
0.06758,37.4935,0.190499,37.280343766105,0.3092148123514008
0.06841,37.2381,0.191221,37.3071977744442,0.026960804012206574
0.06908,37.4213,0.159324,37.328663038844,0.18869553961240515
0.0691,37.2817,0.174144,37.329300923156325,0.04845765530007784
0.07028,37.2775,0.212322,37.366646790892446,0.00691178756395916
0.07028,37.2961,0.226908,37.366646790892446,0.025511787563958443
0.07046,37.4787,0.176182,37.372294247040884,0.20246433141552134
0.07061,37.7291,0.501827,37.3769906176781,0.4481679607783008
0.07068,37.4543,0.24781,37.37917920646918,0.17117937198722333
0.07074,37.3712,0.228257,37.381053598500216,0.08620497995618737
0.07076,37.2944,0.277681,37.38167808013601,0.008780498320392405
0.07094,37.3552,0.196012,37.38729132851121,0.06396724994519476
0.07113,37.4814,0.447068,37.39320263575361,0.18425594270279222
0.07134,37.4155,0.208957,37.39971979848711,0.11183877996929115
0.07149,37.2494,0.16107,37.40436443317955,-0.0589058547231488
0.07193,37.5618,0.180815,37.41793867404394,0.23991990441246147
0.07196,37.6319,0.199695,37.418861488978806,0.30909708947759784
0.07301,37.6225,0.304764,37.45094572067708,0.26761285777932076
0.07398,37.5535,0.176502,37.48022193729312,0.16933664116327807
0.07467,37.4501,0.192118,37.50083987939902,0.04531869905738406
0.07478,37.4346,0.222054,37.50411111065251,0.026547467803895608
0.0749,37.5656,0.154994,37.50767484618635,0.1539837322700578
0.0749,37.4763,0.179761,37.50767484618635,0.0646837322700563
0.07514,37.8142,0.289148,37.51478710222783,0.39547147622857326
0.07529,37.5461,0.217171,37.51922200618349,0.12293657227291421
0.07557,37.6342,0.198325,37.52747950813719,0.20277907031921105
0.07833,37.8315,0.146078,37.60745186015168,0.3201067183047229
0.07849,38.0942,0.180119,37.612010831228076,0.5782477472283262
0.07849,38.0154,0.239252,37.612010831228076,0.4994477472283251
0.07855,37.5715,0.150392,37.613718321153016,0.053840257303386374
0.07869,37.5988,0.503338,37.61769797187846,0.07716060657794233
0.07891,37.7843,0.238199,37.62393904589466,0.25641953256174477
0.07901,37.53,0.147217,37.626770800942204,-0.0007122224858008286
0.07966,37.6003,0.157805,37.645100183084544,0.051258395371854726
0.08024,37.6668,0.119289,37.66134414078277,0.10151443767363733
0.08141,37.7215,0.219648,37.69379834841334,0.12376023004306236
0.08221,37.8192,0.217606,37.715752670706905,0.1995059077494986
0.08255,37.6774,0.265638,37.725026140948785,0.04843243750761561
0.08282,37.9939,0.195118,37.732366368126165,0.35759221033023325
0.08366,37.9686,0.221594,37.75506831219147,0.30959026626493513
0.08544,37.8406,0.128563,37.80251796648203,0.1341406119743752
0.08656,37.8484,0.21681,37.831929491853984,0.1125290866024159
0.08848,37.7772,0.253181,37.88157930116522,-0.008320722708815231
0.09015,37.9202,0.21704,37.9240007061626,0.09225787229380134
0.09066,38.0269,0.167553,37.93671198895445,0.18624658950194972
0.09181,38.1602,0.266341,37.96538321109321,0.2908753673631935
0.09284,38.2226,0.493293,37.99079695226099,0.3278616261954085
0.09968,38.4377,0.194713,38.153578420365726,0.3801801580906755
0.10142,38.2982,0.165557,38.19343220301258,0.2008263754438261
0.10231,38.2511,0.199553,38.21358818731931,0.1335703911370928
0.10237,38.4085,0.187412,38.21494153709152,0.289617041364879
0.10298,38.1815,0.18625,38.22866168493417,0.048896893522234586
0.10338,38.3338,0.12638,38.23762030241062,0.19223827604577937
0.10351,38.2079,0.196456,38.24052538498138,0.06343319347502219
0.10485,38.4295,0.236183,38.27028732098712,0.25527125746927626
0.10638,38.2611,0.195537,38.30386934982449,0.053289228631912544
0.10684,38.4624,0.151122,38.31388424533263,0.24457433312377364
0.10694,38.4295,0.210466,38.31605646453147,0.20950211392492835
0.10728,38.7801,0.468541,38.32342890639135,0.5527296720650497
0.10751,38.4984,0.180059,38.328404710112395,0.2660538683440038
0.1081,38.4017,0.187108,38.34112682004988,0.15663175840652033
0.10886,38.4016,0.133183,38.35742658945646,0.1402319889999447
0.10988,38.5701,0.179741,38.37914900895729,0.2870095694991065
0.11243,38.6214,0.163201,38.4327044234624,0.28475415499400614
0.11365,38.3876,0.194923,38.45795824455763,0.025700333898770134
0.11628,38.5408,0.159897,38.51161635990438,0.1252422185520189
0.11635,38.6302,0.185742,38.51303023822805,0.21322834022835624
0.11741,38.5727,0.239635,38.53435175941101,0.13440681904538965
0.11771,38.6088,0.214419,38.54035619934025,0.16450237911615206
0.11797,38.4157,0.127058,38.545549453743305,-0.03379087528690261
0.11878,38.5629,0.212381,38.561665852959635,0.09729272549676582
0.11992,38.5958,0.200195,38.58418959521378,0.10766898324261975
0.12042,38.7926,0.252257,38.594010703014135,0.2946478754422671
0.12067,38.6348,0.302627,38.59890819175284,0.1319503867035593
0.1219,38.5945,0.157915,38.62287833120057,0.06768024725583077
0.12208,38.6119,0.231142,38.62636881335126,0.08158976510513727
0.12262,38.6853,0.144584,38.636813966407956,0.14454461204844338
0.12303,38.5967,0.274641,38.64471836210153,0.04804021635487177
0.12336,38.6164,0.162163,38.65106413144726,0.06139444700914398
0.12356,38.8009,0.333367,38.65490300961324,0.2420555688431577
0.12363,38.8242,0.150324,38.65624536520954,0.26401321324685656
0.12377,38.6504,0.145797,38.658928133403386,0.08753044505301377
0.12384,38.835,0.221531,38.660268547426284,0.27079003103011845
0.12455,38.7616,0.12587,38.673827804708665,0.18383077374773793
0.12542,39.1417,0.298944,38.69035316525195,0.5474054132044529
0.12608,38.4956,0.293348,38.7028246546395,-0.11116607618309471
0.12688,38.8125,0.259679,38.717867336516164,0.19069124194023745
0.12694,38.6849,0.280884,38.71899228184532,0.06196629661108377
0.12705,38.7429,0.159508,38.72105350754338,0.1179050709130195
0.12716,38.7841,0.176913,38.72311321602344,0.15704536243296163
0.129,38.7547,0.150979,38.757343909320646,0.09341466913575547
0.12904,38.8403,0.212795,38.75808343590239,0.17827514255400845
0.12929,38.833,0.250442,38.76270107157107,0.1663575068853277
0.1294,38.8429,0.142748,38.76473042979016,0.17422814866623926
0.13153,38.802,0.134576,38.803740407312,0.09431817114440266
0.13269,38.7841,0.122177,38.82476050254271,0.05539807591369483
0.13349,38.8266,0.283718,38.839095949927824,0.08356262852857699
0.13353,38.8434,0.157696,38.8398143195771,0.09964425887930306
0.13463,39.2366,0.199357,38.85949847364154,0.4731601048148676
0.13514,39.0775,0.31333,38.86857863438108,0.3049799440753219
0.13599,38.9771,0.206627,38.88364805460651,0.18951052384989142
0.1364,38.8475,0.195569,38.89088839346979,0.05267018498661147
0.13687,39.0095,0.224296,38.89916571076198,0.20639286769442722
0.13696,38.9616,0.259136,38.900747989646646,0.1569105888097525
0.13729,39.3511,0.230391,38.90654217737007,0.5406164010863336
0.13811,38.8857,0.128482,38.9208891143563,0.0608694641001023
0.13818,38.9503,0.15974,38.92211051975913,0.1242480586972704
0.13824,39.0229,0.12425,38.923157023222245,0.19580155523415643
0.13834,39.0401,0.319084,38.92490034436442,0.21125823409198718
0.13864,39.0467,0.130742,38.930123936771324,0.2126346416850794
0.13868,38.9999,0.176022,38.93081969519153,0.1651388832648678
0.13959,39.0213,0.145767,38.94660266115332,0.17075591730307738
0.1407,39.1775,0.184019,38.96573742263207,0.3078211558243368
0.14084,39.2835,0.203514,38.96814177591795,0.4114168025384487
0.14108,39.0407,0.212429,38.972258845435405,0.16449973302099752
0.1412,39.1237,0.260864,38.97431516891152,0.24544340954488464
0.14311,39.047,0.160602,39.00684855761743,0.13621002083896772
0.14335,39.5154,0.37065,39.01091064987607,0.6005479285803347
0.14344,39.1135,0.129494,39.01243246032245,0.19712611813395287
0.14388,39.0756,0.170594,39.019860887725166,0.1517976907312374
0.1441,39.016,0.24096,39.023567943548365,0.08849063490803533
0.14533,39.1518,0.210163,39.04420657509249,0.20365200336391498
0.14624,39.1857,0.207408,39.05938160892708,0.22237696952931574
0.14656,39.158,0.187578,39.06469905244311,0.18935952601329264
0.14729,38.9672,0.171803,39.076793112172886,-0.013534533716486385
0.14741,39.0154,0.197495,39.07877636330251,0.032682215153892025
0.14757,39.161,0.170177,39.08141859332519,0.17563998513121393
0.14759,39.134,0.188785,39.08174870316275,0.14830987529364992
0.14792,39.0382,0.157931,39.08719010817589,0.04706847028051586
0.14812,39.2285,0.184985,39.090482978738315,0.23407559971808356
0.14819,39.0239,0.142683,39.091634603029526,0.028323975426873482
0.14882,39.1606,0.17494,39.10197875906437,0.15467981939203101
0.14923,39.1104,0.175216,39.10869098002356,0.09776759843284
0.15036,39.1058,0.170038,39.12711090742135,0.07474767103505686
0.15067,39.1687,0.134119,39.132143902472464,0.13261467598393895
0.15186,39.0477,0.158769,39.15138400599393,-0.007625427537531926
0.15272,39.3239,0.173198,39.165210292731054,0.2547482857253499
0.15304,39.2175,0.127754,39.17033834942632,0.14322022903007936
0.15317,39.0991,0.159928,39.17241906361823,0.022739514838173158
0.15325,39.2564,0.179373,39.17369876991191,0.1787598085444927
0.15339,39.3639,0.175468,39.17593691368534,0.28402166477106194
0.15493,39.2076,0.167881,39.200444574097,0.10321400435940264
0.15509,39.278,0.157843,39.202979148004275,0.1710794304521258
0.15518,39.3994,0.175858,39.204403887119334,0.29105469133706807
0.15591,38.9704,0.179204,39.21593470183922,-0.14947612338281713
0.15654,39.2087,0.210288,39.225849810404426,0.07890876805197566
0.15838,39.0794,0.163715,39.25461901191546,-0.07916043345905732
0.15906,39.4267,0.283686,39.26518067901825,0.257577899438148
0.15922,38.9503,0.143914,39.267660313231985,-0.22130173477558512
0.15935,39.0908,0.143045,39.26967348937035,-0.08281491091394455
0.15991,39.2286,0.167715,39.27833003902101,0.04632853943539461
0.16009,39.0428,0.270648,39.28110714473636,-0.14224856627995874
0.16036,39.2057,0.217053,39.28526793695931,0.016490641497094338
0.16045,39.4242,0.26036,39.28665357281606,0.2336050056403437
0.1606,39.2162,0.20927,39.28896153008882,0.02329704836758284
0.16134,39.3106,0.246322,39.30032128777499,0.10633729068141096
0.1622,39.3252,0.224064,39.3134688825414,0.10778969591500387
0.16357,39.2807,0.200998,39.334294188639014,0.0424643898173912
0.16431,39.2634,0.199319,39.34548272442139,0.013975854035011559
0.16455,39.3293,0.139452,39.349102458421974,0.07625612003443083
0.16478,39.3182,0.150918,39.35256726222703,0.061691316229365634
0.16593,39.4938,0.241887,39.36983135201254,0.2200272264438624
0.16595,39.1817,0.193496,39.37013071820014,-0.09237213974373615
0.16817,39.2757,0.165826,39.403176024332275,-0.03141744587587281
0.16935,39.5155,0.182871,39.42059385789854,0.1909647205578665
0.1696,39.6721,0.274897,39.42427117797717,0.34388740047923394
0.17029,39.4742,0.132684,39.434397366580455,0.13586121187594957
0.17137,39.5424,0.275502,39.45017915118193,0.18827942727447466
0.17156,39.4603,0.214715,39.45294706792848,0.1034115105279213
0.17239,39.5021,0.177409,39.465008875872094,0.13314970258430636
0.17274,39.2676,0.152344,39.47008080539482,-0.10642222693841885
0.17282,39.7263,0.252568,39.47123891183146,0.35111966662494043
