length_kpc,wavelength_kpc,planetary_low_pass_activation,planetary_literal_tidal_factor,inner_1kpc_activation,transition_10kpc_activation,outer_30kpc_activation,cluster_100kpc_activation,inside_derived_window
0.272270130808,1.71072368548,1.58532833676e-12,8.03137671106e-14,0.881288561602,1,1,1,false
0.275422870334,1.73053293214,1.54924187917e-12,7.84856025756e-14,0.877305175589,1,1,1,false
0.278612116863,1.75057155908,1.51397684892e-12,7.6699052146e-14,0.873246295976,1,1,1,false
0.281838293126,1.77084222237,1.47951454808e-12,7.49531685691e-14,0.869112470378,1,1,1,false
0.28510182675,1.79134760889,1.44583670431e-12,7.32470261543e-14,0.86490430584,1,1,1,false
0.288403150313,1.81209043659,1.41292546121e-12,7.15797202823e-14,0.860622468081,1,1,1,false
0.2917427014,1.83307345491,1.38076336884e-12,6.99503669255e-14,0.856267680652,1,1,1,false
0.295120922667,1.85429944514,1.34933337448e-12,6.83581021791e-14,0.851840724005,1,1,1,false
0.298538261892,1.87577122075,1.31861881355e-12,6.68020818033e-14,0.847342434485,1,1,1,false
0.30199517204,1.8974916278,1.28860340082e-12,6.52814807756e-14,0.842773703242,1,1,1,false
0.305492111322,1.91946354531,1.25927122176e-12,6.3795492853e-14,0.838135475058,1,1,1,false
0.309029543251,1.94168988564,1.23060672409e-12,6.23433301452e-14,0.833428747118,1,1,1,false
0.312607936712,1.96417359486,1.20259470953e-12,6.09242226962e-14,0.828654567697,1,1,1,false
0.316227766017,1.98691765316,1.17522032579e-12,5.95374180765e-14,0.82381403479,0.999999999999,1,1,false
0.319889510969,2.00992507524,1.14846905862e-12,5.8182180984e-14,0.818908294682,0.999999999999,1,1,false
0.32359365693,2.03319891072,1.12232672418e-12,5.68577928539e-14,0.813938540454,0.999999999999,1,1,false
0.327340694879,2.0567422445,1.09677946148e-12,5.55635514783e-14,0.80890601044,0.999999999998,1,1,false
0.331131121483,2.08055819725,1.07181372506e-12,5.4298770633e-14,0.803811986638,0.999999999998,1,1,false
0.334965439158,2.10464992573,1.04741627776e-12,5.30627797148e-14,0.798657793064,0.999999999997,1,1,false
0.338844156139,2.12902062328,1.02357418377e-12,5.18549233846e-14,0.793444794075,0.999999999995,1,1,false
0.342767786546,2.1536735202,1.00027480171e-12,5.06745612213e-14,0.788174392652,0.999999999994,1,1,false
0.346736850453,2.17861188422,9.77505777963e-13,4.9521067381e-14,0.782848028644,0.999999999991,1,1,false
0.350751873953,2.20383902088,9.55255040118e-13,4.83938302662e-14,0.77746717699,0.999999999988,1,1,false
0.354813389234,2.22935827402,9.33510790555e-13,4.72922522008e-14,0.772033345905,0.999999999983,1,1,false
0.358921934645,2.25517302619,9.12261500207e-13,4.62157491134e-14,0.766548075056,0.999999999977,1,1,false
0.36307805477,2.28128669909,8.91495902437e-13,4.5163750228e-14,0.76101293371,0.999999999969,1,1,false
0.367282300498,2.30770275408,8.71202987068e-13,4.41356977607e-14,0.755429518871,0.999999999958,1,1,false
0.371535229097,2.33442469256,8.51371994547e-13,4.31310466246e-14,0.749799453407,0.999999999943,1,1,false
0.375837404288,2.36145605651,8.31992410236e-13,4.21492641404e-14,0.744124384168,0.999999999923,1,1,false
0.380189396321,2.38880042891,8.13053958839e-13,4.11898297539e-14,0.738405980101,0.999999999897,1,1,false
0.384591782045,2.41646143421,7.94546598955e-13,4.02522347603e-14,0.732645930366,0.999999999862,1,1,false
0.389045144994,2.44444273886,7.76460517752e-13,3.93359820344e-14,0.726845942453,0.999999999817,1,1,false
0.393550075456,2.47274805174,7.58786125766e-13,3.84405857669e-14,0.721007740303,0.999999999757,1,1,false
0.398107170553,2.5013811247,7.41514051814e-13,3.75655712068e-14,0.71513306245,0.999999999678,1,1,false
0.402717034325,2.53034575302,7.24635138029e-13,3.67104744097e-14,0.709223660158,0.999999999575,1,1,false
0.407380277804,2.55964577593,7.08140435e-13,3.58748419921e-14,0.703281295589,0.999999999442,1,1,false
0.412097519097,2.58928507712,6.92021197031e-13,3.50582308906e-14,0.697307739977,0.999999999269,1,1,false
0.41686938347,2.61926758523,6.762688775e-13,3.42602081272e-14,0.691304771836,0.999999999046,1,1,false
0.421696503429,2.64959727443,6.60875124332e-13,3.34803505796e-14,0.685274175178,0.999999998758,1,1,false
0.426579518802,2.68027816488,6.45831775568e-13,3.2718244757e-14,0.679217737765,0.999999998388,1,1,false
0.431519076828,2.71131432329,6.31130855034e-13,3.19734865809e-14,0.67313724939,0.999999997915,1,1,false
0.43651583224,2.74270986348,6.16764568121e-13,3.12456811706e-14,0.66703450018,0.999999997312,1,1,false
0.441570447353,2.7744689469,6.02725297643e-13,3.0534442634e-14,0.660911278944,0.999999996544,1,1,false
0.446683592151,2.80659578316,5.89005599804e-13,2.98393938631e-14,0.65476937154,0.999999995571,1,1,false
0.451855944375,2.83909463066,5.75598200247e-13,2.91601663338e-14,0.648610559297,0.99999999434,1,1,false
0.457088189615,2.87196979707,5.62495990202e-13,2.84963999106e-14,0.642436617455,0.999999992788,1,1,false
0.462381021399,2.90522563997,5.49692022713e-13,2.78477426559e-14,0.636249313659,0.999999990836,1,1,false
0.467735141287,2.93886656739,5.37179508956e-13,2.72138506429e-14,0.630050406484,0.999999988391,1,1,false
0.473151258961,2.97289703838,5.24951814639e-13,2.65943877738e-14,0.623841644014,0.999999985334,1,1,false
0.478630092323,3.00732156366,5.13002456485e-13,2.59890256011e-14,0.617624762449,0.999999981524,1,1,false
0.484172367584,3.04214470615,5.01325098794e-13,2.53974431538e-14,0.611401484766,0.999999976789,1,1,false
0.489778819368,3.07737108162,4.89913550085e-13,2.4819326767e-14,0.605173519425,0.999999970919,1,1,false
0.495450190805,3.1130053593,4.7876175981e-13,2.42543699157e-14,0.598942559116,0.999999963663,1,1,false
0.501187233627,3.14905226247,4.6786381515e-13,2.37022730525e-14,0.592710279557,0.999999954718,1,1,false
0.506990708275,3.18551656911,4.57213937878e-13,2.31627434482e-14,0.586478338338,0.99999994372,1,1,false
0.512861383991,3.22240311251,4.46806481295e-13,2.2635495037e-14,0.580248373809,0.999999930232,1,1,false
0.518800038929,3.25971678196,4.36635927236e-13,2.21202482649e-14,0.574022004022,0.999999913736,1,1,false
0.52480746025,3.29746252334,4.26696883144e-13,2.16167299413e-14,0.567800825718,0.999999893609,1,1,false
0.530884444231,3.3356453398,4.16984079214e-13,2.11246730939e-14,0.56158641336,0.999999869118,1,1,false
0.53703179637,3.37427029244,4.07492365594e-13,2.06438168279e-14,0.555380318219,0.999999839389,1,1,false
0.543250331492,3.41334250095,3.98216709657e-13,2.01739061868e-14,0.549184067507,0.999999803391,1,1,false
0.549540873858,3.45286714432,3.89152193334e-13,1.97146920179e-14,0.542999163555,0.999999759911,1,1,false
0.55590425727,3.49284946148,3.80294010502e-13,1.92659308395e-14,0.536827083043,0.999999707519,1,1,false
0.56234132519,3.53329475206,3.71637464443e-13,1.88273847127e-14,0.530669276277,0.99999964454,1,1,false
0.568852930844,3.57420837702,3.63177965345e-13,1.83988211145e-14,0.52452716651,0.999999569015,1,1,false
0.575439937337,3.61559575944,3.54911027874e-13,1.79800128148e-14,0.518402149316,0.999999478655,1,1,false
0.582103217771,3.65746238516,3.46832268796e-13,1.75707377559e-14,0.512295592004,0.999999370797,1,1,false
0.588843655356,3.69981380356,3.3893740465e-13,1.71707789347e-14,0.506208833082,0.999999242347,1,1,false
0.595662143529,3.74265562826,3.3122224948e-13,1.67799242878e-14,0.500143181765,0.99999908972,1,1,false
0.602559586074,3.78599353792,3.23682712611e-13,1.63979665789e-14,0.494099917526,0.99999890877,1,1,false
0.60953689724,3.82983327692,3.16314796485e-13,1.60247032889e-14,0.488080289696,0.999998694714,1,1,false
0.616595001861,3.87418065618,3.09114594541e-13,1.56599365087e-14,0.482085517099,0.99999844205,1,1,false
0.623734835482,3.91904155388,3.02078289138e-13,1.53034728341e-14,0.476116787737,0.999998144457,1,1,false
0.63095734448,3.96442191629,2.9520214954e-13,1.49551232634e-14,0.470175258508,0.999997794695,1,1,false
0.638263486191,4.01032775854,2.88482529928e-13,1.46147030969e-14,0.464262054974,0.999997384484,1,1,false
0.645654229035,4.05676516539,2.81915867475e-13,1.42820318395e-14,0.458378271161,0.999996904383,1,1,false
0.653130552647,4.10374029206,2.75498680453e-13,1.39569331045e-14,0.452524969399,0.99999634364,1,1,false
0.660693448008,4.15125936507,2.69227566388e-13,1.36392345201e-14,0.446703180202,0.999995690048,1,1,false
0.668343917569,4.19932868301,2.63099200255e-13,1.33287676384e-14,0.440913902181,0.999994929765,1,1,false
0.676082975392,4.24795461742,2.57110332717e-13,1.30253678457e-14,0.435158101995,0.999994047138,1,1,false
0.683911647281,4.29714361361,2.51257788398e-13,1.27288742754e-14,0.429436714333,0.999993024497,1,1,false
0.691830970919,4.34690219153,2.45538464206e-13,1.24391297228e-14,0.423750641934,0.99999184194,1,1,false
0.699841996002,4.39723694663,2.39949327681e-13,1.21559805614e-14,0.418100755633,0.999990477088,1,1,false
0.707945784384,4.44815455072,2.34487415393e-13,1.18792766619e-14,0.412487894444,0.99998890484,1,1,false
0.716143410213,4.49966175288,2.29149831366e-13,1.1608871312e-14,0.406912865668,0.999987097087,1,1,false
0.724435960075,4.55176538034,2.23933745543e-13,1.13446211394e-14,0.401376445029,0.999985022416,1,1,false
0.732824533139,4.60447233936,2.1883639229e-13,1.1086386035e-14,0.395879376848,0.999982645793,1,1,false
0.741310241301,4.6577896162,2.13855068925e-13,1.08340290793e-14,0.390422374223,0.99997992822,1,1,false
0.749894209332,4.71172427802,2.08987134287e-13,1.05874164692e-14,0.38500611926,0.999976826363,1,1,false
0.758577575029,4.76628347378,2.04230007334e-13,1.03464174475e-14,0.379631263302,0.999973292171,1,1,false
0.767361489362,4.82147443525,1.99581165776e-13,1.01109042332e-14,0.374298427204,0.999969272453,1,1,false
0.776247116629,4.87730447794,1.95038144738e-13,9.88075195424e-15,0.369008201613,0.999964708442,1,1,false
0.78523563461,4.93378100206,1.90598535453e-13,9.65583858072e-15,0.363761147276,0.999959535327,1,1,false
0.794328234724,4.9909114935,1.86259983982e-13,9.43604486062e-15,0.358557795371,0.999953681762,1,1,false
0.803526122186,5.04870352485,1.8202018997e-13,9.2212542564e-15,0.353398647847,0.999947069348,1,1,false
0.812830516164,5.10716475639,1.77876905423e-13,9.01135288326e-15,0.34828417779,0.999939612088,1,1,false
0.822242649947,5.16630293708,1.73827933519e-13,8.80622944868e-15,0.343214829805,0.999931215818,1,1,false
0.831763771103,5.22612590564,1.69871127441e-13,8.60577519353e-15,0.338191020405,0.99992177761,1,1,false
0.841395141645,5.28664159152,1.66004389239e-13,8.4098838343e-15,0.333213138425,0.999911185151,1,1,false
0.851138038202,5.34785801601,1.6222566872e-13,8.21845150679e-15,0.328281545445,0.999899316098,1,1,false
0.860993752185,5.4097832933,1.58532962357e-13,8.03137671106e-15,0.32339657622,0.999886037407,1,1,false
0.870963589956,5.4724256315,1.54924312229e-13,7.84856025756e-15,0.318558539136,0.999871204639,1,1,false
0.881048873008,5.53579333379,1.51397804984e-13,7.6699052146e-15,0.313767716658,0.99985466125,1,1,false
0.891250938134,5.59989479949,1.47951570823e-13,7.49531685691e-15,0.309024365805,0.99983623785,1,1,false
0.901571137606,5.66473852518,1.44583782507e-13,7.32470261543e-15,0.304328718619,0.999815751451,1,1,false
0.912010839356,5.73033310583,1.41292654393e-13,7.15797202823e-15,0.299680982654,0.999793004699,1,1,false
0.922571427155,5.79668723592,1.3807644148e-13,6.99503669255e-15,0.295081341466,0.999767785081,1,1,false
0.933254300797,5.86380971063,1.34933438493e-13,6.83581021791e-15,0.290529955107,0.999739864134,1,1,false
0.944060876286,5.93170942696,1.31861978969e-13,6.68020818033e-15,0.286026960631,0.999708996627,0.999999999999,1,false
0.954992586021,6.00039538496,1.28860434383e-13,6.52814807756e-15,0.2815724726,0.99967491975,0.999999999999,1,false
0.96605087899,6.06987668886,1.25927213275e-13,6.3795492853e-15,0.277166583594,0.999637352284,0.999999999999,1,false
0.977237220956,6.14016254834,1.23060760415e-13,6.23433301452e-15,0.27280936473,0.999595993781,0.999999999999,1,false
0.988553094657,6.21126227972,1.20259555972e-13,6.09242226962e-15,0.268500866173,0.999550523737,0.999999999998,1,false
1,6.28318530718,1.17522114711e-13,5.95374180765e-15,0.264241117657,0.999500600773,0.999999999997,1,false
1.01157945426,6.35594116405,1.14846985206e-13,5.8182180984e-15,0.260030129009,0.999445861817,0.999999999996,1,false
1.02329299228,6.42953949404,1.12232749069e-13,5.68577928539e-15,0.255867890663,0.999385921312,0.999999999994,1,false
1.03514216668,6.50399005252,1.09678020197e-13,5.55635514783e-15,0.251754374186,0.99932037042,0.999999999992,1,false
1.04712854805,6.57930270784,1.0718144404e-13,5.4298770633e-15,0.247689532795,0.99924877626,0.999999999989,1,false
1.05925372518,6.65548744261,1.04741696882e-13,5.30627797148e-15,0.243673301879,0.999170681162,0.999999999985,1,false
1.07151930524,6.73255435503,1.02357485136e-13,5.18549233846e-15,0.239705599512,0.99908560195,0.99999999998,1,false
1.08392691402,6.81051366023,1.00027544664e-13,5.06745612213e-15,0.235786326973,0.998993029254,0.999999999973,1,false
1.09647819614,6.88937569165,9.77506401001e-14,4.9521067381e-15,0.231915369255,0.998892426861,0.999999999963,1,false
1.10917481526,6.96915090235,9.55255642004e-14,4.83938302662e-15,0.228092595578,0.998783231103,0.99999999995,1,false
1.1220184543,7.04984986645,9.33511372008e-14,4.72922522008e-15,0.224317859891,0.998664850286,0.999999999932,1,false
1.13501081567,7.13148328052,9.1226206192e-14,4.62157491134e-15,0.220591001377,0.998536664175,0.999999999909,1,false
1.1481536215,7.21406196497,8.9149644508e-14,4.5163750228e-15,0.216911844951,0.998398023525,0.999999999878,1,false
1.16144861384,7.29759686553,8.7120351129e-14,4.41356977607e-15,0.213280201752,0.998248249666,0.999999999837,1,false
1.17489755494,7.38209905464,8.51372500972e-14,4.31310466246e-15,0.209695869634,0.998086634155,0.999999999784,1,false
1.18850222744,7.46757973298,8.31992899468e-14,4.21492641404e-15,0.206158633644,0.997912438487,0.999999999714,1,false
1.20226443462,7.55405023093,8.13054431462e-14,4.11898297539e-15,0.202668266506,0.997724893874,0.999999999622,1,false
1.21618600065,7.64152201006,7.94547055532e-14,4.02522347603e-15,0.199224529088,0.9975232011,0.999999999503,1,false
1.23026877081,7.73000666465,7.76460958829e-14,3.93359820344e-15,0.195827170867,0.997306530443,0.999999999348,1,false
1.24451461177,7.81951592325,7.58786551869e-14,3.84405857669e-15,0.192475930394,0.997074021681,0.999999999147,1,false
1.25892541179,7.91006165022,7.41514463451e-14,3.75655712068e-15,0.189170535738,0.996824784175,0.999999998889,1,false
1.27350308102,8.00165584729,7.24635535691e-14,3.67104744097e-15,0.185910704941,0.99655789704,0.999999998556,1,false
1.28824955169,8.09431065518,7.08140819162e-14,3.58748419921e-15,0.182696146448,0.996272409395,0.99999999813,1,false
1.30316677845,8.18803835518,6.92021568151e-14,3.50582308906e-15,0.179526559545,0.995967340709,0.999999997586,1,false
1.31825673856,8.28285137079,6.76269236021e-14,3.42602081272e-15,0.176401634781,0.995641681229,0.999999996892,1,false
1.33352143216,8.37876226938,6.60875470682e-14,3.34803505796e-15,0.173321054384,0.995294392504,0.999999996012,1,false
1.34896288259,8.47578376383,6.45832110159e-14,3.2718244757e-15,0.170284492673,0.994924408004,0.999999994897,1,false
1.36458313659,8.57392871424,6.31131178267e-14,3.19734865809e-15,0.167291616454,0.994530633823,0.99999999349,1,false
1.3803842646,8.67321012961,6.1676488038e-14,3.12456811706e-15,0.164342085422,0.994111949489,0.999999991719,1,false
1.39636836106,8.7736411696,6.02725599301e-14,3.0534442634e-15,0.161435552539,0.993667208855,0.999999989496,1,false
1.41253754462,8.87523514621,5.89005891221e-14,2.98393938631e-15,0.158571664418,0.993195241092,0.999999986714,1,false
1.42889395851,8.97800552563,5.75598481771e-14,2.91601663338e-15,0.15575006169,0.992694851773,0.999999983243,1,false
1.44543977075,9.08196592996,5.62496262168e-14,2.84963999106e-15,0.152970379366,0.992164824052,0.999999978923,1,false
1.46217717446,9.18713013904,5.49692285446e-14,2.78477426559e-15,0.150232247192,0.991603919923,0.999999973563,1,false
1.47910838817,9.29351209226,5.3717976277e-14,2.72138506429e-15,0.147535289993,0.991010881587,0.999999966929,1,false
1.49623565609,9.40112589045,5.24952059836e-14,2.65943877738e-15,0.144879128013,0.990384432886,0.999999958741,1,false
1.51356124844,9.50998579769,5.13002693358e-14,2.59890256011e-15,0.142263377245,0.989723280834,0.999999948663,1,false
1.53108746168,9.62010624325,5.01325327625e-14,2.53974431538e-15,0.139687649749,0.989026117231,0.99999993629,1,false
1.54881661891,9.73150182347,4.89913771147e-14,2.4819326767e-15,0.137151553969,0.988291620343,0.999999921139,1,false
1.56675107011,9.84418730371,4.78761973367e-14,2.42543699157e-15,0.134654695034,0.987518456673,0.999999902636,1,false
1.58489319246,9.95817762032,4.67864021458e-14,2.37022730525e-15,0.132196675062,0.986705282791,0.999999880094,1,false
1.60324539069,10.0734878826,4.57214137182e-14,2.31627434482e-15,0.129777093444,0.985850747241,0.999999852703,1,false
1.62181009736,10.1901333748,4.46806673832e-14,2.2635495037e-15,0.127395547124,0.984953492501,0.999999819502,1,false
1.6405897732,10.3081295581,4.36636113236e-14,2.21202482649e-15,0.125051630881,0.984012157008,0.999999779357,1,false
1.65958690744,10.4274920728,4.2669706283e-14,2.16167299413e-15,0.122744937583,0.983025377241,0.999999730936,1,false
1.67880401812,10.5482367403,4.169842528e-14,2.11246730939e-15,0.120475058455,0.981991789834,0.99999967267,1,false
1.69824365246,10.6703795652,4.07492533287e-14,2.06438168279e-15,0.118241583323,0.980910033758,0.999999602727,1,false
1.71790838716,10.7939367373,3.98216871657e-14,2.01739061868e-15,0.11604410086,0.979778752513,0.999999518963,1,false
1.73780082875,10.918924634,3.89152349834e-14,1.97146920179e-15,0.113882198818,0.978596596376,0.999999418881,1,false
1.75792361396,11.0453598224,3.80294161689e-14,1.92659308395e-15,0.111755464258,0.977362224659,0.999999299575,1,false
1.77827941004,11.1732590612,3.71637610497e-14,1.88273847127e-15,0.10966348377,0.976074307989,0.999999157678,1,false
1.79887091513,11.3026393034,3.63178106441e-14,1.83988211145e-15,0.107605843684,0.974731530611,0.999998989289,1,false
1.81970085861,11.4335176983,3.5491116418e-14,1.79800128148e-15,0.105582130281,0.973332592688,0.999998789906,1,false
1.84077200147,11.5659115935,3.46832400475e-14,1.75707377559e-15,0.103591929983,0.97187621261,0.999998554344,1,false
1.86208713666,11.6998385378,3.38937531858e-14,1.71707789347e-15,0.101634829553,0.970361129292,0.999998276641,1,false
1.88364908949,11.835316283,3.31222372369e-14,1.67799242878e-15,0.0997104162767,0.968786104468,0.999997949959,1,false
1.90546071796,11.9723627865,3.23682831328e-14,1.63979665789e-15,0.0978182781409,0.967149924963,0.999997566477,1,false
1.92752491319,12.1109962138,3.16314911172e-14,1.60247032889e-15,0.0959580040048,0.965451404944,0.99999711726,1,false
1.94984459976,12.2512349405,3.09114705334e-14,1.56599365087e-15,0.0941291837658,0.963689388144,0.999996592133,1,false
1.97242273611,12.3930975551,3.02078396171e-14,1.53034728341e-15,0.092331408518,0.961862750047,0.999995979523,1,false
1.99526231497,12.5366028614,2.95202252938e-14,1.49551232634e-15,0.0905642707049,0.959970400036,0.999995266306,1,false
2.01836636368,12.6817698808,2.88482629816e-14,1.46147030969e-15,0.0888273642652,0.958011283493,0.99999443762,1,false
2.04173794467,12.8286178551,2.81915963972e-14,1.42820318395e-15,0.0871202847738,0.955984383848,0.999993476677,1,false
2.06538015581,12.9771662487,2.75498773675e-14,1.39569331045e-15,0.0854426295758,0.953888724571,0.999992364548,1,false
2.08929613085,13.1274347517,2.69227656445e-14,1.36392345201e-15,0.0837939979149,0.951723371102,0.999991079936,1,false
2.11348903984,13.279443282,2.63099287255e-14,1.33287676384e-15,0.0821739910569,0.949487432712,0.999989598929,1,false
2.1379620895,13.4332119881,2.57110416762e-14,1.30253678457e-15,0.0805822124069,0.947180064299,0.999987894726,1,false
2.16271852373,13.5887612518,2.5125786959e-14,1.27288742754e-15,0.0790182676211,0.944800468099,0.999985937357,1,false
2.18776162395,13.7461116912,2.45538542642e-14,1.24391297228e-15,0.0774817647136,0.942347895323,0.999983693362,1,false
2.21309470961,13.9052841628,2.39949403454e-14,1.21559805614e-15,0.0759723141583,0.93982164771,0.99998112547,1,false
2.23872113857,14.0662997647,2.34487488594e-14,1.18792766619e-15,0.0744895289847,0.937221078991,0.999978192231,1,false
2.26464430759,14.2291798395,2.29149902081e-14,1.1608871312e-15,0.0730330248703,0.93454559626,0.999974847647,1,false
2.29086765277,14.3939459766,2.23933813858e-14,1.13446211394e-15,0.0716024202265,0.931794661258,0.999971040757,1,false
2.31739464997,14.5606200156,2.18836458286e-14,1.1086386035e-15,0.0701973362816,0.928967791552,0.999966715217,1,false
2.34422881532,14.7292240491,2.13855132681e-14,1.08340290793e-15,0.0688173971574,0.926064561624,0.999961808838,1,false
2.37137370566,14.8997804252,2.08987195878e-14,1.05874164692e-15,0.0674622299431,0.923084603853,0.999956253109,1,false
2.39883291902,15.0723117512,2.04230066833e-14,1.03464174475e-15,0.0661314647634,0.920027609393,0.999949972687,1,false
2.42661009508,15.2468408957,1.99581223256e-14,1.01109042332e-15,0.0648247348435,0.916893328959,0.999942884867,1,false
2.45470891569,15.4233909924,1.95038200267e-14,9.88075195424e-16,0.0635416765694,0.913681573488,0.999934899021,1,false
2.4831331053,15.601985443,1.90598589096e-14,9.65583858072e-16,0.0622819295445,0.910392214716,0.999925916014,1,false
2.51188643151,15.7826479198,1.86260035804e-14,9.43604486062e-16,0.061045136642,0.90702518563,0.999915827593,1,false
2.54097270555,15.9654023695,1.82020240032e-14,9.2212542564e-16,0.0598309440542,0.903580480825,0.999904515749,1,false
2.57039578277,16.1502730159,1.77876953786e-14,9.01135288326e-16,0.058639001337,0.90005815675,0.999891852061,1,false
2.60015956317,16.3372843636,1.7382798024e-14,8.80622944868e-16,0.0574689614527,0.896458331845,0.999877697013,1,false
2.6302679919,16.5264612006,1.69871172576e-14,8.60577519353e-16,0.0563204808074,0.892781186583,0.999861899283,1,false
2.6607250598,16.7178286022,1.66004432842e-14,8.4098838343e-16,0.0551932192863,0.889026963393,0.999844295022,1,false
2.69153480393,16.9114119338,1.62225710842e-14,8.21845150679e-16,0.0540868402857,0.88519596649,0.999824707104,1,false
2.72270130808,17.1072368548,1.58533003049e-14,8.03137671106e-16,0.0530010107412,0.881288561602,0.999802944366,1,false
2.75422870334,17.3053293214,1.5492435154e-14,7.84856025756e-16,0.051935401154,0.877305175589,0.999778800823,1,false
2.78612116863,17.5057155908,1.51397842961e-14,7.6699052146e-16,0.0508896856132,0.873246295976,0.999752054877,1,false
2.81838293126,17.7084222237,1.4795160751e-14,7.49531685691e-16,0.0498635418159,0.869112470378,0.99972246851,1,false
2.8510182675,17.9134760889,1.44583817949e-14,7.32470261543e-16,0.0488566510845,0.86490430584,0.999689786471,1,false
2.88403150313,18.1209043659,1.41292688631e-14,7.15797202823e-16,0.0478686983815,0.860622468081,0.99965373545,1,false
2.917427014,18.3307345491,1.38076474556e-14,6.99503669255e-16,0.0468993723213,0.856267680652,0.99961402326,1,false
2.95120922667,18.5429944514,1.34933470446e-14,6.83581021791e-16,0.0459483651801,0.851840724005,0.999570338006,1,false
2.98538261892,18.7577122075,1.31862009838e-14,6.68020818033e-16,0.0450153729034,0.847342434485,0.999522347263,1,false
3.0199517204,18.974916278,1.28860464203e-14,6.52814807756e-16,0.0441000951108,0.842773703242,0.999469697263,1,false
3.05492111322,19.1946354531,1.25927242083e-14,6.3795492853e-16,0.0432022350993,0.838135475058,0.999412012085,1,false
3.09029543251,19.4168988564,1.23060788245e-14,6.23433301452e-16,0.0423214998437,0.833428747118,0.999348892861,1,false
3.12607936712,19.6417359486,1.20259582857e-14,6.09242226962e-16,0.0414575999959,0.828654567697,0.999279917005,1,false
3.16227766017,19.8691765316,1.17522140684e-14,5.95374180765e-16,0.0406102498816,0.82381403479,0.999204637452,0.999999999999,false
3.19889510969,20.0992507524,1.14847010297e-14,5.8182180984e-16,0.0397791674953,0.818908294682,0.999122581933,0.999999999999,false
3.2359365693,20.3319891072,1.12232773308e-14,5.68577928539e-16,0.0389640744939,0.813938540454,0.999033252272,0.999999999999,false
3.27340694879,20.567422445,1.09678043613e-14,5.55635514783e-16,0.0381646961881,0.80890601044,0.998936123722,0.999999999998,false
3.31131121483,20.8055819725,1.07181466661e-14,5.4298770633e-16,0.0373807615325,0.803811986638,0.998830644333,0.999999999998,false
3.34965439158,21.0464992573,1.04741718735e-14,5.30627797148e-16,0.036612003114,0.798657793064,0.99871623437,0.999999999997,false
3.38844156139,21.2902062328,1.02357506248e-14,5.18549233846e-16,0.0358581571386,0.793444794075,0.998592285765,0.999999999995,false
3.42767786546,21.536735202,1.00027565059e-14,5.06745612213e-16,0.0351189634175,0.788174392652,0.998458161636,0.999999999994,false
3.46736850453,21.7861188422,9.77506598023e-15,4.9521067381e-16,0.0343941653505,0.782848028644,0.99831319584,0.999999999991,false
3.50751873953,22.0383902088,9.55255832337e-15,4.83938302662e-16,0.0336835099098,0.77746717699,0.998156692607,0.999999999988,false
3.54813389234,22.2935827402,9.3351155588e-15,4.72922522008e-16,0.0329867476208,0.772033345905,0.997987926215,0.999999999983,false
3.58921934645,22.5517302619,9.1226223955e-15,4.62157491134e-16,0.0323036325434,0.766548075056,0.997806140746,0.999999999977,false
3.6307805477,22.8128669909,8.91496616679e-15,4.5163750228e-16,0.0316339222509,0.76101293371,0.997610549908,0.999999999969,false
3.67282300498,23.0770275408,8.71203677063e-15,4.41356977607e-16,0.0309773778088,0.755429518871,0.997400336925,0.999999999958,false
3.71535229097,23.3442469256,8.51372661117e-15,4.31310466246e-16,0.0303337637516,0.749799453407,0.997174654507,0.999999999943,false
3.75837404288,23.6145605651,8.31993054176e-15,4.21492641404e-16,0.0297028480601,0.744124384168,0.996932624907,0.999999999923,false
3.80189396321,23.8880042891,8.13054580918e-15,4.11898297539e-16,0.029084402136,0.738405980101,0.996673340043,0.999999999897,false
3.84591782045,24.1646143421,7.94547199915e-15,4.02522347603e-16,0.0284782007774,0.732645930366,0.996395861725,0.999999999862,false
3.89045144994,24.4444273886,7.7646109831e-15,3.93359820344e-16,0.0278840221523,0.726845942453,0.996099221953,0.999999999817,false
3.93550075456,24.7274805174,7.58786686614e-15,3.84405857669e-16,0.027301647772,0.721007740303,0.995782423313,0.999999999757,false
3.98107170553,25.013811247,7.41514593622e-15,3.75655712068e-16,0.0267308624635,0.71513306245,0.995444439459,0.999999999678,false
4.02717034325,25.3034575302,7.24635661443e-15,3.67104744097e-16,0.0261714543415,0.709223660158,0.995084215693,0.999999999575,false
4.07380277804,25.5964577593,7.08140940645e-15,3.58748419921e-16,0.0256232147795,0.703281295589,0.99470066963,0.999999999442,false
4.12097519097,25.8928507712,6.92021685509e-15,3.50582308906e-16,0.0250859383805,0.697307739977,0.994292691965,0.999999999269,false
4.1686938347,26.1926758523,6.76269349395e-15,3.42602081272e-16,0.0245594229474,0.691304771836,0.993859147328,0.999999999046,false
4.21696503429,26.4959727443,6.60875580207e-15,3.34803505796e-16,0.0240434694523,0.685274175178,0.993398875234,0.999999998758,false
4.26579518802,26.8027816488,6.45832215966e-15,3.2718244757e-16,0.0235378820063,0.679217737765,0.99291069113,0.999999998388,false
4.31519076828,27.1131432329,6.31131280482e-15,3.19734865809e-16,0.0230424678275,0.67313724939,0.992393387531,0.999999997915,false
4.3651583224,27.4270986348,6.16764979125e-15,3.12456811706e-16,0.0225570372104,0.66703450018,0.991845735248,0.999999997312,false
