asset_group,role,obsid,relative_path,download_path,url,bytes,last_modified,etag,content_type
caldb,caldb_general_20240822,,goodfiles_gen_20240822.tar.Z,caldb/goodfiles_gen_20240822.tar.Z,https://heasarc.gsfc.nasa.gov/FTP/caldb/data/gen/goodfiles_gen_20240822.tar.Z,43904803,"Sat, 24 Aug 2024 17:30:37 GMT","""29def23-620713ff9e940""",application/x-tar
caldb,xrism_gen_caldb_20241115,,goodfiles_xrism_gen_20241115.tar.gz,caldb/goodfiles_xrism_gen_20241115.tar.gz,https://heasarc.gsfc.nasa.gov/FTP/caldb/data/xrism/gen/goodfiles_xrism_gen_20241115.tar.gz,33497756,"Fri, 15 Nov 2024 19:53:36 GMT","""1ff229c-626f8ec2a9807""",application/x-gzip
caldb,xrism_resolve_caldb_20260315,,goodfiles_xrism_resolve_20260315.tar.gz,caldb/goodfiles_xrism_resolve_20260315.tar.gz,https://heasarc.gsfc.nasa.gov/FTP/caldb/data/xrism/resolve/goodfiles_xrism_resolve_20260315.tar.gz,1703596426,"Mon, 06 Apr 2026 19:27:21 GMT","""658ad18a-64ecfa7d81b05""",application/x-gzip
chandra_ssm,evt2,15187,primary/acisf15187N003_evt2.fits.gz,chandra/15187/primary/acisf15187N003_evt2.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/primary/acisf15187N003_evt2.fits.gz,29871145,"Thu, 26 Nov 2020 08:44:10 GMT","""1c7cc29-5b4fe8c369f5a""",image/x-fits
chandra_ssm,bpix1,15187,primary/acisf15187_000N003_bpix1.fits.gz,chandra/15187/primary/acisf15187_000N003_bpix1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/primary/acisf15187_000N003_bpix1.fits.gz,72696,"Thu, 26 Nov 2020 08:43:18 GMT","""11bf8-5b4fe8916f66e""",image/x-fits
chandra_ssm,fov1,15187,primary/acisf15187_000N003_fov1.fits.gz,chandra/15187/primary/acisf15187_000N003_fov1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/primary/acisf15187_000N003_fov1.fits.gz,7992,"Thu, 26 Nov 2020 08:43:19 GMT","""1f38-5b4fe89274630""",image/x-fits
chandra_ssm,eph1,15187,primary/orbitf508334703N001_eph1.fits.gz,chandra/15187/primary/orbitf508334703N001_eph1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/primary/orbitf508334703N001_eph1.fits.gz,318078,"Tue, 11 Mar 2014 04:40:52 GMT","""4da7e-4f44d532d9d00""",image/x-fits
chandra_ssm,asol1,15187,primary/pcadf15187_000N001_asol1.fits.gz,chandra/15187/primary/pcadf15187_000N001_asol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/primary/pcadf15187_000N001_asol1.fits.gz,17209438,"Thu, 26 Nov 2020 08:40:41 GMT","""106985e-5b4fe7fbecd97""",image/x-fits
chandra_ssm,metadata,15187,root/00README,chandra/15187/root/00README,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/00README,10425,"Fri, 11 Dec 2020 16:34:56 GMT","""28b9-5b632df7257a8""",text/plain
chandra_ssm,metadata,15187,root/oif.fits,chandra/15187/root/oif.fits,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/oif.fits,23040,"Fri, 11 Dec 2020 16:34:59 GMT","""5a00-5b632df97a28a""",image/x-fits
chandra_ssm,evt1,15187,secondary/acisf15187_000N003_evt1.fits.gz,chandra/15187/secondary/acisf15187_000N003_evt1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/acisf15187_000N003_evt1.fits.gz,150733602,"Thu, 26 Nov 2020 08:43:50 GMT","""8fc0322-5b4fe8b04bf70""",image/x-fits
chandra_ssm,flt1,15187,secondary/acisf15187_000N003_flt1.fits.gz,chandra/15187/secondary/acisf15187_000N003_flt1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/acisf15187_000N003_flt1.fits.gz,6889,"Thu, 26 Nov 2020 08:43:19 GMT","""1ae9-5b4fe893094f0""",image/x-fits
chandra_ssm,msk1,15187,secondary/acisf15187_000N003_msk1.fits.gz,chandra/15187/secondary/acisf15187_000N003_msk1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/acisf15187_000N003_msk1.fits.gz,5125,"Thu, 26 Nov 2020 08:43:20 GMT","""1405-5b4fe8935b94f""",image/x-fits
chandra_ssm,mtl1,15187,secondary/acisf15187_000N003_mtl1.fits.gz,chandra/15187/secondary/acisf15187_000N003_mtl1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/acisf15187_000N003_mtl1.fits.gz,3195314,"Thu, 26 Nov 2020 08:43:21 GMT","""30c1b2-5b4fe894a71fe""",image/x-fits
chandra_ssm,stat1,15187,secondary/acisf15187_000N003_stat1.fits.gz,chandra/15187/secondary/acisf15187_000N003_stat1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/acisf15187_000N003_stat1.fits.gz,2351999,"Thu, 26 Nov 2020 08:43:19 GMT","""23e37f-5b4fe8924b20d""",image/x-fits
chandra_ssm,bias0,15187,secondary/acisf508503127N002_1_bias0.fits.gz,chandra/15187/secondary/acisf508503127N002_1_bias0.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/acisf508503127N002_1_bias0.fits.gz,425306,"Wed, 25 Nov 2020 13:35:53 GMT","""67d5a-5b4ee81a4564a""",image/x-fits
chandra_ssm,bias0,15187,secondary/acisf508503127N002_2_bias0.fits.gz,chandra/15187/secondary/acisf508503127N002_2_bias0.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/acisf508503127N002_2_bias0.fits.gz,431683,"Wed, 25 Nov 2020 13:35:53 GMT","""69643-5b4ee81a6f246""",image/x-fits
chandra_ssm,bias0,15187,secondary/acisf508503127N002_3_bias0.fits.gz,chandra/15187/secondary/acisf508503127N002_3_bias0.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/acisf508503127N002_3_bias0.fits.gz,429358,"Wed, 25 Nov 2020 13:35:54 GMT","""68d2e-5b4ee81ab6eb9""",image/x-fits
chandra_ssm,bias0,15187,secondary/acisf508503127N002_4_bias0.fits.gz,chandra/15187/secondary/acisf508503127N002_4_bias0.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/acisf508503127N002_4_bias0.fits.gz,422780,"Wed, 25 Nov 2020 13:35:54 GMT","""6737c-5b4ee81ad8daa""",image/x-fits
chandra_ssm,bias0,15187,secondary/acisf508503127N002_5_bias0.fits.gz,chandra/15187/secondary/acisf508503127N002_5_bias0.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/acisf508503127N002_5_bias0.fits.gz,424777,"Wed, 25 Nov 2020 13:35:54 GMT","""67b49-5b4ee81b1ead1""",image/x-fits
chandra_ssm,pbk0,15187,secondary/acisf508504286N002_pbk0.fits.gz,chandra/15187/secondary/acisf508504286N002_pbk0.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/acisf508504286N002_pbk0.fits.gz,3997,"Wed, 25 Nov 2020 13:36:02 GMT","""f9d-5b4ee822716a6""",image/x-fits
chandra_ssm,osol1,15187,secondary/aspect/pcadf508497832N002_osol1.fits.gz,chandra/15187/secondary/aspect/pcadf508497832N002_osol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/aspect/pcadf508497832N002_osol1.fits.gz,371894,"Thu, 26 Nov 2020 08:32:54 GMT","""5acb6-5b4fe63f05e6e""",image/x-fits
chandra_ssm,aqual1,15187,secondary/aspect/pcadf508504245N003_aqual1.fits.gz,chandra/15187/secondary/aspect/pcadf508504245N003_aqual1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/aspect/pcadf508504245N003_aqual1.fits.gz,1177100,"Thu, 26 Nov 2020 08:39:17 GMT","""11f60c-5b4fe7ab82601""",image/x-fits
chandra_ssm,osol1,15187,secondary/aspect/pcadf508504392N002_osol1.fits.gz,chandra/15187/secondary/aspect/pcadf508504392N002_osol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/aspect/pcadf508504392N002_osol1.fits.gz,369016,"Thu, 26 Nov 2020 08:32:55 GMT","""5a178-5b4fe63f2bbea""",image/x-fits
chandra_ssm,osol1,15187,secondary/aspect/pcadf508510952N002_osol1.fits.gz,chandra/15187/secondary/aspect/pcadf508510952N002_osol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/aspect/pcadf508510952N002_osol1.fits.gz,116067,"Thu, 26 Nov 2020 08:32:54 GMT","""1c563-5b4fe63ecff33""",image/x-fits
chandra_ssm,osol1,15187,secondary/aspect/pcadf508513019N002_osol1.fits.gz,chandra/15187/secondary/aspect/pcadf508513019N002_osol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/aspect/pcadf508513019N002_osol1.fits.gz,363088,"Thu, 26 Nov 2020 08:32:55 GMT","""58a50-5b4fe63f5d4e0""",image/x-fits
chandra_ssm,osol1,15187,secondary/aspect/pcadf508519579N002_osol1.fits.gz,chandra/15187/secondary/aspect/pcadf508519579N002_osol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/aspect/pcadf508519579N002_osol1.fits.gz,362835,"Thu, 26 Nov 2020 08:32:53 GMT","""58953-5b4fe63d80bfc""",image/x-fits
chandra_ssm,osol1,15187,secondary/aspect/pcadf508526139N002_osol1.fits.gz,chandra/15187/secondary/aspect/pcadf508526139N002_osol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/aspect/pcadf508526139N002_osol1.fits.gz,363866,"Thu, 26 Nov 2020 08:32:53 GMT","""58d5a-5b4fe63da88ad""",image/x-fits
chandra_ssm,osol1,15187,secondary/aspect/pcadf508532699N002_osol1.fits.gz,chandra/15187/secondary/aspect/pcadf508532699N002_osol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/aspect/pcadf508532699N002_osol1.fits.gz,261767,"Thu, 26 Nov 2020 08:32:53 GMT","""3fe87-5b4fe63d986d6""",image/x-fits
chandra_ssm,osol1,15187,secondary/aspect/pcadf508537422N002_osol1.fits.gz,chandra/15187/secondary/aspect/pcadf508537422N002_osol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/aspect/pcadf508537422N002_osol1.fits.gz,362684,"Thu, 26 Nov 2020 08:32:55 GMT","""588bc-5b4fe63f8c2e9""",image/x-fits
chandra_ssm,osol1,15187,secondary/aspect/pcadf508543982N002_osol1.fits.gz,chandra/15187/secondary/aspect/pcadf508543982N002_osol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/aspect/pcadf508543982N002_osol1.fits.gz,362445,"Thu, 26 Nov 2020 08:32:56 GMT","""587cd-5b4fe6404210c""",image/x-fits
chandra_ssm,osol1,15187,secondary/aspect/pcadf508550542N002_osol1.fits.gz,chandra/15187/secondary/aspect/pcadf508550542N002_osol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/aspect/pcadf508550542N002_osol1.fits.gz,342954,"Thu, 26 Nov 2020 08:32:55 GMT","""53baa-5b4fe63fc781b""",image/x-fits
chandra_ssm,osol1,15187,secondary/aspect/pcadf508556774N002_osol1.fits.gz,chandra/15187/secondary/aspect/pcadf508556774N002_osol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/aspect/pcadf508556774N002_osol1.fits.gz,362820,"Thu, 26 Nov 2020 08:32:56 GMT","""58944-5b4fe6408dbf2""",image/x-fits
chandra_ssm,osol1,15187,secondary/aspect/pcadf508563334N002_osol1.fits.gz,chandra/15187/secondary/aspect/pcadf508563334N002_osol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/aspect/pcadf508563334N002_osol1.fits.gz,363338,"Thu, 26 Nov 2020 08:32:56 GMT","""58b4a-5b4fe640db613""",image/x-fits
chandra_ssm,osol1,15187,secondary/aspect/pcadf508569894N002_osol1.fits.gz,chandra/15187/secondary/aspect/pcadf508569894N002_osol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/aspect/pcadf508569894N002_osol1.fits.gz,364860,"Thu, 26 Nov 2020 08:32:57 GMT","""5913c-5b4fe6411dca2""",image/x-fits
chandra_ssm,osol1,15187,secondary/aspect/pcadf508576454N002_osol1.fits.gz,chandra/15187/secondary/aspect/pcadf508576454N002_osol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/aspect/pcadf508576454N002_osol1.fits.gz,367824,"Thu, 26 Nov 2020 08:32:57 GMT","""59cd0-5b4fe64125d82""",image/x-fits
chandra_ssm,eph1,15187,secondary/ephem/anglesf15187_000N003_eph1.fits.gz,chandra/15187/secondary/ephem/anglesf15187_000N003_eph1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/ephem/anglesf15187_000N003_eph1.fits.gz,27240,"Thu, 26 Nov 2020 08:42:27 GMT","""6a68-5b4fe8614f33d""",image/x-fits
chandra_ssm,eph1,15187,secondary/ephem/lunarf508334703N001_eph1.fits.gz,chandra/15187/secondary/ephem/lunarf508334703N001_eph1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/ephem/lunarf508334703N001_eph1.fits.gz,311321,"Tue, 11 Mar 2014 04:40:51 GMT","""4c019-4f44d531e5ac0""",image/x-fits
chandra_ssm,eph1,15187,secondary/ephem/solarf508334703N001_eph1.fits.gz,chandra/15187/secondary/ephem/solarf508334703N001_eph1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/7/15187/secondary/ephem/solarf508334703N001_eph1.fits.gz,288379,"Tue, 11 Mar 2014 04:40:56 GMT","""4667b-4f44d536aa600""",image/x-fits
chandra_ssm,evt2,3231,primary/acisf03231N004_evt2.fits.gz,chandra/3231/primary/acisf03231N004_evt2.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/1/3231/primary/acisf03231N004_evt2.fits.gz,7296527,"Sat, 27 Mar 2021 07:02:41 GMT","""6f560f-5be7f3c0d37f6""",image/x-fits
chandra_ssm,bpix1,3231,primary/acisf03231_002N004_bpix1.fits.gz,chandra/3231/primary/acisf03231_002N004_bpix1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/1/3231/primary/acisf03231_002N004_bpix1.fits.gz,28473,"Sat, 27 Mar 2021 07:02:10 GMT","""6f39-5be7f3a3c0349""",image/x-fits
chandra_ssm,fov1,3231,primary/acisf03231_002N004_fov1.fits.gz,chandra/3231/primary/acisf03231_002N004_fov1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/1/3231/primary/acisf03231_002N004_fov1.fits.gz,7550,"Sat, 27 Mar 2021 07:02:11 GMT","""1d7e-5be7f3a4bfcfe""",image/x-fits
chandra_ssm,eph1,3231,primary/orbitf132321900N001_eph1.fits.gz,chandra/3231/primary/orbitf132321900N001_eph1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/1/3231/primary/orbitf132321900N001_eph1.fits.gz,288031,"Wed, 10 Apr 2002 12:24:14 GMT","""4651f-39e4461171780""",image/x-fits
chandra_ssm,asol1,3231,primary/pcadf03231_002N001_asol1.fits.gz,chandra/3231/primary/pcadf03231_002N001_asol1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/1/3231/primary/pcadf03231_002N001_asol1.fits.gz,3362980,"Sat, 27 Mar 2021 07:01:05 GMT","""3350a4-5be7f3652118f""",image/x-fits
chandra_ssm,metadata,3231,root/00README,chandra/3231/root/00README,https://cxc.cfa.harvard.edu/cdaftp/byobsid/1/3231/00README,10142,"Fri, 21 May 2021 01:34:04 GMT","""279e-5c2cd0e1b46aa""",text/plain
chandra_ssm,metadata,3231,root/oif.fits,chandra/3231/root/oif.fits,https://cxc.cfa.harvard.edu/cdaftp/byobsid/1/3231/oif.fits,20160,"Fri, 21 May 2021 01:34:08 GMT","""4ec0-5c2cd0e5fba1d""",image/x-fits
chandra_ssm,evt1,3231,secondary/acisf03231_002N004_evt1.fits.gz,chandra/3231/secondary/acisf03231_002N004_evt1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/1/3231/secondary/acisf03231_002N004_evt1.fits.gz,37005203,"Sat, 27 Mar 2021 07:02:20 GMT","""234a793-5be7f3acc4c3f""",image/x-fits
chandra_ssm,flt1,3231,secondary/acisf03231_002N004_flt1.fits.gz,chandra/3231/secondary/acisf03231_002N004_flt1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/1/3231/secondary/acisf03231_002N004_flt1.fits.gz,6536,"Sat, 27 Mar 2021 07:02:12 GMT","""1988-5be7f3a531d43""",image/x-fits
chandra_ssm,msk1,3231,secondary/acisf03231_002N004_msk1.fits.gz,chandra/3231/secondary/acisf03231_002N004_msk1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/1/3231/secondary/acisf03231_002N004_msk1.fits.gz,5176,"Sat, 27 Mar 2021 07:02:12 GMT","""1438-5be7f3a524a61""",image/x-fits
chandra_ssm,mtl1,3231,secondary/acisf03231_002N004_mtl1.fits.gz,chandra/3231/secondary/acisf03231_002N004_mtl1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/1/3231/secondary/acisf03231_002N004_mtl1.fits.gz,653737,"Sat, 27 Mar 2021 07:02:14 GMT","""9f9a9-5be7f3a7059b6""",image/x-fits
chandra_ssm,stat1,3231,secondary/acisf03231_002N004_stat1.fits.gz,chandra/3231/secondary/acisf03231_002N004_stat1.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/1/3231/secondary/acisf03231_002N004_stat1.fits.gz,465363,"Sat, 27 Mar 2021 07:02:11 GMT","""719d3-5be7f3a456964""",image/x-fits
chandra_ssm,bias0,3231,secondary/acisf132554675N004_1_bias0.fits.gz,chandra/3231/secondary/acisf132554675N004_1_bias0.fits.gz,https://cxc.cfa.harvard.edu/cdaftp/byobsid/1/3231/secondary/acisf132554675N004_1_bias0.fits.gz,438024,"Fri, 26 Mar 2021 09:34:38 GMT","""6af08-5be6d3d9d98f2""",image/x-fits
