alpha,apogee_ratio,screen_exponent,screen_scale,mass_radius_delta,extent_leak,invariant_mode,invariant_power,invariant_scale,secondary_path_ratio_power,photon_extra_multiplier,candidate_id,universal_q,fold_q_min,fold_q_max,cross_galaxy_outer_RMSE_km_s,cross_galaxy_equal_RMSE_km_s,cluster_RMSE_dex,cluster_equal_system_RMSE_dex,cluster_mean_residual_dex,cluster_median_observed_over_predicted,maximum_dynamic_fraction_limb_to_Saturn,maximum_lensing_fraction_limb_to_Saturn,Earth_orbit_fractional_change,Saturn_orbit_fractional_change,Mercury_precession_mas_per_century,Cassini_proxy_pass,Earth_proxy_pass,Mercury_proxy_pass,all_solar_proxies_pass,pareto
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1e-06,0.6,2.0,P0213,0.859465922877539,0.8511810636181062,0.8687686422025561,16.769411707094548,16.246171147160908,0.16405965541916903,0.15761011146154463,0.09918701226370308,0.7837801037035197,8.033716850663325e-09,1.606743370132665e-08,2.3547076079300866e-11,8.033716850663325e-09,-1.2739338358198253,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1e-06,0.6,2.25,P0214,0.859465922877539,0.8511810636181062,0.8687686422025561,16.769411707094548,16.246171147160908,0.1953335395170033,0.18605894452813368,0.14455206482095473,0.710010458918332,8.033716850663325e-09,1.807586291399248e-08,2.3547076079300866e-11,8.033716850663325e-09,-1.2739338358198253,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1e-06,0.6,2.5,P0215,0.859465922877539,0.8511810636181062,0.8687686422025561,16.769411707094548,16.246171147160908,0.22775592728076777,0.21675065157051704,0.18560949083705935,0.6460031296094455,8.033716850663325e-09,2.0084292126658312e-08,2.3547076079300866e-11,8.033716850663325e-09,-1.2739338358198253,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.25,1.0,P0216,1.0075207943228857,0.9982875527095973,1.0210300351036288,14.65838454735852,14.53785800602345,0.3173921515527435,0.3251223361704975,-0.272026031572284,1.9083343176637473,9.405660546236897e-09,9.405660546236897e-09,2.7451888855526018e-11,9.405660546236897e-09,-1.481704073651094,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.25,1.5,P0217,1.0075207943228857,0.9982875527095973,1.0210300351036288,14.65838454735852,14.53785800602345,0.22360336650500467,0.22918475236491193,-0.13995432581640183,1.397265909563148,9.405660546236897e-09,1.4108490819355345e-08,2.7451888855526018e-11,9.405660546236897e-09,-1.481704073651094,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.25,1.75,P0218,1.0075207943228857,0.9982875527095973,1.0210300351036288,14.65838454735852,14.53785800602345,0.19855664238805176,0.20195676623559994,-0.08675403132452801,1.2385941284035873,9.405660546236897e-09,1.6459905955914572e-08,2.7451888855526018e-11,9.405660546236897e-09,-1.481704073651094,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.25,2.0,P0219,1.0075207943228857,0.9982875527095973,1.0210300351036288,14.65838454735852,14.53785800602345,0.1864147769738078,0.18710646947200857,-0.03948049039156739,1.103026398871121,9.405660546236897e-09,1.8811321092473795e-08,2.7451888855526018e-11,9.405660546236897e-09,-1.481704073651094,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.25,2.25,P0220,1.0075207943228857,0.9982875527095973,1.0210300351036288,14.65838454735852,14.53785800602345,0.18528735048740616,0.1831669263050952,0.003070215176858703,0.992437960134988,9.405660546236897e-09,2.1162736229033018e-08,2.7451888855526018e-11,9.405660546236897e-09,-1.481704073651094,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.25,2.5,P0221,1.0075207943228857,0.9982875527095973,1.0210300351036288,14.65838454735852,14.53785800602345,0.19250996799758976,0.18788410718980617,0.041766085879244595,0.9020039257392187,9.405660546236897e-09,2.3514151365592244e-08,2.7451888855526018e-11,9.405660546236897e-09,-1.481704073651094,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.4,1.0,P0222,0.9656942530622274,0.9569722150236166,0.9767819468226107,14.968849463134797,14.730173234136526,0.2709243635144035,0.2805707670545842,-0.23260700941984358,1.768072752896657,9.015190938921928e-09,9.015190938921928e-09,2.631224234066641e-11,9.015190938921928e-09,-1.4201921357120832,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.4,1.5,P0223,0.9656942530622274,0.9569722150236166,0.9767819468226107,14.968849463134797,14.730173234136526,0.17300662882413453,0.17979074616163263,-0.09537445620886727,1.2764829259905337,9.015190938921928e-09,1.3522786408382893e-08,2.631224234066641e-11,9.015190938921928e-09,-1.4201921357120832,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.4,1.75,P0224,0.9656942530622274,0.9569722150236166,0.9767819468226107,14.968849463134797,14.730173234136526,0.15207070450175944,0.15543082966539853,-0.04038446447830718,1.1304559545479322,9.015190938921928e-09,1.5776584143113373e-08,2.631224234066641e-11,9.015190938921928e-09,-1.4201921357120832,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.4,2.0,P0225,0.9656942530622274,0.9569722150236166,0.9767819468226107,14.968849463134797,14.730173234136526,0.1488165633469809,0.1480059528078009,0.008351002505347493,1.00982799119862,9.015190938921928e-09,1.8030381877843856e-08,2.631224234066641e-11,9.015190938921928e-09,-1.4201921357120832,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.4,2.25,P0226,0.9656942530622274,0.9569722150236166,0.9767819468226107,14.968849463134797,14.730173234136526,0.15907894109848683,0.15451586220814567,0.05211978958947686,0.918500898629161,9.015190938921928e-09,2.028417961257434e-08,2.631224234066641e-11,9.015190938921928e-09,-1.4201921357120832,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.4,2.5,P0227,0.9656942530622274,0.9569722150236166,0.9767819468226107,14.968849463134797,14.730173234136526,0.17742287630309736,0.1701027264890561,0.0918470557033369,0.8372381996988861,9.015190938921928e-09,2.253797734730482e-08,2.631224234066641e-11,9.015190938921928e-09,-1.4201921357120832,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.5,1.0,P0228,0.9342563541970542,0.9261022551072557,0.944020116466677,15.403933632025643,15.057041846679777,0.2418794174660056,0.2528653172007637,-0.20541125163768545,1.6399654194107125,8.721703988896773e-09,8.721703988896773e-09,2.5455654853479098e-11,8.721703988896773e-09,-1.3739581889012242,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.5,1.5,P0229,0.9342563541970542,0.9261022551072557,0.944020116466677,15.403933632025643,15.057041846679777,0.1459137405618255,0.15322659176407477,-0.06517765464825485,1.1509205311492436,8.721703988896773e-09,1.308255598334516e-08,2.5455654853479098e-11,8.721703988896773e-09,-1.3739581889012242,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.5,1.75,P0230,0.9342563541970542,0.9261022551072557,0.944020116466677,15.403933632025643,15.057041846679777,0.13218943058631782,0.13481384154136802,-0.009176576720204957,1.010734517370401,8.721703988896773e-09,1.5262981980569352e-08,2.5455654853479098e-11,8.721703988896773e-09,-1.3739581889012242,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.5,2.0,P0231,0.9342563541970542,0.9261022551072557,0.944020116466677,15.403933632025643,15.057041846679777,0.1390495875707529,0.13656958872128708,0.04037340540007946,0.9125238241140059,8.721703988896773e-09,1.7443407977793546e-08,2.5455654853479098e-11,8.721703988896773e-09,-1.3739581889012242,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.5,2.25,P0232,0.9342563541970542,0.9261022551072557,0.944020116466677,15.403933632025643,15.057041846679777,0.1586833924143268,0.152345237134458,0.08481299275888231,0.8290136730945497,8.721703988896773e-09,1.962383397501774e-08,2.5455654853479098e-11,8.721703988896773e-09,-1.3739581889012242,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.5,2.5,P0233,0.9342563541970542,0.9261022551072557,0.944020116466677,15.403933632025643,15.057041846679777,0.1840931223478903,0.17526824868578186,0.1251026488946545,0.7609548953393075,8.721703988896773e-09,2.1804259972241934e-08,2.5455654853479098e-11,8.721703988896773e-09,-1.3739581889012242,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.6,1.0,P0234,0.8996727837153464,0.8922799137424802,0.9083638827078272,16.071295367053445,15.588910253594292,0.21742964521937097,0.2296488938755823,-0.17801704434428456,1.502015096970743,8.39885077707159e-09,8.39885077707159e-09,2.4513357346131734e-11,8.39885077707159e-09,-1.3230980800549508,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.6,1.5,P0235,0.8996727837153464,0.8922799137424802,0.9083638827078272,16.071295367053445,15.588910253594292,0.1312138626419022,0.13827519730072108,-0.035185614301225625,1.0758903036187437,8.39885077707159e-09,1.2598276165607385e-08,2.4513357346131734e-11,8.39885077707159e-09,-1.3230980800549508,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.6,1.75,P0236,0.8996727837153464,0.8922799137424802,0.9083638827078272,16.071295367053445,15.588910253594292,0.12905664288587065,0.13018885639664698,0.021673357018150513,0.9389736687943431,8.39885077707159e-09,1.4697988859875283e-08,2.4513357346131734e-11,8.39885077707159e-09,-1.3230980800549508,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.6,2.0,P0237,0.8996727837153464,0.8922799137424802,0.9083638827078272,16.071295367053445,15.588910253594292,0.14679370520333473,0.1426564314119117,0.07190805627398139,0.8372181991850041,8.39885077707159e-09,1.679770155414318e-08,2.4513357346131734e-11,8.39885077707159e-09,-1.3230980800549508,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.6,2.25,P0238,0.8996727837153464,0.8922799137424802,0.9083638827078272,16.071295367053445,15.588910253594292,0.17383594689470633,0.16625069265165504,0.11690725040378194,0.7588035575026799,8.39885077707159e-09,1.889741424841108e-08,2.4513357346131734e-11,8.39885077707159e-09,-1.3230980800549508,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.25e-06,0.6,2.5,P0239,0.8996727837153464,0.8922799137424802,0.9083638827078272,16.071295367053445,15.588910253594292,0.20387728349585046,0.19417029972968872,0.15766307023701986,0.6904201114222175,8.39885077707159e-09,2.0997126942678978e-08,2.4513357346131734e-11,8.39885077707159e-09,-1.3230980800549508,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.25,1.0,P0240,1.042135680663513,1.033633264557795,1.0552510383302545,14.240867653582505,14.150933842716766,0.3321103170431163,0.33957723954463953,-0.28989022778777923,1.9936634697163653,9.720027632930936e-09,9.720027632930936e-09,2.8283982363806037e-11,9.720027632930936e-09,-1.524046183857769,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.25,1.5,P0241,1.042135680663513,1.033633264557795,1.0552510383302545,14.240867653582505,14.150933842716766,0.235325893994495,0.2411844505511813,-0.1596046573317341,1.4468646824865372,9.720027632930936e-09,1.4580041449396404e-08,2.8283982363806037e-11,9.720027632930936e-09,-1.524046183857769,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.25,1.75,P0242,1.042135680663513,1.033633264557795,1.0552510383302545,14.240867653582505,14.150933842716766,0.2070117790213376,0.21110185740128146,-0.1070056157596145,1.294973511031016,9.720027632930936e-09,1.701004835762914e-08,2.8283982363806037e-11,9.720027632930936e-09,-1.524046183857769,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.25,2.0,P0243,1.042135680663513,1.033633264557795,1.0552510383302545,14.240867653582505,14.150933842716766,0.19063626875558326,0.1924095043330287,-0.06021719860971204,1.164692278639195,9.720027632930936e-09,1.9440055265861872e-08,2.8283982363806037e-11,9.720027632930936e-09,-1.524046183857769,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.25,2.25,P0244,1.042135680663513,1.033633264557795,1.0552510383302545,14.240867653582505,14.150933842716766,0.18492051530324907,0.18411632048597884,-0.018066909519080947,1.048638970133736,9.720027632930936e-09,2.1870062174094606e-08,2.8283982363806037e-11,9.720027632930936e-09,-1.524046183857769,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.25,2.5,P0245,1.042135680663513,1.033633264557795,1.0552510383302545,14.240867653582505,14.150933842716766,0.1878810219432008,0.18460934496488493,0.02029240586609068,0.9536178499277195,9.720027632930936e-09,2.430006908232734e-08,2.8283982363806037e-11,9.720027632930936e-09,-1.524046183857769,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.4,1.0,P0246,0.998746070991041,0.9907596214888708,1.009376177140879,14.504204618213585,14.299242085026878,0.28662170141092735,0.2959721761458731,-0.25139732935978826,1.845439508945047,9.315331571924758e-09,9.315331571924758e-09,2.710637087086947e-11,9.315331571924758e-09,-1.4605920960001242,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.4,1.5,P0247,0.998746070991041,0.9907596214888708,1.009376177140879,14.504204618213585,14.299242085026878,0.1840401029437377,0.1913752969948911,-0.11586139716043671,1.3345420192436324,9.315331571924758e-09,1.3972997357887138e-08,2.710637087086947e-11,9.315331571924758e-09,-1.4605920960001242,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.4,1.75,P0248,0.998746070991041,0.9907596214888708,1.009376177140879,14.504204618213585,14.299242085026878,0.1577265015825909,0.16235679265410266,-0.06142948216203419,1.1849140216367995,9.315331571924758e-09,1.6301830250868327e-08,2.710637087086947e-11,9.315331571924758e-09,-1.4605920960001242,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.4,2.0,P0249,0.998746070991041,0.9907596214888708,1.009376177140879,14.504204618213585,14.299242085026878,0.14785919857159244,0.14881686884706286,-0.013139000263133326,1.0581348436636344,9.315331571924758e-09,1.8630663143849516e-08,2.710637087086947e-11,9.315331571924758e-09,-1.4605920960001242,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.4,2.25,P0250,0.998746070991041,0.9907596214888708,1.009376177140879,14.504204618213585,14.299242085026878,0.15207151258641902,0.14928368053049934,0.030266257636537036,0.9629355682976735,9.315331571924758e-09,2.0959496036830705e-08,2.710637087086947e-11,9.315331571924758e-09,-1.4605920960001242,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.4,2.5,P0251,0.998746070991041,0.9907596214888708,1.009376177140879,14.504204618213585,14.299242085026878,0.16591766768481908,0.16010595753124718,0.06969071341828217,0.8776819092916535,9.315331571924758e-09,2.3288328929811894e-08,2.710637087086947e-11,9.315331571924758e-09,-1.4605920960001242,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.5,1.0,P0252,0.9661214603207575,0.9587159655599596,0.9753914990151528,14.914012094965937,14.601130110754658,0.2578292199981081,0.26850717639966026,-0.22477038963502197,1.7275244364753917,9.011040947284723e-09,9.011040947284723e-09,2.622092578924936e-11,9.011040947284723e-09,-1.4128810212193106,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.5,1.5,P0253,0.9661214603207575,0.9587159655599596,0.9753914990151528,14.914012094965937,14.601130110754658,0.15506230889347702,0.16327620713916977,-0.08616067713031962,1.218347542864662,9.011040947284723e-09,1.3516561420927084e-08,2.622092578924936e-11,9.011040947284723e-09,-1.4128810212193106,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.5,1.75,P0254,0.9661214603207575,0.9587159655599596,0.9753914990151528,14.914012094965937,14.601130110754658,0.13378056027995372,0.1382614546793333,-0.0306865840682854,1.0682704099398515,9.011040947284723e-09,1.5769321657748265e-08,2.622092578924936e-11,9.011040947284723e-09,-1.4128810212193106,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.5,2.0,P0255,0.9661214603207575,0.9587159655599596,0.9753914990151528,14.914012094965937,14.601130110754658,0.13268330024993674,0.13235275342458222,0.018445985330902217,0.9581657165689434,9.011040947284723e-09,1.8022081894569446e-08,2.622092578924936e-11,9.011040947284723e-09,-1.4128810212193106,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.5,2.25,P0256,0.9661214603207575,0.9587159655599596,0.9753914990151528,14.914012094965937,14.601130110754658,0.14648209269227463,0.14194707642275803,0.0625464883302399,0.8710208375385046,9.011040947284723e-09,2.0274842131390626e-08,2.622092578924936e-11,9.011040947284723e-09,-1.4128810212193106,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.5,2.5,P0257,0.9661214603207575,0.9587159655599596,0.9753914990151528,14.914012094965937,14.601130110754658,0.16827127832505837,0.16083074437455677,0.10255506605074242,0.8002637314144435,9.011040947284723e-09,2.2527602368211807e-08,2.622092578924936e-11,9.011040947284723e-09,-1.4128810212193106,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.6,1.0,P0258,0.9302257313073211,0.9236025708868949,0.9383929221277473,15.563975241837648,15.114216600523207,0.23300119223985472,0.24494353131135985,-0.19789515950276484,1.5726065941218395,8.67624051353251e-09,8.67624051353251e-09,2.524670123750425e-11,8.67624051353251e-09,-1.3603861783358109,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.6,1.5,P0259,0.9302257313073211,0.9236025708868949,0.9383929221277473,15.563975241837648,15.114216600523207,0.1365498882834889,0.14506557786497273,-0.05661201389225783,1.1336476911785605,8.67624051353251e-09,1.3014360770298764e-08,2.524670123750425e-11,8.67624051353251e-09,-1.3603861783358109,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.6,1.75,P0260,0.9302257313073211,0.9236025708868949,0.9383929221277473,15.563975241837648,15.114216600523207,0.12501417427977135,0.12849278720610235,-0.00024979931480509235,0.9920673278398169,8.67624051353251e-09,1.5183420898681892e-08,2.524670123750425e-11,8.67624051353251e-09,-1.3603861783358109,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.6,2.0,P0261,0.9302257313073211,0.9236025708868949,0.9383929221277473,15.563975241837648,15.114216600523207,0.13515625636318654,0.13318079748547398,0.049593575371843446,0.8849581242472794,8.67624051353251e-09,1.735248102706502e-08,2.524670123750425e-11,8.67624051353251e-09,-1.3603861783358109,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.6,2.25,P0262,0.9302257313073211,0.9236025708868949,0.9383929221277473,15.563975241837648,15.114216600523207,0.1576753312286632,0.15171596435722817,0.09427633430955581,0.7986526915421234,8.67624051353251e-09,1.9521541155448145e-08,2.524670123750425e-11,8.67624051353251e-09,-1.3603861783358109,True,True,True,True,False
0.75,100.0,1.0,1.0,0.0,0.0,potential_depth,0.7,1.5e-06,0.6,2.5,P0263,0.9302257313073211,0.9236025708868949,0.9383929221277473,15.563975241837648,15.114216600523207,0.18517009195054465,0.17669196400146145,0.13477087579478939,0.7246487952095839,8.67624051353251e-09,2.1690601283831272e-08,2.524670123750425e-11,8.67624051353251e-09,-1.3603861783358109,True,True,True,True,False
