candidate_id,radius_kpc,gbar_m_s2,dynamic_acceleration_m_s2,lensing_acceleration_m_s2,potential_path_ratio,enclosed_mass_log_slope
P0420,0.10442474389162416,3.2890300873001615e-10,3.5261502938279635e-10,3.5261502938279635e-10,730.3531737912934,1.6957369896199452
P0420,0.10483657412181525,3.285093527991961e-10,3.52283740251617e-10,3.52283740251617e-10,728.3519430229728,1.6957369896199452
P0420,0.10525002852777329,3.281161680254884e-10,3.5195307928264543e-10,3.5195307928264543e-10,726.3561850294368,1.6957369896199452
P0420,0.10566511351492151,3.277234538449768e-10,3.516230462832829e-10,3.516230462832829e-10,724.3658848442636,1.6957369896217642
P0420,0.10608183551394486,3.273312096944199e-10,3.512936410624047e-10,3.512936410624047e-10,722.38102754196,1.6957369896199452
P0420,0.10650020098088955,3.269394350112503e-10,3.5096486343036115e-10,3.5096486343036115e-10,720.40159823785,1.6957369896199452
P0420,0.10692021639726325,3.2654812923357406e-10,3.5063671319897855e-10,3.5063671319897855e-10,718.4275820879622,1.6957369896208547
P0420,0.1073418882701353,3.261572918001697e-10,3.503091901815593e-10,3.503091901815593e-10,716.4589642889197,1.6957369896199452
P0420,0.10776522313223767,3.257669221504875e-10,3.49982294192883e-10,3.49982294192883e-10,714.4957300778277,1.6957369896199452
P0420,0.10819022754206609,3.2537701972464856e-10,3.49656025049207e-10,3.49656025049207e-10,712.5378647321646,1.6957369896208547
P0420,0.10861690808398168,3.2498758396344423e-10,3.4933038256826693e-10,3.4933038256826693e-10,710.5853535696696,1.6957369896208547
P0420,0.10904527136831296,3.2459861430833497e-10,3.490053665692776e-10,3.490053665692776e-10,708.638181948234,1.6957369896199452
P0420,0.1094753240314583,3.242101102014499e-10,3.486809768729334e-10,3.486809768729334e-10,706.6963352657908,1.6957369896208547
P0420,0.10990707273598861,3.238220710855858e-10,3.483572133014094e-10,3.483572133014094e-10,704.7597989602054,1.6957369896208547
P0420,0.11034052417075073,3.234344964042063e-10,3.480340756783617e-10,3.480340756783617e-10,702.8285585091664,1.6957369896199452
P0420,0.11077568505097089,3.2304738560144123e-10,3.477115638289282e-10,3.477115638289282e-10,700.9025994300764,1.6957369896190357
P0420,0.11121256211835893,3.226607381220856e-10,3.4738967757972924e-10,3.4738967757972924e-10,698.9819072799438,1.6957369896208547
P0420,0.1116511621412125,3.222745534115991e-10,3.4706841675886856e-10,3.4706841675886856e-10,697.0664676552747,1.6957369896217642
P0420,0.11209149191452215,3.2188883091610493e-10,3.4674778119593354e-10,3.4674778119593354e-10,695.1562661919634,1.6957369896199452
P0420,0.11253355826007651,3.2150357008238937e-10,3.464277707219963e-10,3.464277707219963e-10,693.251288565187,1.6957369896199452
P0420,0.11297736802656795,3.211187703579008e-10,3.4610838516961437e-10,3.4610838516961437e-10,691.3515204892957,1.6957369896208547
P0420,0.1134229280896987,3.207344311907489e-10,3.457896243728312e-10,3.457896243728312e-10,689.456947717708,1.6957369896208547
P0420,0.1138702453522874,3.203505520297039e-10,3.4547148816717685e-10,3.4547148816717685e-10,687.5675560428012,1.6957369896199452
P0420,0.11431932674437602,3.199671323241958e-10,3.4515397638966903e-10,3.4515397638966903e-10,685.6833312958073,1.6957369896199452
P0420,0.11477017922333721,3.195841715243136e-10,3.448370888788135e-10,3.448370888788135e-10,683.804259346705,1.6957369896208547
P0420,0.11522280977398211,3.192016690808043e-10,3.445208254746046e-10,3.445208254746046e-10,681.930326104115,1.6957369896199452
P0420,0.11567722540866857,3.188196244450726e-10,3.4420518601852693e-10,3.4420518601852693e-10,680.0615175151933,1.6957369896208547
P0420,0.11613343316740973,3.1843803706917945e-10,3.438901703535548e-10,3.438901703535548e-10,678.1978195655264,1.6957369896208547
P0420,0.11659144011798317,3.180569064058419e-10,3.4357577832415383e-10,3.4357577832415383e-10,676.3392182790265,1.6957369896208547
P0420,0.11705125335604034,3.176762319084318e-10,3.432620097762812e-10,3.432620097762812e-10,674.4856997178255,1.6957369896199452
P0420,0.11751288000521655,3.1729601303097546e-10,3.429488645573869e-10,3.429488645573869e-10,672.6372499821719,1.6957369896199452
P0420,0.11797632721724124,3.169162492281525e-10,3.426363425164139e-10,3.426363425164139e-10,670.7938552103255,1.6957369896208547
P0420,0.11890871207789015,3.161580846683881e-10,3.4201316737147483e-10,3.4201316737147483e-10,667.1221753005298,1.6957369896199452
P0420,0.11937766417144363,3.157796828240663e-10,3.4170251397286756e-10,3.4170251397286756e-10,665.2938626282246,1.6957369896208547
P0420,0.1198484657179279,3.1540173387961554e-10,3.41392483162901e-10,3.41392483162901e-10,663.470549850809,1.6957369896208547
P0420,0.12079564637393894,3.1464719252271717e-10,3.4077428873606894e-10,3.4077428873606894e-10,659.8388693250985,1.6957369896199452
P0420,0.12127204015761812,3.142705990280856e-10,3.404661248365379e-10,3.404661248365379e-10,658.0304743424081,1.6957369896208547
P0420,0.12175031274276028,3.1389445626895584e-10,3.4015858296031814e-10,3.4015858296031814e-10,656.227024785612,1.6957369896208547
P0420,0.122712523985119,3.1314352079995027e-10,3.3954536472897573e-10,3.3954536472897573e-10,652.6349078895731,1.6957369896199452
P0420,0.12319647754934866,3.127687270130622e-10,3.3923968810318735e-10,3.3923968810318735e-10,650.8462136126274,1.6957369896208547
P0420,0.12417011805216557,3.120204846468173e-10,3.3863019916597794e-10,3.3863019916597794e-10,647.2834863326478,1.6957369896199452
P0420,0.1251514533839872,3.112740323145186e-10,3.3802319511159954e-10,3.3802319511159954e-10,643.740218421064,1.6957369896208547
P0420,0.12564502559623383,3.109014760724701e-10,3.377206245949921e-10,3.377206245949921e-10,641.97584849142,1.6957369896199452
P0420,0.12663801734674032,3.101577007649222e-10,3.37117345955157e-10,3.37117345955157e-10,638.461570528251,1.6957369896199452
P0420,0.12763885686210574,3.0941570480469397e-10,3.3651654968703475e-10,3.3651654968703475e-10,634.9664873066816,1.6957369896199452
P0420,0.1281422388944084,3.0904537274918754e-10,3.3621708214072525e-10,3.3621708214072525e-10,633.2261109389846,1.6957369896208547
P0420,0.1291549665014884,3.083060378316872e-10,3.356200076335386e-10,3.356200076335386e-10,629.7596234332424,1.6957369896190357
P0420,0.13017569784890407,3.0756847163867986e-10,3.3502541313779825e-10,3.3502541313779825e-10,626.3120696409482,1.6957369896208547
P0420,0.13120449619143282,3.068326699388135e-10,3.3443329775172513e-10,3.3443329775172513e-10,622.8833461474771,1.6957369896199452
P0420,0.13224142528376417,3.0609862851085875e-10,3.3384366059776613e-10,3.3384366059776613e-10,619.4733501030483,1.6957369896208547
P0420,0.13328654938445067,3.0536634314368486e-10,3.3325650082262007e-10,3.3325650082262007e-10,616.0819792196382,1.6957369896199452
P0420,0.13433993325989002,3.046358096362353e-10,3.326718175972639e-10,3.326718175972639e-10,612.7091317679138,1.6957369896208547
P0420,0.13540164218833853,3.03907023797504e-10,3.32089610116979e-10,3.32089610116979e-10,609.3547065741811,1.6957369896199452
P0420,0.13700995912219946,3.0281711277509567e-10,3.312209392181223e-10,3.312209392181223e-10,604.3573905590396,1.6957369896199452
P0420,0.13809276967120424,3.020926778382459e-10,3.306449177396102e-10,3.306449177396102e-10,601.0485819944106,1.6957369896208547
P0420,0.13918413783669575,3.01369975980392e-10,3.300713693814372e-10,3.300713693814372e-10,597.7578459118295,1.6957369896190357
P0420,0.14083738370720172,3.0028916364989835e-10,3.292156824311487e-10,3.292156824311487e-10,592.8554119097798,1.6957369896208547
P0420,0.1419504429749326,2.995707763721392e-10,3.2864831388662057e-10,3.2864831388662057e-10,589.6094263518601,1.6957369896208547
P0420,0.14363654734941342,2.9849641656603954e-10,3.278018936187458e-10,3.278018936187458e-10,584.7736602588143,1.6957369896217642
P0420,0.14477172883321965,2.977823181100335e-10,3.27240700926476e-10,3.27240700926476e-10,581.5718166658272,1.6957369896199452
P0420,0.1464913447792576,2.967143723063107e-10,3.264035416863546e-10,3.264035416863546e-10,576.8018118688482,1.6957369896208547
P0420,0.14823138652959936,2.9565025650917434e-10,3.2557193658821354e-10,3.2557193658821354e-10,572.0708338111541,1.6957369896208547
P0420,0.14999209670439645,2.9458995698295507e-10,3.247458839284312e-10,3.247458839284312e-10,567.3785631877457,1.6957369896208547
P0420,0.1517737208056717,2.935334600412442e-10,3.2392538212831564e-10,3.2392538212831564e-10,562.7246833060808,1.6957369896208547
P0420,0.15357650725155034,2.924807520467169e-10,3.2311042973432395e-10,3.2311042973432395e-10,558.1088800646994,1.6957369896208547
P0420,0.15540070741089787,2.9143181941095656e-10,3.2230102541828376e-10,3.2230102541828376e-10,553.5308419320259,1.6957369896226737
P0420,0.15724657563836936,2.903866485942789e-10,3.214971679776166e-10,3.214971679776166e-10,548.9902599253405,1.6957369896199452
P0420,0.1591143693098749,2.8934522610555746e-10,3.206988563355627e-10,3.206988563355627e-10,544.486827589928,1.6957369896190357
P0420,0.16163931769421455,2.8796247029221546e-10,3.196430659856417e-10,3.196430659856417e-10,538.5395145376428,1.6957369896208547
P0420,0.16355928888233154,2.869297417080267e-10,3.1885769106141864e-10,3.1885769106141864e-10,534.1215870461332,1.6957369896217642
P0420,0.1661547726466099,2.855585292857324e-10,3.17819147033439e-10,3.17819147033439e-10,528.2871932155222,1.6957369896190357
P0420,0.16812837894983076,2.845344220284463e-10,3.170467052575251e-10,3.170467052575251e-10,523.9531471221109,1.6957369896190357
P0420,0.17079636852633642,2.8317465663175533e-10,3.160254038663751e-10,3.160254038663751e-10,518.2295285616955,1.6957369896208547
P0420,0.17350669579993283,2.818213894363054e-10,3.1501395458511063e-10,3.1501395458511063e-10,512.5682632626684,1.6957369896190357
P0420,0.17626003261754578,2.8047458938775373e-10,3.1401235731761375e-10,3.1401235731761375e-10,506.9686719468505,1.6957369896208547
P0420,0.17905706148748138,2.791342255801644e-10,3.130206123723436e-10,3.130206123723436e-10,501.4300827361362,1.6957369896208547
P0420,0.18189847574860904,2.7780026725529864e-10,3.120387204633666e-10,3.120387204633666e-10,495.9518310718786,1.6957369896208547
P0420,0.1855137346130294,2.761417804389131e-10,3.108252131555744e-10,3.108252131555744e-10,489.1878654648947,1.6957369896208547
P0420,0.18845760829656671,2.7482212275059326e-10,3.098654952970676e-10,3.098654952970676e-10,483.8429808595117,1.6957369896217642
P0420,0.19220323088167973,2.7318141566295613e-10,3.0867971130476576e-10,3.0867971130476576e-10,477.24368278783226,1.6957369896190357
P0420,0.19525325860315113,2.7187590530189306e-10,3.077421778236702e-10,3.077421778236702e-10,472.0289184440782,1.6957369896217642
P0420,0.1991339457340734,2.702527873362721e-10,3.065841329757384e-10,3.065841329757384e-10,465.59027910594807,1.6957369896199452
P0420,0.20309176209047358,2.6863935949720866e-10,3.0544150776102674e-10,3.0544150776102674e-10,459.2391984420037,1.6957369896208547
P0420,0.2071282406270121,2.670355639339768e-10,3.043143098854884e-10,3.043143098854884e-10,452.97448574703213,1.6957369896208547
P0420,0.21207805242796365,2.6512364291885113e-10,3.0298204887179735e-10,3.0298204887179735e-10,445.56918364486495,1.6957369896190357
P0420,0.21629313480198437,2.6354083642684287e-10,3.018888232693572e-10,3.018888232693572e-10,439.4903686697193,1.6957369896208547
P0420,0.22146196309824548,2.616539369589021e-10,3.005973592377731e-10,3.005973592377731e-10,432.30480988898455,1.6957369896172168
P0420,0.22586355207213768,2.600918448515421e-10,2.9953815897404107e-10,2.9953815897404107e-10,426.40637634522176,1.6957369896208547
P0420,0.23126108778270607,2.5822963947069844e-10,2.982875621541355e-10,2.982875621541355e-10,419.4340402704677,1.6957369896190357
P0420,0.23678761018227135,2.5638076710643755e-10,2.970592908495097e-10,2.970592908495097e-10,412.57532856417816,1.6957369896190357
P0420,0.24244620170823283,2.5454513229703805e-10,2.958533720243333e-10,2.958533720243333e-10,405.8283895518253,1.6957369896226737
P0420,0.24921902726707315,2.524201627448997e-10,2.9447475675410024e-10,2.9447475675410024e-10,398.09580055405837,1.6957369896208547
P0420,0.25517469646241786,2.5061288506741124e-10,2.9331737110830176e-10,2.9331737110830176e-10,391.5848265336642,1.6957369896190357
P0420,0.26230309729523366,2.485207423289661e-10,2.91995467389138e-10,2.91995467389138e-10,384.12267429208225,1.6957369896208547
P0420,0.26963063267837023,2.464460650182736e-10,2.907041811445106e-10,2.907041811445106e-10,376.80220290969265,1.6957369896190357
P0420,0.2771628655101636,2.4438870733210493e-10,2.8944357395064874e-10,2.8944357395064874e-10,369.62072234946413,1.6957369896208547
P0420,0.28602912425307747,2.4205846368911743e-10,2.8804053063465314e-10,2.8804053063465314e-10,361.58012588353984,1.6957369896208547
P0420,0.29401945509622796,2.400377341605852e-10,2.8684589069608545e-10,2.8684589069608545e-10,354.6876607282421,1.6957369896190357
P0420,0.30342494511212664,2.3774897699904947e-10,2.855184283865064e-10,2.855184283865064e-10,346.970654394463,1.6957369896208547
P0420,0.3131313106003991,2.354820431119368e-10,2.8423144246179333e-10,2.8423144246179333e-10,339.42087077513173,1.6957369896208547
P0420,0.32314817637056864,2.3323672441456504e-10,2.8298505797716645e-10,2.8298505797716645e-10,332.0346862583165,1.6957369896208547
P0420,0.33480067490153326,2.307363212437057e-10,2.8163157178117267e-10,2.8163157178117267e-10,323.9163696764547,1.6957369896208547
P0420,0.3455107294592219,2.2853625295227762e-10,2.8047191345389667e-10,2.8047191345389667e-10,316.8661580288762,1.6957369896226737
P0420,0.3579696061042172,2.2608624096135933e-10,2.7921635962601237e-10,2.7921635962601237e-10,309.11711655910636,1.6957369896190357
P0420,0.37087774117744743,2.2366249420704182e-10,2.7801296702209903e-10,2.7801296702209903e-10,301.5567241206779,1.6957369896208547
P0420,0.3857667447638019,2.2099990479336346e-10,2.767373248355272e-10,2.767373248355272e-10,293.37196099745427,1.6957369896172168
P0420,0.4012534720827553,2.183690121664484e-10,2.755267043606098e-10,2.755267043606098e-10,285.408292472066,1.6957369896208547
P0420,0.4173619189415786,2.1576943899200472e-10,2.7438146087893325e-10,2.7438146087893325e-10,277.65974612717423,1.6957369896190357
P0420,0.43411704446677357,2.1320081242771532e-10,2.733019680625671e-10,2.733019680625671e-10,270.12051087805173,1.6957369896208547
P0420,0.4515448097768273,2.1066276406976316e-10,2.722886181099609e-10,2.722886181099609e-10,262.7849326145127,1.6957369896190357
P0420,0.4715245111653734,2.0790579437824488e-10,2.712508190925202e-10,2.712508190925202e-10,254.94445890657516,1.6957369896208547
P0420,0.49433014365041367,2.0493932471813007e-10,2.7021119351305666e-10,2.7021119351305666e-10,246.65631842230863,1.6957369896208547
P0420,0.5162029864860423,2.022572583864598e-10,2.693436608968924e-10,2.693436608968924e-10,239.29444169850535,1.6957369896208547
P0420,0.5411695265464637,1.9937138393387066e-10,2.684912517901898e-10,2.684912517901898e-10,231.5122246045353,1.6957369896190357
P0420,0.56734359182256,1.9652668610664657e-10,2.6773775430666416e-10,2.6773775430666416e-10,223.98158587012065,1.6957369896208547
P0420,0.5947835851664272,1.9372257738287702e-10,2.670840667267177e-10,2.670840667267177e-10,216.69439263668812,1.6957369896190357
P0420,0.6260098930661772,1.9072992511191922e-10,2.664896278062559e-10,2.664896278062559e-10,209.06553326109864,1.6957369896190357
P0420,0.6588755910388345,1.8778350373328107e-10,2.6601467740400744e-10,2.6601467740400744e-10,201.70348283960215,1.6957369896190357
P0420,0.6962016411932946,1.846613176252417e-10,2.6563831939563257e-10,2.6563831939563257e-10,194.0628089195359,1.6957369896208547
P0420,0.7356422544596414,1.8159104260576673e-10,2.6540375791165767e-10,2.6540375791165767e-10,186.70952136286616,1.6957369896226737
P0420,0.7773172232385077,1.7857181557412397e-10,2.653127747110412e-10,2.653127747110412e-10,179.63281079299455,1.6957369896208547
P0420,0.8245923781774372,1.7539261311737236e-10,2.6537673559698933e-10,2.6537673559698933e-10,172.34572589341735,1.6957369896208547
P0420,0.8747427302787151,1.7227001157621609e-10,2.6561004355099424e-10,2.6561004355099424e-10,165.35190639717214,1.6957369896190357
P0420,0.9316027658125522,1.690004883388267e-10,2.660483749007519e-10,2.660483749007519e-10,158.20178702262922,1.6957369896226737
P0420,0.9921588179338939,1.6579301758580195e-10,2.6668538271770307e-10,2.6668538271770307e-10,151.3581874798299,1.6957369896208547
P0420,1.056651135149215,1.6264642161919134e-10,2.675243634886434e-10,2.675243634886434e-10,144.80796751162165,1.6957369896190357
P0420,1.1297736802656795,1.5936857219310657e-10,2.686409276536915e-10,2.686409276536915e-10,138.15575751819264,1.6957369896190357
P0420,1.212720401576181,1.559698817778748e-10,2.7008069561625396e-10,2.7008069561625396e-10,131.44175285687066,1.6957369896208547
P0420,1.3017569784890406,1.5264367175435153e-10,2.717905632471814e-10,2.717905632471814e-10,125.05067149416293,1.6957369896226737
P0420,1.3973305213983949,1.493883964074112e-10,2.7377606916018294e-10,2.7377606916018294e-10,118.96698179700583,1.6957369896208547
P0420,1.5058363542798407,1.4602755675394558e-10,2.7617728694468495e-10,2.7617728694468495e-10,112.86246585784285,1.6957369896208547
P0420,1.6227679071960228,1.4274232701027174e-10,2.788990962797421e-10,2.788990962797421e-10,107.06744976895793,1.6957369896208547
P0420,1.7556762912750015,1.3936400492216132e-10,2.821185666486909e-10,2.821185666486909e-10,101.28455752576879,1.6957369896208547
P0420,1.9069613035464261,1.3590278489627834e-10,2.825197212738074e-10,2.825197212738074e-10,95.54392912338153,1.6957369896226737
P0420,2.071282406270121,1.3252752712495502e-10,2.8211892676592186e-10,2.8211892676592186e-10,90.12411663403763,1.6957369896190357
P0420,2.2586355207213766,1.290814171555992e-10,2.8181514563434656e-10,2.8181514563434656e-10,84.7707910037459,1.6957369896208547
P0420,2.4629352327917333,1.2572491629748633e-10,2.8162588268314875e-10,2.8162588268314875e-10,79.73045842891888,1.6957369896208547
P0420,2.696306326783702,1.223091302348886e-10,2.8154563479698115e-10,2.8154563479698115e-10,74.7758271542008,1.6957369896208547
P0420,2.9634313557632272,1.1884373513913986e-10,2.8158452593596615e-10,2.8158452593596615e-10,69.9279376353671,1.6957369896208547
P0420,3.257020655659783,1.154765253803858e-10,2.8174264436976447e-10,2.8174264436976447e-10,65.38842051942261,1.6957369896190357
P0420,3.5938136638046276,1.120704239933792e-10,2.820273515782323e-10,2.820273515782323e-10,60.9665362621787,1.6957369896190357
P0420,3.981071705534973,1.0863461123974939e-10,2.8244553064383674e-10,2.8244553064383674e-10,56.67788597916165,1.6957369896190357
P0420,4.427451843494492,1.0517809640761177e-10,2.8300243390303055e-10,2.8300243390303055e-10,52.53596365590924,1.6957369896190357
P0420,4.923882631706739,1.0183156028896556e-10,2.8367436218207304e-10,2.8367436218207304e-10,48.689239789555586,1.6957369896190357
P0420,5.497572180769892,9.84735018540819e-11,2.844814176887711e-10,2.844814176887711e-10,44.98936389228078,1.6957369896190357
P0420,6.162310676502703,9.511220688622932e-11,2.8542262510105355e-10,2.8542262510105355e-10,41.44498632846929,1.6957369896226737
P0420,6.90742597369976,9.186564637636005e-11,2.8645672925862374e-10,2.8645672925862374e-10,38.17119907984413,1.6957369896190357
P0420,7.773172232385076,8.862370533575596e-11,2.8760797753237935e-10,2.8760797753237935e-10,35.047296065894095,1.6957369896208547
P0420,8.816559551426552,8.52916384158326e-11,2.8890726808465127e-10,2.8890726808465127e-10,31.986213973989393,1.6957369896190357
P0420,10.0,8.208485027901568e-11,2.902573502637333e-10,2.902573502637333e-10,29.181958549372705,1.6957369896208547
P0420,11.387024535228734,7.890407918344046e-11,2.9167642221100037e-10,2.9167642221100037e-10,26.536272577206965,1.6957369896208547
P0420,13.017569784890407,7.575578342770552e-11,2.931361825843197e-10,2.931361825843197e-10,24.04929990269408,1.6957369896208547
P0420,14.940288172641704,7.26460531229747e-11,2.946001466599724e-10,2.946001466599724e-10,21.719927854203913,1.6957369896208547
P0420,17.214619820847705,6.958059631553996e-11,2.9602213298116467e-10,2.9602213298116467e-10,19.545910470169545,1.6957369896208547
P0420,19.913394573407327,6.656472790953541e-11,2.9734448025616706e-10,2.9734448025616706e-10,17.523995399565777,1.6957369896208547
P0420,23.126108778270606,6.360336135277833e-11,2.984959516207685e-10,2.984959516207685e-10,15.65005215815422,1.6957369896208547
P0420,26.96306326783701,6.070100302760246e-11,2.993892813828616e-10,2.993892813828616e-10,13.919199612392433,1.6957369896226737
P0420,31.560603498185365,5.786174926888837e-11,2.999183207048851e-10,2.999183207048851e-10,12.325930779061844,1.6957369896208547
P0420,37.087774117744765,5.508928591339482e-11,2.99954746071081e-10,2.99954746071081e-10,10.864233263724971,1.6957369896208547
P0420,43.92735387500734,5.232418968616531e-11,2.993207341967433e-10,2.993207341967433e-10,9.497717794522728,1.6957369896190357
P0420,52.02826172134432,4.969788191878005e-11,2.978580995597875e-10,2.978580995597875e-10,8.283001351453839,1.6957369896208547
P0420,62.11012355194615,4.7090470851237405e-11,2.9527024960544967e-10,2.9527024960544967e-10,7.1560273164888315,1.6957369896208547
P0420,74.43803013251689,4.4566453806709284e-11,2.9130698147340263e-10,2.9130698147340263e-10,6.13893892690929,1.6957369896190357
P0420,89.91789964660124,4.20768198109241e-11,2.855080347758571e-10,2.855080347758571e-10,5.205747395064627,1.6957369896208547
P0420,108.61690808398164,3.886945686626123e-11,2.7563442627444045e-10,2.7563442627444045e-10,4.485111598974452,1.4319502957750956
P0420,132.76295892211266,3.4680567080944516e-11,2.605343576799295e-10,2.605343576799295e-10,3.920314524401498,1.4319502957750956
P0420,162.27679071960236,3.0943106233621436e-11,2.438544694992222e-10,2.438544694992222e-10,3.4024272575152623,1.4319502957750956
P0420,199.9192900466783,2.7485242696313673e-11,2.2485696773312322e-10,2.2485696773312322e-10,2.9097571376235676,1.4230064773892082
P0420,248.2400184600118,2.420041310160328e-11,2.0309753452492307e-10,2.0309753452492307e-10,2.4543300075589465,1.4120187272055773
P0420,309.45556036598356,2.1258733745850194e-11,1.79426924303825e-10,1.79426924303825e-10,2.0305521575261145,1.4120187272037583
P0420,387.28813137559035,1.8631460910478974e-11,1.5401892248890765e-10,1.5401892248890765e-10,1.6369683730371802,1.4120187272037583
P0420,490.45401099328666,1.598363134265916e-11,1.255587889212463e-10,1.255587889212463e-10,1.279909680452086,1.3412506638760533
P0420,623.5507341273913,1.295862466287208e-11,9.445882917952411e-11,9.445882917952411e-11,1.0000000000000144,0.0
P0420,795.8930289954706,7.954137589151907e-12,6.034388243259052e-11,6.034388243259052e-11,1.0000000000000127,-1.8189894035458565e-12
P0420,1027.9353749867814,4.768380209566449e-12,3.763840118277389e-11,3.763840118277389e-11,1.0000000000000104,0.0
P0420,1332.8654938445054,2.836154276482577e-12,2.3374922359379936e-11,2.3374922359379936e-11,1.000000000000009,0.0
P0420,1741.9097138259683,1.6605471772927247e-12,1.4402737494698795e-11,1.4402737494698795e-11,1.0000000000000138,1.8189894035458565e-12
P0420,2294.477274885959,9.570507752666057e-13,8.825216688316366e-12,8.825216688316366e-12,1.0000000000000138,1.8189894035458565e-12
P0420,3046.215921934059,5.429766243963229e-13,5.382814612364651e-12,5.382814612364651e-12,1.0000000000000093,0.0
P0420,4076.2086875748846,3.032422289775406e-13,3.267069085291574e-12,3.267069085291574e-12,1.0000000000000078,0.0
P0420,5497.572180769893,1.6670960420615707e-13,1.970334650500284e-12,1.970334650500284e-12,1.000000000000013,0.0
P0420,7473.1598782455385,9.021815757899457e-14,1.1779471847552873e-12,1.1779471847552873e-12,1.0000000000000144,0.0
P0420,10279.353749867814,4.768380209566449e-14,6.914448992556431e-13,6.914448992556431e-13,1.0000000000000093,0.0
P0420,14251.026703029993,2.4809053353020036e-14,3.9978686942730084e-13,3.9978686942730084e-13,1.000000000000013,0.0
P0420,19913.394573407328,1.2706089276309632e-14,2.2692486051681523e-13,2.2692486051681523e-13,1.000000000000015,0.0
P0420,28045.503924478788,6.405838791109364e-15,1.2607350225954034e-13,1.2607350225954034e-13,1.0000000000000118,0.0
P0420,39967.72253276788,3.1541598365056775e-15,6.792282204727512e-14,6.792282204727512e-14,1.00000000000001,0.0
P0420,57634.66334193122,1.5168232585596718e-15,3.541519115826447e-14,3.541519115826447e-14,1.0000000000000135,0.0
P0420,83767.76400682924,7.180400270593674e-16,1.7978468258688857e-14,1.7978468258688857e-14,1.000000000000009,0.0
P0420,123196.47754934856,3.319754127733792e-16,8.820932077725878e-15,8.820932077725878e-15,1.000000000000007,0.0
P0420,182615.84682702608,1.510864711392669e-16,4.21523077464731e-15,4.21523077464731e-15,1.0000000000000104,0.0
P0420,274989.5810197349,6.663003204459267e-17,1.9346051224595817e-15,1.9346051224595817e-15,1.000000000000007,0.0
P0420,417361.9189415782,2.8925232583925073e-17,8.665520127223404e-16,8.665520127223404e-16,1.0000000000000044,0.0
P0420,640969.8577085227,1.2263862907829203e-17,3.7645974416482335e-16,3.7645974416482335e-16,1.0000000000000075,0.0
P0420,1000000.0,5.03851436126144e-18,1.5759136752122784e-16,1.5759136752122784e-16,1.0000000000000002,-3.637978807091713e-12
P0554,0.1,3.3326448229658797e-10,3.4088899165353906e-10,3.466073736712524e-10,752.7322370835032,1.6957369896153978
P0554,0.10039437992839943,3.328656062252066e-10,3.4051018811105456e-10,3.4624362452544054e-10,750.6698061901259,1.6957369896208547
P0554,0.10079031521207812,3.3246720755879565e-10,3.401319125564046e-10,3.458804413046112e-10,748.6130154357904,1.6957369896217642
P0554,0.10118781198504509,3.320692857259609e-10,3.3975416453791994e-10,3.4551782364688926e-10,746.561849396383,1.6957369896208547
P0554,0.10158687640550067,3.3167184015599187e-10,3.393769436048731e-10,3.4515577119153403e-10,744.5162926899708,1.6957369896199452
P0554,0.10198751465593191,3.312748702788613e-10,3.390002493074776e-10,3.4479428357893986e-10,742.4763299766856,1.6957369896199452
P0554,0.10238973294320834,3.3087837552522417e-10,3.3862408119688795e-10,3.444333604506358e-10,740.441945958609,1.6957369896208547
P0554,0.10279353749867814,3.304823553264167e-10,3.3824843882519903e-10,3.440730014492857e-10,738.4131253796585,1.6957369896199452
P0554,0.10319893457826468,3.30086809114456e-10,3.378733217454459e-10,3.437132062186884e-10,736.3898530254717,1.6957369896190357
P0554,0.10360593046256342,3.296917363220388e-10,3.374987295116036e-10,3.433539744037773e-10,734.3721137232935,1.6957369896208547
P0554,0.10401453145693929,3.2929713638254083e-10,3.371246616785866e-10,3.429953056506209e-10,732.3598923418615,1.6957369896208547
P0554,0.10442474389162416,3.2890300873001615e-10,3.3675111780224835e-10,3.426371996064225e-10,730.3531737912934,1.6957369896199452
P0554,0.10483657412181525,3.285093527991961e-10,3.363780974393814e-10,3.4227965591952033e-10,728.3519430229728,1.6957369896199452
P0554,0.10525002852777329,3.281161680254884e-10,3.3600560014771637e-10,3.419226742393873e-10,726.3561850294368,1.6957369896199452
P0554,0.10566511351492151,3.277234538449768e-10,3.356336254859224e-10,3.4156625421663163e-10,724.3658848442636,1.6957369896217642
P0554,0.10608183551394486,3.273312096944199e-10,3.352621730136063e-10,3.4121039550299613e-10,722.38102754196,1.6957369896199452
P0554,0.10650020098088955,3.269394350112503e-10,3.3489124229131244e-10,3.408550977513589e-10,720.40159823785,1.6957369896199452
P0554,0.10692021639726325,3.2654812923357406e-10,3.3452083288052204e-10,3.40500360615733e-10,718.4275820879622,1.6957369896208547
P0554,0.1073418882701353,3.261572918001697e-10,3.3415094434365343e-10,3.4014618375126615e-10,716.4589642889197,1.6957369896199452
P0554,0.10776522313223767,3.257669221504875e-10,3.3378157624406133e-10,3.397925668142417e-10,714.4957300778277,1.6957369896199452
P0554,0.10819022754206609,3.2537701972464856e-10,3.3341272814603684e-10,3.3943950946207794e-10,712.5378647321646,1.6957369896208547
P0554,0.10861690808398168,3.2498758396344423e-10,3.330443996148065e-10,3.390870113533282e-10,710.5853535696696,1.6957369896208547
P0554,0.10904527136831296,3.2459861430833497e-10,3.326765902165327e-10,3.38735072147681e-10,708.638181948234,1.6957369896199452
