gate_power,radius_over_solar_radius,fractional_force_change
0.0,0.6982421875,-0.14539050680932297
0.0,0.69921875,-0.14575904566175613
0.0,0.7001953125,-0.14612605349299324
0.0,0.701171875,-0.14649153877138155
0.0,0.7021484375,-0.14685550990680252
0.0,0.703125,-0.147217975251154
0.0,0.7041015625,-0.14757894309883046
0.0,0.705078125,-0.14793842168719706
0.0,0.7060546875,-0.14829641919705938
0.0,0.70703125,-0.14865294375312832
0.0,0.7080078125,-0.1490080034244825
0.0,0.708984375,-0.1493616062250228
0.0,0.7099609375,-0.14971374514725944
0.0,0.7109375,-0.15006444155716048
0.0,0.7119140625,-0.15041370494694772
0.0,0.712890625,-0.15076154311318057
0.0,0.7138671875,-0.15110796379946967
0.0,0.71484375,-0.151452974696908
0.0,0.7158203125,-0.1517965834444972
0.0,0.716796875,-0.15213879762957128
0.0,0.7177734375,-0.1524796247882143
0.0,0.71875,-0.15281907240567616
0.0,0.7197265625,-0.15315714791678248
0.0,0.720703125,-0.1534938587063429
0.0,0.7216796875,-0.15382921210955347
0.0,0.72265625,-0.15416321541239564
0.0,0.7236328125,-0.1544958758520335
0.0,0.724609375,-0.1548272006172038
0.0,0.7255859375,-0.15515719684860652
0.0,0.7265625,-0.1554858698982996
0.0,0.7275390625,-0.1558132212589476
0.0,0.728515625,-0.15613926529611544
0.0,0.7294921875,-0.15646400896157941
0.0,0.73046875,-0.15678745916097037
0.0,0.7314453125,-0.1571096227541412
0.0,0.732421875,-0.15743050655553115
0.0,0.7333984375,-0.1577501173345247
0.0,0.734375,-0.15806846181581025
0.0,0.7353515625,-0.15838554667973237
0.0,0.736328125,-0.15870137856264277
0.0,0.7373046875,-0.15901596405724727
0.0,0.73828125,-0.15932930971295078
0.0,0.7392578125,-0.15964142203619647
0.0,0.740234375,-0.1599523074908048
0.0,0.7412109375,-0.16026197249830743
0.0,0.7421875,-0.160570423438279
0.0,0.7431640625,-0.16087766664866598
0.0,0.744140625,-0.16118370722981856
0.0,0.7451171875,-0.16148855136274254
0.0,0.74609375,-0.1617922065527534
0.0,0.7470703125,-0.16209467897435748
0.0,0.748046875,-0.1623959747620325
0.0,0.7490234375,-0.16269610001053791
0.0,0.75,-0.16299506077522374
0.0,0.7509765625,-0.16329286307233548
0.0,0.751953125,-0.16358951287931722
0.0,0.7529296875,-0.16388501613511086
0.0,0.75390625,-0.16417937874045407
0.0,0.7548828125,-0.1644726065581742
0.0,0.755859375,-0.16476470541348054
0.0,0.7568359375,-0.16505568109425328
0.0,0.7578125,-0.165345539351331
0.0,0.7587890625,-0.16563428589879348
0.0,0.759765625,-0.16592192641424397
0.0,0.7607421875,-0.16620846653908872
0.0,0.76171875,-0.16649391438991368
0.0,0.7626953125,-0.16677827374358511
0.0,0.763671875,-0.1670615493916674
0.0,0.7646484375,-0.16734374683370723
0.0,0.765625,-0.1676248715344103
0.0,0.7666015625,-0.16790492892390707
0.0,0.767578125,-0.16818392439801333
0.0,0.7685546875,-0.16846186331849122
0.0,0.76953125,-0.16873875101330615
0.0,0.7705078125,-0.16901459277688236
0.0,0.771484375,-0.16928939387035624
0.0,0.7724609375,-0.1695631595218262
0.0,0.7734375,-0.16983589492660256
0.0,0.7744140625,-0.17010760524745328
0.0,0.775390625,-0.1703782956148484
0.0,0.7763671875,-0.17064797112720198
0.0,0.77734375,-0.17091663685111236
0.0,0.7783203125,-0.17118429833899618
0.0,0.779296875,-0.1714509677906939
0.0,0.7802734375,-0.17171664240348183
0.0,0.78125,-0.17198132711951586
0.0,0.7822265625,-0.17224502685030252
0.0,0.783203125,-0.17250774647692557
0.0,0.7841796875,-0.1727694908502717
0.0,0.78515625,-0.17303026479125505
0.0,0.7861328125,-0.1732900730910386
0.0,0.787109375,-0.1735489205112547
0.0,0.7880859375,-0.17380681178422286
0.0,0.7890625,-0.17406375161316612
0.0,0.7900390625,-0.1743197446724255
0.0,0.791015625,-0.17457479560767242
0.0,0.7919921875,-0.1748289090361198
0.0,0.79296875,-0.17508208954673066
0.0,0.7939453125,-0.17533434170042517
0.0,0.794921875,-0.17558567003028636
0.0,0.7958984375,-0.1758360834901772
0.0,0.796875,-0.17608559020436199
0.0,0.7978515625,-0.1763341864369239
0.0,0.798828125,-0.1765818766122903
0.0,0.7998046875,-0.17682866512804662
0.0,0.80078125,-0.1770745563551317
0.0,0.8017578125,-0.17731955463803162
0.0,0.802734375,-0.1775636642949706
0.0,0.8037109375,-0.17780688961810232
0.0,0.8046875,-0.17804923487369817
0.0,0.8056640625,-0.17829070430233396
0.0,0.806640625,-0.17853130211907575
0.0,0.8076171875,-0.17877103251366377
0.0,0.80859375,-0.1790098996506948
0.0,0.8095703125,-0.17924790766980303
0.0,0.810546875,-0.17948506068583903
0.0,0.8115234375,-0.17972136278904804
0.0,0.8125,-0.17995681804524655
0.0,0.8134765625,-0.18019144102636442
0.0,0.814453125,-0.18042523096510987
0.0,0.8154296875,-0.180658185992556
0.0,0.81640625,-0.1808903100793745
0.0,0.8173828125,-0.18112160717266146
0.0,0.818359375,-0.18135208119610458
0.0,0.8193359375,-0.18158173605015027
0.0,0.8203125,-0.1818105756121674
0.0,0.8212890625,-0.18203860373661274
0.0,0.822265625,-0.1822658242551911
0.0,0.8232421875,-0.18249224097701855
0.0,0.82421875,-0.18271785768878013
0.0,0.8251953125,-0.18294267815488907
0.0,0.826171875,-0.18316670611764385
0.0,0.8271484375,-0.18338994529738362
0.0,0.828125,-0.1836123993926425
0.0,0.8291015625,-0.18383407208030356
0.0,0.830078125,-0.18405496701574975
0.0,0.8310546875,-0.18427510616283382
0.0,0.83203125,-0.18449447597787105
0.0,0.8330078125,-0.18471307874217013
0.0,0.833984375,-0.1849309180275721
0.0,0.8349609375,-0.1851479973851533
0.0,0.8359375,-0.18536432034536787
0.0,0.8369140625,-0.18557989041819267
0.0,0.837890625,-0.18579471109326873
0.0,0.8388671875,-0.1860087858400432
0.0,0.83984375,-0.18622211810790912
0.0,0.8408203125,-0.18643471132634393
0.0,0.841796875,-0.18664656890504827
0.0,0.8427734375,-0.1868576942340816
0.0,0.84375,-0.18706809068399854
0.0,0.8447265625,-0.1872777616059832
0.0,0.845703125,-0.18748671033198228
0.0,0.8466796875,-0.18769494017483812
0.0,0.84765625,-0.18790245947077
0.0,0.8486328125,-0.18810928385268455
0.0,0.849609375,-0.18831539902202254
0.0,0.8505859375,-0.18852080821757355
0.0,0.8515625,-0.1887255146596606
0.0,0.8525390625,-0.18892952155026566
0.0,0.853515625,-0.18913283207315545
0.0,0.8544921875,-0.1893354493940056
0.0,0.85546875,-0.1895373766605234
0.0,0.8564453125,-0.189738617002571
0.0,0.857421875,-0.18993917353228507
0.0,0.8583984375,-0.19013904934419923
0.0,0.859375,-0.19033824751536121
0.0,0.8603515625,-0.1905367711054532
0.0,0.861328125,-0.1907346231569078
0.0,0.8623046875,-0.19093180669502585
0.0,0.86328125,-0.19112832472809071
0.0,0.8642578125,-0.1913241802474841
0.0,0.865234375,-0.19151938906822819
0.0,0.8662109375,-0.19171395332050445
0.0,0.8671875,-0.19190786376514113
0.0,0.8681640625,-0.1921011233281732
0.0,0.869140625,-0.19229373491928503
0.0,0.8701171875,-0.19248570143192067
0.0,0.87109375,-0.19267702574339163
0.0,0.8720703125,-0.19286771071498554
0.0,0.873046875,-0.1930577591920728
0.0,0.8740234375,-0.19324717400421254
0.0,0.875,-0.19343595796525803
0.0,0.8759765625,-0.19362411387346135
0.0,0.876953125,-0.19381164451157673
0.0,0.8779296875,-0.19399855264696386
0.0,0.87890625,-0.19418484103168987
0.0,0.8798828125,-0.19437051240262992
0.0,0.880859375,-0.19455556948156905
0.0,0.8818359375,-0.1947400149753007
0.0,0.8828125,-0.1949238733581098
0.0,0.8837890625,-0.1951071306632749
0.0,0.884765625,-0.19528978423640575
0.0,0.8857421875,-0.1954718367264917
0.0,0.88671875,-0.19565329076800964
0.0,0.8876953125,-0.19583414898101947
0.0,0.888671875,-0.1960144139712583
0.0,0.8896484375,-0.19619408833023455
0.0,0.890625,-0.1963731746353209
0.0,0.8916015625,-0.19655167544984742
0.0,0.892578125,-0.19672959332319184
0.0,0.8935546875,-0.19690693079087207
0.0,0.89453125,-0.1970836903746359
0.0,0.8955078125,-0.19725987458255034
0.0,0.896484375,-0.1974354859090911
0.0,0.8974609375,-0.1976105268352304
0.0,0.8984375,-0.19778499982852527
0.0,0.8994140625,-0.1979589100837017
0.0,0.900390625,-0.19813228343606293
0.0,0.9013671875,-0.19830509599110124
0.0,0.90234375,-0.19847735016479073
0.0,0.9033203125,-0.198649048360109
0.0,0.904296875,-0.1988201929671214
0.0,0.9052734375,-0.19899078636306422
0.0,0.90625,-0.19916083091242698
0.0,0.9072265625,-0.19933032896703473
0.0,0.908203125,-0.19949928286612928
0.0,0.9091796875,-0.19966769493644954
0.0,0.91015625,-0.19983556749231202
0.0,0.9111328125,-0.20000290283569033
0.0,0.912109375,-0.20016970325629357
0.0,0.9130859375,-0.20033597103164535
0.0,0.9140625,-0.2005017084271612
0.0,0.9150390625,-0.20066691769622558
0.0,0.916015625,-0.20083160108026865
0.0,0.9169921875,-0.20099577255385792
0.0,0.91796875,-0.2011594412283524
0.0,0.9189453125,-0.20132259047754242
0.0,0.919921875,-0.20148522249702694
0.0,0.9208984375,-0.20164733947081748
0.0,0.921875,-0.20180894357140977
0.0,0.9228515625,-0.2019700369598575
0.0,0.923828125,-0.20213062178584362
0.0,0.9248046875,-0.2022907001877533
0.0,0.92578125,-0.20245027429274387
0.0,0.9267578125,-0.2026093462168166
0.0,0.927734375,-0.20276791806488592
0.0,0.9287109375,-0.20292599193084926
0.0,0.9296875,-0.20308356989765697
0.0,0.9306640625,-0.20324065403737968
0.0,0.931640625,-0.20339724641127743
0.0,0.9326171875,-0.20355334906986644
0.0,0.93359375,-0.20370896405298722
0.0,0.9345703125,-0.20386411487533096
0.0,0.935546875,-0.20401879224204533
0.0,0.9365234375,-0.20417298779142
0.0,0.9375,-0.20432670352248816
0.0,0.9384765625,-0.20447994142392667
0.0,0.939453125,-0.20463270347412021
0.0,0.9404296875,-0.204784991641225
0.0,0.94140625,-0.20493680788323254
0.0,0.9423828125,-0.2050881541480324
0.0,0.943359375,-0.2052390323734744
0.0,0.9443359375,-0.20538944448743135
0.0,0.9453125,-0.20553939240785957
0.0,0.9462890625,-0.20568887804286118
0.0,0.947265625,-0.20583790329074414
0.0,0.9482421875,-0.20598647004008241
0.0,0.94921875,-0.20613458016977615
0.0,0.9501953125,-0.20628223554911096
0.0,0.951171875,-0.20642943803781688
0.0,0.9521484375,-0.20657622127056252
0.0,0.953125,-0.20672255624379676
0.0,0.9541015625,-0.2068684436478787
0.0,0.955078125,-0.20701388530613007
0.0,0.9560546875,-0.2071588830325961
0.0,0.95703125,-0.20730343863210432
0.0,0.9580078125,-0.207447553900319
0.0,0.958984375,-0.20759123062379825
0.0,0.9599609375,-0.2077344705800478
0.0,0.9609375,-0.2078772755375775
0.0,0.9619140625,-0.20801964725595556
0.0,0.962890625,-0.20816158748586144
0.0,0.9638671875,-0.20830309796914193
0.0,0.96484375,-0.20844418043886226
0.0,0.9658203125,-0.20858483661936134
0.0,0.966796875,-0.20872506822630232
0.0,0.9677734375,-0.2088648769667264
0.0,0.96875,-0.20900427321781623
0.0,0.9697265625,-0.20914327512563236
0.0,0.970703125,-0.20928185903288554
0.0,0.9716796875,-0.20942002661387193
0.0,0.97265625,-0.20955777953451338
0.0,0.9736328125,-0.20969511945240726
0.0,0.974609375,-0.2098320480168765
0.0,0.9755859375,-0.20996856686901932
0.0,0.9765625,-0.2101046776417581
0.0,0.9775390625,-0.21024038195988815
0.0,0.978515625,-0.21037568144012675
0.0,0.9794921875,-0.21051057769116044
0.0,0.98046875,-0.21064507231369367
0.0,0.9814453125,-0.2107791669004958
0.0,0.982421875,-0.21091286303644852
0.0,0.9833984375,-0.21104616229859208
0.0,0.984375,-0.211179066256173
0.0,0.9853515625,-0.21131157647068843
0.0,0.986328125,-0.2114437134399031
0.0,0.9873046875,-0.2115754753607355
0.0,0.98828125,-0.21170684797228
0.0,0.9892578125,-0.21183783280670765
0.0,0.990234375,-0.21196843138865984
0.0,0.9912109375,-0.21209864523529243
0.0,0.9921875,-0.21222847585631932
0.0,0.9931640625,-0.21235792475405635
0.0,0.994140625,-0.21248699342346566
0.0,0.9951171875,-0.21261568335219727
0.0,0.99609375,-0.2127439960206332
0.0,0.9970703125,-0.21287193290192985
0.0,0.998046875,-0.21299949546205954
0.0,0.9990234375,-0.21312668515985345
0.0,1.0,-0.21325350344704275
1.0,0.0009765625,3.131306813841661e-08
1.0,0.001953125,7.828168557821868e-09
1.0,0.0029296875,3.4791132197398156e-09
1.0,0.00390625,1.956943718184334e-09
1.0,0.0048828125,1.2523968528910245e-09
1.0,0.005859375,8.696798836638209e-10
1.0,0.0068359375,6.389135887019393e-10
1.0,0.0078125,4.89137619297253e-10
1.0,0.0087890625,3.8645153743743776e-10
1.0,0.009765625,3.130007364404719e-10
1.0,0.0107421875,2.586555414296754e-10
1.0,0.01171875,2.1732149413367097e-10
1.0,0.0126953125,1.8515389221818168e-10
1.0,0.013671875,1.5962986488204933e-10
1.0,0.0146484375,1.3903855844432655e-10
1.0,0.015625,1.2218603906433145e-10
1.0,0.0166015625,1.0821898932533713e-10
1.0,0.017578125,9.651701660118306e-11
1.0,0.0185546875,8.661849015823009e-11
1.0,0.01953125,7.816636227175877e-11
1.0,0.0205078125,7.089195896980982e-11
1.0,0.021484375,6.458611423454386e-11
1.0,0.0224609375,5.90840709691065e-11
1.0,0.0234375,5.425526694580185e-11
1.0,0.0244140625,4.999378688808065e-11
1.0,0.025390625,4.6214143623046766e-11
1.0,0.0263671875,4.284661514475374e-11
1.0,0.02734375,3.9833025766711216e-11
1.0,0.0283203125,3.712563589886031e-11
1.0,0.029296875,3.4684477512314515e-11
1.0,0.0302734375,3.2475577782520304e-11
1.0,0.03125,3.0470292955442346e-11
1.0,0.0322265625,2.864464221374874e-11
1.0,0.033203125,2.697730927536668e-11
1.0,0.0341796875,2.545119670571694e-11
1.0,0.03515625,2.405098342705969e-11
1.0,0.0361328125,2.276268062928466e-11
1.0,0.037109375,2.1574964037540667e-11
1.0,0.0380859375,2.0477175510791312e-11
1.0,0.0390625,1.9460877354049444e-11
1.0,0.0400390625,1.851763187232791e-11
1.0,0.041015625,1.7641221816688812e-11
1.0,0.0419921875,1.6824985848984397e-11
1.0,0.04296875,1.606381694330139e-11
1.0,0.0439453125,1.5352608073726515e-11
1.0,0.044921875,1.4687140392766196e-11
1.0,0.0458984375,1.4064083231346558e-11
1.0,0.046875,1.3479217741974026e-11
1.0,0.0478515625,1.2929879389389498e-11
1.0,0.048828125,1.241318159372895e-11
1.0,0.0498046875,1.1926459819733282e-11
1.0,0.05078125,1.1467493621353242e-11
1.0,0.0517578125,1.1034284597144506e-11
1.0,0.052734375,1.0625056390267673e-11
1.0,0.0537109375,1.0238032643883344e-11
1.0,0.0546875,9.871437001152117e-12
1.0,0.0556640625,9.524159239049368e-12
1.0,0.056640625,9.194423000735696e-12
1.0,0.0576171875,8.881784197001252e-12
1.0,0.05859375,8.58424442640171e-12
1.0,0.0595703125,8.301137555122295e-12
1.0,0.060546875,8.031575404743307e-12
1.0,0.0615234375,7.774891841449971e-12
1.0,0.0625,7.529976642217662e-12
1.0,0.0634765625,7.296385717836529e-12
1.0,0.064453125,7.073230889886872e-12
1.0,0.0654296875,6.860068069158842e-12
1.0,0.06640625,6.6564531664425886e-12
1.0,0.0673828125,6.461053914108561e-12
1.0,0.068359375,6.274536445971535e-12
1.0,0.0693359375,6.0953464497970344e-12
1.0,0.0703125,5.924150059399835e-12
1.0,0.0712890625,5.759615007150387e-12
1.0,0.072265625,5.60174129304869e-12
1.0,0.0732421875,5.4503068724898185e-12
1.0,0.07421875,5.304423567054073e-12
1.0,0.0751953125,5.164535465951303e-12
1.0,0.076171875,5.029754390761809e-12
1.0,0.0771484375,4.900080341485591e-12
1.0,0.078125,4.775513318122648e-12
1.0,0.0791015625,4.655165142253281e-12
1.0,0.080078125,4.539257858482415e-12
1.0,0.0810546875,4.427569422205124e-12
1.0,0.08203125,4.319877788816484e-12
1.0,0.0830078125,4.2159609137115694e-12
1.0,0.083984375,4.11581879689038e-12
1.0,0.0849609375,4.018785304538142e-12
1.0,0.0859375,3.9250824812597784e-12
1.0,0.0869140625,3.834710327055291e-12
1.0,0.087890625,3.747224752714828e-12
1.0,0.0888671875,3.6626257582383914e-12
1.0,0.08984375,3.580691299021055e-12
1.0,0.0908203125,3.5014213750628187e-12
1.0,0.091796875,3.424815986363683e-12
1.0,0.0927734375,3.3504310437137974e-12
1.0,0.09375,3.2784885917180873e-12
1.0,0.0947265625,3.2085445411667024e-12
1.0,0.095703125,3.141042981269493e-12
1.0,0.0966796875,3.0753177782116836e-12
1.0,0.09765625,3.0118130212031247e-12
1.0,0.0986328125,2.950084621033966e-12
1.0,0.099609375,2.8899105330992825e-12
1.0,0.1005859375,2.8315128020039992e-12
1.0,0.1015625,2.7751134723530413e-12
1.0,0.1025390625,2.7202684549365586e-12
1.0,0.103515625,2.666755705149626e-12
1.0,0.1044921875,2.6147972675971687e-12
1.0,0.10546875,2.5641710976742615e-12
1.0,0.1064453125,2.5150992399858296e-12
1.0,0.107421875,2.467359649926948e-12
1.0,0.1083984375,2.4209523274976164e-12
1.0,0.109375,2.375433183487985e-12
1.0,0.1103515625,2.3314683517128287e-12
1.0,0.111328125,2.2886137429622977e-12
1.0,0.1123046875,2.246869357236392e-12
1.0,0.11328125,2.206013149930186e-12
1.0,0.1142578125,2.1662671656486054e-12
1.0,0.115234375,2.127853448996575e-12
1.0,0.1162109375,2.0901058661593197e-12
1.0,0.1171875,2.0532464617417645e-12
1.0,0.1181640625,2.0174972803488345e-12
1.0,0.119140625,1.9824142327706795e-12
1.0,0.1201171875,1.9482193636122247e-12
1.0,0.12109375,1.914690628268545e-12
1.0,0.1220703125,1.8822721159494904e-12
1.0,0.123046875,1.850741782050136e-12
1.0,0.1240234375,1.8196555373606316e-12
1.0,0.125,1.7892354264859023e-12
1.0,0.1259765625,1.7597034940308731e-12
1.0,0.126953125,1.730837695390619e-12
1.0,0.1279296875,1.702415985960215e-12
1.0,0.12890625,1.6748824549495112e-12
1.0,0.1298828125,1.6480150577535824e-12
1.0,0.130859375,1.6215917497675036e-12
1.0,0.1318359375,1.5958345755962e-12
1.0,0.1328125,1.5705214906347464e-12
1.0,0.1337890625,1.545874539488068e-12
1.0,0.134765625,1.5216716775512396e-12
1.0,0.1357421875,1.4981349494291862e-12
1.0,0.13671875,1.475042310516983e-12
1.0,0.1376953125,1.4523937608146298e-12
1.0,0.138671875,1.4301893003221267e-12
1.0,0.1396484375,1.4084289290394736e-12
1.0,0.140625,1.3873346915715956e-12
1.0,0.1416015625,1.3664624987086427e-12
1.0,0.142578125,1.3460343950555398e-12
1.0,0.1435546875,1.326050380612287e-12
1.0,0.14453125,1.3065104553788842e-12
1.0,0.1455078125,1.2874146193553315e-12
1.0,0.146484375,1.2685408279367039e-12
1.0,0.1474609375,1.2501111257279263e-12
1.0,0.1484375,1.2319034681240737e-12
1.0,0.1494140625,1.2143619443349962e-12
1.0,0.150390625,1.1970424651508438e-12
1.0,0.1513671875,1.1801670751765414e-12
1.0,0.15234375,1.163291685202239e-12
1.0,0.1533203125,1.1468603844377867e-12
1.0,0.154296875,1.1308731728831845e-12
1.0,0.1552734375,1.1151080059335072e-12
1.0,0.15625,1.099564883588755e-12
1.0,0.1572265625,1.0842438058489279e-12
1.0,0.158203125,1.0693668173189508e-12
1.0,0.1591796875,1.0547118733938987e-12
1.0,0.16015625,1.0402789740737717e-12
1.0,0.1611328125,1.0262901639634947e-12
1.0,0.162109375,1.0123013538532177e-12
1.0,0.1630859375,9.987566329527908e-13
1.0,0.1640625,9.85656001262214e-13
1.0,0.1650390625,9.725553695716371e-13
1.0,0.166015625,9.596767824859853e-13
1.0,0.1669921875,9.467981954003335e-13
1.0,0.16796875,9.343636975245317e-13
1.0,0.1689453125,9.2192919964873e-13
1.0,0.169921875,9.101608355877033e-13
1.0,0.1708984375,8.981704269217516e-13
1.0,0.171875,8.8662410746565e-13
1.0,0.1728515625,8.750777880095484e-13
1.0,0.173828125,8.637535131583718e-13
1.0,0.1748046875,8.528733275170453e-13
1.0,0.17578125,8.419931418757187e-13
1.0,0.1767578125,8.313350008393172e-13
1.0,0.177734375,8.208989044078407e-13
1.0,0.1787109375,8.104628079763643e-13
1.0,0.1796875,8.002487561498128e-13
1.0,0.1806640625,7.902567489281864e-13
1.0,0.181640625,7.80486786311485e-13
1.0,0.1826171875,7.707168236947837e-13
1.0,0.18359375,7.611689056830073e-13
1.0,0.1845703125,7.51843032276156e-13
1.0,0.185546875,7.427392034742297e-13
1.0,0.1865234375,7.334133300673784e-13
1.0,0.1875,7.245315458703772e-13
1.0,0.1884765625,7.156497616733759e-13
1.0,0.189453125,7.069900220812997e-13
1.0,0.1904296875,6.985523270941485e-13
1.0,0.19140625,6.901146321069973e-13
1.0,0.1923828125,6.818989817247711e-13
1.0,0.193359375,6.73683331342545e-13
1.0,0.1943359375,6.656897255652439e-13
1.0,0.1953125,6.576961197879427e-13
1.0,0.1962890625,6.499245586155666e-13
1.0,0.197265625,6.421529974431905e-13
1.0,0.1982421875,6.346034808757395e-13
1.0,0.19921875,6.272760089132134e-13
1.0,0.2001953125,6.199485369506874e-13
1.0,0.201171875,6.126210649881614e-13
1.0,0.2021484375,6.055156376305604e-13
1.0,0.203125,5.984102102729594e-13
1.0,0.2041015625,5.915268275202834e-13
1.0,0.205078125,5.846434447676074e-13
1.0,0.2060546875,5.777600620149315e-13
1.0,0.20703125,5.713207684721056e-13
1.0,0.2080078125,5.646594303243546e-13
1.0,0.208984375,5.584421813864537e-13
1.0,0.2099609375,5.520028878436278e-13
1.0,0.2109375,5.455635943008019e-13
1.0,0.2119140625,5.39346345362901e-13
1.0,0.212890625,5.333511410299252e-13
1.0,0.2138671875,5.271338920920243e-13
1.0,0.21484375,5.213607323639735e-13
1.0,0.2158203125,5.153655280309977e-13
1.0,0.216796875,5.095923683029469e-13
1.0,0.2177734375,5.040412531798211e-13
1.0,0.21875,4.982680934517703e-13
1.0,0.2197265625,4.927169783286445e-13
1.0,0.220703125,4.873879078104437e-13
1.0,0.2216796875,4.818367926873179e-13
1.0,0.22265625,4.765077221691172e-13
1.0,0.2236328125,4.711786516509164e-13
1.0,0.224609375,4.660716257376407e-13
1.0,0.2255859375,4.60964599824365e-13
1.0,0.2265625,4.556355293061642e-13
1.0,0.2275390625,4.509725926027386e-13
1.0,0.228515625,4.4586556668946287e-13
1.0,0.2294921875,4.409805853811122e-13
1.0,0.23046875,4.360956040727615e-13
1.0,0.2314453125,4.3143266736933583e-13
1.0,0.232421875,4.2654768606098514e-13
1.0,0.2333984375,4.221067939624845e-13
1.0,0.234375,4.1744385725905886e-13
1.0,0.2353515625,4.1300296516055823e-13
1.0,0.236328125,4.085620730620576e-13
1.0,0.2373046875,4.04121180963557e-13
1.0,0.23828125,3.999023334699814e-13
1.0,0.2392578125,3.9546144137148076e-13
1.0,0.240234375,3.9102054927298013e-13
1.0,0.2412109375,3.8680170177940454e-13
1.0,0.2421875,3.82804898890754e-13
1.0,0.2431640625,3.788080960021034e-13
1.0,0.244140625,3.745892485085278e-13
1.0,0.2451171875,3.7059244561987725e-13
1.0,0.24609375,3.668176873361517e-13
1.0,0.2470703125,3.6282088444750116e-13
1.0,0.248046875,3.588240815588506e-13
1.0,0.2490234375,3.5504932327512506e-13
1.0,0.25,3.5127456499139953e-13
1.0,0.2509765625,3.4772185131259903e-13
1.0,0.251953125,3.4372504842394846e-13
1.0,0.2529296875,3.4017233474514796e-13
1.0,0.25390625,3.368416656712725e-13
1.0,0.2548828125,3.3306690738754696e-13
1.0,0.255859375,3.2951419370874646e-13
1.0,0.2568359375,3.2596148002994596e-13
1.0,0.2578125,3.226308109560705e-13
1.0,0.2587890625,3.1907809727727e-13
1.0,0.259765625,3.1596947280831955e-13
1.0,0.2607421875,3.126388037344441e-13
1.0,0.26171875,3.093081346605686e-13
1.0,0.2626953125,3.0597746558669314e-13
1.0,0.263671875,3.028688411177427e-13
1.0,0.2646484375,2.9976021664879227e-13
1.0,0.265625,2.964295475749168e-13
1.0,0.2666015625,2.9332092310596636e-13
1.0,0.267578125,2.902122986370159e-13
1.0,0.2685546875,2.871036741680655e-13
1.0,0.26953125,2.8421709430404007e-13
1.0,0.2705078125,2.8110846983508964e-13
1.0,0.271484375,2.7822188997106423e-13
1.0,0.2724609375,2.753353101070388e-13
1.0,0.2734375,2.724487302430134e-13
1.0,0.2744140625,2.69562150378988e-13
1.0,0.275390625,2.666755705149626e-13
1.0,0.2763671875,2.6423307986078726e-13
1.0,0.27734375,2.611244553918368e-13
1.0,0.2783203125,2.5868196473766147e-13
1.0,0.279296875,2.5579538487363607e-13
1.0,0.2802734375,2.531308496145357e-13
1.0,0.28125,2.5068835896036035e-13
1.0,0.2822265625,2.4780177909633494e-13
1.0,0.283203125,2.453592884421596e-13
1.0,0.2841796875,2.426947531830592e-13
1.0,0.28515625,2.402522625288839e-13
1.0,0.2861328125,2.3780977187470853e-13
1.0,0.287109375,2.3514523661560816e-13
1.0,0.2880859375,2.327027459614328e-13
1.0,0.2890625,2.3003821070233244e-13
1.0,0.2900390625,2.278177646530821e-13
1.0,0.291015625,2.255973186038318e-13
1.0,0.2919921875,2.2293278334473143e-13
1.0,0.29296875,2.2071233729548112e-13
1.0,0.2939453125,2.1826984664130578e-13
1.0,0.294921875,2.1604940059205546e-13
1.0,0.2958984375,2.1382895454280515e-13
1.0,0.296875,2.113864638886298e-13
1.0,0.2978515625,2.0938806244430452e-13
1.0,0.298828125,2.071676163950542e-13
1.0,0.2998046875,2.049471703458039e-13
1.0,0.30078125,2.0294876890147862e-13
1.0,0.3017578125,2.007283228522283e-13
1.0,0.302734375,1.98507876802978e-13
1.0,0.3037109375,1.9628743075372768e-13
1.0,0.3046875,1.942890293094024e-13
1.0,0.3056640625,1.9229062786507711e-13
1.0,0.306640625,1.900701818158268e-13
1.0,0.3076171875,1.8829382497642655e-13
1.0,0.30859375,1.8607337892717624e-13
1.0,0.3095703125,1.8429702208777599e-13
1.0,0.310546875,1.8207657603852567e-13
1.0,0.3115234375,1.800781745942004e-13
1.0,0.3125,1.7830181775480014e-13
1.0,0.3134765625,1.7630341631047486e-13
1.0,0.314453125,1.745270594710746e-13
1.0,0.3154296875,1.7252865802674933e-13
1.0,0.31640625,1.709743457922741e-13
1.0,0.3173828125,1.687538997430238e-13
1.0,0.318359375,1.6719958750854857e-13
1.0,0.3193359375,1.652011860642233e-13
1.0,0.3203125,1.6342482922482304e-13
1.0,0.3212890625,1.616484723854228e-13
1.0,0.322265625,1.5987211554602254e-13
1.0,0.3232421875,1.580957587066223e-13
1.0,0.32421875,1.5631940186722204e-13
1.0,0.3251953125,1.5476508963274682e-13
1.0,0.326171875,1.532107773982716e-13
1.0,0.3271484375,1.5143442055887135e-13
1.0,0.328125,1.496580637194711e-13
1.0,0.3291015625,1.4788170688007085e-13
1.0,0.330078125,1.4654943925052066e-13
1.0,0.3310546875,1.4477308241112041e-13
1.0,0.33203125,1.432187701766452e-13
1.0,0.3330078125,1.4166445794216997e-13
1.0,0.333984375,1.3988810110276972e-13
1.0,0.3349609375,1.383337888682945e-13
1.0,0.3359375,1.3700152123874432e-13
1.0,0.3369140625,1.354472090042691e-13
1.0,0.337890625,1.3367085216486885e-13
1.0,0.3388671875,1.3233858453531866e-13
1.0,0.33984375,1.3078427230084344e-13
1.0,0.3408203125,1.2922996006636822e-13
1.0,0.341796875,1.27675647831893e-13
