system,cohort,candidate_id,carrier,arrival_smoothing_kpc,route_fraction_f,jensen_shannon,pearson,normalized_RMSE,centroid_offset_kpc
CL J0152.7-1357,development,tidal_weighted__w20__f0.05,tidal_weighted,20.0,0.05,0.028141106946401952,0.8596519723218886,0.36080773983908815,22.61269242807856
CL J0152.7-1357,development,tidal_weighted__w20__f0.1,tidal_weighted,20.0,0.1,0.026876246015859258,0.8627645469647036,0.35308674581735006,22.941962086063178
CL J0152.7-1357,development,tidal_weighted__w20__f0.2,tidal_weighted,20.0,0.2,0.024662872718348182,0.8652824526954043,0.34059638410759124,23.602141772613876
CL J0152.7-1357,development,tidal_weighted__w20__f0.4,tidal_weighted,20.0,0.4,0.02147599657212058,0.860657171729547,0.32880933394002987,24.928453693320044
CL J0152.7-1357,development,tidal_weighted__w20__f0.6,tidal_weighted,20.0,0.6,0.019965665228651713,0.849625934772526,0.3358716661804335,26.2616995289601
CL J0152.7-1357,development,tidal_weighted__w20__f0.8,tidal_weighted,20.0,0.8,0.020287767056076007,0.836446806621845,0.3606778216599534,27.600874480399135
CL J0152.7-1357,development,tidal_weighted__w20__f1,tidal_weighted,20.0,1.0,0.02283281340312944,0.8230943158807495,0.39993964890934713,28.945155610916228
CL J0152.7-1357,development,tidal_weighted__w50__f0.05,tidal_weighted,50.0,0.05,0.028500508734485917,0.8590739126257314,0.3631493095519305,22.41830653402429
CL J0152.7-1357,development,tidal_weighted__w50__f0.1,tidal_weighted,50.0,0.1,0.027523726645618314,0.8626390129430985,0.35711552381003225,22.553040086600088
CL J0152.7-1357,development,tidal_weighted__w50__f0.2,tidal_weighted,50.0,0.2,0.025679516325363146,0.8683842506379762,0.34584940842874135,22.82376351390237
CL J0152.7-1357,development,tidal_weighted__w50__f0.4,tidal_weighted,50.0,0.4,0.022426443583342504,0.8754774320129204,0.3268961586686688,23.37003143618619
CL J0152.7-1357,development,tidal_weighted__w50__f0.6,tidal_weighted,50.0,0.6,0.019758633249981165,0.8784107936614923,0.31341440332493187,23.92235994759989
CL J0152.7-1357,development,tidal_weighted__w50__f0.8,tidal_weighted,50.0,0.8,0.017697373414706435,0.8786493976768003,0.3061278855120604,24.48033883223765
CL J0152.7-1357,development,tidal_weighted__w50__f1,tidal_weighted,50.0,1.0,0.01628805605113475,0.8771738655737604,0.30548024614042996,25.04359041679477
CL J0152.7-1357,development,tidal_weighted__w100__f0.05,tidal_weighted,100.0,0.05,0.029633033413814142,0.8558771824425155,0.36961737974199327,22.071262631406174
CL J0152.7-1357,development,tidal_weighted__w100__f0.1,tidal_weighted,100.0,0.1,0.029759426918094613,0.8566197366864872,0.36988010891235096,21.859041107851542
CL J0152.7-1357,development,tidal_weighted__w100__f0.2,tidal_weighted,100.0,0.2,0.03003464227568422,0.8576317692578481,0.37063986295804674,21.43621274040683
CL J0152.7-1357,development,tidal_weighted__w100__f0.4,tidal_weighted,100.0,0.4,0.03067776671917271,0.8576487252134656,0.37308884436208534,20.597477893017082
CL J0152.7-1357,development,tidal_weighted__w100__f0.6,tidal_weighted,100.0,0.6,0.03145120063809137,0.8548035394675271,0.37675571104853794,19.768949820292722
CL J0152.7-1357,development,tidal_weighted__w100__f0.8,tidal_weighted,100.0,0.8,0.03236494551025021,0.8489357638994344,0.3816053564539144,18.951967206169343
CL J0152.7-1357,development,tidal_weighted__w100__f1,tidal_weighted,100.0,1.0,0.0334318913965502,0.8399713714559147,0.3875933856341273,18.148089362594632
MACS J0035.4-2015,development,local_control,local_control,0.0,0.0,0.0711606360176818,0.5843955952578214,0.5548738902475467,32.09088162655623
MACS J0035.4-2015,development,activation_only__w20__f0.05,activation_only,20.0,0.05,0.07178600629983668,0.5876772010539143,0.5557655179938192,30.572057551722935
MACS J0035.4-2015,development,activation_only__w20__f0.1,activation_only,20.0,0.1,0.07248358562408047,0.5899380347751522,0.557042037959904,29.05416116127512
MACS J0035.4-2015,development,activation_only__w20__f0.2,activation_only,20.0,0.2,0.0740899827872836,0.5903957651036422,0.5607384476161531,26.021800703525674
MACS J0035.4-2015,development,activation_only__w20__f0.4,activation_only,20.0,0.4,0.07813068738245231,0.5675008007910112,0.5725854395712431,19.978099898394028
MACS J0035.4-2015,development,activation_only__w20__f0.6,activation_only,20.0,0.6,0.08328453152124765,0.503302190307115,0.590054633911562,13.992704336841022
MACS J0035.4-2015,development,activation_only__w20__f0.8,activation_only,20.0,0.8,0.08961866143002506,0.4050817779891865,0.6126652942753613,8.194388883749996
MACS J0035.4-2015,development,activation_only__w20__f1,activation_only,20.0,1.0,0.09727152321738364,0.2975943966083355,0.6398726131317204,3.630589361224714
MACS J0035.4-2015,development,activation_only__w50__f0.05,activation_only,50.0,0.05,0.07131919005171597,0.5910590286945858,0.5543190735364555,30.61981446132599
MACS J0035.4-2015,development,activation_only__w50__f0.1,activation_only,50.0,0.1,0.07152440099989954,0.5973889026985415,0.5539999274079203,29.14959279708782
MACS J0035.4-2015,development,activation_only__w50__f0.2,activation_only,50.0,0.2,0.07207302540995075,0.6085918974902952,0.5540699751409656,26.212254976571067
MACS J0035.4-2015,development,activation_only__w50__f0.4,activation_only,50.0,0.4,0.07371851302277783,0.6212349179252976,0.5570358783846451,20.35627260972141
MACS J0035.4-2015,development,activation_only__w50__f0.6,activation_only,50.0,0.6,0.07610395057374358,0.6125215810070743,0.5637120997846111,14.550300834801673
MACS J0035.4-2015,development,activation_only__w50__f0.8,activation_only,50.0,0.8,0.07926555719526404,0.5754567724916494,0.5739691823261743,8.892838153400085
MACS J0035.4-2015,development,activation_only__w50__f1,activation_only,50.0,1.0,0.08327160594440813,0.5125796144806642,0.5876196408030948,4.061007594096004
MACS J0035.4-2015,development,activation_only__w100__f0.05,activation_only,100.0,0.05,0.07094692588791238,0.5956160157478962,0.552788279077497,30.62456289879811
MACS J0035.4-2015,development,activation_only__w100__f0.1,activation_only,100.0,0.1,0.07077542504210886,0.6068696247194288,0.5508952631280213,29.158336782767297
MACS J0035.4-2015,development,activation_only__w100__f0.2,activation_only,100.0,0.2,0.07055765119953131,0.6291562110980216,0.5476948018495372,26.226224516558673
MACS J0035.4-2015,development,activation_only__w100__f0.4,activation_only,100.0,0.4,0.07061811734015813,0.6697640357256027,0.5436800075211798,20.364045118010687
MACS J0035.4-2015,development,activation_only__w100__f0.6,activation_only,100.0,0.6,0.07134200944693592,0.6971779755091462,0.5428997125566797,14.507347348702444
MACS J0035.4-2015,development,activation_only__w100__f0.8,activation_only,100.0,0.8,0.07274811353916873,0.7010110986608077,0.5453678005902892,8.667250600710497
MACS J0035.4-2015,development,activation_only__w100__f1,activation_only,100.0,1.0,0.07487443093309738,0.6756153404804554,0.5510406252336778,2.944257326941826
MACS J0035.4-2015,development,field_weighted__w20__f0.05,field_weighted,20.0,0.05,0.07095950247655886,0.5890320233115371,0.553092166126233,31.657806241125293
MACS J0035.4-2015,development,field_weighted__w20__f0.1,field_weighted,20.0,0.1,0.07080271004727796,0.5925536841290553,0.5515564777406202,31.231440606021632
MACS J0035.4-2015,development,field_weighted__w20__f0.2,field_weighted,20.0,0.2,0.07062206144585798,0.596351444889951,0.5492311327842835,30.3999634320259
MACS J0035.4-2015,development,field_weighted__w20__f0.4,field_weighted,20.0,0.4,0.07079657104061142,0.5924334779820054,0.547601808298027,28.830498644668126
MACS J0035.4-2015,development,field_weighted__w20__f0.6,field_weighted,20.0,0.6,0.07170633749894456,0.5770918674695007,0.5500215848252974,27.403363112303186
MACS J0035.4-2015,development,field_weighted__w20__f0.8,field_weighted,20.0,0.8,0.07340007458225019,0.5552185353078651,0.5564376399803446,26.141877322833942
MACS J0035.4-2015,development,field_weighted__w20__f1,field_weighted,20.0,1.0,0.07596371108420442,0.5306612022231387,0.5667142584149091,25.071058461746127
MACS J0035.4-2015,development,field_weighted__w50__f0.05,field_weighted,50.0,0.05,0.07075243846921202,0.5909930757315663,0.5525163649959668,31.60463267132699
MACS J0035.4-2015,development,field_weighted__w50__f0.1,field_weighted,50.0,0.1,0.07036418253997105,0.5970877358200816,0.5502560604766696,31.123484891836057
MACS J0035.4-2015,development,field_weighted__w50__f0.2,field_weighted,50.0,0.2,0.06964816532373466,0.6077602396171672,0.5460318910799212,30.177466283088673
MACS J0035.4-2015,development,field_weighted__w50__f0.4,field_weighted,50.0,0.4,0.06846399543345866,0.6231655312342538,0.538800707091958,28.3580744023957
MACS J0035.4-2015,development,field_weighted__w50__f0.6,field_weighted,50.0,0.6,0.06762516535702476,0.6312943087321893,0.5332458736248074,26.65196843019691
MACS J0035.4-2015,development,field_weighted__w50__f0.8,field_weighted,50.0,0.8,0.06715643764776297,0.6333225758430251,0.5294201596101011,25.08227628115474
MACS J0035.4-2015,development,field_weighted__w50__f1,field_weighted,50.0,1.0,0.06709344056134756,0.6306094017486898,0.5273611978083872,23.676145601251743
MACS J0035.4-2015,development,field_weighted__w100__f0.05,field_weighted,100.0,0.05,0.07080159891686394,0.5927609851423892,0.5525889859064669,31.359762751532728
MACS J0035.4-2015,development,field_weighted__w100__f0.1,field_weighted,100.0,0.1,0.0704600584704258,0.6008946574814311,0.550381446165915,30.630352424633717
MACS J0035.4-2015,development,field_weighted__w100__f0.2,field_weighted,100.0,0.2,0.06982962094672673,0.616356057599401,0.5462021797616193,29.17716967070507
MACS J0035.4-2015,development,field_weighted__w100__f0.4,field_weighted,100.0,0.4,0.06878104992073505,0.6433123575053387,0.5388117844144965,26.297709280646828
MACS J0035.4-2015,development,field_weighted__w100__f0.6,field_weighted,100.0,0.6,0.06802063579740322,0.6637644821863743,0.532756030112485,23.465113121793735
MACS J0035.4-2015,development,field_weighted__w100__f0.8,field_weighted,100.0,0.8,0.06755742854746595,0.6767509517150823,0.5280808337444067,20.698630177394797
MACS J0035.4-2015,development,field_weighted__w100__f1,field_weighted,100.0,1.0,0.06740430794734974,0.6820437653977829,0.5248230912077442,18.02872113088938
MACS J0035.4-2015,development,tidal_weighted__w20__f0.05,tidal_weighted,20.0,0.05,0.07146938802704851,0.5839597710247842,0.554293966350072,32.22033694525992
MACS J0035.4-2015,development,tidal_weighted__w20__f0.1,tidal_weighted,20.0,0.1,0.07187333392401704,0.5813315777120789,0.5542713417718234,32.36546835086462
MACS J0035.4-2015,development,tidal_weighted__w20__f0.2,tidal_weighted,20.0,0.2,0.07296542857456532,0.5704713255334278,0.5558965866380241,32.701902042618805
MACS J0035.4-2015,development,tidal_weighted__w20__f0.4,tidal_weighted,20.0,0.4,0.07629630815058869,0.5340746595406064,0.565727345966127,33.552527496042785
MACS J0035.4-2015,development,tidal_weighted__w20__f0.6,tidal_weighted,20.0,0.6,0.08122532985188718,0.49058496811656377,0.5839214663742567,34.625103553240095
MACS J0035.4-2015,development,tidal_weighted__w20__f0.8,tidal_weighted,20.0,0.8,0.08792442626713964,0.44878618207169646,0.6097307289223323,35.899742078526124
MACS J0035.4-2015,development,tidal_weighted__w20__f1,tidal_weighted,20.0,1.0,0.09671518928198422,0.4119171473055852,0.6422377119668131,37.35576471000241
MACS J0035.4-2015,development,tidal_weighted__w50__f0.05,tidal_weighted,50.0,0.05,0.07116371616689943,0.5846310151717002,0.5542647477620061,32.10300133972829
MACS J0035.4-2015,development,tidal_weighted__w50__f0.1,tidal_weighted,50.0,0.1,0.07118599117771271,0.5845038761243055,0.5537519583289567,32.125947247894175
MACS J0035.4-2015,development,tidal_weighted__w50__f0.2,tidal_weighted,50.0,0.2,0.07128866925912546,0.5832460402370558,0.5530164603886806,32.20421416534037
MACS J0035.4-2015,development,tidal_weighted__w50__f0.4,tidal_weighted,50.0,0.4,0.07173133946219594,0.5773213505061567,0.5527101267165768,32.48893070194458
MACS J0035.4-2015,development,tidal_weighted__w50__f0.6,tidal_weighted,50.0,0.6,0.0725024695447334,0.5679695004358429,0.5539574624654263,32.94058754812352
MACS J0035.4-2015,development,tidal_weighted__w50__f0.8,tidal_weighted,50.0,0.8,0.07362170628164214,0.556381467461878,0.556748025231401,33.552443720042305
MACS J0035.4-2015,development,tidal_weighted__w50__f1,tidal_weighted,50.0,1.0,0.07511625864023935,0.5435119454155861,0.5610587886388074,34.315931181724046
MACS J0035.4-2015,development,tidal_weighted__w100__f0.05,tidal_weighted,100.0,0.05,0.07105816522987131,0.5877842010143232,0.5539354703559278,31.710629120280238
MACS J0035.4-2015,development,tidal_weighted__w100__f0.1,tidal_weighted,100.0,0.1,0.07096520301572173,0.5909821450483349,0.5530440902385689,31.334733890911394
MACS J0035.4-2015,development,tidal_weighted__w100__f0.2,tidal_weighted,100.0,0.2,0.07080795115064896,0.5967801478037564,0.551403349803603,30.59665578396688
MACS J0035.4-2015,development,tidal_weighted__w100__f0.4,tidal_weighted,100.0,0.4,0.0706093324496905,0.6058362548319383,0.5486956363054982,29.18015999905308
MACS J0035.4-2015,development,tidal_weighted__w100__f0.6,tidal_weighted,100.0,0.6,0.0705679632204003,0.6113223214893668,0.5467620830458435,27.85325583828598
MACS J0035.4-2015,development,tidal_weighted__w100__f0.8,tidal_weighted,100.0,0.8,0.07068788400330295,0.6131830310754572,0.545610920567429,26.629339361511487
MACS J0035.4-2015,development,tidal_weighted__w100__f1,tidal_weighted,100.0,1.0,0.07097409358738696,0.6115506057889512,0.5452471044014063,25.523230588680327
MACS J0257.1-2325,development,local_control,local_control,0.0,0.0,0.19064743949423302,-0.12927635042623004,0.8608757938328073,32.98221081184916
MACS J0257.1-2325,development,activation_only__w20__f0.05,activation_only,20.0,0.05,0.18884257938894966,-0.1300518990811123,0.855618467400281,30.87643608645216
MACS J0257.1-2325,development,activation_only__w20__f0.1,activation_only,20.0,0.1,0.18712638972290158,-0.1307186899018222,0.850632547207918,28.77873278611503
MACS J0257.1-2325,development,activation_only__w20__f0.2,activation_only,20.0,0.2,0.18394924415870662,-0.13144711153624206,0.8414939603984929,24.61578785156558
MACS J0257.1-2325,development,activation_only__w20__f0.4,activation_only,20.0,0.4,0.1785689829798956,-0.12675442624983274,0.8266728897146631,16.53411845955155
MACS J0257.1-2325,development,activation_only__w20__f0.6,activation_only,20.0,0.6,0.17446553913488544,-0.10177921171031853,0.8166609308724276,9.49454659691009
MACS J0257.1-2325,development,activation_only__w20__f0.8,activation_only,20.0,0.8,0.17173006040245914,-0.053100893358393825,0.811636072177565,7.499669132202541
MACS J0257.1-2325,development,activation_only__w20__f1,activation_only,20.0,1.0,0.17069245944935568,-0.007206942124131729,0.8116909384294048,13.10240204196637
MACS J0257.1-2325,development,activation_only__w50__f0.05,activation_only,50.0,0.05,0.18792541797469295,-0.12097114169347552,0.8536581214933668,30.91659198915795
MACS J0257.1-2325,development,activation_only__w50__f0.1,activation_only,50.0,0.1,0.18528406828292904,-0.11155663668910784,0.8466516304320526,28.8585442111033
MACS J0257.1-2325,development,activation_only__w50__f0.2,activation_only,50.0,0.2,0.18023339839075236,-0.08857546362423942,0.833293339688158,24.772703772994305
MACS J0257.1-2325,development,activation_only__w50__f0.4,activation_only,50.0,0.4,0.1710097830145086,-0.01820648801124238,0.809343110508539,16.82483912509667
MACS J0257.1-2325,development,activation_only__w50__f0.6,activation_only,50.0,0.6,0.16290800635734956,0.09817143054097237,0.7893557968902527,9.797515405437885
MACS J0257.1-2325,development,activation_only__w50__f0.8,activation_only,50.0,0.8,0.15595136936482973,0.22804085827588116,0.7736386111347272,7.2412113508564335
MACS J0257.1-2325,development,activation_only__w50__f1,activation_only,50.0,1.0,0.1503183328342218,0.2936605628893717,0.7624556709673744,12.345311365425877
MACS J0257.1-2325,development,activation_only__w100__f0.05,activation_only,100.0,0.05,0.1870623796298761,-0.11177493326935284,0.8516594029226657,30.998914138104723
MACS J0257.1-2325,development,activation_only__w100__f0.1,activation_only,100.0,0.1,0.18357393026355076,-0.0920896908103417,0.8426183901347042,29.02258936515734
MACS J0257.1-2325,development,activation_only__w100__f0.2,activation_only,100.0,0.2,0.17687268950967736,-0.04471282157858497,0.8250854482344668,25.097438692628792
MACS J0257.1-2325,development,activation_only__w100__f0.4,activation_only,100.0,0.4,0.16449660548760836,0.09449922688914106,0.7923833462446185,17.443672664465527
MACS J0257.1-2325,development,activation_only__w100__f0.6,activation_only,100.0,0.6,0.15339554280065923,0.30509559700645844,0.7631665899133094,10.536939371636612
MACS J0257.1-2325,development,activation_only__w100__f0.8,activation_only,100.0,0.8,0.1435342467336491,0.5067277761269521,0.7378493251000117,7.079375312824075
MACS J0257.1-2325,development,activation_only__w100__f1,activation_only,100.0,1.0,0.1349944277499992,0.5814462168991674,0.7168448334037978,11.025112540008635
MACS J0257.1-2325,development,field_weighted__w20__f0.05,field_weighted,20.0,0.05,0.1898781717938247,-0.12895918570492218,0.8587240501218715,32.035829843902256
MACS J0257.1-2325,development,field_weighted__w20__f0.1,field_weighted,20.0,0.1,0.1891446637990046,-0.12843670769305618,0.8566979900122106,31.089464885180593
MACS J0257.1-2325,development,field_weighted__w20__f0.2,field_weighted,20.0,0.2,0.18778426253505798,-0.1266898602255568,0.853026447248785,29.196789222334786
MACS J0257.1-2325,development,field_weighted__w20__f0.4,field_weighted,20.0,0.4,0.18548986511578086,-0.11988605597382437,0.8472275649017857,25.411711486978042
MACS J0257.1-2325,development,field_weighted__w20__f0.6,field_weighted,20.0,0.6,0.18377709789802532,-0.10829591200209639,0.8435214362882799,21.627158145469085
MACS J0257.1-2325,development,field_weighted__w20__f0.8,field_weighted,20.0,0.8,0.18268709388257998,-0.09275010788958776,0.8419356982283047,17.843462868754788
MACS J0257.1-2325,development,field_weighted__w20__f1,field_weighted,20.0,1.0,0.18230689003049405,-0.07526412087734484,0.8424823239388652,14.061318351985605
MACS J0257.1-2325,development,field_weighted__w50__f0.05,field_weighted,50.0,0.05,0.18873807837243622,-0.11980704842562022,0.8561131719496273,31.97677064618393
MACS J0257.1-2325,development,field_weighted__w50__f0.1,field_weighted,50.0,0.1,0.18685913592685327,-0.10972088039613806,0.8514341551673934,30.97133525839005
MACS J0257.1-2325,development,field_weighted__w50__f0.2,field_weighted,50.0,0.2,0.18319143811620542,-0.08758635419961279,0.8423324849786221,28.960480806923798
MACS J0257.1-2325,development,field_weighted__w50__f0.4,field_weighted,50.0,0.4,0.17621204720134054,-0.034997382877942344,0.8251936282100452,24.938855627720077
MACS J0257.1-2325,development,field_weighted__w50__f0.6,field_weighted,50.0,0.6,0.1697060880289716,0.028051596212537402,0.8095484289230996,20.91739573640662
MACS J0257.1-2325,development,field_weighted__w50__f0.8,field_weighted,50.0,0.8,0.16368663644447534,0.09726060165020654,0.795485021512324,16.89621915363768
MACS J0257.1-2325,development,field_weighted__w50__f1,field_weighted,50.0,1.0,0.1581914717797331,0.16453757778012149,0.7830886323234868,12.875591322466251
MACS J0257.1-2325,development,field_weighted__w100__f0.05,field_weighted,100.0,0.05,0.18745066646291153,-0.11036126357284065,0.8529953536273783,31.80842975835825
MACS J0257.1-2325,development,field_weighted__w100__f0.1,field_weighted,100.0,0.1,0.18431698786191628,-0.08988457874930805,0.8452049805813524,30.63495332758344
MACS J0257.1-2325,development,field_weighted__w100__f0.2,field_weighted,100.0,0.2,0.17823167981469917,-0.04375156764277442,0.8299045523069344,28.28906595969135
MACS J0257.1-2325,development,field_weighted__w100__f0.4,field_weighted,100.0,0.4,0.16674791419153362,0.07202619135810781,0.8004992937312584,23.603035488610615
MACS J0257.1-2325,development,field_weighted__w100__f0.6,field_weighted,100.0,0.6,0.15612253913777313,0.21837258596847678,0.7728387880927543,18.929403695091814
MACS J0257.1-2325,development,field_weighted__w100__f0.8,field_weighted,100.0,0.8,0.1463172633374138,0.37526709734935326,0.7471168484842744,14.280349183308976
MACS J0257.1-2325,development,field_weighted__w100__f1,field_weighted,100.0,1.0,0.13733288215855302,0.5040908126201661,0.7235402531922012,9.691306924921047
MACS J0257.1-2325,development,tidal_weighted__w20__f0.05,tidal_weighted,20.0,0.05,0.19156904465286087,-0.13622640547781956,0.8630819885563936,32.59659928417891
MACS J0257.1-2325,development,tidal_weighted__w20__f0.1,tidal_weighted,20.0,0.1,0.1925542175711618,-0.14271670996529356,0.8654825447388222,32.21942735750006
