system,cohort,realization,selected_JS,local_JS,selected_improves
MACS J0035.4-2015,development,32,0.06796511561822709,0.07125099029193388,True
MACS J0035.4-2015,development,33,0.06353658417576914,0.06716468729770603,True
MACS J0035.4-2015,development,34,0.06798175301617826,0.07215323886742149,True
MACS J0035.4-2015,development,35,0.06984548066588794,0.07416373889363975,True
MACS J0035.4-2015,development,36,0.06281022973604031,0.06685024639383857,True
MACS J0035.4-2015,development,37,0.06812857874731273,0.07183352330597975,True
MACS J0035.4-2015,development,38,0.06752211518297829,0.07171312412284941,True
MACS J0035.4-2015,development,39,0.06879222387937384,0.07298753237131002,True
MACS J0035.4-2015,development,40,0.06757933177349112,0.07197158691736985,True
MACS J0035.4-2015,development,41,0.06729003535186794,0.07110175010153831,True
MACS J0035.4-2015,development,42,0.06467132041100344,0.06921350396307008,True
MACS J0035.4-2015,development,43,0.06757011761403697,0.07120146131854033,True
MACS J0035.4-2015,development,44,0.07595916595687852,0.07998207268002133,True
MACS J0035.4-2015,development,45,0.06672211398756296,0.07068958904421212,True
MACS J0035.4-2015,development,46,0.0672149390633033,0.071376992919497,True
MACS J0035.4-2015,development,47,0.06784139580301127,0.07270459451436802,True
MACS J0035.4-2015,development,48,0.06794658580470234,0.07116559968901354,True
MACS J0035.4-2015,development,49,0.06949490431600693,0.07250618689435723,True
MACS J0035.4-2015,development,50,0.06854278562730516,0.07251701187417478,True
MACS J0035.4-2015,development,51,0.07054685884414033,0.07328712944258009,True
MACS J0035.4-2015,development,52,0.0729045196411231,0.07717824918026583,True
MACS J0035.4-2015,development,53,0.06897977250704417,0.07302273585192241,True
MACS J0035.4-2015,development,54,0.06582265383298622,0.06984984779809181,True
MACS J0035.4-2015,development,55,0.06836284804659379,0.0724762176864438,True
MACS J0035.4-2015,development,56,0.06645345513466808,0.06925487088918653,True
MACS J0035.4-2015,development,57,0.06620901228476933,0.06990144980980229,True
MACS J0035.4-2015,development,58,0.07080922604951204,0.07499818160137005,True
MACS J0035.4-2015,development,59,0.07099117021778606,0.07447708056732591,True
MACS J0035.4-2015,development,60,0.06457102721358424,0.06774837196189401,True
MACS J0035.4-2015,development,61,0.06475116767483349,0.06967348890119578,True
MACS J0035.4-2015,development,62,0.06984273154208566,0.07316333851563603,True
MACS J0035.4-2015,development,63,0.07154235719530527,0.07515619996688862,True
MACS J0035.4-2015,development,64,0.06549347619786085,0.0688641452130489,True
MACS J0035.4-2015,development,65,0.06877520564484801,0.07296899985957021,True
MACS J0035.4-2015,development,66,0.06946662250328778,0.0731414098538069,True
MACS J0035.4-2015,development,67,0.06538808587513295,0.06977237118533874,True
MACS J0035.4-2015,development,68,0.0627413115136409,0.06610975509935192,True
MACS J0035.4-2015,development,69,0.06532269972527324,0.06923668862587538,True
MACS J0035.4-2015,development,70,0.06583621103161945,0.07023019116915721,True
MACS J0035.4-2015,development,71,0.06961992647093022,0.07349238846470366,True
MACS J0035.4-2015,development,72,0.06563721107421283,0.07009809165568841,True
MACS J0035.4-2015,development,73,0.06792469694449432,0.07135180166130192,True
MACS J0035.4-2015,development,74,0.07088372498700081,0.07475053172404877,True
MACS J0035.4-2015,development,75,0.06451529960275124,0.06847155003131707,True
MACS J0035.4-2015,development,76,0.06814289159769027,0.07213871954224925,True
MACS J0035.4-2015,development,77,0.07022641101002275,0.07425052122333173,True
MACS J0035.4-2015,development,78,0.06750586289011243,0.07046839882291851,True
MACS J0035.4-2015,development,79,0.06736073245769084,0.07011116481154615,True
MACS J0035.4-2015,development,80,0.06414536768794976,0.06784192651066634,True
MACS J0035.4-2015,development,81,0.0687500033013276,0.07231995712857177,True
MACS J0035.4-2015,development,82,0.06602529221775488,0.07017373715561528,True
MACS J0035.4-2015,development,83,0.0645839612760391,0.06836673023113049,True
MACS J0035.4-2015,development,84,0.07055957904575709,0.07400691142005361,True
MACS J0035.4-2015,development,85,0.06962370706756456,0.07308291716043946,True
MACS J0035.4-2015,development,86,0.061412131528887796,0.0648464673862856,True
MACS J0035.4-2015,development,87,0.0677520232845803,0.07192096377667116,True
MACS J0035.4-2015,development,88,0.06493420984254729,0.06864675298424842,True
MACS J0035.4-2015,development,89,0.07058079411580735,0.07416422076863396,True
MACS J0035.4-2015,development,90,0.06592700656728068,0.06997922972292843,True
MACS J0035.4-2015,development,91,0.06927650063180435,0.07384497730872061,True
MACS J0035.4-2015,development,92,0.07052358230318043,0.07452061116744228,True
MACS J0035.4-2015,development,93,0.0682643523077181,0.07174530581744509,True
MACS J0035.4-2015,development,94,0.07043672401664137,0.07395897470881219,True
MACS J0035.4-2015,development,95,0.06619743914996733,0.07003403406975382,True
MACS J0035.4-2015,development,96,0.06470948808884579,0.06788198635495951,True
MACS J0035.4-2015,development,97,0.06894516434912627,0.07220743047206862,True
MACS J0035.4-2015,development,98,0.06586953968182899,0.06903489801544906,True
MACS J0035.4-2015,development,99,0.06704794652705207,0.07195985067486654,True
MACS J0257.1-2325,development,0,0.14756757224199069,0.19896781673787042,True
MACS J0257.1-2325,development,1,0.14243848487719704,0.1946217758459331,True
MACS J0257.1-2325,development,2,0.13423509793690663,0.1870909470739619,True
MACS J0257.1-2325,development,3,0.12330798985843133,0.17824468969507562,True
MACS J0257.1-2325,development,4,0.14549720830533142,0.19852460452579018,True
MACS J0257.1-2325,development,5,0.14284123750570155,0.19616338999614802,True
MACS J0257.1-2325,development,6,0.13806703200277126,0.19078810032589183,True
MACS J0257.1-2325,development,7,0.14836841457407068,0.2011726967745611,True
MACS J0257.1-2325,development,8,0.14975542625194968,0.2020652453186365,True
MACS J0257.1-2325,development,9,0.14147252493956486,0.19406292524189492,True
MACS J0257.1-2325,development,10,0.1498755021742263,0.201503543952386,True
MACS J0257.1-2325,development,11,0.1407886706646519,0.19363817758384363,True
MACS J0257.1-2325,development,12,0.1355151169593898,0.188820358749419,True
MACS J0257.1-2325,development,13,0.137761544497633,0.19088391843802452,True
MACS J0257.1-2325,development,14,0.14413414599003752,0.1968470470384385,True
MACS J0257.1-2325,development,15,0.12737227666019685,0.18166721860616009,True
MACS J0257.1-2325,development,16,0.12976370443323226,0.184248709576679,True
MACS J0257.1-2325,development,17,0.147251256583596,0.19997838377086066,True
MACS J0257.1-2325,development,18,0.151984938745564,0.20409397364071422,True
MACS J0257.1-2325,development,19,0.12831030182859005,0.18299297688544375,True
MACS J0257.1-2325,development,20,0.14105163546021435,0.19418357036779532,True
MACS J0257.1-2325,development,21,0.13023761746596907,0.18374260982579793,True
MACS J0257.1-2325,development,22,0.1342508254312995,0.1885993880042968,True
MACS J0257.1-2325,development,23,0.1531283495038799,0.20562648851381926,True
MACS J0257.1-2325,development,24,0.13210381262761278,0.18564231262245046,True
MACS J0257.1-2325,development,25,0.13685324559744405,0.18954029872002792,True
MACS J0257.1-2325,development,26,0.12654476650947372,0.1813649675284689,True
MACS J0257.1-2325,development,27,0.15321576000179166,0.20566861379934143,True
MACS J0257.1-2325,development,28,0.14134623942421826,0.19445709630142582,True
MACS J0257.1-2325,development,29,0.14592616635726716,0.19887294633420619,True
MACS J0257.1-2325,development,30,0.13236490399964856,0.18559215230739223,True
MACS J0257.1-2325,development,31,0.1236650345907618,0.17802893351371624,True
MACS J0257.1-2325,development,32,0.15338931426216845,0.2054846916211943,True
MACS J0257.1-2325,development,33,0.14648799649543118,0.19921735992247847,True
MACS J0257.1-2325,development,34,0.147769550872125,0.19971325991369437,True
MACS J0257.1-2325,development,35,0.12917777458597846,0.1828520293419042,True
MACS J0257.1-2325,development,36,0.14189849350559905,0.19429811999589422,True
MACS J0257.1-2325,development,37,0.13350297490073496,0.1869790653621104,True
MACS J0257.1-2325,development,38,0.1270735401610182,0.18102858354747992,True
MACS J0257.1-2325,development,39,0.13291258283237198,0.18638319936784334,True
MACS J0257.1-2325,development,40,0.13978491354153783,0.19275940295912042,True
MACS J0257.1-2325,development,41,0.14090742608091233,0.1938413886070136,True
MACS J0257.1-2325,development,42,0.1528588553018847,0.2045206586306112,True
MACS J0257.1-2325,development,43,0.1511763975991956,0.20302426056120093,True
MACS J0257.1-2325,development,44,0.13599691596672878,0.18927261499324452,True
MACS J0257.1-2325,development,45,0.14027421621155958,0.19306179894935138,True
MACS J0257.1-2325,development,46,0.13185328560896276,0.1859505184499662,True
MACS J0257.1-2325,development,47,0.13766251130542484,0.19048591980057789,True
MACS J0257.1-2325,development,48,0.12690066591673163,0.18119692532546317,True
MACS J0257.1-2325,development,49,0.1422278060562772,0.1944534954267234,True
MACS J0257.1-2325,development,50,0.13990508069656277,0.19265094720205383,True
MACS J0257.1-2325,development,51,0.13752613750178178,0.1911402574735047,True
MACS J0257.1-2325,development,52,0.12364725990729085,0.17770633613847386,True
MACS J0257.1-2325,development,53,0.1297203575081817,0.18367333128408192,True
MACS J0257.1-2325,development,54,0.13533538105544868,0.18871936958326413,True
MACS J0257.1-2325,development,55,0.13179322190661052,0.18520372784416167,True
MACS J0257.1-2325,development,56,0.128743591087758,0.1835802277181382,True
MACS J0257.1-2325,development,57,0.14764121831722962,0.200204708917279,True
MACS J0257.1-2325,development,58,0.12944569915109533,0.18400838894240404,True
MACS J0257.1-2325,development,59,0.14899065090887942,0.20144693507323347,True
MACS J0257.1-2325,development,60,0.14082733874403214,0.19431722406791446,True
MACS J0257.1-2325,development,61,0.13493175346680025,0.18828329384104073,True
MACS J0257.1-2325,development,62,0.14496320884692437,0.197446413685181,True
MACS J0257.1-2325,development,63,0.1359525392812743,0.1893670705289267,True
MACS J0257.1-2325,development,64,0.13107782894382147,0.1851895679289997,True
MACS J0257.1-2325,development,65,0.13956580152784853,0.19265161079589632,True
MACS J0257.1-2325,development,66,0.1251816810975795,0.17939306999927201,True
MACS J0257.1-2325,development,67,0.12546198155668323,0.17986465005273683,True
MACS J0257.1-2325,development,68,0.12784347577779503,0.18202173301835173,True
MACS J0257.1-2325,development,69,0.14052332216524527,0.1936246945513821,True
MACS J0257.1-2325,development,70,0.1314380497066677,0.1853204169796901,True
MACS J0257.1-2325,development,71,0.1464872097822823,0.19884626607934427,True
MACS J0257.1-2325,development,72,0.14019147938849308,0.19293361066535294,True
MACS J0257.1-2325,development,73,0.14910161884874856,0.2010804447950566,True
MACS J0257.1-2325,development,74,0.1445805673634372,0.197377768842963,True
MACS J0257.1-2325,development,75,0.12668086691834798,0.18056086501693785,True
MACS J0257.1-2325,development,76,0.13964365320195143,0.19285334980478996,True
MACS J0257.1-2325,development,77,0.14010973617228512,0.1929034719588787,True
MACS J0257.1-2325,development,78,0.14743524127287816,0.20047571034415407,True
MACS J0257.1-2325,development,79,0.1551399791847262,0.20701016806639624,True
MACS J0257.1-2325,development,80,0.1461461229638411,0.19797432459017866,True
MACS J0257.1-2325,development,81,0.13951888712324872,0.19207646081611723,True
MACS J0257.1-2325,development,82,0.12632202528168773,0.180539942246802,True
MACS J0257.1-2325,development,83,0.13622007262732166,0.1895081404066198,True
MACS J0257.1-2325,development,84,0.13804079154629945,0.19046733291368406,True
MACS J0257.1-2325,development,85,0.12687430699500488,0.18162265671846337,True
MACS J0257.1-2325,development,86,0.1340996157724687,0.18838107083192568,True
MACS J0257.1-2325,development,87,0.15087207947662365,0.2030899140539103,True
MACS J0257.1-2325,development,88,0.13416094319250355,0.18787639538805206,True
MACS J0257.1-2325,development,89,0.139203740448116,0.19264504136743438,True
MACS J0257.1-2325,development,90,0.1452336020204128,0.19729187841600598,True
MACS J0257.1-2325,development,91,0.14046946847860073,0.1935256577870464,True
MACS J0257.1-2325,development,92,0.1291232298244009,0.18328149999201415,True
MACS J0257.1-2325,development,93,0.12794018925220552,0.182557774009543,True
MACS J0257.1-2325,development,94,0.1302515907268797,0.18415539643217238,True
MACS J0257.1-2325,development,95,0.12473899686007911,0.1793637371909675,True
MACS J0257.1-2325,development,96,0.12121577592927435,0.17570704053956598,True
MACS J0257.1-2325,development,97,0.13658764360427067,0.19019522407240896,True
MACS J0257.1-2325,development,98,0.13871994541736704,0.19158309493413897,True
MACS J0257.1-2325,development,99,0.1312792826950467,0.1863167637082795,True
MACS J0553.4-3342,development,0,0.013319177646469955,0.005786831399646978,False
MACS J0553.4-3342,development,1,0.013857159507372827,0.005933133516048824,False
MACS J0553.4-3342,development,2,0.014407655580155828,0.007288854417146603,False
MACS J0553.4-3342,development,3,0.011550439007104191,0.0040029149954715505,False
MACS J0553.4-3342,development,4,0.010586174321267315,0.004508894450908298,False
MACS J0553.4-3342,development,5,0.00898832087381364,0.003911596269804597,False
MACS J0553.4-3342,development,6,0.010964730416723328,0.0037284115047259763,False
MACS J0553.4-3342,development,7,0.01263330101123191,0.004252825659602329,False
MACS J0553.4-3342,development,8,0.011035947232193855,0.004815382210127873,False
MACS J0553.4-3342,development,9,0.01057624961435022,0.004086554206595143,False
MACS J0553.4-3342,development,10,0.010025235811406364,0.003908699650546375,False
MACS J0553.4-3342,development,11,0.011520242553929593,0.005169766464270042,False
MACS J0553.4-3342,development,12,0.012833483058385643,0.0049515417444025885,False
MACS J0553.4-3342,development,13,0.010483915488310057,0.0037339712525241544,False
MACS J0553.4-3342,development,14,0.01385129509740406,0.005323258545871604,False
MACS J0553.4-3342,development,15,0.011221478966722875,0.004464866350403041,False
MACS J0553.4-3342,development,16,0.011160058686146524,0.003990090469183124,False
MACS J0553.4-3342,development,17,0.012254360274831528,0.004523475942785472,False
MACS J0553.4-3342,development,18,0.008176234742458691,0.004086567794799044,False
MACS J0553.4-3342,development,19,0.010451675217635863,0.004234850680097801,False
MACS J0553.4-3342,development,20,0.013585220814003674,0.005796075144741071,False
MACS J0553.4-3342,development,21,0.01504175732583087,0.006539272206488957,False
MACS J0553.4-3342,development,22,0.011762418657369144,0.005198312462812186,False
MACS J0553.4-3342,development,23,0.01108951437759794,0.0039945502605825325,False
MACS J0553.4-3342,development,24,0.011260556743067175,0.00409263933516279,False
MACS J0553.4-3342,development,25,0.012446349304288288,0.00401362051998384,False
MACS J0553.4-3342,development,26,0.01233342590611354,0.005539213041470916,False
MACS J0553.4-3342,development,27,0.016350999145098306,0.00734903204797729,False
MACS J0553.4-3342,development,28,0.010387904738874718,0.0036150571351436303,False
MACS J0553.4-3342,development,29,0.010552152849856887,0.0043651811404768585,False
MACS J0553.4-3342,development,30,0.011645535676875329,0.004074848731348548,False
MACS J0553.4-3342,development,31,0.008511583967364653,0.0036040093537316846,False
MACS J0553.4-3342,development,32,0.009235071738893774,0.0035728318260206376,False
MACS J0553.4-3342,development,33,0.013655831558976327,0.005629127498059433,False
MACS J0553.4-3342,development,34,0.013944413206028633,0.005238017325513301,False
MACS J0553.4-3342,development,35,0.01223210834368128,0.005721966699609724,False
MACS J0553.4-3342,development,36,0.011766355605033654,0.004283795574547746,False
MACS J0553.4-3342,development,37,0.015178231230834385,0.005449489528028639,False
MACS J0553.4-3342,development,38,0.011788391211020363,0.004492384316566787,False
MACS J0553.4-3342,development,39,0.016296728585781226,0.005946926289040382,False
MACS J0553.4-3342,development,40,0.01271981842593378,0.0053704103152680885,False
MACS J0553.4-3342,development,41,0.012946158129861534,0.006042573986708545,False
MACS J0553.4-3342,development,42,0.008411384486328938,0.003941779837143141,False
MACS J0553.4-3342,development,43,0.016362665337338725,0.008536966406261622,False
MACS J0553.4-3342,development,44,0.010028150486445751,0.005016001723625759,False
MACS J0553.4-3342,development,45,0.01064125565710895,0.003888698757721208,False
MACS J0553.4-3342,development,46,0.011999840896243983,0.004354765069207973,False
MACS J0553.4-3342,development,47,0.012585587655326214,0.005413344692521931,False
MACS J0553.4-3342,development,48,0.010397721442212309,0.004073765940757689,False
MACS J0553.4-3342,development,49,0.011414429605256744,0.0046859143401407465,False
MACS J0553.4-3342,development,50,0.012435395284457298,0.00435648454876012,False
MACS J0553.4-3342,development,51,0.011836423726821463,0.004016475130400463,False
MACS J0553.4-3342,development,52,0.01001153461079962,0.003923179931128439,False
MACS J0553.4-3342,development,53,0.011304146549798425,0.004107986657168792,False
MACS J0553.4-3342,development,54,0.010233841824115186,0.004015125642919195,False
MACS J0553.4-3342,development,55,0.013534125074398422,0.0067957212958457925,False
MACS J0553.4-3342,development,56,0.011692896134641816,0.0042059115249748775,False
MACS J0553.4-3342,development,57,0.012978139372709193,0.004327584283502143,False
MACS J0553.4-3342,development,58,0.013008256506545643,0.004714008222749439,False
MACS J0553.4-3342,development,59,0.0134894008806392,0.004633847682821974,False
MACS J0553.4-3342,development,60,0.010088392588033963,0.003909096280218799,False
MACS J0553.4-3342,development,61,0.0111080049943465,0.0042805957227608615,False
MACS J0553.4-3342,development,62,0.01482151662609914,0.007491572776897117,False
MACS J0553.4-3342,development,63,0.012239325046518774,0.0045068102630455645,False
MACS J0553.4-3342,development,64,0.013801547895433437,0.0058103938714146154,False
MACS J0553.4-3342,development,65,0.012081020687531172,0.004425490006739534,False
MACS J0553.4-3342,development,66,0.0095210074507148,0.0038415707533169955,False
MACS J0553.4-3342,development,67,0.012371028652406319,0.004242692220341712,False
MACS J0553.4-3342,development,68,0.021411918404528885,0.014721166333166596,False
MACS J0553.4-3342,development,69,0.011165901952386433,0.00409580127445645,False
MACS J0553.4-3342,development,70,0.012893548040710877,0.005021149605765295,False
MACS J0553.4-3342,development,71,0.014140812233630914,0.006281747291669363,False
MACS J0553.4-3342,development,72,0.010776893033143962,0.003925654970760691,False
MACS J0553.4-3342,development,73,0.01141636470667511,0.004087318636820695,False
MACS J0553.4-3342,development,74,0.01137112631591202,0.004230669651710449,False
MACS J0553.4-3342,development,75,0.013619950592236748,0.004771951476378924,False
MACS J0553.4-3342,development,76,0.012279518825209553,0.00482421535301357,False
MACS J0553.4-3342,development,77,0.013215979333573352,0.004647628416675797,False
MACS J0553.4-3342,development,78,0.01185971633067686,0.004434516587550627,False
MACS J0553.4-3342,development,79,0.013075269535898411,0.0042949543820540404,False
MACS J0553.4-3342,development,80,0.00968424785144771,0.0033109040550959165,False
MACS J0553.4-3342,development,81,0.008964225618228207,0.004043333242930255,False
MACS J0553.4-3342,development,82,0.010080166309670475,0.0035032124077755003,False
MACS J0553.4-3342,development,83,0.01551123272254733,0.00925017778424683,False
MACS J0553.4-3342,development,84,0.016748701104738944,0.0057080751855573845,False
MACS J0553.4-3342,development,85,0.019470046416109082,0.009199111544848525,False
MACS J0553.4-3342,development,86,0.015091954101135743,0.006420314661298042,False
MACS J0553.4-3342,development,87,0.010547095320453226,0.00397454074880698,False
MACS J0553.4-3342,development,88,0.012572723471052392,0.005928625416258418,False
MACS J0553.4-3342,development,89,0.011680908156415221,0.005939490658173007,False
MACS J0553.4-3342,development,90,0.010668440498957895,0.003963065729516636,False
MACS J0553.4-3342,development,91,0.01202957453235437,0.005003775397788311,False
MACS J0553.4-3342,development,92,0.011555657580175294,0.00426874586627351,False
MACS J0553.4-3342,development,93,0.011494808369984726,0.004118728941536939,False
MACS J0553.4-3342,development,94,0.012136497196847,0.004188465122481893,False
MACS J0553.4-3342,development,95,0.01771991809315602,0.01272385852718891,False
MACS J0553.4-3342,development,96,0.010447089199413619,0.004602014631559697,False
MACS J0553.4-3342,development,97,0.014089144628100445,0.005955701165395729,False
MACS J0553.4-3342,development,98,0.013682831311841902,0.005802050522468588,False
MACS J0553.4-3342,development,99,0.008899650585243273,0.0034598867873523904,False
RXC J0032.1+1808,holdout,0,0.06273812112200922,0.04959804281511714,False
RXC J0032.1+1808,holdout,1,0.05971675027839743,0.04794219677511171,False
RXC J0032.1+1808,holdout,2,0.0631773164464933,0.05242886088067121,False
RXC J0032.1+1808,holdout,3,0.05899998059474005,0.048433532596507525,False
RXC J0032.1+1808,holdout,4,0.06158326210095089,0.049390703057951645,False
RXC J0032.1+1808,holdout,5,0.0636844752459522,0.05219944146955888,False
RXC J0032.1+1808,holdout,6,0.06519216878148856,0.05176984871309495,False
RXC J0032.1+1808,holdout,7,0.06496019986395493,0.05152262493946362,False
RXC J0032.1+1808,holdout,8,0.0624702640570467,0.05050953762475441,False
RXC J0032.1+1808,holdout,9,0.06434100448612368,0.052302943602559465,False
RXC J0032.1+1808,holdout,10,0.062394988346501784,0.04988859203528587,False
RXC J0032.1+1808,holdout,11,0.0651407759701394,0.05225804812616515,False
RXC J0032.1+1808,holdout,12,0.06043407673640236,0.049307326409635976,False
RXC J0032.1+1808,holdout,13,0.06087973355966731,0.05035570375447965,False
RXC J0032.1+1808,holdout,14,0.06206000745485046,0.051483805021233994,False
RXC J0032.1+1808,holdout,15,0.06226513492810892,0.050834622044535385,False
RXC J0032.1+1808,holdout,16,0.06232012708876174,0.049972174285962054,False
RXC J0032.1+1808,holdout,17,0.06157951770350155,0.04968796319860717,False
RXC J0032.1+1808,holdout,18,0.06317091893970518,0.05101273382454699,False
RXC J0032.1+1808,holdout,19,0.06161619255522588,0.04929102949363838,False
RXC J0032.1+1808,holdout,20,0.05780803974859152,0.0477027805444873,False
RXC J0032.1+1808,holdout,21,0.06410069756096021,0.05072577753619176,False
RXC J0032.1+1808,holdout,22,0.059267800874166617,0.04804404426617732,False
RXC J0032.1+1808,holdout,23,0.06125123721453041,0.049986111788641034,False
RXC J0032.1+1808,holdout,24,0.06307351329922209,0.049338195227761276,False
RXC J0032.1+1808,holdout,25,0.05848072085481548,0.04694274725681679,False
RXC J0032.1+1808,holdout,26,0.062489231279051746,0.051092318869166084,False
RXC J0032.1+1808,holdout,27,0.060804238913001116,0.04955465705698314,False
RXC J0032.1+1808,holdout,28,0.057430811408958796,0.04688712627478864,False
RXC J0032.1+1808,holdout,29,0.06289849764010605,0.05023764626199984,False
RXC J0032.1+1808,holdout,30,0.06273125818243049,0.04978508314469236,False
RXC J0032.1+1808,holdout,31,0.05715293649579627,0.04701572948013349,False
RXC J0032.1+1808,holdout,32,0.06217843021381948,0.04905216357147229,False
RXC J0032.1+1808,holdout,33,0.0605602495660352,0.049380571887065225,False
RXC J0032.1+1808,holdout,34,0.06346688591940987,0.05008746727001512,False
RXC J0032.1+1808,holdout,35,0.06380888422493436,0.050119251782728566,False
RXC J0032.1+1808,holdout,36,0.06055359737047011,0.048135344488566656,False
RXC J0032.1+1808,holdout,37,0.0598909901988085,0.04743948928745139,False
RXC J0032.1+1808,holdout,38,0.06073838307065141,0.04776467360683051,False
RXC J0032.1+1808,holdout,39,0.06184197559848314,0.051125378374826995,False
RXC J0032.1+1808,holdout,40,0.0618708774823911,0.050779183195210256,False
RXC J0032.1+1808,holdout,41,0.06628841534776614,0.05320422700434242,False
RXC J0032.1+1808,holdout,42,0.0647419167319267,0.05234131105290027,False
RXC J0032.1+1808,holdout,43,0.06166872293848178,0.051159074699573426,False
RXC J0032.1+1808,holdout,44,0.06102526956482334,0.050343331551092066,False
RXC J0032.1+1808,holdout,45,0.05866320831301092,0.04863743600067391,False
RXC J0032.1+1808,holdout,46,0.059744407767013896,0.04904670716953406,False
RXC J0032.1+1808,holdout,47,0.06313384760363229,0.05043989660939953,False
RXC J0032.1+1808,holdout,48,0.06473195472878929,0.051503753313280026,False
RXC J0032.1+1808,holdout,49,0.06449583600122658,0.05168354277536488,False
RXC J0032.1+1808,holdout,50,0.061179066559480536,0.05009064963912235,False
RXC J0032.1+1808,holdout,51,0.06401852457760052,0.05053924541401039,False
RXC J0032.1+1808,holdout,52,0.06297825185073574,0.04979987132765391,False
RXC J0032.1+1808,holdout,53,0.0651587378344225,0.051247158812950874,False
RXC J0032.1+1808,holdout,54,0.06052220947768255,0.04943456325861134,False
RXC J0032.1+1808,holdout,55,0.06209296864427452,0.051380786977620344,False
RXC J0032.1+1808,holdout,56,0.060001031756341125,0.04842319135797586,False
RXC J0032.1+1808,holdout,57,0.06805164044977347,0.053349320629988047,False
RXC J0032.1+1808,holdout,58,0.06604916715558865,0.053565780575145015,False
RXC J0032.1+1808,holdout,59,0.05856972573033361,0.04819621070172653,False
RXC J0032.1+1808,holdout,60,0.06572043767772959,0.05312216635450553,False
RXC J0032.1+1808,holdout,61,0.06660176714039046,0.051570994051023444,False
RXC J0032.1+1808,holdout,62,0.061768811774481056,0.05008021900277977,False
RXC J0032.1+1808,holdout,63,0.06537201720743807,0.053555569157298255,False
RXC J0032.1+1808,holdout,64,0.062420674555418526,0.05097152520520622,False
RXC J0032.1+1808,holdout,65,0.06200839676255894,0.049348892424585164,False
RXC J0032.1+1808,holdout,66,0.06391095587162667,0.05175082000517538,False
RXC J0032.1+1808,holdout,67,0.06421721069865113,0.05083763407131292,False
RXC J0032.1+1808,holdout,68,0.06629470422118132,0.053252227725648,False
RXC J0032.1+1808,holdout,69,0.0634469977603094,0.05054250253353669,False
RXC J0032.1+1808,holdout,70,0.05928910794649827,0.04807578697402362,False
RXC J0032.1+1808,holdout,71,0.06176071461809117,0.05091328428445944,False
RXC J0032.1+1808,holdout,72,0.06024301234868176,0.048317783518229296,False
RXC J0032.1+1808,holdout,73,0.05831583979783459,0.04802729819427881,False
RXC J0032.1+1808,holdout,74,0.06543718252739432,0.05186213799434985,False
RXC J0032.1+1808,holdout,75,0.0642348296558991,0.052383852003239625,False
RXC J0032.1+1808,holdout,76,0.06106552682311607,0.050366785203147864,False
RXC J0032.1+1808,holdout,77,0.06249196958958674,0.051266333111288226,False
RXC J0032.1+1808,holdout,78,0.060133083840021646,0.04890963307408629,False
RXC J0032.1+1808,holdout,79,0.06131517035629792,0.05040279364431838,False
RXC J0032.1+1808,holdout,80,0.06149103098642969,0.049966108955838084,False
RXC J0032.1+1808,holdout,81,0.061084034533645935,0.050840527184385115,False
RXC J0032.1+1808,holdout,82,0.0593154498567367,0.04774721180449461,False
RXC J0032.1+1808,holdout,83,0.06845789114404244,0.05370066372250827,False
RXC J0032.1+1808,holdout,84,0.06192768093192964,0.04926370846031532,False
RXC J0032.1+1808,holdout,85,0.06686342132935603,0.05335319465559003,False
RXC J0032.1+1808,holdout,86,0.05765015122645708,0.04799283060421233,False
RXC J0032.1+1808,holdout,87,0.0653069639712354,0.05262360720097929,False
RXC J0032.1+1808,holdout,88,0.05989076913083833,0.049333489417203544,False
RXC J0032.1+1808,holdout,89,0.06445325694137427,0.05002235011189752,False
RXC J0032.1+1808,holdout,90,0.06457583555538121,0.05129422065855499,False
RXC J0032.1+1808,holdout,91,0.06451605514488742,0.04983040648287439,False
RXC J0032.1+1808,holdout,92,0.06070762138224582,0.048927284377633995,False
RXC J0032.1+1808,holdout,93,0.06196372564375675,0.04992173951443375,False
RXC J0032.1+1808,holdout,94,0.06484295324639143,0.05123958933082227,False
RXC J0032.1+1808,holdout,95,0.06100330760628096,0.04851454683123239,False
RXC J0032.1+1808,holdout,96,0.06308949893939077,0.051878546202374906,False
RXC J0032.1+1808,holdout,97,0.060575165356310426,0.04932278727163289,False
RXC J0032.1+1808,holdout,98,0.06251243673673257,0.049001019318894695,False
RXC J0032.1+1808,holdout,99,0.06855002274537415,0.053869515391168965,False
RXC J0142.9+4438,holdout,0,0.03705133825919453,0.02019311842353479,False
RXC J0142.9+4438,holdout,1,0.036247635706505736,0.019567816753726645,False
RXC J0142.9+4438,holdout,2,0.036396029356201995,0.019695733048546032,False
RXC J0142.9+4438,holdout,3,0.03655450868123124,0.01981672684503212,False
RXC J0142.9+4438,holdout,4,0.0376676557922162,0.02055478296374354,False
RXC J0142.9+4438,holdout,5,0.03815229647829965,0.02093133538222497,False
RXC J0142.9+4438,holdout,6,0.0338597412124065,0.01797092518758483,False
RXC J0142.9+4438,holdout,7,0.038888776053137716,0.021502568063047907,False
RXC J0142.9+4438,holdout,8,0.034318005447580055,0.018247265496295052,False
RXC J0142.9+4438,holdout,9,0.040447640679197205,0.02256965911069268,False
RXC J0142.9+4438,holdout,10,0.037246402851457285,0.020255548336545495,False
RXC J0142.9+4438,holdout,11,0.037079189175815125,0.02019457471456312,False
RXC J0142.9+4438,holdout,12,0.0388972599967065,0.021481930051331553,False
