candidate_id,system_label,minimum_permittivity,anisotropy_tau,smoothing_r80_fraction,source_plane_RMS_arcsec,zero_source_plane_RMS_arcsec,improvement_fraction
e0d50_a2d4_n4_tp0d9_w0d80,MACS1115,0.5,0.9,0.8,12.479582138030421,12.23167736762921,-0.020267438630885204
e0d50_a2d4_n4_tp0d9_w0d80,MACS1931,0.5,0.9,0.8,3.836768047864744,3.779313561766855,-0.015202360206129306
e0d50_a2d4_n4_tp1d2_w0d20,MACS0329,0.5,1.2,0.2,15.98825879120373,16.017662834650846,0.0018357262074155667
e0d50_a2d4_n4_tp1d2_w0d20,MACS0429,0.5,1.2,0.2,9.206260152207234,9.180961422423024,-0.002755564327110882
e0d50_a2d4_n4_tp1d2_w0d20,MACS1115,0.5,1.2,0.2,12.6155925557395,12.23167736762921,-0.03138696162198573
e0d50_a2d4_n4_tp1d2_w0d20,MACS1931,0.5,1.2,0.2,3.62228891223341,3.779313561766855,0.041548457667544
e0d50_a2d4_n4_tp1d2_w0d50,MACS0329,0.5,1.2,0.5,15.956579098231275,16.017662834650846,0.003813523673842689
e0d50_a2d4_n4_tp1d2_w0d50,MACS0429,0.5,1.2,0.5,9.119901148842501,9.180961422423024,0.00665074939007948
e0d50_a2d4_n4_tp1d2_w0d50,MACS1115,0.5,1.2,0.5,12.714739612718638,12.23167736762921,-0.03949272291695971
e0d50_a2d4_n4_tp1d2_w0d50,MACS1931,0.5,1.2,0.5,3.518045302294818,3.779313561766855,0.06913114119853347
e0d50_a2d4_n4_tp1d2_w0d80,MACS0329,0.5,1.2,0.8,16.061897179668644,16.017662834650846,-0.002761597960603046
e0d50_a2d4_n4_tp1d2_w0d80,MACS0429,0.5,1.2,0.8,9.213450552035752,9.180961422423024,-0.00353875025913708
e0d50_a2d4_n4_tp1d2_w0d80,MACS1115,0.5,1.2,0.8,12.650297204853162,12.23167736762921,-0.03422423798814522
e0d50_a2d4_n4_tp1d2_w0d80,MACS1931,0.5,1.2,0.8,3.8363729997174536,3.779313561766855,-0.01509783113204377
e0d75_a2d4_n4_tm1d2_w0d20,MACS0329,0.75,-1.2,0.2,16.04664311149134,16.017662834650846,-0.0018092700002274587
e0d75_a2d4_n4_tm1d2_w0d20,MACS0429,0.75,-1.2,0.2,9.204323936490276,9.180961422423024,-0.002544669669365174
e0d75_a2d4_n4_tm1d2_w0d20,MACS1115,0.75,-1.2,0.2,11.674723094544046,12.23167736762921,0.04553376093446748
e0d75_a2d4_n4_tm1d2_w0d20,MACS1931,0.75,-1.2,0.2,4.051088752130121,3.779313561766855,-0.07191125740733972
e0d75_a2d4_n4_tm1d2_w0d50,MACS0329,0.75,-1.2,0.5,16.094204117747225,16.017662834650846,-0.004778555016828001
e0d75_a2d4_n4_tm1d2_w0d50,MACS0429,0.75,-1.2,0.5,9.334640259715385,9.180961422423024,-0.016738861021355023
e0d75_a2d4_n4_tm1d2_w0d50,MACS1115,0.75,-1.2,0.5,11.524039017594857,12.23167736762921,0.05785292799719344
e0d75_a2d4_n4_tm1d2_w0d50,MACS1931,0.75,-1.2,0.5,4.233769400637954,3.779313561766855,-0.12024824917111077
e0d75_a2d4_n4_tm1d2_w0d80,MACS0329,0.75,-1.2,0.8,15.9358376320839,16.017662834650846,0.005108435819359047
e0d75_a2d4_n4_tm1d2_w0d80,MACS0429,0.75,-1.2,0.8,9.19222713123872,9.180961422423024,-0.0012270728845653611
e0d75_a2d4_n4_tm1d2_w0d80,MACS1115,0.75,-1.2,0.8,11.619880234521993,12.23167736762921,0.05001743544399895
e0d75_a2d4_n4_tm1d2_w0d80,MACS1931,0.75,-1.2,0.8,3.7178216679282725,3.779313561766855,0.016270651490964072
e0d75_a2d4_n4_tm0d9_w0d20,MACS0329,0.75,-0.9,0.2,16.036372557618872,16.017662834650846,-0.0011680682232586559
e0d75_a2d4_n4_tm0d9_w0d20,MACS0429,0.75,-0.9,0.2,9.204076933068587,9.180961422423024,-0.002517765796195004
e0d75_a2d4_n4_tm0d9_w0d20,MACS1115,0.75,-0.9,0.2,11.81902623554814,12.23167736762921,0.03373626688136322
e0d75_a2d4_n4_tm0d9_w0d20,MACS1931,0.75,-0.9,0.2,3.97988664834711,3.779313561766855,-0.05307130072755473
e0d75_a2d4_n4_tm0d9_w0d50,MACS0329,0.75,-0.9,0.5,16.070959737085857,16.017662834650846,-0.003327383213468149
e0d75_a2d4_n4_tm0d9_w0d50,MACS0429,0.75,-0.9,0.5,9.300035294842674,9.180961422423024,-0.012969651754426437
e0d75_a2d4_n4_tm0d9_w0d50,MACS1115,0.75,-0.9,0.5,11.715948824464457,12.23167736762921,0.042163354024495
e0d75_a2d4_n4_tm0d9_w0d50,MACS1931,0.75,-0.9,0.5,4.104316828808889,3.779313561766855,-0.08599531680300498
e0d75_a2d4_n4_tm0d9_w0d80,MACS0329,0.75,-0.9,0.8,15.955833189263126,16.017662834650846,0.0038600915767789123
e0d75_a2d4_n4_tm0d9_w0d80,MACS0429,0.75,-0.9,0.8,9.19534278375717,9.180961422423024,-0.0015664330425155804
e0d75_a2d4_n4_tm0d9_w0d80,MACS1115,0.75,-0.9,0.8,11.781864300275336,12.23167736762921,0.036774438520124186
e0d75_a2d4_n4_tm0d9_w0d80,MACS1931,0.75,-0.9,0.8,3.750130311494182,3.779313561766855,0.007721838846054818
e0d75_a2d4_n4_tm0d6_w0d20,MACS0329,0.75,-0.6,0.2,16.027299863549842,16.017662834650846,-0.0006016501282664066
e0d75_a2d4_n4_tm0d6_w0d20,MACS0429,0.75,-0.6,0.2,9.203167006226936,9.180961422423024,-0.0024186556050305175
e0d75_a2d4_n4_tm0d6_w0d20,MACS1115,0.75,-0.6,0.2,11.945562956091475,12.23167736762921,0.02339126539545011
e0d75_a2d4_n4_tm0d6_w0d20,MACS1931,0.75,-0.6,0.2,3.9182157001534748,3.779313561766855,-0.036753271755964656
e0d75_a2d4_n4_tm0d6_w0d50,MACS0329,0.75,-0.6,0.5,16.049844040335444,16.017662834650846,-0.002009107446997893
e0d75_a2d4_n4_tm0d6_w0d50,MACS0429,0.75,-0.6,0.5,9.266293568011257,9.180961422423024,-0.009294467285291264
e0d75_a2d4_n4_tm0d6_w0d50,MACS1115,0.75,-0.6,0.5,11.88133104179824,12.23167736762921,0.02864254143574385
e0d75_a2d4_n4_tm0d6_w0d50,MACS1931,0.75,-0.6,0.5,3.9951498073678615,3.779313561766855,-0.057109906884810435
e0d75_a2d4_n4_tm0d6_w0d80,MACS0329,0.75,-0.6,0.8,15.974810806331986,16.017662834650846,0.00267529843530967
e0d75_a2d4_n4_tm0d6_w0d80,MACS0429,0.75,-0.6,0.8,9.197551950266078,9.180961422423024,-0.0018070577883633199
e0d75_a2d4_n4_tm0d6_w0d80,MACS1115,0.75,-0.6,0.8,11.92256305250685,12.23167736762921,0.025271621040334313
e0d75_a2d4_n4_tm0d6_w0d80,MACS1931,0.75,-0.6,0.8,3.774355707863148,3.779313561766855,0.001311839788543323
e0d75_a2d4_n4_tm0d3_w0d20,MACS0329,0.75,-0.3,0.2,16.019169906518734,16.017662834650846,-9.40881253055359e-05
e0d75_a2d4_n4_tm0d3_w0d20,MACS0429,0.75,-0.3,0.2,9.201587090881924,9.180961422423024,-0.0022465695595370594
e0d75_a2d4_n4_tm0d3_w0d20,MACS1115,0.75,-0.3,0.2,12.064381619591195,12.23167736762921,0.013677253168952852
e0d75_a2d4_n4_tm0d3_w0d20,MACS1931,0.75,-0.3,0.2,3.8610686967792107,3.779313561766855,-0.02163227096037379
e0d75_a2d4_n4_tm0d3_w0d50,MACS0329,0.75,-0.3,0.5,16.030283334001297,16.017662834650846,-0.0007879114125906028
e0d75_a2d4_n4_tm0d3_w0d50,MACS0429,0.75,-0.3,0.5,9.232899906741524,9.180961422423024,-0.005657194484190775
e0d75_a2d4_n4_tm0d3_w0d50,MACS1115,0.75,-0.3,0.5,12.03354891335898,12.23167736762921,0.016197979092758996
e0d75_a2d4_n4_tm0d3_w0d50,MACS1931,0.75,-0.3,0.5,3.897509181920706,3.779313561766855,-0.0312743619237017
e0d75_a2d4_n4_tm0d3_w0d80,MACS0329,0.75,-0.3,0.8,15.993282431657935,16.017662834650846,0.0015220949051424348
e0d75_a2d4_n4_tm0d3_w0d80,MACS0429,0.75,-0.3,0.8,9.19888323406469,9.180961422423024,-0.0019520626236260163
e0d75_a2d4_n4_tm0d3_w0d80,MACS1115,0.75,-0.3,0.8,12.053379575961005,12.23167736762921,0.014576724541481623
e0d75_a2d4_n4_tm0d3_w0d80,MACS1931,0.75,-0.3,0.8,3.791937951118596,3.779313561766855,-0.0033403921493719846
e0d75_a2d4_n4_tp0d0_w0d20,MACS0329,0.75,0.0,0.2,16.011757338109444,16.017662834650846,0.0003686865307607201
e0d75_a2d4_n4_tp0d0_w0d20,MACS0429,0.75,0.0,0.2,9.19932696968323,9.180961422423024,-0.002000394775143244
e0d75_a2d4_n4_tp0d0_w0d20,MACS1115,0.75,0.0,0.2,12.184990840846002,12.23167736762921,0.003816854007837267
e0d75_a2d4_n4_tp0d0_w0d20,MACS1931,0.75,0.0,0.2,3.8042121055097255,3.779313561766855,-0.006588112718339811
e0d75_a2d4_n4_tp0d0_w0d50,MACS0329,0.75,0.0,0.5,16.011749869234027,16.017662834650846,0.000369152820724139
e0d75_a2d4_n4_tp0d0_w0d50,MACS0429,0.75,0.0,0.5,9.19935399641306,9.180961422423024,-0.002003338555057521
e0d75_a2d4_n4_tp0d0_w0d50,MACS1115,0.75,0.0,0.5,12.184947743317938,12.23167736762921,0.003820377443484624
e0d75_a2d4_n4_tp0d0_w0d50,MACS1931,0.75,0.0,0.5,3.8041568387723452,3.779313561766855,-0.006573489232757801
e0d75_a2d4_n4_tp0d0_w0d80,MACS0329,0.75,0.0,0.8,16.011748233361804,16.017662834650846,0.00036925494999473507
e0d75_a2d4_n4_tp0d0_w0d80,MACS0429,0.75,0.0,0.8,9.199353898334664,9.180961422423024,-0.0020033278722551007
e0d75_a2d4_n4_tp0d0_w0d80,MACS1115,0.75,0.0,0.8,12.184947045975717,12.23167736762921,0.0038204344546532987
e0d75_a2d4_n4_tp0d0_w0d80,MACS1931,0.75,0.0,0.8,3.8041525268387213,3.779313561766855,-0.0065723483023869544
e0d75_a2d4_n4_tp0d3_w0d20,MACS0329,0.75,0.3,0.2,16.00485993765644,16.017662834650846,0.0007992986946078195
e0d75_a2d4_n4_tp0d3_w0d20,MACS0429,0.75,0.3,0.2,9.196373998507916,9.180961422423024,-0.0016787540406442147
e0d75_a2d4_n4_tp0d3_w0d20,MACS1115,0.75,0.3,0.2,12.31709570928222,12.23167736762921,-0.006983371052531773
e0d75_a2d4_n4_tp0d3_w0d20,MACS1931,0.75,0.3,0.2,3.74388799176414,3.779313561766855,0.009373546127819377
e0d75_a2d4_n4_tp0d3_w0d50,MACS0329,0.75,0.3,0.5,15.993747860953105,16.017662834650846,0.0014930376512861665
e0d75_a2d4_n4_tp0d3_w0d50,MACS0429,0.75,0.3,0.5,9.165163673501157,9.180961422423024,0.0017207074722352944
e0d75_a2d4_n4_tp0d3_w0d50,MACS1115,0.75,0.3,0.5,12.347840078577342,12.23167736762921,-0.009496874995702065
e0d75_a2d4_n4_tp0d3_w0d50,MACS1931,0.75,0.3,0.5,3.7089106625931816,3.779313561766855,0.01862848848687737
e0d75_a2d4_n4_tp0d3_w0d80,MACS0329,0.75,0.3,0.8,16.03071005302618,16.017662834650846,-0.0008145519424411773
e0d75_a2d4_n4_tp0d3_w0d80,MACS0429,0.75,0.3,0.8,9.198969929162294,9.180961422423024,-0.0019615055450823426
e0d75_a2d4_n4_tp0d3_w0d80,MACS1115,0.75,0.3,0.8,12.32798293065692,12.23167736762921,-0.00787345513891502
e0d75_a2d4_n4_tp0d3_w0d80,MACS1931,0.75,0.3,0.8,3.8121929366488136,3.779313561766855,-0.008699827189408316
e0d75_a2d4_n4_tp0d6_w0d20,MACS0329,0.75,0.6,0.2,15.998292991250944,16.017662834650846,0.0012092802551693094
e0d75_a2d4_n4_tp0d6_w0d20,MACS0429,0.75,0.6,0.2,9.192714298572014,9.180961422423024,-0.0012801356642546668
e0d75_a2d4_n4_tp0d6_w0d20,MACS1115,0.75,0.6,0.2,12.471366945466063,12.23167736762921,-0.01959580608880218
e0d75_a2d4_n4_tp0d6_w0d20,MACS1931,0.75,0.6,0.2,3.6766934719190796,3.779313561766855,0.0271531028507197
e0d75_a2d4_n4_tp0d6_w0d50,MACS0329,0.75,0.6,0.5,15.975800823115877,16.017662834650846,0.0026134906176454864
e0d75_a2d4_n4_tp0d6_w0d50,MACS0429,0.75,0.6,0.5,9.129839029491771,9.180961422423024,0.005568304949674974
e0d75_a2d4_n4_tp0d6_w0d50,MACS1115,0.75,0.6,0.5,12.535500679187392,12.23167736762921,-0.02483905538272624
e0d75_a2d4_n4_tp0d6_w0d50,MACS1931,0.75,0.6,0.5,3.6064941291430612,3.779313561766855,0.04572773065778635
e0d75_a2d4_n4_tp0d6_w0d80,MACS0329,0.75,0.6,0.8,16.050685105075498,16.017662834650846,-0.0020616160276027973
e0d75_a2d4_n4_tp0d6_w0d80,MACS0429,0.75,0.6,0.8,9.197726048658518,9.180961422423024,-0.0018260207688651775
e0d75_a2d4_n4_tp0d6_w0d80,MACS1115,0.75,0.6,0.8,12.494158442479545,12.23167736762921,-0.021459123467806984
e0d75_a2d4_n4_tp0d6_w0d80,MACS1931,0.75,0.6,0.8,3.817345479637466,3.779313561766855,-0.010063181381761543
e0d75_a2d4_n4_tp0d9_w0d20,MACS0329,0.75,0.9,0.2,15.991884531114263,16.017662834650846,0.0016093673467029168
e0d75_a2d4_n4_tp0d9_w0d20,MACS0429,0.75,0.9,0.2,9.18833452210116,9.180961422423024,-0.000803085792314473
e0d75_a2d4_n4_tp0d9_w0d20,MACS1115,0.75,0.9,0.2,12.660298825083286,12.23167736762921,-0.03504191980965832
e0d75_a2d4_n4_tp0d9_w0d20,MACS1931,0.75,0.9,0.2,3.5997047935820436,3.779313561766855,0.04752417740666193
e0d75_a2d4_n4_tp0d9_w0d50,MACS0329,0.75,0.9,0.5,15.957439967947021,16.017662834650846,0.003759778647203449
e0d75_a2d4_n4_tp0d9_w0d50,MACS0429,0.75,0.9,0.5,9.092887369093848,9.180961422423024,0.009593118767939668
e0d75_a2d4_n4_tp0d9_w0d50,MACS1115,0.75,0.9,0.5,12.763248224898257,12.23167736762921,-0.04345854139971306
e0d75_a2d4_n4_tp0d9_w0d50,MACS1931,0.75,0.9,0.5,3.4928592812451336,3.779313561766855,0.07579531992783417
e0d75_a2d4_n4_tp0d9_w0d80,MACS0329,0.75,0.9,0.8,16.07222029996161,16.017662834650846,-0.003406081516008852
e0d75_a2d4_n4_tp0d9_w0d80,MACS0429,0.75,0.9,0.8,9.19560567327551,9.180961422423024,-0.001595067246086046
e0d75_a2d4_n4_tp0d9_w0d80,MACS1115,0.75,0.9,0.8,12.697051761579495,12.23167736762921,-0.03804665377962668
e0d75_a2d4_n4_tp0d9_w0d80,MACS1931,0.75,0.9,0.8,3.8212920952374128,3.779313561766855,-0.011107449219146748
e0d75_a2d4_n4_tp1d2_w0d20,MACS0329,0.75,1.2,0.2,15.985471334999003,16.017662834650846,0.0020097501104969773
e0d75_a2d4_n4_tp1d2_w0d20,MACS0429,0.75,1.2,0.2,9.183224345228405,9.180961422423024,-0.00024647993834858717
e0d75_a2d4_n4_tp1d2_w0d20,MACS1115,0.75,1.2,0.2,12.899222633072622,12.23167736762921,-0.054575120433608904
e0d75_a2d4_n4_tp1d2_w0d20,MACS1931,0.75,1.2,0.2,3.5110226783397662,3.779313561766855,0.07098931566336109
e0d75_a2d4_n4_tp1d2_w0d50,MACS0329,0.75,1.2,0.5,15.938193506476553,16.017662834650846,0.004961356035187436
e0d75_a2d4_n4_tp1d2_w0d50,MACS0429,0.75,1.2,0.5,9.0538091402808,9.180961422423024,0.013849560660572635
e0d75_a2d4_n4_tp1d2_w0d50,MACS1115,0.75,1.2,0.5,13.049700684061744,12.23167736762921,-0.06687744385716132
e0d75_a2d4_n4_tp1d2_w0d50,MACS1931,0.75,1.2,0.5,3.3663713096723327,3.779313561766855,0.10926382406371937
e0d75_a2d4_n4_tp1d2_w0d80,MACS0329,0.75,1.2,0.8,16.09590760816888,16.017662834650846,-0.004884905764701575
e0d75_a2d4_n4_tp1d2_w0d80,MACS0429,0.75,1.2,0.8,9.192580819249674,9.180961422423024,-0.0012655969557033853
e0d75_a2d4_n4_tp1d2_w0d80,MACS1115,0.75,1.2,0.8,12.953262349189586,12.23167736762921,-0.058993133964604816
e0d75_a2d4_n4_tp1d2_w0d80,MACS1931,0.75,1.2,0.8,3.826621902738186,3.779313561766855,-0.012517707302702297
e1d00_a2d4_n4_tm1d2_w0d20,MACS0329,1.0,-1.2,0.2,16.064331873971565,16.017662834650846,-0.0029135985569479494
e1d00_a2d4_n4_tm1d2_w0d20,MACS0429,1.0,-1.2,0.2,9.187209776527734,9.180961422423024,-0.0006805773183458097
e1d00_a2d4_n4_tm1d2_w0d20,MACS1115,1.0,-1.2,0.2,11.553456823777237,12.23167736762921,0.05544787713636601
e1d00_a2d4_n4_tm1d2_w0d20,MACS1931,1.0,-1.2,0.2,4.111478278079806,3.779313561766855,-0.08789022421247905
e1d00_a2d4_n4_tm1d2_w0d50,MACS0329,1.0,-1.2,0.5,16.127581114891168,16.017662834650846,-0.006862317016845809
e1d00_a2d4_n4_tm1d2_w0d50,MACS0429,1.0,-1.2,0.5,9.36108982041233,9.180961422423024,-0.019619775065100598
e1d00_a2d4_n4_tm1d2_w0d50,MACS1115,1.0,-1.2,0.5,11.35128083461738,12.23167736762921,0.07197676218486393
e1d00_a2d4_n4_tm1d2_w0d50,MACS1931,1.0,-1.2,0.5,4.3578347782126245,3.779313561766855,-0.15307573901735405
e1d00_a2d4_n4_tm1d2_w0d80,MACS0329,1.0,-1.2,0.8,15.916491629088368,16.017662834650846,0.006316227692320764
e1d00_a2d4_n4_tm1d2_w0d80,MACS0429,1.0,-1.2,0.8,9.171628716058434,9.180961422423024,0.0010165282191249014
e1d00_a2d4_n4_tm1d2_w0d80,MACS1115,1.0,-1.2,0.8,11.478677898782623,12.23167736762921,0.06156142336122916
e1d00_a2d4_n4_tm1d2_w0d80,MACS1931,1.0,-1.2,0.8,3.665626587628119,3.779313561766855,0.030081381785528882
e1d00_a2d4_n4_tm0d9_w0d20,MACS0329,1.0,-0.9,0.2,16.050561924213113,16.017662834650846,-0.0020539257132505817
e1d00_a2d4_n4_tm0d9_w0d20,MACS0429,1.0,-0.9,0.2,9.186882227859481,9.180961422423024,-0.0006449003719801727
e1d00_a2d4_n4_tm0d9_w0d20,MACS1115,1.0,-0.9,0.2,11.744999973274686,12.23167736762921,0.0397882792136508
e1d00_a2d4_n4_tm0d9_w0d20,MACS1931,1.0,-0.9,0.2,4.014278557379652,3.779313561766855,-0.06217134190446716
e1d00_a2d4_n4_tm0d9_w0d50,MACS0329,1.0,-0.9,0.5,16.096562492223768,16.017662834650846,-0.004925790883938408
e1d00_a2d4_n4_tm0d9_w0d50,MACS0429,1.0,-0.9,0.5,9.314877186268898,9.180961422423024,-0.01458624622022775
e1d00_a2d4_n4_tm0d9_w0d50,MACS1115,1.0,-0.9,0.5,11.60676474677223,12.23167736762921,0.05108969130520025
e1d00_a2d4_n4_tm0d9_w0d50,MACS1931,1.0,-0.9,0.5,4.181495491945723,3.779313561766855,-0.10641666101683445
e1d00_a2d4_n4_tm0d9_w0d80,MACS0329,1.0,-0.9,0.8,15.943124695934765,16.017662834650846,0.00465349654849978
e1d00_a2d4_n4_tm0d9_w0d80,MACS0429,1.0,-0.9,0.8,9.175707509733021,9.180961422423024,0.0005722617107584149
e1d00_a2d4_n4_tm0d9_w0d80,MACS1115,1.0,-0.9,0.8,11.694429322793534,12.23167736762921,0.04392267950571427
e1d00_a2d4_n4_tm0d9_w0d80,MACS1931,1.0,-0.9,0.8,3.7072517419092743,3.779313561766855,0.019067436104426183
e1d00_a2d4_n4_tm0d6_w0d20,MACS0329,1.0,-0.6,0.2,16.03841707799623,16.017662834650846,-0.0012957098397954336
e1d00_a2d4_n4_tm0d6_w0d20,MACS0429,1.0,-0.6,0.2,9.18573515063534,9.180961422423024,-0.0005199595110656485
e1d00_a2d4_n4_tm0d6_w0d20,MACS1115,1.0,-0.6,0.2,11.913148433405636,12.23167736762921,0.026041312622138935
e1d00_a2d4_n4_tm0d6_w0d20,MACS1931,1.0,-0.6,0.2,3.930917626295202,3.779313561766855,-0.04011418000931122
e1d00_a2d4_n4_tm0d6_w0d50,MACS0329,1.0,-0.6,0.5,16.068402898119775,16.017662834650846,-0.003167756993808224
e1d00_a2d4_n4_tm0d6_w0d50,MACS0429,1.0,-0.6,0.5,9.269903206287035,9.180961422423024,-0.009687632892867226
e1d00_a2d4_n4_tm0d6_w0d50,MACS1115,1.0,-0.6,0.5,11.827049904465081,12.23167736762921,0.033080292342811846
e1d00_a2d4_n4_tm0d6_w0d50,MACS1931,1.0,-0.6,0.5,4.033874584541072,3.779313561766855,-0.06735641767051703
e1d00_a2d4_n4_tm0d6_w0d80,MACS0329,1.0,-0.6,0.8,15.968412789566532,16.017662834650846,0.00307473353589216
e1d00_a2d4_n4_tm0d6_w0d80,MACS0429,1.0,-0.6,0.8,9.178601593005782,9.180961422423024,0.0002570351087064493
e1d00_a2d4_n4_tm0d6_w0d80,MACS1115,1.0,-0.6,0.8,11.881907842144615,12.23167736762921,0.02859538516035831
e1d00_a2d4_n4_tm0d6_w0d80,MACS1931,1.0,-0.6,0.8,3.7389440753892136,3.779313561766855,0.010681698069733181
e1d00_a2d4_n4_tm0d3_w0d20,MACS0329,1.0,-0.3,0.2,16.02755183046789,16.017662834650846,-0.0006173806952440852
e1d00_a2d4_n4_tm0d3_w0d20,MACS0429,1.0,-0.3,0.2,9.183763279502346,9.180961422423024,-0.0003051812278045407
e1d00_a2d4_n4_tm0d3_w0d20,MACS1115,1.0,-0.3,0.2,12.071172912915454,12.23167736762921,0.013122031418072444
e1d00_a2d4_n4_tm0d3_w0d20,MACS1931,1.0,-0.3,0.2,3.854478758776273,3.779313561766855,-0.019888584469365478
e1d00_a2d4_n4_tm0d3_w0d50,MACS0329,1.0,-0.3,0.5,16.04233697562473,16.017662834650846,-0.001540433284717757
e1d00_a2d4_n4_tm0d3_w0d50,MACS0429,1.0,-0.3,0.5,9.225484054590654,9.180961422423024,-0.0048494520474609
e1d00_a2d4_n4_tm0d3_w0d50,MACS1115,1.0,-0.3,0.5,12.029879707633405,12.23167736762921,0.01649795477191518
e1d00_a2d4_n4_tm0d3_w0d50,MACS1931,1.0,-0.3,0.5,3.9030138206602363,3.779313561766855,-0.03273088005842806
e1d00_a2d4_n4_tm0d3_w0d80,MACS0329,1.0,-0.3,0.8,15.993036740271897,16.017662834650846,0.0015374336838752667
e1d00_a2d4_n4_tm0d3_w0d80,MACS0429,1.0,-0.3,0.8,9.180345868693399,9.180961422423024,6.704676136881638e-05
e1d00_a2d4_n4_tm0d3_w0d80,MACS1115,1.0,-0.3,0.8,12.056271904404161,12.23167736762921,0.014340262414806237
e1d00_a2d4_n4_tm0d3_w0d80,MACS1931,1.0,-0.3,0.8,3.7624026141823625,3.779313561766855,0.0044746082345669125
e1d00_a2d4_n4_tp0d0_w0d20,MACS0329,1.0,0.0,0.2,16.017662834650846,16.017662834650846,0.0
e1d00_a2d4_n4_tp0d0_w0d20,MACS0429,1.0,0.0,0.2,9.180961422423024,9.180961422423024,0.0
e1d00_a2d4_n4_tp0d0_w0d20,MACS1115,1.0,0.0,0.2,12.23167736762921,12.23167736762921,0.0
e1d00_a2d4_n4_tp0d0_w0d20,MACS1931,1.0,0.0,0.2,3.779313561766855,3.779313561766855,0.0
e1d00_a2d4_n4_tp0d0_w0d50,MACS0329,1.0,0.0,0.5,16.017662834650846,16.017662834650846,0.0
e1d00_a2d4_n4_tp0d0_w0d50,MACS0429,1.0,0.0,0.5,9.180961422423024,9.180961422423024,0.0
e1d00_a2d4_n4_tp0d0_w0d50,MACS1115,1.0,0.0,0.5,12.23167736762921,12.23167736762921,0.0
e1d00_a2d4_n4_tp0d0_w0d50,MACS1931,1.0,0.0,0.5,3.779313561766855,3.779313561766855,0.0
e1d00_a2d4_n4_tp0d0_w0d80,MACS0329,1.0,0.0,0.8,16.017662834650846,16.017662834650846,0.0
e1d00_a2d4_n4_tp0d0_w0d80,MACS0429,1.0,0.0,0.8,9.180961422423024,9.180961422423024,0.0
e1d00_a2d4_n4_tp0d0_w0d80,MACS1115,1.0,0.0,0.8,12.23167736762921,12.23167736762921,0.0
e1d00_a2d4_n4_tp0d0_w0d80,MACS1931,1.0,0.0,0.8,3.779313561766855,3.779313561766855,0.0
e1d00_a2d4_n4_tp0d3_w0d20,MACS0329,1.0,0.3,0.2,16.00847973730447,16.017662834650846,0.0005733106909024954
e1d00_a2d4_n4_tp0d3_w0d20,MACS0429,1.0,0.3,0.2,9.177325965062446,9.180961422423024,0.00039597784952016823
e1d00_a2d4_n4_tp0d3_w0d20,MACS1115,1.0,0.3,0.2,12.4075570844964,12.23167736762921,-0.014379034990953166
e1d00_a2d4_n4_tp0d3_w0d20,MACS1931,1.0,0.3,0.2,3.7006852086662003,3.779313561766855,0.02080492973541348
e1d00_a2d4_n4_tp0d3_w0d50,MACS0329,1.0,0.3,0.5,15.993723631125324,16.017662834650846,0.0014945503456181841
e1d00_a2d4_n4_tp0d3_w0d50,MACS0429,1.0,0.3,0.5,9.135694341400763,9.180961422423024,0.004930538201773138
e1d00_a2d4_n4_tp0d3_w0d50,MACS1115,1.0,0.3,0.5,12.448843725509468,12.23167736762921,-0.017754421683405575
e1d00_a2d4_n4_tp0d3_w0d50,MACS1931,1.0,0.3,0.5,3.655036406752388,3.779313561766855,0.03288352579995146
e1d00_a2d4_n4_tp0d3_w0d80,MACS0329,1.0,0.3,0.8,16.042960674111306,16.017662834650846,-0.0015793714552245763
e1d00_a2d4_n4_tp0d3_w0d80,MACS0429,1.0,0.3,0.8,9.180455482230814,9.180961422423024,5.5107539279619644e-05
e1d00_a2d4_n4_tp0d3_w0d80,MACS1115,1.0,0.3,0.8,12.422406893275989,12.23167736762921,-0.015593080156899752
e1d00_a2d4_n4_tp0d3_w0d80,MACS1931,1.0,0.3,0.8,3.7914455344565976,3.779313561766855,-0.0032100995303683266
e1d00_a2d4_n4_tp0d6_w0d20,MACS0329,1.0,0.6,0.2,15.99975761275878,16.017662834650846,0.0011178423517151925
e1d00_a2d4_n4_tp0d6_w0d20,MACS0429,1.0,0.6,0.2,9.172857303779578,9.180961422423024,0.0008827091489191918
e1d00_a2d4_n4_tp0d6_w0d20,MACS1115,1.0,0.6,0.2,12.613012220536486,12.23167736762921,-0.031176006482681373
e1d00_a2d4_n4_tp0d6_w0d20,MACS1931,1.0,0.6,0.2,3.6147414349177636,3.779313561766855,0.043545507447165344
e1d00_a2d4_n4_tp0d6_w0d50,MACS0329,1.0,0.6,0.5,15.969891167467292,16.017662834650846,0.0029824368059621076
e1d00_a2d4_n4_tp0d6_w0d50,MACS0429,1.0,0.6,0.5,9.089052534633781,9.180961422423024,0.01001081298139106
e1d00_a2d4_n4_tp0d6_w0d50,MACS1115,1.0,0.6,0.5,12.699077145825518,12.23167736762921,-0.03821223893897563
e1d00_a2d4_n4_tp0d6_w0d50,MACS1931,1.0,0.6,0.5,3.5243984189119435,3.779313561766855,0.06745011724714811
e1d00_a2d4_n4_tp0d6_w0d80,MACS0329,1.0,0.6,0.8,16.06962147955438,16.017662834650846,-0.0032438343496115074
e1d00_a2d4_n4_tp0d6_w0d80,MACS0429,1.0,0.6,0.8,9.178821387638067,9.180961422423024,0.00023309484557154647
