cohort,system_label,variant_id,family,epsilon,route_fraction_multiplier,return_length_over_R80,width_over_R80,gate_mode,contrast_mode,contrast_cap,travel_mode,variant,R50_kpc,R80_kpc,concentration_R50_over_R80,extent_gate,effective_route_fraction,return_length_kpc,endpoint_width_kpc,route_map_normalization_error,route_centroid_x_arcsec,route_centroid_y_arcsec,sources_crossing_center,source_weight_crossing_center,maximum_travel_arcsec,median_travel_arcsec,maximum_carrier_weighted_annular_mean_error,minimum_light_weight,maximum_light_weight,empty_annuli,contrast_strength,minimum_light_weight_after_strength,maximum_light_weight_after_strength,grid_spacing_arcsec,carrier_convergence_minimum,carrier_convergence_maximum,maximum_annular_convergence_mean_fraction,delta_convergence_minimum,delta_convergence_maximum,raw_correction_RMS_arcsec,raw_correction_maximum_arcsec,maximum_independent_circular_mean_deflection_arcsec,normalized_curl_RMS,maximum_edge_correction_arcsec,maximum_edge_delta_convergence,width_factor,return_factor
P0581_four,MACS1115,fixed_support,baseline,0.017185028654405216,0.8768780414184563,0.36,0.23,none,tanh,20.0,constant,fixed_support,123.8750525126024,235.8412242033679,0.5252476658015643,1.0,0.8768780414184563,84.90284071321244,54.24348156677462,2.220446049250313e-16,2.749474544400773,1.902986488212408,15,0.319542683314435,16.899224447890276,16.89922444789027,4.057837632652895e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.22987180200014826,10.051000702673786,1.1294024953576631,8.554570354665325,0.00022509684714933087,2.7556915282341618e-17,0.5763345111474193,0.0,1.0,1.0
P0581_four,MACS1115,width_minus_linear,width,0.017185028654405216,0.8768780414184563,0.36,0.14407190008063528,none,tanh,20.0,constant,width_minus_linear,123.8750525126024,235.841224203368,0.5252476658015641,1.0,0.8768780414184563,84.90284071321247,33.978093288322334,0.0,2.7494745444007727,1.9029864882124086,15,0.31954268331443497,16.89922444789028,16.899224447890276,3.4799625388061966e-16,0.0,203.8558229833441,123.0,1.0,0.0,203.8558229833441,1.0,0.005772461352084527,1.3706856143382768,1.8464742941550054e-16,-0.4030638786050335,3.767275796701416,1.1728837458137449,10.9316108031654,0.0004957613536105132,2.6948369779198332e-17,0.46814026684079835,0.0,0.6263995655679795,1.0
P0581_four,MACS1115,width_minus_rational,width,0.017185028654405216,0.8768780414184563,0.36,0.1674431619520449,none,tanh,20.0,constant,width_minus_rational,123.8750525126024,235.8412242033679,0.5252476658015643,1.0,0.8768780414184563,84.90284071321244,39.49000029925306,0.0,2.749474544400773,1.902986488212408,15,0.319542683314435,16.899224447890276,16.89922444789027,3.7775324133929214e-16,0.0,644.8808004198181,117.0,1.0,0.0,644.8808004198181,1.0,0.005772461352084527,1.3706856143382768,1.5335065532843928e-16,-0.346578454654771,10.927016118514548,1.1621647386303355,10.186617494418273,0.0004662454118360415,2.916263667191053e-17,0.49658340890989194,0.0,0.7280137476175864,1.0
P0581_four,MACS1115,width_minus_even,width,0.017185028654405216,0.8768780414184563,0.36,0.2133456389154643,none,tanh,20.0,constant,width_minus_even,123.8750525126024,235.841224203368,0.5252476658015641,1.0,0.8768780414184563,84.90284071321247,50.315696660272806,0.0,2.7494745444007727,1.9029864882124086,15,0.31954268331443497,16.89922444789028,16.899224447890276,3.3541066162674576e-16,0.0,705.4557058522264,104.0,1.0,0.0,705.4557058522264,1.0,0.005772461352084527,1.3706856143382768,1.3811027243454238e-16,-0.2547535018085622,10.182368697791185,1.1426426058908792,9.033356985256802,0.0002886530064376558,2.7794275169372626e-17,0.5589165133362992,0.0,0.9275897344150621,1.0
P0581_four,MACS1115,width_plus_even,width,0.017185028654405216,0.8768780414184563,0.36,0.24552726601286531,none,tanh,20.0,constant,width_plus_even,123.8750525126024,235.8412242033679,0.5252476658015643,1.0,0.8768780414184563,84.90284071321244,57.905450991780114,1.1102230246251565e-16,2.749474544400773,1.902986488212408,15,0.319542683314435,16.899224447890276,16.89922444789027,4.221035324030356e-16,0.0,805.1025373897825,96.0,1.0,0.0,805.1025373897825,1.0,0.005772461352084527,1.3706856143382768,1.1030770632848616e-16,-0.21053388491953376,10.545265819304714,1.1192682310762985,8.324023086104235,0.0002268638543703183,2.99005474657123e-17,0.5954643723691999,0.0,1.0675098522298492,1.0
P0581_four,MACS1115,width_plus_linear,width,0.017185028654405216,0.8768780414184563,0.36,0.3159280999193647,none,tanh,20.0,constant,width_plus_linear,123.8750525126024,235.841224203368,0.5252476658015641,1.0,0.8768780414184563,84.90284071321247,74.50886984522694,0.0,2.7494745444007727,1.9029864882124086,15,0.31954268331443497,16.89922444789028,16.899224447890276,2.951031355582331e-16,0.0,295.9500503575354,78.0,1.0,0.0,295.9500503575354,1.0,0.005772461352084527,1.3706856143382768,1.7922553271834227e-16,-0.1502255755716952,3.2171998517952773,1.0708422139536324,6.6318068377393775,0.0001551386432896984,2.513113315729567e-17,0.6767044139031941,0.0,1.3736004344320205,1.0
P0581_four,MACS1115,return_minus_linear,return_length,0.017185028654405216,0.8768780414184563,0.22550384360447262,0.23,none,tanh,20.0,constant,return_minus_linear,123.8750525126024,235.8412242033679,0.5252476658015643,1.0,0.8768780414184563,53.18310253824364,54.24348156677462,1.1102230246251565e-16,2.749474544400773,1.902986488212408,9,0.20046725810465763,10.585666852594247,10.585666852594244,5.171337802532179e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.1880609921639878,10.051000702673786,0.9576022951246189,8.519282090906557,0.00022923952067133158,2.7356459174370176e-17,0.5195171150912903,0.0,1.0,0.6263995655679795
P0581_four,MACS1115,return_minus_rational,return_length,0.017185028654405216,0.8768780414184563,0.2620849491423311,0.23,none,tanh,20.0,constant,return_minus_rational,123.8750525126024,235.841224203368,0.5252476658015641,1.0,0.8768780414184563,61.81043525100481,54.24348156677464,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,10,0.2428727437119742,12.302867722139341,12.302867722139338,4.921399984518118e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.19965251522165015,10.051000702673786,1.007759699998786,8.536335341127474,0.00022505784932824735,2.758457763320799e-17,0.5390453490668103,0.0,1.0,0.7280137476175864
P0581_four,MACS1115,return_minus_even,return_length,0.017185028654405216,0.8768780414184563,0.33393230438942234,0.23,none,tanh,20.0,constant,return_minus_even,123.8750525126024,235.8412242033679,0.5252476658015643,1.0,0.8768780414184563,78.75500346825305,54.24348156677462,2.220446049250313e-16,2.749474544400773,1.902986488212408,14,0.3144406646749785,15.675547117439063,15.67554711743906,2.9559437792013385e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.22793986548864628,10.051000702673786,1.1010227325280264,8.54448461333599,0.00022099433748934416,2.806572738179074e-17,0.5673538824388924,0.0,1.0,0.9275897344150621
P0581_four,MACS1115,return_plus_even,return_length,0.017185028654405216,0.8768780414184563,0.3843035468027457,0.23,none,tanh,20.0,constant,return_plus_even,123.8750525126024,235.841224203368,0.5252476658015641,1.0,0.8768780414184563,90.63461894365588,54.24348156677464,1.1102230246251565e-16,2.7494745444007727,1.9029864882124086,15,0.31954268331443497,18.04008859316641,18.040088593166406,4.0487608679187777e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.234690498850897,10.051000702673786,1.1566030206699944,8.869501252594471,0.00022892232986548855,2.688063376885363e-17,0.5832235772578516,0.0,1.0,1.0675098522298492
P0581_four,MACS1115,return_plus_linear,return_length,0.017185028654405216,0.8768780414184563,0.49449615639552735,0.23,none,tanh,20.0,constant,return_plus_linear,123.8750525126024,235.8412242033679,0.5252476658015643,1.0,0.8768780414184563,116.62257888818124,54.24348156677462,1.1102230246251565e-16,2.749474544400773,1.902986488212408,24,0.43242173071743606,23.212782043186298,23.212782043186294,4.116192060240941e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.25498608060220834,10.051000702673786,1.272928715812078,10.358498206350456,0.0002358446141077497,2.816037676405753e-17,0.6175617422615717,0.0,1.0,1.3736004344320205
P0581_four,MACS1115,phase_hard_no_cross,center_crossing,0.017185028654405216,0.8768780414184563,0.36,0.23,none,tanh,20.0,hard_no_cross,phase_hard_no_cross,123.8750525126024,235.841224203368,0.5252476658015641,1.0,0.8768780414184563,84.90284071321247,54.24348156677464,0.0,2.7494745444007727,1.9029864882124086,4,0.07243262133956967,16.89922444789028,16.899224447890276,4.0487608679187777e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.17088532626774908,10.051000702673786,1.00288061347493,8.522676873851069,0.00030006165916396377,2.8168479014008714e-17,0.5352253420017038,0.0,1.0,1.0
P0581_four,MACS1115,phase_tanh_no_cross,center_crossing,0.017185028654405216,0.8768780414184563,0.36,0.23,none,tanh,20.0,tanh_no_cross,phase_tanh_no_cross,123.8750525126024,235.8412242033679,0.5252476658015643,1.0,0.8768780414184563,84.90284071321244,54.24348156677462,1.1102230246251565e-16,2.749474544400773,1.902986488212408,0,0.0,16.86923515908759,15.605398797490492,3.794495616554786e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.16527075486000462,10.051000702673786,0.9881590465773518,8.522551084277849,0.00028719550615663447,2.7746233978961434e-17,0.5312189599597515,0.0,1.0,1.0
P0581_four,MACS1115,phase_rational_no_cross,center_crossing,0.017185028654405216,0.8768780414184563,0.36,0.23,none,tanh,20.0,rational_no_cross,phase_rational_no_cross,123.8750525126024,235.841224203368,0.5252476658015641,1.0,0.8768780414184563,84.90284071321247,54.24348156677464,0.0,2.7494745444007727,1.9029864882124086,0,0.0,13.154842323499437,10.42920896789187,4.586509992814912e-16,0.0,730.3182070044388,100.0,1.0,0.0,730.3182070044388,1.0,0.005772461352084527,1.3706856143382768,1.7649233012557786e-16,-0.15086387396809747,10.051000702673786,0.9005189122731155,8.47690882432699,0.0002533408548057725,2.7419538474811254e-17,0.4914272723449522,0.0,1.0,1.0
P0581_four,MACS1115,joint_rational_narrow,joint,0.017185028654405216,0.8768780414184563,0.2620849491423311,0.1674431619520449,none,tanh,20.0,constant,joint_rational_narrow,123.8750525126024,235.8412242033679,0.5252476658015643,1.0,0.8768780414184563,61.81043525100478,39.49000029925306,2.220446049250313e-16,2.749474544400773,1.902986488212408,10,0.24287274371197423,12.302867722139338,12.302867722139332,4.3870128117138935e-16,0.0,644.8808004198181,117.0,1.0,0.0,644.8808004198181,1.0,0.005772461352084527,1.3706856143382768,1.4413129791087132e-16,-0.3132808324865776,10.927016118514548,0.996056637110817,8.868979793301,0.0004663357316085637,2.9134850615490726e-17,0.4482880476938073,0.0,0.7280137476175864,0.7280137476175864
P0581_four,MACS1115,joint_even_narrow,joint,0.017185028654405216,0.8768780414184563,0.33393230438942234,0.2133456389154643,none,tanh,20.0,constant,joint_even_narrow,123.8750525126024,235.841224203368,0.5252476658015641,1.0,0.8768780414184563,78.75500346825308,50.315696660272806,1.1102230246251565e-16,2.7494745444007727,1.9029864882124086,14,0.31444066467497844,15.675547117439068,15.675547117439065,3.593609417121775e-16,0.0,705.4557058522264,104.0,1.0,0.0,705.4557058522264,1.0,0.005772461352084527,1.3706856143382768,1.2156507785315411e-16,-0.25361378847791194,10.182368697791185,1.1118236764098939,9.022554803030078,0.0002784718176400691,2.818998817113175e-17,0.5494792755858124,0.0,0.9275897344150621,0.9275897344150621
P0581_four,MACS1115,joint_even_wide,joint,0.017185028654405216,0.8768780414184563,0.3843035468027457,0.24552726601286531,none,tanh,20.0,constant,joint_even_wide,123.8750525126024,235.8412242033679,0.5252476658015643,1.0,0.8768780414184563,90.63461894365584,57.905450991780114,0.0,2.749474544400773,1.902986488212408,15,0.319542683314435,18.040088593166402,18.040088593166395,3.4094828361421284e-16,0.0,805.1025373897825,96.0,1.0,0.0,805.1025373897825,1.0,0.005772461352084527,1.3706856143382768,1.1838023351532204e-16,-0.21598607884819526,10.545265819304714,1.1445249371712685,8.4820073238415,0.0002283637916749015,2.840466525304979e-17,0.601894572613472,0.0,1.0675098522298492,1.0675098522298492
P0581_four,MACS1115,joint_width_narrow_return_wide,joint,0.017185028654405216,0.8768780414184563,0.3843035468027457,0.1674431619520449,none,tanh,20.0,constant,joint_width_narrow_return_wide,123.8750525126024,235.841224203368,0.5252476658015641,1.0,0.8768780414184563,90.63461894365588,39.490000299253076,2.220446049250313e-16,2.7494745444007727,1.9029864882124086,15,0.31954268331443497,18.04008859316641,18.040088593166406,3.3309740943129977e-16,0.0,644.8808004198181,117.0,1.0,0.0,644.8808004198181,1.0,0.005772461352084527,1.3706856143382768,9.97025209976411e-17,-0.3498468277708604,10.927016118514548,1.200026644072615,10.660855842063294,0.0004662305517620646,3.070219640660936e-17,0.5062346252481258,0.0,0.7280137476175864,1.0675098522298492
P0581_four,MACS1115,joint_width_wide_return_narrow,joint,0.017185028654405216,0.8768780414184563,0.2620849491423311,0.24552726601286531,none,tanh,20.0,constant,joint_width_wide_return_narrow,123.8750525126024,235.8412242033679,0.5252476658015643,1.0,0.8768780414184563,61.81043525100478,57.905450991780114,0.0,2.749474544400773,1.902986488212408,10,0.24287274371197423,12.302867722139338,12.302867722139332,3.6742859528375267e-16,0.0,805.1025373897825,96.0,1.0,0.0,805.1025373897825,1.0,0.005772461352084527,1.3706856143382768,1.1030770632848616e-16,-0.17953531798909023,10.545265819304714,1.0056031584355696,8.307704621358829,0.00022264345926414908,2.8678579792648633e-17,0.5597457038274758,0.0,1.0675098522298492,0.7280137476175864
P0581_four,MACS1931,fixed_support,baseline,0.02108657519098082,0.919485060441228,0.36,0.23,none,tanh,20.0,constant,fixed_support,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,76.29497372493802,48.74401099093262,2.220446049250313e-16,-2.1305475797008446,-2.734665166002414,15,0.29871502298340263,15.270387208605918,15.270387208605914,3.1454973161315513e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,8.204389471610705e-17,-0.8041735686978224,50.94378180196294,4.867202910310035,37.23279707839605,0.0007898655339428906,2.954368488104265e-17,1.6651058407591095,0.0,1.0,1.0
P0581_four,MACS1931,width_minus_linear,width,0.02108657519098082,0.919485060441228,0.36,0.11229561979272618,none,tanh,20.0,constant,width_minus_linear,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,76.29497372493802,23.79886489308798,0.0,-2.1305475797008446,-2.734665166002414,15,0.29871502298340263,15.270387208605918,15.270387208605914,3.9743293678025164e-16,0.0,177.00943448618392,135.0,1.0,0.0,177.00943448618392,1.0,0.011036976671895366,2.7865009581230424,9.643923696209479e-17,-1.1904579249655145,35.81141887901495,4.573316765656678,48.71227492273095,0.0018880121944659933,3.028252919543603e-17,0.7345499386155119,0.0,0.488241825185766,1.0
P0581_four,MACS1931,width_minus_rational,width,0.02108657519098082,0.919485060441228,0.36,0.15214073509360224,none,tanh,20.0,constant,width_minus_rational,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,76.29497372493802,32.24325940683094,0.0,-2.1305475797008446,-2.734665166002414,15,0.29871502298340263,15.270387208605918,15.270387208605914,4.408073608221222e-16,0.0,603.4486753230277,125.0,1.0,0.0,603.4486753230277,1.0,0.011036976671895366,2.7865009581230424,9.909548343928015e-17,-1.030922597735592,89.82756586263076,4.746880066477561,61.358334645477214,0.001486968851576398,3.1314309342317596e-17,1.0517030784200188,0.0,0.6614814569287053,1.0
P0581_four,MACS1931,width_minus_even,width,0.02108657519098082,0.919485060441228,0.36,0.19759979473678996,none,tanh,20.0,constant,width_minus_even,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,76.29497372493802,41.87741985415704,2.220446049250313e-16,-2.1305475797008446,-2.734665166002414,15,0.29871502298340263,15.270387208605918,15.270387208605914,3.285562665282097e-16,0.0,651.9667880788456,114.0,1.0,0.0,651.9667880788456,1.0,0.011036976671895366,2.7865009581230424,1.0838971778702978e-16,-0.8901782902209379,65.85801050289179,4.874210599310785,45.477901486511854,0.0007484294028032856,3.1212012648928595e-17,1.451754646252595,0.0,0.8591295423338693,1.0
P0581_four,MACS1931,width_plus_even,width,0.02108657519098082,0.919485060441228,0.36,0.2583685761078125,none,tanh,20.0,constant,width_plus_even,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,76.29497372493802,54.756177015264456,2.220446049250313e-16,-2.1305475797008446,-2.734665166002414,15,0.29871502298340263,15.270387208605918,15.270387208605914,3.586551581600574e-16,0.0,732.9897765317511,100.0,1.0,0.0,732.9897765317511,1.0,0.011036976671895366,2.7865009581230424,8.641933498559885e-17,-0.7328271038716622,25.008761982252217,4.825721034465564,34.56691691497256,0.0012354881151486197,2.963420842334532e-17,1.8422942585909594,0.0,1.1233416352513586,1.0
P0581_four,MACS1931,width_plus_linear,width,0.02108657519098082,0.919485060441228,0.36,0.34770438020727384,none,tanh,20.0,constant,width_plus_linear,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,76.29497372493802,73.68915708877726,2.220446049250313e-16,-2.1305475797008446,-2.734665166002414,15,0.29871502298340263,15.270387208605918,15.270387208605914,3.215508195036654e-16,0.0,881.8777792007347,79.0,1.0,0.0,881.8777792007347,1.0,0.011036976671895366,2.7865009581230424,1.1054016811950661e-16,-0.539194761842851,16.55423444100361,4.265329842886518,25.66460282593996,0.0003924575130439534,2.4753442410352637e-17,1.8146003723787514,0.0,1.5117581748142341,1.0
P0581_four,MACS1931,return_minus_linear,return_length,0.02108657519098082,0.919485060441228,0.17576705706687573,0.23,none,tanh,20.0,constant,return_minus_linear,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,37.250397223963795,48.74401099093262,3.3306690738754696e-16,-2.1305475797008446,-2.734665166002414,8,0.2295552815728543,7.455641722023128,7.455641722023125,4.544140252445154e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.0448549862621952e-16,-0.7914030029817634,50.94378180196294,4.679980493321829,35.75413964244435,0.0007920996633126176,3.090779691055641e-17,1.35449546526482,0.0,1.0,0.4882418251857659
P0581_four,MACS1931,return_minus_rational,return_length,0.02108657519098082,0.919485060441228,0.2381333244943339,0.23,none,tanh,20.0,constant,return_minus_rational,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,50.467710375909284,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,11,0.24079488568756377,10.101077978614107,10.101077978614104,4.3208309612255503e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,9.988443091787851e-17,-0.7965137746955754,50.94378180196294,4.7565446158454465,35.9442866264351,0.000790213334346257,2.9690488125574525e-17,1.4742377212199145,0.0,1.0,0.6614814569287053
P0581_four,MACS1931,return_minus_even,return_length,0.02108657519098082,0.919485060441228,0.30928663524019295,0.23,none,tanh,20.0,constant,return_minus_even,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,65.54726585868059,48.74401099093262,2.220446049250313e-16,-2.1305475797008446,-2.734665166002414,14,0.2771600411230265,13.119240773790576,13.119240773790573,3.1979419196060724e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.6721755829891854e-16,-0.8150454194376366,50.94378180196294,4.823662405092989,36.676675580905446,0.0007898734388471773,2.766301605102465e-17,1.5753551717201841,0.0,1.0,0.8591295423338694
P0581_four,MACS1931,return_plus_even,return_length,0.02108657519098082,0.919485060441228,0.4044029886904891,0.23,none,tanh,20.0,constant,return_plus_even,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,85.70532054563131,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,19,0.31532078851484474,17.1538617378368,17.153861737836795,3.8660066495175976e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.3784483923348637e-16,-0.8031037610799908,50.94378180196294,4.842314682573274,36.669758763438274,0.0007899189425064623,2.9155564242626945e-17,1.6094862446434488,0.0,1.0,1.1233416352513586
P0581_four,MACS1931,return_plus_linear,return_length,0.02108657519098082,0.919485060441228,0.5442329429331243,0.23,none,tanh,20.0,constant,return_plus_linear,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,115.33955022591225,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,37,0.45815836788807274,23.085132695188708,23.085132695188705,2.9140731600504664e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.0717214993848022e-16,-0.7132316363412498,50.94378180196294,4.598528145742253,34.902902484182306,0.0007900322806628779,2.942052888167328e-17,1.3589890001436438,0.0,1.0,1.5117581748142341
P0581_four,MACS1931,phase_hard_no_cross,center_crossing,0.02108657519098082,0.919485060441228,0.36,0.23,none,tanh,20.0,hard_no_cross,phase_hard_no_cross,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,2,0.018449780082139166,15.270387208605918,15.270387208605914,4.609809656849672e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.0448549862621952e-16,-0.8145616692521358,50.94378180196294,4.942769498097667,37.617853347021025,0.0008403964387748708,2.968642829434191e-17,1.7747792152331172,0.0,1.0,1.0
P0581_four,MACS1931,phase_tanh_no_cross,center_crossing,0.02108657519098082,0.919485060441228,0.36,0.23,none,tanh,20.0,tanh_no_cross,phase_tanh_no_cross,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,0,0.0,15.26012065679615,14.48785727170211,5.312865549055515e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,1.0448549862621952e-16,-0.8130526687645554,50.94378180196294,4.879573856724913,36.94557102034778,0.0007985767773739383,3.174511732526938e-17,1.7020960039275224,0.0,1.0,1.0
P0581_four,MACS1931,phase_rational_no_cross,center_crossing,0.02108657519098082,0.919485060441228,0.36,0.23,none,tanh,20.0,rational_no_cross,phase_rational_no_cross,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,76.29497372493802,48.74401099093262,0.0,-2.1305475797008446,-2.734665166002414,0,0.0,12.21557371160863,9.85377980768316,3.720839779943062e-16,0.0,696.0898766407473,107.0,1.0,0.0,696.0898766407473,1.0,0.011036976671895366,2.7865009581230424,6.724784215501075e-17,-0.7774544026456442,50.94378180196294,4.7050778839824465,35.64145269666838,0.0007899260015618026,2.6899733295443554e-17,1.523647601451037,0.0,1.0,1.0
P0581_four,MACS1931,joint_rational_narrow,joint,0.02108657519098082,0.919485060441228,0.2381333244943339,0.15214073509360224,none,tanh,20.0,constant,joint_rational_narrow,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,50.467710375909284,32.24325940683094,0.0,-2.1305475797008446,-2.734665166002414,11,0.24079488568756377,10.101077978614107,10.101077978614104,3.55059966657153e-16,0.0,603.4486753230277,125.0,1.0,0.0,603.4486753230277,1.0,0.011036976671895366,2.7865009581230424,1.0190473934164098e-16,-1.0541442625591932,89.82756586263076,4.621186675848489,61.603268177147044,0.0014862871257538268,3.1243276884069237e-17,0.8246275641140217,0.0,0.6614814569287053,0.6614814569287053
P0581_four,MACS1931,joint_even_narrow,joint,0.02108657519098082,0.919485060441228,0.30928663524019295,0.19759979473678996,none,tanh,20.0,constant,joint_even_narrow,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,65.54726585868059,41.87741985415704,2.220446049250313e-16,-2.1305475797008446,-2.734665166002414,14,0.2771600411230265,13.119240773790576,13.119240773790573,3.442186580564066e-16,0.0,651.9667880788456,114.0,1.0,0.0,651.9667880788456,1.0,0.011036976671895366,2.7865009581230424,1.1128538745693805e-16,-0.8981313208274613,65.85801050289179,4.82698204872525,45.53890818654144,0.0007482722446636725,3.0154202886342744e-17,1.3588956034728508,0.0,0.8591295423338693,0.8591295423338694
P0581_four,MACS1931,joint_even_wide,joint,0.02108657519098082,0.919485060441228,0.4044029886904891,0.2583685761078125,none,tanh,20.0,constant,joint_even_wide,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,85.70532054563131,54.756177015264456,4.440892098500626e-16,-2.1305475797008446,-2.734665166002414,19,0.31532078851484474,17.1538617378368,17.153861737836795,3.5472376847302086e-16,0.0,732.9897765317511,100.0,1.0,0.0,732.9897765317511,1.0,0.011036976671895366,2.7865009581230424,7.628483160364674e-17,-0.7301882156331956,25.008761982252217,4.799597333079846,34.012746377223024,0.0012358087754149594,3.325552113740478e-17,1.772842321181379,0.0,1.1233416352513586,1.1233416352513586
P0581_four,MACS1931,joint_width_narrow_return_wide,joint,0.02108657519098082,0.919485060441228,0.4044029886904891,0.15214073509360224,none,tanh,20.0,constant,joint_width_narrow_return_wide,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,85.70532054563131,32.24325940683094,0.0,-2.1305475797008446,-2.734665166002414,19,0.31532078851484474,17.1538617378368,17.153861737836795,3.7864197703686333e-16,0.0,603.4486753230277,125.0,1.0,0.0,603.4486753230277,1.0,0.011036976671895366,2.7865009581230424,1.0263684886971376e-16,-1.0332012296174113,89.82756586263076,4.719017590654369,61.1438424921247,0.0014864907718707965,3.2441049730002617e-17,1.0272131260462283,0.0,0.6614814569287053,1.1233416352513586
P0581_four,MACS1931,joint_width_wide_return_narrow,joint,0.02108657519098082,0.919485060441228,0.2381333244943339,0.2583685761078125,none,tanh,20.0,constant,joint_width_wide_return_narrow,142.5735632526369,211.93048256927227,0.6727374067391879,1.0,0.919485060441228,50.467710375909284,54.756177015264456,2.220446049250313e-16,-2.1305475797008446,-2.734665166002414,11,0.24079488568756377,10.101077978614107,10.101077978614104,3.3957787053521346e-16,0.0,732.9897765317511,100.0,1.0,0.0,732.9897765317511,1.0,0.011036976671895366,2.7865009581230424,1.4170831395416511e-16,-0.7344409320699267,25.008761982252217,4.7345183107243,33.54279414488997,0.0012363130957097068,2.989302183451914e-17,1.6647135828826891,0.0,1.1233416352513586,0.6614814569287053
RXJ2129,RXJ2129,fixed_support,baseline,0.007686376582625917,0.9111776855246947,0.36,0.23,none,tanh,20.0,constant,fixed_support,84.81658445175964,184.29674534678944,0.4602174839938767,1.0,0.9111776855246947,66.3468283248442,42.388251429761574,0.0,-3.6775513625177005,-3.7070340750382336,15,0.47798865348073166,17.73195382030992,17.731953820309915,3.9776228025632784e-16,0.0,423.75450495994363,86.0,1.0,0.0,423.75450495994363,1.0,0.011205386565175252,1.3229140043488776,1.6948088461125705e-16,-0.39788601419075564,31.569965807124614,6.715827111230388,54.269320318077725,0.0005327014466218749,2.618003852943622e-17,3.9076849629714037,0.0,1.0,1.0
