variant,system,iteration,maximum_relative_update,aqual
newton_gmres_armijo_i30,DDO53,31,0.0025935472529181845,0.00021021816089505701
newton_gmres_armijo_i30,DDO53,32,0.0010319192733899095,5.4442294379755867e-05
newton_gmres_armijo_i30,DDO53,33,0.00043416049954253733,1.3521550060343336e-05
newton_gmres_armijo_i30,DDO53,34,0.0001727525189233923,4.5639165679518669e-06
newton_gmres_armijo_i30,DDO53,35,6.9262315232954989e-05,1.4610919293436636e-06
newton_gmres_armijo_i30,DDO53,36,3.6061239278886824e-05,5.1408752550551301e-07
newton_gmres_armijo_i30,DDO53,37,8.7045271722211952e-06,1.8656035113727882e-07
newton_gmres_armijo_i30,DDO53,38,4.7724740574791283e-06,6.8401680585802676e-08
newton_gmres_armijo_i30,DDO53,39,1.136109905485023e-06,2.5290946847446091e-08
newton_gmres_armijo_i30,DDO53,40,6.5203800139335517e-07,9.4234095772110328e-09
newton_gmres_armijo_i30,DDO53,41,1.5662182326272707e-07,3.5242895551673645e-09
newton_gmres_armijo_i30,DDO53,42,9.1021757938973488e-08,1.3271044076448041e-09
newton_gmres_armijo_i30,DDO53,43,2.2168824600906162e-08,5.0019680852909321e-10
newton_gmres_armijo_i30,DDO53,44,1.2924214800064761e-08,1.8967070682243865e-10
newton_gmres_armijo_i30,DDO53,45,3.187483103001644e-09,7.1852906459349085e-11
newton_gmres_armijo_i30,DDO53,46,1.8569365419777645e-09,2.7356992881575995e-11
newton_gmres_armijo_i30,DDO53,47,4.6155533036242912e-10,1.0405780838723814e-11
newton_gmres_armijo_i30,DDO101,1,0.95282875853581506,0.46310853313670025
newton_gmres_armijo_i30,DDO101,2,0.059585130850539271,0.12436694833890988
newton_gmres_armijo_i30,DDO101,3,0.20545941583748373,0.11122278874512578
newton_gmres_armijo_i30,DDO101,4,0.0092240070179762049,0.075131775034557452
newton_gmres_armijo_i30,DDO101,5,0.0034176730719569334,0.074954252221375528
newton_gmres_armijo_i30,DDO101,6,0.0013939356553791654,0.074756132108221976
newton_gmres_armijo_i30,DDO101,7,0.013956530187182828,0.072291192688425779
newton_gmres_armijo_i30,DDO101,8,0.0063041250603111743,0.071763115217145249
newton_gmres_armijo_i30,DDO101,9,0.030999823652462993,0.068789402398827235
newton_gmres_armijo_i30,DDO101,10,0.0035499126123522034,0.068559186571742495
newton_gmres_armijo_i30,DDO101,11,0.18402110198443752,0.064794691681894223
newton_gmres_armijo_i30,DDO101,12,0.001237876762444687,0.064596607073466136
newton_gmres_armijo_i30,DDO101,13,0.010059080492037248,0.061174590196822053
newton_gmres_armijo_i30,DDO101,14,0.00063455124078803113,0.061124859332574305
newton_gmres_armijo_i30,DDO101,15,0.00053505469279058215,0.061059442506318735
newton_gmres_armijo_i30,DDO101,16,0.00047902661329700391,0.060994737925801519
newton_gmres_armijo_i30,DDO101,17,0.00039378792876319004,0.060937662370927209
newton_gmres_armijo_i30,DDO101,18,0.00028409894404897196,0.060896094248905547
newton_gmres_armijo_i30,DDO101,19,0.0001892321427337161,0.060867830012405075
newton_gmres_armijo_i30,DDO101,20,0.00072871506420302615,0.060750425975162482
newton_gmres_armijo_i30,DDO101,21,0.0010541474232846604,0.0605780855898507
newton_gmres_armijo_i30,DDO101,22,0.0041221048926601885,0.059621872030763107
newton_gmres_armijo_i30,DDO101,23,0.0023353151456439033,0.059256382524009291
newton_gmres_armijo_i30,DDO101,24,0.0006078474245688934,0.059164894983755469
newton_gmres_armijo_i30,DDO101,25,0.0008175578284221719,0.059036654246274113
newton_gmres_armijo_i30,DDO101,26,0.0010533626549581118,0.058872600871725501
newton_gmres_armijo_i30,DDO101,27,0.0011670058869704761,0.058695344112845084
newton_gmres_armijo_i30,DDO101,28,0.0005006634225107338,0.058632057177006272
newton_gmres_armijo_i30,DDO101,29,0.00047548780386124891,0.05857245810448472
newton_gmres_armijo_i30,DDO101,30,0.00031626386602355225,0.058542908870912257
newton_gmres_armijo_i30,DDO101,31,0.0003522241149141909,0.058518441941356504
newton_gmres_armijo_i30,DDO101,32,0.0003569774055868076,0.05847878394827738
newton_gmres_armijo_i30,DDO101,33,0.00031831979676191319,0.058451171606493046
newton_gmres_armijo_i30,DDO101,34,0.00045856874370476657,0.058431296740195711
newton_gmres_armijo_i30,DDO101,35,0.00042159907343220811,0.05838134741173024
newton_gmres_armijo_i30,DDO101,36,0.00032439309760809838,0.058350847234450061
newton_gmres_armijo_i30,DDO101,37,0.0004009647329314992,0.058330957555157832
newton_gmres_armijo_i30,DDO101,38,0.00050442764889506995,0.058271938581918224
newton_gmres_armijo_i30,DDO101,39,0.00031318679980863303,0.058246718714824917
newton_gmres_armijo_i30,DDO101,40,0.00043159629250396372,0.058226601081921479
newton_gmres_armijo_i30,DDO101,41,0.0004356363825073719,0.058179095847383858
newton_gmres_armijo_i30,DDO101,42,0.0019690858577947157,0.058005366660723881
newton_gmres_armijo_i30,DDO101,43,0.00067214925663257579,0.057911551348655402
newton_gmres_armijo_i30,DDO101,44,0.0002854437635250994,0.057878818246905508
newton_gmres_armijo_i30,DDO101,45,0.0013796321257170735,0.057725062384912547
newton_gmres_armijo_i30,DDO101,46,0.00075355810936833566,0.057637342908209564
newton_gmres_armijo_i30,DDO101,47,0.0021853182514189589,0.057467869766863404
newton_gmres_armijo_i30,DDO101,48,0.00037200875991341963,0.057430749649691581
newton_gmres_armijo_i30,DDO101,49,0.00024318790275593415,0.057408645250143109
newton_gmres_armijo_i30,DDO101,50,0.00025313993915103173,0.057381410083231922
newton_gmres_armijo_i30,DDO101,51,0.00025121058376195531,0.057358995619876341
newton_gmres_armijo_i30,DDO101,52,0.00028346033754905986,0.057326596099572198
newton_gmres_armijo_i30,DDO101,53,0.00083035539678847357,0.057253881263867989
newton_gmres_armijo_i30,DDO101,54,0.0004591229248327036,0.057196255344180554
newton_gmres_armijo_i30,DDO101,55,0.00026317686669420003,0.05716462999729733
newton_gmres_armijo_i30,DDO101,56,0.0002494207744869703,0.057141955598390561
newton_gmres_armijo_i30,DDO101,57,0.00043809906432415772,0.05710414526742625
newton_gmres_armijo_i30,DDO101,58,0.00026504980697657584,0.05707860639373942
newton_gmres_armijo_i30,DDO101,59,0.00028501133809319173,0.057057919940989528
newton_gmres_armijo_i30,DDO101,60,0.000265037567487536,0.057026428306486243
newton_gmres_armijo_i30,DDO101,61,0.00028367995991938503,0.057004571190529728
newton_gmres_armijo_i30,DDO101,62,0.00099748719618338575,0.056916175051588608
newton_gmres_armijo_i30,DDO101,63,0.00035153601594964379,0.056873998490416633
newton_gmres_armijo_i30,DDO101,64,0.00038527237061124095,0.056825592395155909
newton_gmres_armijo_i30,DDO101,65,0.00037843628151702091,0.056782291707287318
newton_gmres_armijo_i30,DDO101,66,0.00059464965678958197,0.056733703329488468
newton_gmres_armijo_i30,DDO101,67,0.00037907818220520896,0.05669008686993466
newton_gmres_armijo_i30,DDO101,68,0.00070844588343710172,0.056608974011448619
newton_gmres_armijo_i30,DDO101,69,0.0010108390425926333,0.05653536745663839
newton_gmres_armijo_i30,DDO101,70,0.00053622704158700241,0.056475959391769075
newton_gmres_armijo_i30,DDO101,71,0.0009673516058430942,0.056374920430235113
newton_gmres_armijo_i30,DDO101,72,0.0031613128655443449,0.056197612842820349
newton_gmres_armijo_i30,DDO101,73,0.0077429561379129758,0.055863750743415048
newton_gmres_armijo_i30,DDO101,74,0.00497507048418776,0.055291525837468561
newton_gmres_armijo_i30,DDO101,75,0.0020093615518132252,0.055065002935359583
newton_gmres_armijo_i30,DDO101,76,0.0020467746289074482,0.05483731682297098
newton_gmres_armijo_i30,DDO101,77,0.0028695536986461465,0.054562997742899508
newton_gmres_armijo_i30,DDO101,78,0.013421392895956891,0.0537694033630483
newton_gmres_armijo_i30,DDO101,79,0.017927791966335621,0.052255073356961078
newton_gmres_armijo_i30,DDO101,80,0.0087448595944313503,0.051486146276514426
