draw,B_constant,B200_radial,radial_exponent
337,5.36049364500835,5.605244898267193,-0.1496129984780232
338,5.381749301323424,5.653554316785769,-0.18203891362922503
339,5.246583054225259,5.4265837905565215,-0.1717289337972097
340,5.084260292763475,5.266485852657819,-0.1621937942530199
341,5.571749505546146,5.809618819413851,-0.17421674880032306
342,5.346113520877083,5.658146887385144,-0.18754362298775448
343,5.336223039937921,5.574261239853431,-0.17655506613281627
344,5.447014335999382,5.65540649181545,-0.17791746316970175
345,5.407762460748619,5.443398121778859,-0.14912711404367268
346,5.1037540843276155,5.285498508560745,-0.14069698782175963
347,5.282610080769378,5.413632886781671,-0.1707792597119319
348,5.271367452460189,5.487830688552073,-0.17095536178107315
349,4.980477088721485,5.148648266281958,-0.1567155245875153
350,4.9062975577360115,5.0640937239910535,-0.1598330840699592
351,5.273224859108725,5.567370614403526,-0.17839594358182398
352,4.9877521715709,5.204761713930859,-0.19060798246490726
353,5.327940930609985,5.456988626052683,-0.17657662912295338
354,5.35348456060967,5.567026177511771,-0.1243184576338732
355,5.3180706969393,5.53761376844313,-0.19185700711440473
356,5.445506979238808,5.731993758661953,-0.18548130693557635
357,5.568965328476717,5.8033523341450355,-0.13575205109988187
358,4.976961502407126,5.116532629144398,-0.1074120944177467
359,5.263308835665295,5.418183885834188,-0.15002334437731993
360,4.8952382679940865,5.084054374029625,-0.18682207964267233
361,4.933361646763194,5.07556072946938,-0.17592010464968438
362,5.220825553305815,5.2551457955031164,-0.14659980378012122
363,5.061831506551672,5.31000285919972,-0.15803669913883792
364,5.087437531829295,5.265234403536149,-0.15135012191531688
365,5.615758886456982,5.710431166035005,-0.11480361998063938
366,5.15779034590281,5.261206624123331,-0.14071285966568395
367,5.136089816144223,5.358376138691418,-0.15654193639186686
368,5.032110804493864,5.192028556265354,-0.1485865701151886
369,5.0174125861857375,5.199099894550479,-0.13191942968834733
370,4.850225415667658,4.9613037741406165,-0.12846541278340318
371,5.301511398836292,5.4891682384845515,-0.1378103450354364
372,5.510039708837709,5.734397156741385,-0.15251418257665364
373,5.532065007599933,5.907729405184732,-0.22001127088372185
374,5.5206255437730745,5.803699137657102,-0.16035782978280202
375,5.4009412361011755,5.535829190966516,-0.17942977913745803
376,5.258511117972423,5.367572044629233,-0.11499680261372046
377,5.405907216201382,5.528366393784611,-0.12557531724711957
378,5.143754280982464,5.33914561161818,-0.1439423386444129
379,5.390222069358078,5.680064239803495,-0.19008888537803179
380,5.1960690729796895,5.301278070508763,-0.1222599165528669
381,5.520917145195113,5.765689388785599,-0.18001385180958215
382,5.1699667298565695,5.2964332107495045,-0.1862003802936883
383,5.029559767665603,5.243518832760964,-0.17286011677618526
384,5.088000577259637,5.337321105925397,-0.15652970619812537
385,5.499440586733003,5.79662499099819,-0.16685203150882913
386,5.545391516191647,5.649407974817177,-0.16349325316728838
387,5.024909734801504,5.11901601243591,-0.13868737511947588
388,5.02597855419871,5.300917230854222,-0.21039448068242617
389,5.4086267843811955,5.6281759305120245,-0.1724286937558834
390,5.56381478535927,5.745690497759741,-0.1794776845259939
391,4.985973248927013,5.139278561162882,-0.1338468661667816
392,5.280287308769867,5.515259839955478,-0.15799055422070624
393,5.4319347427751685,5.556037247424851,-0.1630754651709617
394,4.999941489465103,5.120934063480485,-0.1505813889210038
395,4.722046844156773,4.909752743339329,-0.18992285466275022
396,5.229315863623455,5.407012839410847,-0.13344857042958388
397,5.494634420315583,5.543210211578217,-0.1806932998084582
398,5.130687485941569,5.392135077697386,-0.15604637687447157
399,5.073275519618142,5.300946671725853,-0.17745166839916107
400,4.940494993403482,5.100497627136095,-0.14150823421698078
