case,domain,scenario,mode,activation_weighted_mean,activation_median,activation_p90,activation_maximum,activation_r80_kpc,activation_active_pixels,activation_global_minimum,activation_global_maximum,mismatch_weighted_mean,trace_length_weighted_mean_kpc
UGC8508,sealed_galaxy_baryons_only,high,linear_chord_mix,0.004230896910235666,0.0033030450778137803,0.00928130053296564,0.04098956601551709,1.053101583557195,564,1.6073955811662212e-07,0.05733203763070171,0.10564715595726257,0.481588747669678
UGC8508,sealed_galaxy_baryons_only,high,oriented_cross_mix,0.0040272665308087215,0.0031224402804074314,0.008680262667913812,0.0396129857414242,1.053101583557195,564,1.5989963919649297e-07,0.050636381350216815,0.09679765813378322,0.481588747669678
AS295,sealed_cluster_baryons_only,low,quadratic_cancellation,0.02615654606370382,0.0014868726316996607,0.10632705129162369,0.7062462486656405,393.65113222231753,3540,1.18240923316778e-14,0.9381137268589316,0.0408365247901071,197.27729965572357
AS295,sealed_cluster_baryons_only,low,linear_chord_mix,0.10530805226832426,0.044758889325240886,0.36315613237131583,0.8189332864267077,393.65113222231753,3540,1.5247865179583526e-07,0.9928451052948134,0.1646404491077169,197.27729965572357
AS295,sealed_cluster_baryons_only,low,oriented_cross_mix,0.04131915770071707,0.013417033251702331,0.12747423019152118,0.36718479353842376,393.65113222231753,3540,4.7495402227722735e-08,0.36718479353842376,0.0671635603508773,197.27729965572357
AS295,sealed_cluster_baryons_only,nominal,quadratic_cancellation,0.02809356036766804,0.0018362832884064218,0.11948520598019535,0.687498313600788,392.52761068090086,3514,1.539349089592991e-14,0.9278342068985654,0.04757691136276802,185.40588848465683
AS295,sealed_cluster_baryons_only,nominal,linear_chord_mix,0.10616405450787625,0.04791340985005629,0.37028935670278273,0.821866750899317,392.52761068090086,3514,1.747711697520629e-07,0.9884763383247829,0.18143096540563583,185.40588848465683
AS295,sealed_cluster_baryons_only,nominal,oriented_cross_mix,0.04493428077281282,0.01657496558010423,0.13603861683010676,0.3790128507964518,392.52761068090086,3514,6.249736206736013e-08,0.3790128507964518,0.07997860490755214,185.40588848465683
AS295,sealed_cluster_baryons_only,high,quadratic_cancellation,0.028226435825767792,0.002020213870799831,0.12297487626100569,0.7220906757878106,391.79160694261265,3503,1.8180753510166872e-14,0.9158598691265513,0.05135750202739105,177.9129768878037
AS295,sealed_cluster_baryons_only,high,linear_chord_mix,0.1032986066430848,0.04792244084725313,0.36247000222602943,0.8084581996442728,391.79160694261265,3503,1.8835523306476572e-07,0.9843350596240815,0.19095563863731174,177.9129768878037
AS295,sealed_cluster_baryons_only,high,oriented_cross_mix,0.04544387497157643,0.018125040728162248,0.13770547801717162,0.37327266904498246,391.79160694261265,3503,7.281930367528845e-08,0.37327266904498246,0.0875807947488323,177.9129768878037
MACS0025,sealed_cluster_baryons_only,low,quadratic_cancellation,0.040350771894505894,0.014252270397914822,0.1404075971716415,0.7001926325653619,348.2080943691968,2764,1.3536781438657472e-13,0.914556964384603,0.06624404750097337,185.7038414091133
MACS0025,sealed_cluster_baryons_only,low,linear_chord_mix,0.15841490163866703,0.1311022437689116,0.40226936494605753,0.7697178533643472,348.2080943691968,2764,5.154895695813162e-07,0.9897855485448659,0.259272800030019,185.7038414091133
MACS0025,sealed_cluster_baryons_only,low,oriented_cross_mix,0.058805166073480346,0.03596664961372298,0.15346470514202398,0.3263817150704847,348.2080943691968,2764,1.875240655955532e-07,0.3263817150704847,0.1004230685959718,185.7038414091133
MACS0025,sealed_cluster_baryons_only,nominal,quadratic_cancellation,0.04554622151670161,0.01793566218630519,0.1657133509200666,0.6276199558053489,349.7017945249261,2787,1.8683591299169324e-13,0.945433391106796,0.08033548383280902,168.42144182470304
MACS0025,sealed_cluster_baryons_only,nominal,linear_chord_mix,0.16401604472258194,0.1413921027924106,0.4203349235115126,0.7788813308805802,349.7017945249261,2787,6.053298859645581e-07,0.9927173670338224,0.28953778568800415,168.42144182470304
MACS0025,sealed_cluster_baryons_only,nominal,oriented_cross_mix,0.06682290986098449,0.046335224265257935,0.17112788078512423,0.31319428856447784,349.7017945249261,2787,2.591324560911464e-07,0.3266107873586048,0.12319312473933404,168.42144182470304
MACS0025,sealed_cluster_baryons_only,high,quadratic_cancellation,0.047171416852087686,0.01945640045508621,0.17801023698240964,0.625951558508652,351.11379596467395,2813,2.2589734223912867e-13,0.9387579611995357,0.08868273695964327,156.47007553700337
MACS0025,sealed_cluster_baryons_only,high,linear_chord_mix,0.1621923554420996,0.14280338667853543,0.4173968300657713,0.7758642226552622,351.11379596467395,2813,6.64665052011166e-07,0.9929135034828327,0.3071741622627761,156.47007553700337
MACS0025,sealed_cluster_baryons_only,high,oriented_cross_mix,0.06972013941104664,0.05143235924831725,0.1756670564222798,0.31455104756307606,351.11379596467395,2813,3.1319690081168515e-07,0.34529219431932534,0.1376547526219009,156.47007553700337
MACS0159,sealed_cluster_baryons_only,low,quadratic_cancellation,0.006517159754694462,0.0008794070573882821,0.01586688890130388,0.40885715892946234,336.36156511711533,2584,3.796325254998291e-13,0.4352650513543924,0.0175112694428158,164.20232982369987
MACS0159,sealed_cluster_baryons_only,low,linear_chord_mix,0.04458986006629337,0.02608183215017852,0.1094963690423907,0.5199542924291627,336.36156511711533,2584,8.500416255635716e-07,0.8117048367021305,0.12193452121135258,164.20232982369987
MACS0159,sealed_cluster_baryons_only,low,oriented_cross_mix,0.010258813295385333,0.003928235403519924,0.025529477143207992,0.18909956667694444,336.36156511711533,2584,1.4357605988124079e-07,0.3342899762207377,0.028483297373659875,164.20232982369987
MACS0159,sealed_cluster_baryons_only,nominal,quadratic_cancellation,0.008257139882051491,0.0012028421403269163,0.021013203210154867,0.40969035389715674,335.960904564816,2579,5.50819436942514e-13,0.5797753738331027,0.023610101071825318,161.13146269582177
MACS0159,sealed_cluster_baryons_only,nominal,linear_chord_mix,0.04936401539380615,0.02965678471247203,0.12221103279526693,0.5162853977127949,335.960904564816,2579,1.0214848363508062e-06,0.8928248104357285,0.14336478713919779,161.13146269582177
MACS0159,sealed_cluster_baryons_only,nominal,oriented_cross_mix,0.0130826052204626,0.005416166390764669,0.033423849779009265,0.2074085071714417,335.960904564816,2579,2.082504557222665e-07,0.36411879593579954,0.03895014935904241,161.13146269582177
MACS0159,sealed_cluster_baryons_only,high,quadratic_cancellation,0.009357756375357702,0.0014203896476611003,0.024930353758484562,0.5138847873072675,335.9060740053106,2579,6.920820896950843e-13,0.6833759183113717,0.028361835754580976,158.13430957458567
MACS0159,sealed_cluster_baryons_only,high,linear_chord_mix,0.05142129498866237,0.03138325722524681,0.12734813495168543,0.5872778523983736,335.9060740053106,2579,1.1423702185639389e-06,0.9341830788096539,0.1581170117979702,158.13430957458567
MACS0159,sealed_cluster_baryons_only,high,oriented_cross_mix,0.014797984704138269,0.0064765162143511764,0.03779369802383432,0.2057330417433649,335.9060740053106,2579,2.6164057623086214e-07,0.3700967950992503,0.04699016708967556,158.13430957458567
PLCKG287,sealed_cluster_baryons_only,low,quadratic_cancellation,0.011889778458503059,0.00022137200625830297,0.03445555753759832,0.7226656644232784,647.3397063858486,9577,2.519108498296974e-13,0.7226656644232784,0.018993461660903186,300.07801400168904
PLCKG287,sealed_cluster_baryons_only,low,linear_chord_mix,0.060063154300091584,0.01714641133848034,0.20706597469690963,0.7718057998687888,647.3397063858486,9577,6.338610378376808e-07,0.8540413781587775,0.0962434989412062,300.07801400168904
PLCKG287,sealed_cluster_baryons_only,low,oriented_cross_mix,0.020822214763824894,0.003549570882099447,0.054713364049537846,0.3412239671472079,647.3397063858486,9577,1.2851189398916226e-07,0.3412239671472079,0.03421886517244823,300.07801400168904
PLCKG287,sealed_cluster_baryons_only,nominal,quadratic_cancellation,0.01395121327828213,0.00030153831821576685,0.04355416277286886,0.6812124715058039,646.4381055242033,9534,3.507393508617036e-13,0.6812124715058039,0.023754422653666524,286.37763732486496
PLCKG287,sealed_cluster_baryons_only,nominal,linear_chord_mix,0.06482822441486144,0.019633536228611075,0.22160158724318318,0.791555738473508,646.4381055242033,9534,7.392844444527033e-07,0.9221565311679636,0.11074512801894489,286.37763732486496
PLCKG287,sealed_cluster_baryons_only,nominal,oriented_cross_mix,0.024843802554408625,0.004869542417367536,0.06706985034893968,0.35937113124251935,646.4381055242033,9534,1.7887930074977416e-07,0.35937113124251935,0.043762859890560835,286.37763732486496
PLCKG287,sealed_cluster_baryons_only,high,quadratic_cancellation,0.01501053316151238,0.00035972633518700314,0.04804631547667025,0.6405605126955759,645.5265509479818,9512,4.23672670921117e-13,0.7650135136611173,0.027014272064357005,276.7344167691301
PLCKG287,sealed_cluster_baryons_only,high,linear_chord_mix,0.06647651175008208,0.020958269207109866,0.2275828809396025,0.7908061383648736,645.5265509479818,9512,8.030832405827391e-07,0.9545214718900621,0.12030073369381089,276.7344167691301
PLCKG287,sealed_cluster_baryons_only,high,oriented_cross_mix,0.026955417857931062,0.005812510057881904,0.0746094291918005,0.3703270613191586,645.5265509479818,9512,2.1628575492514634e-07,0.3703270613191586,0.05044852016093617,276.7344167691301
