bin_id,pixels,science_counts,scaled_background_counts,background_variance,net_counts,signal_to_noise,source_fraction,valid,gate_target_signal_to_noise,gate_minimum_net_counts,gate_minimum_source_fraction
243,362,1854.0,120.018362298,6.032753710230477,1733.981637702,40.205382499598734,0.9352651767540453,True,True,True,True
244,420,1858.0,127.336604169,6.3959575649711145,1730.663395831,40.08145993548514,0.9314657674009688,True,True,True,True
245,105,1669.0,32.312207039,1.6631958527755408,1636.687792961,40.04251902731811,0.9806397800844817,True,True,True,True
246,328,1819.0,104.208103473,5.262039783145809,1714.791896527,40.1483602060205,0.9427113229945026,True,True,True,True
247,100,1771.0,29.631902452000002,1.4967029244452341,1741.368097548,41.36165099533871,0.9832682651315641,True,True,True,True
248,98,1708.0,31.710124276000002,1.5818521211687766,1676.289875724,40.54190694928771,0.981434353468384,True,True,True,True
249,99,1682.0,32.543514894000005,1.648792460325623,1649.456485106,40.19898718524835,0.9806518936420927,True,True,True,True
250,1109,2278.0,360.61124435700003,18.15725573235213,1917.388755643,40.01375992619788,0.8416983123981563,True,True,True,True
251,104,1677.0,34.729509522,1.7279454382099675,1642.270490478,40.08247489070299,0.9792906919964223,True,True,True,True
252,98,1737.0,28.994722561,1.5000694043726035,1708.005277439,40.963952329445895,0.9833075863206678,True,True,True,True
253,106,1673.0,30.684927424,1.5867099278786674,1642.315072576,40.13309550722029,0.981658740332337,True,True,True,True
254,99,1668.0,29.642086528999997,1.475459746054935,1638.357913471,40.09763547569465,0.9822289649106715,True,True,True,True
255,108,1851.0,32.671572777,1.6579812469891777,1818.328427223,42.24494048000693,0.9823492313468396,True,True,True,True
256,102,1671.0,30.638233383999996,1.5068552990164772,1640.361766616,40.11027919449949,0.9816647316672652,True,True,True,True
257,103,1680.0,35.691746978999994,1.78693227813688,1644.308253021,40.09569537259403,0.9787549125124999,True,True,True,True
258,165,1726.0,40.19388660099999,1.9972386933524304,1685.806113399,40.55422462625133,0.9767126960596755,True,True,True,True
259,337,1835.0,111.279106016,5.543542359674913,1723.720893984,40.17851654447881,0.9393574354136239,True,True,True,True
260,319,1843.0,105.87523909999999,5.338368994226174,1737.1247609,40.405480083228774,0.9425527731416169,True,True,True,True
261,407,1824.0,111.83420963399999,5.427778277041991,1712.165790366,40.030238797261156,0.938687385069079,True,True,True,True
262,102,1671.0,34.135050974,1.689185712546839,1636.864949026,40.022593187125885,0.9795720820023938,True,True,True,True
263,119,1689.0,40.646548798,2.036965390439458,1648.353451202,40.08425267933659,0.9759345477809355,True,True,True,True
264,316,1795.0,95.02939693,4.739859756924241,1699.97060307,40.07158709969423,0.9470588317938718,True,True,True,True
265,313,1802.0,99.768450609,5.042976773385206,1702.231549391,40.043718046853144,0.9446346001059933,True,True,True,True
266,110,1683.0,33.489027582999995,1.6674089628043332,1649.510972417,40.1881599108788,0.9801015878888889,True,True,True,True
267,356,1830.0,115.53645539499999,5.7730462105095945,1714.463544605,40.014625848950445,0.936865324920765,True,True,True,True
268,305,1780.0,89.745427984,4.454238868531513,1690.254572016,40.012843154308214,0.949581220233708,True,True,True,True
269,293,1781.0,82.370394567,4.114092153909602,1698.629605433,40.20367003400254,0.9537504803104997,True,True,True,True
270,171,2253.0,44.645260189,2.191213410458002,2208.354739811,46.50259110903199,0.9801840833604083,True,True,True,True
271,298,1792.0,94.129591326,4.685296586200446,1697.870408674,40.056087994390346,0.9474723262689732,True,True,True,True
272,102,1672.0,32.386008436000004,1.6207459364550614,1639.613991564,40.07865054698627,0.980630377729665,True,True,True,True
273,286,1820.0,93.57865142899999,4.771866582757779,1726.421348571,40.41499314534676,0.9485831585554945,True,True,True,True
274,329,1816.0,99.570361125,5.057694366030001,1716.429638875,40.22204546669323,0.9451705059884361,True,True,True,True
275,286,1802.0,97.330746442,4.948720731916417,1704.669253558,40.10210908974051,0.9459873771132076,True,True,True,True
276,368,1852.0,120.284465024,6.040306299287119,1731.715534976,40.17436190452961,0.9350515847602592,True,True,True,True
277,114,1670.0,32.367416277,1.6084018514089713,1637.632583723,40.054304784479704,0.9806183136065868,True,True,True,True
278,330,1792.0,95.072875799,4.866816558334414,1696.927124201,40.03181190092735,0.946945939844308,True,True,True,True
279,301,1813.0,96.622426895,4.892248302526127,1716.377573105,40.255827861825466,0.9467057766712631,True,True,True,True
280,471,1902.0,153.08051626399998,7.746844050793866,1748.919483736,40.02044519561697,0.9195160272008412,True,True,True,True
281,131,1728.0,40.748896237,2.0198433135036633,1687.251103763,40.56525203843936,0.9764184628258101,True,True,True,True
282,127,1713.0,42.385937537000004,2.119492625551265,1670.614062463,40.33935421364481,0.9752563120040864,True,True,True,True
283,321,1804.0,95.41881727200001,4.721248526560259,1708.581182728,40.17443694084,0.9471070857694013,True,True,True,True
284,269,1785.0,88.60524943499999,4.487667059400124,1696.394750565,40.101679810311445,0.9503612047983194,True,True,True,True
285,333,1829.0,112.64380514999999,5.655139555395213,1716.35619485,40.071001867759115,0.938412353663204,True,True,True,True
286,107,1676.0,33.433684266,1.6759853404292835,1642.566315734,40.102261855717195,0.9800515010346063,True,True,True,True
287,314,1811.0,99.157916343,5.023599580066104,1711.842083657,40.17010387980876,0.945246871152402,True,True,True,True
288,481,1906.0,153.720068448,7.736820535791893,1752.279931552,40.05552060767426,0.919349386963274,True,True,True,True
289,278,1778.0,88.013780883,4.431686134903468,1689.986219117,40.02918207969881,0.9504984359488189,True,True,True,True
290,274,1820.0,87.510026893,4.397966729400314,1732.489973107,40.56121353527347,0.9519175676412088,True,True,True,True
291,270,1786.0,91.539891016,4.6299972324544125,1694.460108984,40.0431672699841,0.9487458616931691,True,True,True,True
292,111,1700.0,36.64825696899999,1.8288881432454713,1663.351743031,40.320522552440174,0.9784422017829412,True,True,True,True
293,125,1846.0,31.575253744000005,1.6272222213734968,1814.424746256,42.211597101170696,0.9828953121646804,True,True,True,True
294,301,1800.0,99.522926415,4.934579511988994,1700.477073585,40.025802520351135,0.944709485325,True,True,True,True
295,251,1775.0,81.198074589,4.115337033862208,1693.801925411,40.15693618224867,0.954254605865352,True,True,True,True
296,238,1756.0,76.587225335,3.840887964561961,1679.412774665,40.03324094838466,0.956385406984624,True,True,True,True
297,269,1757.0,75.21797228599999,3.8339010987137274,1681.782027714,40.07841256659598,0.9571895433773477,True,True,True,True
298,269,1772.0,85.95512220200001,4.289756908398121,1686.044877798,40.00481113636541,0.9514925946941309,True,True,True,True
299,258,1922.0,81.686425759,4.1432781957990485,1840.313574241,41.93218901675756,0.9574992581899063,True,True,True,True
300,251,1796.0,73.134688472,3.6405232033776507,1722.865311528,40.61238036657567,0.9592791266859687,True,True,True,True
301,281,1782.0,90.66587214900001,4.521397624589849,1691.334127851,40.01522848768091,0.9491212838670033,True,True,True,True
302,256,1808.0,84.175578763,4.242026550643881,1723.824421237,40.493464025280794,0.9534427108611726,True,True,True,True
303,121,1683.0,39.892787914,2.0047093333409434,1643.107212086,40.02813376246793,0.9762966203719547,True,True,True,True
304,121,1776.0,39.943994843,2.0263739862159644,1736.056005157,41.171304912672895,0.9775090119127252,True,True,True,True
305,125,1689.0,36.606191733,1.8337746264893489,1652.393808267,40.18491941806998,0.9783267070852575,True,True,True,True
306,115,1681.0,37.567710034,1.8656286718535902,1643.432289966,40.061489779574,0.9776515704735277,True,True,True,True
307,118,1741.0,37.779186888000005,1.8829389579835771,1703.220813112,40.79780953945089,0.9783002947225733,True,True,True,True
308,116,1673.0,34.019464927,1.674107729582912,1638.980535073,40.050564615644596,0.9796655917949791,True,True,True,True
309,128,1689.0,42.237194531,2.1205504156806,1646.7628054689999,40.04458209381329,0.9749927800290111,True,True,True,True
310,263,1770.0,75.386773171,3.7550173939687967,1694.613226829,40.236831411541594,0.9574086027282486,True,True,True,True
311,128,1707.0,39.519193793,2.010926601277246,1667.4808062070001,40.33559093161543,0.9768487441165788,True,True,True,True
312,118,1688.0,41.826922269,2.105145592137148,1646.173077731,40.04226475097946,0.9752210176131516,True,True,True,True
313,229,1732.0,65.44595658300001,3.290019471544269,1666.554043417,40.006758734819854,0.9622136509336028,True,True,True,True
314,132,1698.0,42.32658851400001,2.16822080552794,1655.673411486,40.153991932910266,0.9750726804982333,True,True,True,True
315,122,1673.0,35.925397696,1.7903968678525455,1637.074602304,40.00260187172525,0.9785263612098029,True,True,True,True
316,143,1753.0,40.96605466300001,2.010075104718595,1712.033945337,40.86698179945006,0.976630887243012,True,True,True,True
317,130,1785.0,36.11734472500001,1.8548508851276133,1748.882655275,41.372906609712714,0.9797661934313725,True,True,True,True
318,136,1812.0,43.057409879,2.148258160152034,1768.942590121,41.531474509132345,0.9762376325171082,True,True,True,True
319,223,1738.0,68.42748630000001,3.373010864289901,1669.5725137,40.009155240954634,0.9606286039700805,True,True,True,True
320,125,1674.0,36.126744876000004,1.770434149989193,1637.873255124,40.01041255034855,0.9784189098709678,True,True,True,True
321,136,1770.0,43.231877606,2.1828667637391295,1726.768122394,41.01849822228573,0.9755752103920905,True,True,True,True
322,123,1689.0,35.547211513,1.795498923937877,1653.452788487,40.211128120941034,0.9789536935979869,True,True,True,True
323,148,1730.0,42.903987239,2.114192597468166,1687.096012761,40.53699383581086,0.9752000073763006,True,True,True,True
324,222,1753.0,60.533985768,2.9635298069583174,1692.466014232,40.38891724963995,0.9654683481072447,True,True,True,True
325,144,1734.0,47.141702607,2.360411854822896,1686.858297393,40.48169271233013,0.9728133202958477,True,True,True,True
326,126,1719.0,41.6237809,2.0945795316972573,1677.3762191,40.43226891980099,0.9757860495055265,True,True,True,True
327,137,1697.0,43.225615676000004,2.1296507223853367,1653.774384324,40.120191882546564,0.9745282170441957,True,True,True,True
328,253,1760.0,75.48448304300001,3.715316097895313,1684.515516957,40.11074908438245,0.9571110891801137,True,True,True,True
329,224,1757.0,76.206546423,3.8543245386773957,1680.793453577,40.05462164492318,0.9566268944661355,True,True,True,True
330,135,1736.0,44.84878051599999,2.250976483779393,1691.151219484,40.56263897283952,0.9741654490115207,True,True,True,True
331,250,1750.0,73.81410554200001,3.759962238035089,1676.185894458,40.02553135896087,0.9578205111188571,True,True,True,True
332,263,1772.0,85.99534700999999,4.328509840580631,1686.00465299,40.00342035113011,0.9514698944638826,True,True,True,True
333,216,1751.0,70.667748144,3.591184894563067,1680.332251856,40.11503649494437,0.959641491636779,True,True,True,True
334,212,1730.0,62.81952078900001,3.215763077690367,1667.180479211,40.04573798347513,0.9636881382722543,True,True,True,True
335,139,1711.0,40.21081099199999,1.9745321740764543,1670.789189008,40.36883379913534,0.976498649332554,True,True,True,True
336,144,1705.0,42.677997643,2.123758483765182,1662.322002357,40.23302155597457,0.9749689163384164,True,True,True,True
337,137,1698.0,43.936833316,2.1737831574674766,1654.063166684,40.114874071267444,0.9741243620047114,True,True,True,True
338,209,1737.0,64.31365310999999,3.169436537067921,1672.68634689,40.09763365894031,0.9629742929706391,True,True,True,True
339,211,1741.0,62.77084111800001,3.1624538391304498,1678.229158882,40.18442847611559,0.9639455249178633,True,True,True,True
340,222,1739.0,67.94642162800002,3.361858807178568,1671.053578372,40.033282105430914,0.9609278771546865,True,True,True,True
341,140,1691.0,40.247884277000004,2.042457561024867,1650.752115723,40.11880033344104,0.9761987674293318,True,True,True,True
342,157,1713.0,48.179797941000004,2.4005303127875965,1664.820202059,40.19616009267689,0.9718740233852889,True,True,True,True
343,151,1716.0,51.73960190300001,2.622050185462065,1664.260398097,40.14496552287239,0.9698487168397436,True,True,True,True
344,211,1766.0,69.033139266,3.5029256933958868,1696.966860734,40.341098383497446,0.9609098871653454,True,True,True,True
345,143,1708.0,45.848865055000005,2.270494839192108,1662.151134945,40.191860351941315,0.9731564021926229,True,True,True,True
346,139,1696.0,44.161750905000005,2.1579270942771887,1651.838249095,40.08468543392565,0.9739612317777123,True,True,True,True
347,208,1731.0,64.766683929,3.2276847055877846,1666.233316071,40.01130868142299,0.9625842380537262,True,True,True,True
348,141,1691.0,43.09258968,2.2292676323055582,1647.90741032,40.04745511849981,0.9745165052158486,True,True,True,True
349,160,1737.0,54.098442671,2.749989158757428,1682.901557329,40.34737558577801,0.9688552431370179,True,True,True,True
350,228,1766.0,80.20815888499999,4.045522092002017,1685.791841115,40.069297625800814,0.95458201648641,True,True,True,True
351,214,1735.0,66.463094287,3.3706116914958306,1668.536905713,40.018852490062336,0.9616927410449567,True,True,True,True
352,222,1758.0,77.80714431800001,3.958070974065236,1680.192855682,40.027765703090125,0.9557411010705348,True,True,True,True
353,174,1723.0,52.174061143,2.6348537629293496,1670.825938857,40.22136052515898,0.9697190591160766,True,True,True,True
354,141,1703.0,44.90284268399999,2.235997592984491,1658.097157316,40.15297502911192,0.9736330929630065,True,True,True,True
355,196,1733.0,63.67866441000001,3.2320446845592103,1669.32133559,40.06231675326978,0.9632552426947489,True,True,True,True
356,152,1713.0,48.870681567000005,2.4573229603798734,1664.129318433,40.178813986023115,0.9714707054483362,True,True,True,True
357,159,1772.0,50.220230042,2.5202876248240584,1721.779769958,40.873056568143355,0.9716590123916479,True,True,True,True
358,149,1692.0,40.614244132,1.994976023787003,1651.385755868,40.12291476905779,0.9759963096146572,True,True,True,True
359,212,1748.0,72.402613504,3.6243857676144264,1675.597386496,40.03586193848251,0.9585797405583524,True,True,True,True
360,174,1699.0,47.860488017,2.3721645934620734,1651.139511983,40.029863449626255,0.9718302012848734,True,True,True,True
361,213,1740.0,66.982161664,3.3683963960423124,1673.017838336,40.068767800092246,0.9615045047908046,True,True,True,True
362,158,1715.0,49.763344664,2.4640803653221717,1665.236655336,40.18205378403144,0.9709834724991254,True,True,True,True
363,163,1723.0,51.232189793,2.540045636784405,1671.767810207,40.24513952001562,0.9702657052855485,True,True,True,True
364,155,1719.0,51.39162946100001,2.5555843208942863,1667.608370539,40.191437692874516,0.9701037641297265,True,True,True,True
365,193,1709.0,52.134653828,2.6254768212847504,1656.865346172,40.048185470486985,0.9694940586143944,True,True,True,True
366,196,1725.0,59.154148985999996,2.933319063058782,1665.845851014,40.07479615867198,0.9657077397182608,True,True,True,True
367,192,1724.0,59.742863273,2.9920087056544142,1664.257136727,40.047486531988994,0.9653463670110208,True,True,True,True
368,192,1723.0,55.292378895,2.7629149520971352,1667.707621105,40.14480450214903,0.9679092403395241,True,True,True,True
369,160,1720.0,54.877258798999996,2.76299537392734,1665.122741201,40.11746522801343,0.9680946169773256,True,True,True,True
370,161,1722.0,53.059756674,2.6453876405504197,1668.940243326,40.18748991972713,0.969187133174216,True,True,True,True
371,195,1724.0,59.22030269,2.9497700097088146,1664.77969731,40.060550956555076,0.9656494763979119,True,True,True,True
372,191,1726.0,60.693881877,3.031266243805124,1665.306118123,40.04909016470872,0.9648355261431054,True,True,True,True
373,161,1720.0,52.545394477,2.62093435538363,1667.454605523,40.175302848213,0.9694503520482558,True,True,True,True
374,160,1752.0,50.14213341999999,2.4968498283741276,1701.85786658,40.63001569247987,0.9713800608333334,True,True,True,True
375,178,1714.0,49.037080019,2.4865442487341447,1664.962919981,40.18688686338374,0.9713902683669777,True,True,True,True
376,169,1705.0,50.042875367,2.57137406639675,1654.957124633,40.04951988121613,0.9706493399607038,True,True,True,True
377,169,1736.0,51.96669418500001,2.6062212535002773,1684.033305815,40.38778742999942,0.9700652683266129,True,True,True,True
378,191,1836.0,53.747992491,2.701779220432588,1782.252007509,41.563629458243796,0.9707254942859477,True,True,True,True
379,178,1738.0,56.294856197,2.8442795138502603,1681.705143803,40.30601759966926,0.9676094037991945,True,True,True,True
380,173,1839.0,46.603966019,2.3451593704288745,1792.396033981,41.77018243187001,0.9746579847640022,True,True,True,True
381,164,1709.0,53.19818415900001,2.63563054724329,1655.801815841,40.02236010864421,0.96887174712756,True,True,True,True
382,196,1747.0,61.927181918,3.0965463890925347,1685.072818082,40.279833728562565,0.9645522713692043,True,True,True,True
383,191,1741.0,56.208151191,2.7656410879333313,1684.791848809,40.34615889960569,0.9677150194192992,True,True,True,True
384,186,1724.0,54.515835087,2.7681325773146774,1669.484164913,40.17587013312903,0.968378285912413,True,True,True,True
385,176,1722.0,55.589151501,2.7761555781069474,1666.410848499,40.125061814010785,0.9677182627752613,True,True,True,True
386,167,1711.0,43.914400802,2.2650456532593752,1667.085599198,40.27593420703088,0.9743340731724137,True,True,True,True
387,170,1713.0,54.804442742000006,2.7555759800149557,1658.195557258,40.03206910757916,0.9680067467939287,True,True,True,True
388,179,1723.0,61.107823936,3.0439554200269083,1661.892176064,40.00155899850428,0.9645340545931516,True,True,True,True
389,189,1733.0,60.38597531200001,2.9842262811330427,1672.614024688,40.14420360216605,0.9651552364039239,True,True,True,True
390,271,2487.0,64.734783971,3.267295258116614,2422.265216029,48.53988132598065,0.9739707342295939,True,True,True,True
391,187,1729.0,61.71854247500001,3.0675859225093123,1667.281457525,40.06143513033253,0.9643039083429727,True,True,True,True
