galaxy,R_kpc,V_obs_kms,V_bar_kms,V_pred_kms,Sigma_req,Sigma_pred,dSigma,need_Sigma_lt_1,f_bulge,f_bulge_r,f_disk_r,f_gas_r,R_d_kpc,R_over_Rd,g_bar_SI,Omega_bar_SI,tau_dyn_Myr,dlnVbar_dlnR,dlnGbar_dlnR,h_term,C_term,A_use
NGC2998,0.33,90.0,31.50867816967256,37.96553358322076,8.158769246637377,1.4518396314922284,6.706929615145148,0,0.0,0.0,1.0,0.0,3.63,0.09090909090909091,9.748785325713389e-11,3.0940000952171645e-15,10.24178630860863,0.6720142163027825,0.3440284326055654,0.49229908324504257,0.7827718158611889,1.17251960642002
NGC2998,0.99,125.0,65.92686895340928,76.98210375995949,3.594968796878752,1.3634984536766113,2.2314703432021408,0,0.0,0.0,0.9998997780218933,0.00010022197810690462,3.63,0.2727272727272727,1.4226359675825007e-10,2.157900094706275e-15,14.684687160339651,0.5687540026382853,0.13750800527656892,0.33093969519081845,0.9367713320766478,1.17251960642002
NGC2998,1.98,148.0,93.467877102243,109.53945070126862,2.5072559643065375,1.373461088227687,1.1337948760788505,0,0.0,0.0,0.9991900867284038,0.0008099132715963906,3.63,0.5454545454545454,1.4297616557670028e-10,1.5296823893871148e-15,20.71546880181131,0.5348245321405329,0.06964906428107298,0.32912962764959364,0.9677390508865436,1.17251960642002
NGC2998,2.64,180.0,109.42123057249906,127.86173887695153,2.7060874112838684,1.3654569853447693,1.340630425939099,0,0.0,0.0,0.9986435402766073,0.0013564597233925982,3.63,0.7272727272727273,1.469614203440759e-10,1.3430795794852984e-15,23.59360405596563,0.6467524293542475,0.29350485870849496,0.3193111478409435,0.9761174414337408,1.17251960642002
NGC2998,3.63,201.0,139.2198493390939,159.14855378234856,2.0844419071635816,1.3067817901756325,0.7776601169879491,0,0.0,0.0,0.998003917668347,0.001996082331652867,3.63,1.0,1.7302138021349427e-10,1.2427924684221636e-15,25.497489419339512,0.5788964215159647,0.15779284303193464,0.2657752427426085,0.9844528947450379,1.17251960642002
NGC2998,7.59,206.0,157.5831012513715,194.57544354924707,1.7088941157269892,1.524603006588353,0.18429110913863633,0,0.0,0.0,0.9885800319741516,0.011419968025848519,3.63,2.090909090909091,1.0601848374699117e-10,6.727782541725327e-16,47.10034490190671,0.04120078708949659,-0.9175984258210086,0.4521422231485176,0.989545108516405,1.17251960642002
NGC2998,12.5,214.0,154.11953688614562,211.53961002831616,1.9280227584991956,1.8839440817125512,0.044078676786644344,0,0.0,0.0,0.9567275339990885,0.04327246600091152,3.63,3.443526170798898,6.157571393389501e-11,3.995321759848234e-16,79.31298082793876,-0.09489756701630192,-1.1897951340326003,0.7606230449179424,0.9911404473757979,1.17251960642002
NGC2998,17.48,212.0,147.6077260850529,222.00027230154217,2.06278299240196,2.261980384301413,-0.19919739189945274,0,0.0,0.0,0.9080478314507286,0.09195216854927128,3.63,4.815426997245179,4.039064884448999e-11,2.7363505905657363e-16,115.80419527849129,-0.260558860245963,-1.5211177204919295,1.0850333487909718,0.9919491380195834,1.17251960642002
NGC2998,22.46,213.0,134.9007379520216,223.5620840882864,2.493047516417427,2.7464243963378827,-0.2533768799204559,0,0.0,0.0,0.8489464053910669,0.15105359460893328,3.63,6.187327823691461,2.6255662258936313e-11,1.9462949319279726e-16,162.812363605341,-0.28362428862296696,-1.567248577245934,1.5013833211335874,0.9920603422629376,1.17251960642002
NGC2998,27.44,214.0,129.00029050354888,228.3937816526405,2.751985682271084,3.1346364134724367,-0.38265073120135273,0,0.0,0.0,0.7952622105100247,0.20473778948997512,3.63,7.559228650137742,1.965175530563119e-11,1.5233884535392236e-16,208.01055528817594,-0.21837735999488217,-1.4367547199897786,1.8345152998687524,0.9923901884451247,1.17251960642002
NGC2998,32.32,213.0,124.55305134760852,232.6255091741077,2.9244921762340783,3.488236566768328,-0.5637443905342496,0,0.0,0.0,0.7366309182322714,0.2633690817677286,3.63,8.903581267217632,1.555397760085471e-11,1.2487833443313996e-16,253.75168525325583,-0.2755938091475052,-1.5511876182950317,2.137814065550974,0.9926625198005035,1.17251960642002
NGC2998,37.3,213.0,118.81301612197211,234.26589408578778,3.213891161716423,3.8876762381633476,-0.6737850764469244,0,0.0,0.0,0.6910515023915788,0.30894849760842125,3.63,10.27548209366391,1.226374998045311e-11,1.0321890968463659e-16,306.99886203841095,-0.39352475470121107,-1.7870495094024221,2.4807459336987034,0.9927641766278554,1.17251960642002
NGC2998,42.28,203.0,112.30156031863494,233.75294860938467,3.2675368571897394,4.332540338444363,-1.0650034812546236,0,0.0,0.0,0.6709439651048726,0.32905603489512736,3.63,11.647382920110193,9.665864003578282e-12,8.6070611807647e-17,368.16384998919693,-0.4497513018234705,-1.8995026036469163,2.8630109597529048,0.9927326163662213,1.17251960642002
NGC3109,0.26,6.1,2.2054931421339763,2.429196214221754,7.6497676904732534,1.2131479476973195,6.4366197427759335,0,0.0,0.0,0.7944163480120062,0.20558365198799394,2.32,0.1120689655172414,6.06236602024029e-13,2.748757592768802e-16,115.2814926183061,0.844364655318583,0.6887293106371677,12.50420156199256,0.014538013778787788,1.17251960642002
NGC3109,0.52,11.2,3.959905301898014,5.210043286746739,7.999566350038419,1.7310637529071928,6.268502597131226,0,0.0,0.0,0.7133828842186489,0.28661711578135113,2.32,0.2241379310344828,9.771704721072836e-13,2.4676612131075912e-16,128.41344527242984,1.1629237193713946,1.325847438742798,9.811317852594613,0.06354886413453531,1.17251960642002
NGC3109,0.77,14.9,6.70976154568849,11.878808437514671,4.931265256802952,3.13423520842919,1.7970300483737622,0,0.0,0.0,0.5441916976337657,0.4558083023662344,2.32,0.33189655172413796,1.8946435936066525e-12,2.823712259676499e-16,112.22137703810984,1.135149084561132,1.270298169122249,6.98005552738224,0.26077339980779257,1.17251960642002
NGC3109,1.03,19.1,8.925561606980258,18.370079355423808,4.579263459219877,4.235951323118156,0.34331213610172107,0,0.0,0.0,0.4631111401212442,0.5368888598787557,2.32,0.44396551724137934,2.50632829754167e-12,2.8080342816541534e-16,112.84793786549562,0.9826535260242713,0.9653070520485443,6.031122688172793,0.4575975634797904,1.17251960642002
NGC3109,1.29,24.3,11.138529974821633,24.29215176736359,4.759450247991305,4.756376401017885,0.003073846973419947,0,0.0,0.0,0.4553871561984527,0.5446128438015473,2.32,0.5560344827586208,3.1165214748275536e-12,2.7979647959581486e-16,113.25406188028012,0.9134386561276742,0.8268773122553625,5.375264849708168,0.5960039283975574,1.17251960642002
NGC3109,1.55,29.8,13.033909620677905,29.130093575284423,5.227368515235208,4.994986848020085,0.23238166721512243,0,0.0,0.0,0.40427400537311603,0.5957259946268838,2.32,0.6681034482758621,3.55158154412226e-12,2.7248781428465503e-16,116.29176114615501,0.8154780133648973,0.6309560267298053,5.013277170896321,0.6796315382616768,1.17251960642002
NGC3109,1.81,34.3,14.712909297620238,33.29761624580041,5.434894583398968,5.121877323489575,0.313017259909393,0,0.0,0.0,0.3643780168771888,0.6356219831228112,2.32,0.7801724137931035,3.875454288302547e-12,2.634050281904061e-16,120.3017574559084,0.7134830621911057,0.4269661243822185,4.783662662034296,0.7348765722043907,1.17251960642002
NGC3109,2.06,38.2,16.0178790730858,36.62010913825527,5.687438382414012,5.226720145899248,0.4607182365147642,0,0.0,0.0,0.3493985811804814,0.6506014188195185,2.32,0.8879310344827587,4.035960240107219e-12,2.5196595764595827e-16,125.76336942530321,0.5297889513329164,0.0595779026658505,4.680055068614084,0.7702512592299611,1.17251960642002
NGC3109,2.32,42.5,16.823960591965257,39.08682324366093,6.381479453932608,5.397644342109453,0.9838351118231543,0,0.0,0.0,0.3310704474702226,0.6689295525297775,2.32,1.0,3.95341656982591e-12,2.3498726998409474e-16,134.8502317430803,0.36239096848242625,-0.2752180630351404,4.732565724586328,0.7925074170251233,1.17251960642002
NGC3109,2.58,42.3,17.400288790706895,41.11027852599477,5.9097324850988375,5.581975497526478,0.3277569875723598,0,0.0,0.0,0.31131365206036726,0.6886863479396327,2.32,1.1120689655172415,3.80274570830005e-12,2.185449766978012e-16,144.9957271625899,0.3070159278517952,-0.38596814429641313,4.832696541074757,0.8086174766179813,1.17251960642002
NGC3109,2.84,47.3,17.905178022013633,42.95366658937362,6.978546791376293,5.754971760265653,1.2235750311106397,0,0.0,0.0,0.29443279597898164,0.7055672040210182,2.32,1.2241379310344829,3.65799430412677e-12,2.0429812535957062e-16,155.10709047504474,0.30669197238159995,-0.3866160552368001,4.934544507346769,0.8218276673893539,1.17251960642002
NGC3109,3.1,49.3,18.405654022609465,44.73212129822148,7.174494883077833,5.906585288989135,1.2679095940886986,0,0.0,0.0,0.30265895755828265,0.6973410424417175,2.32,1.3362068965517242,3.5411546421926287e-12,1.9239493678641802e-16,164.70333545838898,0.37237436093029075,-0.2552512781394114,5.0211784917610345,0.8334001590173592,1.17251960642002
NGC3109,3.35,50.6,19.020139326513885,46.603118888099644,7.077398437718115,6.003473215117821,1.0739252226002938,0,0.0,0.0,0.3143006647672789,0.685699335232721,2.32,1.4439655172413794,3.4993441734941624e-12,1.8398099579723435e-16,172.23565769234355,0.4022930722322542,-0.19541385553549162,5.0532088997445355,0.8444699758271333,1.17251960642002
NGC3109,3.61,53.0,19.570945301645498,48.367750851391705,7.33378430841683,6.107847416615872,1.2259368918009583,0,0.0,0.0,0.3071829574235834,0.6928170425764165,2.32,1.5560344827586208,3.438115661292262e-12,1.7567448114032542e-16,180.37957253858124,0.12558703805247262,-0.7488259238950263,5.101145390716671,0.8539847198928623,1.17251960642002
NGC3109,3.87,54.7,19.41786162274312,48.9898296524961,7.935455287693371,6.365156043251134,1.5702992444422366,0,0.0,0.0,0.28928651608585354,0.7107134839141462,2.32,1.6681034482758623,3.1571550940230213e-12,1.625902560931432e-16,194.89536812018903,-0.13100849379708635,-1.2620169875941656,5.338373373534811,0.8571430310906344,1.17251960642002
NGC3109,4.13,55.2,19.23198377703143,49.509760304172424,8.23815554255396,6.627251918723178,1.6109036238307821,0,0.0,0.0,0.2710493331155986,0.7289506668844011,2.32,1.7801724137931034,2.9020319838558585e-12,1.5089613310311372e-16,209.99933638044348,0.06370582188451124,-0.8725883562310344,5.582449100888754,0.8597089982867135,1.17251960642002
NGC3109,4.38,57.5,19.522367940390836,50.727787894592645,8.675024339264885,6.75191336514927,1.9231109741156152,0,0.0,0.0,0.2523817451512026,0.7476182548487974,2.32,1.8879310344827587,2.819648389989257e-12,1.4443167952774524e-16,219.39845827204195,0.27137028896597926,-0.4572594220680628,5.668137033196294,0.8654697268205525,1.17251960642002
NGC3109,4.64,59.1,19.84865738532458,52.00652053882637,8.86569305417784,6.8652020984263995,2.00049095575144,0,0.0,0.0,0.24733100963222512,0.752668990367775,2.32,2.0,2.7513660133640244e-12,1.3861723541050643e-16,228.6013548040157,0.327884599893455,-0.34423080021306873,5.742008880059136,0.8711621697981841,1.17251960642002
NGC3109,4.9,61.2,20.248843176833585,53.37975955405235,9.134870827491584,6.949487733086391,2.185383094405193,0,0.0,0.0,0.2393568391840653,0.7606431608159346,2.32,2.1120689655172415,2.7114926527966994e-12,1.3390852154452357e-16,236.63981536449793,0.36090369778425924,-0.27819260443152416,5.786410495981488,0.876900302723379,1.17251960642002
NGC3109,5.16,62.7,20.62493999991273,54.69142797994101,9.241653769621932,7.031583494944732,2.2100702746772,0,0.0,0.0,0.23070706130389385,0.7692929386961059,2.32,2.224137931034483,2.6714051831979393e-12,1.295230523438731e-16,244.6521081814816,0.446466575296423,-0.10706684940714695,5.832033352474417,0.8820459934369483,1.17251960642002
NGC3109,5.42,64.4,21.172002739467043,56.25814633863954,9.252260494447677,7.060686904446705,2.1915735900009725,0,0.0,0.0,0.21737868532931243,0.7826213146706876,2.32,2.336206896551724,2.6799622387021017e-12,1.265804785537055e-16,250.339453414093,0.533053868970164,0.06610773794022862,5.822210163492708,0.8877973764517167,1.17251960642002
NGC3109,5.67,66.6,21.687555187249668,57.728730329361284,9.430338106693087,7.085374617139124,2.3449634895539635,0,0.0,0.0,0.20805791346253716,0.791942086537463,2.32,2.4439655172413794,2.688080150329016e-12,1.2394574340538695e-16,255.66096054131793,0.2835940716004757,-0.43281185679904866,5.812933823160024,0.8928362738344473,1.17251960642002
NGC3109,5.93,66.3,21.72169537582184,58.432907607745015,9.31621749730651,7.236483175518208,2.079734321788303,0,0.0,0.0,0.20562920640935692,0.7943707935906431,2.32,2.5560344827586206,2.578320030950853e-12,1.1869791866341844e-16,266.9641403223266,-0.08267872527345332,-1.165357450546935,5.94198313626103,0.8951343571667016,1.17251960642002
NGC3109,6.19,66.2,21.54033774108475,58.76506471104635,9.445195724053404,7.442749811591284,2.00244591246212,0,0.0,0.0,0.18634446308365027,0.8136555369163497,2.32,2.6681034482758625,2.4289492805593452e-12,1.12762822466173e-16,281.01538362552833,-0.19817730793403143,-1.3963546158680629,6.13125301942345,0.8961937580801254,1.17251960642002
NGC3109,6.45,67.3,21.363059237852617,59.078534396917846,9.924376665688678,7.647729813245236,2.2766468524434424,0,0.0,0.0,0.174486497335665,0.825513502664335,2.32,2.7801724137931036,2.2928268197963294e-12,1.073267079526575e-16,295.24885667793677,-0.20085346649719907,-1.4017069329944414,6.319372047304966,0.8971794584307062,1.17251960642002
NGC3198,0.32,24.4,44.74571711348473,49.480460194654384,0.2973560009014178,1.222825579785654,-0.9254695788842362,1,0.0,0.0,1.0,0.0,4.82,0.06639004149377593,2.0274821775761506e-10,4.5311200900725785e-15,6.993433672935686,0.219131797426946,-0.5617364051461055,0.2210882346768247,0.8595661404586549,1.17251960642002
NGC3198,0.64,43.3,52.085485502201095,60.82780917141136,0.6911023334531804,1.3638635294678758,-0.6727611960146954,1,0.0,0.0,1.0,0.0,4.82,0.13278008298755187,1.3735913196694754e-10,2.637186360894012e-15,12.015869748123002,0.18938676891380535,-0.6212264621723875,0.34387475262003514,0.9024395562930565,1.17251960642002
NGC3198,0.96,45.5,55.84729357811353,68.20898486235856,0.6637713911372275,1.4916911359109026,-0.8279197447736751,1,0.0,0.0,1.0,0.0,4.82,0.1991701244813278,1.052778745409376e-10,1.8851025322057116e-15,16.809742320462277,0.16500298109644973,-0.6699940378071148,0.4553994063431172,0.9208307324614367,1.17251960642002
NGC3198,1.28,58.5,58.478778202011036,74.08721535944018,1.0007259265432515,1.605055162292778,-0.6043292357495265,0,0.0,0.0,0.99996417885134,3.5821148659960055e-05,4.82,0.26556016597510373,8.657463899465331e-11,1.4804454138146833e-15,21.40442836887706,0.11514207243365959,-0.7697158551327021,0.5536351240185096,0.9320757780044353,1.17251960642002
NGC3198,1.61,68.8,59.55272202007227,78.37762411890067,1.3346692131205438,1.7321318806153865,-0.3974626674948427,0,0.0,0.0,0.9999936557646669,6.344235333121839e-06,4.82,0.33402489626556015,7.138080411234064e-11,1.198615305750117e-15,26.437246097235445,-0.003641061159532555,-1.0072821223190545,0.6650669794055343,0.9388664486700063,1.17251960642002
NGC3198,1.93,76.9,58.81004973641836,80.74291148924502,1.7098168245881857,1.884975533611025,-0.17515870902283925,0,0.0,0.0,1.0000007228312422,7.228312420789442e-07,4.82,0.40041493775933606,5.806973747393377e-11,9.874118068969062e-16,32.0920689753687,0.13628250503644246,-0.7274349899271044,0.8010726264401126,0.9421916671651311,1.17251960642002
NGC3198,2.24,82.0,61.5447796323945,85.65250371001527,1.7751917168773024,1.9368575584197343,-0.1616658415424319,0,0.0,0.0,1.000058319430437,5.831943043697145e-05,4.82,0.46473029045643155,5.4794693489028804e-11,8.903223606667567e-16,35.591701628495485,0.22655699367611426,-0.5468860126477608,0.8425768341541351,0.9482960399485841,1.17251960642002
NGC3198,2.57,86.9,62.861685866670804,89.34848135716393,1.9110300000514984,2.020236914625316,-0.1092069145738177,0,0.0,0.0,1.0002283889892414,0.00022838898924156266,4.82,0.5331950207468878,4.982450617953303e-11,7.926053126416376e-16,39.97965608938097,0.07391185383632504,-0.8521762923273428,0.9137215430751403,0.9522852448630212,1.17251960642002
NGC3198,2.89,97.6,62.902108867668346,91.71621822024646,2.4075162295981167,2.1259931752862986,0.2815230543118181,0,0.0,0.0,1.000516822798171,0.0005168227981709794,4.82,0.5995850622406639,4.4364607884250116e-11,7.05296033517463e-16,44.92877644014761,0.26878437806702493,-0.4624312438659359,1.0059842618497223,0.9546066561839804,1.17251960642002
NGC3198,3.21,100.0,66.32389049203914,96.80551557340817,2.273317069341024,2.1303954087073143,0.1429216606337098,0,0.0,0.0,1.0002954402863315,0.0002954402863315595,4.82,0.6659751037344398,4.4405731945899774e-11,6.695284552288108e-16,47.32896349147636,0.6461700398155621,0.2923400796311455,1.0052238005975658,0.959063821513566,1.17251960642002
NGC3198,3.54,107.0,71.57228583746644,103.38102311474283,2.23500129943979,2.0863726276880397,0.1486286717517502,0,0.0,0.0,1.0000296919990959,2.9691999095536037e-05,4.82,0.7344398340248962,4.689111844634597e-11,6.551574802687043e-16,48.36713121405939,0.8066283850698746,0.6132567701397136,0.9612049681609741,0.9639237793251133,1.17251960642002
NGC3198,3.85,113.0,76.74314334192991,109.64679340704011,2.1680920639570007,2.0413275811365894,0.1267644828204113,0,0.0,0.0,0.9999779947739456,2.2005226054415167e-05,4.82,0.7987551867219916,4.9570410568045064e-11,6.459262470809093e-16,49.058368439484816,0.8062226969600239,0.6124453939200123,0.9176595137798105,0.967800153040788,1.17251960642002
NGC3198,4.17,117.0,81.69204643048184,115.6922195854503,2.051219669915465,2.0056204786447527,0.045599191270712325,0,0.0,0.0,0.9996537995525333,0.0003462004474667755,4.82,0.8651452282157676,5.185941033304272e-11,6.348159043509083e-16,49.91697214396297,0.6700683221450703,0.34013664429014057,0.8832887160187213,0.9709822992212769,1.17251960642002
NGC3198,4.5,119.0,85.26872199112638,120.58172362947344,1.9476656959811303,1.9997857407441186,-0.05212004476298837,0,0.0,0.0,0.9987037247074322,0.0012962752925677957,4.82,0.933609958506224,5.23565561316339e-11,6.140183048255663e-16,51.6077249896175,0.5779165131084625,0.15583302621689654,0.8761390835765179,0.9732261523868262,1.17251960642002
NGC3198,4.82,127.0,88.80610958712244,125.3093505196523,2.045133920895021,1.9910458825087725,0.05408803838624854,0,0.0,0.0,0.9972818320200365,0.002718167979963698,4.82,1.0,5.302036704377687e-11,5.970351284419425e-16,53.075750997640654,0.5367641224627633,0.07352824492545551,0.8667586800040529,0.9751590339193055,1.17251960642002
NGC3198,5.15,132.0,91.69743944080447,129.49934340731505,2.072208473306115,1.9944388060004354,0.07776966730567958,0,0.0,0.0,0.9956899871466938,0.004310012853305952,4.82,1.0684647302904564,5.2906772206457e-11,5.769710967841268e-16,54.92144752250046,0.49300337977165043,-0.013993240456727563,0.8683506510133865,0.976703661170485,1.17251960642002
NGC3198,5.46,134.0,94.42312666926468,133.38952047165932,2.013969281708086,1.9956605300956718,0.018308751612414298,0,0.0,0.0,0.9942499808638706,0.005750019136129095,4.82,1.1327800829875518,5.291370724220693e-11,5.603892722971085e-16,56.54656393427262,0.4722429929082921,-0.05551401418341584,0.8682533046875738,0.978013236675511,1.17251960642002
NGC3198,5.78,137.0,96.84191938411796,137.03214112393468,2.0013099628795863,2.0022491146607826,-0.0009391517811963013,0,0.0,0.0,0.9926366529422126,0.007363347057787258,4.82,1.1991701244813278,5.257787345238122e-11,5.429247353497207e-16,58.36552610486114,0.4290245770153902,-0.14195084596917695,0.8729907460138412,0.9791425586133801,1.17251960642002
NGC3198,6.1,140.0,99.03062985763547,140.44008084807473,1.9985590695010789,2.011143497200283,-0.012584427699203982,0,0.0,0.0,0.9908747832232571,0.009125216776743,4.82,1.2655601659751037,5.2097073244584224e-11,5.260703008703265e-16,60.23546237376341,0.3809675885846957,-0.238064822830637,0.8798573167422179,0.9801226593981702,1.17251960642002
NGC3198,6.43,142.0,100.86269553209452,143.56154731088066,1.9820542991167152,2.025886545890243,-0.04383224677352793,0,0.0,0.0,0.9889345360659791,0.011065463934020869,4.82,1.33402489626556,5.126892911246195e-11,5.083041737284144e-16,62.34079799423369,0.21508716431793573,-0.5698256713641285,0.8919228994926356,0.9809613725013844,1.17251960642002
NGC3198,6.74,144.0,101.32139014048317,145.41782669270978,2.019866678473899,2.0598377827722976,-0.039971104298398785,0,0.0,0.0,0.9865056911370392,0.013494308862960878,4.82,1.3983402489626555,4.935673934741178e-11,4.871304990878841e-16,65.05051084537419,-0.04195982253281727,-1.0839196450656914,0.9209956536297526,0.9814353658285973,1.17251960642002
NGC3198,7.06,146.0,100.48720664840873,146.2101459465033,2.110980219641966,2.117061496291994,-0.006081276650027778,0,0.0,0.0,0.9835965368951579,0.016403463104842104,4.82,1.4647302904564314,4.6346924977830974e-11,4.612221448247901e-16,68.70461049971198,-0.19594122549115234,-1.391882450982358,0.9705280929717426,0.981632340153263,1.17251960642002
NGC3198,8.04,147.0,97.33017671822036,147.80618033275894,2.281075424932239,2.3061638707906624,-0.02508844585842329,0,0.0,0.0,0.9716428302254644,0.0283571697745356,4.82,1.66804979253112,3.818062675926914e-11,3.9227943528557947e-16,80.7793755259182,-0.24279872411998227,-1.4855974482399716,1.1343767544072136,0.9820197784660561,1.17251960642002
NGC3198,9.04,148.0,94.62670315508197,149.40285775796306,2.4462228140330304,2.4928169601155337,-0.04659414608250323,0,0.0,0.0,0.9551941748269458,0.044805825173054446,4.82,1.87551867219917,3.209689831755172e-11,3.391949338544396e-16,93.42146550935048,-0.16704155451832747,-1.334083109036655,1.2959855758446854,0.9823953067945532,1.17251960642002
NGC3198,10.04,152.0,93.62450213485782,152.1152447538914,2.635773779513189,2.6397721249600785,-0.003998345446889484,0,0.0,0.0,0.936028821200602,0.06397117879939823,4.82,2.0829875518672196,2.829107226311861e-11,3.021759434551419e-16,104.86634856402148,-0.051233018211533476,-1.102466036423067,1.4226785823079582,0.9830069591000696,1.17251960642002
NGC3198,11.04,155.0,93.57334476227726,155.40828595278506,2.7438419350151215,2.7583160972700833,-0.014474162254961787,0,0.0,0.0,0.9162484192144152,0.0837515807855847,4.82,2.2904564315352696,2.570036622263237e-11,2.746547778956075e-16,115.37424565056413,-0.01614981220280498,-1.0322996244055958,1.5244412485068788,0.9837078726005634,1.17251960642002
NGC3198,12.05,156.0,93.36279933678082,158.36210947734048,2.7919103388365674,2.877099136107404,-0.0851887972708365,0,0.0,0.0,0.8959903149529777,0.10400968504702218,4.82,2.5,2.344038610993834e-11,2.5106773015003057e-16,126.21330425496377,-0.0936722890013808,-1.1873445780027154,1.626444993052103,0.9843005242091369,1.17251960642002
NGC3198,14.05,157.0,90.36059760758558,161.1224680805711,3.0188470901836384,3.1794648098588865,-0.16061771967524807,0,0.0,0.0,0.8543949877217958,0.1456050122782043,4.82,2.9149377593360994,1.8831544594691208e-11,2.0840438303066673e-16,152.05096626670297,-0.3537480800976027,-1.7074961601952197,1.8874278163837326,0.9848257520510658,1.17251960642002
NGC3198,16.07,153.0,84.75216280426123,160.41629221129892,3.2589768984354857,3.582575638512267,-0.32359874007678124,0,0.0,0.0,0.8152362522971306,0.18476374770286955,4.82,3.33402489626556,1.44840421906589e-11,1.7089879138672155e-16,185.420198451392,-0.4316829397590958,-1.8633658795181844,2.2368233362797807,0.9846939088638026,1.17251960642002
NGC3198,18.13,153.0,80.84814530958641,160.69356710866785,3.581316789400979,3.9505436062392816,-0.3692268168383026,0,0.0,0.0,0.7818657563542479,0.218134243645752,4.82,3.7614107883817423,1.1682785341983564e-11,1.4450282436594498e-16,219.29043915280656,-0.30660071644370746,-1.6132014328873936,2.5553933001306457,0.9847458792160094,1.17251960642002
NGC3198,20.05,154.0,78.94877389801567,162.30998707618647,3.8049649658765263,4.226683291435853,-0.4217183255593264,0,0.0,0.0,0.7454753590253823,0.25452464097461774,4.82,4.159751037344399,1.0073502084063982e-11,1.2759542152075363e-16,248.34815729555643,-0.272870289697984,-1.5457405793959538,2.7937062628274147,0.9850436716684045,1.17251960642002
NGC3198,22.12,153.0,76.5902291418429,163.25722111534927,3.9905809402121677,4.543578774655213,-0.5529978344430453,0,0.0,0.0,0.7145536379492127,0.2854463620507873,4.82,4.589211618257261,8.593413174354463e-12,1.1219986244511306e-16,282.4253713281548,-0.3333590981833723,-1.6667181963667304,3.067547741617832,0.9852141655452945,1.17251960642002
NGC3198,24.03,150.0,74.37636284465651,163.7182260357419,4.067360295009076,4.8453392188501265,-0.7779789238410508,0,0.0,0.0,0.6846018967619536,0.31539810323804623,4.82,4.985477178423237,7.459679707451452e-12,1.0029637672699645e-16,315.94449219519583,-0.29074994329938164,-1.581499886598806,3.3284940298875303,0.9852960948436177,1.17251960642002
NGC3198,26.1,149.0,72.99129091884868,165.132260312482,4.167066657328101,5.118253142966399,-0.9511864856382974,0,0.0,0.0,0.6413923716139779,0.35860762838602195,4.82,5.4149377593361,6.614631582998738e-12,9.062220300162726e-17,349.6724507288787,-0.2005579979241503,-1.401115995848329,3.563832253093976,0.9855432120224177,1.17251960642002
NGC3198,28.16,148.0,72.02298174888347,166.80596642574017,4.222612572269876,5.36390363630003,-1.1412910640301543,0,0.0,0.0,0.6024783288925922,0.39752167110740755,4.82,5.842323651452282,5.969165526682084e-12,8.28786226526177e-17,382.343320868739,-0.27621347619938064,-1.552426952398747,3.7753218901488172,0.9858277800962322,1.17251960642002
NGC3198,30.08,146.0,70.31718531056259,167.13000343971956,4.31104697393919,5.649186176072649,-1.3381392021334593,0,0.0,0.0,0.5851589882108661,0.4148410117891339,4.82,6.240663900414937,5.3265891840811625e-12,7.57508873621117e-17,418.31969126051945,-0.3973255517791827,-1.7946511035583228,4.021906109326117,0.9858819068208411,1.17251960642002
NGC3198,32.14,147.0,68.3362279468219,167.0447162831327,4.627353350143116,5.975351819193954,-1.3479984690508386,0,0.0,0.0,0.5748047944383019,0.4251952055616979,4.82,6.66804979253112,4.7082575482910365e-12,6.889841142468273e-17,459.924795924638,-0.3491620787559455,-1.6983241575119052,4.304126716263267,0.9858676905242113,1.17251960642002
NGC3198,34.06,148.0,67.2461905984272,167.7999815662163,4.843820672798156,6.226563810581035,-1.382743137782879,0,0.0,0.0,0.5559677506009084,0.4440322493990918,4.82,7.066390041493776,4.3022417361151e-12,6.397747884049991e-17,495.3006649891511,-0.19676211446579828,-1.393524228931625,4.52087376034153,0.9859928448978987,1.17251960642002
NGC3198,36.12,148.0,66.79193214752813,169.4547247421127,4.909931317897384,6.4366419444298995,-1.5267106265325152,0,0.0,0.0,0.5277441380633952,0.47225586193660457,4.82,7.493775933609958,4.002251262982399e-12,5.992117811687704e-17,528.8295192097345,-0.11695348378639636,-1.2339069675728354,4.701306997312941,0.9862613318577896,1.17251960642002
NGC3198,38.19,149.0,66.35266799458783,171.02680976983456,5.042614361484265,6.643724408972805,-1.6011100474885396,0,0.0,0.0,0.5035832237096773,0.49641677629032277,4.82,7.923236514522821,3.735693187030702e-12,5.630057237992918e-17,562.8377558968756,-0.11291641641994232,-1.2258328328399557,4.879153463435912,0.9865093520537533,1.17251960642002
NGC3198,40.1,150.0,66.0035089976283,172.46514504079573,5.164740057944252,6.827608747835332,-1.6628686898910798,0,0.0,0.0,0.4825273859767713,0.5174726140232286,4.82,8.319502074688797,3.520414129937632e-12,5.3336772292881133e-17,594.1133377930026,-0.02301618792527904,-1.0460323758504728,5.036997529537919,0.9867304605183983,1.17251960642002
NGC3198,42.17,150.0,66.21895423517348,174.7958572049962,5.1311874737725045,6.967831421752257,-1.836643947979752,0,0.0,0.0,0.4540086079432743,0.5459913920567255,4.82,8.748962655601659,3.3694973021429323e-12,5.088418174313539e-17,622.7492853081769,-0.245885484588932,-1.4917709691778214,5.156383525569988,0.9870774285481692,1.17251960642002
