galaxy,R_kpc,V_obs_kms,V_bar_kms,V_pred_kms,Sigma_req,Sigma_pred,dSigma,need_Sigma_lt_1,f_bulge,f_bulge_r,f_disk_r,f_gas_r,R_d_kpc,R_over_Rd,g_bar_SI,Omega_bar_SI,tau_dyn_Myr,dlnVbar_dlnR,dlnGbar_dlnR,h_term,C_term,A_use,omega2,shear2,theta2,tidal2
NGC3198,5.78,137.0,96.84191938411796,137.4555218212236,2.0013099628795863,2.0146407066846175,-0.013330743805031187,0,0.0,0.0,0.9926366529422126,0.007363347057787258,4.82,1.1991701244813278,5.257787345238122e-11,5.429247353497207e-16,58.36552610486114,0.4290245770153902,-0.14195084596917695,0.8729907460138412,0.9912484661587486,1.17251960642002,1151.5126754501262,182.78091806217316,0.0,51.126058934535784
NGC3198,6.1,140.0,99.03062985763547,140.6933316638253,1.9985590695010789,2.018403290148989,-0.019844220647910138,0,0.0,0.0,0.9908747832232571,0.009125216776743,4.82,1.2655601659751037,5.2097073244584224e-11,5.260703008703265e-16,60.23546237376341,0.3809675885846957,-0.238064822830637,0.8798573167422179,0.987159729399874,1.17251960642002,976.9113085697596,215.95040831582412,0.0,95.22693577323592
NGC3198,6.43,142.0,100.86269553209452,143.55069562443984,1.9820542991167152,2.0255802876325637,-0.043525988515848546,0,0.0,0.0,0.9889345360659791,0.011065463934020869,4.82,1.33402489626556,5.126892911246195e-11,5.083041737284144e-16,62.34079799423369,0.21508716431793573,-0.5698256713641285,0.8919228994926356,0.9806685257709181,1.17251960642002,826.217219843757,242.7222020526041,0.0,207.29141081198424
NGC3198,6.74,144.0,101.32139014048317,145.1310255183967,2.019866678473899,2.0517207404589586,-0.0318540619850598,0,0.0,0.0,0.9865056911370392,0.013494308862960878,4.82,1.3983402489626555,4.935673934741178e-11,4.871304990878841e-16,65.05051084537419,-0.04195982253281727,-1.0839196450656914,0.9209956536297526,0.9739187887431869,1.17251960642002,724.414257002611,253.7282115308286,0.0,335.4123775783302
NGC3198,7.06,146.0,100.48720664840873,145.67031234150838,2.110980219641966,2.1014572287463062,0.009522990895659778,0,0.0,0.0,0.9835965368951579,0.016403463104842104,4.82,1.4647302904564314,4.6346924977830974e-11,4.612221448247901e-16,68.70461049971198,-0.19594122549115234,-1.391882450982358,0.9705280929717426,0.9679198867940731,1.17251960642002,612.5799598143151,275.3927621766416,0.0,326.4205076061405
NGC3198,8.04,147.0,97.33017671822036,146.87255143651765,2.281075424932239,2.277121768340309,0.003953656591930255,0,0.0,0.0,0.9716428302254644,0.0283571697745356,4.82,1.66804979253112,3.818062675926914e-11,3.9227943528557947e-16,80.7793755259182,-0.24279872411998227,-1.4855974482399716,1.1343767544072136,0.9601849079323758,1.17251960642002,403.091634705123,276.05281659540316,0.0,145.35383676417794
NGC3198,9.04,148.0,94.62670315508197,148.52021905149783,2.4462228140330304,2.46344995258404,-0.017227138551009435,0,0.0,0.0,0.9551941748269458,0.044805825173054446,4.82,1.87551867219917,3.209689831755172e-11,3.391949338544396e-16,93.42146550935048,-0.16704155451832747,-1.334083109036655,1.2959855758446854,0.9630694208056194,1.17251960642002,346.62572314444816,208.26397175780968,0.0,143.69314640938592
NGC3198,10.04,152.0,93.62450213485782,151.314676337409,2.635773779513189,2.612059490442645,0.02371428907054396,0,0.0,0.0,0.936028821200602,0.06397117879939823,4.82,2.0829875518672196,2.829107226311861e-11,3.021759434551419e-16,104.86634856402148,-0.051233018211533476,-1.102466036423067,1.4226785823079582,0.9663938503815048,1.17251960642002,306.93929559030624,161.21654686562724,0.0,130.40084650620415
NGC3198,11.04,155.0,93.57334476227726,154.535086458506,2.7438419350151215,2.727406629812834,0.01643530520228742,0,0.0,0.0,0.9162484192144152,0.0837515807855847,4.82,2.2904564315352696,2.570036622263237e-11,2.746547778956075e-16,115.37424565056413,-0.01614981220280498,-1.0322996244055958,1.5244412485068788,0.9664152558049857,1.17251960642002,263.0334334673347,137.29767507669348,0.0,113.55572439331313
NGC3198,12.05,156.0,93.36279933678082,157.19891844330382,2.7919103388365674,2.834988996785423,-0.04307865794885579,0,0.0,0.0,0.8959903149529777,0.10400968504702218,4.82,2.5,2.344038610993834e-11,2.5106773015003057e-16,126.21330425496377,-0.0936722890013808,-1.1873445780027154,1.626444993052103,0.962219094724757,1.17251960642002,210.91068781248165,130.04205734748876,0.0,88.71302202398073
NGC3198,14.05,157.0,90.36059760758558,159.45682171122664,3.0188470901836384,3.11406747107275,-0.09522038088911167,0,0.0,0.0,0.8543949877217958,0.1456050122782043,4.82,2.9149377593360994,1.8831544594691208e-11,2.0840438303066673e-16,152.05096626670297,-0.3537480800976027,-1.7074961601952197,1.8874278163837326,0.9552749269765534,1.17251960642002,140.75221333484706,111.89604710480276,0.0,49.50882466694307
NGC3198,16.07,153.0,84.75216280426123,158.52617962782068,3.2589768984354857,3.4986492665495,-0.2396723681140145,0,0.0,0.0,0.8152362522971306,0.18476374770286955,4.82,3.33402489626556,1.44840421906589e-11,1.7089879138672155e-16,185.420198451392,-0.4316829397590958,-1.8633658795181844,2.2368233362797807,0.9526941540328534,1.17251960642002,107.51872441340315,88.22582946579773,0.0,46.13114541460603
NGC3198,18.13,153.0,80.84814530958641,158.55812397534137,3.581316789400979,3.8462443781679188,-0.2649275887669398,0,0.0,0.0,0.7818657563542479,0.218134243645752,4.82,3.7614107883817423,1.1682785341983564e-11,1.4450282436594498e-16,219.29043915280656,-0.30660071644370746,-1.6132014328873936,2.5553933001306457,0.9499359428939376,1.17251960642002,83.51307717018683,71.77687232000679,0.0,40.380106426409284
NGC3198,20.05,154.0,78.94877389801567,160.19767015879785,3.8049649658765263,4.1173862695646,-0.3124213036880734,0,0.0,0.0,0.7454753590253823,0.25452464097461774,4.82,4.159751037344399,1.0073502084063982e-11,1.2759542152075363e-16,248.34815729555643,-0.272870289697984,-1.5457405793959538,2.7937062628274147,0.9516774159803316,1.17251960642002,69.47139973626886,58.34940681143796,0.0,30.255879216270493
NGC3198,22.12,153.0,76.5902291418429,161.4649225274662,3.9905809402121677,4.444364187348111,-0.45378324713594287,0,0.0,0.0,0.7145536379492127,0.2854463620507873,4.82,4.589211618257261,8.593413174354463e-12,1.1219986244511306e-16,282.4253713281548,-0.3333590981833723,-1.6667181963667304,3.067547741617832,0.9576297309779556,1.17251960642002,61.030514130842576,45.56252029424498,0.0,20.862902440246938
NGC3198,24.03,150.0,74.37636284465651,161.9312490941151,4.067360295009076,4.740143162799493,-0.6727828677904171,0,0.0,0.0,0.6846018967619536,0.31539810323804623,4.82,4.985477178423237,7.459679707451452e-12,1.0029637672699645e-16,315.94449219519583,-0.29074994329938164,-1.581499886598806,3.3284940298875303,0.9583415773561761,1.17251960642002,52.58732208019997,39.06253679620759,0.0,16.394955619560353
NGC3198,26.1,149.0,72.99129091884868,163.13793762234,4.167066657328101,4.9953721256445185,-0.828305468316417,0,0.0,0.0,0.6413923716139779,0.35860762838602195,4.82,5.4149377593361,6.614631582998738e-12,9.062220300162726e-17,349.6724507288787,-0.2005579979241503,-1.401115995848329,3.563832253093976,0.9561364348516593,1.17251960642002,43.559605798819,34.71094849683932,0.0,12.893945462148206
NGC3198,28.16,148.0,72.02298174888347,164.38372572612187,4.222612572269876,5.209252927726731,-0.9866403554568555,0,0.0,0.0,0.6024783288925922,0.39752167110740755,4.82,5.842323651452282,5.969165526682084e-12,8.28786226526177e-17,382.343320868739,-0.27621347619938064,-1.552426952398747,3.7753218901488172,0.9508914071995136,1.17251960642002,35.44752894048178,32.16790272098465,0.0,10.868897810262197
NGC3198,30.08,146.0,70.31718531056259,164.15710511693433,4.31104697393919,5.449998880145528,-1.138951906206338,0,0.0,0.0,0.5851589882108661,0.4148410117891339,4.82,6.240663900414937,5.3265891840811625e-12,7.57508873621117e-17,418.31969126051945,-0.3973255517791827,-1.7946511035583228,4.021906109326117,0.9436432990976711,1.17251960642002,28.66567403472361,30.529835922698787,0.0,9.029275811587814
NGC3198,32.14,147.0,68.3362279468219,164.82224131583013,4.627353350143116,5.817409363383599,-1.1900560132404836,0,0.0,0.0,0.5748047944383019,0.4251952055616979,4.82,6.66804979253112,4.7082575482910365e-12,6.889841142468273e-17,459.924795924638,-0.3491620787559455,-1.6983241575119052,4.304126716263267,0.9545713380643157,1.17251960642002,28.097218313658555,23.648364637289465,0.0,7.491954477018514
NGC3198,34.06,148.0,67.2461905984272,161.6309607463343,4.843820672798156,5.777151204699281,-0.9333305319011247,0,0.0,0.0,0.5559677506009084,0.4440322493990918,4.82,7.066390041493776,4.3022417361151e-12,6.397747884049991e-17,495.3006649891511,-0.19676211446579828,-1.393524228931625,4.52087376034153,0.90121102076533,1.17251960642002,15.865197228315129,32.153409817525834,0.0,6.32669542815081
NGC3198,36.12,148.0,66.79193214752813,161.65438878458133,4.909931317897384,5.857698115822052,-0.9477667979246673,0,0.0,0.0,0.5277441380633952,0.47225586193660457,4.82,7.493775933609958,4.002251262982399e-12,5.992117811687704e-17,528.8295192097345,-0.11695348378639636,-1.2339069675728354,4.701306997312941,0.8812351194807486,1.17251960642002,11.644606594105602,29.4076133960832,0.0,4.703326570864364
NGC3198,38.19,149.0,66.35266799458783,169.73182387066626,5.042614361484265,6.543495009748755,-1.5008806482644896,0,0.0,0.0,0.5035832237096773,0.49641677629032277,4.82,7.923236514522821,3.735693187030702e-12,5.630057237992918e-17,562.8377558968756,-0.11291641641994232,-1.2258328328399557,4.879153463435912,0.9689894959232783,1.17251960642002,22.934722858673123,12.992537891710315,0.0,3.972207509111932
NGC3198,40.1,150.0,66.0035089976283,139.9880096121439,5.164740057944252,4.498291833423428,0.6664482245208241,0,0.0,0.0,0.4825273859767713,0.5174726140232286,4.82,8.319502074688797,3.520414129937632e-12,5.3336772292881133e-17,594.1133377930026,-0.02301618792527904,-1.0460323758504728,5.036997529537919,0.592330621561348,1.17251960642002,9.19020152213645,123.29095706916733,0.0,7.783366822802545
NGC3198,42.17,150.0,66.21895423517348,168.36779976278945,5.1311874737725045,6.464775343718923,-1.3335878699464185,0,0.0,0.0,0.4540086079432743,0.5459913920567255,4.82,8.748962655601659,3.3694973021429323e-12,5.088418174313539e-17,622.7492853081769,-0.245885484588932,-1.4917709691778214,5.156383525569988,0.9038721124410877,1.17251960642002,186.81191853615678,392.45322119348504,0.0,12.005205807697342
NGC3198,44.08,149.0,64.71316751635636,169.4871662291299,5.3013590771017025,6.859434626777005,-1.5580755496753023,0,0.0,0.0,0.45349136737037016,0.5465086326296299,4.82,9.145228215767634,3.078561316371695e-12,4.757240967371259e-17,666.1022225144726,-0.5192674903104822,-2.0385349806209945,5.41037545082855,0.9236516190524385,1.17251960642002,243.51272554284265,397.6449737304413,0.0,12.071569816939009
NGC3521,0.51,143.0,138.30195298693366,139.9524498320837,1.0690929093025778,1.0240104399388632,0.04508246936371463,0,0.0,0.0,1.0007312848539371,0.0007312848539371482,2.75,0.18545454545454546,1.215319672651952e-09,8.787436810576142e-15,3.606067218132445,0.285916900562086,-0.4281661988758307,0.020572333669936868,0.9953972679148717,1.17251960642002,138915.5988082104,202.8646916861776,0.0,31609.984843581446
NGC3521,0.69,160.0,150.78674742828034,152.94816934722127,1.1259357757788975,1.0288740646933434,0.09706171108555406,0,0.0,0.0,1.0010820242805234,0.0010820242805235204,2.75,0.2509090909090909,1.0677788986258655e-09,7.0813842518470665e-15,4.474843715162557,0.30156755654406453,-0.39686488691188515,0.024730147495145696,0.9957747395551326,1.17251960642002,147280.95753068567,319.3397570014818,0.0,30448.452361000065
NGC3521,0.86,178.0,161.5468924182697,164.14961509277092,1.2140673738305128,1.0324820762011562,0.1815852976293566,0,0.0,0.0,1.0014729437523686,0.0014729437523685433,2.75,0.31272727272727274,9.833380476721577e-10,6.087013083025731e-15,5.205851767001205,0.31743143253378037,-0.36513713493243927,0.0277862064290501,0.9969982808569309,1.17251960642002,99180.84246889263,3694.0339251328633,0.0,5695.1385687152015
NGC3521,1.03,188.0,171.1796014424616,174.13059928983432,1.2061787605895196,1.0347755717396396,0.17140318884987993,0,0.0,0.0,1.0018637379779083,0.0018637379779082985,2.75,0.37454545454545457,9.218725327032826e-10,5.3854111409013334e-15,5.884061028017529,0.1852877236439454,-0.6294245527121092,0.03043053549442598,0.9746407614800415,1.17251960642002,42077.821427568786,15347.392594399773,0.0,16372.545633392718
NGC3521,1.2,187.0,173.02739219557117,176.59236740427386,1.168028631060908,1.0416315671328327,0.12639706392807537,0,0.0,0.0,1.0023906224933752,0.002390622493375244,2.75,0.43636363636363634,8.084488671959386e-10,4.672375032284812e-15,6.782008634810579,0.07978358941504737,-0.8404328211699266,0.03657031537961945,0.9708987457970734,1.17251960642002,31248.505419637597,13341.279189209063,0.0,13477.9437455721
NGC3521,1.38,195.0,175.18025202630577,179.38871819462832,1.2390788074552896,1.0486244019338649,0.19045440552142479,0,0.0,0.0,1.0027281729245805,0.0027281729245805524,2.75,0.5018181818181818,7.206017052232148e-10,4.113487090514098e-15,7.70346110653981,0.10877783551683606,-0.782444328966335,0.04290240455277268,0.9666127632999515,1.17251960642002,23632.135466003685,11503.361447525944,0.0,12054.576874442657
NGC3521,1.55,199.0,177.75616684098475,182.569469657693,1.253305079444267,1.0548894645856008,0.1984156148586662,0,0.0,0.0,1.0029045687809175,0.002904568780917371,2.75,0.5636363636363636,6.605743911107395e-10,3.716182694812885e-15,8.527053273850006,0.2004013982713495,-0.5991972034572939,0.04836458988333456,0.96792425195953,1.17251960642002,20040.067459795147,9078.976575141378,0.0,10507.398886584577
NGC3521,1.71,203.0,182.41959420522787,187.70397179868328,1.2383662438400769,1.0587756728608742,0.17959057097920272,0,0.0,0.0,1.0028684425547,0.002868442554700247,2.75,0.6218181818181818,6.305956034231181e-10,3.4568413890542813e-15,9.166775170641584,0.2198061417744448,-0.5603877164511033,0.05154327776206019,0.9725354999766606,1.17251960642002,18124.65069487061,7201.041738450212,0.0,7589.2479261230765
NGC3521,1.89,206.0,185.6460629800697,191.52608265895472,1.2312973752698237,1.0643497560571071,0.1669476192127166,0,0.0,0.0,1.0028725968139118,0.0028725968139115543,2.75,0.6872727272727273,5.908996886433698e-10,3.182936816208199e-15,9.955613209997255,0.25309777849253123,-0.4938044430148807,0.05632360438615715,0.9743979283863653,1.17251960642002,15747.797270950088,6032.233381903407,0.0,5607.650790675771
NGC3521,2.06,211.0,190.83639262467733,197.11772042378874,1.2224821135862056,1.0669128336237619,0.15556927996244374,0,0.0,0.0,1.0027184651164691,0.0027184651164690442,2.75,0.7490909090909091,5.728741883167956e-10,3.0019126878146425e-15,10.555965848925975,0.2705665085846434,-0.45886698283072747,0.05874443868088997,0.9714546912269236,1.17251960642002,13320.97012257761,5610.912169478241,0.0,5543.701193349024
NGC3521,2.23,219.0,194.2704365054035,201.00280104145585,1.2707929525719404,1.0705101441465703,0.20028280842537005,0,0.0,0.0,1.0026232080083195,0.0026232080083193328,2.75,0.8109090909090909,5.484191953244656e-10,2.8229678441537433e-15,11.225096977159605,0.1518506494824976,-0.6962987010350048,0.06231840021974739,0.9649730689668278,1.17251960642002,10719.417386481922,5598.755938500784,0.0,5457.723456655894
NGC3521,2.41,216.0,195.4855617430607,202.8104504897789,1.220894476944984,1.0763444758703833,0.1445500010746008,0,0.0,0.0,1.0026905838854958,0.0026905838854958094,2.75,0.8763636363636365,5.138263937256463e-10,2.6284621183481644e-15,12.055752142223405,-0.028213291158479592,-1.0564265823169592,0.06803416794041602,0.9570407423469793,1.17251960642002,8570.056464234987,5511.1578781196395,0.0,5456.321308340461
NGC3521,2.58,214.0,193.8465662579557,201.89690313021225,1.2187407199707607,1.0847835478404415,0.1339571721303192,0,0.0,0.0,1.0029901674228299,0.002990167422829825,2.75,0.9381818181818182,4.719550062296844e-10,2.434683344360323e-15,13.015280975832415,-0.07554370462915472,-1.1510874092583094,0.0762215600734202,0.9486666622076578,1.17251960642002,7008.378636473873,5325.4620790499885,0.0,5647.6315668672605
NGC3521,2.75,213.0,193.4680754026359,202.21305489241587,1.2121059528880014,1.0924454438888664,0.11966050899913494,0,0.0,0.0,1.0033274364250042,0.003327436425004032,2.75,1.0,4.4105221469392563e-10,2.2797157297193882e-15,13.900017182374514,-0.025879977162439616,-1.051759954324865,0.08338367307724136,0.9455497334507513,1.17251960642002,6042.661408255336,4869.402672102329,0.0,5224.8316937219615
NGC3521,2.92,210.0,193.21970111766558,202.73905041204043,1.1812335608147204,1.1009611751584267,0.08027238565629369,0,0.0,0.0,1.003560867407821,0.0035608674078211715,2.75,1.0618181818181818,4.1430868637860793e-10,2.1442362449691668e-15,14.778263303950732,0.039908055093931694,-0.9201838898121935,0.0905415683812245,0.9510125984855307,1.17251960642002,5679.168705380307,4097.627341299391,0.0,4382.607001398967
NGC3521,3.09,214.0,194.29156942595324,204.51072262571597,1.2131643339821119,1.1079604392369746,0.10520389474513725,0,0.0,0.0,1.0033527188186657,0.0033527188186656264,2.75,1.1236363636363635,3.9587083907489094e-10,2.037509091333795e-15,15.552366342220973,0.08984627135765777,-0.8203074572847129,0.09609825575401075,0.9581401168717802,1.17251960642002,5523.045644630532,3389.052259379979,0.0,3591.854453144211
NGC3521,3.26,213.0,195.1504075066204,206.0629630654975,1.1912976412334269,1.1149642844162626,0.07633335681716424,0,0.0,0.0,1.0025063989644667,0.0025063989644667104,2.75,1.1854545454545453,3.7855187637420547e-10,1.9397954696116285e-15,16.335788133567146,0.12374182528822786,-0.7525163494235585,0.10185850246403648,0.9625992967343283,1.17251960642002,5288.203337908534,2894.054528524401,0.0,3037.975281137277
NGC3521,3.43,212.0,196.77434334790703,208.28980560250514,1.1607395388129538,1.1204670399668466,0.040272498846107174,0,0.0,0.0,1.001287278330295,0.0012872783302949747,2.75,1.2472727272727273,3.6580269589550483e-10,1.8589958918005233e-15,17.045808413991477,0.10658586398623271,-0.786828272027492,0.1064790187803547,0.9649039523825165,1.17251960642002,4962.633890787884,2583.206129259776,0.0,2566.929585909827
NGC3521,3.61,215.0,197.2761781107897,209.50653707036062,1.1877570820388588,1.1278357734113609,0.05992130862749789,0,0.0,0.0,0.9998519960888579,0.00014800391114210554,2.75,1.3127272727272727,3.493382719385018e-10,1.7708081902433983e-15,17.894703666168052,0.10936007408636073,-0.7812798518271791,0.11298771502513327,0.964941675484955,1.17251960642002,4547.574243556801,2372.743804538518,0.0,2329.0334715440217
NGC3521,3.78,217.0,198.76095026438168,211.53064227606836,1.191948081263734,1.1326205765721105,0.05932750469162351,0,0.0,0.0,0.9984322120003735,0.0015677879996267444,2.75,1.3745454545454545,3.386681904453292e-10,1.703897017974859e-15,18.597419609133038,0.12343790724607828,-0.7531241855078008,0.11757081373654102,0.9620358895765998,1.17251960642002,4081.5735337533315,2293.241042210559,0.0,2320.0578329991745
NGC3521,3.95,219.0,199.51142548736402,212.83241901915167,1.2049046666821202,1.137994122753941,0.06691054392817919,0,0.0,0.0,0.9972249559022504,0.0027750440977497063,2.75,1.4363636363636365,3.2654461471570265e-10,1.6367213753198522e-15,19.360709948470237,0.09168659071572449,-0.8166268185685794,0.12316889956404986,0.9555191934098379,1.17251960642002,3505.067969176824,2335.0784342394354,0.0,2320.3588476774194
NGC3521,4.12,220.0,200.33238030832658,214.11425340279993,1.2059882018572885,1.1423228266222183,0.06366537523507021,0,0.0,0.0,0.9962425394367984,0.0037574605632015733,2.75,1.4981818181818183,3.1565245015069617e-10,1.5756436860825162e-15,20.111201595847003,0.0007465625425737699,-0.9985068749147672,0.12859080078167937,0.9439403394547836,1.17251960642002,2890.8986493708508,2468.2719612710353,0.0,2413.451846049653
NGC3521,4.29,218.0,199.58816335143726,213.83800309519944,1.1930081862957038,1.1478898529697745,0.045118333325929294,0,0.0,0.0,0.9951148393322614,0.0048851606677386104,2.75,1.56,3.0089595503869643e-10,1.5075841672478102e-15,21.01911687748588,-0.11357298205648192,-1.2271459641129354,0.13660316517592963,0.9233311795441833,1.17251960642002,2251.3542004367255,2691.504704550876,0.0,2618.054620797881
NGC3521,4.46,220.0,198.54949030405493,213.20716000696953,1.227743966608043,1.153097465188836,0.07464650141920703,0,0.0,0.0,0.9938030155984289,0.0061969844015712485,2.75,1.6218181818181818,2.8642226357134347e-10,1.4425736532122134e-15,21.966356964490735,-0.22149303766819628,-1.4429860753363641,0.1453113379062356,0.8985626968901334,1.17251960642002,1744.6327208995515,2857.537835215654,0.0,2703.349670713719
NGC3521,4.64,220.0,196.1267291829444,211.30258485678797,1.2582640553898856,1.1607429332546126,0.09752112213527298,0,0.0,0.0,0.9920474566039219,0.007952543396077923,2.75,1.6872727272727273,2.686331897948467e-10,1.369691887046509e-15,23.135194209522943,-0.34076682011736636,-1.6815336402347612,0.15736589657565156,0.8711664769292647,1.17251960642002,1362.5101012073299,2918.9215022650947,0.0,2777.274761874828
NGC3521,4.81,216.0,193.543527662384,209.2938912448808,1.2455185418764405,1.1693803722894323,0.07613816958700825,0,0.0,0.0,0.9902916800415885,0.009708319958411381,2.75,1.749090909090909,2.523575526521087e-10,1.3038800919879869e-15,24.302915589205043,-0.40177084097862803,-1.8035416819571992,0.16994714221773788,0.8500199202211505,1.17251960642002,1128.568788840518,2858.3695450093055,0.0,2810.2349078684733
NGC3521,4.98,220.0,190.64849448658126,207.25352884641345,1.3316147634252453,1.1817812836890165,0.14983347973622885,0,0.0,0.0,0.9889949193105352,0.011005080689464836,2.75,1.810909090909091,2.3650563660995247e-10,1.2405324114772847e-15,25.54394187596701,-0.4129041471700674,-1.8258082943401064,0.18391964928674154,0.8429482673121312,1.17251960642002,1003.9081308250563,2671.80142149649,0.0,2672.2788100311936
NGC3521,5.15,218.0,188.15254887989158,205.81407803518664,1.3424334809825145,1.196547500215261,0.14588598076725345,0,0.0,0.0,0.9881752750743278,0.011824724925672502,2.75,1.8727272727272728,2.2274966588854137e-10,1.1838780139552352e-15,26.766345383982394,-0.40909860043851154,-1.8181972008769662,0.19769251543169009,0.8479244994100938,1.17251960642002,949.4922692592188,2418.263189275674,0.0,2468.6821140063903
NGC3521,5.32,213.0,185.5730329277398,204.34197257184596,1.317435844378568,1.2125102857122392,0.10492555866632891,0,0.0,0.0,0.9876174417256381,0.012382558274361787,2.75,1.9345454545454546,2.097597600002924e-10,1.1303353547170328e-15,28.034235752947602,-0.4174974735124408,-1.8349949470249385,0.21237710746848515,0.8533990206406447,1.17251960642002,901.8300567045984,2194.13276836303,0.0,2260.4574716783486
NGC3521,5.49,215.0,183.1941637989595,203.16355491917778,1.3773796182765732,1.229895859013221,0.14748375926335222,0,0.0,0.0,0.9871827682619669,0.012817231738033187,2.75,1.9963636363636363,1.9808655606670704e-10,1.0812929405550862e-15,29.305738182070936,-0.4051781056397772,-1.8103562112794975,0.22722026050002048,0.8629069793826224,1.17251960642002,873.6606110803697,1974.6447254858285,0.0,2003.2171873468865
NGC3521,5.67,216.0,180.84501817854982,201.82521587093234,1.4265743241095037,1.24548285132814,0.18109147278136373,0,0.0,0.0,0.9864900940930581,0.013509905906941715,2.75,2.061818181818182,1.8691068042396634e-10,1.033540665407923e-15,30.659739741853443,-0.39015028263141005,-1.7803005652628485,0.24315541792579173,0.8610276431892325,1.17251960642002,797.5637433862419,1846.5474839149915,0.0,1819.8408980994955
NGC3521,5.84,208.0,178.82053587326038,200.43278295905694,1.3529815860266283,1.2563271034978396,0.09665448252878872,0,0.0,0.0,0.9858118940513031,0.014188105948696865,2.75,2.1236363636363635,1.7742957617920968e-10,9.922214767601606e-16,31.93650667338718,-0.3800840950897282,-1.7601681901793995,0.25822151756525696,0.8466072578840849,1.17251960642002,685.9646124557639,1805.4002614723008,0.0,1700.5872456578365
NGC3521,6.01,212.0,176.8857974796168,199.6757038232197,1.4364343896423555,1.2742789822965948,0.16215540734576073,0,0.0,0.0,0.9849916864330206,0.015008313566979466,2.75,2.1854545454545455,1.687001753935707e-10,9.537236895065623e-16,33.22564822776263,-0.36168431329460304,-1.723368626589206,0.2735517474962439,0.8551315349411154,1.17251960642002,668.3891017694007,1632.8610556463225,0.0,1579.2165703552532
NGC3521,6.19,213.0,175.1004837229184,197.64429391475653,1.479736938525545,1.2740717008675642,0.20566523765798084,0,0.0,0.0,0.9841565962918011,0.01584340370819878,2.75,2.250909090909091,1.605048355332384e-10,9.166441583749342e-16,34.56967191086118,-0.34915879757728874,-1.6983175951544922,0.28940926911317055,0.8076657099743805,1.17251960642002,560.3358880656955,1624.9516436978258,0.0,2609.1831726188293
NGC3521,6.35,216.0,173.52649523919973,196.007019206751,1.5494440966632401,1.2758853702459003,0.2735587264173398,0,0.0,0.0,0.9831725077434055,0.01682749225659451,2.75,2.309090909090909,1.536603944152153e-10,8.855154609294692e-16,35.78490631972476,-0.3676524313633962,-1.7353048627268208,0.30389386241471367,0.7742596531278072,1.17251960642002,486.6009648423609,1583.311137802276,0.0,3135.057744881336
NGC3521,6.64,210.0,170.51648923198016,196.36325995527142,1.5167214359592178,1.326134892928168,0.19058654303104983,0,0.0,0.0,0.9807958681729149,0.01920413182708518,2.75,2.4145454545454546,1.4189554605329946e-10,8.321514634297731e-16,38.07971169506111,-0.3926231817092236,-1.7852463634183557,0.33188130236434016,0.8380971559671586,1.17251960642002,543.2674326077454,1245.8316345372773,0.0,2132.5708998034256
NGC3521,8.82,210.0,152.3136965279223,192.17650537287093,1.9009061380330312,1.5919252342377719,0.30898090379525933,0,0.0,0.0,0.9472875322672081,0.052712467732791785,2.75,3.2072727272727275,8.523410585880499e-11,5.595958065608354e-16,56.62674280705862,-0.3848118326749468,-1.769623665349883,0.562099223443761,0.8981187346728908,1.17251960642002,317.7814143234302,585.9041025413435,0.0,337.427137766686
NGC3521,11.07,210.0,139.8872218967837,190.64259630406184,2.2536293954035878,1.8573074343528035,0.3963219610507842,0,0.0,0.0,0.9035674741253004,0.09643252587469966,2.75,4.025454545454545,5.728125810476079e-11,4.0948170481951507e-16,77.38584518201107,-0.3858651946699574,-1.7717303893399077,0.81071646101485,0.9018773605257763,1.17251960642002,211.3303217541361,327.1998156248157,0.0,331.3730966432607
NGC3521,13.32,206.0,130.02631541345775,151.61358709339652,2.509989638692267,1.3596080710756793,1.1503815676165878,0,0.0,0.0,0.8751155057472677,0.12488449425273236,2.75,4.843636363636364,4.1130346240602235e-11,3.1632324664292717e-16,100.17628533573816,-0.42648129182861894,-1.8529625836572308,1.0694319549059421,0.28678482033051356,1.17251960642002,12.947920161285792,530.5550826421826,0.0,283.39865714140427
NGC3521,15.49,206.0,121.44994915602065,172.1250067725202,2.8769993653225225,2.0085991105918852,0.8684002547306373,0,0.0,0.0,0.8603227452138658,0.1396772547861343,2.75,5.632727272727273,3.0856547740331296e-11,2.5406801694656484e-16,124.72285254500781,-0.5131623042850286,-2.0263246085700644,1.3347013996392814,0.6444872816879526,1.17251960642002,70.00157528709704,691.9688477035572,0.0,200.54946056196636
NGC3521,17.74,206.0,112.4446757298895,180.29134034498108,3.356268122165217,2.570821611556619,0.7854465106085979,0,0.0,0.0,0.8589528321660068,0.14104716783399326,2.75,6.45090909090909,2.309554715224811e-11,2.0539475971034317e-16,154.27894975858635,-0.5680338298965918,-2.1360676597931705,1.6432870038817737,0.8152547419438876,1.17251960642002,126.86861014600093,512.0454122257638,0.0,157.1288555655929
NGC3726,3.5,102.0,97.74337036341646,124.94178374287117,1.0889945922845958,1.6339576026427134,-0.5449630103581176,0,0.0,0.0,1.0,0.0,10.47,0.3342884431709646,8.845261040644382e-11,9.049474156412967e-16,35.01649628069603,0.42344907428388096,-0.15310185143224078,0.5421494689872386,0.9972890810407719,1.17251960642002,2092.8263389319964,22.671346229759354,0.0,227.521506907097
