galaxy,R_kpc,V_obs_kms,V_bar_kms,V_pred_kms,Sigma_req,Sigma_pred,dSigma,need_Sigma_lt_1,f_bulge,f_bulge_r,f_disk_r,f_gas_r,R_d_kpc,R_over_Rd,g_bar_SI,Omega_bar_SI,tau_dyn_Myr,dlnVbar_dlnR,dlnGbar_dlnR,h_term,C_term,A_use,omega2,shear2,theta2,tidal2
NGC2841,9.93,322.0,212.1832066399224,248.219684831224,2.302977667363834,1.368517712584125,0.9344599547797088,0,0.3227141249786735,0.3109551034637016,0.6592424566638848,0.02980243987241358,8.9,1.1157303370786515,1.4691862212414972e-10,6.92413996615069e-16,45.76465520474623,-0.12093980651862068,-1.2418796130373266,0.3194139210175396,0.9839757902507638,1.17251960642002,692.1033039204434,563.3055175263479,0.0,601.386683849055
NGC2841,10.27,321.0,211.4804033947354,248.92829342964743,2.303932783456307,1.3855055289509468,0.9184272545053602,0,0.3227141249786735,0.30266501918170213,0.6634135108634883,0.03392146995480947,8.9,1.1539325842696628,1.4111523227996402e-10,6.672733265813174e-16,47.488917287280884,-0.10427042947586074,-1.2085408589517215,0.33389286744529373,0.9846986799618881,1.17251960642002,664.0428562031257,515.6856734989262,0.0,537.9265080127772
NGC2841,10.6,323.0,210.7483017250673,249.56218430552846,2.348966793731595,1.4022627227348239,0.9467040709967711,0,0.3227141249786735,0.2952907655967619,0.6668245961397518,0.037884638263486176,8.9,1.1910112359550562,1.357770536445787e-10,6.4426167391710375e-16,49.185120110227466,-0.10694598337917682,-1.2138919667583536,0.348233356760837,0.9851884372580755,1.17251960642002,635.8151216894103,477.70459870496853,0.0,593.2143849708388
NGC2841,10.93,322.0,210.0753188739696,250.13458383047436,2.3494255128467967,1.4177427033108596,0.9316828095359371,0,0.3227141249786735,0.28822242081393235,0.6694503867923367,0.04232719239373105,8.9,1.2280898876404494,1.3083802480760443e-10,6.228148337887234e-16,50.878826410191856,-0.11608721231284846,-1.2321744246255548,0.3624696007958764,0.9829177317694119,1.17251960642002,560.8610775946779,487.11888977747316,0.0,843.8622931613304
NGC2841,11.27,321.0,209.2542638753151,250.55872483614374,2.3532140487447366,1.433740086221743,0.9194739625229935,0,0.3227141249786735,0.2817205108152824,0.671165961106488,0.04711352807822945,8.9,1.2662921348314606,1.259008883753e-10,6.016646258177013e-16,52.66736060967982,-0.14949661335866082,-1.298993226717343,0.37772998049390916,0.9793275942707945,1.17251960642002,479.01826494979804,505.3290705703839,0.0,873.8044938053811
NGC2841,12.31,323.0,205.3766388370401,251.0244737451308,2.4734490035069765,1.4939293053784124,0.9795196981285641,0,0.3227141249786735,0.26775659271647395,0.667518638809403,0.06472476847412288,8.9,1.3831460674157303,1.1103198633486944e-10,5.406261732765517e-16,58.61367684434923,-0.27249684098971727,-1.5449936819794488,0.4311167565373998,0.9771242178304949,1.17251960642002,378.047127211377,442.28402704682463,0.0,360.2673858464898
NGC2841,14.35,319.0,193.8184032025855,248.73240683552226,2.7088898354423145,1.6469284128444364,1.0619614225978782,0,0.3227141249786735,0.2578802301695305,0.6563275774960871,0.0857921923343823,8.9,1.6123595505617976,8.48285805063217e-11,4.3767041263700857e-16,72.40171347911094,-0.44756525194507546,-1.895130503890158,0.5647048327274651,0.977045092313457,1.17251960642002,274.63212357249193,322.3679454542851,0.0,245.92183126948999
NGC2841,16.4,308.0,181.09824245419944,245.1366649625544,2.892497297969246,1.8322641130648838,1.060233184904362,0,0.3227141249786735,0.25844654596845995,0.6594542644144316,0.08209918961710848,8.9,1.842696629213483,6.480204349303702e-11,3.578281192288531e-16,88.55672908635353,-0.49374213525728905,-1.987484270514571,0.7265691963585756,0.9769314103786996,1.17251960642002,207.3098602049201,244.51829129318781,0.0,235.13965373392233
NGC2841,18.48,299.0,170.99663499613084,243.19080563387288,3.057505510703869,2.022642715452342,1.0348627952515268,0,0.3227141249786735,0.25729367424869876,0.662756443465349,0.07994988228595236,8.9,2.0764044943820226,5.127164358378713e-11,2.9984007337306524e-16,105.68329795798238,-0.42614494075467846,-1.8522898815093498,0.8918828482229395,0.9779035066403579,1.17251960642002,165.55444020080714,186.79622720353,0.0,187.49710103429635
NGC2841,20.57,299.0,164.22326576950053,243.3645716330375,3.3149196648476313,2.1960657639412235,1.1188539009064078,0,0.3227141249786735,0.250600648752482,0.6394667765599931,0.10993257468752497,8.9,2.31123595505618,4.248534558346994e-11,2.5870479060562135e-16,122.48744114806665,-0.2961956979930349,-1.5923913959860556,1.0419435293027075,0.9790181964641597,1.17251960642002,136.69631474260888,146.23481380881225,0.0,137.82611792835064
NGC2841,22.51,298.0,160.8825153023162,245.4527109861955,3.4309535073566466,2.327651573273935,1.1033019340827117,0,0.3227141249786735,0.2386101916373485,0.6050631314666327,0.15632667689601873,8.9,2.5292134831460675,3.7260294092666534e-11,2.3159940048581586e-16,136.82284041995896,-0.2930997259505652,-1.5861994519011375,1.1562320275086515,0.9793073313833607,1.17251960642002,114.73610540681354,120.97277158283872,0.0,103.63097729856624
NGC2841,24.59,296.0,155.88705263747855,245.97206168036215,3.605481988207257,2.4897255193955052,1.1157564688117518,0,0.3227141249786735,0.23265234353337558,0.5871694840451985,0.18017817242142575,8.9,2.7629213483146065,3.2023267365744424e-11,2.05426087824085e-16,154.2554217415891,-0.48299809364450397,-1.9659961872889937,1.298220935964991,0.9786728383886862,1.17251960642002,94.43233396432566,102.64773462921204,0.0,76.16021140064151
NGC2841,26.68,293.0,148.44833757910527,243.76452636272697,3.895691554232874,2.6964373497932597,1.1992542044396144,0,0.3227141249786735,0.23646541792919237,0.5896621931540561,0.17387238891675177,8.9,2.9977528089887637,2.6765103672240354e-11,1.8029911354162348e-16,175.75287638179933,-0.6065971569715387,-2.213194313943063,1.4808548758782842,0.9770239558054096,1.17251960642002,76.78999200708839,90.04567797264929,0.0,62.966914970865794
NGC2841,28.77,289.0,141.73872805270975,241.6727418216899,4.157369477621673,2.9072225342455718,1.2501469433761012,0,0.3227141249786735,0.24049937576913857,0.5871091148779992,0.172391509352862,8.9,3.232584269662921,2.262774514435111e-11,1.596440539238952e-16,198.49212692340646,-0.588044914832544,-2.176089829665017,1.6667340671997923,0.9759216297447659,1.17251960642002,63.90975674384449,78.59512425814246,0.0,55.14589846456469
NGC2841,30.7,289.0,136.62139777501912,240.56170133177557,4.474641404712458,3.100384268336386,1.3742571363760723,0,0.3227141249786735,0.242603313849209,0.5832702812636816,0.17412640488710968,8.9,3.4494382022471908,1.9701675033407148e-11,1.4420636411472545e-16,219.7412576661252,-0.5052917761885851,-2.010583552377142,1.831399120323058,0.9781278891042355,1.17251960642002,58.7001048066614,65.38486626811243,0.0,44.26209185489167
NGC2841,32.79,288.0,132.68960897523212,240.66626673094783,4.710978768866974,3.2897024159334687,1.4212763529335057,0,0.3227141249786735,0.2407723792820252,0.5722251867185251,0.18700243399944957,8.9,3.684269662921348,1.7399488852350343e-11,1.3112924958274717e-16,241.6553737237141,-0.3615698709832387,-1.7231397419664916,1.9883631287255943,0.9821169979368498,1.17251960642002,57.063844198518275,51.70734710782749,0.0,31.32094801645086
NGC2841,34.88,285.0,130.37480285699382,241.9699928493425,4.778618835218563,3.4445753854681542,1.3340434497504083,0,0.3227141249786735,0.234500791165725,0.5506578655864234,0.21484134324785142,8.9,3.9191011235955058,1.579119263453775e-11,1.2112150728894195e-16,261.6223041085122,-0.23501349061977805,-1.4700269812394993,2.1171936410984182,0.9847426319908029,1.17251960642002,54.83614440410679,42.23554308896454,0.0,23.910502896537835
NGC2841,36.96,283.0,128.96039430770986,243.8378460329183,4.815708229449419,3.575110930461895,1.2405972989875242,0,0.3227141249786735,0.22614827769417203,0.5268682804615702,0.2469834418442575,8.9,4.152808988764045,1.4580916416970378e-11,1.130650731586563e-16,280.264160529603,-0.1843539165009105,-1.3687078330018494,2.2274270969939973,0.9859895909134988,1.17251960642002,51.3325632763126,36.225111311973464,0.0,19.82975258430312
NGC2841,38.9,275.0,127.77276529057357,245.39569125919098,4.632215971481915,3.688563614851377,0.9436523566305377,0,0.3227141249786735,0.21888999848709528,0.5069679568963866,0.27414204461651803,8.9,4.370786516853932,1.3599754384591165e-11,1.0643703573029335e-16,297.7167448962515,-0.21762965080272068,-1.4352593016054698,2.3270266580435663,0.9853688858761445,1.17251960642002,45.85503271260654,33.798241197632834,0.0,17.101092040866266
NGC2841,40.99,272.0,126.07726607124697,246.27679923214433,4.654405772592535,3.8156930907902957,0.8387126818022397,0,0.3227141249786735,0.2133868940033861,0.4904702413265481,0.2961428646700657,8.9,4.60561797752809,1.2566077257987935e-11,9.96696521868326e-17,317.9311567640373,-0.29798557834852346,-1.5959711566970896,2.443896835559255,0.9826126085659327,1.17251960642002,38.24224656588784,33.58958144910349,0.0,15.165043712723309
NGC2841,43.08,271.0,123.97210412024151,246.4361946374665,4.778489511143625,3.951491420014574,0.8269980911290506,0,0.3227141249786735,0.20998566303495564,0.48041613101877667,0.30959820594626775,8.9,4.8404494382022465,1.156049228823254e-11,9.325075483933005e-17,339.8158853365547,-0.41191262477897794,-1.8238252495579559,2.5717949241183855,0.9787799777165803,1.17251960642002,31.31851663921782,33.704022278078924,0.0,14.783489176933818
NGC2841,45.16,274.0,121.18951819361278,245.6715358018682,5.111766504572183,4.109410855772693,1.0023556487994902,0,0.3227141249786735,0.20956848705353548,0.47781157187097817,0.3126199410754863,8.9,5.074157303370786,1.0538535498755203e-11,8.695913356069956e-17,364.40206469985014,-0.5730059762771234,-2.146011952554261,2.7194485270345865,0.9751628633242367,1.17251960642002,26.107499794013535,33.00218546441466,0.0,14.804993099705039
NGC2841,47.1,277.0,117.89784043823705,244.19486877788108,5.5201113457156605,4.290040258650432,1.2300710870652285,0,0.3227141249786735,0.21231327307359385,0.48194813445279855,0.3057385924736075,8.9,5.292134831460674,9.56301575638491e-12,8.111273048631176e-17,390.66725560886516,-0.668671675376828,-2.3373433507535992,2.881169958982422,0.9738951898059598,1.17251960642002,23.220420279786836,30.875265840449273,0.0,13.66225391214181
NGC2841,49.19,281.0,114.45250442869305,242.87137707358664,6.027844485600248,4.503001275580653,1.5248432100195952,0,0.3227141249786735,0.21574555685869906,0.48833899892009897,0.295915444221202,8.9,5.526966292134831,8.629345474456778e-12,7.539673786547057e-17,420.28459998587203,-0.6263208641762716,-2.2526417283525575,3.0601031131660403,0.9763018701081075,1.17251960642002,22.317009619902265,26.840078472612465,0.0,11.337739112544362
NGC2841,51.27,286.0,111.77230815367463,242.51862714924187,6.547320902299488,4.707840746191925,1.8394801561075624,0,0.3227141249786735,0.217054487516785,0.4894781180824759,0.2934673944007392,8.9,5.760674157303371,7.89603745360393e-12,7.064395093950952e-17,448.560526309784,-0.4654695616608393,-1.9309391233215933,3.2216267944831882,0.98158006676412,1.17251960642002,23.38732035569296,21.69848265834059,0.0,9.208563981457463
NGC2841,53.36,282.0,110.16488356096058,242.78997995162686,6.552572836240092,4.857078907022525,1.6954939292175668,0,0.3227141249786735,0.21469094641160927,0.48321516783139723,0.30209388575699336,8.9,5.9955056179775275,7.370120980906178e-12,6.690081941427248e-17,473.65769345522665,-0.21923861724194182,-1.438477234483912,3.351557760753604,0.9815031588234144,1.17251960642002,21.66160984580501,20.165743350423643,0.0,7.263826247605954
NGC2841,55.3,283.0,109.8068466899947,244.54511631883108,6.642231850013352,4.959742713647371,1.682489136365981,0,0.3227141249786735,0.20851041618213254,0.46866163182468057,0.322827951993187,8.9,6.213483146067415,7.065416809742183e-12,6.43440461384815e-17,492.47894274211063,-0.03773851189238542,-1.0754770237846856,3.433185878547405,0.9836702509780786,1.17251960642002,21.424011763881335,17.537460303972953,0.0,5.615275550947406
NGC2841,57.38,288.0,109.87778292266367,247.1954705556706,6.870133873633226,5.061290231785615,1.808843641847611,0,0.3227141249786735,0.2006670015050732,0.44992041987252573,0.3494125786224013,8.9,6.447191011235955,6.818099109370125e-12,6.205166256557045e-17,510.67266377502636,0.023053128946585844,-0.9538937421067999,3.5033058859838646,0.988703005300922,1.17251960642002,23.832381125046194,13.370163181308119,0.0,4.36586949930795
NGC2841,59.47,287.0,109.98964937665725,241.8157679621765,6.808636650405957,4.833543120481721,1.9750935299242354,0,0.3227141249786735,0.1932412302544237,0.4327005348842105,0.3740582348613658,8.9,6.682022471910112,6.591887319409592e-12,5.993188774368951e-17,528.735019152897,-0.04553197287427224,-1.0910639457486013,3.5707667124007614,0.9156273603556381,1.17251960642002,52.31071081013302,240.7693170639756,0.0,12.454605667197242
NGC2841,61.56,289.0,109.54623749814505,248.48217656280204,6.9598640106187,5.145120536838044,1.8147434737806565,0,0.3227141249786735,0.1881914029517478,0.42091424010667533,0.3908943569415768,8.9,6.91685393258427,6.316847591272412e-12,5.766375674362505e-17,549.5321429527255,-0.1963497067303308,-1.3926994134607185,3.657481655224054,0.9665735217682833,1.17251960642002,415.2879964860632,717.8384046998361,0.0,20.547415994813363
NGC2841,63.64,294.0,108.55790814123125,249.60430927482443,7.334520531838575,5.286658113982557,2.0478624178560185,0,0.3227141249786735,0.18534333383956084,0.41381786399914144,0.4008388021612978,8.9,7.150561797752808,6.000629869571753e-12,5.5275842841086043e-17,573.27190659272,-0.2727355693145833,-1.5454711386292201,3.7642492716739424,0.9712261312698461,1.17251960642002,459.8245937438268,680.9004599978289,0.0,20.231397934150202
NGC2903,0.32,44.0,139.87986381177242,140.7078444780218,0.0989452502761076,1.0118734912427896,-0.912928240966682,1,0.0,0.0,0.9999999948891918,5.110808382030351e-09,3.84,0.08333333333333334,1.9813650660239797e-09,1.4164762618658096e-14,2.2371068733823183,0.04572394801968426,-0.9085521039606315,0.010170469728201134,0.995674331664733,1.17251960642002,139848.95267552146,30378.170903230435,0.0,11720.996557617189
NGC2903,0.64,64.0,144.38413676716706,146.49292009086747,0.19648119308138964,1.0294240509874681,-0.8329428579060785,1,0.0,0.0,0.9999999568278627,4.317213715167253e-08,3.84,0.16666666666666669,1.0555117339395662e-09,7.310441143833394e-15,4.334634147319403,0.05392464868657232,-0.8921507026268536,0.025138420941029384,0.998261579857351,1.17251960642002,83381.3989211307,7259.971111364474,0.0,10847.228435058603
NGC2903,0.96,128.0,147.86312065555765,151.40498423029547,0.7493767312656714,1.0484811069132256,-0.2991043756475542,1,0.0,0.0,0.9999997072747145,2.9272528565065296e-07,3.84,0.25,7.379935748136748e-10,4.9910591061635095e-15,6.348970657329425,0.11935712277075616,-0.7612857544584983,0.0415097812310475,0.9960977725516234,1.17251960642002,48732.517767502446,9545.271836742359,0.0,9735.745218098966
NGC2903,1.28,148.0,154.93418263895157,159.73639316420298,0.9124917362977448,1.0629510298570002,-0.15045929355925536,1,0.0,0.0,0.999999795872466,2.0412753414257448e-07,3.84,0.33333333333333337,6.076991086256481e-10,3.922304931519149e-15,8.078945509663837,0.1487776421506979,-0.7024447156986113,0.0542137160139819,0.990315438125824,1.17251960642002,21387.980711620046,10457.696346317041,0.0,20488.407241675977
NGC2903,1.6,157.0,159.78754144175323,165.94826370043995,0.9654137403978361,1.0785979647136772,-0.11318422431584108,1,0.0,0.0,0.9998786780152435,0.00012132198475623097,3.84,0.4166666666666667,5.170945074530139e-10,3.236137828940239e-15,9.791946291856819,0.14335713733994204,-0.7132857253201337,0.06745731803848147,0.9937156191034624,1.17251960642002,17838.933089509264,5640.535969040491,0.0,8127.226508440291
NGC2903,1.92,189.0,164.1443544566794,171.64681534049564,1.3257807465511056,1.0935020452410384,0.23227870131006711,0,0.0,0.0,0.9990079599956192,0.0009920400043808922,3.84,0.5,4.5473119700529285e-10,2.7703127439896476e-15,11.438451446602219,0.3496531736585773,-0.3006936526828383,0.08008022189138957,0.9958082712473805,1.17251960642002,16111.174871697778,3390.6521042939858,0.0,3582.388444010411
NGC2903,2.24,195.0,177.85816455816698,185.92742586579809,1.202047446704701,1.0927965135509803,0.10925093315372081,0,0.0,0.0,0.9978588255226061,0.0021411744773939478,3.84,0.5833333333333334,4.576186044694936e-10,2.5729412287948885e-15,12.315900363130714,0.6595277181999215,0.3190554363998359,0.07941083537707892,0.9966250099776732,1.17251960642002,14281.218518873047,2417.864230616832,0.0,1772.720389811189
NGC2903,2.56,201.0,197.38021050753798,205.50482590521034,1.0370146678115466,1.0840188501070467,-0.047004182295500074,0,0.0,0.0,0.9968658675904936,0.003134132409506186,3.84,0.6666666666666667,4.931412465064001e-10,2.498433076134382e-15,12.683184559442871,0.5753379883756473,0.15067597675128752,0.07188473476162417,0.9968273500286714,1.17251960642002,12508.170499438676,1990.2721887461166,0.0,957.9833192767526
NGC2903,2.88,214.0,206.7770578424986,215.55734620467098,1.071082302390013,1.0867282407970382,-0.015645938407025328,0,0.0,0.0,0.9956486497963416,0.0043513502036584195,3.84,0.75,4.810788827905597e-10,2.326558312658631e-15,13.62015628046648,0.33755436586303134,-0.32489126827394443,0.07430167508912501,0.9955012710481566,1.17251960642002,9811.094278470497,2216.6003163054193,0.0,1374.6095696255234
NGC2903,3.2,215.0,213.10903441665724,222.65894176635592,1.0178251952131752,1.0916327556324534,-0.07380756041927827,0,0.0,0.0,0.994356104795683,0.005643895204317157,3.84,0.8333333333333334,4.5989408366412833e-10,2.1580224645238296e-15,14.683854470913012,0.09955586210086409,-0.8008882757983002,0.07888987707908439,0.9906251603312602,1.17251960642002,6450.1328014898645,3051.8152562546843,0.0,3228.517610212056
NGC2903,3.52,215.0,211.70492306510025,222.5000824729765,1.031371212020225,1.1045832107495117,-0.07321199872928674,0,0.0,0.0,0.9926256143953333,0.007374385604666594,3.84,0.9166666666666667,4.125944003895895e-10,1.9489126394227253e-15,16.259368005030268,-0.20466185004132598,-1.4093237000826093,0.09103529109038584,0.9797879003582484,1.17251960642002,3792.1854999805787,3911.215020818194,0.0,5087.667222493492
NGC2903,3.84,216.0,205.7450170721031,218.2264516670029,1.1021706720569655,1.1250093465972484,-0.022838674540282877,0,0.0,0.0,0.9904179092264345,0.00958209077356562,3.84,1.0,3.572164956152787e-10,1.736209706065895e-15,18.251302076770145,-0.2985225016979287,-1.5970450033958912,0.10979250291136823,0.971068096321581,1.17251960642002,2580.7539876724654,3844.2906701893708,0.0,4758.239545200896
NGC2903,4.8,214.0,195.78140782515587,213.31697066965478,1.194770944446382,1.187156353114948,0.007614591331434051,0,0.0,0.0,0.9839801033539218,0.016019896646078037,3.84,1.25,2.5876511969377836e-10,1.3217042545984274e-15,23.975172739121373,-0.30788526789807236,-1.6157705357961163,0.16479848952463239,0.9685704914835559,1.17251960642002,1507.9054823209412,2446.28426835791,0.0,2019.6501434000306
NGC2903,5.76,210.0,182.75344415359186,206.21082686690548,1.3204058771373373,1.27318580112507,0.04722007601226719,0,0.0,0.0,0.9801162773667756,0.01988372263322399,3.84,1.5,1.8789392366736883e-10,1.0281279487649862e-15,30.82115202888269,-0.4426164868003184,-1.8852329736006226,0.24167839667716454,0.9640513750369947,1.17251960642002,917.8183325591891,1710.9864150353612,0.0,1861.0973573421395
NGC2903,6.72,205.0,169.26171613805647,199.24588310049373,1.4668653247349852,1.3856745273560742,0.081190797378911,0,0.0,0.0,0.9783761851815883,0.02162381481841173,3.84,1.75,1.3815044396930843e-10,8.161942766586836e-16,38.82419752286536,-0.4933671042205532,-1.9867342084411206,0.3417296523378464,0.9625386508368633,1.17251960642002,625.6701191395498,1217.2873939872227,0.0,1483.8836790183732
NGC2903,7.68,203.0,158.54612751499167,194.89793856788344,1.639384399919361,1.5111348223683787,0.1282495775509822,0,0.0,0.0,0.9747567622721817,0.025243237727818477,3.84,2.0,1.0606061375128267e-10,6.689574536675699e-16,47.36936204283023,-0.4685895147728054,-1.9371790295456037,0.45195815420094215,0.9645330856707418,1.17251960642002,473.7690106291726,870.8043247995381,0.0,1023.9422492996367
NGC2903,8.64,201.0,150.36337336598964,192.69953232545055,1.786931867506943,1.6423934349892986,0.14453843251764442,0,0.0,0.0,0.9714646428642664,0.028535357135733755,3.84,2.2500000000000004,8.479582241934905e-11,5.639393458734999e-16,56.19059575448928,-0.4440517719272492,-1.8881035438545126,0.5649162435557221,0.9698329113323672,1.17251960642002,398.81480019495507,620.0203162561537,0.0,698.2634658820815
NGC2903,9.6,201.0,143.5696987529054,191.43790367598166,1.9600472309235166,1.7779939612951106,0.18205326962840607,0,0.0,0.0,0.9629361525954864,0.03706384740451341,3.84,2.5,6.957583441348025e-11,4.846136407461972e-16,65.388353008876,-0.42099500561142733,-1.8419900112228618,0.6809824095860721,0.9743617318789989,1.17251960642002,347.7952453911055,457.3294478418921,0.0,484.9652112551715
NGC2903,10.56,199.0,138.13511501424975,190.92273413029406,2.0753816168806014,1.9103243125229317,0.16505730435766974,0,0.0,0.0,0.9439613946841178,0.056038605315882395,3.84,2.7500000000000004,5.855289160234885e-11,4.2388129619545797e-16,74.75698526555676,-0.38976994981922175,-1.7795398996384222,0.7952666348614044,0.9762549886088988,1.17251960642002,296.71477054180014,360.59763596597963,0.0,356.27664459315463
NGC2903,11.52,197.0,133.68916354738704,190.87065204825677,2.1714010336420593,2.0383835326933877,0.1330175009486716,0,0.0,0.0,0.9224895380016569,0.07751046199834317,3.84,3.0,5.027406603860624e-11,3.760519155375391e-16,84.26519452436006,-0.4227163026642735,-1.8454326053285115,0.9068311763035438,0.9765876686720439,1.17251960642002,249.2885676890733,298.57197213015075,0.0,274.4503727213543
NGC2903,12.48,196.0,128.7974557202121,190.14040284843955,2.315781470813721,2.1793864750867216,0.13639499572699965,0,0.0,0.0,0.9135934527717,0.08640654722830028,3.84,3.2500000000000004,4.307289485600809e-11,3.34423491637721e-16,94.75437164670377,-0.5012165580041028,-2.0024331160082056,1.0304404791501829,0.9761422681145385,1.17251960642002,208.7724179682639,254.883243052086,0.0,218.83585659861953
NGC2903,13.44,193.0,123.79914115210978,188.98987825251817,2.4304089420936323,2.330460932507414,0.09994800958621841,0,0.0,0.0,0.9138816833485116,0.08611831665148825,3.84,3.5,3.695218071532728e-11,2.984849520880343e-16,106.16309998998862,-0.5335734285029332,-2.0671468570059233,1.1637333522752107,0.9750536933787306,1.17251960642002,174.31605931015102,222.74450128298687,0.0,180.2290708774953
NGC2903,14.4,190.0,119.3286091010869,187.99382770103193,2.535233967104019,2.4819785512032784,0.053255415900740566,0,0.0,0.0,0.9123406758636693,0.08765932413633085,3.84,3.7500000000000004,3.204282096115071e-11,2.6852588999848534e-16,118.00757019819463,-0.5377544686812925,-2.0755089373625992,1.297626557452605,0.9740294302255548,1.17251960642002,147.1645299122035,195.94720184456557,0.0,149.99209152877174
NGC2903,15.36,188.0,115.22578422384463,187.08951039763934,2.6620508885477947,2.6363285432217918,0.025722345326002927,0,0.0,0.0,0.9076823211776223,0.09231767882237778,3.84,4.0,2.800994188725292e-11,2.4308744849016696e-16,130.3567420319143,-0.5308063931720071,-2.0616127863440283,1.4330419687883704,0.973848686759339,1.17251960642002,127.62521031013159,171.11425622039195,0.0,123.64765941173503
NGC2903,16.32,187.0,111.64875682245638,186.43949183821803,2.80527492444333,2.788483234713345,0.016791689729985126,0,0.0,0.0,0.9049031214281008,0.09509687857189919,3.84,4.25,2.4750940561739923e-11,2.2168576942687163e-16,142.94146122212877,-0.5386604865514286,-2.077320973102843,1.5656192717165296,0.974268365668949,1.17251960642002,113.0943839103011,149.10277272940047,0.0,101.89979127642226
NGC2903,17.28,188.0,108.15581630222205,185.61008067429512,3.0214536717646396,2.9451224756400287,0.07633119612461092,0,0.0,0.0,0.9058862660346532,0.09411373396534692,3.84,4.500000000000001,2.1936134439283743e-11,2.028197390511773e-16,156.2376914706173,-0.5426134905662607,-2.085226981132422,1.7027328690868362,0.9742722188862557,1.17251960642002,100.13373077305232,131.967103293912,0.0,84.8718536183191
NGC2903,18.24,186.0,105.10126164799355,184.95732608613474,3.1319154532742406,3.0969002540270565,0.0350151992471841,0,0.0,0.0,0.9044971829056008,0.09550281709439937,3.84,4.75,1.9624341963138568e-11,1.8671842426463594e-16,169.71055716021596,-0.5257198067152018,-2.0514396134304604,1.836231463456919,0.9739355850127236,1.17251960642002,88.5553319163622,118.25030070301464,0.0,71.48165710663375
NGC2903,19.2,185.0,102.32565074310547,184.46071349410502,3.2686952079295097,3.2496660843044958,0.019029123625013966,0,0.0,0.0,0.9025681849342844,0.09743181506571563,3.84,5.0,1.7671437540505508e-11,1.7269802256005863e-16,183.48842299574616,-0.5268047640995874,-2.0536095281992175,1.9682835021982117,0.9747882713903429,1.17251960642002,80.79708266577788,104.24061261961903,0.0,60.503781237576426
NGC2903,20.16,185.0,99.70585213516809,183.5137795430405,3.44272360850707,3.387630704201007,0.05509290430606306,0,0.0,0.0,0.9018923960113514,0.09810760398864851,3.84,5.25,1.5979193268498806e-11,1.602633438891462e-16,197.72511321083834,-0.5209140812907052,-2.0418281625813393,2.1011681387983323,0.9691393662156562,1.17251960642002,65.09459436379842,103.39609760264021,0.0,51.4690974067226
NGC2903,21.12,181.0,97.364790864049,182.98844933995926,3.455837230393456,3.5321853354338653,-0.07634810504040912,0,0.0,0.0,0.8996062986934726,0.10039370130652715,3.84,5.500000000000001,1.4545010365727921e-11,1.4938675712904473e-16,212.12113056752304,-0.49976793074783643,-1.9995358614957013,2.230899185942533,0.9680447428362657,1.17251960642002,57.169806459721805,94.11369590903672,0.0,44.15660953014589
NGC2903,22.08,178.0,95.27002335467331,183.19979871452873,3.490820046171836,3.6977491079129554,-0.20692906174111947,0,0.0,0.0,0.8962277499403438,0.10377225005965625,3.84,5.75,1.3320408773962822e-11,1.3981741900464656e-16,226.63905570289393,-0.4969942888171488,-1.9939885776342976,2.3573092350189766,0.9760338650028528,1.17251960642002,61.10793711653113,74.77872547353498,0.0,37.94236964341362
NGC2903,23.04,177.0,93.24673667212167,177.28633659706009,3.6031243362888903,3.6147914647375057,-0.011667128448615394,0,0.0,0.0,0.8942019807603581,0.10579801923964195,3.84,6.0,1.2228942057994887e-11,1.3114605930923714e-16,241.6243993981528,-0.46878079136094186,-1.9375615827218553,2.4850730242446235,0.8973829008846437,1.17251960642002,128.3270229509706,733.4741437365982,0.0,64.31503729650706
NGC2903,24.0,182.0,91.60687556073508,181.8589855124981,3.9471772966426886,3.941063081787629,0.006114214855059696,0,0.0,0.0,0.8875430550989022,0.1124569449010978,3.84,6.25,1.1330497475156623e-11,1.2368610331704346e-16,256.19764035093874,-0.4424196989207658,-1.8848393978415743,2.603333109763676,0.9635061347850679,1.17251960642002,1030.8797658150982,1952.04045124526,0.0,89.57571194279751
NGC2903,24.96,180.0,90.00462238129774,182.13000692573593,3.9995891533141945,4.094806461611387,-0.0952173082971921,0,0.0,0.0,0.8824392859743341,0.11756071402566604,3.84,6.500000000000001,1.0516933444775414e-11,1.1684881472221755e-16,271.18878261076446,-0.4498974992456406,-1.8997949984913605,2.722792139994032,0.9693907987043175,1.17251960642002,1144.4338937081154,1806.5701865060644,0.0,85.63912807593597
NGC2915,0.34,13.5,31.926017603202567,40.09419978128466,0.17880433321632153,1.5771521871636114,-1.3983478539472898,1,0.0,0.0,0.9836683212485478,0.01633167875145226,3.68,0.0923913043478261,9.714370401433419e-11,3.0427754949489695e-15,10.414205013360801,0.15226529172109307,-0.6954694165578132,0.4940491364615488,0.9963228431526749,1.17251960642002,13577.029121185435,2505.21086998079,0.0,499.68955223880556
NGC2915,0.67,31.3,35.39985451947508,48.835750465638,0.7817820967439086,1.9031489402599406,-1.121366843516032,1,0.0,0.0,0.9532996736144134,0.04670032638558665,3.68,0.18206521739130435,6.060831777599366e-11,1.7121064083088323e-15,18.508246718922976,0.024713708779433574,-0.95057258244114,0.7714055058880217,0.998519449925873,1.17251960642002,8496.214399764154,629.6407553752238,0.0,426.9556527427799
