galaxy,R_kpc,f_bulge_r,C_baseline,C_flow,dC,V_obs_kms,V_pred_baseline,V_pred_flow
NGC7331,15.0,0.0595468589309302,0.993886684470504,0.993886684470504,0.0,238.0,255.0116526904961,255.0116526904961
NGC7331,16.08,0.0583657169537295,0.9938697966374936,0.9938697966374936,0.0,236.0,254.65798656894032,254.65798656894032
NGC7331,17.07,0.056981138604145,0.993885997717712,0.993885997717712,0.0,233.0,254.9972421501328,254.9972421501328
NGC7331,18.15,0.0549971017448929,0.9939481466200883,0.9939481466200883,0.0,234.0,256.3112454565466,256.3112454565466
NGC7331,19.24,0.0528371069255421,0.9940314487890888,0.9940314487890888,0.0,236.0,258.1045114624647,258.1045114624647
NGC7331,20.32,0.0513270908390821,0.994082878364508,0.994082878364508,0.0,237.0,259.2304680979687,259.2304680979687
NGC7331,21.41,0.0508630296477789,0.9940716041055712,0.9940716041055712,0.0,238.0,258.98238788919986,258.98238788919986
NGC7331,22.49,0.0505124983272572,0.9940577658645884,0.9940577658645884,0.0,240.0,258.678853240233,258.678853240233
NGC7331,23.48,0.0500929852513439,0.9940565064628044,0.9940565064628044,0.0,238.0,258.6512814501168,258.6512814501168
NGC7331,24.57,0.0502223856210082,0.9940180197196876,0.9940180197196876,0.0,237.0,257.81289514109886,257.81289514109886
NGC7331,25.65,0.0502830788689025,0.9939876457455288,0.9939876457455288,0.0,236.0,257.1569155894344,257.1569155894344
NGC7331,26.74,0.0502225304858785,0.9939670011366022,0.9939670011366022,0.0,238.0,256.7138837827164,256.7138837827164
NGC7331,27.82,0.0503831422629076,0.9939350557841274,0.9939350557841274,0.0,239.0,256.0327933701903,256.0327933701903
NGC7331,28.91,0.050724724296924,0.9938907294498316,0.9938907294498316,0.0,239.0,255.09658008387905,255.09658008387905
NGC7331,29.89,0.0511328992113726,0.9938452408084206,0.9938452408084206,0.0,241.0,254.14633082063617,254.14633082063617
NGC7331,30.98,0.0515893651682459,0.9937968228274188,0.9937968228274188,0.0,236.0,253.14637041953887,253.14637041953887
NGC7331,32.06,0.0517743031473477,0.9937647947071816,0.9937647947071816,0.0,236.0,252.49130137681436,252.49130137681436
NGC7331,33.15,0.051720261842795,0.9937509498584012,0.9937509498584012,0.0,239.0,252.20969059191273,252.20969059191273
NGC7331,34.23,0.0516754686834841,0.9937360271492912,0.9937360271492912,0.0,237.0,251.90719953450787,251.90719953450787
NGC7331,35.32,0.0518116220818953,0.9937107557470884,0.9937107557470884,0.0,241.0,251.39738746340697,251.39738746340697
NGC7331,36.31,0.0524918710335418,0.9936501884493282,0.9936501884493282,0.0,238.0,250.18792029354023,250.18792029354023
NGC7793,0.11,0.0,0.5426490137379897,0.5426490137379897,0.0,9.1,21.785357677742574,21.785357677742574
NGC7793,0.14,0.0,0.5970956001086575,0.5970956001086575,0.0,17.6,24.34730667513361,24.34730667513361
NGC7793,0.17,0.0,0.6401846295806126,0.6401846295806126,0.0,19.3,26.677354589539775,26.677354589539775
NGC7793,0.21,0.0,0.6889739770065846,0.6889739770065846,0.0,24.8,29.7668611308489,29.7668611308489
NGC7793,0.24,0.0,0.718561618137732,0.718561618137732,0.0,30.0,31.957319229140367,31.957319229140367
NGC7793,0.28,0.0,0.7487294934276364,0.7487294934276364,0.0,35.0,34.524047737470525,34.524047737470525
NGC7793,0.32,0.0,0.7732315608996537,0.7732315608996537,0.0,38.3,36.931204854655185,36.931204854655185
NGC7793,0.35,0.0,0.788949486536828,0.788949486536828,0.0,42.7,38.66886171520387,38.66886171520387
NGC7793,0.39,0.0,0.8065903551034657,0.8065903551034657,0.0,47.0,40.842982111640694,40.842982111640694
NGC7793,0.42,0.0,0.8176603208920307,0.8176603208920307,0.0,49.8,42.35218919878591,42.35218919878591
NGC7793,0.46,0.0,0.8310080798132734,0.8310080798132734,0.0,52.2,44.3506152090872,44.3506152090872
NGC7793,0.49,0.0,0.8400907678593947,0.8400907678593947,0.0,53.4,45.84123747054028,45.84123747054028
NGC7793,0.53,0.0,0.8512346588339647,0.8512346588339647,0.0,54.6,47.84138714568554,47.84138714568554
NGC7793,0.56,0.0,0.8581431848669447,0.8581431848669447,0.0,55.5,49.190900392836646,49.190900392836646
NGC7793,0.6,0.0,0.8649985770882435,0.8649985770882435,0.0,55.9,50.62540600730491,50.62540600730491
NGC7793,0.63,0.0,0.8696677867496724,0.8696677867496724,0.0,58.3,51.663140478246454,51.663140478246454
NGC7793,0.66,0.0,0.8743177470717791,0.8743177470717791,0.0,59.3,52.75063161349108,52.75063161349108
NGC7793,0.7,0.0,0.8802677767046372,0.8802677767046372,0.0,59.5,54.229034755216226,54.229034755216226
NGC7793,0.87,0.0,0.8986686781038089,0.8986686781038089,0.0,59.1,59.56044641136453,59.56044641136453
NGC7793,1.05,0.0,0.9109163259199607,0.9109163259199607,0.0,62.6,63.95436311299589,63.95436311299589
NGC7793,1.22,0.0,0.9195435623843496,0.9195435623843496,0.0,65.6,67.61386313181188,67.61386313181188
NGC7793,1.4,0.0,0.9274724901999496,0.9274724901999496,0.0,70.7,71.52026762297974,71.52026762297974
NGC7793,1.57,0.0,0.9343426646446944,0.9343426646446944,0.0,73.9,75.44691029054114,75.44691029054114
NGC7793,1.75,0.0,0.9405484594974912,0.9405484594974912,0.0,78.5,79.5497881916113,79.5497881916113
NGC7793,1.92,0.0,0.9464606056025046,0.9464606056025046,0.0,82.4,84.0900362117473,84.0900362117473
NGC7793,2.1,0.0,0.9515679477973452,0.9515679477973452,0.0,87.1,88.6509639571193,88.6509639571193
NGC7793,2.27,0.0,0.95524178957244,0.95524178957244,0.0,89.6,92.39538842707135,92.39538842707135
NGC7793,2.45,0.0,0.9570660815031404,0.9570660815031404,0.0,94.9,94.4279789276076,94.4279789276076
NGC7793,2.62,0.0,0.9582702263627412,0.9582702263627412,0.0,98.1,95.84092102149334,95.84092102149334
NGC7793,2.79,0.0,0.9598144697711024,0.9598144697711024,0.0,99.3,97.74370355013524,97.74370355013524
NGC7793,2.97,0.0,0.9613787903784172,0.9613787903784172,0.0,98.6,99.78478549607406,99.78478549607406
NGC7793,3.16,0.0,0.9626913984969664,0.9626913984969664,0.0,101.0,101.59423311550952,101.59423311550952
NGC7793,3.33,0.0,0.9634842262289196,0.9634842262289196,0.0,103.0,102.7334910148071,102.7334910148071
NGC7793,3.51,0.0,0.9642307970878052,0.9642307970878052,0.0,107.0,103.8402831664092,103.8402831664092
NGC7793,3.68,0.0,0.9649340142368116,0.9649340142368116,0.0,114.0,104.9145633456793,104.9145633456793
NGC7793,3.85,0.0,0.9652747292091806,0.9652747292091806,0.0,112.0,105.44661515146264,105.44661515146264
NGC7793,4.03,0.0,0.9656143813138858,0.9656143813138858,0.0,114.0,105.98476394991452,105.98476394991452
NGC7793,4.2,0.0,0.9657977594263112,0.9657977594263112,0.0,116.0,106.27859727658604,106.27859727658604
NGC7793,4.38,0.0,0.9659873813686888,0.9659873813686888,0.0,114.0,106.584901340831,106.584901340831
NGC7793,4.73,0.0,0.9665142588358604,0.9665142588358604,0.0,114.0,107.44944347509517,107.44944347509517
NGC7793,5.25,0.0,0.9673996100404896,0.9673996100404896,0.0,109.0,108.9485744729693,108.9485744729693
NGC7793,5.78,0.0,0.96757863117165,0.96757863117165,0.0,107.0,109.2590591749955,109.2590591749955
NGC7793,6.3,0.0,0.9677524130348764,0.9677524130348764,0.0,105.0,109.56289919129972,109.56289919129972
NGC7793,6.82,0.0,0.9679212364605042,0.9679212364605042,0.0,101.0,109.86040476507942,109.86040476507942
NGC7793,7.35,0.0,0.9676095248476612,0.9676095248476612,0.0,94.5,109.3128968720565,109.3128968720565
NGC7793,7.87,0.0,0.9672392358546144,0.9672392358546144,0.0,90.8,108.67256972791246,108.67256972791246
NGC7814,0.63,0.9906411803882766,0.9952901361516612,0.9952901361516612,0.0,265.0,290.7372439739249,290.7372439739249
NGC7814,1.72,0.9493707863921624,0.9941033902907777,0.9941033902907777,0.0,250.0,259.6836348968003,259.6836348968003
NGC7814,2.79,0.8922151161271792,0.9927023069541898,0.9927023069541898,0.0,233.0,233.2634610217061,233.2634610217061
NGC7814,3.91,0.8334556537738278,0.991753138626542,0.991753138626542,0.0,230.0,219.3246476353574,219.3246476353574
NGC7814,5.03,0.7927530395218142,0.9910645757543546,0.9910645757543546,0.0,228.0,210.63153058266525,210.63153058266525
NGC7814,6.14,0.7712020730567527,0.9904917847958185,0.9904917847958185,0.0,228.0,204.12957585818097,204.12957585818097
NGC7814,7.26,0.755649155459427,0.99006723275142,0.99006723275142,0.0,227.0,199.67661691205464,199.67661691205464
NGC7814,8.37,0.7365401401271188,0.9898402055305412,0.9898402055305412,0.0,226.0,197.41042320178911,197.41042320178911
NGC7814,9.5,0.7214368143399861,0.9896829018701429,0.9896829018701429,0.0,223.0,195.8841284666707,195.8841284666707
NGC7814,10.65,0.7083683728773579,0.9895833577499126,0.9895833577499126,0.0,219.0,194.93611776551023,194.93611776551023
NGC7814,11.74,0.7001202767950726,0.9895051312151576,0.9895051312151576,0.0,216.0,194.20057634064472,194.20057634064472
NGC7814,12.82,0.6973189613016283,0.9894122372769608,0.9894122372769608,0.0,214.0,193.33769404843977,193.33769404843977
NGC7814,14.01,0.6994267858561692,0.9892904528469624,0.9892904528469624,0.0,214.0,192.22344261910763,192.22344261910763
NGC7814,15.09,0.6959137333975164,0.9892411898638692,0.9892411898638692,0.0,214.0,191.77808139774473,191.77808139774473
NGC7814,16.18,0.6895805566832008,0.9892231843281992,0.9892231843281992,0.0,214.0,191.61606242863323,191.61606242863323
NGC7814,17.36,0.6892205629749922,0.9891568119012965,0.9891568119012965,0.0,214.0,191.02230134152165,191.02230134152165
NGC7814,18.44,0.6892671514600769,0.9890975026041806,0.9890975026041806,0.0,214.0,190.49630337629625,190.49630337629625
NGC7814,19.53,0.6897335360625246,0.9890394875567816,0.9890394875567816,0.0,214.0,189.9859048188835,189.9859048188835
PGC51017,0.33,0.0,0.309608605622907,0.309608605622907,0.0,20.5,13.393337806301156,13.393337806301156
PGC51017,0.99,0.0,0.7239695439189117,0.7239695439189117,0.0,19.9,32.39005179299452,32.39005179299452
PGC51017,1.65,0.0,0.7880308473909122,0.7880308473909122,0.0,19.3,38.56250813243906,38.56250813243906
PGC51017,2.31,0.0,0.8077856986163344,0.8077856986163344,0.0,18.8,41.00012935367635,41.00012935367635
PGC51017,2.97,0.0,0.8214965473389781,0.8214965473389781,0.0,18.2,42.905163028859405,42.905163028859405
PGC51017,3.63,0.0,0.8358948194142145,0.8358948194142145,0.0,18.3,45.138244722687574,45.138244722687574
UGC00128,1.25,0.0,0.7877021719980855,0.7877021719980855,0.0,34.1,38.52460918383285,38.52460918383285
UGC00128,3.75,0.0,0.9234420692651883,0.9234420692651883,0.0,78.4,69.46079191252528,69.46079191252528
UGC00128,6.25,0.0,0.9414903320989644,0.9414903320989644,0.0,96.9,80.22765744485937,80.22765744485937
UGC00128,8.76,0.0,0.9521591937361612,0.9521591937361612,0.0,108.0,89.22478972533041,89.22478972533041
UGC00128,11.25,0.0,0.9595693228345248,0.9595693228345248,0.0,113.0,97.43447863804546,97.43447863804546
UGC00128,13.74,0.0,0.9663093233381248,0.9663093233381248,0.0,114.0,107.11078784203322,107.11078784203322
UGC00128,16.22,0.0,0.971024192108372,0.971024192108372,0.0,121.0,115.7783201146834,115.7783201146834
UGC00128,18.71,0.0,0.9743296417067964,0.9743296417067964,0.0,126.0,123.21596652390656,123.21596652390656
UGC00128,21.3,0.0,0.9768058659781268,0.9768058659781268,0.0,128.0,129.7911391050603,129.7911391050603
UGC00128,23.79,0.0,0.9787646428140108,0.9787646428140108,0.0,129.0,135.7811074963953,135.7811074963953
UGC00128,26.28,0.0,0.9799589391621284,0.9799589391621284,0.0,129.0,139.85357803443085,139.85357803443085
UGC00128,28.77,0.0,0.981333646818036,0.981333646818036,0.0,131.0,145.0135555810511,145.0135555810511
UGC00128,31.25,0.0,0.9817981896149778,0.9817981896149778,0.0,131.0,146.88715397936093,146.88715397936093
UGC00128,33.74,0.0,0.9815299198145016,0.9815299198145016,0.0,131.0,145.7965933777327,145.7965933777327
UGC00128,36.23,0.0,0.9816524442724656,0.9816524442724656,0.0,127.0,146.2917260613021,146.2917260613021
UGC00128,38.82,0.0,0.98202017100492,0.98202017100492,0.0,126.0,147.80782332047357,147.80782332047357
UGC00128,41.31,0.0,0.982099678622222,0.982099678622222,0.0,130.0,148.14171429449692,148.14171429449692
UGC00128,43.8,0.0,0.9818965456690056,0.9818965456690056,0.0,132.0,147.29300969482017,147.29300969482017
UGC00128,46.28,0.0,0.981685866410787,0.981685866410787,0.0,134.0,146.42764443450636,146.42764443450636
UGC00128,48.77,0.0,0.9813338177728428,0.9813338177728428,0.0,129.0,145.0142322663126,145.0142322663126
UGC00128,51.26,0.0,0.9810668128890928,0.9810668128890928,0.0,132.0,143.96848171366813,143.96848171366813
UGC00128,53.75,0.0,0.9809107046791938,0.9809107046791938,0.0,125.0,143.3671936809263,143.3671936809263
UGC00191,0.62,0.0,0.6273684295646966,0.6273684295646966,0.0,29.9,25.950844922747148,25.950844922747148
UGC00191,0.87,0.0,0.7482743247489794,0.7482743247489794,0.0,34.4,34.48233448331093,34.48233448331093
UGC00191,1.12,0.0,0.7995234985716175,0.7995234985716175,0.0,46.3,39.9405346911278,39.9405346911278
UGC00191,1.37,0.0,0.8299286139976912,0.8299286139976912,0.0,49.8,44.180918388350534,44.180918388350534
UGC00191,1.62,0.0,0.849013763429704,0.849013763429704,0.0,57.6,47.426238493218385,47.426238493218385
UGC00191,2.3,0.0,0.887479737010498,0.887479737010498,0.0,71.3,56.16863235249914,56.16863235249914
UGC00191,4.97,0.0,0.9379610845346482,0.9379610845346482,0.0,76.65,77.76609780140717,77.76609780140717
UGC00191,7.45,0.0,0.953843555894102,0.953843555894102,0.0,81.0,90.91852867519329,90.91852867519329
UGC00191,9.98,0.0,0.9577609757868746,0.9577609757868746,0.0,83.85,95.23610520366014,95.23610520366014
UGC00731,0.91,0.0,0.1945978838532263,0.1945978838532263,0.0,29.6,9.830886205988197,9.830886205988197
UGC00731,1.81,0.0,0.5957777793453803,0.5957777793453803,0.0,44.6,24.280747604272616,24.280747604272616
UGC00731,2.73,0.0,0.7145918192303475,0.7145918192303475,0.0,50.4,31.64650885818623,31.64650885818623
UGC00731,3.64,0.0,0.8308631033154923,0.8308631033154923,0.0,56.8,44.3277362803348,44.3277362803348
UGC00731,4.55,0.0,0.864481631032258,0.864481631032258,0.0,60.7,50.51365542715056,50.51365542715056
UGC00731,5.45,0.0,0.8875264716771262,0.8875264716771262,0.0,64.7,56.18177985955029,56.18177985955029
UGC00731,6.36,0.0,0.9145696562631468,0.9145696562631468,0.0,68.0,65.43834587345586,65.43834587345586
UGC00731,7.28,0.0,0.9365339482609,0.9365339482609,0.0,71.5,76.8282635104106,76.8282635104106
UGC00731,8.19,0.0,0.9461346813692716,0.9461346813692716,0.0,73.4,83.82081132530384,83.82081132530384
UGC00731,9.09,0.0,0.9501197961771676,0.9501197961771676,0.0,74.0,87.28810584631515,87.28810584631515
UGC00731,10.0,0.0,0.9535932311757273,0.9535932311757273,0.0,73.8,90.661084561297,90.661084561297
UGC00731,10.91,0.0,0.9549798788362676,0.9549798788362676,0.0,73.9,92.11360439371867,92.11360439371867
UGC00891,1.48,0.0,0.742454907019855,0.742454907019855,0.0,24.35,33.95771013107541,33.95771013107541
UGC00891,2.97,0.0,0.8669079368993795,0.8669079368993795,0.0,43.55,51.04349538584383,51.04349538584383
UGC00891,4.45,0.0,0.9042227832747816,0.9042227832747816,0.0,54.15,61.452083538650605,61.452083538650605
UGC00891,5.94,0.0,0.9112278857382852,0.9112278857382852,0.0,60.15,64.07744916913839,64.07744916913839
UGC00891,7.39,0.0,0.9148449359236576,0.9148449359236576,0.0,63.75,65.5538947987475,65.5538947987475
UGC01230,0.78,0.0,0.647385135816563,0.647385135816563,0.0,19.8,27.099485751743828,27.099485751743828
UGC01230,2.35,0.0,0.8890455008537221,0.8890455008537221,0.0,55.4,56.613438244985005,56.613438244985005
UGC01230,3.91,0.0,0.9243656397835605,0.9243656397835605,0.0,88.5,69.91853559978772,69.91853559978772
UGC01230,5.48,0.0,0.9436268524596664,0.9436268524596664,0.0,105.0,81.82650449879007,81.82650449879007
UGC01230,7.03,0.0,0.9532923370836398,0.9532923370836398,0.0,106.0,90.3543317012518,90.3543317012518
UGC01230,8.6,0.0,0.9592956060363385,0.9592956060363385,0.0,103.0,97.09247608655625,97.09247608655625
UGC01230,13.27,0.0,0.9696768107119524,0.9696768107119524,0.0,109.0,113.09829611422664,113.09829611422664
UGC01230,14.85,0.0,0.9720699716232616,0.9720699716232616,0.0,113.0,117.98942126454236,117.98942126454236
UGC01230,25.8,0.0,0.9797831043787666,0.9797831043787666,0.0,105.0,139.23157446867432,139.23157446867432
UGC01230,32.01,0.0,0.9800542807934488,0.9800542807934488,0.0,103.0,140.19425278732646,140.19425278732646
UGC01230,36.54,0.0,0.979235142966935,0.979235142966935,0.0,103.0,137.34378715062746,137.34378715062746
UGC01281,0.38,0.0,0.0471160095885562,0.0471160095885562,0.0,7.71,4.447277520037386,4.447277520037386
UGC01281,0.54,0.0,0.134418027078309,0.134418027078309,0.0,11.0,7.881423283082585,7.881423283082585
UGC01281,0.69,0.0,0.2195841757023341,0.2195841757023341,0.0,14.2,10.608829800347785,10.608829800347785
UGC01281,0.84,0.0,0.3169762206866248,0.3169762206866248,0.0,17.2,13.624652216250372,13.624652216250372
UGC01281,1.0,0.0,0.419951163861973,0.419951163861973,0.0,20.2,17.01755294315773,17.01755294315773
UGC01281,1.15,0.0,0.4910849608389337,0.4910849608389337,0.0,23.2,19.646521611273997,19.646521611273997
UGC01281,1.3,0.0,0.6170388780822191,0.6170388780822191,0.0,26.4,25.386855825982863,25.386855825982863
UGC01281,1.46,0.0,0.6669799437805712,0.6669799437805712,0.0,29.3,28.304219801059684,28.304219801059684
UGC01281,1.61,0.0,0.7147266522725946,0.7147266522725946,0.0,31.6,31.656972939635185,31.656972939635185
UGC01281,1.76,0.0,0.7471020516719892,0.7471020516719892,0.0,34.6,34.37536412311569,34.37536412311569
UGC01281,1.92,0.0,0.7769356921278969,0.7769356921278969,0.0,37.4,37.325659480535585,37.325659480535585
UGC01281,2.07,0.0,0.796233026697858,0.796233026697858,0.0,39.9,39.535131908167216,39.535131908167216
UGC01281,2.22,0.0,0.8136988917649334,0.8136988917649334,0.0,42.2,41.79786882970479,41.79786882970479
UGC01281,2.38,0.0,0.8273213802793667,0.8273213802793667,0.0,44.4,43.77718536145753,43.77718536145753
UGC01281,2.53,0.0,0.8372643133673826,0.8372643133673826,0.0,46.7,45.364892458329784,45.364892458329784
UGC01281,2.68,0.0,0.8457023124830237,0.8457023124830237,0.0,48.5,46.822979528562165,46.822979528562165
UGC01281,2.76,0.0,0.8491136654798614,0.8491136654798614,0.0,49.3,47.44472750932776,47.44472750932776
UGC01281,3.07,0.0,0.8606643724218674,0.8606643724218674,0.0,53.0,49.706801621732474,49.706801621732474
UGC01281,3.46,0.0,0.8739641775820045,0.8739641775820045,0.0,54.1,52.66593658027957,52.66593658027957
UGC01281,3.83,0.0,0.8795430429482348,0.8795430429482348,0.0,55.0,54.043392141153895,54.043392141153895
UGC01281,4.23,0.0,0.8824153609931001,0.8824153609931001,0.0,55.7,54.78872959211992,54.78872959211992
UGC01281,4.62,0.0,0.8923006990503626,0.8923006990503626,0.0,56.4,57.56773865568485,57.56773865568485
UGC01281,4.99,0.0,0.8991540208273734,0.8991540208273734,0.0,56.9,59.71971788204598,59.71971788204598
UGC02023,0.76,0.0,0.5651660358198166,0.5651660358198166,0.0,15.1,22.80112595090087,22.80112595090087
UGC02023,1.51,0.0,0.8283054681044785,0.8283054681044785,0.0,28.0,43.92856614314223,43.92856614314223
UGC02023,2.27,0.0,0.8808916008774568,0.8808916008774568,0.0,37.6,54.39012243550668,54.39012243550668
UGC02023,3.03,0.0,0.9006796694782934,0.9006796694782934,0.0,47.9,60.22767490000642,60.22767490000642
UGC02023,3.78,0.0,0.9169143980164364,0.9169143980164364,0.0,58.8,66.44028801667241,66.44028801667241
UGC02259,1.02,0.0,0.7292318453426666,0.7292318453426666,0.0,56.1,32.821922527282375,32.821922527282375
UGC02259,2.04,0.0,0.8667367530527574,0.8667367530527574,0.0,71.1,51.00566412703712,51.00566412703712
UGC02259,3.05,0.0,0.907626310393814,0.907626310393814,0.0,80.7,62.69160502304183,62.69160502304183
UGC02259,4.07,0.0,0.9270530261807972,0.9270530261807972,0.0,82.8,71.29821277932739,71.29821277932739
UGC02259,5.09,0.0,0.9338426070305728,0.9338426070305728,0.0,83.7,75.14111699766849,75.14111699766849
UGC02259,6.11,0.0,0.9408040957790036,0.9408040957790036,0.0,86.0,79.73220339611422,79.73220339611422
UGC02259,7.13,0.0,0.9455877749525344,0.9455877749525344,0.0,88.3,83.37439149406684,83.37439149406684
UGC02259,8.14,0.0,0.9456181973090324,0.9456181973090324,0.0,90.0,83.39905051702277,83.39905051702277
UGC02455,0.5,0.0,0.7908191696017935,0.7908191696017935,0.0,16.9,38.8872872730809,38.8872872730809
UGC02455,1.0,0.0,0.9016562143709256,0.9016562143709256,0.0,23.9,60.558767091015554,60.558767091015554
UGC02455,1.51,0.0,0.9330328272878576,0.9330328272878576,0.0,28.2,74.65303623493271,74.65303623493271
UGC02455,2.01,0.0,0.9400253884365506,0.9400253884365506,0.0,33.0,79.18010355019521,79.18010355019521
UGC02455,2.52,0.0,0.945903526337458,0.945903526337458,0.0,39.1,83.63131775437667,83.63131775437667
UGC02455,3.02,0.0,0.9504840357440106,0.9504840357440106,0.0,43.8,87.62535465170333,87.62535465170333
UGC02455,3.52,0.0,0.952806642834631,0.952806642834631,0.0,53.1,89.8652832531449,89.8652832531449
UGC02455,4.03,0.0,0.9544113620056311,0.9544113620056311,0.0,61.0,91.5101963875735,91.5101963875735
UGC02487,9.93,0.4787624597128548,0.9949510342875936,0.9949510342875936,0.0,377.0,280.7563830867541,280.7563830867541
UGC02487,10.05,0.4726648301848938,0.9949714163799084,0.9949714163799084,0.0,377.0,281.327676725807,281.327676725807
UGC02487,10.35,0.4594294694382351,0.9950281345617767,0.9950281345617767,0.0,378.0,282.93585897390795,282.93585897390795
UGC02487,15.07,0.3597606456707284,0.995243451528249,0.995243451528249,0.0,367.0,289.30017517563005,289.30017517563005
UGC02487,20.09,0.3045554116825711,0.995441235812742,0.995441235812742,0.0,364.0,295.53862291502145,295.53862291502145
UGC02487,25.12,0.2654361192888099,0.995587862347988,0.995587862347988,0.0,375.0,300.4313613076653,300.4313613076653
UGC02487,30.14,0.2424505159194216,0.9957131258682343,0.9957131258682343,0.0,383.0,304.80826973319944,304.80826973319944
UGC02487,35.17,0.2391445076218815,0.9956698166226596,0.9956698166226596,0.0,378.0,303.2735411688054,303.2735411688054
UGC02487,40.19,0.2393835825940206,0.9956108166822484,0.9956108166822484,0.0,364.0,301.2193998322312,301.2193998322312
UGC02487,45.21,0.2388661106286087,0.9955711408760616,0.9955711408760616,0.0,349.0,299.8611568010545,299.8611568010545
UGC02487,50.24,0.2393730393129178,0.99552590265771,0.99552590265771,0.0,338.0,298.33455809062144,298.33455809062144
UGC02487,55.26,0.2385145743954315,0.995497500042998,0.995497500042998,0.0,332.0,297.38785187167406,297.38785187167406
UGC02487,60.28,0.2351813852569028,0.9954977207926654,0.9954977207926654,0.0,330.0,297.39517531526826,297.39517531526826
UGC02487,65.31,0.2352789650427044,0.9954647990739088,0.9954647990739088,0.0,329.0,296.30889099312515,296.30889099312515
UGC02487,70.33,0.2351036577241748,0.9954361467172972,0.9954361467172972,0.0,330.0,295.3730462165461,295.3730462165461
UGC02487,75.35,0.2368147964936667,0.9953898969875894,0.9953898969875894,0.0,332.0,293.88085520549436,293.88085520549436
UGC02487,80.38,0.2393989177413064,0.9953354618753651,0.9953354618753651,0.0,333.0,292.15304075871126,292.15304075871126
UGC02885,1.7,0.9207044102983484,0.9928278250167616,0.9928278250167616,0.0,305.0,235.3106196103431,235.3106196103431
UGC02885,3.41,0.7702911425253521,0.99280158195082,0.99280158195082,0.0,257.0,234.8781910879101,234.8781910879101
UGC02885,6.82,0.4688839193991781,0.9930050427927836,0.9930050427927836,0.0,256.0,238.29404624393624,238.29404624393624
UGC02885,13.67,0.2638063053796139,0.9938201838159568,0.9938201838159568,0.0,271.0,253.6273729480834,253.6273729480834
UGC02885,19.49,0.2067250173479616,0.9942566740925391,0.9942566740925391,0.0,282.0,263.14645425506325,263.14645425506325
UGC02885,23.36,0.1764297542730981,0.9946141365362178,0.9946141365362178,0.0,287.0,271.7876006691147,271.7876006691147
UGC02885,27.24,0.1579245856042386,0.9948433065367942,0.9948433065367942,0.0,283.0,277.79324370407227,277.79324370407227
UGC02885,31.22,0.1481710753120523,0.9949507758348208,0.9949507758348208,0.0,280.0,280.7491610438371,280.7491610438371
UGC02885,35.1,0.1405658035718821,0.9950393253878934,0.9950393253878934,0.0,280.0,283.2564106826569,283.2564106826569
UGC02885,38.97,0.131105960195712,0.9951788718183489,0.9951788718183489,0.0,281.0,287.34671066829384,287.34671066829384
UGC02885,42.85,0.1238511701978792,0.9952867304380894,0.9952867304380894,0.0,282.0,290.6316873088598,290.6316873088598
UGC02885,46.73,0.1245247364922417,0.995237853161345,0.995237853161345,0.0,287.0,289.1292617207711,289.1292617207711
UGC02885,50.71,0.1161444341405476,0.9953814436704193,0.9953814436704193,0.0,292.0,293.6105410617532,293.6105410617532
UGC02885,54.58,0.1066572832028534,0.9955621312502012,0.9955621312502012,0.0,298.0,299.55526221324175,299.55526221324175
UGC02885,58.46,0.1015881485745835,0.9956522072302976,0.9956522072302976,0.0,298.0,302.65608369648794,302.65608369648794
UGC02885,62.34,0.1005983893333254,0.9956503574710338,0.9956503574710338,0.0,298.0,302.5914409532909,302.5914409532909
UGC02885,66.21,0.0993710834407708,0.9956562976862162,0.9956562976862162,0.0,298.0,302.79917747791194,302.79917747791194
UGC02885,70.19,0.0952469235658166,0.995733162096028,0.995733162096028,0.0,298.0,305.52616518483046,305.52616518483046
UGC02885,74.07,0.0938928961989231,0.9957460009002544,0.9957460009002544,0.0,298.0,305.98883792576356,305.98883792576356
UGC02916,0.37,0.9935340855595668,0.9652399310362504,0.9652399310362504,0.0,183.0,105.39192109049658,105.39192109049658
UGC02916,0.74,0.9908133657135256,0.9851509930739536,0.9851509930739536,0.0,196.0,162.90435343289192,162.90435343289192
UGC02916,1.11,0.9860263130976824,0.98871396201869,0.98871396201869,0.0,205.0,187.19514264688237,187.19514264688237
UGC02916,1.48,0.9815787256452672,0.9906830154545628,0.9906830154545628,0.0,211.0,206.2337158449401,206.2337158449401
UGC02916,1.84,0.9778260007022068,0.9920265540320672,0.9920265540320672,0.0,214.0,223.08409940502955,223.08409940502955
UGC02916,2.21,0.9741305061375036,0.9929196277570482,0.9929196277570482,0.0,214.0,236.84215178691107,236.84215178691107
UGC02916,2.6,0.9691297913276647,0.9933257446495612,0.9933257446495612,0.0,213.0,243.9913512844657,243.9913512844657
UGC02916,2.96,0.9621256634712304,0.9932173995563804,0.9932173995563804,0.0,211.0,242.0215501259228,242.0215501259228
UGC02916,3.17,0.9587008975995076,0.9932633538100454,0.9932633538100454,0.0,210.0,242.85124406763032,242.85124406763032
UGC02916,3.33,0.9556692109310192,0.9932364383151634,0.9932364383151634,0.0,209.0,242.36426702145295,242.36426702145295
UGC02916,3.7,0.9481039080799312,0.9931525676468508,0.9931525676468508,0.0,207.0,240.86522621137024,240.86522621137024
UGC02916,4.07,0.939876392073124,0.9930248847230392,0.9930248847230392,0.0,206.0,238.63512413782504,238.63512413782504
