system,target_kind,fraction_max,length_over_R80,radius_exponent,width_over_R80,external_direction_mix,tensor_axis_ratio,tensor_orientation,shape_gate,candidate_id,changed_parameter,changed_level,jensen_shannon,pearson,normalized_RMSE,centroid_offset_kpc
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.1,0.0,1.5,tidal,H,T013_width_over_R80_0.1,width_over_R80,0.1,0.05136902203893358,0.7718684571428881,0.6534066900717922,33.71770647660276
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.175,0.0,1.5,tidal,H,T014_width_over_R80_0.175,width_over_R80,0.175,0.03425379707873147,0.875787594594316,0.42258845630894953,33.109970759811034
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.35,0.0,1.5,tidal,H,T015_width_over_R80_0.35,width_over_R80,0.35,0.02552111849950189,0.8945707501133365,0.33603860663253193,33.030805933476366
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.5,0.0,1.5,tidal,H,T016_width_over_R80_0.5,width_over_R80,0.5,0.028512243843990412,0.8788174753857797,0.3444953106361094,33.35276123609183
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.25,0.25,1.5,tidal,H,T017_external_direction_mix_0.25,external_direction_mix,0.25,0.03046686870945833,0.8842672375729017,0.3609986860415853,34.9364439366028
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.25,0.5,1.5,tidal,H,T018_external_direction_mix_0.5,external_direction_mix,0.5,0.039158680391895004,0.8695829001836337,0.3708879247388331,43.668663519825955
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.25,0.75,1.5,tidal,H,T019_external_direction_mix_0.75,external_direction_mix,0.75,0.03182529405025223,0.8786454134860112,0.35715533255995985,42.80061551710204
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.25,1.0,1.5,tidal,H,T020_external_direction_mix_1.0,external_direction_mix,1.0,0.03192860060419135,0.8730152103506579,0.3601141321334958,42.58006750825534
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.0,tidal,H,T021_tensor_axis_ratio_1.0,tensor_axis_ratio,1.0,0.026686301693898976,0.9025029290881756,0.34045160021413823,32.185386386354374
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.25,tidal,H,T022_tensor_axis_ratio_1.25,tensor_axis_ratio,1.25,0.02752220818477532,0.8990769022898926,0.35091578708825655,32.822720109600056
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.25,0.0,2.0,tidal,H,T023_tensor_axis_ratio_2.0,tensor_axis_ratio,2.0,0.028253943053880383,0.8922939804772525,0.36616786159869896,32.857884776229426
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.25,0.0,3.0,tidal,H,T024_tensor_axis_ratio_3.0,tensor_axis_ratio,3.0,0.030096180917262495,0.8805779789761429,0.38529324601813353,33.73401240577862
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,radial,H,T025_tensor_orientation_radial,tensor_orientation,radial,0.028240688946048,0.8959741748625665,0.3609582346798741,32.57612115550786
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,external,H,T026_tensor_orientation_external,tensor_orientation,external,0.027358497182660983,0.8971794640258285,0.3508783938186714,32.143149110220975
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,none,T027_shape_gate_none,shape_gate,none,0.02758392753592693,0.90285751044684,0.3817069032874897,30.06546921329789
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,sqrt_H,T028_shape_gate_sqrt_H,shape_gate,sqrt_H,0.026546054201522437,0.9041863249063311,0.356712065770415,31.430142962442886
CL J0152.7-1357,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H2,T029_shape_gate_H2,shape_gate,H2,0.031388343694649504,0.8777841573373606,0.3784479726968274,34.63531067759562
CL J0152.7-1357,lenstool_best,,,,,,,,,LOCAL75,control,LOCAL75,0.0288934729331076,0.8890154842941987,0.3290084569629236,31.633063113181763
CL J0152.7-1357,lenstool_best,,,,,,,,,CENTRAL100,control,CENTRAL100,0.06410279973309263,0.7761299183799442,0.5216465357230492,49.14561487877256
CL J0152.7-1357,lenstool_best,,,,,,,,,C0351,control,C0351,0.04236859182882446,0.8581327368644321,0.4731219120284888,47.618360783554785
CL J0152.7-1357,lenstool_best,,,,,,,,,W060,control,W060,0.03197584905352763,0.8750552424639275,0.38687404900314587,46.04238917883855
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H,T000_BASE,baseline,base,0.0341258426966677,0.8731450363797912,0.38226241587434945,43.813730671045185
CL J0152.7-1357,glafic_best,0.3,1.0,-0.5,0.25,0.0,1.5,tidal,H,T001_fraction_max_0.3,fraction_max,0.3,0.036968953938969526,0.8646896668283297,0.38850750248463184,46.36895482517994
CL J0152.7-1357,glafic_best,0.45,1.0,-0.5,0.25,0.0,1.5,tidal,H,T002_fraction_max_0.45,fraction_max,0.45,0.035154895944988086,0.8708859628809511,0.3818805356608477,45.075053903055164
CL J0152.7-1357,glafic_best,0.75,1.0,-0.5,0.25,0.0,1.5,tidal,H,T003_fraction_max_0.75,fraction_max,0.75,0.03393167397819503,0.8714369722285931,0.3903025027051756,42.59689995874766
CL J0152.7-1357,glafic_best,1.0,1.0,-0.5,0.25,0.0,1.5,tidal,H,T004_fraction_max_1.0,fraction_max,1.0,0.03569450008439597,0.8601924916535769,0.4212199232555155,40.707313150591574
CL J0152.7-1357,glafic_best,0.6,0.5,-0.5,0.25,0.0,1.5,tidal,H,T005_length_over_R80_0.5,length_over_R80,0.5,0.050996790842015235,0.7769485275390817,0.5193332587763695,65.32653646585948
CL J0152.7-1357,glafic_best,0.6,0.75,-0.5,0.25,0.0,1.5,tidal,H,T006_length_over_R80_0.75,length_over_R80,0.75,0.04430362945631557,0.8323362678526557,0.45216814416454504,56.79934750853149
CL J0152.7-1357,glafic_best,0.6,1.25,-0.5,0.25,0.0,1.5,tidal,H,T007_length_over_R80_1.25,length_over_R80,1.25,0.028016210258820454,0.8987282868915241,0.3308038270508479,35.08237318114246
CL J0152.7-1357,glafic_best,0.6,1.5,-0.5,0.25,0.0,1.5,tidal,H,T008_length_over_R80_1.5,length_over_R80,1.5,0.028664594498135167,0.9132925246761711,0.3026684657272937,31.898851953741424
CL J0152.7-1357,glafic_best,0.6,1.0,-1.0,0.25,0.0,1.5,tidal,H,T009_radius_exponent_-1.0,radius_exponent,-1.0,0.02943464224204137,0.8667028012903425,0.37624766922556896,35.76090459103177
CL J0152.7-1357,glafic_best,0.6,1.0,-0.75,0.25,0.0,1.5,tidal,H,T010_radius_exponent_-0.75,radius_exponent,-0.75,0.029767906339376843,0.876290973072292,0.3673273098705553,38.690118991973335
CL J0152.7-1357,glafic_best,0.6,1.0,-0.25,0.25,0.0,1.5,tidal,H,T011_radius_exponent_-0.25,radius_exponent,-0.25,0.042157928901136045,0.8435325672890973,0.4377872338448562,55.06987392787601
CL J0152.7-1357,glafic_best,0.6,1.0,0.0,0.25,0.0,1.5,tidal,H,T012_radius_exponent_0.0,radius_exponent,0.0,0.04887575718544931,0.8175718019261163,0.4865376541940299,61.61264608515273
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.1,0.0,1.5,tidal,H,T013_width_over_R80_0.1,width_over_R80,0.1,0.055156484241803916,0.7491526225877931,0.6464341041732344,44.834180505611876
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.175,0.0,1.5,tidal,H,T014_width_over_R80_0.175,width_over_R80,0.175,0.039479588813902594,0.85095694123313,0.43779886949803304,44.218514046639086
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.35,0.0,1.5,tidal,H,T015_width_over_R80_0.35,width_over_R80,0.35,0.0332001795292582,0.872575157691751,0.3677702198793482,44.12324035513506
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.5,0.0,1.5,tidal,H,T016_width_over_R80_0.5,width_over_R80,0.5,0.03699229409428181,0.8617541002944942,0.37604175821599434,44.507521111233984
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.25,0.25,1.5,tidal,H,T017_external_direction_mix_0.25,external_direction_mix,0.25,0.04159853484596139,0.8400918673960094,0.4176739163006447,45.82532590166885
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.25,0.5,1.5,tidal,H,T018_external_direction_mix_0.5,external_direction_mix,0.5,0.05197978612449679,0.8256595414427744,0.42820204312223464,54.9729661266541
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.25,0.75,1.5,tidal,H,T019_external_direction_mix_0.75,external_direction_mix,0.75,0.04403973820360717,0.8362593110979524,0.41464472584309586,54.423886179755584
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.25,1.0,1.5,tidal,H,T020_external_direction_mix_1.0,external_direction_mix,1.0,0.04394862318652838,0.8361241124201694,0.4117001019937785,54.251488755722484
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.0,tidal,H,T021_tensor_axis_ratio_1.0,tensor_axis_ratio,1.0,0.03493621623779647,0.8709704308680819,0.380339232773159,43.286800997202704
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.25,tidal,H,T022_tensor_axis_ratio_1.25,tensor_axis_ratio,1.25,0.03478956299862017,0.8720029481722372,0.38194612834467445,43.920368031825994
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.25,0.0,2.0,tidal,H,T023_tensor_axis_ratio_2.0,tensor_axis_ratio,2.0,0.03356707959051628,0.8735978999822865,0.3824711658129163,43.95834367103472
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.25,0.0,3.0,tidal,H,T024_tensor_axis_ratio_3.0,tensor_axis_ratio,3.0,0.03393784037853602,0.8683283613270283,0.3910543661649317,44.826466582578945
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,radial,H,T025_tensor_orientation_radial,tensor_orientation,radial,0.0343479643694861,0.8735144185409598,0.38301789423317784,43.66891447499989
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,external,H,T026_tensor_orientation_external,tensor_orientation,external,0.03599394578136067,0.8642271968348022,0.39127534415679033,43.22118019535753
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,none,T027_shape_gate_none,shape_gate,none,0.03642932752915349,0.8566539872952702,0.43028969973139175,40.34354228808786
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,sqrt_H,T028_shape_gate_sqrt_H,shape_gate,sqrt_H,0.034045043524680456,0.8701856040948583,0.3941988448277083,42.247281386859754
CL J0152.7-1357,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H2,T029_shape_gate_H2,shape_gate,H2,0.03638012149363,0.8668264423219382,0.38598107687864874,46.00159055082615
CL J0152.7-1357,glafic_best,,,,,,,,,LOCAL75,control,LOCAL75,0.04183331438342012,0.8400112729910152,0.40657039559664876,43.186682312950225
CL J0152.7-1357,glafic_best,,,,,,,,,CENTRAL100,control,CENTRAL100,0.11087414599496681,0.5866366997891611,0.6933920809468117,60.5962161765163
CL J0152.7-1357,glafic_best,,,,,,,,,C0351,control,C0351,0.049126569158098043,0.8284973125645564,0.48819096095719205,58.87015695977056
CL J0152.7-1357,glafic_best,,,,,,,,,W060,control,W060,0.044094337378204805,0.8228855488592747,0.44821838430815897,57.2895433767373
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H,T000_BASE,baseline,base,0.05549241241383271,0.8673016325759252,0.3943219181771132,27.518977714420743
MACS J0035.4-2015,lenstool_best,0.3,1.0,-0.5,0.25,0.0,1.5,tidal,H,T001_fraction_max_0.3,fraction_max,0.3,0.07401457852076501,0.7726507922580375,0.4878118449859642,35.62080011672127
MACS J0035.4-2015,lenstool_best,0.45,1.0,-0.5,0.25,0.0,1.5,tidal,H,T002_fraction_max_0.45,fraction_max,0.45,0.0638018856765843,0.8322303184011348,0.4367553903719363,31.557386920577784
MACS J0035.4-2015,lenstool_best,0.75,1.0,-0.5,0.25,0.0,1.5,tidal,H,T003_fraction_max_0.75,fraction_max,0.75,0.04907447068046707,0.8826360070688485,0.3644447688099268,23.55996172749789
MACS J0035.4-2015,lenstool_best,1.0,1.0,-0.5,0.25,0.0,1.5,tidal,H,T004_fraction_max_1.0,fraction_max,1.0,0.04297259242640279,0.8802996754879786,0.35344443754629196,17.448956409275866
MACS J0035.4-2015,lenstool_best,0.6,0.5,-0.5,0.25,0.0,1.5,tidal,H,T005_length_over_R80_0.5,length_over_R80,0.5,0.07612092698408374,0.7654697090691897,0.4819692998218079,38.98324251485453
MACS J0035.4-2015,lenstool_best,0.6,0.75,-0.5,0.25,0.0,1.5,tidal,H,T006_length_over_R80_0.75,length_over_R80,0.75,0.05904503380602846,0.849606359721409,0.39297389460140636,31.836814292436628
MACS J0035.4-2015,lenstool_best,0.6,1.25,-0.5,0.25,0.0,1.5,tidal,H,T007_length_over_R80_1.25,length_over_R80,1.25,0.068738194311634,0.8184983222215341,0.4753272770223032,23.516985035702756
MACS J0035.4-2015,lenstool_best,0.6,1.5,-0.5,0.25,0.0,1.5,tidal,H,T008_length_over_R80_1.5,length_over_R80,1.5,0.0965451319233973,0.6308661783652049,0.5869927509880742,24.473644748845903
MACS J0035.4-2015,lenstool_best,0.6,1.0,-1.0,0.25,0.0,1.5,tidal,H,T009_radius_exponent_-1.0,radius_exponent,-1.0,0.06317446321847728,0.8368511615844839,0.44198877071312836,24.759106503232296
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.75,0.25,0.0,1.5,tidal,H,T010_radius_exponent_-0.75,radius_exponent,-0.75,0.05718286384306087,0.8637547829286624,0.41415179327160156,25.484099987629946
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.25,0.25,0.0,1.5,tidal,H,T011_radius_exponent_-0.25,radius_exponent,-0.25,0.0573759827469667,0.8637761854831331,0.3804418830939565,31.370066081425318
MACS J0035.4-2015,lenstool_best,0.6,1.0,0.0,0.25,0.0,1.5,tidal,H,T012_radius_exponent_0.0,radius_exponent,0.0,0.06651997519211197,0.8356114511148227,0.40960350668479234,38.116298694282136
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.1,0.0,1.5,tidal,H,T013_width_over_R80_0.1,width_over_R80,0.1,0.07284640631752158,0.7179446230041608,0.550411089499813,27.50810171653172
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.175,0.0,1.5,tidal,H,T014_width_over_R80_0.175,width_over_R80,0.175,0.05470524400775205,0.8554381251993278,0.39150294903812954,27.676281431963545
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.35,0.0,1.5,tidal,H,T015_width_over_R80_0.35,width_over_R80,0.35,0.06225754166643044,0.8367281027153634,0.43989249659962243,27.322356955472635
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.5,0.0,1.5,tidal,H,T016_width_over_R80_0.5,width_over_R80,0.5,0.07567567710110572,0.770887590053164,0.5070758112658091,27.307790036537348
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.25,0.25,1.5,tidal,H,T017_external_direction_mix_0.25,external_direction_mix,0.25,0.06527004366668485,0.8282813235017573,0.43546867840970077,27.72482655550379
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.25,0.5,1.5,tidal,H,T018_external_direction_mix_0.5,external_direction_mix,0.5,0.07893320270761221,0.7488926958341385,0.5036089474742509,30.090839251865432
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.25,0.75,1.5,tidal,H,T019_external_direction_mix_0.75,external_direction_mix,0.75,0.09567191575103492,0.6576323261231031,0.564174405421584,36.901292239819654
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.25,1.0,1.5,tidal,H,T020_external_direction_mix_1.0,external_direction_mix,1.0,0.10616210981921015,0.6086836845190461,0.5924760758729489,41.67825644397682
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.0,tidal,H,T021_tensor_axis_ratio_1.0,tensor_axis_ratio,1.0,0.05542418397747947,0.8648759739733761,0.39757202545180514,27.51706099607697
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.25,tidal,H,T022_tensor_axis_ratio_1.25,tensor_axis_ratio,1.25,0.05495508309151427,0.8685623316337394,0.3935094869747702,27.491286441034806
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.25,0.0,2.0,tidal,H,T023_tensor_axis_ratio_2.0,tensor_axis_ratio,2.0,0.05615165264083984,0.8668158361081384,0.3941690210069097,27.333143678540598
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.25,0.0,3.0,tidal,H,T024_tensor_axis_ratio_3.0,tensor_axis_ratio,3.0,0.05877225517791833,0.8540286419699515,0.40892819808251996,27.162295280160208
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,radial,H,T025_tensor_orientation_radial,tensor_orientation,radial,0.05583213302587339,0.8619155278227761,0.3957727735355737,27.535893499236842
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,external,H,T026_tensor_orientation_external,tensor_orientation,external,0.05568258072584069,0.8680262366690232,0.3951174749991036,27.309520163586196
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,none,T027_shape_gate_none,shape_gate,none,0.04801735492132124,0.8838764845731947,0.3603283264814462,22.779202957565104
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,sqrt_H,T028_shape_gate_sqrt_H,shape_gate,sqrt_H,0.051652487407008424,0.8779526890679488,0.3757245173242661,25.28167050209941
MACS J0035.4-2015,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H2,T029_shape_gate_H2,shape_gate,H2,0.063104467193346,0.8357137696432386,0.4331838018933819,31.249122987105334
MACS J0035.4-2015,lenstool_best,,,,,,,,,LOCAL75,control,LOCAL75,0.09407847219807013,0.6294105866875045,0.5862062981439237,41.6247806243489
MACS J0035.4-2015,lenstool_best,,,,,,,,,CENTRAL100,control,CENTRAL100,0.07806215840975034,0.7627535949904105,0.5218869907938589,43.810401072120214
MACS J0035.4-2015,lenstool_best,,,,,,,,,C0351,control,C0351,0.06259527221937429,0.848396628890216,0.40142759149291346,31.66135613152217
MACS J0035.4-2015,lenstool_best,,,,,,,,,W060,control,W060,0.05920516506089696,0.8473119081597419,0.395698797364405,31.20454876347025
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H,T000_BASE,baseline,base,0.05100668882138685,0.8769618364863916,0.4240728601782528,27.629581114818063
MACS J0035.4-2015,glafic_best,0.3,1.0,-0.5,0.25,0.0,1.5,tidal,H,T001_fraction_max_0.3,fraction_max,0.3,0.06966717881344671,0.7846305000155945,0.5152142935046443,34.64950819363127
MACS J0035.4-2015,glafic_best,0.45,1.0,-0.5,0.25,0.0,1.5,tidal,H,T002_fraction_max_0.45,fraction_max,0.45,0.0593805122681193,0.8431228332033759,0.4662629321526554,31.055918066782624
MACS J0035.4-2015,glafic_best,0.75,1.0,-0.5,0.25,0.0,1.5,tidal,H,T003_fraction_max_0.75,fraction_max,0.75,0.044563969748815394,0.8910486589937979,0.39157987602735533,24.48122867471458
MACS J0035.4-2015,glafic_best,1.0,1.0,-0.5,0.25,0.0,1.5,tidal,H,T004_fraction_max_1.0,fraction_max,1.0,0.03864167168155448,0.8868148311786255,0.36798738478555143,20.343063854956362
MACS J0035.4-2015,glafic_best,0.6,0.5,-0.5,0.25,0.0,1.5,tidal,H,T005_length_over_R80_0.5,length_over_R80,0.5,0.06605628008339878,0.7873826174542204,0.4803848444063344,39.26450477447203
MACS J0035.4-2015,glafic_best,0.6,0.75,-0.5,0.25,0.0,1.5,tidal,H,T006_length_over_R80_0.75,length_over_R80,0.75,0.04942655293998824,0.8697821660365138,0.3941598121343874,31.682362261122595
MACS J0035.4-2015,glafic_best,0.6,1.25,-0.5,0.25,0.0,1.5,tidal,H,T007_length_over_R80_1.25,length_over_R80,1.25,0.06657009777804061,0.8256625326171136,0.5116475096500385,23.01370138901322
MACS J0035.4-2015,glafic_best,0.6,1.5,-0.5,0.25,0.0,1.5,tidal,H,T008_length_over_R80_1.5,length_over_R80,1.5,0.09341187784836515,0.6472367598100286,0.6136129694462211,22.73333404998512
MACS J0035.4-2015,glafic_best,0.6,1.0,-1.0,0.25,0.0,1.5,tidal,H,T009_radius_exponent_-1.0,radius_exponent,-1.0,0.0581456997798588,0.8465727650564309,0.4747041096394579,23.32822944525855
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.75,0.25,0.0,1.5,tidal,H,T010_radius_exponent_-0.75,radius_exponent,-0.75,0.054170940543654345,0.8711900030502613,0.44929624302245064,25.150763153084075
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.25,0.25,0.0,1.5,tidal,H,T011_radius_exponent_-0.25,radius_exponent,-0.25,0.0491594783645008,0.8830744567681879,0.3908205387165082,31.39222756367529
MACS J0035.4-2015,glafic_best,0.6,1.0,0.0,0.25,0.0,1.5,tidal,H,T012_radius_exponent_0.0,radius_exponent,0.0,0.055918009751382274,0.8627715014760569,0.39905599969798283,38.51484766970009
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.1,0.0,1.5,tidal,H,T013_width_over_R80_0.1,width_over_R80,0.1,0.06760763787862438,0.7171578942910186,0.5551967902504581,27.757948542020095
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.175,0.0,1.5,tidal,H,T014_width_over_R80_0.175,width_over_R80,0.175,0.04991493866804491,0.8625771354374433,0.4156958843087456,27.880632898813275
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.35,0.0,1.5,tidal,H,T015_width_over_R80_0.35,width_over_R80,0.35,0.05854170823814392,0.8453480639614581,0.47294404043143173,27.017010857550826
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.5,0.0,1.5,tidal,H,T016_width_over_R80_0.5,width_over_R80,0.5,0.0731773098004845,0.7772962154079744,0.5418056081983292,26.633046298782467
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.25,0.25,1.5,tidal,H,T017_external_direction_mix_0.25,external_direction_mix,0.25,0.05734145284852277,0.8449807524984108,0.4587660779602642,27.32262733887125
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.25,0.5,1.5,tidal,H,T018_external_direction_mix_0.5,external_direction_mix,0.5,0.0724278407033648,0.7593848298397318,0.5306624069209007,29.5474049175288
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.25,0.75,1.5,tidal,H,T019_external_direction_mix_0.75,external_direction_mix,0.75,0.0933410406578408,0.6744388471373782,0.5864392976131236,35.576446397446176
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.25,1.0,1.5,tidal,H,T020_external_direction_mix_1.0,external_direction_mix,1.0,0.10245312499731356,0.6320562347919005,0.6117710607745647,39.31720750853371
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.0,tidal,H,T021_tensor_axis_ratio_1.0,tensor_axis_ratio,1.0,0.050602218192202925,0.875419734119847,0.4266327893532246,27.64844327209765
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.25,tidal,H,T022_tensor_axis_ratio_1.25,tensor_axis_ratio,1.25,0.050392177110060526,0.8782479415828868,0.4234654270272812,27.62730098231403
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.25,0.0,2.0,tidal,H,T023_tensor_axis_ratio_2.0,tensor_axis_ratio,2.0,0.051574349526629634,0.8777054331866474,0.4225927363083323,27.268949825274234
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.25,0.0,3.0,tidal,H,T024_tensor_axis_ratio_3.0,tensor_axis_ratio,3.0,0.054662658693756534,0.8639280429598472,0.4380767674778322,26.964786885519125
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,radial,H,T025_tensor_orientation_radial,tensor_orientation,radial,0.050939048735725564,0.8726080649508258,0.42286098857674986,27.600219256564134
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,external,H,T026_tensor_orientation_external,tensor_orientation,external,0.050618130822672636,0.8767814502590747,0.4261624490396761,27.402715215124548
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,none,T027_shape_gate_none,shape_gate,none,0.0435101064869145,0.8920443931473891,0.3865042655585477,23.89402523289022
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,sqrt_H,T028_shape_gate_sqrt_H,shape_gate,sqrt_H,0.047145668370086526,0.8869077077785227,0.40442443637287423,25.81864209882289
MACS J0035.4-2015,glafic_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H2,T029_shape_gate_H2,shape_gate,H2,0.05867753033409813,0.8465159125325956,0.46278676338862273,30.78856528579033
MACS J0035.4-2015,glafic_best,,,,,,,,,LOCAL75,control,LOCAL75,0.0930569847764739,0.6328300079922753,0.6179827475758884,39.811130351403435
MACS J0035.4-2015,glafic_best,,,,,,,,,CENTRAL100,control,CENTRAL100,0.06999240339965064,0.778079648400452,0.5029282121511028,43.15499453071446
MACS J0035.4-2015,glafic_best,,,,,,,,,C0351,control,C0351,0.05007542797029205,0.8718182170583858,0.3812530323495191,31.774428840067046
MACS J0035.4-2015,glafic_best,,,,,,,,,W060,control,W060,0.0497152022072241,0.8655864290999862,0.3959269747133016,31.264411748761454
MACS J0257.1-2325,lenstool_best,0.6,1.0,-0.5,0.25,0.0,1.5,tidal,H,T000_BASE,baseline,base,0.135383112988063,0.5747587839628794,0.6842276299150835,20.980952411280406
MACS J0257.1-2325,lenstool_best,0.3,1.0,-0.5,0.25,0.0,1.5,tidal,H,T001_fraction_max_0.3,fraction_max,0.3,0.18076212853499457,0.2115887752162519,0.8155073796382746,32.069047620401555
MACS J0257.1-2325,lenstool_best,0.45,1.0,-0.5,0.25,0.0,1.5,tidal,H,T002_fraction_max_0.45,fraction_max,0.45,0.1559413762113696,0.4174369659550883,0.7469071648560934,26.262682125077035
MACS J0257.1-2325,lenstool_best,0.75,1.0,-0.5,0.25,0.0,1.5,tidal,H,T003_fraction_max_0.75,fraction_max,0.75,0.11839569910889186,0.6748906714090652,0.6285580914425555,16.594161292472375
MACS J0257.1-2325,lenstool_best,1.0,1.0,-0.5,0.25,0.0,1.5,tidal,H,T004_fraction_max_1.0,fraction_max,1.0,0.09732843619788742,0.7557515389766581,0.5549966260491999,13.319797314955048
MACS J0257.1-2325,lenstool_best,0.6,0.5,-0.5,0.25,0.0,1.5,tidal,H,T005_length_over_R80_0.5,length_over_R80,0.5,0.1316179779749716,0.5413578163331506,0.6941653683081409,33.80639126331004
MACS J0257.1-2325,lenstool_best,0.6,0.75,-0.5,0.25,0.0,1.5,tidal,H,T006_length_over_R80_0.75,length_over_R80,0.75,0.11491369338316265,0.7055789771176098,0.6129021038088648,25.19203046130766
MACS J0257.1-2325,lenstool_best,0.6,1.25,-0.5,0.25,0.0,1.5,tidal,H,T007_length_over_R80_1.25,length_over_R80,1.25,0.19812349282530856,0.03723269186447927,0.8667403854878912,22.88160357370002
