permutation,mean_galaxy_rms_kms
1360,16.45822461777708
1361,16.452746375517158
1362,16.511289615673395
1363,16.425592871868876
1364,16.39386554796846
1365,16.41242117675479
1366,16.54304341212145
1367,16.357130510166293
1368,16.485162510637824
1369,16.49173729596984
1370,16.47480826852978
1371,16.425430827447176
1372,16.361154457206464
1373,16.469731393007738
1374,16.38656294870188
1375,16.534100914629693
1376,16.405910925003777
1377,16.53228765879875
1378,16.515306129544378
1379,16.506884752036058
1380,16.374808146531905
1381,16.45457730500856
1382,16.59286168496589
1383,16.47364109209977
1384,16.493943523784964
1385,16.32224810689096
1386,16.572059544840464
1387,16.449896207553483
1388,16.478285371391763
1389,16.455610296218094
1390,16.404557301714515
1391,16.464178062702175
1392,16.40188888404853
1393,16.41350399864453
1394,16.466020799688998
1395,16.330410668513515
1396,16.57427052123506
1397,16.369572737961366
1398,16.559525632928846
1399,16.41326188463822
1400,16.459005985918505
1401,16.488158595385602
1402,16.42073856811716
1403,16.43314398172436
1404,16.47859736097831
1405,16.411778359435157
1406,16.539310138315315
1407,16.373526834415106
1408,16.472197868369737
1409,16.512667313139097
1410,16.38126809021702
1411,16.44361132822575
1412,16.48432387051527
1413,16.539829175454283
1414,16.540733798007356
1415,16.53221648462864
1416,16.45514372593126
1417,16.461426738607226
1418,16.472456753197637
1419,16.370544545728038
1420,16.474551677391617
1421,16.5452522235598
1422,16.33354876708892
1423,16.561062631206365
1424,16.442929651629473
1425,16.36359858060336
1426,16.43599895555045
1427,16.430037401287468
1428,16.51914884286961
1429,16.55817919051116
1430,16.458627027277693
1431,16.305062086455116
1432,16.371731460114102
1433,16.51998141782117
1434,16.48113747987933
1435,16.47333291353529
1436,16.3522060874438
1437,16.484190730380035
1438,16.495266597728175
1439,16.388896344594475
1440,16.39870644682
1441,16.537992657259984
1442,16.48195977576372
1443,16.52952471465116
1444,16.37795643705172
1445,16.367978308107865
1446,16.625839814016295
1447,16.47365181360734
1448,16.24936501638447
1449,16.612959772881247
1450,16.5213376546088
1451,16.44946833528399
1452,16.570145949793403
1453,16.42740112356064
1454,16.502495658710632
1455,16.472561222807187
1456,16.338740809991116
1457,16.38531204491274
1458,16.367468062408008
1459,16.57675480177845
1460,16.45873126483136
1461,16.46208888702783
1462,16.456197834223133
1463,16.43603253502671
1464,16.43405272599703
1465,16.472512699313263
1466,16.522229138215778
1467,16.361823770895572
1468,16.5237325920107
1469,16.350507471720515
1470,16.51172288593822
1471,16.48064266739511
1472,16.539486864148508
1473,16.52899832898467
1474,16.392459762029446
1475,16.545504393113706
1476,16.649995387004054
1477,16.49849739481971
1478,16.468315146313454
1479,16.52679240482618
1480,16.55369956530536
1481,16.466293733578855
1482,16.323476015286992
1483,16.486107611673432
1484,16.34908901940239
1485,16.534861238354324
1486,16.560011364710192
1487,16.51024533719337
1488,16.4195964910615
1489,16.46168728039199
1490,16.478514379934587
1491,16.32035341551185
1492,16.59623506323873
1493,16.50709409695698
1494,16.49149827599459
1495,16.522072547613227
1496,16.429684718300358
1497,16.41450738688922
1498,16.34078430382657
1499,16.597116143620468
1500,16.408006987723393
1501,16.503227561441967
1502,16.511759212533526
1503,16.515931587204925
1504,16.4889272102479
1505,16.616470638451872
1506,16.511864577503893
1507,16.438582237523963
1508,16.399765473774195
1509,16.45395718611206
1510,16.446485331671877
1511,16.411839328091364
1512,16.54564305943363
1513,16.27576580827855
1514,16.4178101671998
1515,16.576699670543675
1516,16.476411820530085
1517,16.35694783201819
1518,16.47353049977025
1519,16.36679636899865
1520,16.383624747166273
1521,16.426291544692916
1522,16.541168262615727
1523,16.37907819906257
1524,16.547411246062268
1525,16.419466374410845
1526,16.507941904078187
1527,16.480501020783606
1528,16.26867841713244
1529,16.31840309749863
1530,16.522557365733107
1531,16.489832250734313
1532,16.298167536168606
1533,16.388087968640907
1534,16.434000879971418
1535,16.262210103276747
1536,16.33629340553597
1537,16.466396173269242
1538,16.477169165898708
1539,16.464626365413633
1540,16.329625681615692
1541,16.392869733471244
1542,16.53470647228084
1543,16.46516263086356
1544,16.51955518402805
1545,16.3391010289252
1546,16.36699085027508
1547,16.49389068547141
1548,16.36787498295918
1549,16.317110733529795
1550,16.44155948986833
1551,16.57562814905717
1552,16.427049701928414
1553,16.479510766035368
1554,16.564156547010025
1555,16.624485674245435
1556,16.455910013596444
1557,16.497963645981432
1558,16.476844870766683
1559,16.514888855270637
1560,16.3613780334267
1561,16.30558739063459
1562,16.556648902193356
1563,16.563653092451638
1564,16.41925373102728
1565,16.488724504896016
1566,16.534510800481733
1567,16.467199194332665
1568,16.49762108801184
1569,16.60834647435544
1570,16.623095701314337
1571,16.445381179285846
1572,16.475774513153947
1573,16.54499798801912
1574,16.517078962262666
1575,16.36261870456591
1576,16.564048755783613
1577,16.360222048360434
1578,16.430885026521555
1579,16.367193743168755
1580,16.447213687074616
1581,16.38026462225633
1582,16.571266898587588
1583,16.5276880340252
1584,16.555763181545114
1585,16.489855385286663
1586,16.727043109892286
1587,16.321631398092144
1588,16.32732256517817
1589,16.47824642818629
1590,16.54522971487994
1591,16.336577789282913
1592,16.581636783788316
1593,16.547770228398168
1594,16.53011791965693
1595,16.44824700814875
1596,16.345368079922448
1597,16.37192363995452
1598,16.5630441470682
1599,16.282104722689603
1600,16.288037047783913
1601,16.42035753016496
1602,16.31818146789788
1603,16.541905121829213
1604,16.58583646673412
1605,16.36641372518454
1606,16.374894349293232
1607,16.500076931674172
1608,16.361743283696384
1609,16.410186243655914
1610,16.46986266987534
1611,16.56114632317356
1612,16.597760361900995
1613,16.489772302097794
1614,16.539627260136196
1615,16.41282689011651
1616,16.489162439957198
1617,16.565351989081485
1618,16.509200571401045
1619,16.368129694070735
1620,16.615114660301302
1621,16.35635384434445
1622,16.595884307698576
1623,16.46490290659005
1624,16.485138573219142
1625,16.471334306000028
1626,16.445126656128608
1627,16.650555181607256
1628,16.485450330775603
1629,16.41787202155915
1630,16.37653134512213
1631,16.508545500846772
1632,16.564281657589405
1633,16.34764956756172
1634,16.51521673222124
1635,16.45326666819561
1636,16.430321075840833
1637,16.477675439240723
1638,16.35856022695772
1639,16.622627559742007
1640,16.443325336990483
1641,16.524460929354824
1642,16.423695132459542
1643,16.585655915053362
1644,16.478192656420063
1645,16.40254431546395
1646,16.326015432413865
1647,16.252730466081903
1648,16.528220568436986
1649,16.503220453755983
1650,16.328731615978953
1651,16.35715598710505
1652,16.51633725786676
1653,16.320028576274087
1654,16.479251463175533
1655,16.34440596197153
1656,16.419865177716208
1657,16.402271601395647
1658,16.487016550802494
1659,16.488887403394504
1660,16.497070047775825
1661,16.475010963131954
1662,16.417692354045034
1663,16.310097530184994
1664,16.35211793551029
1665,16.4976924506981
1666,16.518292640719817
1667,16.360878238917078
1668,16.528403064634897
1669,16.619337220538927
1670,16.601847410556285
1671,16.36323930536882
1672,16.61741588517317
1673,16.43138736345906
1674,16.357586539339508
1675,16.41512234832593
1676,16.473313652898238
1677,16.375029352376288
1678,16.44688740523179
1679,16.32028185556935
1680,16.306982228008962
1681,16.49963939454053
1682,16.532404798027684
1683,16.541291842445805
1684,16.51896328709846
1685,16.572603355574206
1686,16.534745414584794
1687,16.357384195769967
1688,16.390633823851108
1689,16.380709560224513
1690,16.574329920087344
1691,16.459104818625146
1692,16.341575411379825
1693,16.51197499826264
1694,16.467269349745393
1695,16.547906866619524
1696,16.437255316839156
1697,16.493789417822196
1698,16.31678311992767
1699,16.452021417691228
1700,16.321933487652064
1701,16.42100186847991
1702,16.35740664137725
1703,16.392932269674375
1704,16.484374858564973
1705,16.38082339704032
1706,16.410487689074277
1707,16.483616667881297
1708,16.390700742936797
1709,16.44778145524489
1710,16.581829128853126
1711,16.474902909469236
1712,16.408735726936523
1713,16.70988782740826
1714,16.57948936204205
1715,16.477982771549716
1716,16.524624020479393
1717,16.53423349156952
1718,16.344235246579494
1719,16.572512968877714
1720,16.435484307259376
1721,16.33773419314711
1722,16.475342385700912
1723,16.44477318539227
1724,16.359690560791243
1725,16.438951099446204
1726,16.507897835011608
1727,16.627854346164938
1728,16.321845304599808
1729,16.48227317974128
1730,16.382420363893363
1731,16.361891235050578
1732,16.642197303376594
1733,16.578160383972993
1734,16.29622791590312
1735,16.386430116238355
1736,16.447328424501453
1737,16.46949251488114
1738,16.381487246412505
1739,16.683854608332357
1740,16.461048561740682
1741,16.445745822332
1742,16.621515475363285
1743,16.54944484172025
1744,16.500001523693193
1745,16.3764395565912
1746,16.507490012343535
1747,16.497255728509273
1748,16.644067900973994
1749,16.278294418600147
1750,16.45010193177696
1751,16.499747136301945
1752,16.567188771383133
1753,16.348928821208947
1754,16.477328355458216
1755,16.57237989345498
1756,16.23358127427284
1757,16.384962135999547
1758,16.555959478482958
1759,16.418016163085653
1760,16.527984269605017
1761,16.51592920990116
1762,16.454606364570658
1763,16.499385245461557
1764,16.439361225840948
1765,16.587570611565177
1766,16.485075506971377
1767,16.43104824212923
1768,16.485976893838625
1769,16.47852871195409
1770,16.266479529926748
1771,16.522696080674883
1772,16.38189204842222
1773,16.450487757477575
1774,16.473898613171126
1775,16.44891139450789
1776,16.484449649354758
1777,16.246849014511355
1778,16.515578192199552
1779,16.31960200417654
1780,16.504466522951546
1781,16.436655313012054
1782,16.57908349235225
1783,16.41678402133457
1784,16.538336732577186
1785,16.591925861950287
1786,16.393123623861495
1787,16.470249303025096
1788,16.495562953258908
1789,16.483028050303723
1790,16.445996489704232
1791,16.45817101578615
1792,16.627773090290088
1793,16.46436584117957
1794,16.432595124478564
1795,16.228314726839322
1796,16.496980474986955
1797,16.330984107394816
1798,16.542250749644623
1799,16.477991293117366
1800,16.55851992519007
1801,16.41115369699757
1802,16.453394378897144
1803,16.476478304979555
1804,16.515935858542612
1805,16.48522427937069
1806,16.377426985687016
1807,16.45140338881187
1808,16.53014569421442
1809,16.479536695635908
1810,16.486775222165818
1811,16.565926760011692
1812,16.427873246859253
1813,16.35930202930757
1814,16.49361625570796
1815,16.604928707552627
1816,16.575848399130766
1817,16.45906302359192
1818,16.458031542218183
1819,16.45365535847915
1820,16.548145232111267
1821,16.60905760164443
1822,16.53070390859973
1823,16.367237537117738
1824,16.420895286925525
1825,16.614136110476124
1826,16.313102477780042
1827,16.53993049930937
1828,16.5123722826282
1829,16.51272601664413
1830,16.495664709868965
1831,16.398997628044476
1832,16.505119990309407
1833,16.317619365297016
1834,16.386125527791936
1835,16.524973155241497
1836,16.498808110673092
1837,16.35336478667539
1838,16.631625937170174
1839,16.433259720089147
1840,16.64455819234966
1841,16.32131974744607
1842,16.36266403604249
1843,16.470900076150723
1844,16.34714444567517
1845,16.53143454089816
1846,16.61157175142671
1847,16.466864467494005
1848,16.450130749379436
1849,16.412960056845414
1850,16.451294970566263
1851,16.493854733321726
1852,16.342829927038313
1853,16.24677759372137
1854,16.215417928210204
1855,16.34435722378642
1856,16.56898562576096
1857,16.41947039278608
1858,16.401631584930474
1859,16.484322720356154
1860,16.45589681419064
1861,16.53028842620068
1862,16.52873532229524
1863,16.484548285261294
1864,16.53996632966821
1865,16.48418394781057
1866,16.334691453787393
1867,16.437585235031765
1868,16.552070215646008
1869,16.45975082624972
1870,16.538644436574074
1871,16.27023301643043
1872,16.507755729135674
1873,16.423291272217263
1874,16.517009601630175
1875,16.407439693755013
1876,16.499740677081988
1877,16.416882259884428
1878,16.4404268756803
1879,16.40375717773488
1880,16.403400690705897
1881,16.429318872900158
1882,16.428671155396668
1883,16.41063392572834
1884,16.468166158501123
1885,16.412834437522505
1886,16.497878735884793
1887,16.494222750937297
1888,16.42392451273653
1889,16.50018539817101
1890,16.475029476877207
1891,16.386217805758804
1892,16.41624634118441
1893,16.400351402572202
1894,16.53494915677117
1895,16.448273408435984
1896,16.307337831933282
1897,16.522448748829074
1898,16.48416035660022
1899,16.707504646552067
1900,16.598555950674008
1901,16.444145833068575
1902,16.434524110588036
1903,16.67082924591976
1904,16.31478700293699
1905,16.464260426379173
1906,16.51705803455718
1907,16.70863829729139
1908,16.352186242160652
1909,16.401342662528002
1910,16.42985291575714
1911,16.392034338758833
1912,16.264908181292725
1913,16.398448291438278
1914,16.417215575323592
1915,16.387938275217472
1916,16.51884279586479
1917,16.397305655142127
1918,16.470944023323582
1919,16.473958065436406
1920,16.34327480559501
1921,16.71766006482982
1922,16.39126620774858
1923,16.51306411208244
1924,16.612609552205623
1925,16.586192739752583
1926,16.540971685406774
1927,16.638358881895854
1928,16.50988871898828
1929,16.466249594921724
1930,16.241530855305356
1931,16.491110732766696
1932,16.4527621830552
1933,16.451390182749087
1934,16.63923417279962
1935,16.468654673729905
1936,16.491443890968394
1937,16.47079441278578
1938,16.525808991140355
1939,16.4905802069676
1940,16.38049251558538
1941,16.42534018947975
1942,16.386051011787465
1943,16.567602947433855
1944,16.56538426187502
1945,16.327635493929723
1946,16.540380622347712
1947,16.603533212096842
1948,16.571411056745387
1949,16.479962388049554
1950,16.645833503247175
1951,16.42912311532183
1952,16.469727824869242
1953,16.474379929573004
1954,16.584587609575937
1955,16.347129174699504
1956,16.44906253820918
1957,16.26974812325589
1958,16.543303136663862
1959,16.192926487440047
1960,16.458891018099983
1961,16.42811117633058
1962,16.394298704238377
1963,16.387233630575455
1964,16.375606690937577
1965,16.37070895968239
1966,16.33351119725053
1967,16.672005160326403
1968,16.50288387628408
1969,16.420129407103364
1970,16.33272398681618
1971,16.3916109306991
1972,16.506946973840677
1973,16.42211765876904
1974,16.555531966916263
1975,16.423309104019935
1976,16.63686604144111
1977,16.29288524688537
1978,16.34874636564986
1979,16.300837882335006
1980,16.58704467335988
1981,16.59418618767531
1982,16.444122138079077
1983,16.503584215781906
1984,16.320299614769493
1985,16.365417915299865
1986,16.42066976868933
1987,16.514555723224817
1988,16.35947113311856
1989,16.346212161901416
1990,16.480966181284778
1991,16.302681451007
1992,16.345927130383572
1993,16.584098031320657
1994,16.25328675914674
1995,16.593114311653466
1996,16.41697766353149
1997,16.48326756008753
1998,16.475158314961778
1999,16.50555337123155
