candidate_id,family,feature,fixed_slope,parameter_count,predicted_sign,mean_fold_improvement_fraction,median_fold_improvement_fraction,fold_wins,q_min,q_median,q_max,cv_equal_galaxy_RMSE_km_s,cv_pooled_RMSE_km_s,improvement_vs_constant_fraction,rank
quadratic_log__pair_surface_L0p1kpc,quadratic_log_response_diagnostic,pair_surface_L0p1kpc,,3,nonmonotonic,-0.011547235457158689,-0.013252308112990496,2,1.112444294155953,1.2433526128282404,1.740343784482079,12.548332314258243,13.242050695483659,0.005240973436444585,215
free_loglinear__pair_proximity_L10p0kpc,unconstrained_log_linear,pair_proximity_L10p0kpc,,2,learned,0.015270952438707158,0.016805762785698175,2,1.061884193336046,1.2624439751049747,1.3576884613775781,12.549102348451969,12.51331909849514,0.00517992959047453,216
inverse_hill0_m2__disk_surface_density,inverse_hill_zero_floor,disk_surface_density,2.0,2,inverse,-0.0002838686085032127,0.006118396960119177,3,1.0563629461293735,1.250682017471087,1.3316736751844838,12.549373177229102,12.928156936110348,0.0051584598553767735,217
free_loglinear__pair_proximity_L1p0kpc,unconstrained_log_linear,pair_proximity_L1p0kpc,,2,learned,0.01986157615038689,0.02696134001147915,2,1.0893983317295666,1.245582484564595,1.3873911087350592,12.550969482163335,12.493591968026973,0.005031914056085829,218
inverse_hill0_m1__pair_count_L0p3kpc,inverse_hill_zero_floor,pair_count_L0p3kpc,1.0,2,inverse,0.0013973284151320153,0.005796930780304244,2,0.9520974328889469,1.2762625326018213,1.4299498713382355,12.55211440849335,12.83067304873318,0.004941150935297345,219
quadratic_log__pair_proximity_L3p0kpc,quadratic_log_response_diagnostic,pair_proximity_L3p0kpc,,3,nonmonotonic,0.019745165375399026,0.024275447941960737,2,1.0573272301960766,1.2578380795484132,1.3905150042889867,12.552526525712256,12.509902999666943,0.004908480671772075,220
inverse_hill0_m0.5__R80,inverse_hill_zero_floor,R80,0.5,2,inverse,0.005187830791815867,0.023420456377569343,3,0.9515126053255025,1.2628733537803298,1.4747521162341788,12.553938308605112,12.584171462847216,0.0047965627100028385,221
quadratic_log__pair_proximity_L1p0kpc,quadratic_log_response_diagnostic,pair_proximity_L1p0kpc,,3,nonmonotonic,0.020776461651404204,0.021912597135573864,2,1.0491705313907658,1.2525347217104859,1.3168819425248317,12.566767758658523,12.546657479073883,0.003779518299091289,222
inverse_loglinear__pair_surface_L1p0kpc,inverse_log_linear,pair_surface_L1p0kpc,,2,inverse,-0.004276313123446646,-0.004568887367061514,2,1.0297941435348166,1.270202415706689,1.4667232782813246,12.56798459692732,12.867083615661379,0.003683054416764975,223
free_loglinear__pair_surface_L1p0kpc,unconstrained_log_linear,pair_surface_L1p0kpc,,2,learned,-0.004276314034086182,-0.004568889514356356,2,1.029794142772114,1.2702024174894009,1.4667232773237087,12.567984597589083,12.867083620498734,0.0036830543643041613,224
quadratic_log__pair_proximity_L3p0R80,quadratic_log_response_diagnostic,pair_proximity_L3p0R80,,3,nonmonotonic,0.003505840818310152,0.01504186325546425,3,1.0915849359073355,1.2169103970198336,1.3839014600516202,12.573660389413298,12.704539817464248,0.0032331104985668935,225
direct_hill_m2__pair_proximity_L0p3kpc,direct_hill_wrong_sign_control,pair_proximity_L0p3kpc,2.0,2,direct_wrong_sign,0.012614919996150997,0.023538861097103014,2,1.0301549270487633,1.2472049454968843,1.3016125335538336,12.575477431768213,12.671356969886034,0.0030890659164716228,226
inverse_hill0_m2__mean_surface_R80,inverse_hill_zero_floor,mean_surface_R80,2.0,2,inverse,-0.007480591868143066,0.004870481023700635,2,0.9664266010234056,1.259340522162504,1.323153603957093,12.592927537542485,13.01135689374334,0.0017057227120745866,227
inverse_hill0_m2__acceleration_R80,inverse_hill_zero_floor,acceleration_R80,2.0,2,inverse,-0.007480586867401329,0.004870481256897319,2,0.9664266539306045,1.259340519697464,1.3231536096246157,12.592927538146,13.011356793843929,0.0017057226642313017,228
inverse_hill0_m0.5__pair_surface_L0p3R80,inverse_hill_zero_floor,pair_surface_L0p3R80,0.5,2,inverse,-0.012679950196237189,-0.017537596182739257,2,0.9184670620392342,1.285384695304013,1.5239557991335992,12.597806312872668,13.036649028041474,0.001318961692623244,229
free_loglinear__pair_proximity_L0p3kpc,unconstrained_log_linear,pair_proximity_L0p3kpc,,2,learned,0.006508029922535852,0.00989107887679097,2,1.1277397572566918,1.2276271659624864,1.356461971013044,12.609642697841224,12.634836629090891,0.0003806417235248105,230
inverse_hill0_m4__pair_proximity_L0p3kpc,inverse_hill_zero_floor,pair_proximity_L0p3kpc,4.0,2,inverse,8.936202369747015e-08,4.6044101864595177e-10,2,1.2102487412367655,1.2228969323972536,1.2295747297975568,12.614443627261437,12.673860894519498,5.187644014359449e-08,231
inverse_hill0_m4__pair_proximity_L3p0R80,inverse_hill_zero_floor,pair_proximity_L3p0R80,4.0,2,inverse,5.335023392505356e-08,2.7104147259926492e-08,3,1.210248828410485,1.2228964160000668,1.2295742716490152,12.614443708563204,12.67386296323123,4.543130749379287e-08,232
inverse_hill0_m4__pair_proximity_L300p0kpc,inverse_hill_zero_floor,pair_proximity_L300p0kpc,4.0,2,inverse,2.3174273861004124e-08,4.0012820279322625e-09,3,1.2102488263713767,1.2228963439619656,1.229574475252148,12.614444008430524,12.673863311546882,2.1659565030418548e-08,233
inverse_hillfloor_m2__pair_proximity_L1p0kpc,inverse_hill_free_floor,pair_proximity_L1p0kpc,2.0,3,inverse,1.1446852632435167e-09,7.769074827912448e-10,2,1.2102488383060768,1.2228963469362686,1.229574724962473,12.61444425500631,12.673863361098709,2.1124665350313876e-09,234
inverse_hillfloor_m2__pair_proximity_L0p1kpc,inverse_hill_free_floor,pair_proximity_L0p1kpc,2.0,3,inverse,9.214904117538225e-10,8.322028621776667e-10,2,1.2102488373688265,1.2228963480707098,1.2295747250167006,12.614444258078885,12.673863362679647,1.8688905978336834e-09,235
inverse_hillfloor_m1__pair_proximity_L0p1kpc,inverse_hill_free_floor,pair_proximity_L0p1kpc,1.0,3,inverse,9.722798122169252e-10,8.571872101015288e-10,2,1.210248835591685,1.222896347198263,1.2295747247789122,12.614444259023,12.673863362572135,1.7940466889854179e-09,236
inverse_hillfloor_m2__pair_proximity_L3p0kpc,inverse_hill_free_floor,pair_proximity_L3p0kpc,2.0,3,inverse,9.704630987705798e-10,7.754245023861017e-10,2,1.210248835145157,1.2228963458777065,1.2295747251826248,12.614444259262637,12.673863363875677,1.7750495517887543e-09,237
inverse_loglinear__pair_proximity_L0p3kpc,inverse_log_linear,pair_proximity_L0p3kpc,,2,inverse,1.1041505765252424e-09,1.04579322979248e-09,2,1.2102488321310758,1.2228963449968122,1.2295747224706317,12.614444259951973,12.673863365112892,1.7204029312267721e-09,238
inverse_hillfloor_m2__pair_proximity_L100p0kpc,inverse_hill_free_floor,pair_proximity_L100p0kpc,2.0,3,inverse,8.146130991981693e-10,6.67798760733973e-10,2,1.210248835002199,1.2228963467601133,1.2295747261404704,12.614444261208504,12.673863363831655,1.620792500212076e-09,239
inverse_loglinear__pair_proximity_L300p0kpc,inverse_log_linear,pair_proximity_L300p0kpc,,2,inverse,7.489573405905503e-10,4.667520814294335e-10,2,1.2102488341899642,1.2228963454271153,1.229574724489859,12.614444261768806,12.67386336891553,1.5763750305097801e-09,240
inverse_loglinear__pair_proximity_L30p0kpc,inverse_log_linear,pair_proximity_L30p0kpc,,2,inverse,8.588931788011678e-10,7.635428400654121e-10,2,1.2102488318863271,1.2228963452842168,1.2295747237003956,12.61444426270423,12.673863367130714,1.5022200150482945e-09,241
inverse_loglinear__pair_proximity_L1p0kpc,inverse_log_linear,pair_proximity_L1p0kpc,,2,inverse,8.408158613804062e-10,8.58251358870632e-10,2,1.2102488318162619,1.222896345407047,1.229574722917146,12.61444426273717,12.67386336829936,1.4996087704943761e-09,242
inverse_hillfloor_m2__pair_proximity_L300p0kpc,inverse_hill_free_floor,pair_proximity_L300p0kpc,2.0,3,inverse,9.794723643263836e-10,8.534262185833086e-10,2,1.2102488315179627,1.22289634729264,1.229574724988852,12.614444262818344,12.673863359932778,1.4931738068213463e-09,243
inverse_loglinear__pair_proximity_L100p0kpc,inverse_log_linear,pair_proximity_L100p0kpc,,2,inverse,7.990819395065074e-10,7.823168224341259e-10,2,1.210248832191449,1.2228963464418885,1.229574724753781,12.614444263493697,12.673863365076816,1.4396356329271498e-09,244
inverse_hillfloor_m2__pair_proximity_L30p0kpc,inverse_hill_free_floor,pair_proximity_L30p0kpc,2.0,3,inverse,7.05202868322985e-10,6.320145518046161e-10,2,1.2102488332638237,1.2228963467766323,1.2295747258347214,12.614444263685696,12.673863365252698,1.4244150303710512e-09,245
inverse_hillfloor_m2__pair_proximity_L0p3kpc,inverse_hill_free_floor,pair_proximity_L0p3kpc,2.0,3,inverse,6.724980849970308e-10,5.802533453724834e-10,2,1.2102488333287078,1.2228963467936365,1.2295747259526373,12.61444426394467,12.673863365668211,1.4038852302888927e-09,246
inverse_hillfloor_m1__pair_proximity_L1p0kpc,inverse_hill_free_floor,pair_proximity_L1p0kpc,1.0,3,inverse,6.724986956196943e-10,5.597955432534718e-10,2,1.2102488328802632,1.2228963455217943,1.229574725521821,12.614444263950986,12.673863368013615,1.4033844086824843e-09,247
inverse_loglinear__pair_proximity_L0p1kpc,inverse_log_linear,pair_proximity_L0p1kpc,,2,inverse,6.50313747296849e-10,3.6837682904078406e-10,2,1.2102488320553322,1.22289634389471,1.2295747241603212,12.614444264159987,12.673863372390775,1.3868161063967932e-09,248
inverse_hillfloor_m1__pair_proximity_L300p0kpc,inverse_hill_free_floor,pair_proximity_L300p0kpc,1.0,3,inverse,7.237018484484992e-10,7.009948177483238e-10,2,1.2102488318120286,1.2228963457194295,1.2295747249507558,12.61444426438649,12.673863367053746,1.3688601363526232e-09,249
inverse_hillfloor_m1__pair_proximity_L100p0kpc,inverse_hill_free_floor,pair_proximity_L100p0kpc,1.0,3,inverse,7.30558669115311e-10,8.01313848608487e-10,2,1.2102488308771133,1.2228963459917757,1.2295747253402898,12.61444426536408,12.673863365496171,1.2913625724308986e-09,250
inverse_hillfloor_m1__pair_proximity_L0p3kpc,inverse_hill_free_floor,pair_proximity_L0p3kpc,1.0,3,inverse,7.417000902343318e-10,7.147605285418024e-10,2,1.210248830418411,1.222896346169957,1.2295747249720796,12.614444265632175,12.673863365297766,1.2701095730704992e-09,251
inverse_hillfloor_m1__pair_proximity_L10p0kpc,inverse_hill_free_floor,pair_proximity_L10p0kpc,1.0,3,inverse,5.336033004343932e-10,8.325382050422547e-10,2,1.2102488320477598,1.222896347683532,1.2295747242396866,12.614444266063321,12.673863368417793,1.235930691123599e-09,252
inverse_hillfloor_m1__pair_proximity_L3p0kpc,inverse_hill_free_floor,pair_proximity_L3p0kpc,1.0,3,inverse,4.2841136194127216e-10,4.155172317332756e-10,2,1.210248831245231,1.222896346432716,1.2295747256624718,12.614444267824084,12.673863369832658,1.0963476793079963e-09,253
inverse_hillfloor_m1__pair_proximity_L30p0kpc,inverse_hill_free_floor,pair_proximity_L30p0kpc,1.0,3,inverse,4.237348805169461e-10,4.719642454631412e-10,2,1.210248831348461,1.2228963461881897,1.2295747265442352,12.614444267956472,12.67386336913217,1.0858527410562147e-09,254
inverse_loglinear__pair_proximity_L10p0kpc,inverse_log_linear,pair_proximity_L10p0kpc,,2,inverse,3.017863736687332e-10,3.648039648140866e-10,2,1.210248831337817,1.222896346761614,1.2295747255887854,12.614444268887508,12.673863371681898,1.012045558468344e-09,255
inverse_hill0_m4__pair_proximity_L3p0kpc,inverse_hill_zero_floor,pair_proximity_L3p0kpc,4.0,2,inverse,-6.22120077675703e-10,-1.261116433504128e-09,2,1.2102488202336366,1.2228963470078664,1.229574702987089,12.614444271711251,12.673863390010593,7.881956198829698e-10,256
inverse_loglinear__pair_proximity_L3p0kpc,inverse_log_linear,pair_proximity_L3p0kpc,,2,inverse,-1.3618361993650296e-10,4.3316245035285306e-10,2,1.210248830052638,1.2228963482197561,1.229574724505013,12.61444427389881,12.673863377902993,6.147786724142179e-10,257
inverse_hillfloor_m2__pair_proximity_L10p0kpc,inverse_hill_free_floor,pair_proximity_L10p0kpc,2.0,3,inverse,1.8653625866171808e-10,5.194151220244692e-10,2,1.2102488286394641,1.2228963471414667,1.2295747315221108,12.614444274111856,12.6738633635489,5.978896266967126e-10,258
constant,constant,none,,1,none,0.0,0.0,0,1.2102488147340795,1.2228963348395738,1.2295747164775068,12.6144442816539,12.673863399610559,0.0,259
inverse_hill0_m4__pair_proximity_L100p0kpc,inverse_hill_zero_floor,pair_proximity_L100p0kpc,4.0,2,inverse,-4.035291323312151e-09,-4.976831724512465e-09,1,1.2102488318126494,1.2228963222492086,1.2295747266151744,12.6144443020519,12.673863478100964,-1.617035172429837e-09,260
inverse_hill0_m4__pair_proximity_L0p1kpc,inverse_hill_zero_floor,pair_proximity_L0p1kpc,4.0,2,inverse,-1.675008395873867e-08,-7.416779745916813e-09,1,1.210248211650994,1.222896457703654,1.2295747333294305,12.614444367620672,12.673863548987516,-6.814947273170446e-09,261
inverse_hill0_m4__pair_proximity_L1p0kpc,inverse_hill_zero_floor,pair_proximity_L1p0kpc,4.0,2,inverse,-8.366021764238951e-10,-3.397262027249326e-09,1,1.2102487308270216,1.2228963821235208,1.2295747244459139,12.614444375519982,12.67386328646041,-7.441158578203044e-09,262
inverse_hill0_m4__pair_proximity_L0p3R80,inverse_hill_zero_floor,pair_proximity_L0p3R80,4.0,2,inverse,-1.319817660716538e-08,-1.0445647957713078e-08,2,1.2102487829798876,1.2228963673851345,1.229574734772953,12.614444422889937,12.673863562253135,-1.119637405011531e-08,263
inverse_hill0_m4__pair_proximity_L1p0R80,inverse_hill_zero_floor,pair_proximity_L1p0R80,4.0,2,inverse,-3.0912955334416736e-08,-5.847692663429882e-09,1,1.2102488238339015,1.2228961530209195,1.2295747279680849,12.61444449765026,12.67386422119209,-1.7122938844593705e-08,264
inverse_hill0_m4__pair_proximity_L0p1R80,inverse_hill_zero_floor,pair_proximity_L0p1R80,4.0,2,inverse,-4.744354500929582e-08,-5.86307643546391e-08,1,1.210247270964214,1.2228964270537204,1.229574775907327,12.614445014555036,12.673865235771277,-5.810015246687783e-08,265
inverse_hill0_m4__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,4.0,2,inverse,-1.0725660687382899e-07,-8.37358560268342e-09,1,1.2102488249069332,1.2228968360629038,1.229574726718628,12.614445308192497,12.67386448798892,-8.13780276498477e-08,266
inverse_hill0_m4__pair_proximity_L30p0kpc,inverse_hill_zero_floor,pair_proximity_L30p0kpc,4.0,2,inverse,-2.3794445638825046e-07,-1.2398630122589793e-08,2,1.2102488173795378,1.222896376440429,1.229577115762094,12.614447002928852,12.673864179842912,-2.1572689923310406e-07,267
inverse_hill0_m2__pair_proximity_L300p0kpc,inverse_hill_zero_floor,pair_proximity_L300p0kpc,2.0,2,inverse,-4.432988574110119e-06,-4.491080177526641e-06,0,1.21023224991092,1.2228922391446648,1.2295791319183718,12.61448854423344,12.67391849202329,-3.5088806571437203e-06,268
inverse_hill0_m2__pair_proximity_L100p0kpc,inverse_hill_zero_floor,pair_proximity_L100p0kpc,2.0,2,inverse,-4.453870550036321e-06,-4.514200126926049e-06,0,1.2102321983564968,1.222892232521371,1.2295791460477519,12.614488709126626,12.673918620866955,-3.521952432583575e-06,269
inverse_hill0_m2__pair_proximity_L30p0kpc,inverse_hill_zero_floor,pair_proximity_L30p0kpc,2.0,2,inverse,-4.7760634671600855e-06,-4.827230490667134e-06,0,1.210227481276349,1.2228924416852203,1.2295793738778216,12.614491981643198,12.67392205151549,-3.7813785713769477e-06,270
inverse_hill0_m2__pair_proximity_L10p0kpc,inverse_hill_zero_floor,pair_proximity_L10p0kpc,2.0,2,inverse,-5.5977751861058245e-06,-5.704400903860929e-06,0,1.2102241915101148,1.2228938500651996,1.2295798223573216,12.614499690910948,12.673928112173405,-4.392524617813365e-06,271
inverse_hill0_m2__pair_proximity_L3p0kpc,inverse_hill_zero_floor,pair_proximity_L3p0kpc,2.0,2,inverse,-7.863033145538711e-06,-8.99599756054581e-06,0,1.21020480566145,1.2228962938039443,1.2295797520567768,12.614518063039396,12.67395025839731,-5.848960433540995e-06,272
inverse_hill0_m2__pair_proximity_L1p0kpc,inverse_hill_zero_floor,pair_proximity_L1p0kpc,2.0,2,inverse,-8.29354655362824e-06,-9.45488028281094e-06,1,1.2101867650922542,1.222899590601547,1.2295813001427232,12.614518185525636,12.673971628139979,-5.858670432568047e-06,273
direct_hill_m2__pair_surface_L0p1kpc,direct_hill_wrong_sign_control,pair_surface_L0p1kpc,2.0,2,direct_wrong_sign,-6.6922294552629324e-06,-6.757295787807038e-06,0,1.2102279772192317,1.222894536741558,1.2295805313193586,12.614537442447945,12.67393995009231,-7.385247575264486e-06,274
direct_hill_m2__pair_surface_L0p3kpc,direct_hill_wrong_sign_control,pair_surface_L0p3kpc,2.0,2,direct_wrong_sign,-7.038022998395732e-06,-7.079349667926671e-06,0,1.2102272512457233,1.2228946823485574,1.2295805865879756,12.614541465343278,12.673941941653405,-7.70415939110869e-06,275
direct_hill_m2__pair_surface_L1p0kpc,direct_hill_wrong_sign_control,pair_surface_L1p0kpc,2.0,2,direct_wrong_sign,-7.474030809528909e-06,-7.831199788754795e-06,0,1.2102259337159502,1.2228947768253267,1.2295806924291686,12.614547256072283,12.673946067818532,-8.163214810119612e-06,276
direct_hill_m2__mean_surface_R80,direct_hill_wrong_sign_control,mean_surface_R80,2.0,2,direct_wrong_sign,-8.496512552857993e-06,-8.732479294115691e-06,0,1.2102199321089637,1.222894364369354,1.2295808902390686,12.61455414319595,12.673968275166724,-8.709186040567474e-06,277
direct_hill_m2__acceleration_R80,direct_hill_wrong_sign_control,acceleration_R80,2.0,2,direct_wrong_sign,-8.497002252805252e-06,-8.732576721182106e-06,0,1.2102199295519591,1.2228943606923801,1.2295808888959112,12.614554148589033,12.673968289995248,-8.709613573021358e-06,278
direct_hill_m2__pair_surface_L0p1R80,direct_hill_wrong_sign_control,pair_surface_L0p1R80,2.0,2,direct_wrong_sign,-7.962869474742451e-06,-7.834173941123623e-06,0,1.210221687337382,1.2228948791137668,1.2295811430204262,12.614558819091727,12.673955160296211,-9.079863945604671e-06,279
direct_hill_m2__mean_volume_R80,direct_hill_wrong_sign_control,mean_volume_R80,2.0,2,direct_wrong_sign,-7.5317806114694186e-06,-6.810115148137008e-06,2,1.210163592232734,1.2228955904315832,1.2295843137621743,12.614563270357902,12.673988261875463,-9.43273451792237e-06,280
direct_hill_m2__pair_surface_L3p0R80,direct_hill_wrong_sign_control,pair_surface_L3p0R80,2.0,2,direct_wrong_sign,-9.269943697765015e-06,-9.324506159869017e-06,0,1.210215314522164,1.2228937497720493,1.2295810232659332,12.614565512246736,12.673980055634097,-9.610458465703076e-06,281
inverse_hill0_m2__pair_proximity_L0p3kpc,inverse_hill_zero_floor,pair_proximity_L0p3kpc,2.0,2,inverse,-1.6389980677711247e-05,-1.1838612251180436e-05,1,1.2099422297681295,1.2229183245339776,1.229586212480875,12.61456948333981,12.674058636516564,-9.925263698917774e-06,282
direct_hill_m2__pair_surface_L3p0kpc,direct_hill_wrong_sign_control,pair_surface_L3p0kpc,2.0,2,direct_wrong_sign,-1.0095833342549376e-05,-1.0065009645288114e-05,0,1.2102150513018557,1.222894922032038,1.229580847422043,12.614579040387174,12.67397595277747,-1.0682890998925387e-05,283
direct_hill_m2__pair_surface_L0p3R80,direct_hill_wrong_sign_control,pair_surface_L0p3R80,2.0,2,direct_wrong_sign,-9.905936777632185e-06,-1.0225739460079097e-05,0,1.2102177320572747,1.2228942037711839,1.229581384511037,12.614583260047448,12.67398374102888,-1.1017401198465393e-05,284
direct_hill_m2__pair_count_L0p3kpc,direct_hill_wrong_sign_control,pair_count_L0p3kpc,2.0,2,direct_wrong_sign,-1.1984144643095718e-05,-1.1801705760206005e-05,0,1.2102075991235444,1.2228948531390627,1.229581431287221,12.614590407597639,12.673986339338036,-1.158401753387217e-05,285
direct_hill_m2__pair_count_L0p1kpc,direct_hill_wrong_sign_control,pair_count_L0p1kpc,2.0,2,direct_wrong_sign,-1.200582613686274e-05,-1.1876461138426997e-05,0,1.2102074553852373,1.222894761118845,1.2295815123455756,12.614590512748926,12.673986841453123,-1.1592353318157222e-05,286
direct_hill_m2__disk_volume_density,direct_hill_wrong_sign_control,disk_volume_density,2.0,2,direct_wrong_sign,-1.1078303064626649e-05,-1.0879573104971563e-05,0,1.210127393519434,1.2229088614099612,1.229590876800187,12.61460421234269,12.67403752546325,-1.2678377677044494e-05,287
direct_hill_m2__pair_surface_L1p0R80,direct_hill_wrong_sign_control,pair_surface_L1p0R80,2.0,2,direct_wrong_sign,-1.179473952872545e-05,-1.3057874377997436e-05,0,1.2102012484597635,1.2228920641207595,1.2295824768949422,12.614605883203598,12.674018551215546,-1.2810833841747638e-05,288
direct_hill_m2__pair_count_L1p0kpc,direct_hill_wrong_sign_control,pair_count_L1p0kpc,2.0,2,direct_wrong_sign,-1.3635743043305393e-05,-1.3398190954028166e-05,0,1.2102068457980473,1.2228952522910008,1.229581832270649,12.614606908266737,12.674000254542035,-1.2892094903627083e-05,289
direct_hill_m2__disk_surface_density,direct_hill_wrong_sign_control,disk_surface_density,2.0,2,direct_wrong_sign,-1.5948874372617716e-05,-1.5164033118630904e-05,0,1.2099815873686899,1.222900364290655,1.2295831991859552,12.614647634847163,12.67406656095336,-1.6120662053920043e-05,290
direct_hill_m2__pair_count_L3p0kpc,direct_hill_wrong_sign_control,pair_count_L3p0kpc,2.0,2,direct_wrong_sign,-1.7996936441722067e-05,-1.781505677966866e-05,0,1.2101892942238852,1.2228960404175684,1.2295831495408573,12.614650805991621,12.674040062603394,-1.637205199922498e-05,291
inverse_hill0_m2__pair_proximity_L0p1kpc,inverse_hill_zero_floor,pair_proximity_L0p1kpc,2.0,2,inverse,-2.4836791392451874e-05,-2.445090149905127e-05,1,1.2094126156831593,1.2229892176018387,1.229594990504478,12.61465342905784,12.674148615349216,-1.657999347970396e-05,292
direct_hill_m2__pair_surface_L10p0kpc,direct_hill_wrong_sign_control,pair_surface_L10p0kpc,2.0,2,direct_wrong_sign,-1.880819571270509e-05,-1.7782894540463445e-05,0,1.2101483518379526,1.222896341921504,1.2295831383220326,12.614668925770058,12.674061539086287,-1.7808482969394746e-05,293
direct_hill_m2__R80,direct_hill_wrong_sign_control,R80,2.0,2,direct_wrong_sign,-2.9700672749266577e-05,-8.854869135266341e-06,0,1.2100614966586154,1.2228896269813194,1.2295813071388746,12.614675295407373,12.674075502099294,-1.831343088243287e-05,294
direct_hill_m2__baryonic_mass,direct_hill_wrong_sign_control,baryonic_mass,2.0,2,direct_wrong_sign,-2.087451753546299e-05,-2.029983575102534e-05,0,1.2101511955402238,1.2228967267418374,1.229583182736361,12.614677861223054,12.674069403663216,-1.8516833872217475e-05,295
direct_hill_m2__pair_count_L300p0kpc,direct_hill_wrong_sign_control,pair_count_L300p0kpc,2.0,2,direct_wrong_sign,-2.0893125006860025e-05,-2.0316727650238064e-05,0,1.210151240241712,1.2228967304196576,1.2295831943440807,12.614678043464298,12.674069541802375,-1.8531280901346037e-05,296
direct_hill_m2__pair_surface_L300p0kpc,direct_hill_wrong_sign_control,pair_surface_L300p0kpc,2.0,2,direct_wrong_sign,-2.0911728054406886e-05,-2.033423774150389e-05,0,1.2101512886930699,1.2228967349629474,1.2295832051977194,12.614678222181505,12.674069680987515,-1.8545448565276956e-05,297
direct_hill_m2__pair_count_L100p0kpc,direct_hill_wrong_sign_control,pair_count_L100p0kpc,2.0,2,direct_wrong_sign,-2.1042741336019244e-05,-2.045954571616715e-05,0,1.2101516144581788,1.2228967614346256,1.2295832719162454,12.61467947959029,12.674070646120796,-1.8645128642802433e-05,298
direct_hill_m2__pair_surface_L100p0kpc,direct_hill_wrong_sign_control,pair_surface_L100p0kpc,2.0,2,direct_wrong_sign,-2.1230280820794256e-05,-2.0653836611872478e-05,0,1.2101520322606523,1.2228968011452812,1.2295833645842777,12.614681249429044,12.674072001484259,-1.8785431197043678e-05,299
direct_hill_m2__pair_count_L10p0kpc,direct_hill_wrong_sign_control,pair_count_L10p0kpc,2.0,2,direct_wrong_sign,-2.132467395132842e-05,-2.0258760831892708e-05,0,1.2101546347563237,1.2228967183371557,1.2295839687039873,12.614686085864252,12.674073949191687,-1.9168835737159995e-05,300
direct_hill_m2__potential_depth,direct_hill_wrong_sign_control,potential_depth,2.0,2,direct_wrong_sign,-2.0965827076002697e-05,-1.8314191767010435e-05,0,1.2101733764882807,1.2228951071892034,1.2295815227554356,12.614691273988058,12.674086917910744,-1.958012011016308e-05,301
direct_hill_m2__pair_count_L30p0kpc,direct_hill_wrong_sign_control,pair_count_L30p0kpc,2.0,2,direct_wrong_sign,-2.2338392201670665e-05,-2.167317271684066e-05,0,1.2101556055632836,1.2228969760155177,1.2295839860254647,12.614691701050111,12.67407954099458,-1.9613975113408344e-05,302
direct_hill_m2__pair_surface_L30p0kpc,direct_hill_wrong_sign_control,pair_surface_L30p0kpc,2.0,2,direct_wrong_sign,-2.3075661573446204e-05,-2.171635937697758e-05,0,1.2101523261724976,1.2228969950103097,1.2295846611742884,12.61470109551518,12.674086141901771,-2.0358713831880593e-05,303
direct_hill_m2__enclosed_mean_volume_density,direct_hill_wrong_sign_control,enclosed_mean_volume_density,2.0,2,direct_wrong_sign,-2.008005868514573e-05,-2.2870322109902474e-05,0,1.2100980263500642,1.2229078007479832,1.2295937016336909,12.614740281361428,12.674245645268542,-2.3465140510214866e-05,304
inverse_hill0_m2__pair_proximity_L0p3R80,inverse_hill_zero_floor,pair_proximity_L0p3R80,2.0,2,inverse,-2.7116449039660262e-05,-1.3983852587884371e-05,1,1.2100321913409093,1.2229402846456554,1.2296199971169692,12.614760090367257,12.674351274084355,-2.5035483633306654e-05,305
inverse_hill0_m2__pair_proximity_L0p1R80,inverse_hill_zero_floor,pair_proximity_L0p1R80,2.0,2,inverse,-4.739712024356968e-05,-4.470942895717922e-05,1,1.2089376834893535,1.2229885921288004,1.229648471812049,12.615097312438872,12.675541184933946,-5.1768494147674815e-05,306
direct_hill_m2__local_volume_density,direct_hill_wrong_sign_control,local_volume_density,2.0,2,direct_wrong_sign,-3.662138140914095e-05,-5.2112928686232074e-05,1,1.2063870126889025,1.2229468011470783,1.2296332275681103,12.615120177606538,12.675383964062439,-5.358111206055227e-05,307
direct_hill_m2__outward_radial_column,direct_hill_wrong_sign_control,outward_radial_column,2.0,2,direct_wrong_sign,-3.1114035285217945e-05,-5.766627095549204e-05,1,1.2040172841641266,1.2229520355041048,1.229676823575118,12.615142237971709,12.6751452322221,-5.532992989820684e-05,308
direct_hill_m2__local_face_on_surface_density,direct_hill_wrong_sign_control,local_face_on_surface_density,2.0,2,direct_wrong_sign,-5.1353805882031756e-05,-0.00015330806273350372,1,1.1899043639949483,1.223028102729617,1.2297743363884772,12.61602453844845,12.677277413547277,-0.00012527359582903408,309
inverse_hill0_m4__disk_surface_density,inverse_hill_zero_floor,disk_surface_density,4.0,2,inverse,-0.0014275470750066688,-0.0003797930069656674,2,1.1099317456193172,1.237246529650953,1.2572526378069253,12.618236461906154,12.778294429745804,-0.00030062206210446085,310
inverse_loglinear__pair_surface_L0p1R80,inverse_log_linear,pair_surface_L0p1R80,,2,inverse,-0.012100083971225056,-0.010894600388576148,2,1.012278433614909,1.2700255624708796,1.4629825778059604,12.618668964100856,12.949358715112448,-0.00033490832831217787,311
free_loglinear__pair_surface_L0p1R80,unconstrained_log_linear,pair_surface_L0p1R80,,2,learned,-0.012100084236386116,-0.010894602293828604,2,1.0122784321855074,1.2700255599420367,1.4629825714611804,12.61866897008734,12.949358732659107,-0.00033490880288589153,312
