candidate_id,family,feature,fixed_slope,parameter_count,predicted_sign,split,feature_log10_center,feature_log10_IQR,parameters_json,train_q_min,train_q_median,train_q_max,test_q_min,test_q_median,test_q_max,train_galaxies,train_points,train_pooled_RMSE_km_s,train_equal_galaxy_RMSE_km_s,train_mean_residual_km_s,train_median_galaxy_mean_residual_km_s,test_galaxies,test_points,test_pooled_RMSE_km_s,test_equal_galaxy_RMSE_km_s,test_mean_residual_km_s,test_median_galaxy_mean_residual_km_s,heldout_fold,baseline_fold_RMSE_km_s,fold_improvement_fraction
inverse_hillfloor_m2__pair_surface_L3p0kpc,inverse_hill_free_floor,pair_surface_L3p0kpc,2.0,3,inverse,development_fold_1,7.579738242339393,1.3082327144590984,"[1.0742922292313906, 0.19736693918152498, -0.7133219575432619]",1.1101017388767223,1.262526226178758,1.8837097250636115,1.100086085919459,1.2750678038343728,1.842985140667287,79,557,11.97597516045339,11.697352164134314,-1.5100746503176907,0.910364294030495,26,200,12.281280143987871,11.599835437727899,-2.421471283268011,-1.1368277040374681,1,12.053047246842993,0.03760142973253522
inverse_hillfloor_m2__pair_surface_L3p0kpc,inverse_hill_free_floor,pair_surface_L3p0kpc,2.0,3,inverse,development_fold_2,7.579738242339393,1.1946976560092857,"[1.1286524673062743, 0.19497115970233111, -1.1154582619421833]",1.137978397962442,1.2207882859901693,1.8390539645225168,1.1421068509427343,1.2140040908715128,1.482403649557735,79,575,10.843695743522787,10.370952412773391,-2.3401437957179687,-0.30057288693965895,26,182,15.190294258202359,15.075592002543567,-3.2292415451719583,-1.342807366034787,2,16.650058754416158,0.09456223398941388
inverse_hillfloor_m2__pair_surface_L3p0kpc,inverse_hill_free_floor,pair_surface_L3p0kpc,2.0,3,inverse,development_fold_3,7.572797161525356,1.4040375155783602,"[1.1068947233852888, 0.8711124053101534, -1.6770587953098013]",1.1262246900400312,1.2508086225274955,2.6761848195479567,1.160689653633761,1.2494289018448486,2.504736053924626,79,582,12.383958080465625,12.043060945326072,-1.8708694163327737,0.49634411784515936,26,175,10.36914686835187,10.632291486507532,0.35596310151110677,1.7297571913579401,3,11.107839500755686,0.04281192703727865
inverse_loglinear__pair_surface_L3p0kpc,inverse_log_linear,pair_surface_L3p0kpc,,2,inverse,development_fold_0,7.579738242339393,1.2348731781999573,"[0.2555230317210064, -0.18864351864037718]",1.0388349537421266,1.2911367497768733,1.7148774380760754,1.1320748235081644,1.2963818541249739,1.7478171355960823,78,557,13.04946618700394,12.572192402711403,-1.7997665279253614,-0.06131366674632055,27,200,10.564415140985771,10.021616407653285,-1.8536586492701628,1.4263694856496254,0,9.519050126200368,-0.052795843575783596
inverse_loglinear__pair_surface_L3p0kpc,inverse_log_linear,pair_surface_L3p0kpc,,2,inverse,development_fold_1,7.579738242339393,1.3082327144590984,"[0.2535984279401315, -0.21090093014057873]",1.0616991747228557,1.288654212822927,1.7739148894352803,1.02444682921527,1.2996575899828677,1.723222286549623,79,557,12.194984476212063,11.802755282059962,-1.696559091019894,0.4616791850014098,26,200,13.39014685302571,12.51414256585565,-2.9175407883257436,-1.4085045717976965,1,12.053047246842993,-0.03825549751606827
inverse_loglinear__pair_surface_L3p0kpc,inverse_log_linear,pair_surface_L3p0kpc,,2,inverse,development_fold_2,7.579738242339393,1.1946976560092857,"[0.21551202346080733, -0.09931510456353199]",1.1020763453098665,1.2404968978992843,1.4627411646010906,1.1225627706239718,1.2353098905075195,1.3503832117913825,79,575,11.11815910654273,10.640597088201625,-2.588300113132383,-0.44734720642113385,26,182,15.691843667353947,15.552848164239663,-3.730850732402969,-2.1520347128679838,2,16.650058754416158,0.06589830140301922
inverse_loglinear__pair_surface_L3p0kpc,inverse_log_linear,pair_surface_L3p0kpc,,2,inverse,development_fold_3,7.572797161525356,1.4040375155783602,"[0.24831908484151216, -0.16505379414605892]",1.083491603912155,1.2818696503616194,1.6169668192986695,1.1797823936705962,1.2808233526396342,1.5934649999691117,79,582,12.849474594949845,12.495642759362198,-2.311197941654426,-0.7034761395682964,26,175,10.18310583821286,10.14229011832151,0.1300612419481639,1.954944447047582,3,11.107839500755686,0.0869250390562889
free_loglinear__pair_surface_L3p0kpc,unconstrained_log_linear,pair_surface_L3p0kpc,,2,learned,development_fold_0,7.579738242339393,1.2348731781999573,"[0.2555230298180213, -0.18864351488068884]",1.0388349562667922,1.2911367473198592,1.7148774251124181,1.1320748243201417,1.296381851553231,1.7478171217206593,78,557,13.049466180110805,12.572192402711408,-1.7997665826098337,-0.061313770155686474,27,200,10.564415116732036,10.021616376353595,-1.853658706297972,1.426369397778765,0,9.519050126200368,-0.052795840287672924
free_loglinear__pair_surface_L3p0kpc,unconstrained_log_linear,pair_surface_L3p0kpc,,2,learned,development_fold_1,7.579738242339393,1.3082327144590984,"[0.25359843282398536, -0.2109009300874211]",1.0616991799598814,1.2886542191165258,1.7739148979559276,1.0244468342777642,1.2996575963274204,1.723222294839371,79,557,12.194984443754672,11.80275528205996,-1.6965588523535542,0.46167944461039123,26,200,13.39014680573884,12.514142571832284,-2.917540531494016,-1.408504350074681,1,12.053047246842993,-0.03825549801192918
free_loglinear__pair_surface_L3p0kpc,unconstrained_log_linear,pair_surface_L3p0kpc,,2,learned,development_fold_2,7.579738242339393,1.1946976560092857,"[0.21551202368578742, -0.09931509805652798]",1.1020763541010214,1.2404968981783713,1.4627411491362234,1.1225627782239005,1.23530989112457,1.3503832045857147,79,575,11.118159073064026,10.640597088201618,-2.588300037527448,-0.4473473120682989,26,182,15.69184368333364,15.552848206241112,-3.7308506120536316,-2.1520347927332875,2,16.650058754416158,0.06589829888041854
free_loglinear__pair_surface_L3p0kpc,unconstrained_log_linear,pair_surface_L3p0kpc,,2,learned,development_fold_3,7.572797161525356,1.4040375155783602,"[0.24831909241422329, -0.16505380138919604]",1.083491604122966,1.2818696600689146,1.6169668480223154,1.1797823983081561,1.2808233622930763,1.5934650272514632,79,582,12.849474576511275,12.4956427593622,-2.311197646782328,-0.7034760484705785,26,175,10.183105842984062,10.14229014340757,0.13006158802568638,1.954944764948603,3,11.107839500755686,0.08692503679787855
quadratic_log__pair_surface_L3p0kpc,quadratic_log_response_diagnostic,pair_surface_L3p0kpc,,3,nonmonotonic,development_fold_0,7.579738242339393,1.2348731781999573,"[0.20565853979053478, -0.23819140862667834, 0.19005112936391763]",1.1400449852289252,1.228333705294028,2.7026182406195667,1.140042968098624,1.2347460510181516,2.938369986007568,78,557,12.190893165035678,12.10008291349178,-1.3665874891823524,-0.03836601691994179,27,200,10.679594180454227,10.15634353955755,-1.7751282994454964,2.545080370438555,0,9.519050126200368,-0.06694926541074597
quadratic_log__pair_surface_L3p0kpc,quadratic_log_response_diagnostic,pair_surface_L3p0kpc,,3,nonmonotonic,development_fold_1,7.579738242339393,1.3082327144590984,"[0.23318446129831652, -0.21868630557973737, 0.08801078509268116]",1.1124519798179866,1.262614361332107,2.1525919866951466,1.1045498514041976,1.2739773492381445,2.0169855322763115,79,557,12.00339717652047,11.748291265758732,-1.5189611329612747,0.864283902731593,26,200,12.278648242730155,11.639167422047011,-2.3976389042154156,-1.1951962906158995,1,12.053047246842993,0.03433818986351256
quadratic_log__pair_surface_L3p0kpc,quadratic_log_response_diagnostic,pair_surface_L3p0kpc,,3,nonmonotonic,development_fold_2,7.579738242339393,1.1946976560092857,"[0.17661334081669186, -0.13382204466475692, 0.15311744005917222]",1.158842477046022,1.2040003261609764,2.2711393623152962,1.159124236095982,1.2176533389750457,1.4960262155035786,79,575,10.640077399338235,10.275116690914532,-2.2070182889680114,0.07108255739480487,26,182,15.137418097790201,15.265297184058205,-2.6473737873680023,-1.70060220635155,2,16.650058754416158,0.08316856959983199
quadratic_log__pair_surface_L3p0kpc,quadratic_log_response_diagnostic,pair_surface_L3p0kpc,,3,nonmonotonic,development_fold_3,7.572797161525356,1.4040375155783602,"[0.19241266676815336, -0.2660950482244626, 0.3041162292277827]",1.1436382028454064,1.2231338987187692,3.2183452675327056,1.143629457652196,1.2105860927011416,2.9204650789302256,79,582,12.056228198955793,11.857218588211898,-1.627414733113965,-0.11494806966080755,26,175,10.654893279639383,11.035310862247702,-0.26304450930820766,1.0145757833226918,3,11.107839500755686,0.006529500043914949
direct_hill_m1__pair_surface_L3p0kpc,direct_hill_wrong_sign_control,pair_surface_L3p0kpc,1.0,2,direct_wrong_sign,development_fold_0,7.579738242339393,1.2348731781999573,"[1.2195230995511954, -6.0]",1.2060641945170387,1.2165076784951943,1.2185691347471266,1.204653368921743,1.216442337775825,1.2180192123959945,78,557,13.526443665432739,13.477370274641972,-2.474539205764238,-2.2290750917083626,27,200,9.633081027483517,9.527368278893078,-3.0117408303813544,-2.281106267449561,0,9.519050126200368,-0.0008738427240566615
direct_hill_m1__pair_surface_L3p0kpc,direct_hill_wrong_sign_control,pair_surface_L3p0kpc,1.0,2,direct_wrong_sign,development_fold_1,7.579738242339393,1.3082327144590984,"[1.2321710668156458, -6.0]",1.2184260887098155,1.2291243721029022,1.2309533572718978,1.2201743206860352,1.2289993586503054,1.2311429104037128,79,557,12.739857138981353,12.747372606340761,-2.1084880429922235,-1.8629292486600342,26,200,12.18881917545501,12.067594359510892,-2.090215239888108,-1.1401783122379028,1,12.053047246842993,-0.0012069240557992522
direct_hill_m1__pair_surface_L3p0kpc,direct_hill_wrong_sign_control,pair_surface_L3p0kpc,1.0,2,direct_wrong_sign,development_fold_2,7.579738242339393,1.1946976560092857,"[1.2128296617864076, -6.0]",1.1972317993399,1.209830791079621,1.2119169736117121,1.2058043523494875,1.2099543748319055,1.211731169535087,79,575,11.134958250695137,10.909508489265127,-2.743687051994438,-2.065581356094089,26,182,16.50290823107073,16.683917106529123,-3.3467682471080926,-2.516696058855228,2,16.650058754416158,-0.0020335274855403096
direct_hill_m1__pair_surface_L3p0kpc,direct_hill_wrong_sign_control,pair_surface_L3p0kpc,1.0,2,direct_wrong_sign,development_fold_3,7.572797161525356,1.4040375155783602,"[1.2311606653714104, -6.0]",1.2188230248309069,1.228116403371269,1.2300597096640395,1.219860692124669,1.2281314443896751,1.2293176291116448,79,582,12.926584991227857,13.021886259984234,-2.419184570310884,-1.890833246104199,26,175,11.426182317977053,11.128892363356696,-1.2272753306960125,-0.20604730493881665,3,11.107839500755686,-0.0018953157001933008
direct_hill_m2__pair_surface_L3p0kpc,direct_hill_wrong_sign_control,pair_surface_L3p0kpc,2.0,2,direct_wrong_sign,development_fold_0,7.579738242339393,1.2348731781999573,"[1.2171482418321804, -6.0]",1.216996687622218,1.2171407634608657,1.2171474958858761,1.216962820663643,1.2171404350174948,1.2171463863147574,78,557,13.504874525976255,13.45247208093173,-2.4603608636047305,-2.2115606349564283,27,200,9.631517051364485,9.519127354289404,-2.993564229758092,-2.1901825973507627,0,9.519050126200368,-8.113003715060074e-06
direct_hill_m2__pair_surface_L3p0kpc,direct_hill_wrong_sign_control,pair_surface_L3p0kpc,2.0,2,direct_wrong_sign,development_fold_1,7.579738242339393,1.3082327144590984,"[1.2295817049702225, -6.0]",1.229425249103066,1.2295741502055395,1.2295805017054757,1.2294628551339184,1.2295735158428107,1.229580847422043,79,557,12.721328395214634,12.725667027580347,-2.0983505903618442,-1.80641651642512,26,200,12.178476394695235,12.053165714708543,-2.091102392039655,-1.221187728276439,1,12.053047246842993,-9.828872576722603e-06
direct_hill_m2__pair_surface_L3p0kpc,direct_hill_wrong_sign_control,pair_surface_L3p0kpc,2.0,2,direct_wrong_sign,development_fold_2,7.579738242339393,1.1946976560092857,"[1.210256132185018, -6.0]",1.2100507431436394,1.2102486961600285,1.2102554457867853,1.2102150513018557,1.2102492977246548,1.210255137562307,79,575,11.123070953017178,10.892601966477025,-2.7348276030706513,-2.1079053826853547,26,182,16.473910156357828,16.650260891297023,-3.3462317363402345,-2.5133176628210943,2,16.650058754416158,-1.2140310364561202e-05
direct_hill_m2__pair_surface_L3p0kpc,direct_hill_wrong_sign_control,pair_surface_L3p0kpc,2.0,2,direct_wrong_sign,development_fold_3,7.572797161525356,1.4040375155783602,"[1.2286568838570775, -6.0]",1.2285310002885708,1.2286493341188063,1.2286558995795318,1.2285514627167617,1.228649409046581,1.2286541222036134,79,582,12.913507440950436,13.004424215746775,-2.4125447579254997,-1.8357512926404365,26,175,11.403838913265254,11.107953924240057,-1.2072171504719484,-0.10234213049837546,3,11.107839500755686,-1.0301146713853626e-05
inverse_hill0_m0.5__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,0.5,2,inverse,development_fold_0,19.95063213099071,2.4580283508870693,"[2.275309602424782, 0.5451950023088658]",1.0298691889926819,1.2917626041814172,1.772964179789064,1.1442842116206438,1.3184782999583349,1.799410879415757,78,557,12.599226411110276,12.304194070977985,-1.2903478900439762,0.9275692516971934,27,200,10.11454371353588,9.698745552897053,-0.9137680500731834,1.7197556323949723,0,9.519050126200368,-0.01887745356042303
inverse_hill0_m0.5__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,0.5,2,inverse,development_fold_1,19.95063213099071,2.3524739175472114,"[2.113433407931892, 0.8769088029516251]",1.0486068080655717,1.2847364799304537,1.7413543299444363,1.0329659058408112,1.3419127232135202,1.717463042761121,79,557,11.87164735233321,11.697425536163575,-1.177004204040365,1.3854088835021277,26,200,12.344804642765325,11.627195100856158,-2.1989718582391204,0.32494354452961716,1,12.053047246842993,0.03533149229945798
inverse_hill0_m0.5__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,0.5,2,inverse,development_fold_2,19.71461742079485,2.523018091079795,"[1.839428796118557, 1.5911018327838937]",1.0557651327289026,1.267406862902189,1.5737555741695888,1.0681572325464557,1.217855384805617,1.4593596906409276,79,575,10.802748633303015,10.310230721372005,-2.163612115484025,0.29932672106886216,26,182,15.439853846495314,15.246201018600484,-3.7514852510584142,-1.0019150009709796,2,16.650058754416158,0.08431548239692088
inverse_hill0_m0.5__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,0.5,2,inverse,development_fold_3,19.882153227052495,2.5640190521576756,"[2.14545415496287, 0.825544307971576]",1.0490711190141089,1.2910321926847437,1.7254975591924282,1.119097401144581,1.284157079633678,1.7027428119824501,79,582,12.529509990216344,12.168969897834096,-1.905728543031994,0.848293638103037,26,175,9.735119006797147,9.994563429233528,0.5395057989420743,2.985433317303671,3,11.107839500755686,0.10022435699097199
inverse_hill0_m1__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,1.0,2,inverse,development_fold_0,19.95063213099071,2.4580283508870693,"[1.6143198170352708, 1.4366512300802081]",1.0091450156558264,1.3042663523122997,1.5628712070726702,1.1525829376822427,1.3276109732220818,1.569308451549827,78,557,12.82443296979781,12.491226987412468,-1.4338809545573774,0.5919392051022728,27,200,9.976426893718722,9.639338990609808,-1.0255541182480523,0.7940914419714625,0,9.519050126200368,-0.012636645759260823
inverse_hill0_m1__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,1.0,2,inverse,development_fold_1,19.95063213099071,2.3524739175472114,"[1.599191354651796, 1.4725488763493786]",1.019636444440043,1.3008534016205362,1.559934159080443,0.9975800388536521,1.352717662613084,1.5536688826134895,79,557,11.943335154812956,11.763934905777933,-1.2411346299451116,0.7147605420748159,26,200,12.873729413992304,12.058537640514231,-2.4090751966825885,-0.14101273773827336,1,12.053047246842993,-0.000455519136264515
inverse_hill0_m1__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,1.0,2,inverse,development_fold_2,19.71461742079485,2.523018091079795,"[1.459773731833196, 1.910340806572773]",1.0424066186631986,1.2715467564819554,1.430155405767331,1.058667021372668,1.2274230434530427,1.391201729842044,79,575,10.914988037174982,10.43451769576616,-2.2746524591186286,-0.04137769702788745,26,182,15.582167874215541,15.411438790914653,-3.871129950694021,-1.3829796569816923,2,16.650058754416158,0.07439132688783934
inverse_hill0_m1__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,1.0,2,inverse,development_fold_3,19.882153227052495,2.5640190521576756,"[1.5671598463827467, 1.5788228189591886]",1.0349447271545227,1.2992346507161503,1.5246389487453433,1.1225919208236608,1.2932501112382515,1.5188200508717242,79,582,12.662070421206069,12.330703606392817,-2.0448268048022222,0.03872393717133112,26,175,9.844892059453523,10.022712815381949,0.43083578991651184,3.4860672907066697,3,11.107839500755686,0.09769016605793723
inverse_hill0_m2__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,2.0,2,inverse,development_fold_0,19.95063213099071,2.4580283508870693,"[1.3778869941328542, 1.4118213129984354]",0.9999623870620766,1.300642836406758,1.3763195676256048,1.1790316723296794,1.3135085596913347,1.3766967582732867,78,557,13.197160962695465,12.872234202217424,-1.7636518307142532,0.059569116557993435,27,200,9.675504069663113,9.522163273616036,-1.369834062977038,0.8463255306214563,0,9.519050126200368,-0.00032704391450777415
inverse_hill0_m2__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,2.0,2,inverse,development_fold_1,19.95063213099071,2.3524739175472114,"[1.4046621245463822, 1.3308755968296337]",0.983038556891651,1.3129820548429947,1.403482106270613,0.9472860231748791,1.3453664178003972,1.4030630534401944,79,557,12.1083693714967,11.968775259132203,-1.389721196667727,0.9126561102244637,26,200,13.73390356666596,12.76621721539978,-2.7339012173391275,-1.0519411874029618,1,12.053047246842993,-0.05916926682118384
inverse_hill0_m2__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,2.0,2,inverse,development_fold_2,19.71461742079485,2.523018091079795,"[1.3027468573677095, 1.6965196084901955]",1.045662146247889,1.260389716027204,1.3018905064868023,1.0676917437581006,1.234881609741901,1.2979109156519701,79,575,11.063127840896607,10.657699893073039,-2.4727456460143444,-0.7142574976064289,26,182,15.879748209454721,15.813519588589187,-3.9003353090775494,-2.1970477738311303,2,16.650058754416158,0.05024241524703876
inverse_hill0_m2__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,2.0,2,inverse,development_fold_3,19.882153227052495,2.5640190521576756,"[1.3560094034700498, 1.505352249810078]",1.0380486391661723,1.2923520631031638,1.3547888461884923,1.1475506986544965,1.2890318527723683,1.354420248913385,79,582,12.828694490929742,12.622241575918167,-2.224116766711731,-1.0584812509246813,26,175,10.258008292312025,10.277344052782007,0.04470626263524945,2.56273419938523,3,11.107839500755686,0.0747666049655451
inverse_hill0_m4__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,4.0,2,inverse,development_fold_0,19.95063213099071,2.4580283508870693,"[1.2617675891701379, 1.3384428237590007]",1.0589169411070967,1.255827177445116,1.2617653944158354,1.21540003075722,1.25771559375386,1.2617663243175732,78,557,13.476563097899007,13.282986783646823,-2.2041657899662286,-1.2212408596205728,27,200,9.485902173883069,9.467787136291252,-2.1381027728338196,-1.4129283654226015,0,9.519050126200368,0.005385305175357624
inverse_hill0_m4__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,4.0,2,inverse,development_fold_1,19.95063213099071,2.3524739175472114,"[1.3010312441778653, 1.1822699356176025]",0.9757822053260888,1.289637813299408,1.3010295776777356,0.9146637260455888,1.2964679172643214,1.3010281820568257,79,557,12.349123390001957,12.315060227938718,-1.6189918736407019,-0.4026651468422102,26,200,14.447127248440731,13.360083335420908,-3.0478424846052854,-1.126446989912175,1,12.053047246842993,-0.10844030242395841
inverse_hill0_m4__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,4.0,2,inverse,development_fold_2,19.71461742079485,2.523018091079795,"[1.2266105335306166, 1.6011459040094453]",1.1268588274905267,1.224585120243324,1.226609756313983,1.1453172728869419,1.2212090217399358,1.2265855961231924,79,575,11.122770395719336,10.859791025892266,-2.6814610275192243,-1.9077647477742705,26,182,16.28364176471607,16.38982857304101,-3.54504210784447,-2.2045429951179867,2,16.650058754416158,0.015629385169954713
inverse_hill0_m4__pair_count_L3p0kpc,inverse_hill_zero_floor,pair_count_L3p0kpc,4.0,2,inverse,development_fold_3,19.882153227052495,2.5640190521576756,"[1.2614570029169072, 1.3954007360143161]",1.1010820044279939,1.2567235246663482,1.2614554134541562,1.199984986104442,1.2561920727333833,1.261454307026298,79,582,12.909031212894192,12.896402502345957,-2.3285950399693185,-1.2553499093302918,26,175,10.99368954056671,10.817976971212447,-0.6251737415750372,0.673877398382262,3,11.107839500755686,0.026095311291049805
inverse_hillfloor_m1__pair_count_L3p0kpc,inverse_hill_free_floor,pair_count_L3p0kpc,1.0,3,inverse,development_fold_0,19.95063213099071,2.4580283508870693,"[0.9423869044071278, 0.4527030681227892, -1.8243904225644607]",1.079999879567524,1.2604299891831814,2.17439560254208,1.1424111821408574,1.28764867038921,2.2522705802911185,78,557,12.315696705193382,12.123062179609253,-1.1845196864802108,0.6996622041794431,27,200,10.228062627419941,9.756352180726937,-0.9127021585918197,3.0621864325159165,0,9.519050126200368,-0.02492917374953363
inverse_hillfloor_m1__pair_count_L3p0kpc,inverse_hill_free_floor,pair_count_L3p0kpc,1.0,3,inverse,development_fold_1,19.95063213099071,2.3524739175472114,"[0.8834683907932834, 0.2236344472170683, -0.6733016674278117]",1.0787508213258934,1.2699420729914799,1.8251064249154485,1.0693460317233432,1.3308295531754033,1.7984924864630454,79,557,11.831610472526664,11.667331252203217,-1.1551659909985856,1.3090070111353829,26,200,11.899770130653648,11.276464579827833,-2.019933162572489,0.4121061284883947,1,12.053047246842993,0.06443040096922936
inverse_hillfloor_m1__pair_count_L3p0kpc,inverse_hill_free_floor,pair_count_L3p0kpc,1.0,3,inverse,development_fold_2,19.71461742079485,2.523018091079795,"[1.011805376082199, 0.3981035613163506, -2.0249633842056847]",1.104207928193638,1.2433651462247228,1.975849190698058,1.109196365073419,1.1976055945285824,1.5755518509243962,79,575,10.600699169506756,10.1539538718851,-2.0210288230640088,0.1618449245599379,26,182,15.3105963269075,15.166846077665255,-3.4337721340454768,-0.07446443740139586,2,16.650058754416158,0.08908152809716086
inverse_hillfloor_m1__pair_count_L3p0kpc,inverse_hill_free_floor,pair_count_L3p0kpc,1.0,3,inverse,development_fold_3,19.882153227052495,2.5640190521576756,"[0.9921455260349028, 0.8540561501497572, -2.711681208776866]",1.1031163662055954,1.258548829263805,2.40090369792477,1.1351375163566881,1.2519544831604115,2.2790426068777014,79,582,12.261568851608983,11.964224997783882,-1.6524539214091654,1.0153558398697473,26,175,9.873059630309907,10.215923877410651,0.48312990663053157,1.7790237302394565,3,11.107839500755686,0.0802960488657003
inverse_hillfloor_m2__pair_count_L3p0kpc,inverse_hill_free_floor,pair_count_L3p0kpc,2.0,3,inverse,development_fold_0,19.95063213099071,2.4580283508870693,"[1.0698672394713875, 0.20857811855675587, -0.7935678514973187]",1.1018850719563815,1.2444625090655905,2.0100299227107077,1.1389450920147286,1.2740858443302518,2.0298512755379754,78,557,12.188619745696272,12.013019008981676,-1.1384225293049506,0.24694409810489285,27,200,10.36438086931122,9.856386536380143,-0.9991558969359339,2.989886667338799,0,9.519050126200368,-0.035438032756155646
inverse_hillfloor_m2__pair_count_L3p0kpc,inverse_hill_free_floor,pair_count_L3p0kpc,2.0,3,inverse,development_fold_1,19.95063213099071,2.3524739175472114,"[1.0531886399636619, 0.13168601565655988, -0.375234683653304]",1.099687280155882,1.2621133200652357,1.6884143878758886,1.0948255654025059,1.3319478859499558,1.6828472322368428,79,557,11.807922273094189,11.64208252859677,-1.1702693227047996,1.6587586114555606,26,200,11.671529770747474,11.101701311103351,-1.927794545771014,0.41571594882771684,1,12.053047246842993,0.07892991010956374
inverse_hillfloor_m2__pair_count_L3p0kpc,inverse_hill_free_floor,pair_count_L3p0kpc,2.0,3,inverse,development_fold_2,19.71461742079485,2.523018091079795,"[1.104620394197139, 0.17559490305780606, -0.8799449656885099]",1.1243731929167795,1.2308137648587378,1.8764280352939684,1.1266205618286365,1.186455491243811,1.627380970343087,79,575,10.525841180057707,10.080175370398171,-1.9779233790603576,0.017838814423547924,26,182,15.242840481947518,15.10899291319002,-3.2344694173044672,-0.48350284136802674,2,16.650058754416158,0.0925561803688768
inverse_hillfloor_m2__pair_count_L3p0kpc,inverse_hill_free_floor,pair_count_L3p0kpc,2.0,3,inverse,development_fold_3,19.882153227052495,2.5640190521576756,"[1.100180945797337, 0.2518715633614446, -1.0210216474101472]",1.125407249816157,1.2419311145115997,2.1818448203883545,1.1421290271391868,1.2353657827098892,2.1428981840512478,79,582,12.169734861719643,11.87784932955431,-1.5654040350450331,1.1712459963445763,26,175,9.901490619351627,10.226674162421055,0.3605876036216126,1.2130197748137177,3,11.107839500755686,0.07932823824783242
inverse_loglinear__pair_count_L3p0kpc,inverse_log_linear,pair_count_L3p0kpc,,2,inverse,development_fold_0,19.95063213099071,2.4580283508870693,"[0.2465932254422714, -0.21413590348610265]",1.049644112668418,1.2796584743842614,1.9541388227863878,1.1443522540635969,1.3062417283160368,2.0126514626964926,78,557,12.478816172824457,12.22623425745921,-1.2505970388542047,0.797803269271067,27,200,10.130156215555308,9.693061042264453,-0.9113558364717045,1.6525126270303758,0,9.519050126200368,-0.01828028151518346
inverse_loglinear__pair_count_L3p0kpc,inverse_log_linear,pair_count_L3p0kpc,,2,inverse,development_fold_1,19.95063213099071,2.3524739175472114,"[0.2407958936945079, -0.19063318200711055]",1.070125270417161,1.2722613322454692,1.9387451727891414,1.0581122049328093,1.3293023537432853,1.8833393274784187,79,557,11.846306384382663,11.688106213091293,-1.1508174652291272,1.4398475002403277,26,200,12.01412871637065,11.368314827769625,-2.0642986592993466,0.4025671184668043,1,12.053047246842993,0.056809900853306394
inverse_loglinear__pair_count_L3p0kpc,inverse_log_linear,pair_count_L3p0kpc,,2,inverse,development_fold_2,19.71461742079485,2.523018091079795,"[0.2304264326824473, -0.16031517431940992]",1.0734842716286987,1.2591368325590624,1.7258764453154702,1.083029103386963,1.2104622269419416,1.5018906120729747,79,575,10.715730774399784,10.23899242467471,-2.105413916830952,0.1822210983244119,26,182,15.379836037471783,15.202614395800737,-3.6340750953312777,-0.962954715676517,2,16.650058754416158,0.08693328834239156
inverse_loglinear__pair_count_L3p0kpc,inverse_log_linear,pair_count_L3p0kpc,,2,inverse,development_fold_3,19.882153227052495,2.5640190521576756,"[0.24782349326702394, -0.20060226216483162]",1.0666466002669701,1.2812337658484785,1.9139464611491017,1.1240345225733497,1.2743877660377365,1.8639000623808852,79,582,12.427148149158652,12.085016307215444,-1.8232897047685988,1.0199115547168534,26,175,9.751253242337114,10.032281469858466,0.5266541558078126,2.6124652134295103,3,11.107839500755686,0.09682873351060284
free_loglinear__pair_count_L3p0kpc,unconstrained_log_linear,pair_count_L3p0kpc,,2,learned,development_fold_0,19.95063213099071,2.4580283508870693,"[0.24659322499434047, -0.21413590921747933]",1.049644106631673,1.2796584738110628,1.954138844053789,1.1443522501281072,1.3062417284497747,2.012651486190017,78,557,12.478816186384105,12.22623425745921,-1.250597094155213,0.7978030763881818,27,200,10.130156273521226,9.693061069243186,-0.9113558532604692,1.6525127702499864,0,9.519050126200368,-0.018280284349366793
free_loglinear__pair_count_L3p0kpc,unconstrained_log_linear,pair_count_L3p0kpc,,2,learned,development_fold_1,19.95063213099071,2.3524739175472114,"[0.24079589605875523, -0.19063318654792114]",1.070125268536921,1.2722613352534098,1.9387451968259866,1.058112202789142,1.3293023582747934,1.8833393495276283,79,557,11.846306377686092,11.688106213091293,-1.1508173619201256,1.4398476676783556,26,200,12.014128728984792,11.368314842327187,-2.0642985714460877,0.4025672182657205,1,12.053047246842993,0.056809899645515416
