galaxy,galaxy_fold,force_equivalent_mass_solar,force_equivalent_r80_kpc,gas_fraction,stellar_bulge_fraction,inclination_adjusted_deg,mean_surface_R80,mean_volume_R80,disk_surface_density,disk_volume_density,acceleration_R80,potential_depth,baryonic_mass,R80,pair_proximity_L0p1kpc,pair_surface_L0p1kpc,pair_count_L0p1kpc,pair_proximity_L0p3kpc,pair_surface_L0p3kpc,pair_count_L0p3kpc,pair_proximity_L1p0kpc,pair_surface_L1p0kpc,pair_count_L1p0kpc,pair_proximity_L3p0kpc,pair_surface_L3p0kpc,pair_count_L3p0kpc,pair_proximity_L10p0kpc,pair_surface_L10p0kpc,pair_count_L10p0kpc,pair_proximity_L30p0kpc,pair_surface_L30p0kpc,pair_count_L30p0kpc,pair_proximity_L100p0kpc,pair_surface_L100p0kpc,pair_count_L100p0kpc,pair_proximity_L300p0kpc,pair_surface_L300p0kpc,pair_count_L300p0kpc,pair_proximity_L0p1R80,pair_surface_L0p1R80,pair_proximity_L0p3R80,pair_surface_L0p3R80,pair_proximity_L1p0R80,pair_surface_L1p0R80,pair_proximity_L3p0R80,pair_surface_L3p0R80
UGC05918,0,372328119.7123155,3.8126955478610385,0.7342260253334149,0.0,47.31510020560173,8152892.385096068,1603765.4231931642,8258377.341909621,2487463.0547920545,3.5701400986730105e-12,4.711634839638265e-09,372328119.7123155,3.8126955478610385,0.0005181167057748849,3070248.757939237,71825601196222.0,0.004643719573271993,3057520.97358782,643750619154601.0,0.049273872458240664,2919864.270493149,6830749661480334.0,0.31783348281127166,2092681.3612890132,4.406069275273939e+16,0.8378188820056742,496473.54605346353,1.1614534760774574e+17,0.9789330932602456,64454.97875474508,1.357077607623875e+17,0.9980667761019841,5914.3301991867065,1.3836022932379077e+17,0.9997848261534437,658.278999583328,1.3859839955929154e+17,0.0074790002388387365,3048774.2047679997,0.0634966478228484,2876007.425077932,0.4292870571922225,1749965.5898013853,0.8710960112186119,394552.8909195432
UGC05986,1,9208114045.398098,8.448734044525061,0.5937947213253496,0.0,89.5,41061757.9186747,3645080.8223703797,138474905.13253266,41459552.434890024,1.7980885990283707e-11,3.7912763645256e-08,9208114045.398098,8.448734044525061,0.000175123096360348,25664585.149616927,1.4848576009923336e+16,0.0015713474940984389,25587069.51477042,1.3323355507666896e+17,0.0168882152042618,24749964.233328324,1.4319410308759457e+18,0.12104112085866227,19709756.022701234,1.026299968850432e+19,0.5329387515039171,7810307.293424354,4.518753793649422e+19,0.9005848877568535,1466469.2700711275,7.636002010682666e+19,0.9899403012061347,145077.42086208845,8.393640880754745e+19,0.9988697516310057,16265.116320338808,8.469353123238004e+19,0.012179085615090257,25004733.259882476,0.09205326573300965,20999271.739734862,0.4578818427472292,9400716.691121703,0.8671092450104965,1978057.2170925443
UGC06399,2,3254176337.1486297,6.669832659109163,0.4288771150540865,0.0,75.23027711126451,23284200.706443917,2618229.185402884,45208556.14652141,11026477.108907664,1.0196118712371101e-11,2.3190998065485188e-08,3254176337.1486297,6.669832659109163,0.00030859401594499975,15982647.262152161,3267906828093825.5,0.0027702017430520955,15941533.757951278,2.9335504655186896e+16,0.029906072630369932,15488900.793614062,3.166952497474031e+17,0.21578008727611775,12417382.79254709,2.2850385430091569e+18,0.7491070547630437,3879762.14678165,7.932791735241267e+18,0.9637956164634266,554630.3764392745,1.0206271389556294e+19,0.9966258034862935,51617.069179719154,1.0553932027145409e+19,0.9996239124972698,5752.482968541285,1.0585680993107487e+19,0.013538609618959387,15761785.182702124,0.109519932880738,14167133.880840942,0.572403226746376,6663975.808289372,0.9222649306291726,1193011.208293568
UGC06446,3,4356458141.179828,8.313032940065364,0.7905915196266651,0.0,52.54083728411197,20066178.44527588,1810366.1975671877,34826161.98307167,11686631.537943514,8.786951294189483e-12,1.812166900441573e-08,4356458141.179828,8.313032940065364,0.00022013539625321342,15263128.370148966,4177889706486552.5,0.0019766497616331632,15227930.713013489,3.751429725984261e+16,0.02140833928389764,14843511.595289975,4.0630303826417024e+17,0.15983938703786044,12313881.590292592,3.033548176089147e+18,0.6633471167231474,4599329.489414536,1.2589484189981628e+19,0.9453709451458355,728305.2126990088,1.79419375882337e+19,0.9948070064250707,68975.12758522501,1.8880171125697987e+19,0.9994201280600068,7699.442136230752,1.896772230429718e+19,0.014921479229446189,14970853.24427724,0.11716086633660967,13060949.170630695,0.578701933818812,5806168.135317257,0.9229574163236913,1028901.5674078872
UGC06614,4,112664115606.64542,43.73004163176749,0.2949898891643329,0.7185306291713213,31.408065075486043,18753224.71185546,321630.5772660001,119827599.03269769,11747803.82673507,8.212010702559013e-12,1.4761638791462032e-07,112664115606.64542,43.73004163176749,0.001028811662709979,1844767429.866751,1.3058915227400534e+19,0.008988704265435452,1790854597.5483396,1.1409544745760257e+20,0.0751642842551267,1347774607.4326167,9.540755142981288e+20,0.22608592486454956,450439803.1444553,2.869754527410415e+21,0.41625292213537807,74638523.3736093,5.28358281729161e+21,0.6870975385028687,13689312.15730012,8.721468499520641e+21,0.9411153603957474,1687518.743743868,1.1945768264562423e+22,0.9926920696385855,197777.91151702937,1.2600441902239077e+22,0.2775076107073622,260208129.14226344,0.47388491781738745,49371501.95215902,0.7907446701291181,7414506.244316685,0.9640244555185451,1004364.8467812993
UGC06667,0,5057273859.881074,10.250036558407341,0.5463781145815063,0.0,89.01559572676055,15322011.028463598,1121118.7595152594,5360515.304947678,520438.3791211337,6.709487060693422e-12,2.474060535303447e-08,5057273859.881074,10.250036558407341,0.00013094598704889185,10539713.297998365,3349077038834516.5,0.0011769599654934838,10525816.262184609,3.0101950314750396e+16,0.012884652110235298,10370729.355426928,3.295381058118872e+17,0.10293950405992706,9206110.127976123,2.632782700758845e+18,0.5342154059100225,4299847.093109608,1.3663103314933225e+19,0.9053010220297052,809630.9559567068,2.3153996044041155e+19,0.990526103782697,79726.46877796284,2.533371434518443e+19,0.9989367825392268,8933.715112507774,2.5548826023971422e+19,0.013525976844206228,10362258.318883553,0.10747774296834656,9148750.905974345,0.5458340739440198,4181637.8503407435,0.909387939759499,774091.7801192686
UGC06786,1,87583600340.04774,13.13402905939259,0.1283431074321781,0.3474458307017618,67.0841277350101,161613254.35105175,9228694.425387116,364103072.21125275,50569871.140451774,7.077021657865677e-11,1.1345558892667909e-07,87583600340.04774,13.13402905939259,0.0005155833188031457,718690300.0370075,3.9549814026426957e+18,0.0045330772600042386,702091212.3047326,3.477272364373067e+19,0.040634931916319575,566425063.532232,3.117059729545996e+20,0.18247597732188206,282622097.05706906,1.3997526111054054e+21,0.6134710284001955,85513953.10624585,4.7058669664005023e+21,0.9245424405205984,14319480.689629281,7.09206063280135e+21,0.9924830288886552,1383458.1139464001,7.61322521218306e+21,0.9991566507802214,154751.19085615716,7.664417811917828e+21,0.061829229885262786,499621152.7888311,0.2518819315412276,226152548.15892568,0.7211688380030414,58275221.42311898,0.954240859603871,8567665.041962588
UGC06787,2,135529961810.38878,23.961766203282586,0.0846257010589517,0.5408890237266238,72.33600729896555,75135951.47958748,2351744.9895647005,183360294.21777928,17072653.0929031,3.29019273846412e-11,2.1113398558129133e-07,135529961810.38878,23.961766203282586,0.0012314684926295779,2656309970.455139,2.2620069591207862e+19,0.010697405267495807,2563842765.330612,1.964939038589714e+20,0.08570033437130348,1848578782.358731,1.5741754978474934e+21,0.25225046962392794,604567673.5849725,4.633430097041419e+21,0.5736727893796006,123742731.4891291,1.053743436881596e+22,0.8988246418572643,21542093.598423436,1.6509944079600136e+22,0.9893473459596951,2134048.2806055574,1.8172698651590004e+22,0.9987977889736819,239381.45945253535,1.8346287890716747e+22,0.21473986721322064,806734212.1832802,0.45901312402635186,191602154.52965465,0.8541104742179972,32087201.574525442,0.979712974967896,4089537.03061723
UGC06818,3,825404502.794854,4.49969652309631,0.6567000094715825,0.0,74.18037751427138,12976289.095380222,2162860.7110681944,61797425.93451685,22229289.904502463,5.6822987282499714e-12,7.170391608665372e-09,825404502.794854,4.49969652309631,0.0004789256940571651,6291513.063083307,326288528070609.0,0.004292145327121998,6264968.247179764,2924206820452228.0,0.04551876454380256,5979672.949193748,3.101159713685602e+16,0.29532005594274385,4310596.758095403,2.0119936674724787e+17,0.8173014283328321,1073666.0564757457,5.5682140956274394e+17,0.9755200804499113,142390.3866881167,6.646146053615802e+17,0.9977434857152951,13107.077469171629,6.79755246765324e+17,0.9997487409767756,1459.2688830453055,6.811214123225142e+17,0.009599153467462035,6228069.523235442,0.0796975155612129,5745433.345032569,0.4813925741286551,3123344.605131341,0.8902616913042399,641794.059828109
UGC06917,4,8869471082.385191,9.877943527016066,0.4255274974726913,0.0,56.624012759956855,28934419.35542543,2196895.989252984,75891145.42525741,13748395.910372717,1.2670341504993088e-11,4.795314096932903e-08,8869471082.385191,9.877943527016066,0.00016138947577268322,22782063.8479572,1.2696109374362202e+16,0.0014505033353583172,22750663.979238596,1.1410749620083605e+17,0.015868184850215683,22399849.72241852,1.2483107059266836e+18,0.12588757822864977,19745049.333048407,9.903263235799175e+18,0.6075962645867204,8576951.394954534,4.779808964440919e+19,0.931689616417291,1461324.2782250696,7.329370900028439e+19,0.9934182755828683,140232.92704620806,7.814974936194189e+19,0.9992641140118736,15673.126376355249,7.860962695757917e+19,0.015489548202922363,22409054.1664716,0.12322940367600303,19808729.127113756,0.6018181701040481,8706629.654752642,0.9301164430209194,1495132.178430219
UGC06930,0,10494166614.304747,10.348803564184994,0.4491750361066249,0.0,31.23365598487501,31190173.854194004,2260418.824800426,54127757.11141534,6869004.709570475,1.3658133224596514e-11,3.781206342949127e-08,10494166614.304747,10.348803564184994,8.322543589562595e-05,13900299.738714593,9165411932108312.0,0.0007485094111274518,13890658.760420246,8.243149482144643e+16,0.008251692075437538,13781963.646787697,9.087384907559693e+17,0.06949806135079828,12897284.127404401,7.653650039896991e+18,0.449556642992192,7508488.264283397,4.950856400447817e+19,0.8783747654561044,1630066.8968659588,9.673324590658388e+19,0.9876376028413574,164955.08332257287,1.0876609262862118e+20,0.998610525223024,18531.97546246366,1.099745134995332e+20,0.008831986713160092,13773560.053069735,0.07405226232652111,12831682.979225412,0.4664027244608662,7273591.031002079,0.8854832216436342,1534354.2015575971
UGC06983,1,11152113622.910088,11.74455848267258,0.5501586718969599,0.0,49.26382898603804,25735577.799244948,1643457.5533776423,49836856.82704663,7762750.284586703,1.1269573290524998e-11,3.34466320771889e-08,11152113622.910088,11.74455848267258,9.916814875065956e-05,17601493.646499492,1.2333506786864494e+16,0.000891724162895375,17585930.098827478,1.1090341156548029e+17,0.009809503939604069,17411025.96382837,1.2200044564618952e+18,0.08125198842456706,16023921.390507683,1.0105280408130722e+19,0.48509625098177955,8610041.31585115,6.033124525505986e+19,0.8910245109454655,1757213.2076079429,1.1081639610556334e+20,0.9890257047375419,175543.55786082722,1.2300476912636512e+20,0.9987676569246389,19696.963400224915,1.2421637219580399e+20,0.013474926354203965,17339250.77638561,0.10842916191432345,15502706.289738879,0.5632959526090953,7248373.406185582,0.9183840433563915,1313063.5554101977
UGC07089,2,1765619686.0869055,5.718380663144686,0.4859533865709496,0.0,79.41824465034685,17187043.067443106,2254184.018154124,53220808.810663,11774515.223598007,7.526181965172058e-12,1.5212405968168156e-08,1765619686.0869055,5.718380663144686,0.00025589064414447506,7190708.7997338055,797716788877723.1,0.002298156848116822,7175537.697263785,7164303749151678.0,0.024937097200825452,7007501.383307783,7.773922790136382e+16,0.18630641103743478,5817047.155578126,5.807940046303741e+17,0.7144190583500278,2007568.2824396852,2.2271391712870316e+18,0.9571671531545626,298856.40728443844,2.9838852076303053e+18,0.9959839523757207,27987.856276207596,3.104893197323476e+18,0.999552125125412,3120.902718234718,3.116016664996791e+18,0.008298086854692101,7130978.807448834,0.06990210010653809,6674502.250198831,0.4520012944897669,3884282.8574678292,0.8798748104178008,840135.9033671712
UGC07125,3,1735359510.7418218,6.29382000304293,0.8017496351252082,0.0,89.5,13944757.006119242,1661720.187347737,21208051.883213215,3137285.781540416,6.106389463058156e-12,1.0801260269681444e-08,1735359510.7418218,6.29382000304293,4.314716951083905e-05,1191686.1800441565,129936520109536.39,0.0003881530557016268,1191159.9750485988,1168912304087120.5,0.004291308866214722,1185221.076641974,1.2923159204013748e+16,0.037030158539874056,1136377.5725704578,1.1151530898375491e+17,0.28940028852538796,799297.6787268977,8.715210484488037e+17,0.7767599305955588,238371.26256148634,2.3391912722515277e+18,0.9744207812381831,26912.629303705904,2.934441514285167e+18,0.9970872451580166,3059.850748609529,3.0027009500331284e+18,0.0017055192935565794,1189152.6058947323,0.015088577231884413,1168925.2392593971,0.14190186684269573,989393.5259180405,0.5837115810637759,452206.4533106683
UGC07151,4,2402180927.8668466,4.712190901024835,0.4615033595477385,0.0,89.5,34435793.05205679,5480857.064476234,97373457.28625657,38949382.914502636,1.5079385302508782e-11,2.737809824507862e-08,2402180927.8668466,4.712190901024835,0.000696306062145313,26621101.56980812,4018015477714415.0,0.006227750770757277,26455413.922911365,3.5937068982502256e+16,0.06465541086241573,24718990.01285509,3.730923162765111e+17,0.3746478803425817,15914999.033590356,2.1618955567777892e+18,0.8630812056164068,3299723.165832769,4.980386975242828e+18,0.9824671082580876,417350.9019766533,5.669300128113055e+18,0.9983938563794326,38170.49096982101,5.761205001472994e+18,0.9998212585243812,4247.2292512714575,5.769441787310612e+18,0.015209097943306216,26186867.464207765,0.1206350519012239,23078687.122748207,0.5904610165284986,10166496.68524123,0.9260078423091542,1771545.2456855373
UGC07323,0,2115479687.3241718,3.948813481566695,0.2858912916910976,0.0,47.19497009735758,43184286.198877744,8202011.768939834,74740413.14842726,16535489.634607797,1.8910338136318755e-11,2.1620767169505574e-08,2115479687.3241718,3.948813481566695,0.0003286005647792793,11063621.173793709,1470571092969216.8,0.0029496505111209336,11034611.402262162,1.320043615545801e+16,0.03182468604899657,10715023.288457172,1.4242356332500797e+17,0.22829574791653795,8540519.812601333,1.0216815292431231e+18,0.7667321776392696,2581503.27917321,3.431321480664563e+18,0.9673008852441711,361866.239321937,4.3289174533193313e+18,0.9969668179547344,33566.78100691221,4.4616800464677263e+18,0.9996620685948892,3739.725238273791,4.47374197850482e+18,0.005099455540257588,11010817.375446817,0.044096058271348146,10579204.447957158,0.3388639125180128,7316798.090324667,0.8218352620369522,1971687.1757851907
UGC07399,1,6313503469.701884,9.865152372290773,0.5945859716084385,0.0,57.2219305869072,20649662.395639714,1569894.3323197262,39978312.93595494,12188510.041449677,9.042458094688175e-12,3.08893540675198e-08,6313503469.701884,9.865152372290773,0.000384159117470832,38601279.48635065,1.5312707682053604e+16,0.0034459013483281887,38472542.2877839,1.3735475132163246e+17,0.03689335630499489,37071377.27966992,1.4705812118363425e+18,0.2529235840279138,28238223.612561274,1.0081616528106551e+19,0.7835220257541772,7873027.431698279,3.1231443423271473e+19,0.9698702419958192,1082833.4919381917,3.8659344083723805e+19,0.9972071924343122,100201.90017715414,3.974900384174117e+19,0.9996888684802929,11161.251695697678,3.984792425811406e+19,0.035943482093159604,37111038.52737336,0.2479028091957926,28439496.204576693,0.7789330587007604,8042352.345486856,0.9690680610730991,1111718.238864259
UGC07524,2,4476074532.708398,9.24808351845266,0.626067228073092,0.0,47.10508754111924,16658809.062656421,1350994.1570124105,18787460.525636364,2714950.9430110357,7.294869038066698e-12,2.1663496357434185e-08,4476074532.708398,9.24808351845266,0.00012442352095557406,8863799.58876544,2492855504927420.0,0.0011186939463159557,8854952.169418069,2.24133053058227e+16,0.012290394441083355,8755546.568364436,2.4624104192585494e+17,0.10068111198520963,7969350.633645596,2.01717056652141e+18,0.5539350777446594,3946174.70764952,1.1098224012011536e+19,0.9177745598127187,726458.7295044734,1.838783652914285e+19,0.9919990867644561,70668.9621848751,1.9874942979685577e+19,0.9991046191814668,7908.35030817075,2.0017304049884754e+19,0.010530412174637337,8771206.2884178,0.08738687545191512,8087562.626308844,0.5150924252402133,4290413.180848669,0.9051835473784792,837737.7712464498
UGC07577,3,41374597.632791884,1.3156909723771246,0.5583966206642812,0.0,58.60349517226355,7608098.401427587,4336940.75650701,9093457.408667173,5051920.782592875,3.3315755801266608e-12,1.563466845464276e-09,41374597.632791884,1.3156909723771246,0.002972029699588814,1957073.1557556444,5087690824065.359,0.02609303699519769,1909132.3445278043,44667556623284.055,0.2273554328004982,1497129.098039031,389200063990119.8,0.7203296410008718,527038.9248326925,1233101575441680.0,0.9657955199601395,63597.361975371816,1653304139425137.5,0.9960739230252097,7287.909584223999,1705136445630833.5,0.9996453176808885,658.2636158651977,1711250163747892.2,0.9999605777530964,73.16346819239554,1711789844013129.5,0.005132917992857982,1952587.258806086,0.044278164807541376,1871514.6382800152,0.33608258005526476,1278474.6700330593,0.8160101248574049,344904.74035979714
UGC07603,4,739559890.8484225,4.076282793726096,0.6704558233439073,0.0,78.446283611579,14167553.637385085,2606704.6291275546,95561556.25482374,90152411.56115447,6.2039517942604565e-12,7.352401859287736e-09,739559890.8484225,4.076282793726096,0.0017272832456120201,20330920.48279172,944735553982745.2,0.01518456015273904,19858808.514968723,8305177442278322.0,0.1367310689177766,16093877.461941415,7.47848984634357e+16,0.549470466284856,7186134.247433714,3.0053222983636883e+17,0.926237230940633,1090223.9420369538,5.0660437175843206e+17,0.9911386365482244,129623.98776791646,5.4210211976050995e+17,0.9991949943386373,11760.9859461726,5.465085352453728e+17,0.9999104810303878,1307.711950504596,5.468998698558458e+17,0.027441993773931236,19439295.935447916,0.18735126088532922,14746161.320136825,0.6857127217812923,4857435.882836887,0.9492597064526013,747149.3226097585
UGC08286,0,2821813540.748574,4.782978461793557,0.6244488420258806,0.0,89.5,39262829.13293903,6156649.477920077,74131099.81016293,35300523.7191252,1.7193137607347528e-11,1.7606135324364635e-08,2821813540.748574,4.782978461793557,0.0005244623514653615,23553896.513074704,4176100523601608.0,0.004688669512287275,23396751.224873036,3.733414829596397e+16,0.04853379726675858,21796798.855318412,3.864567506357433e+17,0.29019635304451985,14480977.72887358,2.310726668006667e+18,0.7977558244522751,3582765.8704864145,6.352235783737491e+18,0.9717268709160589,484897.7262689689,7.737503146016231e+18,0.9973767944485381,44792.747726019756,7.941744039180518e+18,0.9997077366224313,4988.603515355385,7.960304473129081e+18,0.011782720583273698,23131147.249111947,0.09294337966898217,20273444.638784043,0.4926060010107732,9670552.62377319,0.8886436272863529,1938370.1610121797
UGC08490,1,2210803919.0741715,6.5963206342644805,0.6770143825604472,0.0,53.15068665615767,16173232.792824013,1838892.5079853323,161972002.7834083,120874628.94284204,7.0822358730488655e-12,1.0135090769088504e-08,2210803919.0741715,6.5963206342644805,0.0007424255219168107,26123012.02701833,3628719048581960.5,0.00657089808413946,25689318.264262132,3.2116276098169076e+16,0.062432833245456384,21967639.926239427,3.051500851827046e+17,0.31240079432187107,12213495.520063085,1.5269069821591224e+18,0.8064566949109266,2837601.526148528,3.941681265380362e+18,0.9731042261595813,380440.9054897988,4.756196732844195e+18,0.9975069724064214,35098.31743112867,4.875468912382148e+18,0.9997222647658448,3908.4738656089075,4.886296494874279e+18,0.02974146966651576,24050785.62586366,0.18135578812464506,16295052.109255293,0.6537541698298457,5286659.18896875,0.9406339511459998,845171.7702621167
UGC08550,2,964179861.540781,5.283332227021696,0.7693739775033157,0.0,89.5,10994926.786686981,1560794.3501716447,90242277.78377415,100269197.53752683,4.814662962420871e-12,9.760600984418254e-09,964179861.540781,5.283332227021696,0.0011204572495663626,17193863.668397803,1041625020818537.2,0.009805378762917741,16718605.604181195,9115499821176270.0,0.08764228055164618,13449057.730454937,8.147601556375629e+16,0.4121676636510137,7027641.438429886,3.8316870313202157e+17,0.8761916280680425,1344551.0220246166,8.14545243185869e+17,0.9843181553008827,167830.6103762765,9.150642913008526e+17,0.9985656181710104,15323.387937760699,9.283093426532818e+17,0.9998403952073273,1704.7722111273015,9.294944299535839e+17,0.02869059154434124,15772547.674838625,0.17990247050382455,10988969.399631472,0.67135709225985,3690761.038560054,0.9462592364516029,578002.8347784276
UGC08699,3,41837688356.839485,8.163400333916416,0.1406678900594392,0.3879620923083007,79.58284984173503,199836869.70231172,18359708.717706554,309840724.3572673,50136039.5400109,8.750828393389986e-11,7.678255726457651e-08,41837688356.839485,8.163400333916416,0.0018172410379976819,1210041730.4282038,3.180884478542091e+18,0.014815870914965628,1096156310.2700627,2.5933584397491188e+19,0.08493048323263208,565524477.755321,1.4866165259366285e+20,0.24142274750289638,178617287.93190548,4.2258448617531664e+20,0.6728516478376124,44803003.85291714,1.1777542539576198e+21,0.9394081476569641,6950237.180678629,1.6443326633160842e+21,0.9940312425677705,661893.0894174188,1.739944500787662e+21,0.9993310965399834,73935.78776492368,1.7492213236671007e+21,0.06773468359921334,676794357.037165,0.19811306951160804,219946086.9906458,0.5928854265188079,59240183.863819264,0.9130730697109031,10136981.336694863
UGC08837,4,527615418.235704,3.44649633989237,0.5377022936295248,0.0,65.68958292990948,14138780.826982738,3076772.6335575357,19685420.983424805,5722506.099832792,6.19135222108852e-12,8.240161325983981e-09,527615418.235704,3.44649633989237,0.0006597112200630688,5539766.762737846,183649109519804.94,0.005905891614807004,5510367.613560134,1644070470525118.0,0.061887582257010486,5196861.305175547,1.7228143202941278e+16,0.37174885664919083,3468524.303632435,1.0348671420519835e+17,0.8673597273067902,728344.5305374919,2.4145389180739517e+17,0.9832715757391501,91742.08061494051,2.7372120377665715e+17,0.9984709162405971,8384.420072196543,2.7795236623606205e+17,0.9998298680529795,932.8701715717618,2.7833066856386006e+17,0.007779832075791033,5499867.029516978,0.06587672040159444,5174536.174214256,0.4383261281542525,3098698.528356462,0.8748459287893997,687180.8246961929
UGC09037,0,37378785800.34867,20.238309607926173,0.4457383191725154,0.0,65.83282954389696,29048709.67587693,1076499.6029300382,274127094.1528241,32024193.242152344,1.2720389075433245e-11,7.113374242670699e-08,37378785800.34867,20.238309607926173,3.965131912689082e-05,23588643.210184377,5.539977739586969e+16,0.0003566639675040193,23575561.67287316,4.9832148942177555e+17,0.0039381298397194574,23428007.37782342,5.502251155334953e+18,0.03361897829881088,22222213.86166991,4.69715498763216e+19,0.2458070277321634,14623105.620205276,3.434350967019145e+20,0.685579298076134,4531693.273236762,9.578733151118905e+20,0.9555505577478229,568458.7971430126,1.3350700394183705e+21,0.9947822172091145,65755.30933784808,1.3898834793967683e+21,0.015795944849774358,22942590.79986294,0.11765199937150717,18986882.069607593,0.521591012229669,7575772.941903214,0.8904789152471406,1437070.193416889
UGC09133,1,104159284212.26477,9.658897603080437,0.1864783777220112,0.3336067374736092,62.87786738940525,355380005.7407043,27594764.460545097,423436045.8629004,30375613.046119116,1.556204042482996e-10,1.240949961640712e-07,104159284212.26477,9.658897603080437,0.00016122102765789,267263593.5410522,1.749112158153966e+18,0.0014349327508129217,264306082.04519245,1.556780996276801e+19,0.014211147945403197,235584806.9825973,1.541789679282758e+20,0.07312315728947678,134688508.56604147,7.933245763017523e+20,0.2887210043874853,47862623.30936387,3.132379357860151e+21,0.6904401715943891,12717497.495080523,7.490693466960759e+21,0.9495577472155221,1574126.0273696478,1.0301900593564899e+22,0.9938785664099654,183066.52333894523,1.0782744096664543e+22,0.01336233570018394,237435346.8920293,0.07009410163978852,138389123.57298642,0.2781688474688972,49427823.30519088,0.6783775208576438,13393433.736486347
UGC11455,2,237373508464.31516,19.73914714072291,0.0926795157805164,0.0,89.5,193921341.73927733,7368150.471121698,785836805.7094946,66259427.125589766,8.491788256612787e-11,2.5683372167948883e-07,237373508464.31516,19.73914714072291,4.164803903244838e-05,157342823.14568135,2.3467080089498373e+18,0.0003746964229232603,157285764.69484344,2.1112713035871797e+19,0.004146192840306194,156639712.68657267,2.3362213854573946e+20,0.036016735840673886,151186920.71615455,2.0294055714769462e+21,0.2876032611453596,108654116.99037986,1.6205345846032985e+22,0.7678745626364772,32232957.23822062,4.3266800259285605e+22,0.9717464139022817,3671177.0277095893,5.475420080153312e+22,0.9967490697233712,418403.88658426673,5.6163005009929435e+22,0.015946606797668118,154619369.31962413,0.1260930583590523,135845194.78331345,0.5988099831457779,58061017.68925165,0.9246373875214858,9961495.711692592
UGC11557,3,4915176516.5033,5.439969128562216,0.3364183988996926,0.0,23.326560222951414,52868425.436698355,7288886.782341652,143823121.05757698,26149658.37410491,2.315100907627605e-11,4.958162033767163e-08,4915176516.5033,5.439969128562216,0.00014690788421699755,11492231.205842001,3549141726158392.5,0.0013203067563867681,11476027.676877528,3.1897238364004344e+16,0.014438983707278074,11295250.76382702,3.488308325448781e+17,0.11437847963303573,9941709.315341694,2.7632651358625736e+18,0.5648545433645568,4418713.83868499,1.3646298425373006e+19,0.9152936393839891,795567.779020258,2.211254259456028e+19,0.9916040949842787,77570.67352073765,2.3956123853365236e+19,0.999058611644271,8683.757939275358,2.4136217224577647e+19,0.004325663869222225,11434551.886709765,0.03738587116832468,10980734.123603242,0.2901473841620926,7669817.672613333,0.7676088677458827,2254570.6771650906
UGC11820,4,3076560825.7289615,9.141216724857435,0.835221963481536,0.0,46.43844198241973,11719460.565328566,961534.5187140289,19083111.563165974,4587286.43345336,5.13193528416769e-12,1.4496925103029604e-08,3076560825.7289615,9.141216724857435,0.00012509808117385375,6125425.832555979,1184081674828583.8,0.0011245725235852126,6118297.580687312,1.0644333667615798e+16,0.012332641306067814,6038676.127641803,1.167312434829019e+17,0.09988112571498944,5434086.615153193,9.453974794066436e+17,0.5418089204324639,2652966.637365124,5.128344159421253e+18,0.9123380378897832,496362.43932000233,8.635486186339235e+18,0.9913926913720559,48543.52956459911,9.383756388567142e+18,0.999035900715251,5435.308800609098,9.45610109629754e+18,0.010329594713518853,6052863.89504553,0.0850101119147422,5534848.079105496,0.49780755952971567,2917018.0315154777,0.8969456945470264,583984.4275825067
UGC11914,0,39135815451.372055,3.908660332915686,0.0142035918327679,0.4430140931762194,44.80094723834516,815396141.3728026,156459516.54576626,1220501563.6664598,250102779.43984833,3.5706082248060825e-10,4.129783766674345e-07,39135815451.372055,3.908660332915686,0.0007359362115634427,458389532.56429225,1.1271687704301265e+18,0.006551911541933624,453440215.4727204,1.0034986674998843e+19,0.0651637043591947,405882459.8114502,9.980551488720137e+19,0.339682927152558,235085438.34064585,5.202624647607086e+20,0.8240742084785129,51328768.076279156,1.2621619886601137e+21,0.9758840455977585,6753831.596780747,1.4946757646589546e+21,0.9977688098129613,621476.1159336775,1.5281947332652124e+21,0.9997514764386912,69190.11680700176,1.531231409362383e+21,0.01102919579930811,449658184.8600477,0.08607949490205202,389938266.63585037,0.45134084633961863,184010792.27463,0.8642660364397057,39151066.17958344
UGC12506,1,234407390233.692,38.45975900516989,0.4158186448755677,0.0,86.45368371530819,50443859.79090243,983700.7776905516,194140292.4731572,13153136.346419863,2.2089295193023425e-11,2.1879728785782744e-07,234407390233.692,38.45975900516989,1.5395005161781393e-05,57434291.78324327,8.459066482815395e+17,0.00013852924848742362,57423597.924777634,7.611742318077764e+18,0.0015359623580857604,57302293.38368611,8.439625427605848e+19,0.013572683067540217,56261930.51221412,7.457758358115436e+20,0.12589048200934486,46966081.53407854,6.917282233294812e+21,0.5131404462278992,21270865.88923997,2.8195438092084966e+22,0.9084851003529935,3389293.981137269,4.991837145733016e+22,0.9886263740874144,409808.6434691111,5.432187996812905e+22,0.02201922414935021,55536732.78471373,0.1584920025905368,44416379.75920212,0.6220622338704151,15689610.053287389,0.9291779806413553,2603962.432014799
