cluster,family_id,image_id,model_model,source_redshift_model,east_arcsec_model,north_arcsec_model,convergence_model,shear_1_model,shear_2_model,shear_magnitude_model,shear_angle_deg_model,rotation_model,jacobian_determinant_model,minimum_eigenvalue_model,maximum_eigenvalue_model,model_halo,source_redshift_halo,east_arcsec_halo,north_arcsec_halo,convergence_halo,shear_1_halo,shear_2_halo,shear_magnitude_halo,shear_angle_deg_halo,rotation_halo,jacobian_determinant_halo,minimum_eigenvalue_halo,maximum_eigenvalue_halo,shear_angle_difference_deg,kappa_needed,shear_magnitude_needed,minimum_eigenvalue_gap,eigenvalue_decomposition_residual,determinant_sign_match,model
PLCKG287,41,41.1a,P0707_Weyl_axis_repaired,4.5173,-17.933339158436866,35.80193779222323,0.6562403770887395,-0.03544102273126959,0.06475586091295726,0.07381996758883488,59.34599159068112,0.05900731603530884,0.1162031540749662,0.2699396553224256,0.4175795905000954,glafic_v2_compact_halo,4.5173,-17.933339158436866,35.80193779222323,1.1558576653186927,0.15395017552959356,0.3253766672672409,0.3599592090050336,32.339543139355705,0.00028668109322005364,-0.10527893812288663,-0.5158168743237264,0.20410154368634087,27.006448451325426,0.4996172882299532,0.28613924141619873,0.785756529646152,0.0,False,P0707_Weyl_axis_repaired
PLCKG287,41,41.1b,P0707_Weyl_axis_repaired,4.5173,-9.051353714267218,9.525847756419552,0.4298066855117346,-0.14602965067820328,0.0400384082658134,0.15141906423452112,82.33371884486961,0.003087771690940544,0.30220221720747126,0.4187742502537443,0.7216123787227865,glafic_v2_compact_halo,4.5173,-9.051353714267218,9.525847756419552,1.738845552503864,0.024808643370344274,0.1970727686646634,0.19862815745767984,41.41251148871564,-0.0003315449732865794,0.5064397154417766,-0.9374737099615438,-0.5402173950461842,40.92120735615397,1.3090388669921293,0.04720909322315872,1.3562479602152882,8.326672684688674e-17,True,P0707_Weyl_axis_repaired
PLCKG287,41,41.1c,P0707_Weyl_axis_repaired,4.5173,15.871529433917964,-16.55637211098035,0.33488799672584024,-0.02729866461611552,0.13821333236501698,0.14088343526925304,50.58637364159094,0.001809771729049947,0.42252910983981135,0.5242285680049067,0.8059954385434128,glafic_v2_compact_halo,4.5173,15.871529433917964,-16.55637211098035,0.8924485165523235,-0.004910328547169662,0.30969501909983155,0.30973394418708156,45.45418478225582,8.828409929773073e-05,-0.08436778679580816,-0.2021824607394051,0.41728542763475807,5.1321888593351135,0.5575605198264832,0.16885050891782852,0.7264110287443117,-2.7755575615628914e-17,False,P0707_Weyl_axis_repaired
PLCKG287,49,49.1a,P0707_Weyl_axis_repaired,4.5206,40.244960173708336,-41.19654137590296,0.36910501482018043,-0.025894148969596298,0.19101156193478408,0.19275871898211375,48.86006993493106,-0.0004568859698461658,0.3608727673262087,0.4381362661977058,0.8236537041619334,glafic_v2_compact_halo,4.5206,40.244960173708336,-41.19654137590296,0.7260843656939011,-0.12159869593812989,0.12193930701903666,0.17220754179227069,67.45993322514394,2.700709779146493e-05,0.04537433799655918,0.10170809251382822,0.44612317609836954,18.59986329021288,0.3569793508737207,-0.020551177189843062,0.33642817368387756,-5.551115123125783e-17,True,P0707_Weyl_axis_repaired
PLCKG287,49,49.1b,P0707_Weyl_axis_repaired,4.5206,40.505387853505354,-41.09936857806768,0.3688385135888419,-0.025209469085418768,0.19165615081673248,0.19330700317747102,48.746687902407736,-0.0010550883338789063,0.36099833766267997,0.43785448323368703,0.8244684895886292,glafic_v2_compact_halo,4.5206,40.505387853505354,-41.09936857806768,0.7299415351230234,-0.11131870660441301,0.12015100505146092,0.16379291332336565,66.40739908948187,2.412266567608512e-05,0.04610345657865663,0.10626555155361095,0.43385137820034225,17.660711187074128,0.3611030215341815,-0.029514089854105363,0.3315889316800761,-5.551115123125783e-17,True,P0707_Weyl_axis_repaired
PLCKG287,49,49.2a,P0707_Weyl_axis_repaired,4.5206,38.74581974804767,-42.71198820448047,0.3662437568553325,-0.03184776240213738,0.1863251499904406,0.1890273564566335,49.84979403227416,0.0040128762314628474,0.36593173741150875,0.444728886688034,0.822783599601301,glafic_v2_compact_halo,4.5206,38.74581974804767,-42.71198820448047,0.7124328670498827,-0.13962066968683517,0.13626714016183872,0.19509655274167848,67.84820970505328,-4.872158076985045e-06,0.044632191085201806,0.09247058020843879,0.48266368569179574,17.998415672779124,0.34618911019455023,0.0060691962850449865,0.3522583064795952,0.0,True,P0707_Weyl_axis_repaired
PLCKG287,49,49.2b,P0707_Weyl_axis_repaired,4.5206,43.36063405195983,-39.49047831706979,0.3798735512677389,-0.011699091116890159,0.20154507793060938,0.20188434107433076,46.66106067163092,-0.0016361029844147446,0.34380220207924456,0.41824210765793035,0.8220107898065918,glafic_v2_compact_halo,4.5206,43.36063405195983,-39.49047831706979,0.7717872865620414,-0.02121804184325171,0.3141331749259457,0.31484894296903204,46.932079432480556,4.0305904214221755e-05,-0.04704881268943508,-0.0866362295310735,0.5430616564069906,0.27101876084963283,0.3919137352943025,0.11296460189470128,0.5048783371890039,8.326672684688674e-17,False,P0707_Weyl_axis_repaired
PLCKG287,5,5.1a,P0707_Weyl_axis_repaired,1.40825,-4.4301309674458915,27.522328335938838,0.3286716766945854,-0.03885539100630386,0.044525793661087665,0.05909558114954547,65.55477292265083,-0.0005165267362605697,0.447189696760526,0.6122327421558691,0.7304239044549601,glafic_v2_compact_halo,1.40825,-4.4301309674458915,27.522328335938838,0.7306944558674746,0.21177326929778806,0.04789464692076528,0.21712165896735922,6.371814705092063,-1.916317331485118e-05,0.025383661675004554,0.052183885165166186,0.48642720309988463,59.18295821755877,0.4020227791728892,0.15802607781781375,0.560048856990703,0.0,True,P0707_Weyl_axis_repaired
PLCKG287,5,5.1b,P0707_Weyl_axis_repaired,1.40825,0.9538464099003676,27.61235254188827,0.3085889154747159,-0.050164549528775026,0.025567248531022102,0.056304229209465026,76.4967658621395,-0.001027976799439223,0.47488017831385776,0.635106855315819,0.7477153137347491,glafic_v2_compact_halo,1.40825,0.9538464099003676,27.61235254188827,0.6784093965660811,0.10043285040132188,-0.016526946346595572,0.10178358116748276,-4.67234194905224,0.00010227588720379543,0.09306062928207164,0.21980702226643611,0.42337418460140164,81.16910781119174,0.3698204810913652,0.045479351958017736,0.4152998330493829,-6.938893903907228e-17,True,P0707_Weyl_axis_repaired
PLCKG287,5,5.1d,P0707_Weyl_axis_repaired,1.40825,-52.71145122880808,-17.402040163462456,0.3486224144909613,0.1285815273774471,-0.11323663994275424,0.17133518555230312,-20.68454491840382,-0.0017977407505476162,0.394940244967149,0.48004239995673553,0.8227127710613418,glafic_v2_compact_halo,1.40825,-52.71145122880808,-17.402040163462456,0.5845856084209169,-0.05014420885769422,-0.011294650484733326,0.05140049427326887,-83.6531725716824,7.964209708388736e-06,0.1699271059829121,0.36401389730581424,0.466814885852352,62.96862765327858,0.23596319392995557,-0.11993469127903425,0.1160285026509213,-2.7755575615628914e-17,True,P0707_Weyl_axis_repaired
PLCKG287,5,5.2a,P0707_Weyl_axis_repaired,1.40825,-7.4889909995384345,27.453881183137685,0.3417542381655527,-0.02428126145921916,0.04991472359327509,0.05550729041706157,57.97041583084239,0.0007406466286108415,0.43020697224099635,0.6027384714173857,0.7137530522515089,glafic_v2_compact_halo,1.40825,-7.4889909995384345,27.453881183137685,0.7819545264712615,0.26878410261163,0.09077660586925829,0.2836992879615349,9.330698633611801,2.9610238205801664e-05,-0.0329414565867439,-0.06565381443279641,0.5017447614902734,48.63971719723059,0.4402002883057088,0.2281919975444733,0.6683922858501821,-2.7755575615628914e-17,False,P0707_Weyl_axis_repaired
PLCKG287,5,5.2b,P0707_Weyl_axis_repaired,1.40825,3.0947381272318104,28.350341332008725,0.30277025718188544,-0.06097561404471985,0.014266038789814695,0.06262224341943631,83.41588346941023,-0.0016670577860505853,0.4822105479809931,0.6346074993986782,0.7598519862375509,glafic_v2_compact_halo,1.40825,3.0947381272318104,28.350341332008725,0.6886846826322559,0.21566765111924457,-0.03869635831744711,0.219111715538728,-5.086054140005889,0.000490726388779894,0.04890752375384342,0.0922036018290161,0.5304270329064721,88.50193760941613,0.38591442545037047,0.15648947211929168,0.5424038975696621,-2.7755575615628914e-17,True,P0707_Weyl_axis_repaired
PLCKG287,5,5.2d,P0707_Weyl_axis_repaired,1.40825,-52.66427786245404,-13.974833701945919,0.3589869896790212,0.12416366131176026,-0.09874419939152612,0.15864120430649467,-19.247168348166046,0.0005098004956682889,0.38573090759349365,0.4823718060144841,0.7996542146274734,glafic_v2_compact_halo,1.40825,-52.66427786245404,-13.974833701945919,0.5756932243799298,-0.05592724759979073,-0.0330494869918041,0.06496249390617426,-74.70979127210875,-2.7223128568065746e-05,0.17581611496368962,0.359344281713896,0.4892692695262445,55.46262292394271,0.21670623470090855,-0.09367871040032041,0.12302752430058811,-2.7755575615628914e-17,True,P0707_Weyl_axis_repaired
PLCKG287,6,6.1a,P0707_Weyl_axis_repaired,4.3462,-52.29057242053078,17.402817317116646,0.5474910649336742,0.12306760940053452,0.0341435273721824,0.1277161577286817,7.752995573715669,0.0019481042462243803,0.18845671448003695,0.3247927773376441,0.5802250927950076,glafic_v2_compact_halo,4.3462,-52.29057242053078,17.402817317116646,0.7508914310536787,-0.21328314614005306,0.27574756873182116,0.34860639995403075,63.86048183450308,-2.968559297267248e-05,-0.05947134208519113,-0.0994978310077095,0.597714968900352,56.10748626078741,0.20340036612000456,0.22089024222534906,0.4242906083453536,-2.7755575615628914e-17,False,P0707_Weyl_axis_repaired
PLCKG287,6,6.1b,P0707_Weyl_axis_repaired,4.3462,-56.17020882783846,4.96067296073765,0.5155239527182739,0.1548203921818675,-0.03760961079529446,0.15932305752627518,-6.8270219996019135,0.0038032437891161175,0.20934766839352398,0.3251529897554509,0.6437991048080013,glafic_v2_compact_halo,4.3462,-56.17020882783846,4.96067296073765,0.7871585930700633,-0.34130275735043125,0.007920563825186688,0.34139465067032937,89.33529186840194,-1.9075765794740462e-05,-0.07124884263851645,-0.12855324374039265,0.5542360576002661,83.83768613199616,0.2716346403517894,0.1820715931440542,0.4537062334958436,0.0,False,P0707_Weyl_axis_repaired
PLCKG287,6,6.1c,P0707_Weyl_axis_repaired,4.3462,-8.688470277173813,-25.71454392639019,0.33865392199122957,-0.013137131287840886,0.08532436476011429,0.08632978304264989,49.37646131187292,-0.0030921446751930315,0.42993536481608396,0.5750162949661205,0.7476758610514204,glafic_v2_compact_halo,4.3462,-8.688470277173813,-25.71454392639019,0.9116115614882672,0.26679767721429215,0.27714139688025385,0.3846925453289679,23.04471179471015,-0.00023345229943627643,-0.14017578386916152,-0.296304106817235,0.47308098384070074,26.331749517162773,0.5729576394970376,0.29836276228631803,0.8713204017833556,-5.551115123125783e-17,False,P0707_Weyl_axis_repaired
PLCKG287,6,6.1e,P0707_Weyl_axis_repaired,4.3462,-50.770242381358415,-22.438180376673966,0.414075159610954,0.15681940340637746,-0.17068295626654906,0.23178653292333626,-23.711974658725826,-0.0018583245396774917,0.28958637511040297,0.35413830746570973,0.8177113733123823,glafic_v2_compact_halo,4.3462,-50.770242381358415,-22.438180376673966,0.8061942734145169,-0.13447637803761792,-0.02845816706640303,0.13745458712933384,-84.02561932317279,1.9783610083479175e-06,0.018666896138345317,0.05635113945614925,0.331260313714817,60.313644664446976,0.3921191138035629,-0.09433194579400242,0.2977871680095605,2.7755575615628914e-17,True,P0707_Weyl_axis_repaired
PLCKG287,6,6.1f,P0707_Weyl_axis_repaired,4.3462,-41.16931422283772,-21.95823861308876,0.4190058523468756,0.1293458221875654,-0.1084442962191623,0.16879131227597796,-19.98833296016263,0.0033679937482766764,0.30907503588922225,0.4122028353771464,0.7497854599291024,glafic_v2_compact_halo,4.3462,-41.16931422283772,-21.95823861308876,0.8449996655374927,0.1280763278256214,-0.3386843510127746,0.3620920261069558,-34.64273396524535,9.823915917417381e-05,-0.10708552203581884,-0.20709169164444854,0.5170923605694631,14.654401005082716,0.42599381319061713,0.19330071383097783,0.6192945270215949,-2.7755575615628914e-17,False,P0707_Weyl_axis_repaired
PLCKG287,7,7.1a,P0707_Weyl_axis_repaired,3.3423999999999996,-26.173015351805162,35.06346778236164,0.5565004783552476,-0.02488048481930072,0.017828466321545555,0.0306087036024386,72.1879845860351,0.006206439599387714,0.1957934528554031,0.41289081804231376,0.474108225247191,glafic_v2_compact_halo,3.3423999999999996,-26.173015351805162,35.06346778236164,0.9176303193582527,0.19010383738411463,0.19081652729381338,0.26935184439063437,22.55359922974321,-2.4202341242229863e-07,-0.0657656517875545,-0.18698216374888707,0.3517215250323817,49.634385356291894,0.36112984100300505,0.23874314078819575,0.5998729817912009,5.551115123125783e-17,False,P0707_Weyl_axis_repaired
PLCKG287,7,7.1b,P0707_Weyl_axis_repaired,3.3423999999999996,6.264023276474791,-18.338097034418702,0.3328537592636257,-0.0064772124630213535,0.1421957727324119,0.14234321924229076,46.30404923036104,0.006525557276726435,0.4248650973621893,0.5248030214940835,0.8094894599786651,glafic_v2_compact_halo,3.3423999999999996,6.264023276474791,-18.338097034418702,1.0354796760568876,0.21933399229767114,0.44335739552380793,0.49464449895140766,31.83893462584493,-1.469312674307055e-05,-0.24341437271389949,-0.5301241750082952,0.4591648228945201,14.465114604516105,0.7026259167932619,0.3523012797091169,1.0549271965023788,-5.551115123125783e-17,False,P0707_Weyl_axis_repaired
PLCKG287,8,8.1a,P0707_Weyl_axis_repaired,1.1691,20.04304316829747,10.295834141390026,0.26313740158790866,-0.05404731609692792,0.02319504255942073,0.058814304183715235,78.3864197208805,-0.0007754209377708321,0.5395079678396352,0.6780482942283761,0.7956769025958066,glafic_v2_compact_halo,1.1691,20.04304316829747,10.295834141390026,0.630572513632093,-0.34597111549032333,-0.1223305451935719,0.3669615443625874,-80.26355912644264,0.0001671940807579375,0.00181592059699558,0.002465942005319636,0.7363890307304943,21.350021152676863,0.36743511204418433,0.30814724017887213,0.6755823522230564,-5.551115123125783e-17,True,P0707_Weyl_axis_repaired
PLCKG287,8,8.1b,P0707_Weyl_axis_repaired,1.1691,0.78541274095876,-14.262847079348049,0.25288639131527524,-0.0011608960557303316,0.0935784023953612,0.09358560292331482,45.355375978288905,-0.0012557457292561303,0.5494220561047283,0.6535280057614099,0.8406992116080396,glafic_v2_compact_halo,1.1691,0.78541274095876,-14.262847079348049,0.8394236850992212,0.22851139333573411,0.38289284061205353,0.4458972799605376,29.58557151177259,-4.267965986182176e-06,-0.17303963135087638,-0.2853209650597587,0.6064735948613165,15.769804466516318,0.5865372937839459,0.35231167703722277,0.9388489708211686,-1.1102230246251565e-16,False,P0707_Weyl_axis_repaired
PLCKG287,8,8.1c,P0707_Weyl_axis_repaired,1.1691,-21.63695082971713,-23.37145183518563,0.26946950413323423,0.04915045648928862,-0.0038201450894503886,0.04929869046546678,-2.2221465839345145,-0.0011011193390086937,0.5312456569735315,0.681231805401299,0.7798291863322325,glafic_v2_compact_halo,1.1691,-21.63695082971713,-23.37145183518563,0.6011316163212479,0.11053723857605835,0.0062211865523464915,0.11071216859107917,1.6106431233431482,1.6848731954066665e-05,0.14683880350824044,0.28815621508767286,0.5095805522698313,3.8327897072776627,0.33166211218801367,0.06141347812561239,0.39307559031362616,9.71445146547012e-17,True,P0707_Weyl_axis_repaired
AS295,1,1.1,baryon_only_GR_axis_repaired,0.93,-64.84365071685365,33.67271039187706,0.03487511292754508,-0.014233344532166292,0.008631441612849677,0.016646016967652687,74.38318617295165,-0.0002962802743367021,0.9311890455477324,0.9484788701048023,0.9817709040401076,glafic_v2_compact_halo,0.93,-64.84365071685365,33.67271039187706,0.42838019124520255,-0.09445328016706167,0.04158006920136348,0.10320040837665141,78.1200119810053,2.2493160556358305e-05,0.31609888197770586,0.4684194003781461,0.6748202171314488,3.736825808053655,0.39350507831765746,0.08655439140899873,0.48005946972665614,-5.551115123125783e-17,True,baryon_only_GR_axis_repaired
AS295,1,1.2,baryon_only_GR_axis_repaired,0.93,-61.85215226109253,42.2039318039953,0.03939585497403275,-0.014459553196233266,0.0157478259650512,0.02137925866956664,66.27897565519153,0.00026696934336545297,0.9223033220124396,0.9392248863564006,0.9819834036955339,glafic_v2_compact_halo,0.93,-61.85215226109253,42.2039318039953,0.8605022702657497,-0.1672462708377065,0.7245151916905668,0.74356813951348,51.4992026133989,0.00018217714832235998,-0.5334339283100149,-0.6040704097792298,0.8830658692477305,14.77977304179263,0.8211064152917169,0.7221888808439133,1.5432952961356303,1.1102230246251565e-16,False,baryon_only_GR_axis_repaired
AS295,1,1.3,baryon_only_GR_axis_repaired,0.93,-55.78261639041808,47.15623164640192,0.038016754096336314,-0.00450882315976564,0.02308117854497027,0.023517446487891388,50.5266616218631,-3.999377971020124e-05,0.9248586967095402,0.9384657994157724,0.985500692391555,glafic_v2_compact_halo,0.93,-55.78261639041808,47.15623164640192,0.434958930548234,0.07194096311504694,0.14712923994935068,0.16377580841502248,31.971506057064293,-3.5606663173481934e-05,0.29244889601303575,0.4012652610367436,0.7288168778667885,18.555155564798802,0.39694217645189767,0.1402583619271311,0.5372005383790288,5.551115123125783e-17,True,baryon_only_GR_axis_repaired
AS295,2,2.1,baryon_only_GR_axis_repaired,0.93,-65.03352264635711,34.71263105688347,0.03537679140739236,-0.01439257368458513,0.009249153764123719,0.01710827351367216,73.63691542320079,-0.00019900697165731174,0.9302052811366536,0.9475149350789355,0.9817314821062798,glafic_v2_compact_halo,0.93,-65.03352264635711,34.71263105688347,0.4471091603223778,-0.13592606350665282,0.04495929142658284,0.14316854621736935,80.84885178630371,3.408073312449744e-05,0.2851910491349275,0.40972229346025285,0.6960593858949915,7.211936363102916,0.41173236891498544,0.12606027270369718,0.5377926416186827,5.551115123125783e-17,True,baryon_only_GR_axis_repaired
AS295,2,2.2,baryon_only_GR_axis_repaired,0.93,-62.700022354409676,41.88359166178677,0.0389301855326476,-0.014085685904374756,0.015467740061536617,0.020920266011883466,66.16126821665925,0.0002298635937592053,0.9232175835875749,0.9401495484554689,0.9819900804792359,glafic_v2_compact_halo,0.93,-62.700022354409676,41.88359166178677,0.836490175665582,-0.2962534069667955,0.6679894721189239,0.7307366256053903,56.95864585763139,0.00014220308197643305,-0.5072405331255636,-0.5672268012709722,0.8942464499398083,9.202622359027862,0.7975599901329344,0.7098163595935069,1.5073763497264412,-1.1102230246251565e-16,False,baryon_only_GR_axis_repaired
AS295,2,2.3,baryon_only_GR_axis_repaired,0.93,-55.7829361706934,48.046231588959,0.03827750883871239,-0.004248353898583801,0.022683814854462803,0.023078214124995885,50.30389636869382,-0.0004371701925132143,0.924377737156051,0.9386442770362917,0.9848007052862835,glafic_v2_compact_halo,0.93,-55.7829361706934,48.046231588959,0.41611401526053715,0.07648740949914856,0.14795014732267298,0.16655200360455313,31.33094847691444,-4.474831420964165e-05,0.3131832752728928,0.4173339811349097,0.750437988344016,18.97294789177938,0.37783650642182476,0.14347378947955725,0.521310295901382,0.0,True,baryon_only_GR_axis_repaired
AS295,3,3.1,baryon_only_GR_axis_repaired,0.93,-64.03162846201425,33.303047420949945,0.035908982613030105,-0.012153541618653563,0.008804757435321164,0.01500774224762631,72.03908254770138,0.0005734663326872891,0.9292465863425062,0.9490832751393435,0.9790987596345962,glafic_v2_compact_halo,0.93,-64.03162846201425,33.303047420949945,0.4352608252924153,-0.06315206657521166,0.0354553099203736,0.07242418459513168,75.34447282233121,5.0416840102762706e-05,0.313685075476992,0.49231499011245305,0.6371633593027164,3.305390274629829,0.39935184267938517,0.05741644234750537,0.4567682850268905,-5.551115123125783e-17,True,baryon_only_GR_axis_repaired
AS295,3,3.2,baryon_only_GR_axis_repaired,0.93,-61.4910242200855,41.50407520647098,0.03947436286870687,-0.014738623966237263,0.015453082478655844,0.0213547370508345,66.82220096736879,-0.00013126517033335006,0.9221534920225113,0.9391709000804587,0.9818803741821276,glafic_v2_compact_halo,0.93,-61.4910242200855,41.50407520647098,0.9665414572080246,-0.2552416468254437,0.8053795508684347,0.8448576917038787,53.79224949053364,0.00044486468857574124,-0.7126648472408526,-0.8113991489119033,0.878316234495854,13.029951476835146,0.9270670943393178,0.8235029546530442,1.750570048992362,-1.1102230246251565e-16,False,baryon_only_GR_axis_repaired
AS295,3,3.3,baryon_only_GR_axis_repaired,0.93,-54.82629247174342,47.04657230479713,0.04154657150630037,0.00024609393429742,0.02484249166017083,0.024843710554386902,44.716218429434925,0.0015079557289743306,0.9180180385676977,0.9336097179393127,0.9832971390480866,glafic_v2_compact_halo,0.93,-54.82629247174342,47.04657230479713,0.426146466769727,0.05849768857670856,0.1357167586807595,0.1477870703262944,33.34130856459954,2.277799779903944e-05,0.3074668599640761,0.4260664629039786,0.7216406035565675,11.374909864835388,0.38459989526342664,0.1229433597719075,0.507543255035334,-9.71445146547012e-17,True,baryon_only_GR_axis_repaired
AS295,4,4.1,baryon_only_GR_axis_repaired,0.93,-65.11583007633868,37.38259678938245,0.036444104483711826,-0.014669288291235816,0.011309552261229427,0.01852279653078519,71.18446284702709,-0.00031907435489308966,0.9280969716013191,0.9450330989855029,0.9820786920470733,glafic_v2_compact_halo,0.93,-65.11583007633868,37.38259678938245,0.5144486508729997,-0.25916280136990544,0.11096173635385398,0.28191818768671034,78.41079543007574,-2.538271148821991e-06,0.15628224809693364,0.20363316144028987,0.7674695368137107,7.226332583048644,0.4780045463892879,0.26339539115592514,0.741399937545213,0.0,True,baryon_only_GR_axis_repaired
AS295,4,4.2,baryon_only_GR_axis_repaired,0.93,-64.32320943867687,40.34292748201223,0.0368962066046965,-0.014518775549143825,0.014152340707740407,0.020275196446751947,67.86611805858722,-0.0006255141147715193,0.9271582245293769,0.9428285969485516,0.9833789898420554,glafic_v2_compact_halo,0.93,-64.32320943867687,40.34292748201223,0.6632664815918945,-0.3775933550336008,0.36566873163623725,0.5256332971397316,67.95957677210875,0.0001576541519554553,-0.16290087578765183,-0.18889977873162614,0.8623668155478371,0.09345871352153165,0.626370274987198,0.5053581006929797,1.1317283756801777,0.0,False,baryon_only_GR_axis_repaired
AS295,4,4.3,baryon_only_GR_axis_repaired,0.93,-55.70225115818356,49.46626064980832,0.03481297729033184,-0.0003761975908789239,0.020399388169534127,0.020402856719555523,45.52825337270133,0.0006968008913199597,0.9311701977763169,0.9447841659901126,0.9855898794292237,glafic_v2_compact_halo,0.93,-55.70225115818356,49.46626064980832,0.3906671844727585,0.07788684274336877,0.14507224781012962,0.16465818338975416,30.884699547515314,-1.1751276285387746e-05,0.3441741628592339,0.44467463213748737,0.7739909989169956,14.643553825186014,0.35585420718242666,0.14425532667019864,0.5001095338526252,-5.551115123125783e-17,True,baryon_only_GR_axis_repaired
AS295,5,5.1,baryon_only_GR_axis_repaired,1.52,32.12328115597563,-40.76707211189801,0.02856950810884351,0.01151467123797767,0.01837696177425796,0.021686409978861152,28.96474370132012,0.0005817373627814426,0.9432072386164823,0.9497440819122954,0.9931169018700177,glafic_v2_compact_halo,1.52,32.12328115597563,-40.76707211189801,0.472530974018325,0.19944765537748266,0.25118857847368226,0.3207414366607538,25.774937926154312,9.309931852108377e-05,0.17534851284633574,0.20672758932092128,0.8482104626424287,3.1898057751658055,0.4439614659094815,0.2990550266818926,0.7430164925913741,5.551115123125783e-17,True,baryon_only_GR_axis_repaired
AS295,5,5.2,baryon_only_GR_axis_repaired,1.52,34.53984284696097,-40.07759120823062,0.02802736542704043,0.010338082445193741,0.025715132000136975,0.027715410197723785,34.04936159505371,0.002263099650212652,0.9439677800162987,0.9442572243752357,0.9996880447706834,glafic_v2_compact_halo,1.52,34.53984284696097,-40.07759120823062,0.5219488832322141,0.22929895039721648,0.3132807878912347,0.3882304221915356,26.899281003036773,-1.539663376792788e-05,0.07781000976496566,0.08982069457625035,0.8662815389593215,7.150080592016937,0.4939215178051737,0.3605150119938118,0.8544365297989854,-5.551115123125783e-17,True,baryon_only_GR_axis_repaired
AS295,5,5.3,baryon_only_GR_axis_repaired,1.52,53.88621705817686,-22.783102767501454,0.04575781059009598,-0.019387053710084867,0.002343843680396862,0.019528222007030024,86.5532733524166,0.0012873352534747973,0.9101984618271061,0.934713967402874,0.973770411416934,glafic_v2_compact_halo,1.52,53.88621705817686,-22.783102767501454,0.4254794000797748,-0.1793460551234194,0.06771625246911883,0.19170419488575108,79.65740534813789,0.00012704360728976738,0.2933234375359796,0.3828164050344741,0.7662247948059763,6.895868004278712,0.3797215894896788,0.17217597287872105,0.5518975623683999,5.551115123125783e-17,True,baryon_only_GR_axis_repaired
AS295,6,6.1,baryon_only_GR_axis_repaired,2.17,30.424285314210312,-14.686729173036284,0.045040911533771544,-0.0050076511103613885,0.017550255233161893,0.018250699394604858,52.96257433330983,0.0015480495736908129,0.9116161690733404,0.9367083890716235,0.9732097878608333,glafic_v2_compact_halo,2.17,30.424285314210312,-14.686729173036284,0.5612498671298696,0.12349484885000872,0.3699919526283457,0.3900577171422488,35.77108488262212,-9.639460529786703e-05,0.04035666568325452,0.048692415727881716,0.8288078500123792,17.191489450687712,0.516208955596098,0.3718070177476439,0.8880159733437417,-2.220446049250313e-16,True,baryon_only_GR_axis_repaired
AS295,6,6.2,baryon_only_GR_axis_repaired,2.17,28.449098293840493,-16.06635453993563,0.044950936060061064,-0.003399972492490466,0.02012712639949399,0.020412276454401152,49.79408265876174,-0.00020421138258175375,0.9117020952047915,0.9346367874855378,0.9754613403943401,glafic_v2_compact_halo,2.17,28.449098293840493,-16.06635453993563,0.6066285471969071,0.11665767671145133,0.4568594975897067,0.4715184132922411,37.83789246676907,1.898740337735738e-05,-0.06758851383269524,-0.07814696048914815,0.8648898660953341,11.956190191992668,0.561677611136846,0.45110613683783995,1.012783747974686,0.0,False,baryon_only_GR_axis_repaired
AS295,6,6.3,baryon_only_GR_axis_repaired,2.17,19.44834819604182,-23.26496560157937,0.043459095932218084,-0.007314192453256041,0.019865598761059644,0.021169303847285156,55.10644579813936,-4.6224006355899405e-05,0.9145223638660896,0.9353716002204968,0.977710207915067,glafic_v2_compact_halo,2.17,19.44834819604182,-23.26496560157937,0.49247030862441443,-0.012291327099045457,0.36631968456717345,0.3665258354103421,45.96087800845142,-1.6067821073662003e-06,0.12324519960712971,0.1410038559652435,0.8740555267859277,9.145567789687943,0.44901121269219635,0.34535653156305696,0.7943677442552532,-5.551115123125783e-17,True,baryon_only_GR_axis_repaired
PLCKG287,1,1.1a,baryon_only_GR_axis_repaired,3.76825,-23.58821682660365,-3.3663659430264046,0.091807149564197,0.008018825726970047,-0.001394332105217333,0.008139147870579358,-4.932049435697243,-0.0011138029452489873,0.8247492484116506,0.9000537025652238,0.9163319983063823,glafic_v2_compact_halo,3.76825,-23.58821682660365,-3.3663659430264046,1.0850479192037041,-0.01075771983929108,-0.027993275592783085,0.029989198297956918,-55.510798318069895,-9.285104038414538e-06,0.006333796632538743,-0.11503711750166094,-0.05505872090574711,50.57874888237266,0.9932407696395071,0.02185005042737756,1.0150908200668847,-2.7755575615628914e-17,True,baryon_only_GR_axis_repaired
PLCKG287,1,1.1b,baryon_only_GR_axis_repaired,3.76825,-28.784168725162935,-6.095517920541333,0.08853407992037898,0.0006709422762013473,-0.007300611817454006,0.007331377527255252,-42.374570846038615,-0.0004017978123688204,0.830716535811625,0.9041345425523658,0.9187972976068762,glafic_v2_compact_halo,3.76825,-28.784168725162935,-6.095517920541333,0.9961843528555883,-0.021696631355772045,-0.04870238521792469,0.05331665910485578,-57.00634803726087,-2.5213967846937635e-05,-0.0028281063392285683,-0.049501011960444034,0.05713230624926752,14.631777191222254,0.9076502729352093,0.045985281577600526,0.9536355545128098,-1.3877787807814457e-17,False,baryon_only_GR_axis_repaired
