cluster,family_id,image_id,model,source_redshift,east_arcsec,north_arcsec,convergence,shear_1,shear_2,shear_magnitude,shear_angle_deg,rotation,jacobian_determinant,minimum_eigenvalue,maximum_eigenvalue
AS295,3,3.1,baryon_only_GR_axis_repaired,0.93,-64.03162846201425,33.303047420949945,0.035908982613030105,-0.012153541618653563,0.008804757435321164,0.01500774224762631,72.03908254770138,0.0005734663326872891,0.9292465863425062,0.9490832751393435,0.9790987596345962
AS295,3,3.2,baryon_only_GR_axis_repaired,0.93,-61.4910242200855,41.50407520647098,0.03947436286870687,-0.014738623966237263,0.015453082478655844,0.0213547370508345,66.82220096736879,-0.00013126517033335006,0.9221534920225113,0.9391709000804587,0.9818803741821276
AS295,3,3.3,baryon_only_GR_axis_repaired,0.93,-54.82629247174342,47.04657230479713,0.04154657150630037,0.00024609393429742,0.02484249166017083,0.024843710554386902,44.716218429434925,0.0015079557289743306,0.9180180385676977,0.9336097179393127,0.9832971390480866
AS295,3,3.1,AQUAL_simple_mu_axis_repaired,0.93,-64.03162846201425,33.303047420949945,0.0799953837199876,-0.02645055891563608,0.022194624966775933,0.034528733605004525,70.00001859928231,0.001389868679302353,0.8452181922671131,0.8854758826750079,0.9545333498850169
AS295,3,3.2,AQUAL_simple_mu_axis_repaired,0.93,-61.4910242200855,41.50407520647098,0.08747231615349094,-0.03006108774270544,0.03586374537607462,0.04679612407747621,64.98491456764056,-0.00021395893585740566,0.830516942336026,0.8657315597690328,0.9593238079239853
AS295,3,3.3,AQUAL_simple_mu_axis_repaired,0.93,-54.82629247174342,47.04657230479713,0.09236120922690905,0.0016082253018856463,0.05562164633596822,0.055644891317578764,44.17191539941626,0.0034168454626559708,0.8207234954192093,0.8519938994555122,0.9632836820906697
AS295,3,3.1,QUMOND_simple_nu_axis_repaired,0.93,-64.03162846201425,33.303047420949945,0.08112077128540252,-0.02694151991297078,0.02184368464329678,0.03468417584456636,70.48275100996744,0.0013916120834234214,0.8431379814933075,0.8841950528700312,0.9535634045591639
AS295,3,3.2,QUMOND_simple_nu_axis_repaired,0.93,-61.4910242200855,41.50407520647098,0.088762942174613,-0.030837642845638058,0.03595772012587872,0.04737001005832863,65.30833384845972,-0.0002888224982289245,0.828109141119777,0.8638670477670584,0.9586070678837156
AS295,3,3.3,QUMOND_simple_nu_axis_repaired,0.93,-54.82629247174342,47.04657230479713,0.09372489394578931,0.0013110238369806737,0.05565607671420558,0.055671515685480205,44.325300592712175,0.0030155274762577733,0.8182443436008122,0.8506035903687305,0.9619466217396909
AS295,3,3.1,glafic_v2_compact_halo,0.93,-64.03162846201425,33.303047420949945,0.4352608252924153,-0.06315206657521166,0.0354553099203736,0.07242418459513168,75.34447282233121,5.0416840102762706e-05,0.313685075476992,0.49231499011245305,0.6371633593027164
AS295,3,3.2,glafic_v2_compact_halo,0.93,-61.4910242200855,41.50407520647098,0.9665414572080246,-0.2552416468254437,0.8053795508684347,0.8448576917038787,53.79224949053364,0.00044486468857574124,-0.7126648472408526,-0.8113991489119033,0.878316234495854
AS295,3,3.3,glafic_v2_compact_halo,0.93,-54.82629247174342,47.04657230479713,0.426146466769727,0.05849768857670856,0.1357167586807595,0.1477870703262944,33.34130856459954,2.277799779903944e-05,0.3074668599640761,0.4260664629039786,0.7216406035565675
AS295,4,4.1,P0707_Weyl_axis_repaired,0.93,-65.11583007633868,37.38259678938245,0.5037036218445192,0.007363064942278452,0.13970530301927742,0.13989920091641814,43.491529781679496,-0.002946728901176421,0.22674699176441268,0.35639717723906256,0.6361955790718989
AS295,4,4.2,P0707_Weyl_axis_repaired,0.93,-64.32320943867687,40.34292748201223,0.5183774504776686,-0.0069762643613913156,0.170207533023925,0.17035044045299835,46.1735288557535,-0.005094449528897371,0.20296696106186252,0.3112721090693331,0.6519729899753297
AS295,4,4.3,P0707_Weyl_axis_repaired,0.93,-55.70225115818356,49.46626064980832,0.4845192920873256,0.0275473504918633,0.22660055538048507,0.2282688507393548,41.53434253152664,0.00757868421759067,0.21367112846675607,0.28721185717331965,0.7437495586520292
AS295,4,4.1,baryon_only_GR_axis_repaired,0.93,-65.11583007633868,37.38259678938245,0.036444104483711826,-0.014669288291235816,0.011309552261229427,0.01852279653078519,71.18446284702709,-0.00031907435489308966,0.9280969716013191,0.9450330989855029,0.9820786920470733
AS295,4,4.2,baryon_only_GR_axis_repaired,0.93,-64.32320943867687,40.34292748201223,0.0368962066046965,-0.014518775549143825,0.014152340707740407,0.020275196446751947,67.86611805858722,-0.0006255141147715193,0.9271582245293769,0.9428285969485516,0.9833789898420554
AS295,4,4.3,baryon_only_GR_axis_repaired,0.93,-55.70225115818356,49.46626064980832,0.03481297729033184,-0.0003761975908789239,0.020399388169534127,0.020402856719555523,45.52825337270133,0.0006968008913199597,0.9311701977763169,0.9447841659901126,0.9855898794292237
AS295,4,4.1,AQUAL_simple_mu_axis_repaired,0.93,-65.11583007633868,37.38259678938245,0.08085099463725953,-0.030223130793682884,0.027128483334593056,0.04061271036273442,69.0443196842594,-0.0006956179349870695,0.8431859857006192,0.8785362950000061,0.9597617157254749
AS295,4,4.2,AQUAL_simple_mu_axis_repaired,0.93,-64.32320943867687,40.34292748201223,0.08204519425694023,-0.02975051834384068,0.03292725921351103,0.04437677028627644,66.04926070511453,-0.0013389726276846758,0.8406735204934354,0.8735780354567833,0.9623315760293362
AS295,4,4.3,AQUAL_simple_mu_axis_repaired,0.93,-55.70225115818356,49.46626064980832,0.07814733523050421,0.0006110250098778636,0.0461169528308325,0.0461210005308203,44.62045296024562,0.001547816867741858,0.8476875845897125,0.8757316642386753,0.9679736653003161
AS295,4,4.1,QUMOND_simple_nu_axis_repaired,0.93,-65.11583007633868,37.38259678938245,0.08222254166083598,-0.030977899427697686,0.02696268015249803,0.04106843525091337,69.48209881446876,-0.0007252820600323062,0.8406293726956041,0.8767090230882506,0.9588458935900774
AS295,4,4.2,QUMOND_simple_nu_axis_repaired,0.93,-64.32320943867687,40.34292748201223,0.08334557124705011,-0.03042613653965187,0.03292753924928338,0.04483271825065525,66.36947828004651,-0.0013772492733155062,0.8382472659422151,0.8718217105022946,0.9614871470036052
AS295,4,4.3,QUMOND_simple_nu_axis_repaired,0.93,-55.70225115818356,49.46626064980832,0.07908425729941015,0.0006255242760655477,0.04638178260902848,0.04638600045931017,44.61366590149887,0.001602189027627432,0.8459367111248481,0.8745297422412797,0.9673017431599
AS295,4,4.1,glafic_v2_compact_halo,0.93,-65.11583007633868,37.38259678938245,0.5144486508729997,-0.25916280136990544,0.11096173635385398,0.28191818768671034,78.41079543007574,-2.538271148821991e-06,0.15628224809693364,0.20363316144028987,0.7674695368137107
AS295,4,4.2,glafic_v2_compact_halo,0.93,-64.32320943867687,40.34292748201223,0.6632664815918945,-0.3775933550336008,0.36566873163623725,0.5256332971397316,67.95957677210875,0.0001576541519554553,-0.16290087578765183,-0.18889977873162614,0.8623668155478371
AS295,4,4.3,glafic_v2_compact_halo,0.93,-55.70225115818356,49.46626064980832,0.3906671844727585,0.07788684274336877,0.14507224781012962,0.16465818338975416,30.884699547515314,-1.1751276285387746e-05,0.3441741628592339,0.44467463213748737,0.7739909989169956
AS295,5,5.1,P0707_Weyl_axis_repaired,1.52,32.12328115597563,-40.76707211189801,0.34388204198160155,0.058525846523582725,0.14946055792313118,0.16051085036842716,34.30782774797465,0.00414783223015025,0.40474424626044675,0.49560710764997123,0.8166288083868256
AS295,5,5.2,P0707_Weyl_axis_repaired,1.52,34.53984284696097,-40.07759120823062,0.35614937696485294,0.06713851114593661,0.22079781690211853,0.230779669008417,36.543466791685624,0.019519356304220636,0.36166537442564367,0.41307095402673005,0.8746302920435641
AS295,5,5.3,P0707_Weyl_axis_repaired,1.52,53.88621705817686,-22.783102767501454,0.54916898498819,-0.047282841067464165,0.01728558226885557,0.05034340486880531,79.95934138463257,0.01312766327468129,0.20088648122584782,0.40048761014300477,0.5011744198806153
AS295,5,5.1,baryon_only_GR_axis_repaired,1.52,32.12328115597563,-40.76707211189801,0.02856950810884351,0.01151467123797767,0.01837696177425796,0.021686409978861152,28.96474370132012,0.0005817373627814426,0.9432072386164823,0.9497440819122954,0.9931169018700177
AS295,5,5.2,baryon_only_GR_axis_repaired,1.52,34.53984284696097,-40.07759120823062,0.02802736542704043,0.010338082445193741,0.025715132000136975,0.027715410197723785,34.04936159505371,0.002263099650212652,0.9439677800162987,0.9442572243752357,0.9996880447706834
AS295,5,5.3,baryon_only_GR_axis_repaired,1.52,53.88621705817686,-22.783102767501454,0.04575781059009598,-0.019387053710084867,0.002343843680396862,0.019528222007030024,86.5532733524166,0.0012873352534747973,0.9101984618271061,0.934713967402874,0.973770411416934
AS295,5,5.1,AQUAL_simple_mu_axis_repaired,1.52,32.12328115597563,-40.76707211189801,0.07035989915472518,0.024097472873918502,0.04087590034150823,0.047450262671961584,29.739737665682892,0.0012932780064089933,0.8619808622399765,0.8821898381733132,0.9770903635172364
AS295,5,5.2,AQUAL_simple_mu_axis_repaired,1.52,34.53984284696097,-40.07759120823062,0.07151607315196618,0.022850420175912767,0.05675346641282886,0.0611808601777374,34.03450157523267,0.005162946161707538,0.8583659607761258,0.8673030666702966,0.9896647870257712
AS295,5,5.3,AQUAL_simple_mu_axis_repaired,1.52,53.88621705817686,-22.783102767501454,0.10237939057275902,-0.0435297565702264,0.007709253528798143,0.044207152102736215,84.97843995921662,0.0028591577498904286,0.8037766609545358,0.8534134573245048,0.9418277615299772
AS295,5,5.1,QUMOND_simple_nu_axis_repaired,1.52,32.12328115597563,-40.76707211189801,0.07080889020415393,0.02404437989712571,0.04087788676261361,0.04742503379876881,29.76797513605919,0.0012063796094530232,0.8611484400445838,0.8817660759970772,0.9766161435946149
AS295,5,5.2,QUMOND_simple_nu_axis_repaired,1.52,34.53984284696097,-40.07759120823062,0.07180303482997497,0.022746647922222696,0.056716363886477605,0.06110774029696155,34.07313397261479,0.004895093365331338,0.857839412165699,0.8670892248730635,0.9893047054669866
AS295,5,5.3,QUMOND_simple_nu_axis_repaired,1.52,53.88621705817686,-22.783102767501454,0.10455444438952544,-0.043216064863016435,0.00775747541033045,0.04390679545339565,84.91176560724645,0.0029170407757073136,0.7999034455024523,0.8515387601570789,0.9393523510638702
AS295,5,5.1,glafic_v2_compact_halo,1.52,32.12328115597563,-40.76707211189801,0.472530974018325,0.19944765537748266,0.25118857847368226,0.3207414366607538,25.774937926154312,9.309931852108377e-05,0.17534851284633574,0.20672758932092128,0.8482104626424287
AS295,5,5.2,glafic_v2_compact_halo,1.52,34.53984284696097,-40.07759120823062,0.5219488832322141,0.22929895039721648,0.3132807878912347,0.3882304221915356,26.899281003036773,-1.539663376792788e-05,0.07781000976496566,0.08982069457625035,0.8662815389593215
AS295,5,5.3,glafic_v2_compact_halo,1.52,53.88621705817686,-22.783102767501454,0.4254794000797748,-0.1793460551234194,0.06771625246911883,0.19170419488575108,79.65740534813789,0.00012704360728976738,0.2933234375359796,0.3828164050344741,0.7662247948059763
AS295,6,6.1,P0707_Weyl_axis_repaired,2.17,30.424285314210312,-14.686729173036284,0.3889903390173579,0.002499537857936218,0.14258358819873584,0.142605495381945,44.49784437282266,0.012692543170994552,0.35315757915314083,0.4684041656006971,0.7536151563645871
AS295,6,6.2,P0707_Weyl_axis_repaired,2.17,28.449098293840493,-16.06635453993563,0.3937948099238522,0.010355319554722353,0.16393007081096367,0.16425681343301402,43.192739105936745,-0.0017053501336572463,0.3405073399351689,0.44194837664313374,0.7704620035091618
AS295,6,6.3,P0707_Weyl_axis_repaired,2.17,19.44834819604182,-23.26496560157937,0.36703362127847217,-0.07807344017408124,0.15909788574898776,0.17722189286432363,58.069189522639014,-0.0007900315891873344,0.36923946143134273,0.4557444858572042,0.8101882715858515
AS295,6,6.1,baryon_only_GR_axis_repaired,2.17,30.424285314210312,-14.686729173036284,0.045040911533771544,-0.0050076511103613885,0.017550255233161893,0.018250699394604858,52.96257433330983,0.0015480495736908129,0.9116161690733404,0.9367083890716235,0.9732097878608333
AS295,6,6.2,baryon_only_GR_axis_repaired,2.17,28.449098293840493,-16.06635453993563,0.044950936060061064,-0.003399972492490466,0.02012712639949399,0.020412276454401152,49.79408265876174,-0.00020421138258175375,0.9117020952047915,0.9346367874855378,0.9754613403943401
AS295,6,6.3,baryon_only_GR_axis_repaired,2.17,19.44834819604182,-23.26496560157937,0.043459095932218084,-0.007314192453256041,0.019865598761059644,0.021169303847285156,55.10644579813936,-4.6224006355899405e-05,0.9145223638660896,0.9353716002204968,0.977710207915067
AS295,6,6.1,AQUAL_simple_mu_axis_repaired,2.17,30.424285314210312,-14.686729173036284,0.10738373939805834,-0.014416382802850958,0.040229003274394604,0.04273411748906942,54.85777200543438,0.0037771909059292064,0.7949518510645637,0.8498821431128722,0.9353503780910111
AS295,6,6.2,AQUAL_simple_mu_axis_repaired,2.17,28.449098293840493,-16.06635453993563,0.10736393833424751,-0.010485430835005527,0.04678314977628606,0.04794379378799825,51.31642000957764,-0.0007236736258242615,0.7945010549268757,0.8446922678777542,0.9405798554537508
AS295,6,6.3,AQUAL_simple_mu_axis_repaired,2.17,19.44834819604182,-23.26496560157937,0.10593876189136009,-0.017051447593935398,0.048986652731752844,0.05186949017399413,54.59608301964627,-0.0002893096783807003,0.796655137177534,0.8421917479346457,0.945930728282634
AS295,6,6.1,QUMOND_simple_nu_axis_repaired,2.17,30.424285314210312,-14.686729173036284,0.1072516811123072,-0.01412782667146173,0.0407733495564222,0.04315161086806679,54.555513379789254,0.003573190658279213,0.7951502670477729,0.8495967080196261,0.9358999297557595
AS295,6,6.2,QUMOND_simple_nu_axis_repaired,2.17,28.449098293840493,-16.06635453993563,0.10700340540731235,-0.010096351500676892,0.04702937207494706,0.04810091632587711,51.05822724404092,-0.000694010687651847,0.7951297014535824,0.8448956782668106,0.9410975109185648
AS295,6,6.3,QUMOND_simple_nu_axis_repaired,2.17,19.44834819604182,-23.26496560157937,0.1051495362885948,-0.01734520938474482,0.04893637351964242,0.051919408142375806,54.758285961940175,-0.00029422455612437837,0.7980618140307517,0.8429310555690294,0.946769871853781
AS295,6,6.1,glafic_v2_compact_halo,2.17,30.424285314210312,-14.686729173036284,0.5612498671298696,0.12349484885000872,0.3699919526283457,0.3900577171422488,35.77108488262212,-9.639460529786703e-05,0.04035666568325452,0.048692415727881716,0.8288078500123792
AS295,6,6.2,glafic_v2_compact_halo,2.17,28.449098293840493,-16.06635453993563,0.6066285471969071,0.11665767671145133,0.4568594975897067,0.4715184132922411,37.83789246676907,1.898740337735738e-05,-0.06758851383269524,-0.07814696048914815,0.8648898660953341
AS295,6,6.3,glafic_v2_compact_halo,2.17,19.44834819604182,-23.26496560157937,0.49247030862441443,-0.012291327099045457,0.36631968456717345,0.3665258354103421,45.96087800845142,-1.6067821073662003e-06,0.12324519960712971,0.1410038559652435,0.8740555267859277
PLCKG287,1,1.1a,P0707_Weyl_axis_repaired,3.76825,-23.58821682660365,-3.3663659430264046,0.46801986595588674,0.09689297546568443,-0.014387641094415482,0.09795536182800531,-4.223067959346402,-0.0075065083848024905,0.27346395777486837,0.4340247722161079,0.6299354958721186
PLCKG287,1,1.1b,P0707_Weyl_axis_repaired,3.76825,-28.784168725162935,-6.095517920541333,0.4677018275042013,0.06764213531366692,-0.051865552680593896,0.08523786731644502,-18.739845443543658,-0.002528444477387093,0.2760822434491864,0.44706030517935375,0.6175360398122437
PLCKG287,1,1.1a,baryon_only_GR_axis_repaired,3.76825,-23.58821682660365,-3.3663659430264046,0.091807149564197,0.008018825726970047,-0.001394332105217333,0.008139147870579358,-4.932049435697243,-0.0011138029452489873,0.8247492484116506,0.9000537025652238,0.9163319983063823
PLCKG287,1,1.1b,baryon_only_GR_axis_repaired,3.76825,-28.784168725162935,-6.095517920541333,0.08853407992037898,0.0006709422762013473,-0.007300611817454006,0.007331377527255252,-42.374570846038615,-0.0004017978123688204,0.830716535811625,0.9041345425523658,0.9187972976068762
PLCKG287,1,1.1a,AQUAL_simple_mu_axis_repaired,3.76825,-23.58821682660365,-3.3663659430264046,0.2010242801615052,0.016138179242734807,-0.017882009776784558,0.02408748851432326,-23.967169403907928,-0.0028664625734281524,0.6377902103961981,0.7748882313241714,0.8230632083528181
PLCKG287,1,1.1b,AQUAL_simple_mu_axis_repaired,3.76825,-28.784168725162935,-6.095517920541333,0.18808162905321524,-0.0021221805247773062,-0.030374886895695452,0.030448931083143713,-46.99827447981015,-0.000737624851415708,0.6582848477671962,0.781469439863641,0.8423673020299285
PLCKG287,1,1.1a,QUMOND_simple_nu_axis_repaired,3.76825,-23.58821682660365,-3.3663659430264046,0.20080092243902392,0.019573866873913437,-0.016721567102900847,0.0257438744320761,-20.25330473859452,-0.003097343558028376,0.6380660120406572,0.7734552031289,0.8249429519930522
PLCKG287,1,1.1b,QUMOND_simple_nu_axis_repaired,3.76825,-28.784168725162935,-6.095517920541333,0.18776058130552298,0.00018958024267656803,-0.0299989576558371,0.029999556681809827,-44.81896032334658,-0.0008778982019411186,0.6588336705852897,0.7822398620126672,0.8422389753762869
PLCKG287,1,1.1a,glafic_v2_compact_halo,3.76825,-23.58821682660365,-3.3663659430264046,1.0850479192037041,-0.01075771983929108,-0.027993275592783085,0.029989198297956918,-55.510798318069895,-9.285104038414538e-06,0.006333796632538743,-0.11503711750166094,-0.05505872090574711
PLCKG287,1,1.1b,glafic_v2_compact_halo,3.76825,-28.784168725162935,-6.095517920541333,0.9961843528555883,-0.021696631355772045,-0.04870238521792469,0.05331665910485578,-57.00634803726087,-2.5213967846937635e-05,-0.0028281063392285683,-0.049501011960444034,0.05713230624926752
PLCKG287,2,2.1a,P0707_Weyl_axis_repaired,1.7212,39.34178790884508,-53.364448458419176,0.2920995872419332,-0.07560488946675159,0.17557319852842257,0.19115974302342167,56.64877832592383,0.0030036980299352756,0.46458996923211576,0.5167406697346452,0.8990601557814885
PLCKG287,2,2.1b,P0707_Weyl_axis_repaired,1.7212,37.452033121705796,-55.423460741395914,0.2832981911105583,-0.10198189881701625,0.1746216290395064,0.20222022899486372,60.14281496020598,-0.0012041824207442708,0.47276991190596507,0.5144815798945779,0.9189220378843055
PLCKG287,2,2.1c,P0707_Weyl_axis_repaired,1.7212,21.369751886960117,-64.55543703426116,0.2774530184674764,-0.08838554187881043,0.07213175416003192,0.1140832764756265,70.39099682847618,-0.0045261603837998265,0.5090796326781666,0.6084637050568971,0.8366302580081502
PLCKG287,2,2.2a,P0707_Weyl_axis_repaired,1.7212,39.1194592349723,-53.64162589432384,0.2915970652907265,-0.07682071715332528,0.17532867956099318,0.1914198747793777,56.83037720740115,0.004137496150125042,0.4652102683185509,0.5169830599298959,0.8998228094886512
PLCKG287,2,2.2b,P0707_Weyl_axis_repaired,1.7212,37.66800114142992,-55.2182817270032,0.28311910075677815,-0.10112177620271723,0.17448640189238196,0.20167081610322862,60.04699477436324,-0.002056252804061298,0.47325133380762235,0.5152100831399932,0.9185517153464505
