galaxy_id,PC1,PC2,PC3,PC4,PC5
KK98-251,-3.0432636223937193,0.822599634821557,0.21319710025780908,-0.5650884980430073,-0.67288690721722
NGC0024,-0.4444913471772818,-1.4808703649992467,-0.8311293293379428,0.32525710502771743,-0.17058274820983113
NGC0055,-0.23274061609444766,0.9038369918475451,0.018969665507547848,1.037913190743994,0.8672757967662175
NGC0100,-0.653407659961018,-1.6524699215716259,0.5431983539902571,0.1863515681902003,0.9266709183804802
NGC0247,-0.16428752364059046,0.3081229469236207,-0.39425130463601554,1.5530692639820938,-0.1207465951326722
NGC0289,2.657088192482988,2.090104722484165,-0.4903923053495684,-0.49362481783050605,1.3864410684515855
NGC0300,-1.135503965615921,-0.27684812371318784,-0.8015215290455058,0.5569270614362195,-0.05037774909411422
NGC0801,5.36905914403615,1.806221825325223,0.5278430726501976,-0.06342354974847056,0.5210206208856817
NGC0891,4.689730440557507,-1.509000692898402,1.290385481219188,-1.1890727504523653,-1.764457500880094
NGC1003,0.19511018966765054,-1.1611102026088007,0.08386497707692252,0.46349127301080384,1.8015691384839918
NGC1090,1.9952487057258201,-0.3856770249674496,0.04832666052595084,-0.9042419588208604,1.0273846294487747
NGC1705,-3.201137380860113,-2.7839686440194096,-1.0195471084992307,0.4345462084137642,-0.49854395497477544
NGC2366,-3.0700792459065274,-0.7528366176858718,0.5489612817402537,-0.7101898223820279,-0.3931517697804
NGC2403,0.7990984079383455,-2.001779711278844,-0.9381148771882131,-1.0989235292149704,0.8339000691169962
NGC2683,3.118507099616724,-1.5071299422715272,3.2763919309848024,3.091784815649314,0.20491646645880154
NGC2841,4.553049776041672,-1.7762575917908048,-0.9725399604512325,0.14570720204455298,0.1603058434880921
NGC2903,2.9695593066882675,-1.127200851940093,0.2004586542429949,-1.944714397961797,0.8713877257156254
NGC2915,-2.5255277814517276,-2.7572612727505823,-1.7505454512023069,-1.2183849333942136,2.1167564509243086
NGC2955,6.481697114334451,4.614055182698247,-1.8584503664691432,-0.7251097241861859,-0.2711923557438979
NGC2976,-0.5331203825983455,-1.3565129272564207,0.20989253236606106,-1.070646099058963,-0.8672501017258366
NGC2998,3.0408134646748177,1.340521982458066,-0.47907509657564523,0.33045965776070757,0.8871235294089282
NGC3109,-2.646396913800034,-0.9257156953095357,-1.3884030586397789,0.6437625052665186,-0.7395377625856987
NGC3198,1.6233600524593244,-1.0057972431003877,0.09354635406244703,-0.46111855101764426,1.6496318108080377
NGC3521,3.2427191075214155,-1.2511330083820824,0.22382033986850222,-0.8261155916319508,-2.0610961424293945
NGC3726,1.7631732440054433,0.06968953399420494,0.49403142427366104,0.1258461567537417,0.7837010361233115
NGC3741,-3.9247378199917162,-2.4779846000127494,-1.1263066616742434,-0.5727220762339447,0.16922074598881617
NGC3769,0.6808656376167015,0.09564328968391142,0.10919673616736043,-0.36997452097855554,1.8655255584986965
NGC3877,1.7294551835689733,-1.2085371306661457,1.3735758686638833,0.3710419814229956,0.3977122123033339
NGC3893,1.872222205849456,-0.20447209805979222,0.4378500915936723,-0.12780171335960988,-0.49576450064825195
NGC3917,0.4740742537825778,-0.6629714659049144,0.23154054555611697,1.0238953615783812,0.3314358949541807
NGC3949,1.0691994595159446,0.739245779763334,0.5497967139507653,0.9261981383132032,-1.4120363828540319
NGC3953,2.900310601476646,0.7312641980199901,0.23404224327642095,1.2098681536065343,-1.154752540120752
NGC3972,0.22136830410297373,-1.1347596265651585,0.31181995735194235,1.254580431123782,-0.6442276453638969
NGC3992,3.4977949379981017,0.714771238946026,-0.13920473011755588,1.4617637168864486,0.28777619707869767
NGC4010,0.4357390615514548,-1.0890968772015026,1.0042231098182437,1.1496774559285179,0.13447831351808925
NGC4013,3.2432742840211453,-2.242208171866864,1.3085618661481848,1.1260911850789297,0.6893494722039804
NGC4051,1.8768417852633237,1.316164806791671,1.0319297290634695,0.5138395120886442,-0.8991738895246241
NGC4068,-2.9393709393701766,-0.013324917667092961,1.3041754245319852,-1.748537501189289,0.2785016935101708
NGC4085,0.7800082036418868,-2.2240062055057397,2.1274975678127,0.4264428263889939,-0.6028152792604257
NGC4088,2.629632565064005,-0.38202101271378913,1.7222069019520097,0.1842158310869759,-0.24050777977656415
NGC4100,2.532978619153329,-1.470357235718909,2.318338398416832,2.7740412920571327,-0.29275312198668335
NGC4138,1.9452550581486474,-0.7646784359079466,1.884885744504825,1.9606991088760295,-0.39361922120581516
NGC4157,4.4573290858568395,-3.887720996276949,3.7880285180567816,1.8539033876929223,-0.10477115462258782
NGC4183,0.20860728849508403,-0.31091146830017224,0.18734132043825485,1.1501680314440037,0.37105292092267905
NGC4214,-2.802778511953977,-1.262956828164633,-0.6641455914643063,-0.24801431200685692,-1.2708813338842146
NGC4217,3.395508774057052,-1.7330821466783228,1.4382644374899787,-0.758513403537308,0.4929754433367788
NGC4389,0.014488521217535782,0.42427705842700936,2.31968803792448,-1.0478660052763678,-0.2817041343458693
NGC4559,0.6755591220946506,-0.5617977872494909,0.5819435503019028,-0.008137136785053336,0.5916162807722527
NGC5005,4.823210508408057,2.064702524353437,-0.9983527633818673,-0.5631259032864891,-1.8728567226035846
NGC5033,3.7169245179398036,0.5270099133569064,-0.47700897209409165,-1.6430471952279417,-0.03478372652824729
NGC5055,3.727600680573742,-0.12091001342686668,1.1503132453585385,-1.1237460923619726,0.03692135841206266
NGC5371,4.8551028609916544,2.464690378193471,0.7647908404509627,0.6102261847885548,-0.4992238499921937
NGC5585,-1.157322395798522,-0.7315948655787856,-0.4036351848633953,-1.296867784854386,0.8134502864643667
NGC5907,3.8420847838128953,-0.8179858946607669,1.0127152620977544,1.8458462730237406,0.580633535741958
NGC5985,4.09209968199709,0.7463441856358244,-1.8430162275217394,1.4869852823971939,-0.30965869822004144
NGC6015,1.3290651411813028,-0.8851158187769799,-0.320965954228414,-0.015847999295638085,0.6201767898706579
NGC6195,6.2364361382095606,3.727620625251827,-0.8896174821962506,-0.1798752439302786,-0.47351134195363614
NGC6503,0.19751446052968716,-0.808171286873712,-0.5695889715901887,-0.4697866581116011,1.1915622954985705
NGC6674,4.196597207886921,1.3578351269114073,-0.09763454206396531,1.9603166481232757,0.7660436250540299
NGC6789,-3.5337896614296236,-0.7513585559665339,-0.7419856680146591,-1.8700879970272695,-0.7333445770591843
NGC6946,2.1377642291290275,-0.039116955278056594,0.1918135961083943,-0.9409490497235247,-0.6508403933892553
NGC7331,5.408462834948741,0.4432021566788487,0.98686257444624,0.6601824986762957,0.014600762464005717
NGC7793,-0.5647709919258271,-1.431482497562248,-0.4148529522667742,-1.4694581470578552,-0.6991529554936973
NGC7814,3.5277183776762833,-1.807434792562323,-0.0806036017471238,-0.2615133832750187,-0.7697537776013897
PGC51017,-3.469285053421391,1.1557182093914908,3.64088817883711,-1.8909264523615719,1.1221884415706738
UGC00128,0.05571491307001867,1.3880108304593872,-1.9916282505769975,0.2892436177873354,1.4798372627269323
UGC00191,-1.8800934373801983,0.4670492198670399,-0.49018644989888155,0.04650803555437836,-0.2671270649301705
UGC00634,-1.6280099012948148,1.1785403972732926,-0.6157746223951996,0.4393177453590606,0.754724696400307
UGC00731,-2.22013633347863,0.37992978810312283,-0.8986005266724367,0.8574167795744965,0.9221590952738747
UGC00891,-2.5498928740954727,-0.30907108169564196,0.06379825535080474,1.1194919682428472,0.4473251745449219
UGC01230,-0.8783563663191873,2.155793770573651,-0.7971513995003302,0.20448498519396321,1.0416742797270389
UGC01281,-1.7164844055405801,-1.7031558370694062,-0.3247447595310278,-1.2571301807685606,2.2072071728259823
UGC02023,-2.3608346246035117,1.6940716174995454,1.118767920090326,-1.1419185309907316,0.011293193322605853
UGC02259,-2.243966812724389,0.12544216294709767,-1.3096627711513504,0.9233855344946479,-1.3827770438565357
UGC02455,-1.3442033737515404,0.29109670579825825,3.2160649139157558,-1.9991052992012905,0.7353991437647626
UGC02487,5.469982706203337,1.847824635706059,-2.0630929978259953,1.2141475024669448,0.6800493882155646
UGC02885,6.32661530018024,2.646439341543165,-1.6194548058012104,-0.4100466623949547,0.10880017052514541
UGC02916,3.9469668517057,1.3618032664138011,-0.13798000142380212,-1.3396511473650574,-0.7789074063139105
UGC02953,6.444965259256346,-1.5862827052025215,-1.3703406546703745,-3.36270352017577,-1.412283134052283
UGC03205,3.4789837999540203,-1.313014201942722,-0.6902291912854616,-1.0554648000420412,-0.7178186760051495
UGC03546,3.857839248754338,0.030761826622861206,-0.04194021535514942,-1.5383817304044176,-0.5894280228062896
UGC03580,1.2885254494172786,-1.0709547844354093,-0.2216371313912024,-1.5439838664928234,1.8216245414959213
UGC04278,-1.2729721073966518,-1.507179825419753,-0.7358946919815553,0.6260537715248753,-0.23692340000544518
UGC04305,-3.105436084337624,1.3235037201813147,2.3311252842059584,-1.5611608280014666,-0.759465181686016
UGC04325,-2.202641833143461,0.10299594414221762,-0.9098855084988002,1.23002635905167,-1.5688282718298268
UGC04483,-4.23202380230487,-0.6758539043628643,0.08120061208195085,-2.3759215501582878,-0.9634773151585231
UGC04499,-1.9604954853465564,0.3301192893536358,0.19575979074959404,0.4258717742698427,-0.10950076803335072
UGC05005,-1.2323984647164343,1.0019724449178147,-0.7246857036637604,-0.07958017971047397,1.4960751209308787
UGC05253,4.833348779951139,1.6820421576645006,-1.5212432180394753,-2.389112270916465,-0.94834526306067
UGC05414,-2.139764231927083,0.8307878401157873,0.7686062726125256,0.10756100403511992,-0.2810079722273547
UGC05716,-2.466536604609153,0.21259675015684043,-0.9126316649810796,0.6065508740423693,-0.48634598117069694
UGC05721,-2.3421434207286,-2.650671642957041,-0.989420270111015,-0.5296770413696152,-0.35916712033909615
UGC05750,-1.1276320646693905,0.5251360007927647,-0.12952700145180449,-0.06095843720729335,1.4953108446129526
UGC05764,-3.153540576758117,-0.005368606746239665,-1.4417430390364492,0.5704701574325853,-0.2835516587443917
UGC05829,-2.811570392597114,1.1619295577578712,-0.584279890047305,0.5254210471327154,-1.3030772751492952
UGC05918,-3.0312532613666017,1.524883179311246,-0.2692433733872911,0.33443044209198286,-0.4858849460525727
UGC05986,-0.7638161759510176,-1.7865096193465417,0.02251961887028179,0.8347205235091325,0.18954171589853985
UGC05999,-1.3779848949722167,1.6640664836209587,-1.1147403994075453,0.24081180600906754,0.5301075266459051
UGC06399,-1.737954914817678,-0.4469430772775627,-0.2485580142963703,1.185063018291718,-0.5357086400441752
UGC06446,-1.9358648122984043,0.2949740705240681,-0.905515430032946,1.0067213471622385,-0.7794505376949143
UGC06614,3.2905117596417632,1.2968105982913927,-0.3357547101059501,-0.512302247985256,0.8851664924256712
UGC06628,-2.1777127979217608,3.1503170462489254,2.54185696478298,-0.7688423205979491,-0.5210156387398447
UGC06667,-1.048287848215018,-0.6136120976629501,-1.465914784742672,2.1039166610257127,0.39343754404260667
UGC06786,3.0472679543580625,-1.233151888471457,-1.6953786359526435,-1.6019869576097239,-0.42866248772274834
UGC06787,4.354624646978563,-0.9169489447936594,-2.352034718975364,-2.6925607432938983,-0.3651168287539573
UGC06818,-1.967332091206204,-1.0278173031219138,0.8207554207200928,-0.238254071622378,0.8969368640933942
UGC06917,-0.8779846689962895,0.5629954678522613,0.007308646003500982,1.672922800085339,-0.27515549344549983
UGC06923,-2.095606770373861,-0.5582804204644171,0.9282349825848288,0.5663942929916274,-0.7039078041679965
UGC06930,-0.5028318516122463,1.647391423073125,-0.4805267310080249,0.7629125338099648,0.023552078937161672
UGC06973,3.579154227203152,-3.250023210131082,3.146652383729391,0.1515278883328307,-2.324680456701747
UGC06983,-0.45986158298830493,0.869751719997479,-0.5773970817223335,1.5067567896061227,0.2764490107085305
UGC07089,-1.1795004182796964,-0.1640769834720831,0.8453606103500565,0.7615227381764637,-0.08061806557052893
UGC07125,-0.9123178415109002,1.4335952668082532,1.7503845404792575,1.1401624051205217,1.3023807500041313
UGC07151,-1.6691871362809534,-1.4332819040995943,0.8133922502698496,0.5956194306685477,-1.315007839411729
UGC07232,-3.084976811225438,-1.023219351318416,0.07965617311190733,-2.237623479011365,-0.5035596636040807
UGC07261,-2.0533773305783436,0.3894248478121286,0.4942018289396853,0.8504069813578147,-1.2227737030123385
UGC07323,-1.6427100678062887,0.5225680251819277,0.48859508608655283,0.7111302204081904,-1.4675916334434034
UGC07399,-2.1683653800385905,-0.9168969779573595,-1.962926176442623,0.9431222472048777,-0.8851345849684575
UGC07524,-1.361634374836322,1.095800054851325,-0.7543537867978859,0.2157674759652269,-0.12556381948745457
UGC07559,-3.3419898723850023,0.46845201561204763,1.2608986323506746,-1.1638113135572317,0.00758479785522687
UGC07577,-3.5496297558876293,1.3826414938337754,2.3453026358217497,-2.596303425391666,-0.30473040753125036
UGC07603,-2.0706474688083345,-1.986784722196053,-0.2661641698113986,-0.21306245724707418,0.36248813316059597
UGC07608,-2.6510810634022675,0.7933427067413519,-1.3014762231997545,0.42946091594293434,-0.13443714745435376
UGC07690,-2.41546540548637,0.1415227079531408,0.7978656024166384,0.058581862179535836,-0.8708175141580621
UGC07866,-3.483565188648278,0.9643155711357216,0.8405029567041977,-0.8025015416235671,-1.0777531906972029
UGC08286,-1.4625957826331268,-2.0277354096676126,-0.28171628502368357,1.3538812529080069,-0.7971083568976361
UGC08490,-2.1403609415229266,-1.2783585202442123,-0.9740364721927777,-0.04584917805007202,-0.35742135413273396
UGC08550,-2.713326101890963,-2.4751562193512373,0.3235874281769164,0.9083714378158058,-1.094011328863948
UGC08699,2.5712920117775706,-1.1227697934089615,-0.4761507961037539,-0.6442583237494909,-0.33229480931337285
UGC08837,-2.156703488705911,0.04953988979542332,1.0497361212916043,-0.7764231534867571,1.0418465273153583
UGC09037,2.085383595515444,0.8701147999712295,1.35336023143106,0.9772027191718593,1.4251987169891673
UGC09133,6.319335611867976,1.0014416688820291,-1.0302082623982212,-2.983066689254088,-0.6776745036397999
UGC09992,-3.079215173501256,2.107889074693248,1.4369978219715678,-0.5887484642765853,-1.0398056377480414
UGC10310,-2.2879491971421637,1.2392598124318706,-0.01752252559441797,0.7672666817542557,-1.4612378288878507
UGC11455,5.390093459766574,-1.100699839600793,0.8780219170714411,0.8592019867706102,0.5830090007937513
UGC11557,-0.6783919679664371,0.6560597801047562,1.7236359035815636,-2.1650596562917186,1.796630807358452
UGC11820,-2.2086112259020703,0.8935067650692369,-1.4738447445573888,-0.8424223036615516,0.08900709415269661
UGC11914,4.545784827934618,-0.9838168857984432,-1.139827709150253,-1.3750149811134476,-4.201848060856864
UGC12506,3.727587215615532,-0.29639549216886185,-0.4616007093656949,1.962075188892914,1.1842766461369658
UGC12632,-1.969755564248615,1.4616040196973807,-0.34373722757451414,1.0288439340512034,-0.5502285566638154
UGC12732,-1.504010667828812,1.1666174877072906,-0.6084637614224954,1.2701992029322824,-0.23545905419153848
UGCA281,-3.3970718652829777,1.3254940987840038,0.10620581641815716,-1.9382032503176299,-0.268306814614884
UGCA442,-3.112272213199118,-0.7260503482449037,-0.803871519333271,0.8206990254060418,-0.5913885890909474
UGCA444,-3.2834596958565148,-0.8758842877842367,-1.445211112807689,-0.8150665832159122,-0.05457959436207551
