cluster,family_id,model,image_id,observed_east_arcsec,observed_north_arcsec,root_east_arcsec,root_north_arcsec,residual_arcsec
PLCKG287,36,AQUAL_simple_mu_diagnostic,36.1b,34.28301271614315,-15.84476651418606,30.85591581899383,-20.398265315982133,5.699065228650112
PLCKG287,36,QUMOND_simple_nu_diagnostic,36.1b,34.28301271614315,-15.84476651418606,30.85578219126091,-20.3959952314992,5.697331999101015
PLCKG287,36,glafic_v2_compact_halo,36.1a,27.34590894368343,-25.049413550275393,25.12777579135547,-28.62585205085874,4.208447104326158
PLCKG287,36,glafic_v2_compact_halo,36.1b,34.28301271614315,-15.84476651418606,32.26388056409834,-16.597633881354596,2.154925502185253
PLCKG287,37,P0707_Weyl_frozen_axis_contract,37.1b,-32.050652022302074,11.281425115074619,-30.14204848694293,10.404573666774457,2.100389468068129
PLCKG287,37,P0707_Weyl_axis_repaired_exploratory,37.1c,-28.2517203759092,9.481721400629931,-30.14282614451101,10.138858509237902,2.002026525186087
PLCKG287,37,baryon_only_GR,37.1b,-32.050652022302074,11.281425115074619,-30.152623007419745,10.384512662854815,2.0992775157854013
PLCKG287,37,AQUAL_simple_mu_diagnostic,37.1b,-32.050652022302074,11.281425115074619,-30.153676319035164,10.388590008764302,2.0965856399978384
PLCKG287,37,QUMOND_simple_nu_diagnostic,37.1b,-32.050652022302074,11.281425115074619,-30.154142514957286,10.388418591279905,2.0962368575590618
PLCKG287,37,glafic_v2_compact_halo,37.1b,-32.050652022302074,11.281425115074619,-30.529266934285513,10.856190763883417,1.5796951729596957
PLCKG287,37,glafic_v2_compact_halo,37.1c,-28.2517203759092,9.481721400629931,-26.069750063546525,9.117351003813669,2.212184492782669
PLCKG287,39,P0707_Weyl_frozen_axis_contract,39.1c,-2.8036907034775416,9.630343551775034,-20.423999088320386,-5.789141758670872,23.414435607462764
PLCKG287,39,P0707_Weyl_axis_repaired_exploratory,39.1c,-2.8036907034775416,9.630343551775034,-15.709071721426804,-9.543328038959348,23.11230281663383
PLCKG287,39,baryon_only_GR,39.1c,-2.8036907034775416,9.630343551775034,-16.069218986481033,-2.928506536401666,18.267428832883446
PLCKG287,39,AQUAL_simple_mu_diagnostic,39.1c,-2.8036907034775416,9.630343551775034,-17.61345068551808,-3.4830748185622795,19.781070043886643
PLCKG287,39,QUMOND_simple_nu_diagnostic,39.1c,-2.8036907034775416,9.630343551775034,-17.579276130025416,-3.463597017149398,19.742573396589894
PLCKG287,39,glafic_v2_compact_halo,39.1b,-13.476646279442818,32.20211883004811,-13.76258636878779,29.091939402317635,3.1232959845926316
PLCKG287,39,glafic_v2_compact_halo,39.1c,-2.8036907034775416,9.630343551775034,-8.045847518941333,9.076014483035314,5.271383954367518
PLCKG287,39,glafic_v2_compact_halo,39.1d,17.75215349498159,-7.477253891415238,16.300853497214174,-4.13603608863383,3.642802230308849
PLCKG287,39,glafic_v2_compact_halo,39.1e,-62.10800410606636,-45.17383604785711,-64.58184534356803,-43.67524915932634,2.8923438818439515
PLCKG287,40,P0707_Weyl_frozen_axis_contract,40.1c,-58.758306628230066,-19.271312032505417,-45.80100632860782,-9.066583933525562,16.493274587803956
PLCKG287,40,P0707_Weyl_axis_repaired_exploratory,40.1c,-58.758306628230066,-19.271312032505417,-44.58078278460396,-12.26246650268094,15.81537536694995
PLCKG287,40,baryon_only_GR,40.1c,-58.758306628230066,-19.271312032505417,-45.166299979669915,-9.028234130959428,17.019497337807692
PLCKG287,40,AQUAL_simple_mu_diagnostic,40.1c,-58.758306628230066,-19.271312032505417,-45.6455025600991,-8.99265508222799,16.66122502190876
PLCKG287,40,QUMOND_simple_nu_diagnostic,40.1c,-58.758306628230066,-19.271312032505417,-45.62483047450762,-9.004633679517866,16.67011938421856
PLCKG287,40,glafic_v2_compact_halo,40.1a,-45.548770384480655,30.07207051358415,25.08153203076609,47.435525769371246,72.73327435011386
PLCKG287,40,glafic_v2_compact_halo,40.1b,-61.073776102302396,1.8639293356919744,-48.10585761086075,26.948918718137275,28.238689812349076
PLCKG287,40,glafic_v2_compact_halo,40.1c,-58.758306628230066,-19.271312032505417,-57.821031054662676,-22.233356069254764,3.1067974469618145
PLCKG287,40,glafic_v2_compact_halo,40.1d,-54.17604162953262,-36.881842841669865,-14.063736899018007,2.8801148793996583,56.48017592576873
PLCKG287,40,glafic_v2_compact_halo,40.1e,-4.038929401249382,-20.8940673818301,-2.1467863995119165,-16.491949300375815,4.791539287336674
PLCKG287,41,P0707_Weyl_frozen_axis_contract,41.1b,-9.051353714267218,9.525847756419552,-6.107713620479407,10.19570954755254,3.018895794984486
PLCKG287,41,P0707_Weyl_axis_repaired_exploratory,41.1b,-9.051353714267218,9.525847756419552,-2.4633277083524585,5.502115383013846,7.719618440532037
PLCKG287,41,baryon_only_GR,41.1b,-9.051353714267218,9.525847756419552,-4.0339710168045535,9.864861666285227,5.02882288054373
PLCKG287,41,AQUAL_simple_mu_diagnostic,41.1b,-9.051353714267218,9.525847756419552,-4.6356023187387105,10.428906974767044,4.507147250640292
PLCKG287,41,QUMOND_simple_nu_diagnostic,41.1b,-9.051353714267218,9.525847756419552,-4.633976905909988,10.386745785758654,4.5004847832130555
PLCKG287,41,glafic_v2_compact_halo,41.1a,-17.933339158436866,35.80193779222323,-17.03692963601956,36.408480173837454,1.0823325240307051
PLCKG287,41,glafic_v2_compact_halo,41.1b,-9.051353714267218,9.525847756419552,-10.862691698472812,9.971916858118261,1.8654551553216916
PLCKG287,41,glafic_v2_compact_halo,41.1c,15.871529433917964,-16.55637211098035,15.827752165062831,-14.449107144114715,2.1077196421364133
PLCKG287,49,P0707_Weyl_frozen_axis_contract,49.1b,40.505387853505354,-41.09936857806768,40.714982018597624,-41.10423275816319,0.2096506004969391
PLCKG287,49,P0707_Weyl_axis_repaired_exploratory,49.1b,40.505387853505354,-41.09936857806768,40.68129408852001,-41.140929314159315,0.18074926915899375
PLCKG287,49,baryon_only_GR,49.1b,40.505387853505354,-41.09936857806768,40.716588776118066,-41.125182983702516,0.2127726797564485
PLCKG287,49,AQUAL_simple_mu_diagnostic,49.1b,40.505387853505354,-41.09936857806768,40.72045818267293,-41.125713335004555,0.21667785467442557
PLCKG287,49,QUMOND_simple_nu_diagnostic,49.1b,40.505387853505354,-41.09936857806768,40.72060243438186,-41.12577847891118,0.21682896182109365
PLCKG287,49,glafic_v2_compact_halo,49.1a,40.244960173708336,-41.19654137590296,40.27827242992606,-41.49918671122819,0.30447316040734496
PLCKG287,49,glafic_v2_compact_halo,49.1b,40.505387853505354,-41.09936857806768,41.3807030873486,-37.57378354570653,3.632619795547977
PLCKG287,49,glafic_v2_compact_halo,49.2a,38.74581974804767,-42.71198820448047,37.279973743799786,-52.34238278596063,9.741314300605024
PLCKG287,49,glafic_v2_compact_halo,49.2b,43.36063405195983,-39.49047831706979,43.841854334612165,-36.85693871013661,2.6771447143779405
PLCKG287,5,P0707_Weyl_frozen_axis_contract,5.2a,-7.4889909995384345,27.453881183137685,-19.101640018418536,12.367148448887832,19.038464271846692
PLCKG287,5,P0707_Weyl_axis_repaired_exploratory,5.2a,-7.4889909995384345,27.453881183137685,-16.909329395091408,11.053668020680016,18.9132167348862
PLCKG287,5,baryon_only_GR,5.2a,-7.4889909995384345,27.453881183137685,-19.160413295754683,13.241381444150674,18.39068370798975
PLCKG287,5,AQUAL_simple_mu_diagnostic,5.2a,-7.4889909995384345,27.453881183137685,-19.69192070698496,13.1759935016047,18.782160953717554
PLCKG287,5,QUMOND_simple_nu_diagnostic,5.2a,-7.4889909995384345,27.453881183137685,-19.67218796506447,13.179379066957527,18.766771138521264
PLCKG287,5,glafic_v2_compact_halo,5.1b,0.9538464099003676,27.61235254188827,-0.5047018744117473,28.513259419380653,1.714350109978381
PLCKG287,5,glafic_v2_compact_halo,5.1d,-52.71145122880808,-17.402040163462456,-52.576005002744324,-17.191972269129803,0.24994839544247674
PLCKG287,5,glafic_v2_compact_halo,5.2a,-7.4889909995384345,27.453881183137685,-10.933058148033258,27.114573932870318,3.460740951505221
PLCKG287,6,P0707_Weyl_frozen_axis_contract,6.1f,-41.16931422283772,-21.95823861308876,-42.09498087068068,-8.427059134573527,13.56280490247945
PLCKG287,6,P0707_Weyl_axis_repaired_exploratory,6.1f,-41.16931422283772,-21.95823861308876,-40.83646298555196,-11.102325887855155,10.861014273264333
PLCKG287,6,baryon_only_GR,6.1f,-41.16931422283772,-21.95823861308876,-42.085324081096175,-9.44067755429553,12.551032185483525
PLCKG287,6,AQUAL_simple_mu_diagnostic,6.1f,-41.16931422283772,-21.95823861308876,-42.38011491215375,-9.267990841010054,12.747879307006194
PLCKG287,6,QUMOND_simple_nu_diagnostic,6.1f,-41.16931422283772,-21.95823861308876,-42.36170152918947,-9.273419719174724,12.740738513121885
PLCKG287,6,glafic_v2_compact_halo,6.1a,-52.29057242053078,17.402817317116646,-52.15049075879223,13.465786825311236,3.939521793994924
PLCKG287,6,glafic_v2_compact_halo,6.1b,-56.17020882783846,4.96067296073765,-50.19861909298695,-18.333891476080876,24.047798574141343
PLCKG287,6,glafic_v2_compact_halo,6.1c,-8.688470277173813,-25.71454392639019,-6.068250299521318,-19.96656032245419,6.317030017532473
PLCKG287,6,glafic_v2_compact_halo,6.1e,-50.770242381358415,-22.438180376673966,-48.03320518472228,-28.149434080041164,6.333229151072567
PLCKG287,6,glafic_v2_compact_halo,6.1f,-41.16931422283772,-21.95823861308876,-40.23965669840912,-22.244652743945224,0.972777552722602
PLCKG287,7,P0707_Weyl_frozen_axis_contract,7.1a,-26.173015351805162,35.06346778236164,-11.250908117253623,9.497228982976626,29.60239602914999
PLCKG287,7,P0707_Weyl_axis_repaired_exploratory,7.1b,6.264023276474791,-18.338097034418702,-6.575014257877001,3.9685107565284286,25.737630736873147
PLCKG287,7,baryon_only_GR,7.1a,-26.173015351805162,35.06346778236164,-10.2473567421981,8.722457342114113,30.781088888520188
PLCKG287,7,AQUAL_simple_mu_diagnostic,7.1a,-26.173015351805162,35.06346778236164,-10.708513722190633,9.49973153121017,29.877339603297788
PLCKG287,7,QUMOND_simple_nu_diagnostic,7.1a,-26.173015351805162,35.06346778236164,-10.656657923260807,9.439965757402247,29.955320126372236
PLCKG287,7,glafic_v2_compact_halo,7.1a,-26.173015351805162,35.06346778236164,-26.93301148269513,33.843817310396204,1.437059982301794
PLCKG287,7,glafic_v2_compact_halo,7.1b,6.264023276474791,-18.338097034418702,6.162853247295641,-17.553491816025538,0.7911009566002906
PLCKG287,8,P0707_Weyl_frozen_axis_contract,8.1b,0.78541274095876,-14.262847079348049,-1.0160341878844115,-8.57770472322511,5.96372825058466
PLCKG287,8,P0707_Weyl_axis_repaired_exploratory,8.1b,0.78541274095876,-14.262847079348049,0.14252544531818828,-9.414799292123218,4.890487851136287
PLCKG287,8,baryon_only_GR,8.1b,0.78541274095876,-14.262847079348049,-0.3636556903998305,-9.068451188896816,5.319972455443876
PLCKG287,8,AQUAL_simple_mu_diagnostic,8.1b,0.78541274095876,-14.262847079348049,-0.6523356292376438,-9.019314633511677,5.437072087671928
PLCKG287,8,QUMOND_simple_nu_diagnostic,8.1b,0.78541274095876,-14.262847079348049,-0.6422030200899485,-8.997324917585955,5.45562190746412
PLCKG287,8,glafic_v2_compact_halo,8.1a,20.04304316829747,10.295834141390026,19.658229634762606,10.569466516638887,0.4721823084105554
PLCKG287,8,glafic_v2_compact_halo,8.1b,0.78541274095876,-14.262847079348049,0.30739930403166926,-14.35641031267024,0.48708410414686354
PLCKG287,8,glafic_v2_compact_halo,8.1c,-21.63695082971713,-23.37145183518563,-21.12728104825399,-23.539878412870046,0.5367781648010351
