candidate_id,spatial_mode,carrier,amplitude_A,potential_threshold_chi,potential_power,fold,training_galaxies,test_galaxies,training_clusters,test_clusters,training_galaxy_equal_RMSE_km_s,test_galaxy_equal_RMSE_km_s,training_galaxy_RMSE_ratio_to_fixed_RAR,test_galaxy_RMSE_ratio_to_fixed_RAR,training_cluster_equal_RMSE_dex,test_cluster_equal_RMSE_dex
local__potential_shape_path__A2__ct1e-06__p2,local,potential_shape_path,2.0,1e-06,2.0,1,105,26,16,4,11.6835809052348,8.799901631002761,1.0482517745341684,1.0032609191893134,0.2244174130627898,0.2519689872254596
local__potential_shape_path__A2__ct1e-06__p2,local,potential_shape_path,2.0,1e-06,2.0,2,105,26,16,4,10.444482908984268,13.71744136488322,1.0488655197593777,1.0276596678743828,0.24249932460729184,0.17238730210381584
local__potential_shape_path__A2__ct1e-06__p2,local,potential_shape_path,2.0,1e-06,2.0,3,105,26,16,4,11.105693388793306,11.429056903926337,1.0450295436059236,1.0324662573546277,0.2371319190950665,0.2000372051688546
local__potential_shape_path__A2__ct1e-06__p2,local,potential_shape_path,2.0,1e-06,2.0,4,105,26,16,4,11.324256734893812,10.527360989698895,1.0276742959651435,1.1205880733298577,0.22494431677210103,0.25008256451486927
local__potential_shape_path__A2__ct1e-06__p4,local,potential_shape_path,2.0,1e-06,4.0,0,104,27,16,4,10.843912415377943,10.440154112148651,1.004771388636256,1.0020693215913479,0.21159253407150563,0.2527472478379105
local__potential_shape_path__A2__ct1e-06__p4,local,potential_shape_path,2.0,1e-06,4.0,1,105,26,16,4,11.202874909100595,8.758197966200635,1.0051227957078974,0.9985063595547442,0.21440580840211138,0.24307893878859949
local__potential_shape_path__A2__ct1e-06__p4,local,potential_shape_path,2.0,1e-06,4.0,2,105,26,16,4,10.004071082420722,13.393121746041087,1.0046380761030336,1.0033628487432524,0.23261671472457093,0.16286383672207164
local__potential_shape_path__A2__ct1e-06__p4,local,potential_shape_path,2.0,1e-06,4.0,3,105,26,16,4,10.672391385606437,11.11621476430515,1.0042564573355213,1.0042050494743398,0.2276133288032224,0.18903825907288704
local__potential_shape_path__A2__ct1e-06__p4,local,potential_shape_path,2.0,1e-06,4.0,4,105,26,16,4,11.047027337899621,9.524167863071094,1.0025157772167148,1.013802882431055,0.21519098173330325,0.2402876166419565
local__potential_shape_path__A2__ct2e-06__p1,local,potential_shape_path,2.0,2e-06,1.0,0,104,27,16,4,11.620228229788498,11.384091004980014,1.0767029838932796,1.092670493917328,0.26946906769582296,0.318113426224302
local__potential_shape_path__A2__ct2e-06__p1,local,potential_shape_path,2.0,2e-06,1.0,1,105,26,16,4,12.118669031240717,9.033480204279414,1.0872879145552556,1.0298907911986621,0.2764508202763977,0.2931727163254042
local__potential_shape_path__A2__ct2e-06__p1,local,potential_shape_path,2.0,2e-06,1.0,2,105,26,16,4,10.869269251921688,14.056774997401646,1.0915238066515405,1.0530812810467356,0.29112747870074807,0.2294114868636059
local__potential_shape_path__A2__ct2e-06__p1,local,potential_shape_path,2.0,2e-06,1.0,3,105,26,16,4,11.555957964064364,11.636324450895936,1.0873987831594167,1.0511901774724162,0.28732668289897206,0.24783860655814463
local__potential_shape_path__A2__ct2e-06__p1,local,potential_shape_path,2.0,2e-06,1.0,4,105,26,16,4,11.661394328661387,11.203485252112017,1.0582694729758249,1.192558321646645,0.2744084541096692,0.30074984119057313
local__potential_shape_path__A2__ct2e-06__p2,local,potential_shape_path,2.0,2e-06,2.0,0,104,27,16,4,10.890907184889473,10.519692348455907,1.009125813313624,1.0097035792508435,0.24685521047987574,0.29032014610483303
local__potential_shape_path__A2__ct2e-06__p2,local,potential_shape_path,2.0,2e-06,2.0,1,105,26,16,4,11.270418641877896,8.74030029839401,1.011182824590887,0.9964658787166676,0.251119553789449,0.2753028256610141
local__potential_shape_path__A2__ct2e-06__p2,local,potential_shape_path,2.0,2e-06,2.0,2,105,26,16,4,10.065797904915218,13.423471430699651,1.0108368641448133,1.0056365341942548,0.26857607869493555,0.19875443846614788
local__potential_shape_path__A2__ct2e-06__p2,local,potential_shape_path,2.0,2e-06,2.0,3,105,26,16,4,10.729077035406457,11.157413069977185,1.0095904942718639,1.0079267791694597,0.2625632413801361,0.22864370558231456
local__potential_shape_path__A2__ct2e-06__p2,local,potential_shape_path,2.0,2e-06,2.0,4,105,26,16,4,11.082269776587898,9.663184582139303,1.005714022294952,1.0286005584615165,0.2509276309833556,0.2760019257811625
local__potential_shape_path__A2__ct2e-06__p4,local,potential_shape_path,2.0,2e-06,4.0,0,104,27,16,4,10.795262363194523,10.419942809155984,1.0002635893644507,1.000129395565278,0.2308581594101829,0.2682372994694723
local__potential_shape_path__A2__ct2e-06__p4,local,potential_shape_path,2.0,2e-06,4.0,1,105,26,16,4,11.149128935138242,8.769763056245885,1.000300702803584,0.9998248746195522,0.23240208471270501,0.2628503223822633
local__potential_shape_path__A2__ct2e-06__p4,local,potential_shape_path,2.0,2e-06,4.0,2,105,26,16,4,9.960505808331103,13.350632873729367,1.0002631238675177,1.0001797405201693,0.25227400976813286,0.17482706848121954
local__potential_shape_path__A2__ct2e-06__p4,local,potential_shape_path,2.0,2e-06,4.0,3,105,26,16,4,10.62961480747624,11.072550391738039,1.0002312437486296,1.000260542792549,0.24467088811346258,0.21372373272704867
local__potential_shape_path__A2__ct2e-06__p4,local,potential_shape_path,2.0,2e-06,4.0,4,105,26,16,4,11.020767406322783,9.402193552115389,1.000132693070259,1.0008192906036886,0.2330685943062981,0.26047903808953604
local__potential_shape_path__A2__ct4e-06__p1,local,potential_shape_path,2.0,4e-06,1.0,0,104,27,16,4,11.176661086333542,10.895268549175103,1.0356030969142385,1.0457522222706432,0.3053792067843335,0.35768159208762984
local__potential_shape_path__A2__ct4e-06__p1,local,potential_shape_path,2.0,4e-06,1.0,1,105,26,16,4,11.614666484454364,8.840426909023385,1.0420687674184543,1.007881133071493,0.314707133678646,0.32372772681736706
local__potential_shape_path__A2__ct4e-06__p1,local,potential_shape_path,2.0,4e-06,1.0,2,105,26,16,4,10.389790638828964,13.67482005092037,1.0433731620368218,1.0244666376155795,0.3268898241568292,0.27117177676544013
local__potential_shape_path__A2__ct4e-06__p1,local,potential_shape_path,2.0,4e-06,1.0,3,105,26,16,4,11.061790517769927,11.348322470603815,1.0408983475011537,1.0251729540739767,0.32421321794380203,0.28373423886685833
local__potential_shape_path__A2__ct4e-06__p1,local,potential_shape_path,2.0,4e-06,1.0,4,105,26,16,4,11.316856707765545,10.28264255429507,1.027002744811969,1.0945389466488398,0.3109561919499926,0.3379155927374378
local__potential_shape_path__A2__ct4e-06__p2,local,potential_shape_path,2.0,4e-06,2.0,0,104,27,16,4,10.815239978805096,10.443835318056781,1.002114668182665,1.0024226519605526,0.3005693351681102,0.3514369914747659
local__potential_shape_path__A2__ct4e-06__p2,local,potential_shape_path,2.0,4e-06,2.0,1,105,26,16,4,11.17589405312873,8.760148424871009,1.0027020712416264,0.9987287278311788,0.3089145442883639,0.32118978386443664
local__potential_shape_path__A2__ct4e-06__p2,local,potential_shape_path,2.0,4e-06,2.0,2,105,26,16,4,9.98349539252728,13.365339951725893,1.0025718051480657,1.001281540082295,0.3224149825971532,0.2628116738996639
local__potential_shape_path__A2__ct4e-06__p2,local,potential_shape_path,2.0,4e-06,2.0,3,105,26,16,4,10.650888397625893,11.091333337024942,1.0022330575414888,1.0019573369712362,0.31783798991858914,0.2842388231900721
local__potential_shape_path__A2__ct4e-06__p2,local,potential_shape_path,2.0,4e-06,2.0,4,105,26,16,4,11.033772689343985,9.45978200343988,1.0013129202044126,1.006949310442365,0.30681122892673707,0.32915519009776395
local__potential_shape_path__A2__ct4e-06__p4,local,potential_shape_path,2.0,4e-06,4.0,0,104,27,16,4,10.792593742994043,10.418678949186436,1.0000163213008708,1.0000080874611381,0.3017035342491828,0.34848760970749143
local__potential_shape_path__A2__ct4e-06__p4,local,potential_shape_path,2.0,4e-06,4.0,1,105,26,16,4,11.145985877794594,8.771199993433479,1.000018707457751,0.9999886972375873,0.3083637090997092,0.3243316143617696
local__potential_shape_path__A2__ct4e-06__p4,local,potential_shape_path,2.0,4e-06,4.0,2,105,26,16,4,9.9580482419047,13.348381786732963,1.000016327859555,1.0000110974581329,0.3236753588158588,0.25783861777307987
local__potential_shape_path__A2__ct4e-06__p4,local,potential_shape_path,2.0,4e-06,4.0,3,105,26,16,4,10.627309301560802,11.069846418789668,1.0000142990059426,1.0000162740962375,0.31647412170207534,0.2914107506682486
local__potential_shape_path__A2__ct4e-06__p4,local,potential_shape_path,2.0,4e-06,4.0,4,105,26,16,4,11.01939541088577,9.394975966998238,1.0000081847269913,1.0000510126080508,0.30742299385956684,0.3278843024896359
local__potential_shape_path__A3__ct5e-07__p1,local,potential_shape_path,3.0,5e-07,1.0,0,104,27,16,4,16.48956155559853,16.322171527738703,1.5278839433197602,1.5666384972867589,0.16551739497011594,0.19449849427372778
local__potential_shape_path__A3__ct5e-07__p1,local,potential_shape_path,3.0,5e-07,1.0,1,105,26,16,4,17.293896847084852,12.50855720251992,1.5516097509493163,1.426078054386413,0.16210396663768714,0.20567671824207812
local__potential_shape_path__A3__ct5e-07__p1,local,potential_shape_path,3.0,5e-07,1.0,2,105,26,16,4,15.909638151186732,18.495429478426477,1.597692392629031,1.3856087596373432,0.1848399777903173,0.10368426528370038
local__potential_shape_path__A3__ct5e-07__p1,local,potential_shape_path,3.0,5e-07,1.0,3,105,26,16,4,16.8929729842269,14.553916914283635,1.5896041093362114,1.314756611385709,0.17517461158238812,0.15706405780240928
local__potential_shape_path__A3__ct5e-07__p1,local,potential_shape_path,3.0,5e-07,1.0,4,105,26,16,4,15.63346696290145,19.423211597350754,1.4187343620609578,2.0675095385302225,0.16996479181168508,0.17849810812208325
local__potential_shape_path__A3__ct5e-07__p2,local,potential_shape_path,3.0,5e-07,2.0,0,104,27,16,4,14.320100890053274,12.913369723532497,1.3268668268018866,1.2394540826998681,0.1519772124094098,0.1750256145128651
local__potential_shape_path__A3__ct5e-07__p2,local,potential_shape_path,3.0,5e-07,2.0,1,105,26,16,4,14.734361192154498,10.801586975628796,1.3219680157633094,1.2314694563963882,0.14623044640955368,0.19362046450206677
local__potential_shape_path__A3__ct5e-07__p2,local,potential_shape_path,3.0,5e-07,2.0,2,105,26,16,4,13.426664215784028,16.2909490298548,1.348344888305486,1.2204572867530248,0.1697688388592573,0.08795694123867424
local__potential_shape_path__A3__ct5e-07__p2,local,potential_shape_path,3.0,5e-07,2.0,3,105,26,16,4,14.21357713111496,13.325037051844761,1.3374768690557721,1.2037433403016482,0.15935369286706105,0.14645088043800564
local__potential_shape_path__A3__ct5e-07__p2,local,potential_shape_path,3.0,5e-07,2.0,4,105,26,16,4,13.470483406862572,16.1442015623809,1.22244398688012,1.718474339574702,0.15597045706057025,0.16035935956411385
local__potential_shape_path__A3__ct5e-07__p4,local,potential_shape_path,3.0,5e-07,4.0,0,104,27,16,4,12.898465585655115,10.939944831324022,1.1951414472323505,1.050040351666367,0.14903731362827183,0.17156671406516974
local__potential_shape_path__A3__ct5e-07__p4,local,potential_shape_path,3.0,5e-07,4.0,1,105,26,16,4,13.009871629765655,10.306808674762914,1.1672466800185617,1.175060674374007,0.14306012510361305,0.19083716412324273
local__potential_shape_path__A3__ct5e-07__p4,local,potential_shape_path,3.0,5e-07,4.0,2,105,26,16,4,11.732128075297165,15.29385327701689,1.1781746132204507,1.1457585828953547,0.16653627478235186,0.08571054495052022
local__potential_shape_path__A3__ct5e-07__p4,local,potential_shape_path,3.0,5e-07,4.0,3,105,26,16,4,12.573554631515032,12.300795354831617,1.1831531447946813,1.1112164589997953,0.15629556452438156,0.1434238711974637
local__potential_shape_path__A3__ct5e-07__p4,local,potential_shape_path,3.0,5e-07,4.0,4,105,26,16,4,12.347705364262579,13.19241594169854,1.120552078080607,1.4042706407749868,0.15310998083951205,0.15656613892711332
local__potential_shape_path__A3__ct1e-06__p1,local,potential_shape_path,3.0,1e-06,1.0,0,104,27,16,4,13.77122678537828,13.520174857603566,1.2760094447781538,1.297696595454462,0.18083243829612755,0.21440344563187458
local__potential_shape_path__A3__ct1e-06__p1,local,potential_shape_path,3.0,1e-06,1.0,1,105,26,16,4,14.420616205178577,10.421014077708646,1.2938187914787105,1.1880810264574957,0.17942094935758798,0.219095440814725
local__potential_shape_path__A3__ct1e-06__p1,local,potential_shape_path,3.0,1e-06,1.0,2,105,26,16,4,13.106858893074358,15.957636431505605,1.3162291024931356,1.195486747057862,0.20121954187832683,0.12170909713088993
local__potential_shape_path__A3__ct1e-06__p1,local,potential_shape_path,3.0,1e-06,1.0,3,105,26,16,4,13.90690106428629,12.937014159959926,1.3086190986372024,1.1686905318048573,0.19217365243530313,0.17043318250274073
local__potential_shape_path__A3__ct1e-06__p1,local,potential_shape_path,3.0,1e-06,1.0,4,105,26,16,4,13.356407147240741,15.098897921184854,1.2120915864941444,1.6072066824212385,0.18562881222149202,0.1973273846992948
local__potential_shape_path__A3__ct1e-06__p2,local,potential_shape_path,3.0,1e-06,2.0,0,104,27,16,4,11.59346369111852,11.041291383110627,1.0742230447665575,1.05976782017914,0.16065703648322371,0.18508052390124521
local__potential_shape_path__A3__ct1e-06__p2,local,potential_shape_path,3.0,1e-06,2.0,1,105,26,16,4,12.025275166724873,8.957777573400787,1.0789086098708953,1.0212600707400645,0.15554496672065166,0.2017934268635438
local__potential_shape_path__A3__ct1e-06__p2,local,potential_shape_path,3.0,1e-06,2.0,2,105,26,16,4,10.768800938387209,13.996571035883486,1.0814344847757735,1.0485710242537407,0.17920229993712028,0.09509824710704431
local__potential_shape_path__A3__ct1e-06__p2,local,potential_shape_path,3.0,1e-06,2.0,3,105,26,16,4,11.440687824686853,11.646502072158054,1.076552031234262,1.052109592838146,0.16833584373357063,0.15540176534349437
local__potential_shape_path__A3__ct1e-06__p2,local,potential_shape_path,3.0,1e-06,2.0,4,105,26,16,4,11.54619280260281,11.21814650890679,1.047814954859721,1.19411894348913,0.1644451068955829,0.1712564191096152
local__potential_shape_path__A3__ct1e-06__p4,local,potential_shape_path,3.0,1e-06,4.0,0,104,27,16,4,10.875242624258236,10.45098059665251,1.0076743720132033,1.003108471767242,0.151040304038008,0.17303402516344274
local__potential_shape_path__A3__ct1e-06__p4,local,potential_shape_path,3.0,1e-06,4.0,1,105,26,16,4,11.234956873508713,8.761032219084102,1.0080011920141432,0.998829487615979,0.14495226866529234,0.19274030941912013
local__potential_shape_path__A3__ct1e-06__p4,local,potential_shape_path,3.0,1e-06,4.0,2,105,26,16,4,10.031140328989242,13.421707714572566,1.0073564490104336,1.0055044031443618,0.16861400626525946,0.08643341486112124
local__potential_shape_path__A3__ct1e-06__p4,local,potential_shape_path,3.0,1e-06,4.0,3,105,26,16,4,10.700409967747133,11.14040374159979,1.0068929650331426,1.0063902081507354,0.1580565710977139,0.14582849163031125
local__potential_shape_path__A3__ct1e-06__p4,local,potential_shape_path,3.0,1e-06,4.0,4,105,26,16,4,11.064826455646749,9.59568077318309,1.0041310440044429,1.021415095429073,0.15477910462572747,0.15927078427907285
local__potential_shape_path__A3__ct2e-06__p1,local,potential_shape_path,3.0,2e-06,1.0,0,104,27,16,4,12.188941902563595,11.947282094859846,1.1293986535779874,1.1467268332490879,0.20726871987548157,0.2471330670861876
local__potential_shape_path__A3__ct2e-06__p1,local,potential_shape_path,3.0,2e-06,1.0,1,105,26,16,4,12.7366222596925,9.34789802153345,1.1427307255870573,1.0657369996649533,0.20884446830515976,0.24176847196450152
local__potential_shape_path__A3__ct2e-06__p1,local,potential_shape_path,3.0,2e-06,1.0,2,105,26,16,4,11.465130537153689,14.548404102166561,1.1513619395764123,1.089912304346276,0.22871218372116983,0.15387979033221003
local__potential_shape_path__A3__ct2e-06__p1,local,potential_shape_path,3.0,2e-06,1.0,3,105,26,16,4,12.176224556691679,11.990186462771216,1.1457649644967671,1.0831569959152691,0.22088463666579455,0.19430890597908573
local__potential_shape_path__A3__ct2e-06__p1,local,potential_shape_path,3.0,2e-06,1.0,4,105,26,16,4,12.097545376700314,12.307615043676606,1.097850103450825,1.3100877458818492,0.21269795938075553,0.22793497779796623
local__potential_shape_path__A3__ct2e-06__p2,local,potential_shape_path,3.0,2e-06,2.0,0,104,27,16,4,10.949369662117018,10.57135664850494,1.014542808783242,1.014662434220272,0.18840336344169628,0.21785559071201976
local__potential_shape_path__A3__ct2e-06__p2,local,potential_shape_path,3.0,2e-06,2.0,1,105,26,16,4,11.339288972535138,8.737466339778102,1.0173618759373677,0.9961427842043469,0.1855749353179078,0.2273590582230582
local__potential_shape_path__A3__ct2e-06__p2,local,potential_shape_path,3.0,2e-06,2.0,2,105,26,16,4,10.127076595657249,13.469644849958282,1.0169906494853997,1.0090956749653188,0.20875057357280385,0.12303316610231677
local__potential_shape_path__A3__ct2e-06__p2,local,potential_shape_path,3.0,2e-06,2.0,3,105,26,16,4,10.788773024111997,11.204430146970578,1.0152077997068407,1.0121741589771887,0.1973614006497011,0.18340740978327819
local__potential_shape_path__A3__ct2e-06__p2,local,potential_shape_path,3.0,2e-06,2.0,4,105,26,16,4,11.119912742204658,9.81024355710132,1.0091301147674094,1.0442542948138465,0.19230746064904156,0.20375409233664002
local__potential_shape_path__A3__ct2e-06__p4,local,potential_shape_path,3.0,2e-06,4.0,0,104,27,16,4,10.796709381927718,10.420617054454311,1.0003976667127583,1.0001941111357018,0.17492647919128967,0.1932013408669184
local__potential_shape_path__A3__ct2e-06__p4,local,potential_shape_path,3.0,2e-06,4.0,1,105,26,16,4,11.150820225866966,8.769036361987188,1.000452445537427,0.9997420255173098,0.16796953230948672,0.2164920217115338
local__potential_shape_path__A3__ct2e-06__p4,local,potential_shape_path,3.0,2e-06,4.0,2,105,26,16,4,9.961833344411858,13.351859738051791,1.0003964389232725,1.0002716526303488,0.19359563757740686,0.09902912221062733
local__potential_shape_path__A3__ct2e-06__p4,local,potential_shape_path,3.0,2e-06,4.0,3,105,26,16,4,10.63086740407718,11.073996240413797,1.0003491112611185,1.0003911563666619,0.179850505977893,0.17418103398418983
local__potential_shape_path__A3__ct2e-06__p4,local,potential_shape_path,3.0,2e-06,4.0,4,105,26,16,4,11.021515889289308,9.406071655907324,1.0002006177671,1.0012320965158854,0.1763103465647516,0.18810235878023096
local__potential_shape_path__A3__ct4e-06__p1,local,potential_shape_path,3.0,4e-06,1.0,0,104,27,16,4,11.420406421825884,11.158950818515297,1.0581879657175812,1.0710610357148747,0.2473030203085936,0.29437419306505763
local__potential_shape_path__A3__ct4e-06__p1,local,potential_shape_path,3.0,4e-06,1.0,1,105,26,16,4,11.892742209461005,8.934487316755876,1.0670177427846013,1.01860479057109,0.2526973479316675,0.2754405604679921
local__potential_shape_path__A3__ct4e-06__p1,local,potential_shape_path,3.0,4e-06,1.0,2,105,26,16,4,10.652702295257017,13.882699549361377,1.0697755194893868,1.0400401961709431,0.2693057742530648,0.2029504884782091
local__potential_shape_path__A3__ct4e-06__p1,local,potential_shape_path,3.0,4e-06,1.0,3,105,26,16,4,11.331272748925747,11.510207918844209,1.0662562322523075,1.0397971933502304,0.2634839295854215,0.23150848010086603
local__potential_shape_path__A3__ct4e-06__p1,local,potential_shape_path,3.0,4e-06,1.0,4,105,26,16,4,11.50284464439357,10.80108488220482,1.0438811171684754,1.1497246945236879,0.25362804706192404,0.2719973454501574
local__potential_shape_path__A3__ct4e-06__p2,local,potential_shape_path,3.0,4e-06,2.0,0,104,27,16,4,10.827288275608025,10.456528433512444,1.0032310349925087,1.003640965546435,0.2490170246631373,0.29195623593881415
local__potential_shape_path__A3__ct4e-06__p2,local,potential_shape_path,3.0,4e-06,2.0,1,105,26,16,4,11.191404302029142,8.755437421094872,1.0040936519620576,0.9981916347843542,0.2525255428216904,0.2796421979643437
local__potential_shape_path__A3__ct4e-06__p2,local,potential_shape_path,3.0,4e-06,2.0,2,105,26,16,4,9.996805601839757,13.374484370226261,1.0039084552943958,1.001966605892239,0.27112451970380236,0.1980967875898461
local__potential_shape_path__A3__ct4e-06__p2,local,potential_shape_path,3.0,4e-06,2.0,3,105,26,16,4,10.663358343428397,11.102378989466136,1.003406461246649,1.002955167634944,0.26219009175015534,0.2414576176973244
local__potential_shape_path__A3__ct4e-06__p2,local,potential_shape_path,3.0,4e-06,2.0,4,105,26,16,4,11.041429935586885,9.493331858868196,1.0020078139467503,1.010520534787355,0.25543214411237164,0.26887550466435783
local__potential_shape_path__A3__ct4e-06__p4,local,potential_shape_path,3.0,4e-06,4.0,0,104,27,16,4,10.792681913132643,10.418721079900836,1.0000244909382863,1.0000121312612529,0.2608421837368437,0.29677394164460463
local__potential_shape_path__A3__ct4e-06__p4,local,potential_shape_path,3.0,4e-06,4.0,1,105,26,16,4,11.146090193408243,8.771150586224723,1.0000280666626047,0.9999830644107955,0.2621171478561616,0.29224605199164116
local__potential_shape_path__A3__ct4e-06__p4,local,potential_shape_path,3.0,4e-06,4.0,2,105,26,16,4,9.958129606092033,13.348455959813055,1.0000244986892055,1.0000166542293139,0.28260308144196944,0.2019191549697819
local__potential_shape_path__A3__ct4e-06__p4,local,potential_shape_path,3.0,4e-06,4.0,3,105,26,16,4,10.627385374418207,11.069936508047535,1.000021457350827,1.0000244124859297,0.2698057960529954,0.26277115779806276
local__potential_shape_path__A3__ct4e-06__p4,local,potential_shape_path,3.0,4e-06,4.0,4,105,26,16,4,11.019440574361495,9.39521570283192,1.000012283304426,1.0000765313602087,0.2661308671773257,0.27735680602335155
local__potential_shape_path__A4__ct5e-07__p1,local,potential_shape_path,4.0,5e-07,1.0,0,104,27,16,4,19.014359289869127,18.670135515048205,1.761825755860702,1.792001327625278,0.14328111183098435,0.14631073454953653
local__potential_shape_path__A4__ct5e-07__p1,local,potential_shape_path,4.0,5e-07,1.0,1,105,26,16,4,19.884575420023797,14.538609895011877,1.784045631126612,1.6575207017788407,0.13113567353864508,0.1863826160798821
local__potential_shape_path__A4__ct5e-07__p1,local,potential_shape_path,4.0,5e-07,1.0,2,105,26,16,4,18.43279660423014,20.881190710542207,1.8510753437380976,1.5643411143241386,0.15602667558167374,0.07840564458150728
local__potential_shape_path__A4__ct5e-07__p1,local,potential_shape_path,4.0,5e-07,1.0,3,105,26,16,4,19.58649172466043,16.089948107767814,1.8430602927069553,1.4535170000028794,0.14122899611400638,0.15408511187339619
local__potential_shape_path__A4__ct5e-07__p1,local,potential_shape_path,4.0,5e-07,1.0,4,105,26,16,4,17.721340911679928,23.235784977850376,1.6082085536662585,2.4733400465809368,0.14665859796180067,0.13224886256612114
local__potential_shape_path__A4__ct5e-07__p2,local,potential_shape_path,4.0,5e-07,2.0,0,104,27,16,4,16.02575237216726,13.890579183850376,1.4849084765834546,1.3332488304051633,0.13915153757419577,0.13088015733103178
local__potential_shape_path__A4__ct5e-07__p2,local,potential_shape_path,4.0,5e-07,2.0,1,105,26,16,4,16.33423053765207,12.254716259264713,1.4655084160946188,1.3971381061078,0.12454522899715986,0.1803778283388148
local__potential_shape_path__A4__ct5e-07__p2,local,potential_shape_path,4.0,5e-07,2.0,2,105,26,16,4,15.01304752183195,17.816647820693582,1.5076541394513017,1.3347569634174765,0.1481657624587866,0.08227906513854291
local__potential_shape_path__A4__ct5e-07__p2,local,potential_shape_path,4.0,5e-07,2.0,3,105,26,16,4,15.907672138761303,14.342916431345733,1.4968887374270177,1.295695469180347,0.13278308019538107,0.15510264883410235
local__potential_shape_path__A4__ct5e-07__p2,local,potential_shape_path,4.0,5e-07,2.0,4,105,26,16,4,14.708658914482458,18.814055768435967,1.3348081952218238,2.002667765045945,0.14185595931670444,0.11870031358592471
local__potential_shape_path__A4__ct5e-07__p4,local,potential_shape_path,4.0,5e-07,4.0,0,104,27,16,4,13.996985812352934,11.125965107422397,1.2969277445892822,1.0678949934532371,0.1376414617879276,0.1278356558668534
local__potential_shape_path__A4__ct5e-07__p4,local,potential_shape_path,4.0,5e-07,4.0,1,105,26,16,4,13.906582949271547,11.454265479852713,1.2476996883506022,1.3058801559178301,0.12273682986959135,0.17850861407122814
local__potential_shape_path__A4__ct5e-07__p4,local,potential_shape_path,4.0,5e-07,4.0,2,105,26,16,4,12.627204161432969,16.379648959273645,1.2680607715386818,1.22710235543474,0.1459517275121505,0.08315657441390083
local__potential_shape_path__A4__ct5e-07__p4,local,potential_shape_path,4.0,5e-07,4.0,3,105,26,16,4,13.604333052757491,12.836693422780264,1.280147890228301,1.1596278613744249,0.1307674875164203,0.15401980313566874
local__potential_shape_path__A4__ct5e-07__p4,local,potential_shape_path,4.0,5e-07,4.0,4,105,26,16,4,13.097935270850481,14.811774086260144,1.1886353094232025,1.576643700369023,0.14039622131199261,0.11523127652089384
local__potential_shape_path__A4__ct1e-06__p1,local,potential_shape_path,4.0,1e-06,1.0,0,104,27,16,4,15.159798390991888,14.776578126424617,1.4046712198783202,1.4182889887954402,0.15175638405721503,0.16422694924734985
local__potential_shape_path__A4__ct1e-06__p1,local,potential_shape_path,4.0,1e-06,1.0,1,105,26,16,4,15.85003331666894,11.465884732772585,1.4220662043072492,1.3072048459943209,0.14224784298987067,0.19532715102230877
local__potential_shape_path__A4__ct1e-06__p1,local,potential_shape_path,4.0,1e-06,1.0,2,105,26,16,4,14.505133508715566,17.214392931375315,1.4566479288037517,1.2896382679501894,0.1674817698066152,0.08300553232978658
local__potential_shape_path__A4__ct1e-06__p1,local,potential_shape_path,4.0,1e-06,1.0,3,105,26,16,4,15.390071248220492,13.765762933016392,1.4481832488568298,1.2435571766380715,0.15341416142182757,0.15794578680207058
local__potential_shape_path__A4__ct1e-06__p1,local,potential_shape_path,4.0,1e-06,1.0,4,105,26,16,4,14.456873719203754,17.377568391264095,1.3119587332791973,1.8497604387062476,0.15569198498273748,0.1487632834946701
local__potential_shape_path__A4__ct1e-06__p2,local,potential_shape_path,4.0,1e-06,2.0,0,104,27,16,4,11.984513506363944,11.267879929432624,1.1104567997840635,1.0815162951972472,0.1442589507713542,0.1400582342949733
local__potential_shape_path__A4__ct1e-06__p2,local,potential_shape_path,4.0,1e-06,2.0,1,105,26,16,4,12.4076242643297,9.200269969424422,1.1132130002206229,1.0489061916096418,0.13052270484784023,0.186317424255618
local__potential_shape_path__A4__ct1e-06__p2,local,potential_shape_path,4.0,1e-06,2.0,2,105,26,16,4,11.138041528720128,14.33064506592422,1.1185147047417288,1.0735986075781356,0.15515355141344608,0.08104560715803276
local__potential_shape_path__A4__ct1e-06__p2,local,potential_shape_path,4.0,1e-06,2.0,3,105,26,16,4,11.829030382040015,11.886001893551319,1.1130944992518874,1.0737452786440376,0.1392565051575814,0.1590263864571526
local__potential_shape_path__A4__ct1e-06__p2,local,potential_shape_path,4.0,1e-06,2.0,4,105,26,16,4,11.808625781332454,11.967658894185725,1.07163070126743,1.2739010123835501,0.14678919715386704,0.12911473541051077
local__potential_shape_path__A4__ct1e-06__p4,local,potential_shape_path,4.0,1e-06,4.0,0,104,27,16,4,10.91018738079123,10.461838071765689,1.0109122708639373,1.0041505964910713,0.13915295283451018,0.1293090767148126
local__potential_shape_path__A4__ct1e-06__p4,local,potential_shape_path,4.0,1e-06,4.0,1,105,26,16,4,11.269328315993409,8.769997495780775,1.0110850004689413,0.9998516026482427,0.12425527826341859,0.18004865382949303
local__potential_shape_path__A4__ct1e-06__p4,local,potential_shape_path,4.0,1e-06,4.0,2,105,26,16,4,10.060785321217436,13.454284414051363,1.0103334858300295,1.0079449282595287,0.14773097500084553,0.08292918998934676
local__potential_shape_path__A4__ct1e-06__p4,local,potential_shape_path,4.0,1e-06,4.0,3,105,26,16,4,10.731928397793158,11.165191413145534,1.0098588033120393,1.0086294510457967,0.13225975235926293,0.15557778142960108
