case,domain,scenario,resolution,cells,cell_kpc,sigma_weighted_mean,sigma_median,sigma_p90,sigma_maximum,sigma_r80_kpc,sigma_active_pixels,transverse_mismatch_weighted_mean,transverse_mismatch_median,transverse_mismatch_p90,transverse_mismatch_maximum,transverse_mismatch_r80_kpc,transverse_mismatch_active_pixels,survival_weighted_mean,survival_median,survival_p90,survival_maximum,survival_r80_kpc,survival_active_pixels,screen_weighted_mean,screen_median,screen_p90,screen_maximum,screen_r80_kpc,screen_active_pixels,trace_length_kpc_weighted_mean,trace_length_kpc_median,trace_length_kpc_p90,trace_length_kpc_maximum,trace_length_kpc_r80_kpc,trace_length_kpc_active_pixels,sigma_global_minimum,sigma_global_maximum,minimum_eigenvalue_proxy,maximum_direction_norm_error,all_coefficients_finite
DDO47,registered_galaxy_baryons_only,high,check,33,1.1006757167499719,0.014182017911207913,0.0030532632386382932,0.03129354309042834,0.19950322749228316,8.171801719626378,250,0.16160519527638023,0.03569191894944673,0.6142980995038059,0.9800460445467153,8.171801719626378,250,0.13060908459519427,0.07891375816629453,0.2419990885698088,0.6188422504503921,8.171801719626378,250,0.9835366413766553,0.9870127333962422,0.992599726937462,0.997900907912536,8.171801719626378,250,3.4519381682366124,2.8670822248843564,5.263749718485987,9.821109655909874,8.171801719626378,250,4.767676503111011e-09,0.19950322749228316,0.000948364977697181,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,low,primary,65,0.43151672241273586,0.0045208572304461705,0.0009059379613397113,0.007417230960495015,0.31674536227338,5.812465676726481,819,0.15386887554939238,0.05224999992977609,0.5542559066070678,0.9986873981342703,5.812465676726481,819,0.04571251379443474,0.019941041021928396,0.10217704935880799,0.8978798033028129,5.812465676726481,819,0.9564933770617001,0.9621836354153825,0.9763392574179235,0.99667488258657,5.812465676726481,819,1.816460851698229,1.4192444082916567,3.283020579800026,15.104981828764172,5.812465676726481,819,1.0298348551296455e-15,0.31674536227338,0.002505898489300212,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,low,check,33,0.8630334448254717,0.00864546837166755,0.0028673223497827777,0.014021044447640683,0.14356810090042177,5.81660444850519,204,0.14159679976460077,0.056068690598382,0.6226953668070954,0.9987375190196341,5.81660444850519,204,0.0975888792071293,0.04315505406516601,0.17843254026982075,0.9749031665732627,5.81660444850519,204,0.9567532350204233,0.9626798796766394,0.9762229871365038,0.9886907852489176,5.81660444850519,204,2.8533341556264045,2.1003147353499556,4.433279453286921,19.19638924147024,5.81660444850519,204,1.3733684903304041e-09,0.14356810090042177,0.0024614128386812647,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,nominal,primary,65,0.43151672241273586,0.004980113719236477,0.0011883530022244997,0.008593096157677142,0.16994208845761344,5.71067728837607,788,0.18494778739426826,0.06781738314333136,0.647229519536552,0.9983781678101836,5.71067728837607,788,0.04354856810577422,0.02012451981854696,0.10094590299754595,0.8394542911966758,5.71067728837607,788,0.9498582183330606,0.9567947882528277,0.972089077386373,0.9978785044099505,5.71067728837607,788,1.7835196153401789,1.4258251865479983,3.2620832366821038,13.524705493670433,5.71067728837607,788,1.372155016882754e-15,0.215119758609831,0.002121460523013388,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,nominal,check,33,0.8630334448254717,0.0107125863752717,0.003867508004117709,0.017819882994386985,0.1677192020701007,5.589657677814739,188,0.17715720802704688,0.07408260026166089,0.616359047189665,0.995350711369555,5.589657677814739,188,0.09664728358490951,0.04203745655240815,0.19306185727245886,0.999307006140149,5.589657677814739,188,0.9495261211424366,0.9563611531039937,0.9720912030481784,0.9859121803808324,5.589657677814739,188,2.8802747351518034,2.072351733019058,4.631352486914277,26.971261407389648,5.589657677814739,188,2.1048686451035453e-09,0.1677192020701007,0.0027021031165704867,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,high,primary,65,0.43151672241273586,0.005511777084628521,0.0013202952475870264,0.010896133783069617,0.24383877896866601,5.571895942656955,757,0.2059747251543974,0.08155269558836989,0.6901665734016774,0.9980229363497136,5.571895942656955,757,0.04212655938304133,0.01900901537052968,0.09612255716981634,0.7000213810548099,5.571895942656955,757,0.9349264719111946,0.9462250182671821,0.9645121283987883,0.9938457313481147,5.571895942656955,757,1.7544676944944828,1.3853522815210098,3.179016797397414,10.972894226449446,5.571895942656955,757,1.7344051900263052e-15,0.24383877896866601,0.0032215178435076163,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,high,check,33,0.8630334448254717,0.011833324239778564,0.004201554052844756,0.018750799276847523,0.17630784296014754,5.4922292962574675,180,0.1978282033761784,0.08831687488936728,0.6627807764592906,0.9853113405169561,5.4922292962574675,180,0.08800918740450211,0.04886075610809748,0.17749979017379497,0.8791659531953817,5.4922292962574675,180,0.9341070277560378,0.9456722893452946,0.9638848475278055,0.9884981705243175,5.4922292962574675,180,2.709588077858111,2.2381824367757357,4.420417657381096,14.537321585433146,5.4922292962574675,180,3.4048228720397124e-09,0.17630784296014754,0.00318313558860988,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,low,primary,65,0.1716639765467702,0.0009468878608502912,0.0001998544435867645,0.001900133977409269,0.04833093733390725,2.973667191455086,1358,0.10640528923051643,0.028754746882216135,0.4191183636416445,0.9935037835211161,2.973667191455086,1358,0.017293620864958004,0.0071571776961893985,0.02989973542516964,0.4928531742835901,2.973667191455086,1358,0.9802088268616793,0.9816911782077788,0.9881728100318077,0.9983810883772108,2.973667191455086,1358,1.0834197284028841,0.8475206876957766,1.7422929506201639,8.23987087424497,2.973667191455086,1358,2.9717867023005517e-14,0.04833093733390725,0.0016189030094231477,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,low,check,33,0.3433279530935404,0.0022568547755820972,0.0003979137495053815,0.004950333240129223,0.05693292382150916,2.973521666907182,338,0.116809266391387,0.03214472839249698,0.3807504907588014,0.9613538466826412,2.973521666907182,338,0.027567149344124874,0.013811244652779997,0.051042710846213535,0.4253380125383409,2.973521666907182,338,0.9801497111773116,0.9814450610165776,0.9882302009774262,0.9967003820370682,2.973521666907182,338,1.433777864185389,1.179289868712536,2.288712846714675,7.442937987971343,2.973521666907182,338,2.2988660011221902e-11,0.05693292382150916,0.0020563552112719953,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,nominal,primary,65,0.1716639765467702,0.0011147338831372826,0.0003066481902914215,0.002460185193047747,0.0408062954959788,2.9220336508438605,1309,0.1311951044457222,0.0371519207220722,0.476695760824097,0.993538612586907,2.9220336508438605,1309,0.01737260813270546,0.007955884776350453,0.03267929482278015,0.4928531742835901,2.9220336508438605,1309,0.9766046049612073,0.9789505645804689,0.9849302397499328,0.9988606786324363,2.9220336508438605,1309,1.0835040251608592,0.8937394303983268,1.8227759592154196,8.23987087424497,2.9220336508438605,1309,3.93016436106145e-14,0.0408062954959788,0.0011393162457940113,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,nominal,check,33,0.3433279530935404,0.002762130889522689,0.0005216917954955811,0.00578430861482695,0.06295568926765738,2.9095029628257016,325,0.1440037083238864,0.040506686410296824,0.4418414118077214,0.9970168764978584,2.9095029628257016,325,0.02769664146560239,0.015531849007731635,0.05444611230339358,0.48309790569319844,2.9095029628257016,325,0.976230892108983,0.978590126196908,0.9849332914800476,0.9942103922097842,2.9095029628257016,325,1.4238873087801234,1.2511487467838587,2.365747231722752,8.123433972902724,2.9095029628257016,325,3.1452931650909746e-11,0.06295568926765738,0.0016923605302461937,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,high,primary,65,0.1716639765467702,0.0013364688301088718,0.0003947668254579391,0.0030018513343657506,0.04742671619281163,2.836769415539894,1236,0.14767898894165346,0.046625481559312815,0.47474119596299097,0.9674964104757205,2.836769415539894,1236,0.017695570912956232,0.009077282220479543,0.039301982588326456,0.4928531742835901,2.836769415539894,1236,0.9675614944382842,0.9735386598735514,0.9802238370485405,0.9951767308218542,2.836769415539894,1236,1.0863297631071205,0.9549205081682398,2.0023477936069107,8.23987087424497,2.836769415539894,1236,4.918385341824191e-14,0.04742671619281163,0.0025958612398492118,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,high,check,33,0.3433279530935404,0.0031267662665904936,0.000733616233925562,0.005554077167194191,0.09720225425727108,2.8395320476415455,307,0.16224218245057226,0.04904667038413878,0.4762090023961914,0.9665451341940509,2.8395320476415455,307,0.02534316623541117,0.014671156698041976,0.059144977047536476,0.3988865360124976,2.8395320476415455,307,0.9662771932567369,0.9734709276355171,0.9804171365364868,0.9920502381107864,2.8395320476415455,307,1.371184436874095,1.2157237538988093,2.469133770947153,7.134224346580211,2.8395320476415455,307,3.1059925506538727e-11,0.09720225425727108,0.0008755925023161317,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,low,primary,65,0.22662703395223857,0.0010360255180360228,0.0002846048562605462,0.002713508561986724,0.01607639688446158,2.2761402188558177,455,0.09998262390011456,0.03593387954862844,0.35846273982935345,0.8526146043098007,2.2761402188558177,455,0.017873334277391396,0.010566842790401765,0.030815670831664282,0.2009843480791017,2.2761402188558177,455,0.9757931264524589,0.9782305538962259,0.9884809420645662,0.9979455712641365,2.2761402188558177,455,1.166232391251694,1.0306827013480089,1.7691902176062129,4.7368211283504715,2.2761402188558177,455,1.626399920563663e-11,0.15816681579717992,0.0006523309173505139,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,low,check,33,0.45325406790447714,0.0013114778669941973,0.00046472245576614215,0.002802652634629393,0.01472234530937458,2.2731737051096848,113,0.09215912209132399,0.045563799082155874,0.25040753699296014,0.7055497439741565,2.2731737051096848,113,0.029356832630953306,0.013418335803944026,0.0382643631462533,0.5369373185427515,2.2731737051096848,113,0.975452722101048,0.9782853245780632,0.9875333045569903,0.9991028756737634,2.2731737051096848,113,1.415138128936329,1.1622897743682659,1.9752296028011753,8.774353839126459,2.2731737051096848,113,2.3138894790168494e-09,0.01472234530937458,0.0006524907799073232,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,nominal,primary,65,0.22662703395223857,0.0012136425951862258,0.0003463664985479872,0.0031699173281530403,0.04507385210116289,2.3394388863482973,483,0.1252722462279877,0.04223647499750632,0.46202935410325713,0.9820624371999911,2.3394388863482973,483,0.01620090101871654,0.010315630281028443,0.030983199962013975,0.19551520083044416,2.3394388863482973,483,0.9740950037913818,0.9773531702589187,0.9876783824980341,0.9992042726967287,2.3394388863482973,483,1.1272603579083926,1.0182929417706101,1.774071649959911,4.664259935758998,2.3394388863482973,483,2.0795973325537237e-11,0.09940364203631463,0.0007189855350762541,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,nominal,check,33,0.45325406790447714,0.0016703620492586567,0.0005409878909286437,0.0035925735767085745,0.02294759813201437,2.2915348192836906,114,0.11652183574185189,0.05390120779107681,0.3253612179399004,0.8636177174782685,2.2915348192836906,114,0.027395264528882836,0.01331227317920769,0.037183402530995245,0.48537192140871455,2.2915348192836906,114,0.9733084547906834,0.9772222387800082,0.9865526343479919,0.9989095948556421,2.2915348192836906,114,1.3858335400272739,1.1576559865967324,1.9465768345766705,8.150526465859933,2.2915348192836906,114,2.9738710287470232e-09,0.0234338997199202,0.0007197932275518409,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,high,primary,65,0.22662703395223857,0.0012325440429594864,0.0003959523464631772,0.0030706764171678233,0.02158334591042374,2.4001719374471575,509,0.14833225170218786,0.048995747166368245,0.5129387433600561,0.9933032816179496,2.4001719374471575,509,0.014971618821001963,0.00997159946704762,0.03155850333829386,0.34325592731584,2.4001719374471575,509,0.9697266118235702,0.974891283149239,0.9856019657843723,0.9963961635736547,2.4001719374471575,509,1.0769616180561454,1.001081857689702,1.7907303152393186,6.4842954565718385,2.4001719374471575,509,2.462115864701798e-11,0.18028036000124945,0.0008275708840190713,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,high,check,33,0.45325406790447714,0.0020784934545783383,0.000550475245543946,0.004103934688537555,0.04093495406688657,2.3195035600681053,118,0.13612282692700445,0.06316863799143341,0.4132151386012417,0.9624785582846828,2.3195035600681053,118,0.022350905925158707,0.012267167739068219,0.03477750525783228,0.2632980119468764,2.3195035600681053,118,0.9689230748040094,0.9740012515144875,0.9849629639496837,0.9952954326274646,2.3195035600681053,118,1.3092780519463718,1.1109887676033818,1.8813973364367063,5.527855160045993,2.3195035600681053,118,3.556177718934023e-09,0.04093495406688657,0.0007655530196847256,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,low,primary,65,0.35107430892742597,0.0038984367668308184,0.0007196997908546136,0.006648472015687987,0.12754115952720654,5.655701953574544,1164,0.13195789880787598,0.041711235947141545,0.45697572279001286,0.9906436197112088,5.655701953574544,1164,0.05316369311943078,0.022575981526018196,0.1047808688112497,0.8944143495654505,5.655701953574544,1164,0.9878565743734089,0.9897361148056534,0.9940470656409283,0.9993914068100044,5.655701953574544,1164,1.9575102596811633,1.511110767036082,3.3269616506283906,14.99410818615026,5.655701953574544,1164,4.144153080771591e-10,0.12754115952720654,0.000608439215628034,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,low,check,33,0.7021486178548519,0.012999121301674056,0.0020136679228936532,0.026610434945024002,0.2552564351148347,5.668813497535773,291,0.16895899094756756,0.07062622450081238,0.4922886286378826,0.9338180713329891,5.668813497535773,291,0.09000682213997678,0.038084932423972595,0.19538640270578378,0.8082539741303708,5.668813497535773,291,0.9876265018388353,0.989527434167772,0.9942524334186454,0.9992963660407064,5.668813497535773,291,2.6886028437872533,1.9705105824885654,4.662543513612363,12.851395116996697,5.668813497535773,291,8.629275365359646e-10,0.2552564351148347,0.0007026364525684789,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,nominal,primary,65,0.35107430892742597,0.004264518613904384,0.0009207041698050707,0.008256436412915557,0.17619695073846187,5.5923596903949,1145,0.1636875417411186,0.0539304758834506,0.567786049957048,0.9993371516655244,5.5923596903949,1145,0.049243422655289866,0.023135957969308008,0.1008339640020363,0.7885714875296327,5.5923596903949,1145,0.9857238245598948,0.9886331070222103,0.9933290312477063,0.9993708906663235,5.5923596903949,1145,1.87125845904891,1.5299606282621738,3.2601737907237265,12.46542554482477,5.5923596903949,1145,6.312453393637362e-10,0.17619695073846187,0.0006290720102554682,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,nominal,check,33,0.7021486178548519,0.014446065478232862,0.002473766970711761,0.030887341087596012,0.2814586475938702,5.597712563729053,286,0.20941108955776996,0.08980212321038251,0.5865313402138074,0.9918588839517932,5.597712563729053,286,0.08426030654595687,0.0375919768429715,0.17927205395163892,0.998468013264036,5.597712563729053,286,0.9852426209996885,0.9886962100015535,0.9933960162170321,0.9988605916354167,5.597712563729053,286,2.6316940765493415,1.9574623973425032,4.444796830739499,25.458181132374982,5.597712563729053,286,1.1111580186248685e-09,0.2814586475938702,0.0009698477077604182,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,high,primary,65,0.35107430892742597,0.004184897536707224,0.0010792215246642693,0.009792777809253809,0.2129044894362946,5.503220003976602,1110,0.1873952102304651,0.06504522072624849,0.6139276222484691,0.9971485557328076,5.503220003976602,1110,0.044438819429774915,0.023460450095507457,0.10631435010752427,0.7565610866089677,5.503220003976602,1110,0.9800867291752058,0.986675983423795,0.9918062295910344,0.9989802204781636,5.503220003976602,1110,1.7568824980727515,1.540779147014716,3.3526285145502697,11.886501743419128,5.503220003976602,1110,1.0202992597121328e-09,0.24029285858380917,0.0010197405865020645,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,high,check,33,0.7021486178548519,0.013951965210635905,0.002750955202672662,0.03154872222668031,0.18202338925081832,5.475783364528514,276,0.24020122204024863,0.1122544056577416,0.643796326635156,0.9927676738017479,5.475783364528514,276,0.07501376398366806,0.034244154436178564,0.1533229433108555,0.9999883361026467,5.475783364528514,276,0.9788200734935122,0.986616319387595,0.9919415035106349,0.9988006095795271,5.475783364528514,276,2.465157248524475,1.8666402498572272,4.079654552208094,33.70313365703289,5.475783364528514,276,1.3327897204532446e-09,0.18202338925081832,0.00015786120366149156,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,low,primary,65,0.7169055479850762,0.002643667295604964,0.00036083491985940597,0.004273358597788969,0.012360552080447854,1.9782038495260974,36,0.18435216797267467,0.04021386537401617,0.38975341521438406,0.9732292655565572,1.9782038495260974,36,0.01711614087665532,0.009120671802425317,0.032178312128370634,0.03939219628055135,1.9782038495260974,36,0.79463001404138,0.8683487669856749,0.9155283859216319,0.9291835105667506,1.9782038495260974,36,1.2316821141411274,0.9569506842070667,1.8083703777830906,2.0047210775406725,1.9782038495260974,36,1.7972180668096318e-11,0.3682369825168758,9.94322849574598e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,low,check,33,1.4338110959701524,0.003180235180926111,0.0016872793989659153,0.0074022028660209556,0.008028413416390576,1.9603712280123036,9,0.031502206444132416,0.028964656971249184,0.15095853862170408,0.36684068562641636,1.9603712280123036,9,0.16171556887849042,0.020348264669876492,0.2439048008280615,0.24775343383053816,1.9603712280123036,9,0.7852071859084653,0.8698147866635791,0.9079042593313262,0.9706719751561924,1.9603712280123036,9,3.9410790396022444,1.4338110959701524,5.2875841187887405,5.335645492617355,1.9603712280123036,9,4.264529544911901e-10,0.3344755596145852,9.276926203596222e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,nominal,primary,65,0.7169055479850762,0.002321415835904137,0.0004948003452453607,0.003448691783381387,0.008549926465601019,1.5412354750480182,21,0.20700903715135555,0.08891642030050055,0.4360943109983262,0.8602978923404471,1.5412354750480182,21,0.017544111609736637,0.005126350831597293,0.028450935839232305,0.038110392941231974,1.5412354750480182,21,0.6407510221097962,0.7819827965210367,0.8396931001978306,0.8975378617722058,1.5412354750480182,21,1.2256402231768604,0.7169055479850762,1.698926364769097,1.9711820940311486,1.5412354750480182,21,1.6071832948887784e-11,0.39521610607790963,1.3521062211583868e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,nominal,check,33,1.4338110959701524,0.002962643317217321,0.004711470694764878,0.00710762001861198,0.008229497419738014,1.463805244716179,5,0.023338060345161914,0.027998024059585364,0.2645741987938861,0.4193225975492172,1.463805244716179,5,0.25595965278009186,0.26249100676793846,0.27506884447735447,0.2767051405295873,1.463805244716179,5,0.6134207986941953,0.6081516429886343,0.8239722145679024,0.9644898644136974,1.463805244716179,5,5.419645498719239,5.517943426944012,5.671652860073455,5.691557890442676,1.463805244716179,5,3.8554654671394464e-10,0.3484990517477696,1.3051563850438873e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,high,primary,65,0.7169055479850762,0.0013904474473190563,0.0003131695420029468,0.00239265990833259,0.00464593453539006,1.4488852204311506,19,0.1679328070051833,0.08826831490358826,0.39414216445822964,0.6952699214172494,1.4488852204311506,19,0.01987692058697188,0.005126350831597293,0.033506467806164286,0.04206627844757016,1.4488852204311506,19,0.48036372582103953,0.6482484850569427,0.7697536996160043,0.8526850291632853,1.4488852204311506,19,1.3007484627320385,0.7169055479850762,1.8457436036033736,2.073081946954337,1.4488852204311506,19,1.3086884199529434e-11,0.4340601181910062,1.8339450764870073e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,high,check,33,1.4338110959701524,0.001656813856705457,0.0017507973054535664,0.0029431912213569353,0.00304837803172018,1.4339457828847009,4,0.012960955814145084,0.013786075064111204,0.02271361636186894,0.02367412299805012,1.4339457828847009,4,0.2817908092702328,0.2885296894260234,0.2944946392954368,0.29612482346189073,1.4339457828847009,4,0.44598274384194536,0.4454597526813616,0.44852782193836505,0.44964490313794625,1.4339457828847009,4,5.751964000313407,5.834547347359118,5.906252493943894,5.925826900935373,1.4339457828847009,4,3.1632670223961277e-10,0.45087884030303693,4.50887501849766e-05,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,low,primary,65,0.10320451710496636,0.00014940591980718986,3.771007938396688e-05,0.0003370192705096684,0.0040528369308419744,1.0930537080174176,506,0.052954067919942165,0.018693529872666773,0.13201536283145582,0.9243015086192317,1.0930537080174176,506,0.0036227022315214836,0.00233793975938984,0.006548427391880329,0.1105532548032413,1.0930537080174176,506,0.9551590475374248,0.9613946960613682,0.9740704057029781,0.9914725717076207,1.0930537080174176,506,0.5332336179953443,0.4838054351065135,0.8105529247565141,3.422800668476613,1.0930537080174176,506,6.004304744344803e-10,0.015120017443498886,0.0007068573968501032,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,low,check,33,0.20640903420993273,0.00013695527815581142,5.774395547994832e-05,0.0003046752464585602,0.002397296767648238,1.1055828974958233,130,0.05354676945006665,0.01907717088178569,0.1364431577218781,0.9381665200057158,1.1055828974958233,130,0.0034843220720276865,0.0029848947491666333,0.00638288822767254,0.021801883217980045,1.1055828974958233,130,0.9548773607642069,0.9612084268305576,0.9749517735821871,0.9862949792178872,1.1055828974958233,130,0.560493416430253,0.5467481006373337,0.8000839932432485,1.484690407653773,1.1055828974958233,130,1.5875003095447675e-10,0.03882789281017014,0.0013105549065023333,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,nominal,primary,65,0.10320451710496636,0.00015742927118603524,4.099940440515628e-05,0.00034892211783261426,0.01362108072039985,1.0833182648072819,502,0.059600081675807624,0.020603582508875833,0.15022773558005137,0.9941844571598129,1.0833182648072819,502,0.0031960167260661494,0.0023782856673090214,0.005568505654935096,0.06291888191263839,1.0833182648072819,502,0.9448115429021503,0.9534595557894513,0.9694188449534556,0.9967671042128766,1.0833182648072819,502,0.5154297799692535,0.4879670230466717,0.7472661810889295,2.5492239673910513,1.0833182648072819,502,7.399398081289423e-10,0.01812178949900725,0.0002868148014393266,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,nominal,check,33,0.20640903420993273,0.00013682676004401738,6.972615433883288e-05,0.00031534225589350976,0.0014538001640166918,1.0845502537480651,126,0.06143943743881529,0.023021840543138376,0.15266375194880594,0.8890278578202369,1.0845502537480651,126,0.0032153111534394697,0.002847768243494919,0.005450079553886933,0.018567990546940694,1.0845502537480651,126,0.9441230525532383,0.9536655852294577,0.970176252933241,0.9853694265426443,1.0845502537480651,126,0.5405360332672887,0.5340252933122629,0.7391648866285876,1.3690339566815473,1.0845502537480651,126,2.114759528285459e-10,0.016062591190404048,0.001521682065814225,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,high,primary,65,0.10320451710496636,0.00012614550435604394,4.2305723411314015e-05,0.00035606197048488247,0.004496307845462523,1.0585279995705534,475,0.06338402062337317,0.02320343411699583,0.15540653000950397,0.9507229942172195,1.0585279995705534,475,0.002692381961935674,0.0023587336149439864,0.004550073537710398,0.028720203008439693,1.0585279995705534,475,0.9232969703855589,0.9364833749019514,0.9587896974155721,0.9781209189605892,1.0585279995705534,475,0.48712621031087056,0.48595471077039815,0.675310491853775,1.7070646958355644,1.0585279995705534,475,8.304238284100154e-10,0.02487412854675742,0.002073845414031462,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,high,check,33,0.20640903420993273,0.00012192350923482733,5.992408123642586e-05,0.0002719539764679163,0.0010053254477018568,1.0294245685084549,115,0.062186856080688455,0.023260886880278567,0.15638965038575703,0.9507040262305295,1.0294245685084549,115,0.002881329976230534,0.0026127644318568732,0.004632706568056396,0.015717694074030786,1.0294245685084549,115,0.9215204117013078,0.9322485857060444,0.9565607766827101,0.9865349930849908,1.0294245685084549,115,0.5138419415439421,0.5114864277669954,0.6806829097983347,1.2586709979386517,1.0294245685084549,115,2.626037589604933e-10,0.007368339467211868,0.0018489921443969877,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,low,primary,257,14.0625,0.09190231270876366,0.023027028814241946,0.31018075668146355,0.849911280285232,393.65113222231753,3540,0.14420875301612443,0.03442210027330378,0.4561341548792362,0.9974193426685419,393.65113222231753,3540,0.9966387795690617,1.0,1.0,1.0,393.65113222231753,3540,0.661480106203186,0.6771652675704687,0.7494770389274589,0.9766811079877171,393.65113222231753,3540,197.27729965572357,194.86999406510398,329.4984627465745,675.0,393.65113222231753,3540,3.0276225011034556e-13,0.849911280285232,0.0007827604779938418,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,low,check,129,28.125,0.09344869217982052,0.024256637934221142,0.31935284408428316,0.8845951282694153,394.6666910041046,889,0.14008305896014828,0.03515577068505381,0.4650834893573648,0.9816474230141534,394.6666910041046,889,0.999994918072254,1.0,1.0,1.0,394.6666910041046,889,0.6700464761158103,0.6777897445841856,0.7467551336019992,0.9698493246227362,394.6666910041046,889,223.28752150179776,208.34397115986675,339.43582594068374,793.3172622725076,394.6666910041046,889,5.759393661402153e-14,0.8845951282694153,0.0030100873415603207,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,nominal,primary,257,14.0625,0.09366305448526988,0.024667183850234933,0.3176533465296031,0.8533435535402262,392.52761068090086,3514,0.16084304951545994,0.039584901674498414,0.5073528677075017,0.9984982266314032,392.52761068090086,3514,0.9953024957421426,1.0,1.0,1.0,392.52761068090086,3514,0.6113486899027696,0.6339863460542741,0.7132316842925086,0.9763628824261926,392.52761068090086,3514,185.40588848465683,184.49177817183846,320.564552721254,675.0,392.52761068090086,3514,3.4745607300496403e-13,0.8533435535402262,0.0012345775462738516,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,nominal,check,129,28.125,0.09737269083914254,0.02747451828690669,0.32772719053607696,0.8197851057687283,392.02805774124363,873,0.15805416706149022,0.041820141014317205,0.5217207717904863,0.986770988400423,392.02805774124363,873,0.9999924111985217,1.0,1.0,1.0,392.02805774124363,873,0.6229203006812413,0.6350227028684676,0.7097936022613669,0.9660447468911307,392.02805774124363,873,212.4591533516808,203.76067419408616,325.2828154334832,884.0654761709909,392.02805774124363,873,6.585737074161406e-14,0.8197851057687283,0.0028938051013228357,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,high,primary,257,14.0625,0.09161622945896618,0.024715066525634086,0.31518785661062043,0.8355475762582892,391.79160694261265,3503,0.17039851583223056,0.04284906888756285,0.5363123302011272,0.9992297866931238,391.79160694261265,3503,0.9944189759592582,1.0,1.0,1.0,391.79160694261265,3503,0.5686843873165566,0.5967493685085848,0.6815387844303138,0.9776374149504461,391.79160694261265,3503,177.9129768878037,177.49750094531782,315.36801573335924,675.0,391.79160694261265,3503,3.743358004334379e-13,0.8355475762582892,0.0005326541830586914,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,high,check,129,28.125,0.09599868996662961,0.027885139678710494,0.3218804016519091,0.7640320279872999,391.87799767885485,873,0.16769047360974979,0.04485138452994145,0.5511536579414658,0.996757074994779,391.87799767885485,873,0.9999907282316738,1.0,1.0,1.0,391.87799767885485,873,0.5825425440556455,0.5970947266962898,0.6757219368151756,0.961221689804927,391.87799767885485,873,205.21895252707654,195.60938154081703,315.0321584671372,826.9974738475902,391.87799767885485,873,7.139849380488043e-14,0.7640320279872999,0.0029129817732258265,1.1102230246251565e-16,True
MACS0025,registered_cluster_baryons_only,low,primary,257,14.0625,0.1494844480089478,0.108710349625842,0.3855333833646977,0.776750337556989,348.2080943691968,2764,0.24581544704172464,0.1702737188194947,0.6062514181231516,0.9988853327977308,348.2080943691968,2764,0.9962757634062929,1.0,1.0,1.0,348.2080943691968,2764,0.6192703858421559,0.6331672827488828,0.7052100652515751,0.9613118170384096,348.2080943691968,2764,185.7038414091133,157.89451344009933,342.20867990004604,675.0,348.2080943691968,2764,2.9739195928080047e-12,0.776750337556989,0.0016366599901129404,1.1102230246251565e-16,True
