case,domain,scenario,resolution,cells,cell_kpc,sigma_weighted_mean,sigma_median,sigma_p90,sigma_maximum,sigma_r80_kpc,sigma_active_pixels,transverse_mismatch_weighted_mean,transverse_mismatch_median,transverse_mismatch_p90,transverse_mismatch_maximum,transverse_mismatch_r80_kpc,transverse_mismatch_active_pixels,survival_weighted_mean,survival_median,survival_p90,survival_maximum,survival_r80_kpc,survival_active_pixels,screen_weighted_mean,screen_median,screen_p90,screen_maximum,screen_r80_kpc,screen_active_pixels,trace_length_kpc_weighted_mean,trace_length_kpc_median,trace_length_kpc_p90,trace_length_kpc_maximum,trace_length_kpc_r80_kpc,trace_length_kpc_active_pixels,sigma_global_minimum,sigma_global_maximum,minimum_eigenvalue_proxy,maximum_direction_norm_error,all_coefficients_finite
DDO50,registered_galaxy_baryons_only,low,primary,65,0.43151672241273586,0.01852057614237792,0.006456983918702282,0.043790570773675576,0.2835019212145894,5.812465676726481,819,0.15386887554939238,0.05224999992977609,0.5542559066070678,0.9986873981342703,5.812465676726481,819,0.1587413257714113,0.13231318429457872,0.27985447065557856,0.779200048200021,5.812465676726481,819,0.9564933770617001,0.9621836354153825,0.9763392574179235,0.99667488258657,5.812465676726481,819,1.816460851698229,1.4192444082916567,3.283020579800026,15.104981828764172,5.812465676726481,819,1.8921250136149274e-15,0.2835019212145894,0.0025058861420996334,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,low,check,33,0.8630334448254717,0.0249587552115031,0.011068766122053543,0.06391815015514073,0.24800908651892364,5.81660444850519,204,0.14159679976460077,0.056068690598382,0.6226953668070954,0.9987375190196341,5.81660444850519,204,0.23301624581545277,0.18944095365627572,0.3581025105635475,0.8533400920775982,5.81660444850519,204,0.9567532350204233,0.9626798796766394,0.9762229871365038,0.9886907852489176,5.81660444850519,204,2.8533341556264045,2.1003147353499556,4.433279453286921,19.19638924147024,5.81660444850519,204,5.542860185051963e-09,0.24800908651892364,0.0024614124644896642,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,nominal,primary,65,0.43151672241273586,0.022081713129311453,0.008719217341026632,0.05577106719111364,0.2895805608956851,5.71067728837607,788,0.18494778739426826,0.06781738314333136,0.647229519536552,0.9983781678101836,5.71067728837607,788,0.15691326185057414,0.13288400109056564,0.278345073744179,0.7413994147158184,5.71067728837607,788,0.9498582183330606,0.9567947882528277,0.972089077386373,0.9978785044099505,5.71067728837607,788,1.7835196153401789,1.4258251865479983,3.2620832366821038,13.524705493670433,5.71067728837607,788,2.476192495429171e-15,0.2895805608956851,0.0021206994872725823,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,nominal,check,33,0.8630334448254717,0.031395337873733394,0.014479029553937345,0.07354373610178704,0.29893703102289393,5.589657677814739,188,0.17715720802704688,0.07408260026166089,0.616359047189665,0.995350711369555,5.589657677814739,188,0.23240150702618106,0.1871714464982404,0.37068473271482644,0.9326010702816031,5.589657677814739,188,0.9495261211424366,0.9563611531039937,0.9720912030481784,0.9859121803808324,5.589657677814739,188,2.8802747351518034,2.072351733019058,4.631352486914277,26.971261407389648,5.589657677814739,188,7.750318714364889e-09,0.29893703102289393,0.0027021025973347186,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,high,primary,65,0.43151672241273586,0.024513120319243804,0.010578679524055045,0.0654017544415401,0.3420618741398495,5.571895942656955,757,0.2059747251543974,0.08155269558836989,0.6901665734016774,0.9980229363497136,5.571895942656955,757,0.1549258789770119,0.1293674200480781,0.2723256599907568,0.6662254195345398,5.571895942656955,757,0.9349264719111946,0.9462250182671821,0.9645121283987883,0.9938457313481147,5.571895942656955,757,1.7544676944944828,1.3853522815210098,3.179016797397414,10.972894226449446,5.571895942656955,757,3.0445960569513655e-15,0.3420618741398495,0.003221493322738243,1.1102230246251565e-16,True
DDO50,registered_galaxy_baryons_only,high,check,33,0.8630334448254717,0.03536722873890325,0.01724138320308008,0.08048368799859491,0.32665182301975776,5.4922292962574675,180,0.1978282033761784,0.08831687488936728,0.6627807764592906,0.9853113405169561,5.4922292962574675,180,0.22662750229471065,0.20053948186339038,0.35727422230762035,0.7663035337757524,5.4922292962574675,180,0.9341070277560378,0.9456722893452946,0.9638848475278055,0.9884981705243175,5.4922292962574675,180,2.709588077858111,2.2381824367757357,4.420417657381096,14.537321585433146,5.4922292962574675,180,1.0691940901526155e-08,0.32665182301975776,0.003183134877804965,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,low,primary,65,0.1716639765467702,0.00732784901155715,0.002415812267804009,0.02128950858393595,0.13031447459266032,2.973667191455086,1358,0.10640528923051643,0.028754746882216135,0.4191183636416445,0.9935037835211161,2.973667191455086,1358,0.09995213130624088,0.08125995948457726,0.1598957561703156,0.56132088891146,2.973667191455086,1358,0.9802088268616793,0.9816911782077788,0.9881728100318077,0.9983810883772108,2.973667191455086,1358,1.0834197284028841,0.8475206876957766,1.7422929506201639,8.23987087424497,2.973667191455086,1358,1.2016301982235294e-13,0.13031447459266032,0.0016184140742955717,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,low,check,33,0.3433279530935404,0.011989879024089791,0.003409936877938801,0.03288024149399694,0.13668428756167084,2.973521666907182,338,0.116809266391387,0.03214472839249698,0.3807504907588014,0.9613538466826412,2.973521666907182,338,0.13011972778118033,0.11124071661288198,0.2045649009473737,0.5249303237187788,2.973521666907182,338,0.9801497111773116,0.9814450610165776,0.9882302009774262,0.9967003820370682,2.973521666907182,338,1.433777864185389,1.179289868712536,2.288712846714675,7.442937987971343,2.973521666907182,338,1.459989871311894e-10,0.13668428756167084,0.002056318223678765,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,nominal,primary,65,0.1716639765467702,0.008914658269586519,0.003311165556900798,0.026594515949675292,0.13801642333713146,2.9220336508438605,1309,0.1311951044457222,0.0371519207220722,0.476695760824097,0.993538612586907,2.9220336508438605,1309,0.09991117760400708,0.08549646260529786,0.16663000192977406,0.56132088891146,2.9220336508438605,1309,0.9766046049612073,0.9789505645804689,0.9849302397499328,0.9988606786324363,2.9220336508438605,1309,1.0835040251608592,0.8937394303983268,1.8227759592154196,8.23987087424497,2.9220336508438605,1309,1.5814559726049812e-13,0.13801642333713146,0.0011390255100818545,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,nominal,check,33,0.3433279530935404,0.014997719523660628,0.004451179607504724,0.040347757480201946,0.13708981453087227,2.9095029628257016,325,0.1440037083238864,0.040506686410296824,0.4418414118077214,0.9970168764978584,2.9095029628257016,325,0.128990620392603,0.11760446814068937,0.2106656376480897,0.5561831924461229,2.9095029628257016,325,0.976230892108983,0.978590126196908,0.9849332914800476,0.9942103922097842,2.9095029628257016,325,1.4238873087801234,1.2511487467838587,2.365747231722752,8.123433972902724,2.9095029628257016,325,1.9528951156250576e-10,0.13708981453087227,0.001689630248172913,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,high,primary,65,0.1716639765467702,0.010210918325347602,0.004333064277393477,0.02824452930427985,0.14765859088586294,2.836769415539894,1236,0.14767898894165346,0.046625481559312815,0.47474119596299097,0.9674964104757205,2.836769415539894,1236,0.10008912137367829,0.091074413158583,0.18146091577720352,0.56132088891146,2.836769415539894,1236,0.9675614944382842,0.9735386598735514,0.9802238370485405,0.9951767308218542,2.836769415539894,1236,1.0863297631071205,0.9549205081682398,2.0023477936069107,8.23987087424497,2.836769415539894,1236,1.9636553271233526e-13,0.14765859088586294,0.0025958127780998817,1.1102230246251565e-16,True
DDO52,registered_galaxy_baryons_only,high,check,33,0.3433279530935404,0.016858915820536516,0.006033816264118398,0.03953737900601553,0.18851943212754,2.8395320476415455,307,0.16224218245057226,0.04904667038413878,0.4762090023961914,0.9665451341940509,2.8395320476415455,307,0.12493333276528559,0.11447303932949959,0.21879163775899765,0.5100355466330602,2.8395320476415455,307,0.9662771932567369,0.9734709276355171,0.9804171365364868,0.9920502381107864,2.8395320476415455,307,1.371184436874095,1.2157237538988093,2.469133770947153,7.134224346580211,2.8395320476415455,307,2.490369923529272e-10,0.18851943212754,0.0008741128283722175,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,low,primary,65,0.22662703395223857,0.008056791947821922,0.0031122290198541147,0.023257348188324926,0.09620671044690379,2.2761402188558177,455,0.09998262390011456,0.03593387954862844,0.35846273982935345,0.8526146043098007,2.2761402188558177,455,0.10803688688371793,0.09793461274629667,0.16215231773286076,0.37729482891041966,2.2761402188558177,455,0.9757931264524589,0.9782305538962259,0.9884809420645662,0.9979455712641365,2.2761402188558177,455,1.166232391251694,1.0306827013480089,1.7691902176062129,4.7368211283504715,2.2761402188558177,455,5.284934680896234e-11,0.2836853514333935,0.0006523299396307437,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,low,check,33,0.45325406790447714,0.00906111685187459,0.004126420172563466,0.02157332692376644,0.09471811235965938,2.2731737051096848,113,0.09215912209132399,0.045563799082155874,0.25040753699296014,0.7055497439741565,2.2731737051096848,113,0.12686342899505687,0.10972865209439253,0.17923854782573614,0.58415196415688,2.2731737051096848,113,0.975452722101048,0.9782853245780632,0.9875333045569903,0.9991028756737634,2.2731737051096848,113,1.415138128936329,1.1622897743682659,1.9752296028011753,8.774353839126459,2.2731737051096848,113,6.775162336743242e-09,0.09471811235965938,0.000652484448340277,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,nominal,primary,65,0.22662703395223857,0.009685250982315622,0.0037642021548392524,0.02590619975124289,0.16846028437993973,2.3394388863482973,483,0.1252722462279877,0.04223647499750632,0.46202935410325713,0.9820624371999911,2.3394388863482973,483,0.10493583023535535,0.09681628277026222,0.16256124833389732,0.3727599730955391,2.3394388863482973,483,0.9740950037913818,0.9773531702589187,0.9876783824980341,0.9992042726967287,2.3394388863482973,483,1.1272603579083926,1.0182929417706101,1.774071649959911,4.664259935758998,2.3394388863482973,483,6.723394075111282e-11,0.1911074762064717,0.0007189817312144492,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,nominal,check,33,0.45325406790447714,0.011588611344301322,0.005210197010480283,0.026953002395258344,0.12975315892357686,2.2915348192836906,114,0.11652183574185189,0.05390120779107681,0.3253612179399004,0.8636177174782685,2.2915348192836906,114,0.12502400644540168,0.10931602274733854,0.17688330288230011,0.5573839754746481,2.2915348192836906,114,0.9733084547906834,0.9772222387800082,0.9865526343479919,0.9989095948556421,2.2915348192836906,114,1.3858335400272739,1.1576559865967324,1.9465768345766705,8.150526465859933,2.2915348192836906,114,8.65332260665366e-09,0.12975315892357686,0.000719786229351344,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,high,primary,65,0.22662703395223857,0.01063574610611765,0.004488638802425836,0.028176859403447087,0.10578863533667816,2.4001719374471575,509,0.14833225170218786,0.048995747166368245,0.5129387433600561,0.9933032816179496,2.4001719374471575,509,0.10047132911723394,0.09526046720091341,0.163955136576696,0.4771337300768296,2.4001719374471575,509,0.9697266118235702,0.974891283149239,0.9856019657843723,0.9963961635736547,2.4001719374471575,509,1.0769616180561454,1.001081857689702,1.7907303152393186,6.4842954565718385,2.4001719374471575,509,7.909434290204575e-11,0.33486283810997897,0.0008156856781605523,1.1102230246251565e-16,True
DDO53,registered_galaxy_baryons_only,high,check,33,0.45325406790447714,0.01378813618708093,0.006113246420248304,0.03233902909704227,0.13973473718417317,2.3195035600681053,118,0.13612282692700445,0.06316863799143341,0.4132151386012417,0.9624785582846828,2.3195035600681053,118,0.12016027963665239,0.10514970319307138,0.171501034211721,0.42465505632154366,2.3195035600681053,118,0.9689230748040094,0.9740012515144875,0.9849629639496837,0.9952954326274646,2.3195035600681053,118,1.3092780519463718,1.1109887676033818,1.8813973364367063,5.527855160045993,2.3195035600681053,118,1.0250555998937645e-08,0.13973473718417317,0.0007477887876451494,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,low,primary,65,0.35107430892742597,0.015597948179917326,0.005425827532583383,0.03725485605583578,0.18958157381717133,5.655701953574544,1164,0.13195789880787598,0.041711235947141545,0.45697572279001286,0.9906436197112088,5.655701953574544,1164,0.16941818909796968,0.14024773161533777,0.28301198689326784,0.7767383369790664,5.655701953574544,1164,0.9878565743734089,0.9897361148056534,0.9940470656409283,0.9993914068100044,5.655701953574544,1164,1.9575102596811633,1.511110767036082,3.3269616506283906,14.99410818615026,5.655701953574544,1164,2.05272285778821e-09,0.18958157381717133,0.0006042808219984719,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,low,check,33,0.7021486178548519,0.03308918062311022,0.011205224413007782,0.0842720699414159,0.29319267873884297,5.668813497535773,291,0.16895899094756756,0.07062622450081238,0.4922886286378826,0.9338180713329891,5.668813497535773,291,0.22371258922712817,0.1788512941726753,0.37265230298809215,0.7233880096689926,5.668813497535773,291,0.9876265018388353,0.989527434167772,0.9942524334186454,0.9992963660407064,5.668813497535773,291,2.6886028437872533,1.9705105824885654,4.662543513612363,12.851395116996697,5.668813497535773,291,1.189755312139071e-08,0.29319267873884297,0.0006898809050109946,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,nominal,primary,65,0.35107430892742597,0.0182717585885619,0.006820003418479254,0.04551177937527585,0.21741438666962695,5.5923596903949,1145,0.1636875417411186,0.0539304758834506,0.567786049957048,0.9993371516655244,5.5923596903949,1145,0.16285795232169592,0.14186689957611232,0.27820724656901064,0.7125029140098339,5.5923596903949,1145,0.9857238245598948,0.9886331070222103,0.9933290312477063,0.9993708906663235,5.5923596903949,1145,1.87125845904891,1.5299606282621738,3.2601737907237265,12.46542554482477,5.5923596903949,1145,2.9048725255510645e-09,0.21741438666962695,0.0006280640147122688,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,nominal,check,33,0.7021486178548519,0.03947743476309491,0.01458694799477908,0.09818597807808437,0.3178795632142173,5.597712563729053,286,0.20941108955776996,0.08980212321038251,0.5865313402138074,0.9918588839517932,5.597712563729053,286,0.21661390191628166,0.1777790613861393,0.3588414609675597,0.9215911216076812,5.597712563729053,286,0.9852426209996885,0.9886962100015535,0.9933960162170321,0.9988605916354167,5.597712563729053,286,2.6316940765493415,1.9574623973425032,4.444796830739499,25.458181132374982,5.597712563729053,286,1.5320013550520926e-08,0.3178795632142173,0.0009696333153332472,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,high,primary,65,0.35107430892742597,0.019672942540909726,0.008549963962547813,0.04943564499783687,0.2326792883825756,5.503220003976602,1110,0.1873952102304651,0.06504522072624849,0.6139276222484691,0.9971485557328076,5.503220003976602,1110,0.15395780825280947,0.14279475968424626,0.2848499128485028,0.6953678129905501,5.503220003976602,1110,0.9800867291752058,0.986675983423795,0.9918062295910344,0.9989802204781636,5.503220003976602,1110,1.7568824980727515,1.540779147014716,3.3526285145502697,11.886501743419128,5.503220003976602,1110,4.105627438194072e-09,0.2326792883825756,0.0010186890579336459,1.1102230246251565e-16,True
DDO87,registered_galaxy_baryons_only,high,check,33,0.7021486178548519,0.04224374949035479,0.017869165422389737,0.10116676923704498,0.3059313546383764,5.475783364528514,276,0.24020122204024863,0.1122544056577416,0.643796326635156,0.9927676738017479,5.475783364528514,276,0.20333301098498358,0.1702772026782789,0.33499808773925155,0.9656211375010978,5.475783364528514,276,0.9788200734935122,0.986616319387595,0.9919415035106349,0.9988006095795271,5.475783364528514,276,2.465157248524475,1.8666402498572272,4.079654552208094,33.70313365703289,5.475783364528514,276,1.8375745155138035e-08,0.3059313546383764,0.0001578244419467712,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,low,primary,65,0.7169055479850762,0.016572063617180197,0.0027647454662248147,0.029237111810034813,0.0644578983051861,1.9782038495260974,36,0.18435216797267467,0.04021386537401617,0.38975341521438406,0.9732292655565572,1.9782038495260974,36,0.11493075418483312,0.09125662027694986,0.16542624614902451,0.18165568483169514,1.9782038495260974,36,0.79463001404138,0.8683487669856749,0.9155283859216319,0.9291835105667506,1.9782038495260974,36,1.2316821141411274,0.9569506842070667,1.8083703777830906,2.0047210775406725,1.9782038495260974,36,1.9995477519187458e-11,0.39898586916242174,9.942570407319524e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,low,check,33,1.4338110959701524,0.0068053367465480945,0.00339089462334619,0.020232065617878756,0.04756407556617913,1.9603712280123036,9,0.031502206444132416,0.028964656971249184,0.15095853862170408,0.36684068562641636,1.9603712280123036,9,0.31614300535277806,0.13357619646077323,0.4106620719264905,0.41348940676017465,1.9603712280123036,9,0.7852071859084653,0.8698147866635791,0.9079042593313262,0.9706719751561924,1.9603712280123036,9,3.9410790396022444,1.4338110959701524,5.2875841187887405,5.335645492617355,1.9603712280123036,9,4.528973550061031e-10,0.39168902888827817,9.276867481887444e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,nominal,primary,65,0.7169055479850762,0.01462266019356261,0.005509499336494304,0.04013700021913236,0.04654077295582772,1.5412354750480182,21,0.20700903715135555,0.08891642030050055,0.4360943109983262,0.8602978923404471,1.5412354750480182,21,0.11413018520276848,0.06918111131153626,0.15624459971399418,0.1789064334047371,1.5412354750480182,21,0.6407510221097962,0.7819827965210367,0.8396931001978306,0.8975378617722058,1.5412354750480182,21,1.2256402231768604,0.7169055479850762,1.698926364769097,1.9711820940311486,1.5412354750480182,21,1.7934589005298304e-11,0.43041878902359926,1.3521006381591524e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,nominal,check,33,1.4338110959701524,0.005308003485048542,0.007389685085515915,0.035845523578752106,0.0540225410837957,1.463805244716179,5,0.023338060345161914,0.027998024059585364,0.2645741987938861,0.4193225975492172,1.463805244716179,5,0.41745975654964995,0.42408450705932177,0.43286749827578525,0.4339969369498792,1.463805244716179,5,0.6134207986941953,0.6081516429886343,0.8239722145679024,0.9644898644136974,1.463805244716179,5,5.419645498719239,5.517943426944012,5.671652860073455,5.691557890442676,1.463805244716179,5,4.120845101349094e-10,0.47816234565078874,1.305129562023734e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,high,primary,65,0.7169055479850762,0.008813353941573582,0.004095901060765525,0.02277879400955671,0.03156239975080405,1.4488852204311506,19,0.1679328070051833,0.08826831490358826,0.39414216445822964,0.6952699214172494,1.4488852204311506,19,0.12053516436949357,0.06918111131153626,0.168536098315404,0.18723087974788777,1.4488852204311506,19,0.48036372582103953,0.6482484850569427,0.7697536996160043,0.8526850291632853,1.4488852204311506,19,1.3007484627320385,0.7169055479850762,1.8457436036033736,2.073081946954337,1.4488852204311506,19,1.4635837118137423e-11,0.42965534703569597,1.8339355243637382e-05,1.1102230246251565e-16,True
NGC1569,registered_galaxy_baryons_only,high,check,33,1.4338110959701524,0.002550877881577553,0.00269819726682173,0.004504910424402171,0.004689932671966107,1.4339457828847009,4,0.012960955814145084,0.013786075064111204,0.02271361636186894,0.02367412299805012,1.4339457828847009,4,0.4372916390374295,0.4420307058594491,0.4460167211878033,0.4471025236815689,1.4339457828847009,4,0.44598274384194536,0.4454597526813616,0.44852782193836505,0.44964490313794625,1.4339457828847009,4,5.751964000313407,5.834547347359118,5.906252493943894,5.925826900935373,1.4339457828847009,4,3.3986098868778623e-10,0.5096829646061507,4.508743778391604e-05,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,low,primary,65,0.10320451710496636,0.00228257692381539,0.0007888805683096902,0.006610529965444221,0.03469687897787681,1.0930537080174176,506,0.052954067919942165,0.018693529872666773,0.13201536283145582,0.9243015086192317,1.0930537080174176,506,0.05155631914704611,0.047228852787147835,0.07785729659784957,0.28985071241691107,1.0930537080174176,506,0.9551590475374248,0.9613946960613682,0.9740704057029781,0.9914725717076207,1.0930537080174176,506,0.5332336179953443,0.4838054351065135,0.8105529247565141,3.422800668476613,1.0930537080174176,506,4.789999601698293e-09,0.09675649881330158,0.0007067170620643783,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,low,check,33,0.20640903420993273,0.0023767158962912116,0.0010332047319922687,0.006341798248098595,0.030359381009276702,1.1055828974958233,130,0.05354676945006665,0.01907717088178569,0.1364431577218781,0.9381665200057158,1.1055828974958233,130,0.05434213451888903,0.05320700332324091,0.07689047172494327,0.1379733055559279,1.1055828974958233,130,0.9548773607642069,0.9612084268305576,0.9749517735821871,0.9862949792178872,1.1055828974958233,130,0.560493416430253,0.5467481006373337,0.8000839932432485,1.484690407653773,1.1055828974958233,130,2.54118093241966e-09,0.15563004094821342,0.001310422707745841,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,nominal,primary,65,0.10320451710496636,0.002441705890741581,0.000886892002495822,0.006772811801558623,0.048714492489259895,1.0833182648072819,502,0.059600081675807624,0.020603582508875833,0.15022773558005137,0.9941844571598129,1.0833182648072819,502,0.04997993028393973,0.04762527433438224,0.07200285067145813,0.225023363658319,1.0833182648072819,502,0.9448115429021503,0.9534595557894513,0.9694188449534556,0.9967671042128766,1.0833182648072819,502,0.5154297799692535,0.4879670230466717,0.7472661810889295,2.5492239673910513,1.0833182648072819,502,5.885599212169904e-09,0.10535101947551566,0.00028681471406672587,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,nominal,check,33,0.20640903420993273,0.0025665933174557304,0.0011735616979150392,0.007162943174910197,0.027486304107088348,1.0845502537480651,126,0.06143943743881529,0.023021840543138376,0.15266375194880594,0.8890278578202369,1.0845502537480651,126,0.05247686672222765,0.052001661128176335,0.07125012004901154,0.12794553369788897,1.0845502537480651,126,0.9441230525532383,0.9536655852294577,0.970176252933241,0.9853694265426443,1.0845502537480651,126,0.5405360332672887,0.5340252933122629,0.7391648866285876,1.3690339566815473,1.0845502537480651,126,3.1705391447669207e-09,0.10089764270853531,0.001518116676805716,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,high,primary,65,0.10320451710496636,0.002332962086758411,0.0009437707089866493,0.006571788507817397,0.030797366742940778,1.0585279995705534,475,0.06338402062337317,0.02320343411699583,0.15540653000950397,0.9507229942172195,1.0585279995705534,475,0.047391322620238804,0.04743360757493109,0.06530129485220165,0.15693099644858066,1.0585279995705534,475,0.9232969703855589,0.9364833749019514,0.9587896974155721,0.9781209189605892,1.0585279995705534,475,0.48712621031087056,0.48595471077039815,0.675310491853775,1.7070646958355644,1.0585279995705534,475,6.585143254091033e-09,0.09769903028353218,0.002073357498378545,1.1102230246251565e-16,True
UGC8508,registered_galaxy_baryons_only,high,check,33,0.20640903420993273,0.0024261768897641377,0.0011114232018861099,0.006924157699587177,0.02446527488560478,1.0294245685084549,115,0.062186856080688455,0.023260886880278567,0.15638965038575703,0.9507040262305295,1.0294245685084549,115,0.04996975263300539,0.04986257103027025,0.06579852570182256,0.11826797863562444,1.0294245685084549,115,0.9215204117013078,0.9322485857060444,0.9565607766827101,0.9865349930849908,1.0294245685084549,115,0.5138419415439421,0.5114864277669954,0.6806829097983347,1.2586709979386517,1.0294245685084549,115,3.6166434387221334e-09,0.06427953518400319,0.0018446219986087656,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,low,primary,257,14.0625,0.0903655853133359,0.022961452077171984,0.30493314869084776,0.7412127341660856,393.65113222231753,3540,0.14420875301612443,0.03442210027330378,0.4561341548792362,0.9974193426685419,393.65113222231753,3540,0.990778036758004,0.9999999965571014,0.9999999999999951,1.0,393.65113222231753,3540,0.661480106203186,0.6771652675704687,0.7494770389274589,0.9766811079877171,393.65113222231753,3540,197.27729965572357,194.86999406510398,329.4984627465745,675.0,393.65113222231753,3540,3.0276225011034556e-13,0.7412127341660856,0.0007828311882190099,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,low,check,129,28.125,0.09309098014938838,0.02425662461943297,0.3193199544162893,0.8363546219363874,394.6666910041046,889,0.14008305896014828,0.03515577068505381,0.4650834893573648,0.9816474230141534,394.6666910041046,889,0.998549160013565,0.9999999991051788,0.9999999999999982,1.0,394.6666910041046,889,0.6700464761158103,0.6777897445841856,0.7467551336019992,0.9698493246227362,394.6666910041046,889,223.28752150179776,208.34397115986675,339.43582594068374,793.3172622725076,394.6666910041046,889,5.759393661402153e-14,0.8363546219363874,0.003332033506593902,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,nominal,primary,257,14.0625,0.0917514076716473,0.02463517090958183,0.30965263019180045,0.7498443294138504,392.52761068090086,3514,0.16084304951545994,0.039584901674498414,0.5073528677075017,0.9984982266314032,392.52761068090086,3514,0.9874227090096828,0.9999999902809427,0.999999999999988,1.0,392.52761068090086,3514,0.6113486899027696,0.6339863460542741,0.7132316842925086,0.9763628824261926,392.52761068090086,3514,185.40588848465683,184.49177817183846,320.564552721254,675.0,392.52761068090086,3514,3.4745607300496403e-13,0.7498443294138504,0.0012346259633602343,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,nominal,check,129,28.125,0.0968546005368349,0.02684005155365925,0.32709215608113784,0.7887302987204866,392.02805774124363,873,0.15805416706149022,0.041820141014317205,0.5217207717904863,0.986770988400423,392.02805774124363,873,0.9979212073718936,0.9999999985849025,0.9999999999999925,1.0,392.02805774124363,873,0.6229203006812413,0.6350227028684676,0.7097936022613669,0.9660447468911307,392.02805774124363,873,212.4591533516808,203.76067419408616,325.2828154334832,884.0654761709909,392.02805774124363,873,6.585737074161406e-14,0.7887302987204866,0.0033190639258813925,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,high,primary,257,14.0625,0.08951246529942292,0.024588962721492826,0.30951610153582937,0.7370456063103802,391.79160694261265,3503,0.17039851583223056,0.04284906888756285,0.5363123302011272,0.9992297866931238,391.79160694261265,3503,0.9850933045190133,0.9999999804394313,0.9999999999999799,1.0,391.79160694261265,3503,0.5686843873165566,0.5967493685085848,0.6815387844303138,0.9776374149504461,391.79160694261265,3503,177.9129768878037,177.49750094531782,315.36801573335924,675.0,391.79160694261265,3503,3.743358004334379e-13,0.7370456063103802,0.0005326747602396913,1.1102230246251565e-16,True
AS295,registered_cluster_baryons_only,high,check,129,28.125,0.09538790135978484,0.027588665669255247,0.3203709674686184,0.7361004461278503,391.87799767885485,873,0.16769047360974979,0.04485138452994145,0.5511536579414658,0.996757074994779,391.87799767885485,873,0.9974215633968686,0.999999996802633,0.9999999999999791,1.0,391.87799767885485,873,0.5825425440556455,0.5970947266962898,0.6757219368151756,0.961221689804927,391.87799767885485,873,205.21895252707654,195.60938154081703,315.0321584671372,826.9974738475902,391.87799767885485,873,7.139849380488043e-14,0.7361004461278503,0.003434216929410141,1.1102230246251565e-16,True
MACS0025,registered_cluster_baryons_only,low,primary,257,14.0625,0.1474121166331395,0.10779649338690829,0.37592424590052104,0.6806010942339074,348.2080943691968,2764,0.24581544704172464,0.1702737188194947,0.6062514181231516,0.9988853327977308,348.2080943691968,2764,0.9886814813913493,0.9999998610916319,0.9999999999999987,1.0,348.2080943691968,2764,0.6192703858421559,0.6331672827488828,0.7052100652515751,0.9613118170384096,348.2080943691968,2764,185.7038414091133,157.89451344009933,342.20867990004604,675.0,348.2080943691968,2764,2.9739195928080047e-12,0.6806010942339074,0.001637437767945865,1.1102230246251565e-16,True
MACS0025,registered_cluster_baryons_only,low,check,129,28.125,0.15859910442474723,0.1331608949317416,0.38321742866501546,0.6532836780227285,345.18853463407686,678,0.25817431853019385,0.21249147550739808,0.6141174940097961,0.9939250783016741,345.18853463407686,678,0.9976555281170416,0.9999999842742524,0.999999999999998,1.0,345.18853463407686,678,0.6197485436858204,0.6325861842699916,0.7045053108413064,0.952163653254415,345.18853463407686,678,208.13708458379838,179.6800238011098,338.63633510165954,1210.6686353441658,345.18853463407686,678,5.049291841349062e-13,0.6532836780227285,0.0012371169270839332,1.1102230246251565e-16,True
