system_label,variant_id,stage,image_id,source_family,source_redshift,observed_x_arcsec,observed_y_arcsec,linearized_delta_x_arcsec,linearized_delta_y_arcsec,linearized_radial_residual_arcsec,source_plane_closure_arcsec
RXJ2129,network_top_001,training,3b,3,1.5194,2.98907637506174,5.134105511999998,0.9726280765863843,0.6525632995453055,1.17125754438449,0.3621562428467209
RXJ2129,network_top_001,training,3c,3,1.5194,1.5634781039797112,3.965703875999982,-0.430093248436111,-0.48815445874105573,0.6505958637580624,0.17100940081699179
RXJ2129,network_top_001,training,4a,4,1.5202,-3.4189158540684597,10.495438775999993,-0.35930498239643616,0.0260505720530425,0.3602481126656933,0.09335390920701168
RXJ2129,network_top_001,training,4b,4,1.5202,3.486595771864287,3.41780230799999,0.1357828816205317,0.40643963662876514,0.42852090866619097,0.1296787547292566
RXJ2129,network_top_001,training,5a,5,1.521,5.239793645663579,14.528709863999984,0.22926610509207243,-0.06664811889459171,0.23875702857984482,0.056519516324463275
RXJ2129,network_top_001,training,5b,5,1.521,13.2029839889991,1.9107456839999704,-0.3013268761688048,-0.1794185980583429,0.35069776108619716,0.13877338656103994
RXJ2129,network_top_001,training,6a,6,3.0815,-9.90574798751465,17.874595907999986,0.635546246337434,-0.19520292106432524,0.6648482621062098,0.29245379407873556
RXJ2129,network_top_001,training,6b,6,3.0815,0.8049590237318596,-5.299632900000001,-0.153265912151587,-0.13286248897677533,0.202837079462217,0.024131431731391616
RXJ2129,network_top_001,training,7a,7,3.427,-10.01842785083087,10.257536087999991,-0.7167558582075636,-0.6870898420086211,0.9928904326592602,0.25923405986299747
RXJ2129,network_top_001,training,7b,7,3.427,-7.485830922116288,-2.1700512000000174,0.8445522570968507,-0.7407624609580284,1.123386638042299,0.6192393528819016
RXJ2129,network_top_001,heldout,1c,1,0.6786,0.456839445991538,-8.935221672000038,1.191868783665189,-0.25667193989151926,1.2191930455031363,0.4615529797767052
RXJ2129,network_top_001,heldout,2c,2,0.916,0.24443970348725166,-5.292556488000027,0.3205959756613521,0.3062378236124165,0.44335469346914985,0.10650213906516331
RXJ2129,network_top_001,heldout,3d,3,1.5194,7.381071049134713,-15.531179832000019,-0.0256167217618562,-0.09378801323327624,0.09722349438314566,0.044565591369520575
RXJ2129,network_top_001,heldout,4c,4,1.5202,6.864471675477358,-13.912761239999998,-0.20852500110842775,0.4984916824009861,0.5403486221970363,0.24960387489231603
RXJ2129,network_top_001,heldout,5c,5,1.521,13.970143058665721,-3.314626776000029,-0.7389853867858668,3.4860067195077433,3.5634733407640633,0.3046586763325504
RXJ2129,network_top_001,heldout,6c,6,3.0815,1.7125179231929197,-6.634811124000012,1.479075697774621,-4.954930554226045,5.170976862929315,0.1623469997447341
RXJ2129,network_top_001,heldout,7c,7,3.427,3.7040355081620837,-19.321482528000033,-0.922628660669204,0.009446136613651792,0.9226770155288214,0.30181254620143316
RXJ2129,network_top_003,training,1a,1,0.6786,-5.748113029341908,4.227443603999998,-0.018104866464574515,0.6719857235756025,0.6722295730471296,0.1848992111969426
RXJ2129,network_top_003,training,1b,1,0.6786,-4.783674198960802,-0.969769187999997,-0.2541993087943698,0.5665199086520084,0.6209364665492076,0.15558810720009417
RXJ2129,network_top_003,training,2a,2,0.916,-6.776271782658472,11.277998675999983,0.13425765545298818,0.6085355376024779,0.6231698151971661,0.294779349295571
RXJ2129,network_top_003,training,2b,2,0.916,-0.7772390574582798,-4.156659036000021,-0.1923489877350992,0.009720434865692375,0.1925944441999704,0.040147538268066434
RXJ2129,network_top_003,training,3a,3,1.5194,-2.0174375536347493,8.154932903999962,-0.251065405292449,-0.4574728649031094,0.5218383464803255,0.16201330946458598
RXJ2129,network_top_003,training,3b,3,1.5194,2.98907637506174,5.134105511999998,0.9726148834314562,0.6525170825607454,1.1712208393407162,0.3621920907046707
RXJ2129,network_top_003,training,3c,3,1.5194,1.5634781039797112,3.965703875999982,-0.43012193158710327,-0.4882004497106536,0.6506493334584345,0.1710477356403381
RXJ2129,network_top_003,training,4a,4,1.5202,-3.4189158540684597,10.495438775999993,-0.35919391250228366,0.026072878933000945,0.36013894790004747,0.09333318711356643
RXJ2129,network_top_003,training,4b,4,1.5202,3.486595771864287,3.41780230799999,0.13569643155904237,0.40634904883539325,0.42840759917079746,0.12965915510964426
RXJ2129,network_top_003,training,5a,5,1.521,5.239793645663579,14.528709863999984,0.2298151579027095,-0.06723166675147679,0.2394474969926162,0.0566112580460374
RXJ2129,network_top_003,training,5b,5,1.521,13.2029839889991,1.9107456839999704,-0.30201181117354475,-0.18006513605428606,0.3516171032679915,0.13912746397808315
RXJ2129,network_top_003,training,6a,6,3.0815,-9.90574798751465,17.874595907999986,0.6362998439651355,-0.19466594675570448,0.6654113932420683,0.2925035798238135
RXJ2129,network_top_003,training,6b,6,3.0815,0.8049590237318596,-5.299632900000001,-0.1535130142707382,-0.13294270396862834,0.20307636024160522,0.024158923400257607
RXJ2129,network_top_003,training,7a,7,3.427,-10.01842785083087,10.257536087999991,-0.7161727673402345,-0.6868553425029235,0.9923072579622594,0.2591415311147807
RXJ2129,network_top_003,training,7b,7,3.427,-7.485830922116288,-2.1700512000000174,0.844057461357159,-0.740480355725499,1.1228286402154397,0.6189876192352058
RXJ2129,network_top_003,heldout,1c,1,0.6786,0.456839445991538,-8.935221672000038,1.1911804830931543,-0.25601365400324516,1.2183816866393444,0.46124815054841245
RXJ2129,network_top_003,heldout,2c,2,0.916,0.24443970348725166,-5.292556488000027,0.31986350750070963,0.3073655913893234,0.44360598530764334,0.10642650347924561
RXJ2129,network_top_003,heldout,3d,3,1.5194,7.381071049134713,-15.531179832000019,-0.028346641357957947,-0.09230980126017578,0.0965641314617899,0.043774566330269174
RXJ2129,network_top_003,heldout,4c,4,1.5202,6.864471675477358,-13.912761239999998,-0.21116797465932008,0.4999768473045563,0.5427418920281748,0.250699624206326
RXJ2129,network_top_003,heldout,5c,5,1.521,13.970143058665721,-3.314626776000029,-0.7415338800353896,3.4932237421459216,3.5710621120238577,0.3053010806900241
RXJ2129,network_top_003,heldout,6c,6,3.0815,1.7125179231929197,-6.634811124000012,1.4782675390219437,-4.947402100139536,5.1635319750526465,0.16242448398364215
RXJ2129,network_top_003,heldout,7c,7,3.427,3.7040355081620837,-19.321482528000033,-0.9258408842013327,0.011049000858571105,0.9259068113361507,0.3030627780227795
RXJ2129,network_top_010,training,1a,1,0.6786,-5.748113029341908,4.227443603999998,-0.018249682044650533,0.6723228927712087,0.6725705338765422,0.18499622497509058
RXJ2129,network_top_010,training,1b,1,0.6786,-4.783674198960802,-0.969769187999997,-0.25419049526447474,0.5667374766084545,0.6211313671642397,0.15561610530654135
RXJ2129,network_top_010,training,2a,2,0.916,-6.776271782658472,11.277998675999983,0.13388839107056552,0.6095873704213418,0.624117667944652,0.2952648624195825
RXJ2129,network_top_010,training,2b,2,0.916,-0.7772390574582798,-4.156659036000021,-0.19235557472826637,0.009848572375987234,0.1926075323212639,0.040133543461883324
RXJ2129,network_top_010,training,3a,3,1.5194,-2.0174375536347493,8.154932903999962,-0.25110788045601806,-0.4568655124645944,0.5213264467746196,0.16186178076081773
RXJ2129,network_top_010,training,3b,3,1.5194,2.98907637506174,5.134105511999998,0.9723137992598611,0.6528240397077995,1.171141900476435,0.3621314963700555
RXJ2129,network_top_010,training,3c,3,1.5194,1.5634781039797112,3.965703875999982,-0.43035580582022376,-0.4879690982127952,0.6506304330522688,0.17102509118473985
RXJ2129,network_top_010,training,4a,4,1.5202,-3.4189158540684597,10.495438775999993,-0.3591695829737676,0.026694595809238976,0.3601602293132444,0.09328054857417323
RXJ2129,network_top_010,training,4b,4,1.5202,3.486595771864287,3.41780230799999,0.135270508999979,0.4066456651531582,0.4285543228028016,0.12969622641763023
RXJ2129,network_top_010,training,5a,5,1.521,5.239793645663579,14.528709863999984,0.22964465810025472,-0.06563178234392841,0.23883927618300907,0.05673755692307943
RXJ2129,network_top_010,training,5b,5,1.521,13.2029839889991,1.9107456839999704,-0.3017540126510607,-0.17930352387947537,0.35100603673813663,0.13891884455818293
RXJ2129,network_top_010,training,6a,6,3.0815,-9.90574798751465,17.874595907999986,0.636065900000226,-0.19315949058137744,0.6647483869440788,0.29179513973942645
RXJ2129,network_top_010,training,6b,6,3.0815,0.8049590237318596,-5.299632900000001,-0.15364775962872734,-0.1325255346689972,0.20290552328172526,0.02411287536088244
RXJ2129,network_top_010,training,7a,7,3.427,-10.01842785083087,10.257536087999991,-0.7167388061025969,-0.6867473000216027,0.992641108488026,0.2591647357081012
RXJ2129,network_top_010,training,7b,7,3.427,-7.485830922116288,-2.1700512000000174,0.8441562273211822,-0.7398944562882869,1.1225166112674105,0.6186128945443088
RXJ2129,network_top_010,heldout,1c,1,0.6786,0.456839445991538,-8.935221672000038,1.1915492482356445,-0.2568705806494684,1.2189225185277874,0.46139239888598294
RXJ2129,network_top_010,heldout,2c,2,0.916,0.24443970348725166,-5.292556488000027,0.32036869326257256,0.30605806163652916,0.44306617645164226,0.1064250782475796
RXJ2129,network_top_010,heldout,3d,3,1.5194,7.381071049134713,-15.531179832000019,-0.027040520201536373,-0.0939757650720362,0.09778872201662232,0.044611110498444136
RXJ2129,network_top_010,heldout,4c,4,1.5202,6.864471675477358,-13.912761239999998,-0.2099007987831579,0.4981372090329526,0.5405543676198975,0.24970663224856565
RXJ2129,network_top_010,heldout,5c,5,1.521,13.970143058665721,-3.314626776000029,-0.7400118018041203,3.4846538396241074,3.5623629586015535,0.3048375508409167
RXJ2129,network_top_010,heldout,6c,6,3.0815,1.7125179231929197,-6.634811124000012,1.4785114909386297,-4.950823247602538,5.166879818404848,0.1622821655570176
RXJ2129,network_top_010,heldout,7c,7,3.427,3.7040355081620837,-19.321482528000033,-0.9248769677971046,0.008741177582805076,0.924918274090798,0.3023803024621045
MACS0329,eta_000,training,1a,1,1.313,17.698366376210775,13.515734879999464,2.463268030972814,0.35529450928661965,2.4887594461381566,1.8186140203750312
MACS0329,eta_000,training,1b,1,1.313,-8.564668149889947,0.6447592799998958,-1.3137123881323496,0.598590085705649,1.4436586609851711,1.026798226185127
MACS0329,eta_000,training,2a,2,2.1446,8.995175931509527,20.741255279999926,-1.7620335860586809,7.102963895367817,7.318255151147545,9.05318867554169
MACS0329,eta_000,training,2b,2,2.1446,-7.617340513033815,17.610781680000187,-4.780546692317612,8.001233084893233,9.320587833190508,11.434458070215259
MACS0329,eta_000,training,2c,2,2.1446,11.486236798473985,-8.067474719999801,10.406786783083827,-9.928182206809707,14.382976502802926,16.0240100392803
MACS0329,eta_000,training,3a,3,2.7836,-4.93572771729396,31.20848928000033,-0.10090412479896342,2.327499715983914,2.3296859381269925,3.2261350744368142
MACS0329,eta_000,training,3b,3,2.7836,-20.884460097309216,19.790646480000085,0.6498248200053796,-0.7601112166628862,1.0000206789820683,1.286507534334611
MACS0329,eta_000,training,4a,4,2.9186,-6.235056604512764,5.289428879999392,-8.774772230448653,1.6330109174470668,8.925432894417733,7.2996939666663865
MACS0329,eta_000,training,4b,4,2.9186,25.814504352382425,0.7743664799994221,4.634759105777885,-10.176871161714173,11.182562256062813,12.145424616251356
MACS0329,eta_000,training,5a,5,3.8528,5.027652385136446,-2.6044459199995984,-1.5229239896842297,0.8212108206278537,1.7302267742327895,1.6168818175989614
MACS0329,eta_000,training,5b,5,3.8528,8.112312907892866,-4.480845120000154,1.523246734083096,-1.0965165773951706,1.8768668619263427,1.8497103865724627
MACS0329,eta_000,training,6a,6,4.5734,4.744324654139696,-0.8422099199997035,-2.8448310277541227,0.5447977893672393,2.8965269216377063,2.8582051733802696
MACS0329,eta_000,training,6b,6,4.5734,10.580530566481322,-2.545013519999806,2.5405184424567335,-1.6364757486836943,3.0219673778008667,2.8101953116920857
MACS0329,eta_000,training,7a,7,5.6587,16.047431947757982,-39.51393552000013,0.7832106834047525,0.7984777366523526,1.1184747071475525,0.8020548399630124
MACS0329,eta_000,training,7b,7,5.6587,14.367538806329412,-41.22195191999989,-0.8893607994126015,-0.907134012233749,1.270375829305297,0.9489531958480173
MACS0329,eta_000,training,8a,8,6.0204,28.739046575149953,17.49602447999994,2.9187069407306767,-2.1709948154414045,3.6375910565294287,3.9875033367034423
MACS0329,eta_000,training,8b,8,6.0204,-10.766393701910756,5.987684880000366,-1.6844622708852386,2.6591321279486366,3.147760603337633,2.80581631272441
MACS0329,eta_000,training,9a,9,6.17,23.870313491335345,29.116342080000024,3.7568180039950665,7.680106458325264,8.549720271818892,9.962329908679498
MACS0329,eta_000,training,9b,9,6.17,-20.98946690873011,0.6926860800005485,-1.3128174308418707,-0.047616621526375046,1.3136806877501992,0.9493656937042615
MACS0329,eta_000,training,9c,9,6.17,-22.582591831884223,-5.334559920000537,-2.190311415927399,-5.183281079676034,5.627065562943926,5.127831437937512
MACS0329,eta_000,heldout,2d,2,2.1446,-29.28367398958684,-14.328349919999717,-7.839216793078353,-8.00434475728361,11.203698269872108,10.654724139705317
MACS0329,eta_000,heldout,3c,3,2.7836,-37.91498926838438,-3.053938319999716,-7.435936823245191,-15.169332867129043,16.893839589420022,16.361724080214476
MACS0329,eta_000,heldout,9d,9,6.17,-4.984112150802212,-18.278010719999926,23.161424195544697,-13.861322494582952,26.99236618128901,24.890776119382796
MACS0329,local_vector_s200,training,1a,1,1.313,17.698366376210775,13.515734879999464,2.6452671162033146,0.37691809238074286,2.671985285219688,1.9778959771694327
MACS0329,local_vector_s200,training,1b,1,1.313,-8.564668149889947,0.6447592799998958,-1.363938274271273,0.6393400772288078,1.506347685752873,1.063291914007121
MACS0329,local_vector_s200,training,2a,2,2.1446,8.995175931509527,20.741255279999926,-1.5495294590534614,7.133010531818329,7.299375369955001,9.056163183573066
MACS0329,local_vector_s200,training,2b,2,2.1446,-7.617340513033815,17.610781680000187,-4.6079236648055355,8.054918548732426,9.279799207277524,11.385438877189031
MACS0329,local_vector_s200,training,2c,2,2.1446,11.486236798473985,-8.067474719999801,10.313826133603374,-9.900228065689525,14.296486465802236,16.041063301487085
MACS0329,local_vector_s200,training,3a,3,2.7836,-4.93572771729396,31.20848928000033,-0.08939996504895417,2.3545507420756064,2.3562473449872665,3.2661685441278006
MACS0329,local_vector_s200,training,3b,3,2.7836,-20.884460097309216,19.790646480000085,0.6732665926435104,-0.7639612316289096,1.0182949809371364,1.3069639584975008
MACS0329,local_vector_s200,training,4a,4,2.9186,-6.235056604512764,5.289428879999392,-8.675847528462212,1.78937805917773,8.858453825346189,7.191801686823501
MACS0329,local_vector_s200,training,4b,4,2.9186,25.814504352382425,0.7743664799994221,4.887281835622754,-10.204329612477201,11.314321304474573,12.327806278283143
MACS0329,local_vector_s200,training,5a,5,3.8528,5.027652385136446,-2.6044459199995984,-1.5214421596677852,0.8234336889865226,1.7299795621256706,1.6200782579959438
MACS0329,local_vector_s200,training,5b,5,3.8528,8.112312907892866,-4.480845120000154,1.5253305617300381,-1.096351893030589,1.8784623488107048,1.8645513029832668
MACS0329,local_vector_s200,training,6a,6,4.5734,4.744324654139696,-0.8422099199997035,-2.8428856393036988,0.5537825422470779,2.896320745749137,2.8454137931779866
MACS0329,local_vector_s200,training,6b,6,4.5734,10.580530566481322,-2.545013519999806,2.5495926851861017,-1.63646152137495,3.029592245054653,2.8434178481126087
MACS0329,local_vector_s200,training,7a,7,5.6587,16.047431947757982,-39.51393552000013,0.7842391513948532,0.7992701047536801,1.1197605757185232,0.798185234652925
MACS0329,local_vector_s200,training,7b,7,5.6587,14.367538806329412,-41.22195191999989,-0.8880297955205817,-0.9062484748618675,1.268811733836737,0.9426585502961826
MACS0329,local_vector_s200,training,8a,8,6.0204,28.739046575149953,17.49602447999994,3.1824298105954183,-2.1178852408301143,3.8227342822503925,4.112578092190751
MACS0329,local_vector_s200,training,8b,8,6.0204,-10.766393701910756,5.987684880000366,-1.6570660865333162,2.8394698694856184,3.2876218083677924,2.8769046830513005
MACS0329,local_vector_s200,training,9a,9,6.17,23.870313491335345,29.116342080000024,3.9176661150768353,7.711982039529345,8.650015882485096,10.02124301041469
MACS0329,local_vector_s200,training,9b,9,6.17,-20.98946690873011,0.6926860800005485,-1.3398070554276948,-0.01974648318734292,1.3399525623588688,0.9683406954043419
MACS0329,local_vector_s200,training,9c,9,6.17,-22.582591831884223,-5.334559920000537,-2.1949052779900553,-5.144385548276036,5.593059256673393,5.039855797637948
MACS0329,local_vector_s200,heldout,2d,2,2.1446,-29.28367398958684,-14.328349919999717,-7.580663199753177,-7.877111402369809,10.932307102960314,10.394484379872681
MACS0329,local_vector_s200,heldout,3c,3,2.7836,-37.91498926838438,-3.053938319999716,-7.23054933652539,-15.043606286848174,16.691043521051213,16.16249152593653
MACS0329,local_vector_s200,heldout,9d,9,6.17,-4.984112150802212,-18.278010719999926,22.636815671537484,-13.761760275684335,26.491724549990483,24.729939174021105
MACS0329,network_parent,training,1a,1,1.313,17.698366376210775,13.515734879999464,2.4888848792044556,0.28517269791070227,2.5051689383285605,1.8489712936702611
MACS0329,network_parent,training,1b,1,1.313,-8.564668149889947,0.6447592799998958,-1.3360520158013285,0.6417038068689236,1.4821669152551147,1.0668392366626651
MACS0329,network_parent,training,2a,2,2.1446,8.995175931509527,20.741255279999926,-1.695892067891051,7.014857029442434,7.216943192893631,8.94445469444033
MACS0329,network_parent,training,2b,2,2.1446,-7.617340513033815,17.610781680000187,-4.742352258122353,8.02096210555457,9.31803294901132,11.394614372549553
MACS0329,network_parent,training,2c,2,2.1446,11.486236798473985,-8.067474719999801,10.289406509946705,-9.998726954004555,14.347349128939145,16.028337169200388
MACS0329,network_parent,training,3a,3,2.7836,-4.93572771729396,31.20848928000033,-0.1624502035666385,2.2103585781560864,2.216320173771614,3.0948228273072056
MACS0329,network_parent,training,3b,3,2.7836,-20.884460097309216,19.790646480000085,0.7038196653070431,-0.8127226872672487,1.0751187318951412,1.3749168264105216
MACS0329,network_parent,training,4a,4,2.9186,-6.235056604512764,5.289428879999392,-8.85068829123403,1.6592553787010154,9.004877103011202,7.401282194542859
MACS0329,network_parent,training,4b,4,2.9186,25.814504352382425,0.7743664799994221,4.709758990805377,-10.132589365505686,11.173683233447733,12.1061619343456
MACS0329,network_parent,training,5a,5,3.8528,5.027652385136446,-2.6044459199995984,-1.5225229911104081,0.822782765113946,1.7306206219239197,1.6131383331743219
MACS0329,network_parent,training,5b,5,3.8528,8.112312907892866,-4.480845120000154,1.5235358016846787,-1.096988985476246,1.8773774722391818,1.8449142341650595
MACS0329,network_parent,training,6a,6,4.5734,4.744324654139696,-0.8422099199997035,-2.8456370369722777,0.549386922388909,2.8981849728201134,2.8534049029491455
MACS0329,network_parent,training,6b,6,4.5734,10.580530566481322,-2.545013519999806,2.54389768327849,-1.633696888044857,3.0233062936125275,2.803389264268081
MACS0329,network_parent,training,7a,7,5.6587,16.047431947757982,-39.51393552000013,0.7836835938690659,0.7984851178450735,1.1188111809950758,0.7974756285065456
MACS0329,network_parent,training,7b,7,5.6587,14.367538806329412,-41.22195191999989,-0.8883398652242402,-0.9068950263559057,1.2694905690771003,0.9438755471944081
MACS0329,network_parent,training,8a,8,6.0204,28.739046575149953,17.49602447999994,2.992607851090949,-2.2493257227915104,3.7436837416671214,4.106359472876267
MACS0329,network_parent,training,8b,8,6.0204,-10.766393701910756,5.987684880000366,-1.7480696636145003,2.7376129262836293,3.248118237226676,2.9035861625028665
MACS0329,network_parent,training,9a,9,6.17,23.870313491335345,29.116342080000024,3.83542903190978,7.583829102067547,8.498528090686236,9.868795912389764
MACS0329,network_parent,training,9b,9,6.17,-20.98946690873011,0.6926860800005485,-1.3193114628607223,-0.0084611967140419,1.3193385948593837,0.9685255390362632
MACS0329,network_parent,training,9c,9,6.17,-22.582591831884223,-5.334559920000537,-2.1936751302713677,-5.152894932494749,5.6004050534315075,5.1183058951276665
MACS0329,network_parent,heldout,2d,2,2.1446,-29.28367398958684,-14.328349919999717,-7.7224921009419445,-7.977240592906424,11.10284881128374,10.584637528452445
MACS0329,network_parent,heldout,3c,3,2.7836,-37.91498926838438,-3.053938319999716,-7.189074548857122,-15.020275321100291,16.652070849917727,16.28174296991465
MACS0329,network_parent,heldout,9d,9,6.17,-4.984112150802212,-18.278010719999926,23.143026204464647,-13.873888535180132,26.983039950812437,24.91556874146899
MACS0329,network_hop_080,training,1a,1,1.313,17.698366376210775,13.515734879999464,2.5208100400613564,0.29348251497473327,2.537836725376562,1.8756012981312138
MACS0329,network_hop_080,training,1b,1,1.313,-8.564668149889947,0.6447592799998958,-1.3413413234246205,0.650773811867205,1.4908732676316536,1.0726669791156747
MACS0329,network_hop_080,training,2a,2,2.1446,8.995175931509527,20.741255279999926,-1.6447516075127067,7.0366816625135655,7.226347394774923,8.968823990861738
MACS0329,network_hop_080,training,2b,2,2.1446,-7.617340513033815,17.610781680000187,-4.690893501180212,8.043343924649932,9.311276138619116,11.398709692486586
MACS0329,network_hop_080,training,2c,2,2.1446,11.486236798473985,-8.067474719999801,10.267660334640675,-10.003966775176332,14.33541767743045,16.043005324943937
MACS0329,network_hop_080,training,3a,3,2.7836,-4.93572771729396,31.20848928000033,-0.16175293090780973,2.220957912857763,2.2268403762602245,3.1094900541582047
MACS0329,network_hop_080,training,3b,3,2.7836,-20.884460097309216,19.790646480000085,0.7139463068452703,-0.8187060969598039,1.0862775898715562,1.3883367641543733
MACS0329,network_hop_080,training,4a,4,2.9186,-6.235056604512764,5.289428879999392,-8.827158676818645,1.6939101716458462,8.988217953261923,7.3806184916913145
MACS0329,network_hop_080,training,4b,4,2.9186,25.814504352382425,0.7743664799994221,4.75906159562864,-10.145379590249977,11.206131995530313,12.152877837130728
MACS0329,network_hop_080,training,5a,5,3.8528,5.027652385136446,-2.6044459199995984,-1.5225014172813998,0.8228898935207913,1.7306525770594543,1.6161431531253692
MACS0329,network_hop_080,training,5b,5,3.8528,8.112312907892866,-4.480845120000154,1.5236452811263828,-1.0966842294395653,1.8772882681677172,1.85034836257014
MACS0329,network_hop_080,training,6a,6,4.5734,4.744324654139696,-0.8422099199997035,-2.844959040340935,0.5507212623846278,2.8977725670004073,2.8529021891354756
MACS0329,network_hop_080,training,6b,6,4.5734,10.580530566481322,-2.545013519999806,2.544926246685452,-1.634031679816692,3.024352679783405,2.8139235131421154
MACS0329,network_hop_080,training,7a,7,5.6587,16.047431947757982,-39.51393552000013,0.7836566911750116,0.7985120440815693,1.1188115543587729,0.797790411406522
MACS0329,network_hop_080,training,7b,7,5.6587,14.367538806329412,-41.22195191999989,-0.8882590720110931,-0.906828130093857,1.2693862440327333,0.9441596780375773
MACS0329,network_hop_080,training,8a,8,6.0204,28.739046575149953,17.49602447999994,3.0336677713071327,-2.231713207113828,3.7661232037034944,4.118615334726686
MACS0329,network_hop_080,training,8b,8,6.0204,-10.766393701910756,5.987684880000366,-1.733860374217642,2.767001383675004,3.2653588554003568,2.909331011166876
MACS0329,network_hop_080,training,9a,9,6.17,23.870313491335345,29.116342080000024,3.8422958064013115,7.588307978141484,8.505624905614802,9.872694528987802
MACS0329,network_hop_080,training,9b,9,6.17,-20.98946690873011,0.6926860800005485,-1.3225898264873113,-0.009074399549277136,1.322620956228547,0.968097074558345
MACS0329,network_hop_080,training,9c,9,6.17,-22.582591831884223,-5.334559920000537,-2.1873017616140427,-5.145619080828825,5.5912149593223095,5.10667775494806
MACS0329,network_hop_080,heldout,2d,2,2.1446,-29.28367398958684,-14.328349919999717,-7.666312556217538,-7.934480789527691,11.033056403780535,10.532397109814491
MACS0329,network_hop_080,heldout,3c,3,2.7836,-37.91498926838438,-3.053938319999716,-7.140676864962515,-15.001794116612851,16.61454461630083,16.256043475587745
MACS0329,network_hop_080,heldout,9d,9,6.17,-4.984112150802212,-18.278010719999926,23.06408389630842,-13.854176367260091,26.905207094373043,24.91051037234915
MACS0329,network_hop_090,training,1a,1,1.313,17.698366376210775,13.515734879999464,2.5068901802834516,0.28771779391499214,2.5233469648339892,1.8642479741864326
MACS0329,network_hop_090,training,1b,1,1.313,-8.564668149889947,0.6447592799998958,-1.3386710402141413,0.6469626191838984,1.4868089267048745,1.0695233619805922
MACS0329,network_hop_090,training,2a,2,2.1446,8.995175931509527,20.741255279999926,-1.6679670512503075,7.022705869149898,7.218068426431621,8.951863103383275
MACS0329,network_hop_090,training,2b,2,2.1446,-7.617340513033815,17.610781680000187,-4.715226441287042,8.027680593624646,9.31004919997044,11.38946983390149
MACS0329,network_hop_090,training,2c,2,2.1446,11.486236798473985,-8.067474719999801,10.276539350515568,-10.000892039724933,14.339633977648399,16.040503124576293
MACS0329,network_hop_090,training,3a,3,2.7836,-4.93572771729396,31.20848928000033,-0.16334333538758491,2.214224926153906,2.220241669011915,3.100954275268254
MACS0329,network_hop_090,training,3b,3,2.7836,-20.884460097309216,19.790646480000085,0.709835048488462,-0.8171080276734581,1.0823730063850567,1.3838033742832232
MACS0329,network_hop_090,training,4a,4,2.9186,-6.235056604512764,5.289428879999392,-8.836860173560888,1.677953365180368,8.994755428736608,7.387200502659167
MACS0329,network_hop_090,training,4b,4,2.9186,25.814504352382425,0.7743664799994221,4.741652263549419,-10.141506213785231,11.19524070632998,12.13711586912247
MACS0329,network_hop_090,training,5a,5,3.8528,5.027652385136446,-2.6044459199995984,-1.5225440009129918,0.822910907409211,1.7307000306954385,1.6151914786667376
MACS0329,network_hop_090,training,5b,5,3.8528,8.112312907892866,-4.480845120000154,1.523532620216272,-1.096864336278434,1.8773020580243844,1.8484702496119525
MACS0329,network_hop_090,training,6a,6,4.5734,4.744324654139696,-0.8422099199997035,-2.845341933086503,0.5504323969362784,2.898093604385037,2.8531338688573458
MACS0329,network_hop_090,training,6b,6,4.5734,10.580530566481322,-2.545013519999806,2.5442434597082086,-1.6340880422435238,3.0238086103573534,2.810099048595655
MACS0329,network_hop_090,training,7a,7,5.6587,16.047431947757982,-39.51393552000013,0.783625982833085,0.798460322836265,1.1187531309966963,0.7975167320597587
MACS0329,network_hop_090,training,7b,7,5.6587,14.367538806329412,-41.22195191999989,-0.8883094503475342,-0.9068835432520174,1.2694610827426227,0.9439737123584124
MACS0329,network_hop_090,training,8a,8,6.0204,28.739046575149953,17.49602447999994,3.0149072261846555,-2.2424543985688308,3.7574282843670015,4.115495350310503
MACS0329,network_hop_090,training,8b,8,6.0204,-10.766393701910756,5.987684880000366,-1.7408495917776419,2.7530149092478196,3.2572455221756256,2.9053227413291047
MACS0329,network_hop_090,training,9a,9,6.17,23.870313491335345,29.116342080000024,3.838013356700259,7.584788257404994,8.500550537222766,9.868943694956112
MACS0329,network_hop_090,training,9b,9,6.17,-20.98946690873011,0.6926860800005485,-1.3199358978078473,-0.008565885229784041,1.3199636921944398,0.9675808342581599
MACS0329,network_hop_090,training,9c,9,6.17,-22.582591831884223,-5.334559920000537,-2.1894882465967815,-5.149037364806741,5.595216221573693,5.112472726646794
MACS0329,network_hop_090,heldout,2d,2,2.1446,-29.28367398958684,-14.328349919999717,-7.686330269796281,-7.956954847441197,11.06312810468199,10.557102507480245
MACS0329,network_hop_090,heldout,3c,3,2.7836,-37.91498926838438,-3.053938319999716,-7.160882418310289,-15.007744411670467,16.62860876125515,16.265890570310795
MACS0329,network_hop_090,heldout,9d,9,6.17,-4.984112150802212,-18.278010719999926,23.080939324869743,-13.863233411364268,26.924319875092202,24.912613832192203
MACS0329,network_hop_110,training,1a,1,1.313,17.698366376210775,13.515734879999464,2.481261521817483,0.27659681292116445,2.4966306367923465,1.8431140649561217
MACS0329,network_hop_110,training,1b,1,1.313,-8.564668149889947,0.6447592799998958,-1.3340126819417457,0.6408297808839791,1.4799502166117677,1.063890695297067
MACS0329,network_hop_110,training,2a,2,2.1446,8.995175931509527,20.741255279999926,-1.7039768981731118,7.001084054216432,7.205464260109216,8.922145938469518
