A_pair,sigma_c,gamma_sigma,ell_pair_kpc,p,rms_gr_mean,rms_pair_mean,improvement_pct,fraction_improved,n_galaxies,K_solar_system,solar_system_safe
3.0,15.0,3.0,10.0,1.5,34.61484741536385,29.585415707562746,14.529694866049828,0.7696969696969697,165,2.5950670184166875e-14,True
3.0,15.0,3.0,10.0,2.0,34.61484741536385,29.713975871912965,14.158293071878816,0.7818181818181819,165,0.0,True
3.0,15.0,3.0,10.0,3.0,34.61484741536385,30.101018882447473,13.04015146665909,0.8,165,0.0,True
3.0,15.0,3.0,20.0,0.5,34.61484741536385,30.45811581521838,12.008522095349452,0.7515151515151515,165,3.659178078352683e-05,False
3.0,15.0,3.0,20.0,1.0,34.61484741536385,30.328735924068766,12.382292025914534,0.7757575757575758,165,5.785714764426433e-10,False
3.0,15.0,3.0,20.0,1.5,34.61484741536385,30.731228735747138,11.219516969163239,0.8,165,9.249743828019876e-15,True
3.0,15.0,3.0,20.0,2.0,34.61484741536385,31.11932071692666,10.098344957273147,0.8181818181818182,165,0.0,True
3.0,15.0,3.0,20.0,3.0,34.61484741536385,31.633945710947323,8.611627457567376,0.8484848484848485,165,0.0,True
3.0,20.0,1.5,2.0,0.5,34.61484741536385,42.17191695348014,-21.831873032501306,0.5636363636363636,165,0.00011081664831623543,False
3.0,20.0,1.5,2.0,1.0,34.61484741536385,43.77487363855691,-26.462708655845102,0.5515151515151515,165,5.54097090409685e-09,False
3.0,20.0,1.5,2.0,1.5,34.61484741536385,44.3484006506891,-28.119590182000927,0.5393939393939394,165,2.770731766657521e-13,True
3.0,20.0,1.5,2.0,2.0,34.61484741536385,44.585968369853866,-28.805907577291016,0.5393939393939394,165,0.0,True
3.0,20.0,1.5,2.0,3.0,34.61484741536385,44.776919189002996,-29.357551838084078,0.5393939393939394,165,0.0,True
3.0,20.0,1.5,5.0,0.5,34.61484741536385,38.42884318292583,-11.018380990664534,0.593939393939394,165,7.00872462660361e-05,False
3.0,20.0,1.5,5.0,1.0,34.61484741536385,38.200810556537796,-10.359609846445009,0.6060606060606061,165,2.216388312425032e-09,False
3.0,20.0,1.5,5.0,1.5,34.61484741536385,38.19916425129094,-10.35485377969971,0.6181818181818182,165,7.012953405838309e-14,True
3.0,20.0,1.5,5.0,2.0,34.61484741536385,38.257222582712664,-10.522580451220316,0.6181818181818182,165,0.0,True
3.0,20.0,1.5,5.0,3.0,34.61484741536385,38.40812977434261,-10.958541326099017,0.6303030303030303,165,0.0,True
3.0,20.0,1.5,10.0,0.5,34.61484741536385,35.855570330372366,-3.584366269538493,0.6363636363636364,165,4.95593966199125e-05,False
3.0,20.0,1.5,10.0,1.0,34.61484741536385,34.03393231504997,1.6782252232492607,0.6666666666666666,165,1.1081942792467862e-09,False
3.0,20.0,1.5,10.0,1.5,34.61484741536385,33.37597172393506,3.579029763045876,0.6909090909090909,165,2.485292259612874e-14,True
3.0,20.0,1.5,10.0,2.0,34.61484741536385,33.15782009385355,4.209255363822844,0.6848484848484848,165,0.0,True
3.0,20.0,1.5,10.0,3.0,34.61484741536385,33.182831761244685,4.1369983144387925,0.7151515151515152,165,0.0,True
3.0,20.0,1.5,20.0,0.5,34.61484741536385,33.89216654970556,2.0877771234592455,0.6787878787878788,165,3.5043900177281656e-05,False
3.0,20.0,1.5,20.0,1.0,34.61484741536385,31.435423211409514,9.185145801171846,0.7515151515151515,165,5.540971396233931e-10,False
3.0,20.0,1.5,20.0,1.5,34.61484741536385,30.627732799337757,11.51850987000568,0.7636363636363637,165,8.858467460006283e-15,True
3.0,20.0,1.5,20.0,2.0,34.61484741536385,30.40166319065614,12.17160998617512,0.7878787878787878,165,0.0,True
3.0,20.0,1.5,20.0,3.0,34.61484741536385,30.44295731393492,12.052314000890929,0.8181818181818182,165,0.0,True
3.0,20.0,2.0,2.0,0.5,34.61484741536385,40.24924933654364,-16.277413716632353,0.5636363636363636,165,0.0001199970000500983,False
3.0,20.0,2.0,2.0,1.0,34.61484741536385,41.71815549639489,-20.52098625712339,0.5454545454545454,165,5.999999963535175e-09,False
3.0,20.0,2.0,2.0,1.5,34.61484741536385,42.266214730259904,-22.10429305980412,0.5454545454545454,165,3.0002667017470236e-13,True
3.0,20.0,2.0,2.0,2.0,34.61484741536385,42.4979598039714,-22.773789218289664,0.5454545454545454,165,0.0,True
3.0,20.0,2.0,2.0,3.0,34.61484741536385,42.69055826758543,-23.330193414740194,0.5454545454545454,165,0.0,True
3.0,20.0,2.0,5.0,0.5,34.61484741536385,36.794277797372864,-6.296229926588303,0.593939393939394,165,7.589346385659113e-05,False
3.0,20.0,2.0,5.0,1.0,34.61484741536385,36.45254663191326,-5.308991238637513,0.6242424242424243,165,2.3999999321233647e-09,False
3.0,20.0,2.0,5.0,1.5,34.61484741536385,36.427223274620026,-5.235833737784304,0.6303030303030303,165,7.593925488436072e-14,True
3.0,20.0,2.0,5.0,2.0,34.61484741536385,36.48151992391775,-5.39269315896328,0.6363636363636364,165,0.0,True
3.0,20.0,2.0,5.0,3.0,34.61484741536385,36.65111162947701,-5.882632356222265,0.6363636363636364,165,0.0,True
3.0,20.0,2.0,10.0,0.5,34.61484741536385,34.5112132818749,0.29939214304595646,0.6363636363636364,165,5.366503146451152e-05,False
3.0,20.0,2.0,10.0,1.0,34.61484741536385,32.75323232147212,5.378082623196681,0.6787878787878788,165,1.2000000992884454e-09,False
3.0,20.0,2.0,10.0,1.5,34.61484741536385,32.17271031629155,7.055172220659138,0.703030303030303,165,2.6911806116913798e-14,True
3.0,20.0,2.0,10.0,2.0,34.61484741536385,32.018029832263785,7.502033887191025,0.7090909090909091,165,0.0,True
3.0,20.0,2.0,10.0,3.0,34.61484741536385,32.13148454804295,7.174270732791545,0.7454545454545455,165,0.0,True
3.0,20.0,2.0,20.0,0.5,34.61484741536385,32.882784809895675,5.003814070546484,0.6787878787878788,165,3.794703192365745e-05,False
3.0,20.0,2.0,20.0,1.0,34.61484741536385,30.80699215595918,11.000641469575125,0.7575757575757576,165,6.000000496442227e-10,False
3.0,20.0,2.0,20.0,1.5,34.61484741536385,30.244611148874704,12.625322925876626,0.7818181818181819,165,9.592326932761353e-15,True
3.0,20.0,2.0,20.0,2.0,34.61484741536385,30.162622695640366,12.86218213328699,0.793939393939394,165,0.0,True
3.0,20.0,2.0,20.0,3.0,34.61484741536385,30.33534325569461,12.363203882764404,0.8181818181818182,165,0.0,True
3.0,20.0,2.5,2.0,0.5,34.61484741536385,38.6783462054728,-11.739178686384625,0.5575757575757576,165,0.00012746364765900842,False
3.0,20.0,2.5,2.0,1.0,34.61484741536385,40.02974219117608,-15.643272122034027,0.5515151515151515,165,6.37334167509869e-09,False
3.0,20.0,2.5,2.0,1.5,34.61484741536385,40.5521673690265,-17.152523835847862,0.5515151515151515,165,3.1869541538111533e-13,True
3.0,20.0,2.5,2.0,2.0,34.61484741536385,40.77797038072312,-17.804853770997013,0.5515151515151515,165,0.0,True
3.0,20.0,2.5,2.0,3.0,34.61484741536385,40.97222954330008,-18.366055616684594,0.5515151515151515,165,0.0,True
3.0,20.0,2.5,5.0,0.5,34.61484741536385,35.47962679762364,-2.4982903199970683,0.6060606060606061,165,8.061582983407509e-05,False
3.0,20.0,2.5,5.0,1.0,34.61484741536385,35.06315218937126,-1.2951227796209515,0.6303030303030303,165,2.54933661343283e-09,False
3.0,20.0,2.5,5.0,1.5,34.61484741536385,35.025721680146845,-1.1869885192694218,0.6363636363636364,165,8.066447014530895e-14,True
3.0,20.0,2.5,5.0,2.0,34.61484741536385,35.08225262801247,-1.3503026809275005,0.6363636363636364,165,0.0,True
3.0,20.0,2.5,5.0,3.0,34.61484741536385,35.27010271538852,-1.8929891331366504,0.6363636363636364,165,0.0,True
3.0,20.0,2.5,10.0,0.5,34.61484741536385,33.44486843172542,3.3799917405359787,0.6484848484848484,165,5.700426393448404e-05,False
3.0,20.0,2.5,10.0,1.0,34.61484741536385,31.77365752248887,8.208009293763086,0.6909090909090909,165,1.2746684482330293e-09,False
3.0,20.0,2.5,10.0,1.5,34.61484741536385,31.270610389906143,9.661279119125513,0.7090909090909091,165,2.858635608658317e-14,True
3.0,20.0,2.5,10.0,2.0,34.61484741536385,31.17689323427166,9.932021770421692,0.7212121212121212,165,0.0,True
3.0,20.0,2.5,10.0,3.0,34.61484741536385,31.370403891392662,9.372982307387362,0.7454545454545455,165,0.0,True
3.0,20.0,2.5,20.0,0.5,34.61484741536385,32.08934411578256,7.2960116486324305,0.6787878787878788,165,4.030823357919652e-05,False
3.0,20.0,2.5,20.0,1.0,34.61484741536385,30.361939045593616,12.286370408446674,0.7636363636363637,165,6.373342241165147e-10,False
3.0,20.0,2.5,20.0,1.5,34.61484741536385,30.024054485546895,13.262496508302743,0.7818181818181819,165,1.018919622888113e-14,True
3.0,20.0,2.5,20.0,2.0,34.61484741536385,30.075439292943443,13.114049205386882,0.8,165,0.0,True
3.0,20.0,2.5,20.0,3.0,34.61484741536385,30.37019734530917,12.262512727907287,0.8181818181818182,165,0.0,True
3.0,20.0,3.0,2.0,0.5,34.61484741536385,37.397815058644916,-8.039809073507124,0.5636363636363636,165,0.00013333000005566475,False
3.0,20.0,3.0,2.0,1.0,34.61484741536385,38.64761645672465,-11.650402478939863,0.5575757575757576,165,6.666666626150193e-09,False
3.0,20.0,3.0,2.0,1.5,34.61484741536385,39.14688992387126,-13.09277043496617,0.5454545454545454,165,3.333629668607803e-13,True
3.0,20.0,3.0,2.0,2.0,34.61484741536385,39.36716074417166,-13.729118235831065,0.5454545454545454,165,0.0,True
3.0,20.0,3.0,2.0,3.0,34.61484741536385,39.562256671225875,-14.292737438634823,0.5454545454545454,165,0.0,True
3.0,20.0,3.0,5.0,0.5,34.61484741536385,34.42187567137927,0.557482578700977,0.6181818181818182,165,8.432607095176792e-05,False
3.0,20.0,3.0,5.0,1.0,34.61484741536385,33.9574985098687,1.8990374205820788,0.6303030303030303,165,2.6666665912481826e-09,False
3.0,20.0,3.0,5.0,1.5,34.61484741536385,33.91485865271657,2.022221141834613,0.6424242424242425,165,8.43769498715119e-14,True
3.0,20.0,3.0,5.0,2.0,34.61484741536385,33.9773609392262,1.8416561785989456,0.6424242424242425,165,0.0,True
3.0,20.0,3.0,5.0,3.0,34.61484741536385,34.1839073181198,1.2449573793376705,0.6545454545454545,165,0.0,True
3.0,20.0,3.0,10.0,0.5,34.61484741536385,32.59774819753419,5.827265952165855,0.6484848484848484,165,5.962781273834612e-05,False
3.0,20.0,3.0,10.0,1.0,34.61484741536385,31.02477505945827,10.371481095456506,0.6909090909090909,165,1.333333443653828e-09,False
3.0,20.0,3.0,10.0,1.5,34.61484741536385,30.595945921509117,11.610340053300181,0.7090909090909091,165,2.990200679657088e-14,True
3.0,20.0,3.0,10.0,2.0,34.61484741536385,30.558224271127816,11.719315401157866,0.7272727272727273,165,0.0,True
3.0,20.0,3.0,10.0,3.0,34.61484741536385,30.823405482497677,10.95322445703844,0.7454545454545455,165,0.0,True
3.0,20.0,3.0,20.0,0.5,34.61484741536385,31.46245092353897,9.107064532157036,0.6787878787878788,165,4.216336880406383e-05,False
3.0,20.0,3.0,20.0,1.0,34.61484741536385,30.043959841075257,13.204991255457033,0.7696969696969697,165,6.66666721826914e-10,False
3.0,20.0,3.0,20.0,1.5,34.61484741536385,29.905035615738395,13.60633413491517,0.7818181818181819,165,1.0658141036401503e-14,True
3.0,20.0,3.0,20.0,2.0,34.61484741536385,30.076013070773737,13.112391599263681,0.806060606060606,165,0.0,True
3.0,20.0,3.0,20.0,3.0,34.61484741536385,30.481482764723854,11.941016526929408,0.8303030303030303,165,0.0,True
3.0,25.0,1.5,2.0,0.5,34.61484741536385,46.304944940371946,-33.771916960175396,0.5454545454545454,165,0.00011971139616245497,False
3.0,25.0,1.5,2.0,1.0,34.61484741536385,48.36207363694982,-39.71482542339404,0.5212121212121212,165,5.985719412231976e-09,False
3.0,25.0,1.5,2.0,1.5,34.61484741536385,49.057678873683074,-41.72438284939183,0.5212121212121212,165,2.9931257912773615e-13,True
3.0,25.0,1.5,2.0,2.0,34.61484741536385,49.339717511937,-42.53917378251248,0.509090909090909,165,0.0,True
3.0,25.0,1.5,2.0,3.0,34.61484741536385,49.56372442129779,-43.18631489705445,0.509090909090909,165,0.0,True
3.0,25.0,1.5,5.0,0.5,34.61484741536385,41.63618481484258,-20.28417839092453,0.5757575757575758,165,7.571283043812974e-05,False
3.0,25.0,1.5,5.0,1.0,34.61484741536385,41.6205748995077,-20.239082380107078,0.5818181818181818,165,2.394287711728922e-09,False
3.0,25.0,1.5,5.0,1.5,34.61484741536385,41.697779217809845,-20.462120538778482,0.5878787878787879,165,7.575851247904512e-14,True
3.0,25.0,1.5,5.0,2.0,34.61484741536385,41.78421786548097,-20.711836062969287,0.5878787878787879,165,0.0,True
3.0,25.0,1.5,5.0,3.0,34.61484741536385,41.9688288658993,-21.24516500763593,0.593939393939394,165,0.0,True
3.0,25.0,1.5,10.0,0.5,34.61484741536385,38.2647753251397,-10.5443998235157,0.6121212121212121,165,5.3537303757899136e-05,False
3.0,25.0,1.5,10.0,1.0,34.61484741536385,36.19708831551455,-4.570989093681289,0.6606060606060606,165,1.197143988774132e-09,False
3.0,25.0,1.5,10.0,1.5,34.61484741536385,35.42119433227178,-2.3294828003489503,0.6787878787878788,165,2.6847753545205464e-14,True
3.0,25.0,1.5,10.0,2.0,34.61484741536385,35.127408499270466,-1.4807550001769398,0.6848484848484848,165,0.0,True
3.0,25.0,1.5,10.0,3.0,34.61484741536385,35.07612321119601,-1.3325952019867269,0.696969696969697,165,0.0,True
3.0,25.0,1.5,20.0,0.5,34.61484741536385,35.52516342494253,-2.6298426182708927,0.6545454545454545,165,3.785671450041023e-05,False
3.0,25.0,1.5,20.0,1.0,34.61484741536385,32.34346588767573,6.561870692169987,0.7151515151515152,165,5.98571994387066e-10,False
3.0,25.0,1.5,20.0,1.5,34.61484741536385,31.194988450734716,9.879745889364292,0.7575757575757576,165,9.569496313142542e-15,True
3.0,25.0,1.5,20.0,2.0,34.61484741536385,30.815302981158432,10.976632046394585,0.7757575757575758,165,0.0,True
3.0,25.0,1.5,20.0,3.0,34.61484741536385,30.749634833571193,11.16634297245833,0.793939393939394,165,0.0,True
3.0,25.0,2.0,2.0,0.5,34.61484741536385,45.36275257046916,-31.04998564961128,0.5333333333333333,165,0.00012930711212295074,False
3.0,25.0,2.0,2.0,1.0,34.61484741536385,47.3929906497686,-36.9152089017534,0.5212121212121212,165,6.465517202085317e-09,False
3.0,25.0,2.0,2.0,1.5,34.61484741536385,48.09471197089492,-38.94243529020444,0.509090909090909,165,3.2330460148136024e-13,True
3.0,25.0,2.0,2.0,2.0,34.61484741536385,48.38276103038495,-39.77458993192093,0.509090909090909,165,0.0,True
3.0,25.0,2.0,2.0,3.0,34.61484741536385,48.61703317018096,-40.45138661683721,0.509090909090909,165,0.0,True
3.0,25.0,2.0,5.0,0.5,34.61484741536385,40.74515293034434,-17.710046331908856,0.5757575757575758,165,8.178174984546458e-05,False
3.0,25.0,2.0,5.0,1.0,34.61484741536385,40.637965587567095,-17.40038920272657,0.5818181818181818,165,2.586206823408798e-09,False
3.0,25.0,2.0,5.0,1.5,34.61484741536385,40.70125282393156,-17.58322183406839,0.593939393939394,165,8.18310936253887e-14,True
3.0,25.0,2.0,5.0,2.0,34.61484741536385,40.78828500711317,-17.834652043010973,0.6,165,0.0,True
3.0,25.0,2.0,5.0,3.0,34.61484741536385,40.99380656007619,-18.428390188081632,0.6121212121212121,165,0.0,True
3.0,25.0,2.0,10.0,0.5,34.61484741536385,37.46719576371837,-8.240245332089795,0.6181818181818182,165,5.7828697698827067e-05,False
3.0,25.0,2.0,10.0,1.0,34.61484741536385,35.35164201452469,-2.1285507641261994,0.6606060606060606,165,1.2931035552677212e-09,False
3.0,25.0,2.0,10.0,1.5,34.61484741536385,34.59268849578561,0.06401565002537986,0.6787878787878788,165,2.8999791074260553e-14,True
3.0,25.0,2.0,10.0,2.0,34.61484741536385,34.328663858443036,0.826765328434723,0.6727272727272727,165,0.0,True
3.0,25.0,2.0,10.0,3.0,34.61484741536385,34.32922222695597,0.825152238808085,0.696969696969697,165,0.0,True
3.0,25.0,2.0,20.0,0.5,34.61484741536385,34.86528620210305,-0.7235010564514146,0.6606060606060606,165,4.089119819359639e-05,False
3.0,25.0,2.0,20.0,1.0,34.61484741536385,31.822666736993668,8.066424921263314,0.7212121212121212,165,6.465517776338606e-10,False
3.0,25.0,2.0,20.0,1.5,34.61484741536385,30.794357047202688,11.037143461350142,0.7575757575757576,165,1.033655919478594e-14,True
3.0,25.0,2.0,20.0,2.0,34.61484741536385,30.498534877704483,11.891754102698524,0.7757575757575758,165,0.0,True
3.0,25.0,2.0,20.0,3.0,34.61484741536385,30.517861361410805,11.835921172180552,0.8,165,0.0,True
3.0,25.0,2.5,2.0,0.5,34.61484741536385,44.57765491073589,-28.78189054489385,0.5333333333333333,165,0.0001362125128928193,False
3.0,25.0,2.5,2.0,1.0,34.61484741536385,46.579961082253526,-34.5664203667093,0.509090909090909,165,6.810795870302934e-09,False
3.0,25.0,2.5,2.0,1.5,34.61484741536385,47.28238643547733,-36.59568065722854,0.509090909090909,165,3.4057006977090523e-13,True
3.0,25.0,2.5,2.0,2.0,34.61484741536385,47.573308744622814,-37.43613592676805,0.509090909090909,165,0.0,True
3.0,25.0,2.5,2.0,3.0,34.61484741536385,47.81380383197578,-38.13091029473543,0.509090909090909,165,0.0,True
3.0,25.0,2.5,5.0,0.5,34.61484741536385,40.019464829461825,-15.613581505198635,0.5696969696969697,165,8.614914889314493e-05,False
3.0,25.0,2.5,5.0,1.0,34.61484741536385,39.84932815398834,-15.122067925976642,0.5757575757575758,165,2.7243182876291544e-09,False
3.0,25.0,2.5,5.0,1.5,34.61484741536385,39.90612312886946,-15.286144844183461,0.593939393939394,165,8.620112778393249e-14,True
3.0,25.0,2.5,5.0,2.0,34.61484741536385,39.99754402659676,-15.55025375857586,0.6,165,0.0,True
3.0,25.0,2.5,5.0,3.0,34.61484741536385,40.220296989203085,-16.19377230405254,0.6060606060606061,165,0.0,True
3.0,25.0,2.5,10.0,0.5,34.61484741536385,36.83198765932349,-6.405171218451073,0.593939393939394,165,6.091692948324955e-05,False
3.0,25.0,2.5,10.0,1.0,34.61484741536385,34.70004342705579,-0.2461256312056632,0.6545454545454545,165,1.3621592950446258e-09,False
3.0,25.0,2.5,10.0,1.5,34.61484741536385,33.95972481814973,1.8926057635121618,0.6727272727272727,165,3.054846984623572e-14,True
3.0,25.0,2.5,10.0,2.0,34.61484741536385,33.723241955473284,2.575789080308997,0.6787878787878788,165,0.0,True
3.0,25.0,2.5,10.0,3.0,34.61484741536385,33.768564698495574,2.444854679592347,0.696969696969697,165,0.0,True
3.0,25.0,2.5,20.0,0.5,34.61484741536385,34.34637999394523,0.7755845871487522,0.6666666666666666,165,4.3074914981103174e-05,False
3.0,25.0,2.5,20.0,1.0,34.61484741536385,31.43717969153234,9.180071446511985,0.7212121212121212,165,6.810796475223129e-10,False
3.0,25.0,2.5,20.0,1.5,34.61484741536385,30.51436568671632,11.846019944688596,0.7636363636363637,165,1.0888563509549368e-14,True
3.0,25.0,2.5,20.0,2.0,34.61484741536385,30.291830068455155,12.488910596757144,0.7757575757575758,165,0.0,True
3.0,25.0,2.5,20.0,3.0,34.61484741536385,30.3859901923674,12.216888239465305,0.806060606060606,165,0.0,True
3.0,25.0,3.0,2.0,0.5,34.61484741536385,43.912418805307176,-26.86006752644702,0.5272727272727272,165,0.0001409739192317884,False
3.0,25.0,3.0,2.0,1.0,34.61484741536385,45.8819128356645,-32.54980524715458,0.509090909090909,165,7.048872137611812e-09,False
3.0,25.0,3.0,2.0,1.5,34.61484741536385,46.57976008889803,-34.56583971022659,0.509090909090909,165,3.5247494146464086e-13,True
3.0,25.0,3.0,2.0,2.0,34.61484741536385,46.87081950957596,-35.406691085895936,0.509090909090909,165,0.0,True
3.0,25.0,3.0,2.0,3.0,34.61484741536385,47.11443395880225,-36.11047708357208,0.509090909090909,165,0.0,True
3.0,25.0,3.0,5.0,0.5,34.61484741536385,39.42185995415489,-13.887140628149766,0.5757575757575758,165,8.916055434279972e-05,False
3.0,25.0,3.0,5.0,1.0,34.61484741536385,39.20987885949497,-13.274741295238565,0.5818181818181818,165,2.8195487924381633e-09,False
3.0,25.0,3.0,5.0,1.5,34.61484741536385,39.265424249339674,-13.435208245094449,0.593939393939394,165,8.921435019309293e-14,True
3.0,25.0,3.0,5.0,2.0,34.61484741536385,39.362845983578104,-13.7166531784475,0.6,165,0.0,True
3.0,25.0,3.0,5.0,3.0,34.61484741536385,39.599331993558515,-14.399845587596891,0.6060606060606061,165,0.0,True
3.0,25.0,3.0,10.0,0.5,34.61484741536385,36.31998992854838,-4.9260437081334745,0.593939393939394,165,6.30463245588716e-05,False
3.0,25.0,3.0,10.0,1.0,34.61484741536385,34.195938232192155,1.2102008659606538,0.6545454545454545,165,1.4097745527354854e-09,False
3.0,25.0,3.0,10.0,1.5,34.61484741536385,33.476350640226805,3.289041726735213,0.6848484848484848,165,3.1616313577201355e-14,True
3.0,25.0,3.0,10.0,2.0,34.61484741536385,33.26564950580792,3.8977433393425347,0.6848484848484848,165,0.0,True
3.0,25.0,3.0,10.0,3.0,34.61484741536385,33.350557547322566,3.65244963489316,0.696969696969697,165,0.0,True
3.0,25.0,3.0,20.0,0.5,34.61484741536385,33.935824448384786,1.9616523477081014,0.6606060606060606,165,4.458062960955997e-05,False
3.0,25.0,3.0,20.0,1.0,34.61484741536385,31.154300922733505,9.997289461095168,0.7272727272727273,165,7.048872763677427e-10,False
3.0,25.0,3.0,20.0,1.5,34.61484741536385,30.324897787591908,12.393380147814371,0.7636363636363637,165,1.1269181077022266e-14,True
3.0,25.0,3.0,20.0,2.0,34.61484741536385,30.166460024159345,12.851096345523914,0.7818181818181819,165,0.0,True
3.0,25.0,3.0,20.0,3.0,34.61484741536385,30.326503202452173,12.38874221068583,0.8121212121212121,165,0.0,True
3.0,30.0,1.5,2.0,0.5,34.61484741536385,49.98249774346056,-44.396123269564846,0.5151515151515151,165,0.00012578828359734653,False
3.0,30.0,1.5,2.0,1.0,34.61484741536385,52.406342108014314,-51.398448992595256,0.503030303030303,165,6.2895713783022455e-09,False
3.0,30.0,1.5,2.0,1.5,34.61484741536385,53.19676367623709,-53.68192451608391,0.4909090909090909,165,3.145065281544269e-13,True
3.0,30.0,1.5,2.0,2.0,34.61484741536385,53.51261934495499,-54.594410608909236,0.4909090909090909,165,0.0,True
3.0,30.0,1.5,2.0,3.0,34.61484741536385,53.76105910836794,-55.312136619461214,0.4909090909090909,165,0.0,True
3.0,30.0,1.5,5.0,0.5,34.61484741536385,44.55799387492412,-28.725091115516506,0.5575757575757576,165,7.955622682893924e-05,False
3.0,30.0,1.5,5.0,1.0,34.61484741536385,44.73894010585027,-29.247832784011717,0.5636363636363636,165,2.5158284954582825e-09,False
3.0,30.0,1.5,5.0,1.5,34.61484741536385,44.88409688586493,-29.667181100856332,0.5757575757575758,165,7.960422781883807e-14,True
3.0,30.0,1.5,5.0,2.0,34.61484741536385,44.99651870072667,-29.991960272963393,0.5757575757575758,165,0.0,True
3.0,30.0,1.5,5.0,3.0,34.61484741536385,45.20946459302476,-30.60714684230698,0.5818181818181818,165,0.0,True
3.0,30.0,1.5,10.0,0.5,34.61484741536385,40.527605110729155,-17.08156509955009,0.6,165,5.6255007994368354e-05,False
3.0,30.0,1.5,10.0,1.0,34.61484741536385,38.297797445642075,-10.639798541025911,0.6484848484848484,165,1.2579143873856812e-09,False
3.0,30.0,1.5,10.0,1.5,34.61484741536385,37.43587660835166,-8.149766367988374,0.6666666666666666,165,2.821062108667595e-14,True
3.0,30.0,1.5,10.0,2.0,34.61484741536385,37.08266444533788,-7.1293598390345405,0.6727272727272727,165,0.0,True
3.0,30.0,1.5,10.0,3.0,34.61484741536385,36.96235752071059,-6.781801107419579,0.6848484848484848,165,0.0,True
3.0,30.0,1.5,20.0,0.5,34.61484741536385,37.13159467462734,-7.270716028482124,0.6363636363636364,165,3.977842788817849e-05,False
3.0,30.0,1.5,20.0,1.0,34.61484741536385,33.37314462077758,3.587197076694712,0.703030303030303,165,6.289571936928406e-10,False
3.0,30.0,1.5,20.0,1.5,34.61484741536385,31.934273202419387,7.744001239637659,0.7333333333333333,165,1.0055270882379545e-14,True
3.0,30.0,1.5,20.0,2.0,34.61484741536385,31.420022101886765,9.229638585837172,0.7696969696969697,165,0.0,True
3.0,30.0,1.5,20.0,3.0,34.61484741536385,31.25811484481374,9.6973779207249,0.7757575757575758,165,0.0,True
3.0,30.0,2.0,2.0,0.5,34.61484741536385,50.03663225782953,-44.55251429368053,0.509090909090909,165,0.00013499662505636059,False
3.0,30.0,2.0,2.0,1.0,34.61484741536385,52.520339587019144,-51.72778015398074,0.503030303030303,165,6.749999958977071e-09,False
3.0,30.0,2.0,2.0,1.5,34.61484741536385,53.33745567833416,-54.088374385438584,0.503030303030303,165,3.375300039465401e-13,True
3.0,30.0,2.0,2.0,2.0,34.61484741536385,53.66622364823649,-55.038163260591645,0.503030303030303,165,0.0,True
3.0,30.0,2.0,2.0,3.0,34.61484741536385,53.92879971986128,-55.796728128649534,0.503030303030303,165,0.0,True
3.0,30.0,2.0,5.0,0.5,34.61484741536385,44.47831398862125,-28.494901204965277,0.5575757575757576,165,8.538014683866502e-05,False
3.0,30.0,2.0,5.0,1.0,34.61484741536385,44.607062686521935,-28.866847660068057,0.5636363636363636,165,2.699999923638785e-09,False
3.0,30.0,2.0,5.0,1.5,34.61484741536385,44.75610105801026,-29.2974096374182,0.5696969696969697,165,8.54316617449058e-14,True
3.0,30.0,2.0,5.0,2.0,34.61484741536385,44.87653919695521,-29.64534743850032,0.5757575757575758,165,0.0,True
3.0,30.0,2.0,5.0,3.0,34.61484741536385,45.112280720724996,-30.326389076329857,0.5818181818181818,165,0.0,True
3.0,30.0,2.0,10.0,0.5,34.61484741536385,40.38001911081241,-16.6551989274108,0.5878787878787879,165,6.0373160397575457e-05,False
3.0,30.0,2.0,10.0,1.0,34.61484741536385,38.03626244432715,-9.884241256093773,0.6484848484848484,165,1.3500001116995008e-09,False
3.0,30.0,2.0,10.0,1.5,34.61484741536385,37.150919426898824,-7.326543956999612,0.6606060606060606,165,3.0275781881528024e-14,True
3.0,30.0,2.0,10.0,2.0,34.61484741536385,36.803582754529224,-6.3231113311044185,0.6666666666666666,165,0.0,True
3.0,30.0,2.0,10.0,3.0,34.61484741536385,36.70726567092841,-6.044857660230036,0.6848484848484848,165,0.0,True
3.0,30.0,2.0,20.0,0.5,34.61484741536385,36.950041583637116,-6.746221181482919,0.6363636363636364,165,4.269041091411463e-05,False
3.0,30.0,2.0,20.0,1.0,34.61484741536385,33.138732206170666,4.264399006242639,0.696969696969697,165,6.750000558497504e-10,False
3.0,30.0,2.0,20.0,1.5,34.61484741536385,31.711412563217184,8.387830855663312,0.7333333333333333,165,1.0791367799356522e-14,True
3.0,30.0,2.0,20.0,2.0,34.61484741536385,31.225485075651356,9.791643161217918,0.7696969696969697,165,0.0,True
3.0,30.0,2.0,20.0,3.0,34.61484741536385,31.103591026006182,10.143786991818978,0.7818181818181819,165,0.0,True
3.0,30.0,2.5,2.0,0.5,34.61484741536385,50.113569615045975,-44.77478121946884,0.503030303030303,165,0.00014095404392866915,False
3.0,30.0,2.5,2.0,1.0,34.61484741536385,52.62954440919864,-52.04326564744278,0.503030303030303,165,7.047878347617554e-09,False
3.0,30.0,2.5,2.0,1.5,34.61484741536385,53.46270718333851,-54.45021768204881,0.503030303030303,165,3.524252475472005e-13,True
