source_id,designation,ref_epoch,ra,dec,ra_error,dec_error,pmra,pmdec,pmra_error,pmdec_error,astrometric_params_solved,phot_g_mean_mag,ruwe,duplicated_source,visibility_periods_used,target_epoch,ra_epoch,dec_epoch,image_x_pixel,image_y_pixel,residual_pixel,residual_arcsec,initial_x_pixel,initial_y_pixel,accepted,rejection_reason,refined_x_pixel,refined_y_pixel,centroid_shift_pixel,quadratic_offset_x_pixel,quadratic_offset_y_pixel,quadratic_hessian_eigenvalue_min,quadratic_hessian_eigenvalue_max,background_adu,net_weight_adu,fwhm_pixel,ellipticity,moment_xx,moment_yy,moment_xy,fitted_residual_pixel,loo_residual_pixel,loo_residual_arcsec
5484995501275667840,Gaia DR3 5484995501275667840,2016.0,104.52755205649274,-56.00597817999391,0.06366646,0.063114375,-4.68545598012366,14.376958390364925,0.08029533,0.0806294,31,17.533167,1.0107405,False,26,1998.9507289938715,104.52759174462965,-56.00604626795498,1937.0,99.0,2.379968706512071,0.4749745435035374,1937.0,99.0,True,,1936.5267608117429,99.17982403164496,0.5062529127415681,-0.4732391882572282,0.17982403164496136,-7287.139034378917,-5660.157840621104,1021.3524780273438,183339.8798828125,2.8378397855042112,0.044456952940379324,1.4615761934772664,1.4430502964900418,-0.06534587149965312,2.195754290485823,2.5618666577005746,0.5112762377626212
5484996325907543296,Gaia DR3 5484996325907543296,2016.0,104.5298537086378,-55.980432563814894,0.08122769,0.0798503,-0.8378243042486293,5.169774396959765,0.10189366,0.099711,31,18.007406,1.0422636,False,24,1998.9507289938715,104.52986080073708,-55.98045704739398,1913.0,561.0,0.3588759728575391,0.0716215095248913,1913.0,561.0,True,,1912.7817351719725,561.0478096763412,0.22343970172223201,-0.21826482802740163,0.047809676341244514,-13243.196696928002,-10946.611896822007,1277.39697265625,323909.33544921875,2.8513670657997623,0.04999986726383743,1.5346453508877678,1.397738409792526,-0.030985481668597416,0.48378497848478935,0.5399685660827492,0.10776247707781056
5484996321612995584,Gaia DR3 5484996321612995584,2016.0,104.53117270005131,-55.97953309300105,0.08133814,0.078751914,0.7798983255282064,41.01386074522741,0.09917658,0.09650196,31,17.93481,0.97790676,False,24,1998.9507289938715,104.5311660984432,-55.9797273308974,1900.0,574.0,0.5127718544413975,0.1023347814693335,1900.0,574.0,True,,1899.5319286860693,574.3599996718992,0.5905002275125837,-0.4680713139307059,0.35999967189918713,-4397.850917851679,-3049.749017044179,934.6598815917969,112546.39639282227,2.8821958622518062,0.035794025708474675,1.513656151336789,1.4824798864269024,-0.05230761807481829,0.2864245732894453,0.31801240042337053,0.0634662944543168
5484996355972710784,Gaia DR3 5484996355972710784,2016.0,104.54047177324225,-55.99201495146027,0.081110686,0.078213796,6.6939699181561,-14.00425838497113,0.10066749,0.0983662,31,17.962593,0.99943465,False,26,1998.9507289938715,104.5404150924778,-55.991948628572366,1806.0,354.0,0.4053705763776685,0.0809005193799057,1806.0,354.0,True,,1806.4905569809514,354.257143636263,0.5538673137410232,0.49055698095137995,0.25714363626298054,-2495.517847318643,-2237.7492425251116,845.9129333496094,70898.17138671875,2.8442149271641566,0.05018849478806331,1.4584487791267742,1.4592427224029079,-0.07505112178948647,0.40072495713251294,0.43818893315743723,0.0874501366027521
5484996428988599424,Gaia DR3 5484996428988599424,2016.0,104.55451447807184,-55.96821837222405,0.036037225,0.036149666,2.159360179582503,6.304162518506324,0.045232974,0.045277085,31,16.542814,0.9872895,False,24,1998.9507289938715,104.55449620507352,-55.96824822816162,1665.0,781.0,0.2739260949445836,0.0546679128780176,1665.0,781.0,True,,1664.505976422501,781.0199974148403,0.49442814617019626,-0.49402357749908266,0.01999741484034013,-25149.073418464563,-7896.757310702267,3075.89111328125,1135973.5771484375,2.943774805826127,0.10256458861583406,1.6948297890917585,1.4307005278042642,-0.10457739658857836,0.11130075650455866,0.11609119455776036,0.023168524018394657
5484996394628863232,Gaia DR3 5484996394628863232,2016.0,104.56968842835924,-55.97029990871151,0.04842619,0.047271546,-1.5161527487325044,4.869497321686675,0.060130745,0.059317116,31,17.113522,0.9841959,False,25,1998.9507289938715,104.56970125907984,-55.97032297020581,1511.0,744.0,0.8805380517625494,0.175730528737223,1511.0,744.0,True,,1511.1030036834577,744.0826320599414,0.13205232347826787,0.10300368345775716,0.08263205994133602,-29823.468934410073,-25690.149555173284,1974.03857421875,751372.6743164062,2.8077799885943415,0.056837735950694634,1.4059045564895019,1.437513366017749,-0.08158248867239418,0.7213549498953012,0.7449107520704521,0.14866314983362375
5484996669506982656,Gaia DR3 5484996669506982656,2016.0,104.56364860043809,-55.947798251216255,0.028386619,0.027317878,-3.069514864645756,10.577090765392716,0.03534073,0.032931667,31,15.997736,0.9847566,False,26,1998.9507289938715,104.56367456167352,-55.94784834335151,1572.0,1149.0,1.1356834394120925,0.2266503428063246,1572.0,1149.0,True,,1571.7495728570184,1148.6970219795276,0.3930768815783079,-0.25042714298170954,-0.3029780204725222,-11809.883029143122,-1756.0154083568154,3540.9569091796875,1317057.478149414,3.259212903108857,0.11738100658522366,1.7284879511554816,2.1027577950543392,-0.14697596713936414,0.7412872086539593,0.7669884895654446,0.1530692427623174
5484996424692225536,Gaia DR3 5484996424692225536,2016.0,104.53763215233144,-55.966291486234645,0.11119229,0.1121949,-0.6579847566988603,6.495462788087361,0.13673824,0.13425754,31,18.497536,1.0259298,False,25,1998.9507289938715,104.53763772007125,-55.96632224815281,1834.0,816.0,0.7650940681404346,0.1526911697443464,1834.0,816.0,True,,1834.143746979909,815.7496781429893,0.28865936037183587,0.14374697990919943,-0.2503218570107291,-7811.829877052079,-6295.323768781244,1043.6620483398438,194410.2066040039,2.8778565120334507,0.04385012224170548,1.452087955509275,1.5350330832651105,-0.052528947372584324,0.12554683610524897,0.1356848090613318,0.027078856149633932
5485044051585966336,Gaia DR3 5485044051585966336,2016.0,104.57997130019938,-55.90921781519631,0.015011902,0.014733581,-0.5191157552378918,4.473582324387299,0.019364644,0.018235104,31,14.540485,0.93163526,False,26,1998.9507289938715,104.57997568638936,-55.90923900167337,1408.0,1845.0,2.2207662926211813,0.4432022375670841,1408.0,1845.0,True,,1408.2761359116173,1846.7904579295835,1.8116265176059294,0.2761359116172091,1.790457929583398,-507.8004649039116,-15.38703509612412,8391.310546875,1303663.4228515625,3.300351518110449,0.20048173214046283,1.5342439081094486,2.3943301555479675,-0.044223226641970405,3.733806454668053,4.05325892211369,0.8089160168219319
5484997043167550976,Gaia DR3 5484997043167550976,2016.0,104.58048650685568,-55.94087706938362,0.13990325,0.13377616,4.6199832468947895,-1.8865778674529423,0.17480944,0.15320763,31,18.79113,0.9290264,False,26,1998.9507289938715,104.58044743910564,-55.940868134723246,1403.0,1274.0,0.6781108404694133,0.13533177390756,1403.0,1274.0,True,,1402.9516440708114,1273.6823619068477,0.321297765490348,-0.04835592918857926,-0.3176380931522492,-9166.101124304187,-7818.268016320827,1059.5693359375,204645.63134765625,2.788684020691499,0.07564132458931871,1.3205127850776726,1.4843599697902843,-0.0735291893127084,0.4459111710029111,0.46320020714535176,0.09244168057236242
5484997047463884672,Gaia DR3 5484997047463884672,2016.0,104.57960796826988,-55.93504979370592,0.057712574,0.056562968,-8.57357254959702,5.352535657009335,0.07213805,0.06744848,31,17.320488,0.93735266,False,25,1998.9507289938715,104.57968045766822,-55.93507514282564,1411.0,1378.0,0.3017716259187127,0.0602250945026591,1411.0,1378.0,True,,1410.7319076372519,1377.8936695286525,0.28840888353318017,-0.26809236274807446,-0.10633047134759847,-4680.3279135172115,-4294.275113826538,893.8235473632812,112739.79876708984,2.8520280014456283,0.06837552557981896,1.4874716840832376,1.4462716641450615,-0.10165219345909485,0.38335044823265196,0.39990139242919437,0.079809024713545
5484996428988596224,Gaia DR3 5484996428988596224,2016.0,104.54612197495938,-55.96453291207124,0.013152768,0.013781881,-2.000361618632489,1.3239222281984164,0.01634276,0.017728562,31,14.37761,1.0049381,False,25,1998.9507289938715,104.54613890086348,-55.964539182045925,1747.0,848.0,2.00279003428867,0.3997003320534503,1747.0,848.0,True,,1746.7447067290818,847.9133738649198,0.2695899505824297,-0.2552932709182177,-0.08662613508021767,-583.769080530085,-301.2491486366048,19516.3046875,1320498.1328125,3.3659447390454598,0.10473252118719734,2.01597637993816,2.070307278264575,-0.2234756314662186,1.9902665850172265,2.104286116762187,0.41995608386579514
5484996738226234880,Gaia DR3 5484996738226234880,2016.0,104.55712325020782,-55.92856812224584,0.06327317,0.06294476,2.9723124729245685,3.921870777716877,0.07839183,0.07575199,31,17.438467,0.9946759,False,26,1998.9507289938715,104.5570981235642,-55.92858669586744,1638.0,1495.0,0.8992580829329332,0.1794665183051514,1638.0,1495.0,True,,1638.3528942867727,1494.5981102380542,0.5348361977218866,0.35289428677261253,-0.40188976194583553,-15361.824909539053,-11685.531210252622,1284.73095703125,387721.125,2.8884207310506858,0.007310789764135461,1.4941570792448755,1.5149348401087375,-0.0037342323197242554,0.40163048319214484,0.42589407027310117,0.08499642917796647
5484996665210433152,Gaia DR3 5484996665210433152,2016.0,104.577848442591,-55.93850151904484,0.11701917,0.112016745,-1.2122835482815275,-2.9201969463805177,0.14630075,0.12829705,31,18.528942,1.0079367,False,26,1998.9507289938715,104.57785869333946,-55.93848768925897,1429.0,1316.0,0.7284138448367663,0.1453708330224403,1429.0,1316.0,True,,1429.0268272540861,1316.4454249987634,0.44623214931826904,0.02682725408617996,0.44542499876340735,-10503.439474658797,-8160.360655549568,1147.20947265625,237587.541015625,2.7563809157537094,0.10036117976942782,1.2404673319863566,1.4998005238221925,-0.06347674288921855,0.4514969313826931,0.46914004300586404,0.09362710406915598
5485043944210485888,Gaia DR3 5485043944210485888,2016.0,104.55025955612074,-55.90118158613054,0.1270872,0.118079886,0.3267411695464046,5.962036886222513,0.16545466,0.13799775,31,18.604994,0.93299633,False,26,1998.9507289938715,104.55025679594269,-55.90120982179238,1709.0,1988.0,1.2602114008980851,0.2515026072492964,1709.0,1988.0,True,,1708.676154963054,1987.7895045230082,0.3862433867247561,-0.323845036945965,-0.2104954769918756,-604.8399619389946,-547.6983884841832,129.5616455078125,13165.605712890625,2.7954507203594434,0.07033483947108099,1.4720419919452323,1.3464592403077493,-0.08113673688162014,1.0911842446867963,1.2397809315009323,0.24742526251408048
5485043669332547328,Gaia DR3 5485043669332547328,2016.0,104.54325142982556,-55.920585011614136,0.09976245,0.09806758,-4.278842680166781,9.024318588062462,0.12431058,0.11285825,31,18.158363,1.0484592,False,24,1998.9507289938715,104.54328759386034,-55.92062774996226,1778.0,1638.0,0.1864334865259301,0.0372068590289161,1778.0,1638.0,True,,1777.956798475259,1638.0212210277011,0.04813214888874866,-0.04320152474111058,0.02122102770117064,-3053.12435850178,-2647.428375873227,496.6159973144531,61305.507720947266,2.743184616596758,0.05099461564904162,1.3411622462847834,1.3729301037886639,-0.06916360514531739,0.3572777189813149,0.3948755477156804,0.07880600803858231
5485043673628843648,Gaia DR3 5485043673628843648,2016.0,104.55707883855789,-55.92304277030974,0.14623645,0.14101194,-1.6278720749408928,3.280788586372805,0.17940879,0.16032164,31,18.846327,1.0226587,False,25,1998.9507289938715,104.55709259792222,-55.92305830782467,1639.0,1594.0,0.147964078639306,0.0295294515908247,1639.0,1594.0,True,,1638.5592229619897,1594.027079354594,0.44160807135102154,-0.4407770380102553,0.027079354594016843,-5937.148151068841,-4818.461223931169,995.1221313476562,146871.44372558594,2.7685386589008005,0.09332464599876777,1.494071030469241,1.270423481301642,-0.07561272277622899,0.4422707265447483,0.4728874340758836,0.09437497750040805
5485044047289698176,Gaia DR3 5485044047289698176,2016.0,104.57779061529072,-55.90403947203487,0.13821954,0.1465493,2.532912214754701,-1.10672165148991,0.17568547,0.17137016,31,18.71607,1.0343316,False,26,1998.9507289938715,104.5777692166899,-55.904034230702266,1431.0,1937.0,0.7272321620546286,0.1451350025098474,1431.0,1937.0,True,,1430.4998049336882,1936.7935672029378,0.5411188446779442,-0.5001950663117753,-0.20643279706220513,-1745.6799674163856,-1492.3242236643487,224.04317474365234,38729.648529052734,2.7647469698357856,0.015651182847354117,1.3702586554500589,1.3866687409948668,-0.020135856805550325,0.22906502583688285,0.25134885872810686,0.05016213411035964
5485044051585967488,Gaia DR3 5485044051585967488,2016.0,104.5727699413324,-55.91791082457318,0.07313099,0.07170497,-5.718435800755884,9.425056590738754,0.09053664,0.08323132,31,17.715479,1.0326185,False,26,1998.9507289938715,104.572818269224,-55.91795546077986,1480.0,1686.0,0.4132041575459766,0.0824638809607678,1480.0,1686.0,True,,1480.0656547393878,1685.8913871399352,0.12691453098655037,0.06565473938782962,-0.10861286006484207,-5594.108750462837,-4750.871067245524,928.4607543945312,123799.28594970703,2.7961416374631605,0.055976690099737714,1.3954356909776986,1.4244589418781732,-0.07982108416146705,0.34969533791093194,0.372632193153794,0.07436686262036261
5485044051585968512,Gaia DR3 5485044051585968512,2016.0,104.58281909516388,-55.914839253433975,0.06797213,0.06758223,-0.1725907702943804,2.3116076462930115,0.08499523,0.08063598,31,17.637465,0.9946023,False,26,1998.9507289938715,104.5828205536549,-55.91485020099654,1379.0,1742.0,0.6134594233728168,0.1224291768110981,1379.0,1742.0,True,,1379.2980243845896,1741.6923867171113,0.4283041741794724,0.29802438458953817,-0.30761328288877604,-19001.709822798373,-14927.7048907433,1437.5408325195312,466873.75384521484,2.8643081469825984,0.040489774400338296,1.4330454791374458,1.5260162436769253,-0.039679630792886916,0.35412881817737435,0.38075493852173276,0.075987933209474
5485044047289680512,Gaia DR3 5485044047289680512,2016.0,104.56881587182616,-55.9146936182623,0.14876154,0.1529941,-0.3838769131071277,5.540695817508669,0.18265305,0.17403974,95,18.783936,1.026066,False,25,1998.9507289938715,104.5688191157941,-55.91471985849134,1521.0,1744.0,0.3225671320818838,0.064375290267734,1521.0,1744.0,True,,1520.5426085204847,1744.213765767698,0.5048789646764378,-0.45739147951534487,0.21376576769816,-1645.020146511521,-1230.7398632541049,612.7073669433594,37108.725036621094,2.7976887744189733,0.06189600274837437,1.4233806664390105,1.3996353892537874,-0.08927904712011024,0.28417717614986804,0.30496282449478757,0.060861967618995864
5484997146246822272,Gaia DR3 5484997146246822272,2016.0,104.61564770154855,-55.90762968994249,0.0500264,0.0462129,-0.596132295720351,11.859873452745829,0.06559284,0.05344689,31,17.012342,0.99013674,False,25,1998.9507289938715,104.61565273827183,-55.90768585721932,1048.0,1871.0,0.6865860899050449,0.137023194353868,1048.0,1871.0,True,,1048.4733390973076,1870.5483920174286,0.6542168378773612,0.47333909730771934,-0.45160798257152374,-23213.71988432286,-16746.997563593923,2203.037841796875,908550.3876953125,3.0169513791342673,0.06377658232402394,1.6143608321520202,1.6684901551904314,-0.10456982616134519,0.06946574235000771,0.08171467569376337,0.016307941646033577
5484997111887064192,Gaia DR3 5484997111887064192,2016.0,104.59020484896529,-55.9186602986948,0.06847505,0.06731895,5.675349619910468,-13.892308840062594,0.0853769,0.07893823,31,17.653507,1.0309635,False,26,1998.9507289938715,104.59015688427816,-55.91859450598972,1305.0,1674.0,0.7468008157249505,0.149040353163664,1305.0,1674.0,True,,1305.3004018089373,1674.2417705113462,0.38560890416249943,0.30040180893731283,0.2417705113463037,-15264.013638120941,-14267.101596254142,1381.9334716796875,409891.20178222656,2.86262500261264,0.07638858065818155,1.4878406193311031,1.4677444770327583,-0.11675293262127898,0.3746224869065013,0.4034299552656345,0.08051322620908394
5485044051585968384,Gaia DR3 5485044051585968384,2016.0,104.57765213098833,-55.91766557910183,0.021551803,0.021495987,11.09525810514386,-2.4244241430158544,0.026865799,0.026658244,31,15.313881,1.0995771,False,25,1998.9507289938715,104.57755836285708,-55.91765409725065,1434.0,1690.0,1.9273505060858251,0.3846447326364388,1434.0,1690.0,False,centroid_shift,1434.7333507915962,1692.3089863178907,2.422647559951953,0.7333507915962164,2.3089863178907697,-16561.50560409475,-449.2066354887638,,,,,,,,,,
5484995776153587200,Gaia DR3 5484995776153587200,2016.0,104.65285487277716,-55.98252790303592,0.023593724,0.026407233,0.0084823918586388,0.7295869890145947,0.028327972,0.030246276,31,15.672774,0.89708865,False,27,1998.9507289938715,104.65285480097066,-55.98253135829323,677.0,521.0,3.0428362926459824,0.6072641943152337,677.0,521.0,True,,676.7126717946985,520.9128914945518,0.3002422176896476,-0.28732820530147024,-0.08710850544823208,-125.7049159395613,-107.08382103960632,781.4688720703125,4925.0728759765625,3.1221613749624866,0.06781169078546412,1.8164750534413734,1.6993336827671595,-0.10843042978947609,2.3441199727135693,3.4624525695490167,0.6910077532214196
5484996703866496128,Gaia DR3 5484996703866496128,2016.0,104.52788935374431,-55.946052606538025,0.018932782,0.018095087,-2.606834237879293,12.314538989951712,0.024149427,0.02296126,31,14.511279,1.3687333,False,26,1998.9507289938715,104.52791140074184,-55.94611092706929,1934.0,1176.0,3.3968006047421184,0.6779054750574489,1934.0,1176.0,False,nonconcave_peak,,,,,,,,,,,,,,,,,
5484997146246825728,Gaia DR3 5484997146246825728,2016.0,104.6090301892123,-55.905534959504,0.018132355,0.016925637,-2.2938591708469,3.529479417976337,0.024064494,0.020070074,31,14.940935,0.98846936,False,25,1998.9507289938715,104.60904956898754,-55.90555167479598,1116.0,1907.0,2.2165225237238757,0.4423553011392155,1116.0,1907.0,True,,1115.6842924344191,1907.2521045219348,0.4040147979282124,-0.3157075655808083,0.25210452193482225,-20738.030037195353,-3274.8045982215194,7922.52001953125,1430011.2368164062,3.4254278336275235,0.11805398756644103,2.0086655315253816,2.2233201753990324,0.24167025043463958,1.9885860735649068,2.294269791406569,0.45787146018584185
