galaxy,split,law,radius_kpc,observed_velocity_km_s,predicted_velocity_km_s,gbar_m_s2,gobs_m_s2,predicted_acceleration_m_s2,log_residual_dex
DDO154,train,baryons,3.95,46.3,18.733780985161538,2.8794081953829544e-12,1.7587914316427822e-11,2.8794081953829544e-12,0.7859111047788174
DDO154,train,baryons,4.44,47.4,18.224227006926796,2.424179183602526e-12,1.639921909088293e-11,2.424179183602526e-12,0.8302584503827689
DDO154,train,baryons,4.94,48.2,17.61706417085435,2.036055342130117e-12,1.5241109466414423e-11,2.036055342130117e-12,0.8742270039250127
DDO154,train,baryons,5.43,47.4,16.92600514002049,1.7098521627259026e-12,1.3409306217959525e-11,1.7098521627259026e-12,0.8944477465005418
DDO154,train,baryons,5.92,45.5,16.25433480644471,1.4463258562851105e-12,1.1333147506709792e-11,1.4463258562851105e-12,0.8940843911192238
DDO154,train,li2018_rar_mond,0.99,21.6,29.20637247978193,5.2868191057195954e-12,1.5272908942254174e-11,2.7923477273779857e-11,-0.26204773695539646
DDO154,train,li2018_rar_mond,1.48,28.9,34.00577444808947,4.4234042487768284e-12,1.828872479957316e-11,2.5321712831485363e-11,-0.14130965433648665
DDO154,train,li2018_rar_mond,1.97,34.3,38.20812032294826,4.014095030530957e-12,1.9354032620499495e-11,2.4015662638332055e-11,-0.09372310545871651
DDO154,train,li2018_rar_mond,2.47,38.2,41.35447196450095,3.5421468342912323e-12,1.9146051701736015e-11,2.2438688071200244e-11,-0.06891823397271024
DDO154,train,li2018_rar_mond,2.96,42.0,44.53044639145823,3.3326685205945295e-12,1.9313292792499527e-11,2.1710600760718543e-11,-0.05081551660230102
DDO154,train,li2018_rar_mond,3.46,44.6,47.73732245226986,3.2294314104035377e-12,1.8631296333500446e-11,2.1344671153724204e-11,-0.05904639483234823
DDO154,train,li2018_rar_mond,3.95,46.3,49.45341720792256,2.8794081953829544e-12,1.7587914316427822e-11,2.006526834450152e-11,-0.057230630994036254
DDO154,train,li2018_rar_mond,4.44,47.4,50.06708208403666,2.424179183602526e-12,1.639921909088293e-11,1.8296627545047373e-11,-0.04754787944852496
DDO154,train,li2018_rar_mond,4.94,48.2,50.41044538655933,2.036055342130117e-12,1.5241109466414423e-11,1.6671073833321674e-11,-0.03894699259302931
DDO154,train,li2018_rar_mond,5.43,47.4,50.45932919660895,1.7098521627259026e-12,1.3409306217959525e-11,1.519611496997403e-11,-0.05432626212046645
DDO154,train,li2018_rar_mond,5.92,45.5,50.409068833148034,1.4463258562851105e-12,1.1333147506709792e-11,1.391057551882207e-11,-0.08899455695344304
DDO154,train,simple_mond,0.99,21.6,29.230380078803456,5.2868191057195954e-12,1.5272908942254174e-11,2.7969402262929463e-11,-0.26276142263496505
DDO154,train,simple_mond,1.48,28.9,34.029392831939795,4.4234042487768284e-12,1.828872479957316e-11,2.535689895094929e-11,-0.14191271505345365
DDO154,train,simple_mond,1.97,34.3,38.23232162563925,4.014095030530957e-12,1.9354032620499495e-11,2.404609566604205e-11,-0.0942731018897584
DDO154,train,simple_mond,2.47,38.2,41.37772601627331,3.5421468342912323e-12,1.9146051701736015e-11,2.2463930183766015e-11,-0.06940651335505808
DDO154,train,simple_mond,2.96,42.0,44.55407131839079,3.3326685205945295e-12,1.9313292792499527e-11,2.1733643306065808e-11,-0.05127621059970809
DDO154,train,simple_mond,3.46,44.6,47.76189869942923,3.2294314104035377e-12,1.8631296333500446e-11,2.1366654244419884e-11,-0.05949344889767386
DDO154,train,simple_mond,3.95,46.3,49.476229572057626,2.8794081953829544e-12,1.7587914316427822e-11,2.0083784427245527e-11,-0.057631209965501154
DDO154,train,simple_mond,4.44,47.4,50.08665974864992,2.424179183602526e-12,1.639921909088293e-11,1.8310939354602737e-11,-0.047887456249662924
DDO154,train,simple_mond,4.94,48.2,50.42710646210607,2.036055342130117e-12,1.5241109466414423e-11,1.6682095514210664e-11,-0.03923402110991444
DDO154,train,simple_mond,5.43,47.4,50.4734156352563,1.7098521627259026e-12,1.3409306217959525e-11,1.520460057703368e-11,-0.05456870723078728
DDO154,train,simple_mond,5.92,45.5,50.421032742433724,1.4463258562851105e-12,1.1333147506709792e-11,1.3917179275519611e-11,-0.08920068031255743
DDO154,train,standard_mond,0.99,21.6,27.89191321772133,5.2868191057195954e-12,1.5272908942254174e-11,2.5466594357983247e-11,-0.22204910825971308
DDO154,train,standard_mond,1.48,28.9,32.58679064323863,4.4234042487768284e-12,1.828872479957316e-11,2.3252567849755983e-11,-0.10428749540092046
DDO154,train,standard_mond,1.97,34.3,36.67891343715411,4.014095030530957e-12,1.9354032620499495e-11,2.2131770202903998e-11,-0.058244683526692945
DDO154,train,standard_mond,2.47,38.2,39.78671424487302,3.5421468342912323e-12,1.9146051701736015e-11,2.0769624794173255e-11,-0.03534942368111311
DDO154,train,standard_mond,2.96,42.0,42.886646410879024,3.3326685205945295e-12,1.9313292792499527e-11,2.0137331439757737e-11,-0.01814559365050384
DDO154,train,standard_mond,3.46,44.6,45.99928365097374,3.2294314104035377e-12,1.8631296333500446e-11,1.9818715021535192e-11,-0.02683241946705363
DDO154,train,standard_mond,3.95,46.3,47.74166109408976,2.8794081953829544e-12,1.7587914316427822e-11,1.8700249896526497e-11,-0.02663306898327433
DDO154,train,standard_mond,4.44,47.4,48.46184057499101,2.424179183602526e-12,1.639921909088293e-11,1.714218958113874e-11,-0.01924312578770989
DDO154,train,standard_mond,4.94,48.2,48.91617988273578,2.036055342130117e-12,1.5241109466414423e-11,1.569739448999069e-11,-0.012810990298690863
DDO154,train,standard_mond,5.43,47.4,49.077638015825706,1.7098521627259026e-12,1.3409306217959525e-11,1.4375300479383253e-11,-0.030210622749645855
DDO154,train,standard_mond,5.92,45.5,49.13062337681013,1.4463258562851105e-12,1.1333147506709792e-11,1.3213938986493234e-11,-0.06668175581400836
DDO161,train,baryons,1.54,28.9,21.986932482727102,1.0173210234775976e-11,1.757617708010927e-11,1.0173210234775976e-11,0.23746639993859128
DDO161,train,baryons,2.02,32.9,25.72335125911863,1.0615811092355809e-11,1.7365603518254825e-11,1.0615811092355809e-11,0.2137366995471339
DDO161,train,baryons,2.49,35.2,28.235113776997604,1.037598157597054e-11,1.612632598712107e-11,1.037598157597054e-11,0.19150624271323433
DDO161,train,baryons,2.96,37.6,29.668475693907837,9.637140955901422e-12,1.5478662595421847e-11,9.637140955901422e-12,0.20578522241411012
DDO161,train,baryons,3.43,40.6,30.43407465325667,8.751359765370244e-12,1.557425932812978e-11,8.751359765370244e-12,0.2503318639852959
DDO161,train,baryons,3.9,42.7,31.130924335779046,8.053207318582195e-12,1.515097556577184e-11,8.053207318582195e-12,0.2744717182597977
DDO161,train,baryons,4.37,45.5,31.527094696467035,7.371161393006305e-12,1.53529137848334e-11,7.371161393006305e-12,0.3186548908560264
DDO161,train,baryons,4.86,48.9,31.84605784080661,6.762768866392586e-12,1.5945234248379137e-11,6.762768866392586e-12,0.37250635912404384
DDO161,train,baryons,5.34,51.5,32.106294554183606,6.255882300723216e-12,1.609617391466071e-11,6.255882300723216e-12,0.4104340865962772
DDO161,train,baryons,5.81,53.0,32.2432016090214,5.798953683387734e-12,1.5668414843458217e-11,5.798953683387734e-12,0.43167542156471805
DDO161,train,baryons,6.28,55.0,32.51784433199716,5.456740567845898e-12,1.5610441641033766e-11,5.456740567845898e-12,0.45648188360376246
DDO161,train,baryons,6.75,57.6,32.81144541162428,5.168879487352939e-12,1.5929078363476943e-11,5.168879487352939e-12,0.48879424210201494
DDO161,train,baryons,7.22,59.7,33.25480717129479,4.963878296849268e-12,1.5997824179661726e-11,4.963878296849268e-12,0.5082397944353392
DDO161,train,baryons,7.69,60.5,33.86794059283794,4.833933745303136e-12,1.5425308705056876e-11,4.833933745303136e-12,0.5039331706810728
DDO161,train,baryons,8.16,61.8,34.509787017598356,4.729811729893684e-12,1.5168276830168503e-11,4.729811729893684e-12,0.5060923922070721
DDO161,train,baryons,8.64,62.9,34.899427645736544,4.568486242133701e-12,1.4840106005266876e-11,4.568486242133701e-12,0.5116646818052206
DDO161,train,baryons,9.11,63.0,35.323005251535434,4.43860368704203e-12,1.4119267837326769e-11,4.43860368704203e-12,0.5025658071348409
DDO161,train,baryons,9.58,64.5,35.34630390861257,4.226413258867808e-12,1.4073540750428937e-11,4.226413258867808e-12,0.5224314148444213
DDO161,train,baryons,10.05,65.6,35.240666849536204,4.004715131488247e-12,1.38768556846003e-11,4.004715131488247e-12,0.5397194430435066
DDO161,train,baryons,10.52,67.5,34.58896572608091,3.685605666542481e-12,1.4035932164953317e-11,3.685605666542481e-12,0.5807323936582716
DDO161,train,baryons,10.99,66.8,33.80916739584103,3.370704755629134e-12,1.3158448568271359e-11,3.370704755629134e-12,0.5914839735316056
DDO161,train,baryons,11.46,66.8,32.89164711594724,3.0593987263778023e-12,1.2618791428036844e-11,3.0593987263778023e-12,0.6153816805424401
DDO161,train,baryons,11.94,66.6,31.980938854261296,2.776051675049069e-12,1.203908792720925e-11,2.776051675049069e-12,0.6371660402556298
DDO161,train,baryons,12.41,66.8,31.077149161401532,2.5220867343505574e-12,1.1652808200266096e-11,2.5220867343505574e-12,0.6646705803856556
DDO161,train,baryons,12.9,66.3,30.31774892698995,2.30915799401821e-12,1.1042993112261785e-11,2.30915799401821e-12,0.6796331526573159
DDO161,train,baryons,13.37,66.1,29.423462576658107,2.0984837308604776e-12,1.0590609782522972e-11,2.0984837308604776e-12,0.7030153599279304
DDO161,train,li2018_rar_mond,1.54,28.9,43.74634046666109,1.0173210234775976e-11,1.757617708010927e-11,4.0272833927701385e-11,-0.3600877717585654
DDO161,train,li2018_rar_mond,2.02,32.9,50.714001578448226,1.0615811092355809e-11,1.7365603518254825e-11,4.126233920812334e-11,-0.3758639637433929
DDO161,train,li2018_rar_mond,2.49,35.2,55.93994884246661,1.037598157597054e-11,1.612632598712107e-11,4.0728108164941576e-11,-0.40235880278352065
DDO161,train,li2018_rar_mond,2.96,37.6,59.723597280746205,9.637140955901422e-12,1.5478662595421847e-11,3.9052573674272214e-11,-0.401916226808164
DDO161,train,li2018_rar_mond,3.43,40.6,62.56012350600754,8.751359765370244e-12,1.557425932812978e-11,3.697860551286403e-11,-0.37554312771660564
DDO161,train,li2018_rar_mond,3.9,42.7,65.16507605792904,8.053207318582195e-12,1.515097556577184e-11,3.5286993765491244e-11,-0.3671740629198217
DDO161,train,li2018_rar_mond,4.37,45.5,67.2897705542009,7.371161393006305e-12,1.53529137848334e-11,3.357887275008285e-11,-0.33987530156672807
DDO161,train,li2018_rar_mond,4.86,48.9,69.2763554782955,6.762768866392586e-12,1.5945234248379137e-11,3.200245161365576e-11,-0.3025523458539345
DDO161,train,li2018_rar_mond,5.34,51.5,71.06110550114197,6.255882300723216e-12,1.609617391466071e-11,3.064588142251423e-11,-0.27964946101092636
DDO161,train,li2018_rar_mond,5.81,53.0,72.58160906845936,5.798953683387734e-12,1.5668414843458217e-11,2.9385054880897485e-11,-0.2731014445706732
DDO161,train,li2018_rar_mond,6.28,55.0,74.20361956543626,5.456740567845898e-12,1.5610441641033766e-11,2.841449823751563e-11,-0.2601248013527501
DDO161,train,li2018_rar_mond,6.75,57.6,75.79065415297771,5.168879487352939e-12,1.5929078363476943e-11,2.757890335559073e-11,-0.23838634415300466
DDO161,train,li2018_rar_mond,7.22,59.7,77.51801130457554,4.963878296849268e-12,1.5997824179661726e-11,2.6972270237254667e-11,-0.2268565827893314
DDO161,train,li2018_rar_mond,7.69,60.5,79.4211048639123,4.833933745303136e-12,1.5425308705056876e-11,2.6582447441075176e-11,-0.23636109957971874
DDO161,train,li2018_rar_mond,8.16,61.8,81.32526762264453,4.729811729893684e-12,1.5168276830168503e-11,2.6266989365792638e-11,-0.23847405206022176
DDO161,train,li2018_rar_mond,8.64,62.9,82.8916469479892,4.568486242133701e-12,1.4840106005266876e-11,2.5772541609616872e-11,-0.23972024627342506
DDO161,train,li2018_rar_mond,9.11,63.0,84.44774816343241,4.43860368704203e-12,1.4119267837326769e-11,2.53692264241643e-11,-0.2544950479066734
DDO161,train,li2018_rar_mond,9.58,64.5,85.4483719575324,4.226413258867808e-12,1.4073540750428937e-11,2.4699691605727873e-11,-0.24428815582961996
DDO161,train,li2018_rar_mond,10.05,65.6,86.2440370516126,4.004715131488247e-12,1.38768556846003e-11,2.3985100800672907e-11,-0.23765047621515037
DDO161,train,li2018_rar_mond,10.52,67.5,86.26917277899081,3.685605666542481e-12,1.4035932164953317e-11,2.29268812905925e-11,-0.2131037216959173
DDO161,train,li2018_rar_mond,10.99,66.8,86.06811314521292,3.370704755629134e-12,1.3158448568271359e-11,2.184420917498005e-11,-0.22013163927918591
DDO161,train,li2018_rar_mond,11.46,66.8,85.62042949687803,3.0593987263778023e-12,1.2618791428036844e-11,2.0730970863212183e-11,-0.21560187915028498
DDO161,train,li2018_rar_mond,11.94,66.6,85.14010506174188,2.776051675049069e-12,1.203908792720925e-11,1.9674943391871877e-11,-0.21331990516936658
DDO161,train,li2018_rar_mond,12.41,66.8,84.5953860852073,2.5220867343505574e-12,1.1652808200266096e-11,1.8688352920917034e-11,-0.20514042873031293
DDO161,train,li2018_rar_mond,12.9,66.3,84.2395436410656,2.30915799401821e-12,1.1042993112261785e-11,1.782755378441066e-11,-0.20800495406801509
DDO161,train,li2018_rar_mond,13.37,66.1,83.60114854405026,2.0984837308604776e-12,1.0590609782522972e-11,1.6941136256659315e-11,-0.20402156899088733
DDO161,train,simple_mond,1.54,28.9,43.81245755913023,1.0173210234775976e-11,1.757617708010927e-11,4.0394660569272545e-11,-0.3613995437117625
DDO161,train,simple_mond,2.02,32.9,50.79369893734992,1.0615811092355809e-11,1.7365603518254825e-11,4.139212914001241e-11,-0.3772278851061855
DDO161,train,simple_mond,2.49,35.2,56.0260385046085,1.037598157597054e-11,1.612632598712107e-11,4.0853562948441136e-11,-0.4036945038645693
DDO161,train,simple_mond,2.96,37.6,59.80948427534025,9.637140955901422e-12,1.5478662595421847e-11,3.916497547409476e-11,-0.4031644253404165
DDO161,train,simple_mond,3.43,40.6,62.6424395918152,8.751359765370244e-12,1.557425932812978e-11,3.7075981812180587e-11,-0.37668525855177726
DDO161,train,simple_mond,3.9,42.7,65.24446953532976,8.053207318582195e-12,1.515097556577184e-11,3.537302953623726e-11,-0.3682316589182519
DDO161,train,simple_mond,4.37,45.5,67.36528257884088,7.371161393006305e-12,1.53529137848334e-11,3.365427890365244e-11,-0.3408494784221266
DDO161,train,simple_mond,4.86,48.9,69.34809746278908,6.762768866392586e-12,1.5945234248379137e-11,3.2068768849559046e-11,-0.3034513835087486
DDO161,train,simple_mond,5.34,51.5,71.12952406837617,6.255882300723216e-12,1.609617391466071e-11,3.070492234712989e-11,-0.2804853475554252
DDO161,train,simple_mond,5.81,53.0,72.64669293503799,5.798953683387734e-12,1.5668414843458217e-11,2.9437777615519744e-11,-0.2738799585550234
DDO161,train,simple_mond,6.28,55.0,74.26645930488036,5.456740567845898e-12,1.5610441641033766e-11,2.8462644560608925e-11,-0.2608600593635786
DDO161,train,simple_mond,6.75,57.6,75.85164313245936,5.168879487352939e-12,1.5929078363476943e-11,2.7623306876017885e-11,-0.23908501936824736
DDO161,train,simple_mond,7.22,59.7,77.57805330549566,4.963878296849268e-12,1.5997824179661726e-11,2.7014069458660533e-11,-0.22752909272181096
DDO161,train,simple_mond,7.69,60.5,79.48109869591623,4.833933745303136e-12,1.5425308705056876e-11,2.6622622788157584e-11,-0.23701697447237188
DDO161,train,simple_mond,8.16,61.8,81.38544824852123,4.729811729893684e-12,1.5168276830168503e-11,2.6305878847206816e-11,-0.23911656942086632
DDO161,train,simple_mond,8.64,62.9,82.95100538185766,4.568486242133701e-12,1.4840106005266876e-11,2.580946608902584e-11,-0.24034201735636807
DDO161,train,simple_mond,9.11,63.0,84.50659147623897,4.43860368704203e-12,1.4119267837326769e-11,2.5404593368919166e-11,-0.25510007118424244
DDO161,train,simple_mond,9.58,64.5,85.50521032258405,4.226413258867808e-12,1.4073540750428937e-11,2.473256191031714e-11,-0.24486572990283118
DDO161,train,simple_mond,10.05,65.6,86.2985433459732,4.004715131488247e-12,1.38768556846003e-11,2.4015427583342358e-11,-0.23819925167921696
DDO161,train,simple_mond,10.52,67.5,86.319553376392,3.685605666542481e-12,1.4035932164953317e-11,2.295366738845728e-11,-0.2136108235572082
DDO161,train,simple_mond,10.99,66.8,86.11427271143363,3.370704755629134e-12,1.3158448568271359e-11,2.186764618483515e-11,-0.2205973511527255
DDO161,train,simple_mond,11.46,66.8,85.66228667267232,3.0593987263778023e-12,1.2618791428036844e-11,2.0751245276748422e-11,-0.2160264016297018
DDO161,train,simple_mond,11.94,66.6,85.17802669584111,2.776051675049069e-12,1.203908792720925e-11,1.9692473841535034e-11,-0.21370669092226904
DDO161,train,simple_mond,12.41,66.8,84.62974903877308,2.5220867343505574e-12,1.1652808200266096e-11,1.8703538558401896e-11,-0.20549318108733608
DDO161,train,simple_mond,12.9,66.3,84.2709780412114,2.30915799401821e-12,1.1042993112261785e-11,1.7840861145604095e-11,-0.2083290118549668
DDO161,train,simple_mond,13.37,66.1,83.62959662363173,2.0984837308604776e-12,1.0590609782522972e-11,1.6952667791796823e-11,-0.20431708508369106
DDO161,train,standard_mond,1.54,28.9,41.18094721922273,1.0173210234775976e-11,1.757617708010927e-11,3.5687933213371075e-11,-0.3075969780383255
DDO161,train,standard_mond,2.02,32.9,47.69089659518691,1.0615811092355809e-11,1.7365603518254825e-11,3.648959641212916e-11,-0.3224791787091107
DDO161,train,standard_mond,2.49,35.2,52.63444959257068,1.037598157597054e-11,1.612632598712107e-11,3.6057057236490986e-11,-0.3494548446502545
DDO161,train,standard_mond,2.96,37.6,56.29399480442536,9.637140955901422e-12,1.5478662595421847e-11,3.4696197487888285e-11,-0.3505484475417897
DDO161,train,standard_mond,3.43,40.6,59.10097971139452,8.751359765370244e-12,1.557425932812978e-11,3.300233703041199e-11,-0.3261372932452081
DDO161,train,standard_mond,3.9,42.7,61.67904139201475,8.053207318582195e-12,1.515097556577184e-11,3.161258997555805e-11,-0.3194194806390781
DDO161,train,standard_mond,4.37,45.5,63.81597353944217,7.371161393006305e-12,1.53529137848334e-11,3.0201381946819446e-11,-0.2938360046217942
DDO161,train,standard_mond,4.86,48.9,65.82318000022761,6.762768866392586e-12,1.5945234248379137e-11,2.8891554202656386e-11,-0.2581400013033334
DDO161,train,standard_mond,5.34,51.5,67.63058338500375,6.255882300723216e-12,1.609617391466071e-11,2.7758402265674972e-11,-0.2366718092951463
DDO161,train,standard_mond,5.81,53.0,69.18615480759277,5.798953683387734e-12,1.5668414843458217e-11,2.6700027639887456e-11,-0.23148664935765298
DDO161,train,standard_mond,6.28,55.0,70.81937591622,5.456740567845898e-12,1.5610441641033766e-11,2.5881771676022923e-11,-0.21957881159599255
DDO161,train,standard_mond,6.75,57.6,72.41186637338502,5.168879487352939e-12,1.5929078363476943e-11,2.51747498909567e-11,-0.19877451577432337
DDO161,train,standard_mond,7.22,59.7,74.12076848124897,4.963878296849268e-12,1.5997824179661726e-11,2.4659943887520008e-11,-0.1879311645783097
DDO161,train,standard_mond,7.69,60.5,75.97935514856653,4.833933745303136e-12,1.5425308705056876e-11,2.432844334879718e-11,-0.19788045728177706
DDO161,train,standard_mond,8.16,61.8,77.83343696892504,4.729811729893684e-12,1.5168276830168503e-11,2.4059783381562138e-11,-0.2003554667184139
DDO161,train,standard_mond,8.64,62.9,79.3847623136563,4.568486242133701e-12,1.4840106005266876e-11,2.3637960897582265e-11,-0.20217300670484875
DDO161,train,standard_mond,9.11,63.0,80.91876220593839,4.43860368704203e-12,1.4119267837326769e-11,2.3293220589045646e-11,-0.21741736280391033
DDO161,train,standard_mond,9.58,64.5,81.9517472445027,4.226413258867808e-12,1.4073540750428937e-11,2.2719584276400656e-11,-0.20799700540904906
DDO161,train,standard_mond,10.05,65.6,82.79576658874099,4.004715131488247e-12,1.38768556846003e-11,2.2105465058797085e-11,-0.20220858433168165
DDO161,train,standard_mond,10.52,67.5,82.94170079217535,3.685605666542481e-12,1.4035932164953317e-11,2.1192372958264163e-11,-0.1789383277535648
DDO161,train,standard_mond,10.99,66.8,82.87516996026594,3.370704755629134e-12,1.3158448568271359e-11,2.025352528454157e-11,-0.18729593917725135
DDO161,train,standard_mond,11.46,66.8,82.57639468444475,3.0593987263778023e-12,1.2618791428036844e-11,1.928309194920687e-11,-0.18415891004267915
DDO161,train,standard_mond,11.94,66.6,82.24044740111752,2.776051675049069e-12,1.203908792720925e-11,1.835760650652848e-11,-0.18322247023679936
DDO161,train,standard_mond,12.41,66.8,81.8346869427415,2.5220867343505574e-12,1.1652808200266096e-11,1.7488498496270716e-11,-0.17632192578380393
DDO161,train,standard_mond,12.9,66.3,81.59686542701522,2.30915799401821e-12,1.1042993112261785e-11,1.6726562416141066e-11,-0.18031989418106742
DDO161,train,standard_mond,13.37,66.1,81.0890122962492,2.0984837308604776e-12,1.0590609782522972e-11,1.5938302622852465e-11,-0.17752110209237515
DDO168,train,baryons,0.82,23.4,20.174840767649194,1.6086287776373918e-11,2.1640501313758008e-11,1.6086287776373918e-11,0.12881148344760335
DDO168,train,baryons,1.24,29.2,22.754431436535608,1.3531930114006174e-11,2.228401655928906e-11,1.3531930114006174e-11,0.21663372631551628
DDO168,train,baryons,1.64,36.2,23.149083135191336,1.058944492479519e-11,2.5895407390606554e-11,1.058944492479519e-11,0.38834955184542724
DDO168,train,baryons,2.06,44.0,25.03269961470397,9.858199674073904e-12,3.0457032545457724e-11,9.858199674073904e-12,0.48988997700422643
DDO168,train,baryons,2.47,52.1,25.634495313931964,8.621881402459346e-12,3.561458992332259e-11,8.621881402459346e-12,0.6160259034583082
DDO168,train,baryons,2.89,52.9,25.904295975764327,7.524804119664498e-12,3.138072377638064e-11,7.524804119664498e-12,0.6201677569229539
DDO168,train,baryons,3.3,54.8,25.78479493810257,6.529243699969914e-12,2.9491484355675776e-11,6.529243699969914e-12,0.6548337531896606
DDO168,train,baryons,3.71,55.0,25.774801648121368,5.8031822357444335e-12,2.6424143802073327e-11,5.8031822357444335e-12,0.6583347153418082
DDO168,train,baryons,4.12,52.0,25.51658382307475,5.1215014424248374e-12,2.126958057926593e-11,5.1215014424248374e-12,0.6183616266461037
DDO168,train,li2018_rar_mond,0.82,23.4,36.436124890309564,1.6086287776373918e-11,2.1640501313758008e-11,5.246865922144289e-11,-0.38463264921053936
DDO168,train,li2018_rar_mond,1.24,29.2,42.60511828506153,1.3531930114006174e-11,2.228401655928906e-11,4.7440725325772565e-11,-0.32815784786424307
DDO168,train,li2018_rar_mond,1.64,36.2,45.66316185503505,1.058944492479519e-11,2.5895407390606554e-11,4.1203828117913327e-11,-0.20171481904375593
DDO168,train,li2018_rar_mond,2.06,44.0,50.14530825458935,9.858199674073904e-12,3.0457032545457724e-11,3.955877596706281e-11,-0.11355525775400607
DDO168,train,li2018_rar_mond,2.47,52.1,52.86554105489108,8.621881402459346e-12,3.561458992332259e-11,3.666889849281509e-11,-0.012669916147225261
DDO168,train,li2018_rar_mond,2.89,52.9,55.0382347555713,7.524804119664498e-12,3.138072377638064e-11,3.3968831254990945e-11,-0.03441764852811966
DDO168,train,li2018_rar_mond,3.3,54.8,56.52975680057109,6.529243699969914e-12,2.9491484355675776e-11,3.1382659807674876e-11,-0.026993117160514776
DDO168,train,li2018_rar_mond,3.71,55.0,58.011354325747504,5.8031822357444335e-12,2.6424143802073327e-11,2.939690130373823e-11,-0.0463006301516036
DDO168,train,li2018_rar_mond,4.12,52.0,59.0626134677643,5.1215014424248374e-12,2.126958057926593e-11,2.7439586287734257e-11,-0.1106186331228455
DDO168,train,simple_mond,0.82,23.4,36.51951118884974,1.6086287776373918e-11,2.1640501313758008e-11,5.270908949298692e-11,-0.3866181969783896
DDO168,train,simple_mond,1.24,29.2,42.68860192983808,1.3531930114006174e-11,2.228401655928906e-11,4.76268252637257e-11,-0.32985816051292444
DDO168,train,simple_mond,1.64,36.2,45.734758659134975,1.058944492479519e-11,2.5895407390606554e-11,4.1333139144172615e-11,-0.20307564227158412
DDO168,train,simple_mond,2.06,44.0,50.21893983674557,9.858199674073904e-12,3.0457032545457724e-11,3.967503465094499e-11,-0.11482972734530185
DDO168,train,simple_mond,2.47,52.1,52.93414951136492,8.621881402459346e-12,3.561458992332259e-11,3.676413743166965e-11,-0.01379643279677905
DDO168,train,simple_mond,2.89,52.9,55.101194981878415,7.524804119664498e-12,3.138072377638064e-11,3.404659205427604e-11,-0.035410690961990746
DDO168,train,simple_mond,3.3,54.8,56.58640720724813,6.529243699969914e-12,2.9491484355675776e-11,3.144559060231476e-11,-0.027863124070319687
DDO168,train,simple_mond,3.71,55.0,58.06340868283866,5.8031822357444335e-12,2.6424143802073327e-11,2.94496814315774e-11,-0.04707967706837567
DDO168,train,simple_mond,4.12,52.0,59.10973039195168,5.1215014424248374e-12,2.126958057926593e-11,2.748338335396553e-11,-0.11131126967704494
DDO168,train,standard_mond,0.82,23.4,33.90496559137761,1.6086287776373918e-11,2.1640501313758008e-11,4.5432037937570565e-11,-0.32209490111440303
DDO168,train,standard_mond,1.24,29.2,39.823537486756855,1.3531930114006174e-11,2.228401655928906e-11,4.144836849302385e-11,-0.26951396784012727
DDO168,train,standard_mond,1.64,36.2,42.94373498151821,1.058944492479519e-11,2.5895407390606554e-11,3.6442254329988785e-11,-0.1483824869367356
DDO168,train,standard_mond,2.06,44.0,47.240240021920066,9.858199674073904e-12,3.0457032545457724e-11,3.510802714687604e-11,-0.0617188381167862
DDO168,train,standard_mond,2.47,52.1,49.95962698162568,8.621881402459346e-12,3.561458992332259e-11,3.274845952161271e-11,0.03643707240007301
DDO168,train,standard_mond,2.89,52.9,52.17313031735752,7.524804119664498e-12,3.138072377638064e-11,3.052427806711505e-11,0.012017554897398813
DDO168,train,standard_mond,3.3,54.8,53.75225329641471,6.529243699969914e-12,2.9491484355675776e-11,2.8374542255372565e-11,0.016767767749271432
DDO168,train,standard_mond,3.71,55.0,55.29669022913984,5.8031822357444335e-12,2.6424143802073327e-11,2.670999582469538e-11,-0.004672895981192584
DDO168,train,standard_mond,4.12,52.0,56.439772907378675,5.1215014424248374e-12,2.126958057926593e-11,2.5056635425450323e-11,-0.0711638280236282
DDO170,train,baryons,3.36,42.4,20.545952156081746,4.0715776554933934e-12,1.7339712426760424e-11,4.0715776554933934e-12,0.629279168249084
DDO170,train,baryons,4.86,52.5,24.954957423325734,4.1526645646575096e-12,1.837941958133957e-11,4.1526645646575096e-12,0.6460049403415496
DDO170,train,baryons,6.35,55.6,28.09620170058579,4.028755890391864e-12,1.5777032227112966e-11,4.028755890391864e-12,0.5928543591528027
DDO170,train,baryons,7.85,58.6,30.013257903799783,3.718827880944682e-12,1.4176696113096016e-11,3.718827880944682e-12,0.5811689517597692
DDO170,train,baryons,9.34,59.0,30.221086181671236,3.169003488221152e-12,1.2078321955627233e-11,3.169003488221152e-12,0.5810838845999877
DDO170,train,baryons,10.83,60.0,29.07635035557248,2.5298850266934445e-12,1.0772673538319219e-11,2.5298850266934445e-12,0.629222714268595
DDO170,train,baryons,12.33,62.2,27.06769384339937,1.9257011486157932e-12,1.016874010233085e-11,1.9257011486157932e-12,0.7226782581177374
DDO170,train,li2018_rar_mond,3.36,42.4,50.09256980307418,4.0715776554933934e-12,1.7339712426760424e-11,2.4202309001361904e-11,-0.14481491089098336
DDO170,train,li2018_rar_mond,4.86,52.5,60.56962641167273,4.1526645646575096e-12,1.837941958133957e-11,2.4463746931575652e-11,-0.12419118314802638
DDO170,train,li2018_rar_mond,6.35,55.6,68.66578255236914,4.028755890391864e-12,1.5777032227112966e-11,2.4063371572808198e-11,-0.18333116458828427
