variant,law,radius_kpc,inward_acceleration_km2_s2_kpc,circular_speed_km_s,azimuthal_scatter_fraction,ring_cells
lumpy_thick,algebraic_simple_MOND,1.875,519.0457318368198,31.196325860492564,0.2088713922597179,28
lumpy_thick,algebraic_simple_MOND,2.25,529.0818272468111,34.502668176610996,0.1837540441729401,40
lumpy_thick,algebraic_simple_MOND,2.625,530.6700061480876,37.32303264927342,0.1616309416815528,40
lumpy_thick,algebraic_simple_MOND,3.0,528.3589176033339,39.81302240234974,0.1826430943822762,48
lumpy_thick,algebraic_simple_MOND,3.375,525.2495318792171,42.1036479428132,0.1992455766966872,68
lumpy_thick,algebraic_simple_MOND,3.75,522.0591907583645,44.246151983464806,0.19300568902433038,56
lumpy_thick,algebraic_simple_MOND,4.125,512.0390860981784,45.95825529929292,0.17961712497516422,72
lumpy_thick,algebraic_simple_MOND,4.5,503.67073456223295,47.60796472786931,0.14822060887928792,68
lumpy_thick,algebraic_simple_MOND,4.875,494.1751614857654,49.082623322751466,0.15878998571608569,88
lumpy_thick,algebraic_simple_MOND,5.25,484.2244472875148,50.42001932030027,0.19301745600468445,88
lumpy_thick,algebraic_simple_MOND,5.625,471.3818199713607,51.49293871337024,0.20106644730620526,84
lumpy_thick,algebraic_simple_MOND,6.0,458.5694189610586,52.45394659857685,0.20199776382202986,112
lumpy_thick,algebraic_simple_MOND,6.375,439.84393620499606,52.952857272359246,0.18786556968500193,112
lumpy_thick,algebraic_simple_MOND,6.75,424.8214973978031,53.54946411902897,0.18206410882282487,112
lumpy_thick,algebraic_simple_MOND,7.125,411.5660240356556,54.15171208054318,0.18599259323911804,116
lumpy_thick,algebraic_simple_MOND,7.5,400.6451083606169,54.81640550697051,0.18530646167194542,112
lumpy_thick,algebraic_simple_MOND,7.875,386.8454202387649,55.19427220627403,0.1799746404690697,144
lumpy_thick,algebraic_simple_MOND,8.25,372.38257624248246,55.42703540692466,0.15790454057288447,140
lumpy_thick,algebraic_simple_MOND,8.625,355.30840981488507,55.358242698385794,0.13562043912800792,144
lumpy_thick,algebraic_simple_MOND,9.0,339.08448038110623,55.242740006538014,0.1208832257952162,144
lumpy_thick,algebraic_simple_MOND,9.375,323.44952541840445,55.06668049553688,0.10417529473268565,168
lumpy_thick,algebraic_simple_MOND,9.75,310.6908711191277,55.038495559122026,0.08689158992152977,164
lumpy_thick,algebraic_simple_MOND,10.125,299.0702033503672,55.0280456578504,0.07414789674146087,160
lumpy_thick,algebraic_simple_MOND,10.5,288.42732571984817,55.0316901435746,0.06267097550901687,184
lumpy_thick,algebraic_simple_MOND,10.875,278.94462837471895,55.077425807449174,0.0536720897499706,172
lumpy_thick,algebraic_simple_MOND,11.25,269.6972615335039,55.08261243125564,0.06949981292488498,200
lumpy_thick,algebraic_simple_MOND,11.625,261.83886993882686,55.17134095741069,0.09203444313223112,192
axisymmetric_baseline_thickness,newtonian,0.375,37.03092174422622,3.7264722800639256,0.11317587328954444,8
axisymmetric_baseline_thickness,newtonian,0.75,52.56874702715397,6.279057275607977,0.024807939253294553,12
axisymmetric_baseline_thickness,newtonian,1.125,59.08978648405869,8.153282148593044,0.017619624465857162,16
axisymmetric_baseline_thickness,newtonian,1.5,69.46805500880654,10.207942129205565,0.05697426395226247,32
axisymmetric_baseline_thickness,newtonian,1.875,79.34664016768461,12.197333737928492,0.012031395637704455,28
axisymmetric_baseline_thickness,newtonian,2.25,79.5095745758321,13.375221224175032,0.013505064114829062,40
axisymmetric_baseline_thickness,newtonian,2.625,79.1584400509909,14.414954218930115,0.007680064685731267,40
axisymmetric_baseline_thickness,newtonian,3.0,77.06825073390783,15.205418514520522,0.007697218681012872,48
axisymmetric_baseline_thickness,newtonian,3.375,74.98113934609113,15.907901976472496,0.011233257965773857,68
axisymmetric_baseline_thickness,newtonian,3.75,73.63164402396087,16.616818741559808,0.009360379669637195,56
axisymmetric_baseline_thickness,newtonian,4.125,70.68185529651932,17.075205799583856,0.012747394912523977,72
axisymmetric_baseline_thickness,newtonian,4.5,67.93241323284238,17.484160247143432,0.011520567892082867,68
axisymmetric_baseline_thickness,newtonian,4.875,64.40623040186193,17.719491336070483,0.012998226826925481,88
axisymmetric_baseline_thickness,newtonian,5.25,62.10603442122246,18.057039644178055,0.013407630857070208,88
axisymmetric_baseline_thickness,newtonian,5.625,59.59973110223793,18.309792119248332,0.013256391088727797,84
axisymmetric_baseline_thickness,newtonian,6.0,55.40161884763136,18.23210665517806,0.024644691274040988,112
axisymmetric_baseline_thickness,newtonian,6.375,50.75630381837465,17.988091528623553,0.023467514305183082,112
axisymmetric_baseline_thickness,newtonian,6.75,47.02879105108726,17.81696774411513,0.017351260575804515,112
axisymmetric_baseline_thickness,newtonian,7.125,44.2502573339379,17.756212532640724,0.015277788651347057,116
axisymmetric_baseline_thickness,newtonian,7.5,42.12680261465073,17.775011100133817,0.012522780329014816,112
axisymmetric_baseline_thickness,newtonian,7.875,39.582772538812,17.655433547300515,0.02204933624211052,144
axisymmetric_baseline_thickness,newtonian,8.25,36.47926747983313,17.34802457655117,0.026023565231785836,140
axisymmetric_baseline_thickness,newtonian,8.625,33.056046647141315,16.885153310870287,0.028335695175421827,144
axisymmetric_baseline_thickness,newtonian,9.0,29.787138170698412,16.373278338081402,0.02806930706847156,144
axisymmetric_baseline_thickness,newtonian,9.375,26.886988439683417,15.876571311905856,0.02766185659501095,168
axisymmetric_baseline_thickness,newtonian,9.75,24.82480105831341,15.557692962600713,0.02470871444104531,164
axisymmetric_baseline_thickness,newtonian,10.125,23.053837262402578,15.278092233057965,0.025711826565290377,160
axisymmetric_baseline_thickness,newtonian,10.5,21.34671792593994,14.971323863385274,0.030341084305224485,184
axisymmetric_baseline_thickness,newtonian,10.875,20.090705548770256,14.781286237769585,0.03381010058741137,172
axisymmetric_baseline_thickness,newtonian,11.25,18.76521117805723,14.529577617850556,0.04723859088623105,200
axisymmetric_baseline_thickness,newtonian,11.625,17.72330671707388,14.353865005147005,0.06373230843212474,192
axisymmetric_baseline_thickness,QUMOND,0.375,248.16449342557746,9.646848450897917,0.027723755459003817,8
axisymmetric_baseline_thickness,QUMOND,0.75,311.7861802651657,15.291815954911119,0.012790685487617047,12
axisymmetric_baseline_thickness,QUMOND,1.125,340.50969363361935,19.572261119702592,0.015855565736821873,16
axisymmetric_baseline_thickness,QUMOND,1.5,392.99666810154974,24.27951816145297,0.05204092076754417,32
axisymmetric_baseline_thickness,QUMOND,1.875,448.5178207766845,28.99949851215161,0.012728349463259679,28
axisymmetric_baseline_thickness,QUMOND,2.25,461.9582350903296,32.239820547782855,0.015337256655649159,40
axisymmetric_baseline_thickness,QUMOND,2.625,476.60162889600576,35.370599031568794,0.005792608463109121,40
axisymmetric_baseline_thickness,QUMOND,3.0,482.81478349944,38.058433368943604,0.004306646477488292,48
axisymmetric_baseline_thickness,QUMOND,3.375,489.98722337834187,40.6657949498335,0.011389162272081055,68
axisymmetric_baseline_thickness,QUMOND,3.75,499.89745051810485,43.29682943868862,0.0037645322854405715,56
axisymmetric_baseline_thickness,QUMOND,4.125,498.7374149421087,45.357379075914416,0.007620989820748273,72
axisymmetric_baseline_thickness,QUMOND,4.5,498.50912515189475,47.36339370424724,0.0034481347195496584,68
axisymmetric_baseline_thickness,QUMOND,4.875,493.3784108947766,49.04303980293265,0.0063857601451223055,88
axisymmetric_baseline_thickness,QUMOND,5.25,494.02673502537704,50.927795543133705,0.006467025328379797,88
axisymmetric_baseline_thickness,QUMOND,5.625,491.37488866263794,52.57360315526546,0.0044709763699616505,84
axisymmetric_baseline_thickness,QUMOND,6.0,477.7038998402318,53.53712169178869,0.011284354955045128,112
axisymmetric_baseline_thickness,QUMOND,6.375,460.9348641825049,54.20756182640452,0.010795909905071972,112
axisymmetric_baseline_thickness,QUMOND,6.75,447.48707529137755,54.95941919468216,0.007917441940366383,112
axisymmetric_baseline_thickness,QUMOND,7.125,438.1956247706502,55.87614720514365,0.007386879050387954,116
axisymmetric_baseline_thickness,QUMOND,7.5,432.0373345210272,56.92345745742878,0.00551539080852924,112
axisymmetric_baseline_thickness,QUMOND,7.875,421.3528971684974,57.60342060331068,0.013036605534094964,144
axisymmetric_baseline_thickness,QUMOND,8.25,406.32700460154996,57.898167397274214,0.01532301653372486,140
axisymmetric_baseline_thickness,QUMOND,8.625,386.40048750226356,57.72957824813051,0.018174556275609554,144
axisymmetric_baseline_thickness,QUMOND,9.0,365.92205335209087,57.38726757886995,0.018648762133964606,144
axisymmetric_baseline_thickness,QUMOND,9.375,346.899885336483,57.02794424691748,0.019378069323256038,168
axisymmetric_baseline_thickness,QUMOND,9.75,333.53555458363746,57.02606121055938,0.019786787296434932,164
axisymmetric_baseline_thickness,QUMOND,10.125,321.77503902854187,57.078649862833885,0.021976299894237245,160
axisymmetric_baseline_thickness,QUMOND,10.5,309.34327229112006,56.992142958979535,0.026472091895203432,184
axisymmetric_baseline_thickness,QUMOND,10.875,300.87247763544366,57.20129538992496,0.03016107440932872,172
axisymmetric_baseline_thickness,QUMOND,11.25,290.50831686809147,57.16833533317224,0.03860978378892744,200
axisymmetric_baseline_thickness,QUMOND,11.625,282.6276819518278,57.31968948528942,0.04887255753398896,192
axisymmetric_baseline_thickness,AQUAL,0.375,291.67968562882436,10.45848373861188,0.09486568614844552,8
axisymmetric_baseline_thickness,AQUAL,0.75,333.61190277498724,15.81799377548368,0.03459890287104248,12
axisymmetric_baseline_thickness,AQUAL,1.125,360.74339433933324,20.14537958519893,0.018166658660924193,16
axisymmetric_baseline_thickness,AQUAL,1.5,423.60341003687205,25.20724330535388,0.0551311361860911,32
axisymmetric_baseline_thickness,AQUAL,1.875,478.70132038681004,29.959388774226834,0.012797022402005328,28
axisymmetric_baseline_thickness,AQUAL,2.25,484.77429430411985,33.026385848049884,0.016789497887880454,40
axisymmetric_baseline_thickness,AQUAL,2.625,497.90087249572736,36.152313761380256,0.0064597011811377255,40
axisymmetric_baseline_thickness,AQUAL,3.0,501.1340022605098,38.77372830643875,0.004086424951633319,48
axisymmetric_baseline_thickness,AQUAL,3.375,506.493342181981,41.34507261892505,0.012168274845326479,68
axisymmetric_baseline_thickness,AQUAL,3.75,514.6154162262844,43.929577858756694,0.0040420441392469185,56
axisymmetric_baseline_thickness,AQUAL,4.125,510.7473813936339,45.90024998024237,0.008521969873511755,72
axisymmetric_baseline_thickness,AQUAL,4.5,508.85727176087335,47.85245785666532,0.0039412352389238915,68
axisymmetric_baseline_thickness,AQUAL,4.875,501.3388021071514,49.437098016290996,0.006874692229194368,88
axisymmetric_baseline_thickness,AQUAL,5.25,500.6246916928292,51.26674976422197,0.0074508132428785035,88
axisymmetric_baseline_thickness,AQUAL,5.625,496.27555068252764,52.835120635702324,0.0047595700518195646,84
axisymmetric_baseline_thickness,AQUAL,6.0,480.7024289098464,53.70488407453347,0.012250728274864663,112
axisymmetric_baseline_thickness,AQUAL,6.375,462.3798232305822,54.29246147574229,0.011455756515556206,112
axisymmetric_baseline_thickness,AQUAL,6.75,447.934741244645,54.98690301700355,0.008399151203922432,112
axisymmetric_baseline_thickness,AQUAL,7.125,437.59941759289495,55.83812183758849,0.00802987574698736,116
axisymmetric_baseline_thickness,AQUAL,7.5,430.489388857664,56.82139048309606,0.005735051095730767,112
axisymmetric_baseline_thickness,AQUAL,7.875,418.9723237754895,57.440465263888484,0.013659304011481441,144
axisymmetric_baseline_thickness,AQUAL,8.25,403.38641926456455,57.68828268316416,0.015442648193090162,140
axisymmetric_baseline_thickness,AQUAL,8.625,383.54562636368183,57.51591977345712,0.017836432055831745,144
axisymmetric_baseline_thickness,AQUAL,9.0,363.3720223188058,57.186958311045466,0.018191743735941318,144
axisymmetric_baseline_thickness,AQUAL,9.375,344.6329858219059,56.84130753316964,0.01861445257593529,168
axisymmetric_baseline_thickness,AQUAL,9.75,331.5967427967994,56.860075995981525,0.019177381829572203,164
axisymmetric_baseline_thickness,AQUAL,10.125,319.8639986024932,56.908900761218746,0.021053428575347824,160
axisymmetric_baseline_thickness,AQUAL,10.5,307.44464420573263,56.81697602090587,0.02512985588080786,184
axisymmetric_baseline_thickness,AQUAL,10.875,299.10547311094535,57.033078297436575,0.028635610332247343,172
axisymmetric_baseline_thickness,AQUAL,11.25,288.7896714046938,56.99898072161296,0.03662474996764853,200
axisymmetric_baseline_thickness,AQUAL,11.625,280.9137511190345,57.14562412607614,0.046010544744085,192
axisymmetric_baseline_thickness,algebraic_simple_MOND,0.375,389.27333916980984,12.08211497167109,0.11317587328954444,8
axisymmetric_baseline_thickness,algebraic_simple_MOND,0.75,468.26074536622116,18.740212352710035,0.024807939253294553,12
axisymmetric_baseline_thickness,algebraic_simple_MOND,1.125,498.2359812827441,23.67520810770387,0.017619624465857162,16
axisymmetric_baseline_thickness,algebraic_simple_MOND,1.5,543.0977521901857,28.542015140583164,0.05697426395226247,32
axisymmetric_baseline_thickness,algebraic_simple_MOND,1.875,583.161821105091,33.067029116206456,0.012031395637704455,28
axisymmetric_baseline_thickness,algebraic_simple_MOND,2.25,583.8039920374468,36.243054259875166,0.013505064114829062,40
axisymmetric_baseline_thickness,algebraic_simple_MOND,2.625,582.41936520336,39.10052216606346,0.007680064685731267,40
axisymmetric_baseline_thickness,algebraic_simple_MOND,3.0,574.1218464717138,41.501392017800335,0.007697218681012872,48
axisymmetric_baseline_thickness,algebraic_simple_MOND,3.375,565.7392683113836,43.69633886895926,0.011233257965773857,68
axisymmetric_baseline_thickness,algebraic_simple_MOND,3.75,560.2655527368916,45.836620978900086,0.009360379669637195,56
axisymmetric_baseline_thickness,algebraic_simple_MOND,4.125,548.1475975339488,47.551118176416615,0.012747394912523977,72
axisymmetric_baseline_thickness,algebraic_simple_MOND,4.5,536.6537165281896,49.14205657455591,0.011520567892082867,68
axisymmetric_baseline_thickness,algebraic_simple_MOND,4.875,521.6122222770646,50.42677447151156,0.012998226826925481,88
axisymmetric_baseline_thickness,algebraic_simple_MOND,5.25,511.6061646724897,51.825981558775815,0.013407630857070208,88
axisymmetric_baseline_thickness,algebraic_simple_MOND,5.625,500.51708096809267,53.060423862286676,0.013256391088727797,84
axisymmetric_baseline_thickness,algebraic_simple_MOND,6.0,481.47297109390536,53.74790997390905,0.024644691274040988,112
axisymmetric_baseline_thickness,algebraic_simple_MOND,6.375,459.64207756766814,54.131490322121046,0.023467514305183082,112
axisymmetric_baseline_thickness,algebraic_simple_MOND,6.75,441.4758174737589,54.58902607619844,0.017351260575804515,112
axisymmetric_baseline_thickness,algebraic_simple_MOND,7.125,427.5137739448745,55.190901780612634,0.015277788651347057,116
axisymmetric_baseline_thickness,algebraic_simple_MOND,7.5,416.57742549723446,55.89571263727888,0.012522780329014816,112
axisymmetric_baseline_thickness,algebraic_simple_MOND,7.875,403.1441057624988,56.345007169044514,0.02204933624211052,144
axisymmetric_baseline_thickness,algebraic_simple_MOND,8.25,386.2187005796739,56.44735848365546,0.026023565231785836,140
axisymmetric_baseline_thickness,algebraic_simple_MOND,8.625,366.77584703567067,56.24448133535111,0.028335695175421827,144
axisymmetric_baseline_thickness,algebraic_simple_MOND,9.0,347.33608101893265,55.91086414258318,0.02806930706847156,144
axisymmetric_baseline_thickness,algebraic_simple_MOND,9.375,329.2570792192623,55.55884373959365,0.02766185659501095,168
axisymmetric_baseline_thickness,algebraic_simple_MOND,9.75,315.85212465248003,55.49376735599846,0.02470871444104531,164
axisymmetric_baseline_thickness,algebraic_simple_MOND,10.125,303.92548293079085,55.472925960997024,0.025711826565290377,160
axisymmetric_baseline_thickness,algebraic_simple_MOND,10.5,292.0215903519153,55.37351983299518,0.030341084305224485,184
axisymmetric_baseline_thickness,algebraic_simple_MOND,10.875,282.97947806164,55.47433482179245,0.03381010058741137,172
axisymmetric_baseline_thickness,algebraic_simple_MOND,11.25,273.1478478134741,55.433864089576,0.04723859088623105,200
axisymmetric_baseline_thickness,algebraic_simple_MOND,11.625,265.190779940703,55.52335379649425,0.06373230843212474,192
lumpy_gas_only,newtonian,0.375,24.886204757876023,3.054885723591557,0.4124714883480116,8
lumpy_gas_only,newtonian,0.75,33.91127490481788,5.043159344955641,0.4032144274920383,12
lumpy_gas_only,newtonian,1.125,39.86629110037789,6.696982715217737,0.39379569945685705,16
lumpy_gas_only,newtonian,1.5,52.427565785548964,8.86799575317464,0.35738799655873427,32
lumpy_gas_only,newtonian,1.875,66.50275189867082,11.166586757376123,0.3124797445537576,28
lumpy_gas_only,newtonian,2.25,70.23998174545022,12.571394470275086,0.2516988647625567,40
lumpy_gas_only,newtonian,2.625,71.01265687075256,13.6531397226325,0.22399784140198306,40
lumpy_gas_only,newtonian,3.0,70.23796627444985,14.515987697134134,0.25387529283497856,48
lumpy_gas_only,newtonian,3.375,68.95801093147793,15.255598542624869,0.27676823466293443,68
lumpy_gas_only,newtonian,3.75,66.56564183775497,15.799403687847878,0.2607839543501086,56
lumpy_gas_only,newtonian,4.125,63.34454892662936,16.164660971463213,0.24343167637398647,72
lumpy_gas_only,newtonian,4.5,61.6153028855346,16.651392223622196,0.20119552086447023,68
lumpy_gas_only,newtonian,4.875,59.953661200484134,17.096025805793584,0.22414195100711887,88
lumpy_gas_only,newtonian,5.25,58.27551496914739,17.491325095258613,0.27715546149491244,88
lumpy_gas_only,newtonian,5.625,55.401421393902595,17.65312990210807,0.2770530232120816,84
lumpy_gas_only,newtonian,6.0,52.5037052715525,17.74886564345212,0.26891576763240904,112
lumpy_gas_only,newtonian,6.375,47.66571695803547,17.431837126576077,0.2394138843744621,112
lumpy_gas_only,newtonian,6.75,44.461733431636624,17.323876606104857,0.22554530123254052,112
lumpy_gas_only,newtonian,7.125,41.851854851683385,17.268308134216394,0.23474200293728711,116
lumpy_gas_only,newtonian,7.5,39.97029555127894,17.314075679475124,0.23652298628184965,112
lumpy_gas_only,newtonian,7.875,37.514530665452654,17.187987927341574,0.22623569966849513,144
lumpy_gas_only,newtonian,8.25,34.73054366176576,16.92710799899284,0.19521414115547844,140
lumpy_gas_only,newtonian,8.625,31.384257500438796,16.452635683722065,0.16095967451711288,144
lumpy_gas_only,newtonian,9.0,28.262547533730316,15.948759444031152,0.14595309731875272,144
lumpy_gas_only,newtonian,9.375,25.524920343760144,15.469199340067712,0.1266087120432984,168
lumpy_gas_only,newtonian,9.75,23.65847897471536,15.18782966731833,0.1093386938626935,164
lumpy_gas_only,newtonian,10.125,21.897789150094177,14.890101246959455,0.09742659138741717,160
lumpy_gas_only,newtonian,10.5,20.385244695319127,14.630279194220828,0.08245732334587717,184
lumpy_gas_only,newtonian,10.875,19.100184379715117,14.412303949383038,0.0696131056748664,172
lumpy_gas_only,newtonian,11.25,17.886714406680795,14.18539872809922,0.09294669368559853,200
lumpy_gas_only,newtonian,11.625,16.907831733843263,14.019755486666947,0.12990629991431352,192
lumpy_gas_only,QUMOND,0.375,188.7791630238296,8.413809252290909,0.3200613003881683,8
lumpy_gas_only,QUMOND,0.75,226.0081937700636,13.019452574035043,0.3579137082262017,12
lumpy_gas_only,QUMOND,1.125,252.62296446297572,16.8582571762578,0.356820249836938,16
lumpy_gas_only,QUMOND,1.5,321.77184984122636,21.969473702431735,0.32415419368420173,32
lumpy_gas_only,QUMOND,1.875,398.30711063708003,27.328114322882307,0.26857486019056453,28
lumpy_gas_only,QUMOND,2.25,428.07343664267216,31.03490345475578,0.22926455436225643,40
lumpy_gas_only,QUMOND,2.625,447.2298753432622,34.26336852640241,0.20642227843720817,40
lumpy_gas_only,QUMOND,3.0,458.26355804927306,37.07816977883103,0.22834672238598014,48
lumpy_gas_only,QUMOND,3.375,467.5386371112254,39.72332942051038,0.2367890403835174,68
lumpy_gas_only,QUMOND,3.75,470.64808010544976,42.01107354490524,0.21462291644203474,56
lumpy_gas_only,QUMOND,4.125,465.9727904575332,43.842191558330256,0.1920853599409362,72
lumpy_gas_only,QUMOND,4.5,467.5141891565786,45.867350601540124,0.1511410884522524,68
lumpy_gas_only,QUMOND,4.875,468.18034821516596,47.77425245410894,0.15677604620218782,88
lumpy_gas_only,QUMOND,5.25,469.09212075498203,49.62593710917363,0.18262254709307849,88
lumpy_gas_only,QUMOND,5.625,463.8877427192952,51.08197874785232,0.17933106550416006,84
lumpy_gas_only,QUMOND,6.0,458.41963531795653,52.44537931894229,0.1754842500654011,112
lumpy_gas_only,QUMOND,6.375,440.5679958902374,52.996424160505995,0.16113468033344105,112
lumpy_gas_only,QUMOND,6.75,430.5334598861976,53.90826332049507,0.15699464138527272,112
lumpy_gas_only,QUMOND,7.125,421.8380176119444,54.82331507201205,0.1659935901194961,116
lumpy_gas_only,QUMOND,7.5,417.2043740222771,55.937758313746166,0.1684412992258113,112
lumpy_gas_only,QUMOND,7.875,406.9927911108945,56.61332201874656,0.1613672276908903,144
lumpy_gas_only,QUMOND,8.25,394.6450818464671,57.059810070077816,0.13828666708112775,140
lumpy_gas_only,QUMOND,8.625,375.3074154804143,56.894871987891605,0.11546325388020541,144
lumpy_gas_only,QUMOND,9.0,355.5695272584978,56.569653926168584,0.1055833510504915,144
lumpy_gas_only,QUMOND,9.375,337.56314269607185,56.255261645251224,0.09362501396899056,168
lumpy_gas_only,QUMOND,9.75,325.66161482330205,56.34891963939677,0.07980996867865706,164
lumpy_gas_only,QUMOND,10.125,313.6629998903894,56.354572785978895,0.06995885950506565,160
lumpy_gas_only,QUMOND,10.5,302.8420956996381,56.39008782442354,0.05906240414553018,184
lumpy_gas_only,QUMOND,10.875,293.83569203773766,56.52842781212296,0.05190918273460308,172
lumpy_gas_only,QUMOND,11.25,284.0453826695646,56.52884710510734,0.07056328138659164,200
lumpy_gas_only,QUMOND,11.625,276.36843696718654,56.68141741120756,0.09091109049862826,192
lumpy_gas_only,algebraic_simple_MOND,0.375,316.25849979799546,10.890222101695093,0.4124714883480116,8
lumpy_gas_only,algebraic_simple_MOND,0.75,371.71556542475565,16.69690612264939,0.4032144274920383,12
lumpy_gas_only,algebraic_simple_MOND,1.125,404.6600033425958,21.33641262631608,0.39379569945685705,16
lumpy_gas_only,algebraic_simple_MOND,1.5,467.59416266526654,26.483792100035444,0.35738799655873427,32
lumpy_gas_only,algebraic_simple_MOND,1.875,530.597246264415,31.541557297409685,0.3124797445537576,28
lumpy_gas_only,algebraic_simple_MOND,2.25,546.3136313838277,35.0600295295599,0.2516988647625567,40
lumpy_gas_only,algebraic_simple_MOND,2.625,549.5173159373463,37.98003362736181,0.22399784140198306,40
lumpy_gas_only,algebraic_simple_MOND,3.0,546.3052548662981,40.4835246069175,0.25387529283497856,48
lumpy_gas_only,algebraic_simple_MOND,3.375,540.964373307745,42.72885161004961,0.27676823466293443,68
lumpy_gas_only,algebraic_simple_MOND,3.75,530.8648509153077,44.61774524706962,0.2607839543501086,56
lumpy_gas_only,algebraic_simple_MOND,4.125,517.0135547586962,46.180958341935934,0.24343167637398647,72
lumpy_gas_only,algebraic_simple_MOND,4.5,509.45058922373823,47.880347236698505,0.20119552086447023,68
lumpy_gas_only,algebraic_simple_MOND,4.875,502.09526095335696,49.47438122046212,0.22414195100711887,88
lumpy_gas_only,algebraic_simple_MOND,5.25,494.57556103453066,50.95607613848701,0.27715546149491244,88
lumpy_gas_only,algebraic_simple_MOND,5.625,481.47206072125016,52.04114085564451,0.2770530232120816,84
lumpy_gas_only,algebraic_simple_MOND,6.0,467.95375130425947,52.987946816474754,0.26891576763240904,112
lumpy_gas_only,algebraic_simple_MOND,6.375,444.62407294694077,53.23982029493288,0.2394138843744621,112
lumpy_gas_only,algebraic_simple_MOND,6.75,428.58994475016385,53.78644928849279,0.22554530123254052,112
lumpy_gas_only,algebraic_simple_MOND,7.125,415.14349516881765,54.38655535219919,0.23474200293728711,116
lumpy_gas_only,algebraic_simple_MOND,7.5,405.21487143394006,55.128137423230164,0.23652298628184965,112
lumpy_gas_only,algebraic_simple_MOND,7.875,391.93434190443713,55.55612425734396,0.22623569966849513,144
lumpy_gas_only,algebraic_simple_MOND,8.25,376.3948870473397,55.72484022534791,0.19521414115547844,140
lumpy_gas_only,algebraic_simple_MOND,8.625,356.9490446024241,55.48590370261539,0.16095967451711288,144
lumpy_gas_only,algebraic_simple_MOND,9.0,337.9377345744836,55.1492485095704,0.14595309731875272,144
lumpy_gas_only,algebraic_simple_MOND,9.375,320.4585598195611,54.811486007117026,0.1266087120432984,168
lumpy_gas_only,algebraic_simple_MOND,9.75,308.0434469614834,54.80349996007977,0.1093386938626935,164
lumpy_gas_only,algebraic_simple_MOND,10.125,295.91081966808247,54.736615251030415,0.09742659138741717,160
lumpy_gas_only,algebraic_simple_MOND,10.5,285.12286912618237,54.71553824851689,0.08245732334587717,184
lumpy_gas_only,algebraic_simple_MOND,10.875,275.6621308825081,54.75240335681417,0.0696131056748664,172
lumpy_gas_only,algebraic_simple_MOND,11.25,266.4528599511473,54.75029382980887,0.09294669368559853,200
lumpy_gas_only,algebraic_simple_MOND,11.625,258.80968168714804,54.851276645244056,0.12990629991431352,192
