radius_over_response_length,rational_point_force_ratio,entire_point_force_ratio
0.008347734492114161,1.0001984277727574,1.0000001566425236
0.008456114761780107,1.0002035989726143,1.0000001628232045
0.0085659021536855,1.0002089047427312,1.000000169247757
0.0086771149367736,1.0002143485773234,1.0000001759258035
0.008789771617176924,1.0002199340610318,1.000000182867346
0.008903890941296734,1.0002256648712524,1.0000001900827813
0.009019491898922486,1.0002315447805223,1.000000197582916
0.009136593726391778,1.0002375776589694,1.000000205378984
0.009255215909791354,1.0002437674768232,1.0000002134826615
0.009375378188199623,1.00025011830699,1.0000002219060857
0.009497100556971314,1.0002566343276933,1.000000230661873
0.00962040327106476,1.0002633198251827,1.0000002397631371
0.009745306848412376,1.0002701791965112,1.0000002492235094
0.009871832073334906,1.0002772169523826,1.0000002590571593
0.01,1.0002844377200728,1.0000002692788146
0.010129831955925681,1.0002918462464239,1.000000279903785
0.01026134954552931,1.000299447400917,1.0000002909479841
0.010394574653722627,1.00030724617882,1.000000302427953
0.010529529449553458,1.0003152477044182,1.0000003143608853
0.010666236389894715,1.0003234572343258,1.0000003267646538
0.010804718223181286,1.0003318801608811,1.0000003396578359
0.010944997993195432,1.0003405220156303,1.000000353059742
0.011087099042901354,1.0003493884728962,1.000000366990445
0.011231045018329515,1.000358485353441,1.0000003814708085
0.011376859872511426,1.0003678186282206,1.0000003965225208
0.01152456786946548,1.0003773944222323,1.0000004121681247
0.011674193588234575,1.000387219018465,1.0000004284310533
0.011825761926976128,1.0003972988619443,1.0000004453356637
0.011979298107105204,1.0004076405638829,1.0000004629072743
0.012134827677491432,1.0004182509059356,1.0000004811722025
0.01229237651871041,1.000429136844563,1.0000005001578038
0.012451970847350318,1.000440305515503,1.0000005198925133
0.012613637220374424,1.0004517642383586,1.0000005404058876
0.01277740253954024,1.0004635205213002,1.0000005617286498
0.012943294055876067,1.0004755820658855,1.0000005838927355
0.01311133937421563,1.0004879567720046,1.0000006069313396
0.01328156645779161,1.0005006527429465,1.000000630878967
0.01345400363288881,1.0005136782905955,1.000000655771484
0.013628679593557727,1.000527041940758,1.0000006816461724
0.013805623406389328,1.000540752438624,1.0000007085417841
0.013984864515351816,1.0005548187543667,1.0000007364986006
0.014166432746690192,1.0005692500888812,1.0000007655584924
0.014350358313889432,1.000584055879671,1.0000007957649824
0.014536671822702095,1.0005992458068793,1.0000008271633098
0.014725404276241208,1.000614829799474,1.0000008598004997
0.014916587080139286,1.0006308180415884,1.0000008937254317
0.015110252047774308,1.00064722097902,1.0000009289889147
0.015306431405563564,1.0006640493258936,1.0000009656437614
0.015505157798326221,1.0006813140714912,1.0000010037448688
0.015706464294715523,1.0006990264872533,1.0000010433492996
0.0159103843927215,1.0007171981339558,1.0000010845163676
0.016116952025245147,1.000735840869067,1.0000011273077272
0.01632620156574494,1.000754966854289,1.0000011717874648
0.0165381678339567,1.0007745885632868,1.0000012180221955
0.016752886101687674,1.000794718789613,1.000001266081163
0.01697039209868597,1.0008153706548273,1.0000013160363421
0.01719072201858578,1.000836557616823,1.0000013679625475
0.017413912524930547,1.000858293478358,1.000001421937546
0.01764000075727359,1.0008805923958008,1.0000014780421722
0.017869024337358323,1.0009034688880933,1.0000015363604497
0.018101021375378605,1.0009269378459382,1.0000015969797174
0.0183360304763204,1.0009510145412146,1.0000016599907595
0.018574090746385757,1.000975714636628,1.0000017254879425
0.01881524179950019,1.0010010541956007,1.0000017935693555
0.019059523763904563,1.0010270496924074,1.0000018643369573
0.019306977288832537,1.0010537180225643,1.0000019378967295
0.019557643551274716,1.0010810765134739,1.0000020143588346
0.019811564262830643,1.0011091429353347,1.0000020938377816
0.020068781676649706,1.0011379355123233,1.0000021764525968
0.020329338594462194,1.0011674729340494,1.0000022623270022
0.02059327837370164,1.0011977743672993,1.0000023515896008
0.020860644934719612,1.0012288594680652,1.0000024443740694
0.02113148276809419,1.0012607483938758,1.0000025408193585
0.021405836942033338,1.0012934618164282,1.0000026410699
0.021683753109874374,1.001327020934534,1.0000027452758236
0.02196527751768083,1.0013614474873835,1.0000028535931824
0.022250457011937917,1.0013967637681365,1.0000029661841856
0.022539339047347933,1.0014329926378482,1.0000030832174411
0.02283197169472686,1.0014701575397378,1.0000032048682088
0.023128403649003475,1.0015082825138066,1.0000033313186625
0.02342868423732235,1.0015473922118177,1.0000034627581627
0.023732863427252025,1.0015875119126392,1.0000035993835399
0.024040991835099744,1.0016286675379678,1.0000037413993896
0.024353120734334176,1.0016708856684342,1.0000038890183784
0.02466930206411746,1.0017141935601046,1.0000040424615622
0.02498958843794804,1.0017586191613843,1.000004201958717
0.025314033152415694,1.001804191130335,1.0000043677486836
0.02564269019607026,1.0018509388524142,1.0000045400797242
0.025975614258405468,1.0018988924586474,1.0000047192098944
0.026312860738959446,1.0019480828442415,1.0000049054074298
0.026654485756533362,1.001998541687654,1.0000050989511466
0.027000546158529752,1.0020503014701216,1.0000053001308602
0.027351099530412107,1.0021033954956664,1.0000055092478175
0.027706204205287244,1.002157857911585,1.000005726615149
0.02806591927361212,1.002213723729436,1.0000059525583367
0.028430304593026652,1.0022710288465326,1.000006187415702
0.028799420798314202,1.0023298100679583,1.0000064315389112
0.029173329311491386,1.0023901051291109,1.000006685293502
0.02955209235202888,1.002451952718792,1.000006949059431
0.029935772947204904,1.002515392502853,1.0000072232316422
0.03032443494259317,1.0025804651484083,1.0000075082206572
0.030718143012686966,1.0026472123486334,1.0000078044531913
0.03111696267166116,1.0027156768481549,1.0000081123727897
0.03152096028427397,1.002785902469052,1.0000084324404932
0.031930203076910274,1.0028579341374786,1.0000087651355274
0.032344759148768214,1.0029318179109248,1.0000091109560194
0.03276469748319118,1.0030076010061253,1.0000094704197435
0.03319008795914677,1.0030853318276385,1.0000098440648961
0.03362100136285491,1.0031650599971025,1.0000102324509006
0.03405750939956685,1.0032468363831886,1.0000106361592445
0.034499684705497156,1.0033307131322677,1.0000110557943493
0.034947600859910555,1.0034167436998014,1.000011491984475
0.03540133239736577,1.003504982882479,1.0000119453826597
0.035860954820118286,1.0035954868511145,1.000012416667697
0.03632654461068413,1.0036883131843202,1.0000129065451506
0.03679817924456679,1.0037835209029742,1.0000134157484106
0.03727593720314938,1.0038811705055004,1.0000139450397902
0.03775989798675415,1.0039813240039783,1.0000144952116659
0.038250142127871596,1.0040840449611,1.0000150670876624
0.03874675120456128,1.0041893985279935,1.0000156615238853
0.03924980785402667,1.0042974514829317,1.0000162794102008
0.03975939578636622,1.0044082722709462,1.0000169216715666
0.04027559979850293,1.0045219310443627,1.0000175892694154
0.04079850578829489,1.0046384997042848,1.0000182832030933
0.04132820076882884,1.004758051943037,1.0000190045113522
0.04186477288289947,1.0048806632875973,1.0000197542739058
0.04240831141767659,1.005006411144032,1.0000205336130419
0.042958906819562825,1.005135374842961,1.0000213436953012
0.04351665070924412,1.00526763568607,1.0000221857332217
0.0440816358969357,1.0054032769936958,1.0000230609871512
0.04465395639782598,1.005542384153505,1.0000239707671312
0.04523370744772096,1.0056850446702903,1.0000249164348565
0.04582098551889172,1.0058313482169055,1.0000258994057087
0.046415888336127725,1.0059813866863665,1.000026921150874
0.04701851489299847,1.006135254245141,1.0000279831995407
0.047628965468326345,1.006293047387648,1.000029087141185
0.048247341642873295,1.0064548649919995,1.0000302346279475
0.04887374631624417,1.0066208083770016,1.0000314273771003
0.04950828372400952,1.0067909813604468,1.0000326671736153
0.05015105945505069,1.0069654903187208,1.0000339558728297
0.050802180469130126,1.0071444442477515,1.0000352954032194
0.05146175511468978,1.007327954825326,1.0000366877692795
0.052129893146880636,1.0075161364748049,1.0000381350545187
0.052806705745826264,1.0077091064302595,1.000039639424573
0.05349230553512373,1.007906984803063,1.0000412031304398
0.05418680660058365,1.0081098946499603,1.00004282851184
0.05489032450921569,1.0083179620426501,1.0000445180007127
0.05560297632845836,1.0085313161389056,1.0000462741248477
0.05632488064565967,1.008750089255264,1.0000480995116594
0.057056157587810324,1.0089744169413177,1.0000499968921104
0.05779692884153325,1.0092044380556326,1.0000519691047896
0.05854731767333261,1.0094402948433319,1.0000540191001492
0.05930744895010571,1.0096821330153698,1.0000561499449105
0.06007744915992117,1.0099301018295317,1.0000583648266401
0.060857446433066995,1.0101843541731912,1.000060667058509
0.06164757056337174,1.0104450466478567,1.0000630600842364
0.06244795302980263,1.0107123396555417,1.0000655474832292
0.06325872701834406,1.0109863974869908,1.0000681329759227
0.0640800274441601,1.0112673884117955,1.0000708204293323
0.06491199097404475,1.0115554847704356,1.000073613862822
0.06575475604916378,1.011850863068278,1.000076517454099
0.06660846290809168,1.0121537040715705,1.0000795355454482
0.06747325361014775,1.0124641929054614,1.0000826726502043
0.06834927205903524,1.0127825191540887,1.0000859334594847
0.06923666402678734,1.0131088769627632,1.0000893228491836
0.07013557717802404,1.0134434651422923,1.000092845887241
0.07104616109452398,1.013786487275474,1.0000965078411974
0.07196856730011529,1.0141381518258006,1.0001003141860458
0.07290294928588958,1.0144986722484075,1.0001042706123902
0.07384946253574336,1.0148682671033076,1.0001083830349258
0.07480826455225094,1.0152471601709425,1.0001126576012516
0.07577951488287339,1.0156355805700943,1.0001171007010279
0.07676337514650765,1.016033762878191,1.0001217189754943
0.07776000906038044,1.0164419472540474,1.0001265193273599
0.07876958246729122,1.0168603795630748,1.0001315089310823
0.07979226336320898,1.0172893115050026,1.0001366952435486
0.08082822192522723,1.0177290007441446,1.0001420860151764
0.08187763053988195,1.0181797110422532,1.000147689301449
0.08294066383183726,1.0186417123939966,1.0001535134749018
0.08401749869294343,1.0191152811650976,1.0001595672375814
0.08510831431167225,1.0196007002331733,1.0001658596339889
0.08621329220293446,1.020098259131312,1.0001724000645331
0.08733261623828438,1.020608254194427,1.0001791982995096
0.08846647267651671,1.0211309887084246,1.000186264493626
0.0896150501946605,1.0216667730622209,1.0001936092010975
0.09077853991937558,1.0222159249026515,1.000201243391333
0.09195713545875658,1.0227787692923025,1.0002091784652332
0.09315103293454989,1.0233556388703087,1.0002174262721288
0.0943604310147889,1.023946874016145,1.000225999127379
0.09558553094685293,1.0245528230164576,1.000234909830659
0.09682653659095539,1.0251738422349617,1.0002441716849633
0.09808365445406671,1.025810296285447,1.0002537985163495
0.09935709372427771,1.026462558207919,1.0002638046944552
0.10064706630560913,1.0271310096479156,1.0002742051538163
0.10195378685327301,1.0278160410390282,1.000285015416017
0.10327747280939205,1.0285180517886605,1.0002962516127047
0.10461834443918253,1.0292374504670558,1.0003079305095037
0.10597662486760709,1.0299746549996236,1.0003200695308612
0.10735254011650344,1.0307300928625944,1.0003326867858633
0.10874631914219501,1.0315042012820292,1.000345801095057
0.11015819387358995,1.0322974274362147,1.0003594320183187
0.11158839925077481,1.033110228661465,1.0003735998838061
0.11303717326410918,1.033943072661357,1.0003883258180426
0.11450475699382812,1.034796437719422,1.0004036317771685
0.11599139465015847,1.0356708129153132,1.0004195405794123
0.11749733361395623,1.0365666983444701,1.000436075938823
0.11902282447787144,1.037484605341298,1.0004532625003175
0.12056812108804754,1.038425056705877,1.0004711258760879
0.12213348058636209,1.0393885869342139,1.0004896926834264
0.12371916345321594,1.0403757424520526,1.0005089905840188
0.12532543355087794,1.0413870818522473,1.0005290483247644
0.12695255816739237,1.04242317613571,1.0005498957801806
0.1286008080610565,1.0434846089559344,1.0005715639964536
0.1302704575054755,1.0445719768670996,1.0005940852371973
0.13196178433520242,1.0456858895757508,1.000617493030987
0.13367506999197065,1.0468269701960575,1.0006418222207345
0.13541059957152662,1.047995855508637,1.0006671090149768
0.13716866187107066,1.0491931962229377,1.0006933910411493
0.1389495494373136,1.0504196572431657,1.0007207074009226
0.14075355861515745,1.0516759179377395,1.0007490987276766
0.14258098959700802,1.052962672412252,1.000778607246199
0.1444321464727279,1.0542806297859135,1.0008092768346903
0.14630733728023776,1.055630514471448,1.0008411530891606
0.1482068740567749,1.0570130664584096,1.0008742833903133
0.15013107289081712,1.058429041599882,1.0009087169730093
0.1520802539746807,1.0598792119025169,1.0009445049984076
0.1540547416578014,1.0613643658198657,1.0009817006288841
0.15605486450070716,1.0628853085489496,1.0010203591058355
0.15808095532969155,1.0644428623300155,1.0010605378304775
0.16013335129219694,1.0660378667494064,1.0011022964477456
0.16221239391291695,1.0676711790454836,1.001145696933424
0.16431842915062705,1.0693436744175238,1.0011908036846153
0.1664518074557532,1.0710562463375055,1.001237683613683
0.1686128838286884,1.0728098068647018,1.0012864062457942
0.1708020178788632,1.0746052869629792,1.0013370438201983
0.1730195738845898,1.0764436368207075,1.0013896713953832
0.1752659208536762,1.0783258261731603,1.0014443669582502
0.17754143258483104,1.0802528446272992,1.0015012115374622
0.17984648772986464,1.0822257019888066,1.0015602893211188
0.18218146985669786,1.0842454285912457,1.0016216877789177
0.1845467675131889,1.0863130756271873,1.001685497788974
0.18694277429178882,1.0884297154811744,1.001751813769464
0.18936988889503642,1.09059644206434,1.001820733815278
0.19182851520190355,1.0928143711505323,1.0018923598398641
0.1943190623350018,1.0950846407137436,1.0019667977224558
0.19684194472866154,1.097408411266673,1.0020441574608814
0.19939758219789522,1.0997868662002077,1.0021245533301602
0.20198640000825566,1.1022212121236172,1.002208104047099
0.2046088289466015,1.1047126792052389,1.002294932941108
0.20726530539278154,1.107262521513413,1.0023851681314637
0.20995627139224937,1.10987201735743,1.0024789427112522
0.21268217472962125,1.1125424696282182,1.00257639493824
0.21544346900318867,1.1152752061385145,1.0026776684329186
0.21824061370039843,1.1180715799622176,1.002782912383988
0.2210740742743128,1.1209329697726362,1.002892281761543
0.22394432222106211,1.1238607801793128,1.0030059375382445
0.22685183515830326,1.126856442063095,1.003124046918757
0.22979709690469652,1.1299214129091188,1.0032467835777552
0.2327805975604145,1.1330571771373343,1.0033743279068006
0.23580283358869622,1.1362652464302125,1.0035068672704073
0.23886430789846005,1.1395471600572358,1.0036445962716214
0.24196552992798914,1.142904485195766,1.0037877170274514
0.24510701572970361,1.1463388172478721,1.0039364394545
0.248289288056033,1.1498517801526724,1.0040909815651504
0.25151287644640397,1.1534450266937322,1.0042515697746837
0.254778317315357,1.1571202388010433,1.0044184392197035
0.2580861540418077,1.1608791278470867,1.0045918340882665
0.26143693705946613,1.1647234349364672,1.0047720079621187
0.26483122394843106,1.1686549311885817,1.0049592241714624
0.26826957952797276,1.1726754180127688,1.0051537561626789
0.2717525759505204,1.1767867273753638,1.0053558878794524
0.2752807927968702,1.180990722058069,1.0055659141577549
0.27885481717262917,1.1852892959070092,1.0057841411351567
0.2824752438059112,1.1896843740718492,1.0060108866749522
0.2861426751463017,1.1941779132343031,1.0062464808055942
0.2898577214651068,1.1987719018253538,1.0064912661759513
0.2936210009569044,1.203468360230477,1.006745598526913
0.2974331398424135,1.2082693409821426,1.007009847179885
0.3012947724726992,1.2131769289388368,1.007284395542728
0.3052065414347305,1.2181932414498289,1.0075696416337105
0.30916909765830886,1.2233204285048869,1.0078659986240626
0.3131831005243845,1.2285606728681044,1.0081738953997283
0.31724921797477945,1.2339161901950053,1.0084937771429336
0.32136812662333525,1.2393892291320332,1.0088261059342005
0.3255405118685032,1.2449820713975353,1.0091713613754527
0.3297670680073967,1.2506970318433126,1.009530041234876
0.33404849835132444,1.2565364584957819,1.009902662114205
0.33838551534282335,1.2625027325757738,1.0102897601391356
0.34277884067421116,1.2685982684959556,1.0106918916735648
0.34722920540767815,1.2748255138348659,1.0111096340583794
0.351737350096938,1.281186949286478,1.0115435863755355
0.35630402491045815,1.2876850885842377,1.011994370238175
0.36092998975628987,1.2943224783984437,1.0124626306075477
0.3656160144085194,1.301101698205849,1.0129490366375158
0.3703628786353603,1.3080253601303196,1.013454282547437
0.3751713723289098,1.3150961087533592,1.0139790885242315
0.3800422956365882,1.3223166208932915,1.0145242016544467
0.38497645909428657,1.3296896053518648,1.0150903968871545
0.389974683761242,1.3372178026270087,1.015678478028522
0.39503780135666405,1.3449039845904665,1.0162892787689006
0.40016665439813565,1.352750954128978,1.016923663743299
0.40536209634181025,1.3607615447476966,1.0175825296261056
0.4106249917244294,1.3689386201344598,1.0182668062609346
0.41595621630718427,1.3772850736835611,1.0189774578264739
0.421356657221445,1.385803827977592,1.0197154840392229
0.42682721311638167,1.3944978342259589,1.020481921394
0.4323687943085024,1.4033700716586193,1.0212778444431103
0.4379823229331325,1.412423546873575,1.022104367115058
0.44366873309786065,1.4216612931366588,1.0229626440736803
0.4494289710379771,1.431086369632104,1.0238538721185833
0.45526399527392974,1.440701860662407,1.0247792916277418
0.46117477677082513,1.450510874795943,1.0257401880431203
0.4671622990999997,1.460516543960817,1.026737893400155
0.4732275586026887,1.4707220224833943,1.027773787901918
0.4793715645558209,1.481130486069972,1.028849301538769
0.4855953393399645,1.4917451307300205,1.0299659157542662
0.4918999186094547,1.5025691716394434,1.0311251651580886
0.49828635146472955,1.5136058419422875,1.0323286392866813
0.5047557006269032,1.524858391489341,1.0335779844122983
0.5113090426146061,1.5363300855120576,1.0348749054010786
0.5179474679231202,1.5480242032302547,1.0362211676207376
0.5246720812058414,1.5599440363920403,1.0376185988984012
0.5314840014580988,1.5720928877444331,1.0390690915290561
0.5383843622033501,1.584474069433137,1.0405746043350093
0.5453743116818162,1.5970909013300263,1.0421371647766928
0.5524550130415433,1.6099467092867807,1.0437588711150494
0.5596276445319563,1.6230448233132733,1.0454418946256574
0.5668933996999229,1.636388575679265,1.0471884818646502
0.5742534875883629,1.6499812989380143,1.049000956986377
0.581709132937437,1.6638263238704407,1.0508817241126351
0.5892615763883469,1.6779269773485372,1.0528332697531757
0.5969120746897818,1.6922865801167573,1.05485816527705
0.6046619009070447,1.7069084444901552,1.0569590694342048
0.6125123446338949,1.7217958719681299,1.0591387309265858
0.6204647122071393,1.7369521507626564,1.0613999910278205
0.628520326924011,1.7523805532399876,1.0637457862503739
0.6366805292623703,1.7680843332748535,1.0661791510588632
0.6449466771037634,1.7840667235162697,1.0687032206280016
0.6533201459593784,1.8003309325641736,1.0713212336434077
0.6618023291989341,1.8168801420561589,1.0740365351432695
0.670394638282541,1.8337175036637032,1.0768525793985866
0.6790985029955721,1.8508461359973785,1.0797729328294288
0.6879153716865838,1.86826912142064,1.082801276954342
0.6968467115083248,1.8859895027719085,1.085941411369723
0.7058940086618752,1.9040102799947858,1.0891972567556252
0.7150587686439543,1.9223344066763763,1.092572857904111
0.7243425164974396,1.940964786493812,1.0960723867658624
0.7337467970651388,1.959904269569249,1.099700145510374
0.7432731752468559,1.979155648733728,1.1034605695946025
0.752923236259795,1.9987216557004759,1.107358230834497
0.7626985859023452,2.018604957148392,1.1113978404733629
0.7726008508212904,2.0388081507166134,1.1155842522404884
0.7826316787824876,2.0593337609112927,1.1199224653929427
0.7927927389450606,2.0801842349258504,1.1244176277328881
0.8030857221391521,2.101361938376223,1.1290750385921697
0.8135123411472834,2.1228691509528153,1.1339001517753136
0.8240743309893666,2.1447080619910595,1.1388985784514416
0.8347734492114162,2.1668807659627856,1.144076089984925
0.8456114761780107,2.18938925789074,1.1494386206938993
0.85659021536855,2.2122354286889374,1.154992270525039
0.8677114936773599,2.2354210604317055,1.160743307632226
0.8789771617176924,2.2589478215545933,1.1666981708459598
0.8903890941296735,2.28281726199056,1.1728634720195443
0.9019491898922486,2.307030808245144,1.1792459982372405
0.913659372639178,2.331589758414589,1.185852713868707
0.9255215909791353,2.356495277151234,1.192690762453153
0.9375378188199622,2.3817483905807197,1.1997674683957118
0.9497100556971315,2.4073499811759067,1.207090338457601
0.962040327106476,2.433300782592722,1.214667063020669
0.9745306848412375,2.459601374473448,1.2225055171059556
0.9871832073334906,2.4862521772233053,1.2306137611248897
1.0,2.513253446766516,1.2390000413407443
1.012983195592568,2.5406052692883856,1.2476727900169498
1.026134954552931,2.568307555970243,1.256640625227845
1.0394574653722626,2.596360037724482,1.265912350306424
1.0529529449553456,2.624762259937242,1.2754969529026159
1.0666236389894714,2.6535135772266694,1.285403603624632
1.0804718223181284,2.6826131482250135,1.295641654234919
1.0944997993195433,2.712059930393185,1.3062206353712997
1.1087099042901354,2.741852674876785,1.31715025376293
1.1231045018329515,2.771989921412904,1.3284403889098213
1.1376859872511424,2.8024699932974277,1.3401010891938232
1.1524567869465479,2.8332909924228566,1.3521425673881666
1.1674193588234576,2.864450794397057,1.364575195531954
1.1825761926976128,2.8959470437536665,1.3774094991353436
1.1979298107105205,2.927777149265227,1.3906561506806194
1.213482767749143,2.959938279370442,1.404325962383903
1.229237651871041,2.9924273577272817,1.418429878181945
1.245197084735032,3.0252410589039602,1.4329789649082383
1.2613637220374423,3.058375804220107,1.4479844026226705
1.2777402539540241,3.0918277577507665,1.4634574740590502
1.2943294055876067,3.1255928225060687,1.4794095531551816
1.311133937421563,3.1596666367997384,1.4958520926306569
1.328156645779161,3.1940445708197926,1.512796610578298
1.345400363288881,3.2287217234150263,1.5302546760361584
1.3628679593557727,3.263692919111044,1.5482378935082406
1.3805623406389327,3.2989527053698064,1.5667578864036318
1.3984864515351816,3.33449535010677,1.5858262793655764
1.4166432746690192,3.370314839479836,1.6054546794641942
1.4350358313889433,3.406404875964411,1.6256546562290497
1.4536671822702094,3.442758876728918,1.6464377205006704
1.4725404276241207,3.479369972325161,1.6678153020833943
1.4916587080139285,3.516231005707888,1.6897987261856109
1.5110252047774309,3.5533345315978835,1.7123991886375824
1.5306431405563563,3.5906728162028214,1.7356277298816312
1.5505157798326221,3.628237837309974,1.7594952077344965
1.5706464294715523,3.6660212847647093,1.7840122689272253
1.5910384392721502,3.7040145613484974,1.8091893194339839
1.6116952025245146,3.7422087840698635,1.8350364936077308
1.632620156574494,3.780594785881428,1.8615636221477658
1.6538167833956696,3.819163117835811,1.8887801989317343
1.6752886101687743,3.8579040516927674,1.9166953467528336
1.697039209868597,3.896807582989359,1.945317782011514
1.719072201858578,3.9358634345847303,1.9746557784203187
1.7413912524930546,3.975061060690002,2.004717129789827
1.764000075727359,4.014389651393621,2.035509111974129
1.7869024337358321,4.0538381376915344,2.0670384440645924
1.8101021375378603,4.0933951970308735,2.099311248931778
1.83360304763204,4.133049259375032,2.1323330132266394
1.8574090746385756,4.172788513797091,2.166108546963835
1.881524179950019,4.212600915607648,2.2006419428218433
1.9059523763904564,4.252474194022076,2.2359365353066813
1.9306977288832536,4.292395860371171,2.2719948599381383
1.9557643551274717,4.332353216858015,2.3088186126296417
1.9811564262830645,4.372333365862705,2.3464086094448664
2.0068781676649707,4.4123232197953115,2.3847647469260274
2.0329338594462194,4.452309511496173,2.4238859632002274
2.059327837370164,4.4922788051811775,2.463770200081206
2.086064493471961,4.532217507928352,2.5044143663940384
2.1131482768094187,4.572111881700522,2.5458143027599065
2.140583694203334,4.611948055897297,2.5879647480864225
2.1683753109874373,4.65171204042807,2.6308593080163654
2.196527751768083,4.691389739296058,2.674490425593538
2.2250457011937916,4.7309669646817465,2.7188493544088663
2.2539339047347933,4.770429451512423,2.7639261344924315
2.283197169472686,4.809762872502668,2.8097095712177205
2.3128403649003477,4.848952853648967,2.8561872174828773
2.3428684237322353,4.8879849901597705,2.903345359429779
2.3732863427252027,4.926844862800493,2.951169005955291
2.4040991835099743,4.965518054631151,2.999641882259805
2.4353120734334173,5.003990168112462,3.048746427666054
2.466930206411746,5.042246842554385,3.098463797925989
2.498958843794804,5.08027377187928,3.1487738722150946
2.5314033152415694,5.118056722669991,3.199655264991949
2.564269019607026,5.155581552471409,3.2510853428757853
2.5975614258405466,5.192834228312233,3.3030402466665456
2.6312860738959447,5.229800845411998,3.3554949186002605
2.665448575653336,5.266467646036659,3.408423134897716
2.7000546158529755,5.302821038464457,3.4617975436264414
2.735109953041211,5.338847616022188,3.515589707855098
2.7706204205287244,5.374534176150508,3.569770154035916
2.806591927361212,5.409867739455499,3.6243084255049753
2.843030459302665,5.444835568702396,3.6791731409423636
2.8799420798314204,5.479425187706149,3.7343320575851484
2.9173329311491387,5.5136244000724295,3.789752138936041
2.955209235202888,5.547421307741617,3.845399626660318
2.9935772947204904,5.580804329287563,3.901240116313755
3.0324434942593173,5.613762217922112,3.9572386364956436
3.0718143012686965,5.646284079155865,4.0133597309743205
3.1116962671661157,5.678359388065223,4.069567543288828
3.152096028427397,5.709978006115526,4.125825903290387
3.193020307691027,5.7411301974900315,4.182098415051941
3.2344759148768216,5.771806644874605,4.238348545544373
3.276469748319118,5.801998464648275,4.294539713454849
3.319008795914677,5.831697221430334,4.350635377506916
3.362100136285491,5.860894941935361,4.406599123634445
3.4057509399566857,5.889584128088438,4.462394750363019
3.449968470549716,5.917757769353962,4.5179863517633105
3.4947600859910555,5.945409354232814,4.573338397362194
3.5401332397365772,5.972532880884132,4.628415808428883
3.586095482011829,5.999122866829774,4.6831840300955525
3.632654461068413,6.025174357701494,4.737609098824576
3.679817924456679,6.05068293499306,4.791657704797394
3.727593720314938,6.07564472278199,4.845297248872612
3.775989798675415,6.100056393388155,4.898495893842353
3.82501421278716,6.12391517193937,4.951222609805066
3.874675120456128,6.147218839817108,5.003447213568617
3.9249807854026675,6.169965736958689,5.055140402097905
3.9759395786366216,6.192154762995702,5.106273780124456
4.0275599798502935,6.213785377212013,5.1568198821397475
4.079850578829489,6.234857597308411,5.20675218909639
4.132820076882885,6.255371996964872,5.256045140240236
4.1864772882899475,6.275329702195411,5.304674140588525
4.240831141767659,6.294732386494644,5.352615564652501
4.2958906819562825,6.313582264779401,5.399846757074502
4.351665070924412,6.331882086133079,5.446346030907213
4.40816358969357,6.3496351253647765,5.492092664304261
4.4653956397825985,6.366845173399693,5.53706689641465
4.523370744772096,6.383516526521728,5.581249923277224
4.582098551889173,6.3996539744936225,5.624623894494109
4.641588833612772,6.415262787584467,5.667171911423535
4.701851489299847,6.4303487025387005,5.708878027572275
4.762896546832635,6.444917907525087,5.749727251786926
4.824734164287329,6.458977026108311,5.789705554742578
4.887374631624417,6.47253310028993,5.828799879108953
4.950828372400952,6.4855935726693685,5.866998153640315
5.015105945505069,6.498166267779372,5.90428931128974
5.0802180469130125,6.510259372653916,5.940663311294091
5.146175511468978,6.521881416689916,5.976111165017632
5.2129893146880635,6.533041250867191,6.010624965184088
5.280670574582648,6.54374802639394,6.044197917973822
5.349230553512373,6.554011172847578,6.0768243773192765
5.4186806600583655,6.56384037588303,6.10849988060322
5.489032450921568,6.5732455545824475,6.139221184853706
5.5602976328458364,6.582236838521959,6.16898630244281
5.632488064565967,6.590824544632281,6.197794535234676
5.7056157587810326,6.599019153930825,6.2256465060960355
5.779692884153325,6.6068312882035025,6.252544186680153
5.854731767333261,6.614271686714455,6.278490920424228
5.93074489501057,6.621351183021679,6.303491439759945
6.0077449159921175,6.628080681975823,6.327551876626213
6.0857446433066995,6.63447113697833,6.350679765489111
6.164757056337174,6.640533527573656,6.372884038214065
6.244795302980263,6.646278837448403,6.394175010294262
6.325872701834406,6.651718032907962,6.4145643581130845
6.4080027444160095,6.65686204189869,6.434065087100887
6.4911990974044755,6.661721733640605,6.452691490832392
6.575475604916378,6.666307898932369,6.47045910129429
6.660846290809168,6.670631231186612,6.487384630727763
6.7473253610147745,6.67470230824981,6.503485905612304
6.834927205903524,6.678531575056669,6.5187817935006525
6.923666402678735,6.682129327164571,6.533292123536193
7.013557717802405,6.685505695208923,6.54703760158049
7.104616109452398,6.688670630315472,6.560039720948377
7.196856730011529,6.691633890500539,6.572320669789558
7.290294928588958,6.69440502808509,6.583903236170135
7.384946253574335,6.6969933781432776,6.594810711895382
7.480826455225094,6.699408048000799,6.60506679607905
7.577951488287338,6.701657907793179,6.614695499407404
7.676337514650765,6.703751582088746,6.623721049971458
7.7760009060380435,6.7056974425758495,6.632167801452965
7.876958246729123,6.70750360180877,6.640060144352235
7.979226336320898,6.709177908001691,6.647422420843489
8.082822192522723,6.710727940855286,6.654278843740123
8.187763053988196,6.712161008395776,6.660653419951305
