momentum_squared_times_length_squared,positive_spectral_transfer_uv_normalized,positive_spectral_derivative,rational_far_enhancing_transfer,entire_no_pole_transfer,entire_transfer_derivative
0.00010495551193706509,0.08481816061370284,6.200031917781418,6.72618921899762,6.725444687937053,-12.818011902012596
0.00010592689729854408,0.0848241824913746,6.198503337313908,6.726183657250374,6.725432236725501,-12.817975720072779
0.00010690727303607006,0.08483025859821303,6.196962530065447,6.726178044038941,6.725419670311,-12.817939203388416
0.00010789672235746606,0.08483638941005672,6.195409413719153,6.726172378887211,6.725406987627988,-12.817902348863745
0.00010889532924066104,0.08484257540671238,6.193843905651781,6.726166661314677,6.7253941876010455,-12.817865153374374
0.00010990317844081802,0.08484881707198451,6.192265922936636,6.726160890836382,6.725381269144821,-12.817827613767058
0.00011092035549752623,0.08485511489370559,6.190675382346594,6.726155066962887,6.725368231163924,-12.817789726859404
0.00011194694674206207,0.0848614693637661,6.189072200357159,6.726149189200227,6.7253550725528415,-12.817751489439612
0.0001129830393047158,0.08486788097814489,6.187456293149636,6.7261432570498725,6.725341792195846,-12.817712898266215
0.00011402872112218757,0.08487435023693976,6.185827576614365,6.726137270008679,6.725328388966891,-12.817673950067778
0.00011508408094504954,0.08488087764439814,6.184185966354025,6.726131227568853,6.725314861729524,-12.817634641542645
0.00011614920834527907,0.0848874637089479,6.182531377687042,6.726125129217904,6.725301209336789,-12.817594969358648
0.00011722419372386173,0.08489410894322855,6.180863725651063,6.726118974438602,6.725287430631129,-12.817554930152836
0.00011830912831846255,0.0849008138641223,6.1791829250065,6.726112762708938,6.725273524444288,-12.817514520531184
0.00011940410421117038,0.08490757899278562,6.177488890240177,6.726106493502074,6.725259489597213,-12.817473737068303
0.00012050921433631387,0.08491440485468078,6.175781535569053,6.726100166286297,6.72524532489995,-12.817432576307153
0.00012162455248834776,0.08492129197960763,6.174060774944011,6.726093780524985,6.725231029151554,-12.817391034758767
0.0001227502133298144,0.08492824090173551,6.172326522053754,6.7260873356765485,6.725216601139972,-12.81734910890192
0.00012388629239937777,0.08493525215963543,6.170578690328761,6.726080831194392,6.725202039641958,-12.817306795182876
0.0001250328861199329,0.08494232629631235,6.168817192945356,6.726074266526867,6.725187343422957,-12.817264090015064
0.00012619009180678836,0.08494946385923773,6.167041942829823,6.726067641117224,6.725172511236998,-12.817220989778752
0.0001273580076759264,0.08495666540038209,6.165252852662641,6.7260609544035646,6.725157541826609,-12.817177490820802
0.00012853673285233958,0.08496393147624803,6.1634498348827735,6.726054205818797,6.725142433922683,-12.817133589454299
0.00012972636737844238,0.0849712626479031,6.161632801692078,6.7260473947905846,6.725127186244395,-12.817089281958285
0.00013092701222256313,0.08497865948101307,6.159801665059768,6.726040520741303,6.725111797499076,-12.817044564577415
0.0001321387692875131,0.08498612254587543,6.157956336726968,6.726033583087981,6.725096266382117,-12.816999433521662
0.00013336174141923628,0.08499365241745281,6.156096728211381,6.726026581242261,6.72508059157685,-12.81695388496598
0.0001345960324155367,0.08500124967540683,6.154222750811998,6.726019514610348,6.72506477175444,-12.81690791504999
0.000135841747034889,0.08500891490413205,6.152334315613944,6.726012382592953,6.725048805573774,-12.816861519877659
0.00013709899100533025,0.08501664869279009,6.150431333493362,6.726005184585251,6.725032691681342,-12.816814695516948
0.00013836787103343212,0.08502445163534388,6.148513715122421,6.72599791997682,6.725016428711133,-12.81676743799952
0.0001396484948133579,0.08503232433059221,6.146581370974401,6.725990588151598,6.725000015284509,-12.816719743320363
0.00014094097103600395,0.08504026738220447,6.144634211328842,6.7259831884878265,6.724983450010095,-12.81667160743748
0.00014224540939822294,0.08504828139875532,6.1426721462768255,6.725975720358002,6.724966731483661,-12.816623026271547
0.00014356192061213522,0.08505636699375996,6.140695085726307,6.725968183128814,6.724949858287997,-12.816573995705538
0.0001448906164145249,0.08506452478570914,6.1387029394075485,6.7259605761611025,6.724932828992801,-12.816524511584424
0.00014623160957632437,0.08507275539810474,6.13669561687864,6.725952898809797,6.72491564215456,-12.816474569714792
0.00014758501391218395,0.0850810594594953,6.1346730275311145,6.725945150423863,6.724898296316416,-12.816424165864497
0.0001489509442901324,0.08508943760351177,6.132635080595633,6.725937330346246,6.724880790008054,-12.8163732957623
0.00015032951664132726,0.0850978904689035,6.130581685147781,6.725929437913824,6.7248631217455745,-12.816321955097527
0.0001517208479698924,0.08510641869957437,6.128512750113935,6.725921472457337,6.724845290031366,-12.816270139519679
0.00015312505636284947,0.08511502294461919,6.1264281842772235,6.725913433301344,6.724827293353988,-12.816217844638103
0.00015454226100014134,0.08512370385836009,6.124327896283579,6.725905319764159,6.724809130188024,-12.816165066021567
0.00015597258216474538,0.0851324621003833,6.122211794647869,6.725897131157792,6.7247907989939755,-12.816111799197937
0.0001574161412528836,0.08514129833557608,6.120079787760128,6.725888866787895,6.724772298218116,-12.816058039653777
0.00015887306078432516,0.08515021323416368,6.117931783891868,6.725880525953705,6.724753626292366,-12.81600378283397
0.00016034346441278662,0.08515920747174661,6.115767691202465,6.725872107947975,6.72473478163416,-12.815949024141329
0.00016182747693642465,0.0851682817293382,6.113587417745661,6.725863612056927,6.724715762646314,-12.81589375893623
0.0001633252243084291,0.08517743669340204,6.111390871476132,6.725855037560181,6.724696567716884,-12.815837982536186
0.0001648368336477142,0.08518667305588995,6.109177960256142,6.7258463837307,6.724677195219045,-12.815781690215502
0.00016636243324970543,0.08519599151427985,6.106948591862297,6.7258376498347285,6.724657643510937,-12.815724877204824
0.0001679021525972295,0.08520539277161403,6.104702673992364,6.7258288351317255,6.7246379109355345,-12.81566753869077
0.00016945612237150487,0.08521487753653743,6.102440114272208,6.7258199388743085,6.7246179958205055,-12.815609669815512
0.00017102447446323124,0.08522444652333629,6.100160820262775,6.725810960308185,6.7245978964780715,-12.81555126567637
0.00017260734198378485,0.08523410045197673,6.0978646994671895,6.725801898672092,6.724577611204865,-12.815492321325408
0.00017420485927651538,0.08524384004814381,6.095551659337919,6.72579275319773,6.724557138281785,-12.815432831768996
0.00017581716192814956,0.08525366604328057,6.093221607284035,6.7257835231097,6.724536475973849,-12.815372791967407
0.00017744438678029677,0.08526357917462729,6.090874450678539,6.725774207625433,6.7245156225300535,-12.815312196834387
0.00017908667194106424,0.08527358018526106,6.08851009686581,6.725764805955132,6.724494576183221,-12.81525104123673
0.00018074415679678,0.08528366982413524,6.086128453169065,6.725755317301698,6.724473335149849,-12.815189319993824
0.0001824169820238207,0.08529384884611953,6.083729426897983,6.725745740860664,6.724451897629967,-12.815127027877253
0.00018410528960055258,0.08530411801203983,6.081312925356342,6.725736075820133,6.72443026180698,-12.815064159610328
0.00018580922281938252,0.08531447808871852,6.078878855849775,6.7257263213607,6.724408425847515,-12.815000709867654
0.0001875289262989178,0.08532492984901484,6.076427125693586,6.725716476655389,6.724386387901265,-12.814936673274666
0.00018926454599624168,0.08533547407186541,6.073957642220662,6.725706540869583,6.72436414610084,-12.814872044407206
0.0001910162292193006,0.08534611154232508,6.071470312789442,6.725696513160949,6.724341698561603,-12.814806817791043
0.00019278412463940819,0.08535684305160779,6.06896504479197,6.725686392679376,6.724319043381509,-12.814740987901407
0.00019456838230386125,0.08536766939712781,6.066441745662045,6.725676178566888,6.724296178640955,-12.814674549162554
0.0001963691536486759,0.0853785913825409,6.0639003228834,6.72566586995759,6.72427310240261,-12.814607495947273
0.00019818659151144168,0.0853896098177859,6.061340683998007,6.725655465977577,6.724249812711246,-12.814539822576398
0.00020002085014429093,0.08540072551912638,6.058762736614409,6.725644965744876,6.724226307593589,-12.814471523318367
0.00020187208522699242,0.08541193930919254,6.0561663884161625,6.725634368369358,6.724202585058142,-12.814402592388728
0.00020374045388016354,0.08542325201702314,6.053551547170321,6.725623672952674,6.724178643095019,-12.81433302394963
0.0002056261146786073,0.08543466447810787,6.050918120736,6.72561287858817,6.724154479675776,-12.814262812109355
0.0002075292276647687,0.08544617753442967,6.0482660170730185,6.725601984360817,6.7241300927532395,-12.814191950921817
0.00020944995436231916,0.08545779203450733,6.045595144250599,6.725590989347132,6.724105480261334,-12.814120434386052
0.00021138845778986707,0.08546950883343826,6.042905410456118,6.725579892615095,6.724080640114909,-12.81404825644573
0.00021334490247479102,0.08548132879294143,6.040196724003962,6.725568693224079,6.724055570209565,-12.81397541098863
0.00021531945446720514,0.08549325278140059,6.037468993344401,6.725557390224765,6.72403026842147,-12.81390189184614
0.00021731228135405363,0.08550528167390745,6.034722127072557,6.725545982659059,6.724004732607187,-12.81382769279272
0.00021932355227333188,0.08551741635230528,6.031956033937425,6.725534469560021,6.723978960603491,-12.8137528075454
0.0002213534379284434,0.08552965770523256,6.029170622850941,6.725522849951773,6.723952950227186,-12.813677229763238
0.00022340211060268723,0.0855420066281668,6.026365802897116,6.725511122849424,6.723926699274923,-12.813600953046782
0.00022546974417388203,0.08555446402346863,6.023541483341241,6.725499287258982,6.72390020552301,-12.813523970937547
0.0002275565141291208,0.08556703080042598,6.020697573639117,6.725487342177272,6.7238734667272295,-12.813446276917459
0.0002296625975796666,0.08557970787529849,6.017833983446367,6.725475286591851,6.7238464806226546,-12.81336786440833
0.00023178817327598592,0.08559249617136212,6.01495062262778,6.725463119480924,6.723819244923441,-12.813288726771262
0.00023393342162291705,0.08560539661895383,6.01204740126672,6.7254508398132575,6.723791757322651,-12.813208857306131
0.000236098524694983,0.08561841015551654,6.009124229674567,6.725438446548086,6.723764015492053,-12.813128249251003
0.00023828366625184633,0.08563153772564432,6.006181018400219,6.725425938635037,6.723736017081927,-12.813046895781577
0.00024048903175390244,0.08564478028112757,6.003217678239633,6.725413315014029,6.723707759720864,-12.812964790010598
0.00024271480837802226,0.08565813878099852,6.0002341202454135,6.725400574615192,6.723679241015568,-12.812881924987288
0.0002449611850334376,0.08567161419157691,5.997230255736429,6.725387716358773,6.723650458550657,-12.812798293696758
0.0002472283523777765,0.08568520748651577,5.994205996307493,6.725374739155042,6.723621409888456,-12.812713889059427
0.0002495165028332418,0.08569891964684745,5.991161253839052,6.725361641904204,6.7235920925687935,-12.812628703930413
0.00025182583060294467,0.08571275166102973,5.988095940506934,6.7253484234963095,6.723562504108793,-12.812542731098942
0.0002541565316873882,0.08572670452499227,5.985009968792126,6.725335082811153,6.723532642002671,-12.812455963287753
0.0002565088039011,0.08574077924218301,5.981903251490564,6.725321618718182,6.723502503721513,-12.812368393152457
0.0002588828468894228,0.08575497682361496,5.978775701722988,6.725308030076403,6.723472086713076,-12.812280013280958
0.0002612788621454604,0.08576929828791308,5.975627232944788,6.725294315734285,6.723441388401557,-12.812190816192789
0.0002636970530271764,0.08578374466136121,5.972457758955904,6.725280474529661,6.723410406187396,-12.81210079433853
0.0002661376247746555,0.08579831697794943,5.969267193910735,6.725266505289629,6.72337913744704,-12.812009940099136
0.0002686007845275221,0.08581301627942133,5.966055452328077,6.725252406830455,6.72334757953273,-12.811918245785314
0.0002710867413425231,0.08582784361532168,5.962822449101069,6.725238177957476,6.723315729772284,-12.811825703636895
0.00027359570621126797,0.08584280004304412,5.959568099507169,6.725223817464991,6.723283585468854,-12.811732305822128
0.0002761278920781379,0.085857886627879,5.956292319218145,6.725209324136168,6.723251143900724,-12.811638044437094
0.00027868351385836087,0.08587310444306155,5.9529950243100656,6.725194696742936,6.7232184023210575,-12.811542911504986
0.0002812627884562488,0.08588845456982018,5.949676131273318,6.725179934045884,6.723185357957688,-12.81144689897548
0.00028386593478360887,0.08590393809742465,5.946335557022619,6.725165034794156,6.723152008012868,-12.81134999872403
0.0002864931737783246,0.08591955612323497,5.942973218907043,6.725149997725343,6.723118349663045,-12.811252202551202
0.00028914472842310457,0.0859353097527499,5.939589034720055,6.725134821565382,6.723084380058617,-12.811153502181979
0.0002918208237644098,0.0859512000996561,5.93618292270953,6.725119505028442,6.723050096323699,-12.811053889265075
0.0002945216869315531,0.08596722828587694,5.932754801587795,6.7251040468168215,6.723015495555882,-12.81095335537224
0.0002972475471559787,0.08598339544162208,5.929304590541636,6.725088445620837,6.722980574825979,-12.810851891997524
0.00029999863579071434,0.08599970270543661,5.925832209242334,6.72507270011871,6.7229453311777965,-12.810749490556615
0.00030277518633000863,0.08601615122425083,5.922337577855675,6.72505680897646,6.722909761627866,-12.810646142386066
0.0003055774344291506,0.0860327421534299,5.918820617051942,6.72504077084779,6.722873863165207,-12.810541838742592
0.00030840561792446657,0.08604947665682383,5.915281248015906,6.725024584373971,6.722837632751072,-12.81043657080236
0.000311259976853509,0.08606635590681752,5.911719392456807,6.725008248183732,6.722801067318686,-12.810330329660202
0.00031414075347542753,0.08608338108438099,5.908134972618302,6.724991760893141,6.722764163772998,-12.810223106328914
0.00031704819229153334,0.08610055337911986,5.904527911288391,6.724975121105487,6.722726918990409,-12.810114891738477
0.00031998254006604675,0.08611787398932579,5.900898131809352,6.72495832741117,6.722689329818523,-12.810005676735306
0.0003229440458470428,0.08613534412202738,5.8972455580876,6.724941378387575,6.722651393075872,-12.809895452081484
0.0003259329609875911,0.08615296499304095,5.893570114603566,6.724924272598951,6.722613105551656,-12.809784208453987
0.0003289495391670846,0.08617073782702164,5.889871726421513,6.724907008596295,6.722574464005468,-12.8096719364439
0.0003319940364127726,0.08618866385751454,5.886150319199333,6.724889584917234,6.722535465167026,-12.809558626555644
0.00033506671112149244,0.0862067443270062,5.882405819198311,6.724872000085888,6.722496105735895,-12.809444269206152
0.0003381678240815966,0.086224980486976,5.878638153292841,6.724854252612757,6.722456382381217,-12.809328854724106
0.0003412976384950894,0.08624337359794793,5.8748472489801085,6.724836340994596,6.722416291741423,-12.809212373349098
0.00034445641999996426,0.08626192492954243,5.871033034389731,6.724818263714279,6.722375830423958,-12.80909481523083
0.0003476444366927525,0.08628063576052837,5.8671954382933444,6.72480001924068,6.722334995004988,-12.808976170428268
0.00035086195915127305,0.08629950737887514,5.863334390114149,6.724781606028544,6.722293782029124,-12.808856428908841
0.00035410926045759947,0.08631854108180503,5.859449819936413,6.724763022518349,6.722252188009127,-12.80873558054759
0.0003573866162212396,0.08633773817584565,5.855541658514893,6.724744267136185,6.72221020942561,-12.808613615126305
0.00036069430460252316,0.08635709997688258,5.8516098372842364,6.724725338293611,6.7221678427267495,-12.808490522332681
0.00036403260633621233,0.08637662781021198,5.847654288368299,6.7247062343875355,6.722125084327993,-12.808366291759487
0.0003674018047553307,0.08639632301059372,5.843674944589407,6.724686953800063,6.722081930611747,-12.808240912903651
0.0003708021858152066,0.08641618692230424,5.839671739477576,6.724667494898374,6.722038377927074,-12.808114375165383
0.00037423403811774565,0.0864362208991899,5.835644607279623,6.724647856034583,6.721994422589401,-12.807986667847342
0.0003776976529359244,0.08645642630472018,5.831593482968259,6.724628035545591,6.7219500608801965,-12.80785778015368
0.00038119332423851407,0.08647680451204136,5.827518302251068,6.724608031752961,6.7219052890466635,-12.807727701189183
0.00038472134871502683,0.08649735690402996,5.823419001579445,6.724587842962767,6.721860103301427,-12.807596419958337
0.0003882820258008984,0.08651808487334671,5.819295518157448,6.724567467465446,6.721814499822216,-12.807463925364424
0.0003918756577029052,0.08653898982249036,5.815147789950537,6.724546903535674,6.721768474751539,-12.807330206208585
0.0003955025494248082,0.08656007316385182,5.810975755694324,6.724526149432198,6.721722024196368,-12.80719525118889
0.00039916300879324284,0.08658133631976835,5.806779354903127,6.724505203397707,6.72167514422781,-12.807059048899406
0.000402857346483847,0.08660278072257782,5.802558527878528,6.724484063658673,6.721627830880775,-12.806921587829219
0.0004065858760476247,0.08662440781467343,5.798313215717784,6.72446272842521,6.721580080153646,-12.8067828563615
0.0004103489139375612,0.0866462190485581,5.79404336032221,6.724441195890915,6.721531888007948,-12.80664284277252
0.00041414677953548017,0.08666821588689937,5.789748904405393,6.724419464232725,6.721483250368005,-12.80650153523068
0.00041797979517915355,0.08669039980258428,5.785429791501387,6.724397531610761,6.7214341631206,-12.806358921795521
0.000421848286189655,0.08671277227877437,5.781085965972763,6.724375396168168,6.721384622114633,-12.806214990416725
0.00042575258089897286,0.08673533480896092,5.776717373018578,6.7243530560309654,6.721334623160772,-12.806069728933117
0.00042969301067788,0.08675808889702019,5.772323958682245,6.724330509307888,6.721284162031103,-12.805923125071656
0.00043366990996405286,0.08678103605726885,5.767905669859297,6.724307754090225,6.7212332344587775,-12.805775166446391
0.000437683616290459,0.08680417781451957,5.763462454305045,6.724284788451662,6.721181836137652,-12.805625840557452
0.00044173447031400735,0.08682751570413677,5.758994260642133,6.724261610448118,6.721129962721936,-12.805475134790003
0.0004458228158444555,0.08685105127209228,5.754501038367984,6.724238218117583,6.72107760982582,-12.805323036413178
0.00044994899987359373,0.08687478607502146,5.749982737862128,6.724214609479951,6.721024773023114,-12.80516953257904
0.00045411337260469343,0.08689872168027911,5.745439310393434,6.7241907825368585,6.720971447846871,-12.805014610321487
0.00045831628748223377,0.08692285966599579,5.740870708127211,6.724166735271509,6.72091762978903,-12.804858256555214
0.0004625581012218942,0.08694720162113405,5.7362768841322,6.724142465648514,6.720863314300021,-12.80470045807458
0.00046683917384083293,0.08697174914554491,5.731657792387448,6.724117971613712,6.720808496788392,-12.804541201552519
0.0004711598686882456,0.08699650385002432,5.727013387789069,6.724093251094004,6.7207531726204275,-12.804380473539453
0.00047552055247619825,0.08702146735637,5.722343626156859,6.72406830199717,6.720697337119763,-12.804218260462157
0.00047992159531075524,0.08704664129743801,5.717648464240823,6.724043122211708,6.720640985566987,-12.804054548622625
0.0004843633707233897,0.08707202731719985,5.712927859727564,6.724017709606643,6.720584113199258,-12.803889324196955
0.0004888462557026898,0.0870976270707993,5.708181771246519,6.7239920620313525,6.720526715209893,-12.803722573234156
0.00049337063072635,0.08712344222460959,5.703410158376114,6.723966177315389,6.720468786747981,-12.803554281655039
0.0004979368797934652,0.08714947445629077,5.698612981649762,6.723940053268299,6.720410322917967,-12.803384435251008
0.0005025453904571267,0.08717572545484684,5.6937902025617255,6.723913687679431,6.720351318779254,-12.803213019682905
0.0005071965538573074,0.08720219692068323,5.688941783572864,6.723887078317757,6.720291769345777,-12.8030400204798
0.0005118907647540634,0.0872288905656645,5.684067688116251,6.723860222931686,6.7202316695856,-12.802865423037801
0.0005166284215610414,0.08725580811317182,5.679167880602628,6.723833119248872,6.720171014420494,-12.80268921261884
0.000521409926379287,0.08728295129816079,5.674242326425773,6.723805764976023,6.720109798725506,-12.802511374349443
0.0005262356850313766,0.08731032186721928,5.669290991967669,6.723778157798711,6.720048017328539,-12.802331893219494
0.0005311061070958592,0.08733792157862534,5.664313844603596,6.72375029538118,6.719985665009923,-12.802150754081012
0.0005360216059420226,0.08736575220240535,5.659310852707039,6.7237221753661425,6.719922736501971,-12.801967941646861
0.000540982598764971,0.08739381552039198,5.654281985654493,6.723693795374591,6.719859226488549,-12.801783440489507
0.0005459895066210373,0.08742211332628255,5.649227213830098,6.723665153005594,6.719795129604627,-12.801597235039717
0.0005510427544635229,0.0874506474256973,5.644146508630141,6.723636245836095,6.719730440435838,-12.801409309585301
0.0005561427711787575,0.08747941963623777,5.63903984246744,6.723607071420711,6.719665153518019,-12.801219648269761
0.0005612899896225049,0.08750843178754529,5.633907188775548,6.7235776272915215,6.719599263336769,-12.801028235091039
0.0005664848466567029,0.08753768572135956,5.628748522012835,6.723547910957877,6.719532764326972,-12.800835053900121
0.0005717277831865354,0.08756718329157731,5.62356381766643,6.723517919906172,6.719465650872353,-12.800640088399756
0.0005770192441978579,0.08759692636431095,5.618353052256009,6.723487651599647,6.719397917304997,-12.800443322143085
0.0005823596787949619,0.08762691681794749,5.613116203337442,6.723457103478169,6.719329557904885,-12.800244738532273
0.0005877495402386979,0.08765715654320733,5.6078532495062845,6.723426272958027,6.719260566899411,-12.800044320817136
0.0005931892859849372,0.08768764744320319,5.602564170401156,6.7233951574317015,6.719190938462913,-12.799842052093776
0.0005986793777234011,0.08771839143349922,5.5972489467069355,6.723363754267658,6.719120666716176,-12.799637915303148
0.0006042202814168509,0.08774939044216999,5.5919075601578205,6.723332060810122,6.719049745725952,-12.799431893229674
0.0006098124673406271,0.08778064640985969,5.586539993540264,6.7233000743788605,6.7189781695044655,-12.799223968499815
0.0006154564101225676,0.08781216128984129,5.581146230695739,6.723267792268948,6.718905932008912,-12.799014123580626
0.0006211525887832948,0.0878439370480759,5.575726256523366,6.723235211750553,6.7188330271409615,-12.798802340778314
0.0006269014867768638,0.08787597566327199,5.570280056982388,6.723202330068704,6.718759448746248,-12.798588602236771
0.0006327035920318004,0.08790827912694485,5.564807619094525,6.7231691444430535,6.718685190613857,-12.798372889936102
0.0006385593969925099,0.08794084944347591,5.559308930946148,6.723135652067658,6.7186102464758175,-12.798155185691135
0.0006444693986610784,0.0879736886301724,5.553783981690334,6.723101850110731,6.718534610006576,-12.797935471149927
0.000650434098639447,0.0880067987173267,5.548232761548749,6.723067735714416,6.718458274822466,-12.797713727792223
0.0006564540031719884,0.08804018174827599,5.542655261813432,6.723033305994542,6.718381234481193,-12.797489936927963
0.0006625296231884775,0.08807383977946193,5.537051474848378,6.722998558040381,6.718303482481285,-12.797264079695713
0.0006686614743474479,0.0881077748804901,5.531421394091023,6.722963488914414,6.718225012261563,-12.797036137061118
0.0006748500770799614,0.08814198913418989,5.525765014053571,6.722928095652074,6.718145817200596,-12.796806089815343
0.000681095956633783,0.08817648463667416,5.520082330324154,6.722892375261508,6.718065890616144,-12.79657391857346
0.0006873996431179522,0.0882112634973989,5.5143733395679,6.722856324723318,6.717985225764615,-12.796339603772882
0.0006937616715477807,0.08824632783922308,5.508638039527805,6.722819940990319,6.7179038158405024,-12.796103125671742
0.0007001825818902581,0.08828167979846842,5.502876429025521,6.722783220987279,6.717821653975814,-12.795864464347241
0.0007066629191098864,0.0883173215249792,5.497088507961941,6.722746161610659,6.717738733239513,-12.795623599694043
0.0007132032332149248,0.08835325518218208,5.491274277317703,6.722708759728363,6.71765504663694,-12.795380511422598
0.0007198040793040745,0.08838948294714594,5.4854337391535335,6.7226710121794655,6.717570587109238,-12.795135179057493
0.0007264660176135962,0.08842600701064175,5.479566896610433,6.7226329157739615,6.717485347532754,-12.794887581935722
0.0007331896135648511,0.08846282957720238,5.473673753909761,6.722594467292485,6.71739932071847,-12.794637699205047
0.0007399754378122957,0.08849995286518249,5.467754316353171,6.722555663486054,6.717312499411393,-12.79438550982223
0.0007468240662919118,0.08853737910681843,5.461808590322408,6.722516501075791,6.717224876289961,-12.79413099255134
0.0007537360802700948,0.08857511054828797,5.455836583278976,6.722476976752655,6.717136443965439,-12.793874125961981
0.0007607120663929782,0.08861314944977026,5.449838303763674,6.722437087177157,6.7170471949813,-12.793614888427552
0.000767752616736229,0.08865149808550563,5.44381376139603,6.722396828979096,6.716957121812621,-12.793353258123451
0.0007748583288553041,0.08869015874385536,5.437762966873534,6.7223561987572635,6.7168662168654505,-12.7930892130253
0.000782029805836157,0.08872913372736158,5.431685931970834,6.722315193079171,6.7167744724761835,-12.79282273090712
0.0007892676563464286,0.08876842535280688,5.425582669538744,6.7222738084807565,6.7166818809109365,-12.79255378933953
0.000796572494687112,0.0888080359512743,5.419453193503146,6.7222320414661,6.7165884343648985,-12.792282365687882
0.0008039449408446803,0.08884796786820685,5.413297518863781,6.722189888507131,6.71649412496169,-12.792008437110413
0.0008113856205437138,0.08888822346346718,5.4071156616929,6.722147346043337,6.716398944752719,-12.791731980556387
0.0008188951653000038,0.08892880511139745,5.400907639133805,6.722104410481462,6.716302885716518,-12.791452972764192
0.000826474212474158,0.08896971520087864,5.394673469399275,6.7220610781952175,6.71620593975808,-12.791171390259416
0.000834123405325686,0.08901095613539038,5.38841317176987,6.722017345524966,6.7161080987082,-12.79088720935296
0.0008418433930675993,0.08905253033307023,5.382126766592127,6.721973208777428,6.7160093543228,-12.790600406139085
0.0008496348309215178,0.08909444022677329,5.37581427527662,6.721928664225374,6.71590969828224,-12.790310956493435
0.0008574983801732705,0.08913668826413154,5.369475720295958,6.721883708107306,6.715809122190644,-12.790018836071095
0.0008654347082290256,0.08917927690761307,5.363111125182622,6.7218383366271555,6.715707617575206,-12.789724020304586
0.0008734444886719413,0.08922220863458151,5.356720514526713,6.72179254595396,6.715605175885482,-12.789426484401835
0.0008815284013193245,0.0892654859373551,5.350303913973621,6.72174633222155,6.715501788492701,-12.789126203344187
0.0008896871322803361,0.08930911132326586,5.343861350221539,6.721699691528223,6.715397446689044,-12.788823151884328
0.0008979213740142201,0.0893530873147185,5.337392851018929,6.721652619936423,6.7152921416869376,-12.788517304544252
0.0009062318253890819,0.08939741644924958,5.330898445161829,6.7216051134724095,6.7151858646183165,-12.788208635613143
0.0009146191917411931,0.08944210127958614,5.324378162491134,6.721557168125935,6.715078606533909,-12.787897119145317
0.0009230841849348606,0.0894871443737045,5.317832033889717,6.721508779849903,6.714970358402498,-12.78758272895808
0.0009316275234228513,0.08953254831488909,5.311260091279481,6.721459944560035,6.714861111110167,-12.787265438629593
0.0009402499323073578,0.08957831570179076,5.304662367618331,6.721410658134534,6.7147508554595685,-12.786945221496723
0.0009489521434015466,0.0896244491484853,5.29803889689704,6.721360916413743,6.714639582169159,-12.786622050652882
0.0009577348952916743,0.08967095128453184,5.291389714136026,6.721310715199795,6.714527281872437,-12.786295898945808
0.0009665989333997635,0.08971782475503098,5.2847148553820515,6.721260050256268,6.714413945117179,-12.78596673897538
0.0009755450100468763,0.08976507222068285,5.278014357704839,6.721208917307833,6.714299562364658,-12.785634543091373
0.0009845738845169626,0.08981269635784504,5.271288259193597,6.7211573120399,6.714184123988865,-12.785299283391197
0.0009936863231213115,0.0898606998585905,5.264536598953466,6.721105230098262,6.714067620275719,-12.78496093171766
0.0010028830992635778,0.08990908543076516,5.257759417101905,6.721052667088728,6.713950041422273,-12.784619459656655
0.0010121649935054301,0.08995785579804536,5.250956754764981,6.720999618576766,6.713831377535903,-12.784274838534845
0.0010215327936328063,0.09000701369999535,5.244128654073582,6.720946080087135,6.713711618633506,-12.783927039417351
0.0010309872947227624,0.09005656189212442,5.237275158159589,6.720892047103504,6.713590754640683,-12.783576033105403
0.0010405292992109597,0.09010650314594397,5.23039631115195,6.720837515068094,6.713468775390904,-12.783221790133947
0.0010501596169597773,0.09015684024902441,5.223492158172687,6.72078247938129,6.713345670624686,-12.782864280769271
0.0010598790653270343,0.09020757600505182,5.216562745332855,6.720726935401263,6.71322142998875,-12.782503475006596
0.0010696884692353713,0.09025871323388444,5.20960811972843,6.7206708784435865,6.713096043035175,-12.782139342567636
0.0010795886612422587,0.09031025477160914,5.202628329436132,6.720614303780846,6.712969499220544,-12.781771852898148
0.0010895804816106688,0.09036220347059745,5.1956234235091845,6.720557206642253,6.712841787905083,-12.781400975165452
0.0010996647783803775,0.09041456219956154,5.188593451973037,6.7204995822132485,6.712712898351788,-12.781026678255945
0.0011098424074399477,0.09046733384360989,5.181538465821008,6.7204414256351015,6.712582819725555,-12.780648930772566
0.0011201142325993777,0.09052052130430302,5.174458517009892,6.720382732004514,6.71245154109229,-12.780267701032276
0.0011304811256634027,0.09057412749970864,5.167353658455508,6.72032349637321,6.7123190514180155,-12.779882957063478
0.0011409439665054965,0.09062815536445674,5.160223944028203,6.720263713747527,6.712185339567979,-12.779494666603446
0.0011515036431425441,0.0906826078497946,5.153069428548308,6.720203379088011,6.712050394305734,-12.77910279709571
0.001162161051810222,0.09073748792364127,5.145890167781533,6.720142487308992,6.711914204292235,-12.778707315687438
0.0011729170970390488,0.09079279857064208,5.138686218434355,6.720081033278166,6.711776758084908,-12.778308189226784
0.0011837726917311633,0.0908485427922227,5.131457638149328,6.720019011816177,6.711638044136713,-12.777905384260185
0.0011947287572378134,0.09090472360664316,5.124204485500369,6.71995641769618,6.711498050795213,-12.777498867029703
0.0012057862234375397,0.09096134404905133,5.116926819988018,6.7198932456434175,6.711356766301627,-12.77708860347029
