name,n_points,rms_gr_kms,median_log10_Vobs_over_Vbar,md_med,rms_sigma_kms,rms_mond_kms,delta_rms_sigma_minus_mond_kms,median_log10_Vobs_over_Vsigma,match_found,2masx,sep_arcsec,J_ext_mag,e_J_ext_mag,K_ext_mag,e_K_ext_mag,J_minus_K_ext,jk_good
UGC05716,12,38.595717422736016,0.39533719605626905,6.175536515620724,6.830315611590598,5.598492691282648,1.23182292030795,0.001987989012824028,False,,,,,,,,False
UGC05721,23,43.42112660188199,0.4083509252073527,6.556949674589122,17.491993683398682,16.7981691831934,0.693824500205281,0.11131183216487746,True,10321728+2740075,1.0436009397756358,11.567999839782717,0.0289999991655349,10.741999626159668,0.0540000014007091,0.8260002136230469,True
UGC05750,11,27.51007053890247,0.30132675671580783,4.005470277678412,15.762301005779875,15.39915732100309,0.3631436847767855,-0.07637360400736261,False,,,,,,,,False
UGC05764,10,29.626853146959423,0.43904105072558053,7.561279790701811,11.579610321370803,8.49475346758426,3.084856853786542,0.10869771593727383,False,,,,,,,,False
UGC05829,11,24.75432036929144,0.3210851464562638,4.3870268548391635,9.872956821952545,8.558512844445362,1.3144439775071834,-0.05101281446666028,False,,,,,,,,False
UGC05918,8,21.809546688333317,0.3934525037133066,6.128324324437887,6.025238758599988,4.331570818525533,1.6936679400744552,0.004274237044170768,False,,,,,,,,False
UGC05986,15,54.03667362248708,0.31222028868055585,4.211536581749085,14.139898902196682,15.234754303764284,-1.0948554015676013,0.06579514590493267,True,10523113+3637076,2.003900040828807,9.90999984741211,0.0299999993294477,9.060999870300291,0.050000000745058,0.8489999771118164,True
UGC05999,5,44.29698318989037,0.3360424054640154,4.699858805447468,13.864639458330412,12.042549966579571,1.822089491750841,-0.039971775175448865,False,,,,,,,,False
UGC06399,9,38.70738543926881,0.3381726807613352,4.746192639987883,3.208133467550405,4.0652768287278676,-0.8571433611774624,0.007802000971421523,False,,,,,,,,False
UGC06446,17,43.361690679924365,0.38764241681284384,5.960529388645278,10.00493965676559,9.31704128746074,0.6878983693048504,0.05894808491142873,False,,,,,,,,False
UGC06614,13,65.5480551416531,0.07752516783489813,1.4290595800092354,28.921655271892686,29.65991572167114,-0.7382604497784548,-0.05929972802028856,True,11391484+1708368,0.5732135734856834,11.937000274658203,0.0240000002086162,10.942999839782717,0.0340000018477439,0.9940004348754884,True
UGC06628,7,6.710748509626377,0.06320338462358438,1.3378479861678585,34.30402595495202,33.423245863865105,0.8807800910869119,-0.2465200209851913,True,11400671+4556342,9.686598341450589,14.100000381469728,0.0659999996423721,13.029999732971191,0.1110000014305114,1.0700006484985352,False
UGC06667,9,48.79034345735921,0.535942250875325,11.800067775509813,18.869985635598287,16.741512333544097,2.1284733020541893,0.14521201860458877,True,11422630+5135528,0.337485256150682,12.897000312805176,0.0370000004768371,11.666000366210938,0.0850000008940696,1.2309999465942385,True
UGC06786,45,82.03122417483019,0.14632536814728886,1.961781958776806,33.80170211352924,31.228337969217048,2.5733641443121904,0.07308913101087952,True,11490943+2701194,0.292136613953211,9.62399959564209,0.0130000002682209,8.704000473022461,0.0189999993890523,0.9199991226196288,True
UGC06787,71,80.45177978959222,0.11250935720947292,1.678876361935258,30.628231386662215,29.821832571796566,0.8063988148656485,0.045100105111043204,True,11491536+5605036,1.037863208305754,8.583000183105469,0.0179999992251396,7.65500020980835,0.0240000002086162,0.9279999732971193,True
UGC06818,8,27.07042994637209,0.24427453450946007,3.197922356897208,13.113266970699327,13.594697102892418,-0.4814301321930916,-0.08399178021783188,False,,,,,,,,False
UGC06917,11,46.43992237689648,0.29478802866303405,3.8866555839728405,4.261937794927139,4.711425777732614,-0.44948798280547475,0.0020118263955654766,True,11562877+5025422,22.40090524832148,12.149999618530272,0.0289999991655349,11.222000122070312,0.0509999990463256,0.9279994964599608,False
UGC06923,6,25.934444999377245,0.21532969245545397,2.6976498712878496,8.473762373671947,8.955028609015848,-0.48126623534390056,-0.0400309401292888,True,11564952+5309372,0.5902583168549904,11.831000328063965,0.0509999990463256,11.324000358581545,0.1019999980926513,0.5069999694824219,False
UGC06930,10,45.99712838722294,0.2680131464861771,3.436180514861483,12.872119281272335,10.5238127386699,2.348306542602435,-0.04251201059779279,True,11571739+4916597,0.5706174754176482,11.777999877929688,0.0370000004768371,11.163999557495115,0.0680000036954879,0.6140003204345703,True
UGC06973,9,43.51753744861906,0.028628454242377532,1.140924506028198,39.12010388943479,42.87398977089548,-3.7538858814606897,-0.035905355418490326,True,11585222+4243206,0.4422587520772603,9.248000144958496,0.0070000002160668,8.12399959564209,0.0089999996125698,1.1240005493164062,True
UGC06983,17,54.54130717033093,0.3367165076411931,4.714471506570539,9.136276275275097,9.228773408561947,-0.09249713328684983,0.02038910667077237,True,11590965+5242279,2.532285020209482,13.36299991607666,0.0740000009536743,12.979999542236328,0.1389999985694885,0.383000373840332,False
UGC07089,12,25.463878692061282,0.2114859394905102,2.649505840487378,15.886677696579905,15.009710880541224,0.8769668160386814,-0.10182868813062113,False,,,,,,,,False
UGC07125,13,21.209547707269063,0.18081148481837797,2.299444700384942,32.640710123781076,30.684269714652956,1.9564404091281205,-0.16950688102227074,True,12084151+3648082,9.511043826081917,14.281999588012695,0.0680000036954879,13.404999732971191,0.1209999993443489,0.8769998550415039,False
UGC07151,11,27.22243095184649,0.23981433012828815,3.017370640405309,5.928003825586021,5.531709211482818,0.3962946141032031,-0.022516445029436047,True,12095860+4627258,0.9130133367332988,10.119999885559082,0.0270000007003545,9.394000053405762,0.0460000000894069,0.7259998321533203,True
UGC07261,7,33.05085052090242,0.29403768482556636,3.8732485739524893,5.8325192583232734,4.61012945815692,1.2223898001663533,-0.008604353891901236,True,12151435+2039326,1.3121979764346072,12.255000114440918,0.0480000004172325,11.843000411987305,0.0939999967813491,0.4119997024536133,True
UGC07323,10,23.54431565958505,0.19438398971286136,2.4498286580033164,9.239765892612859,9.250899974951578,-0.011134082338719153,-0.052605777466466164,False,,,,,,,,False
UGC07399,10,58.887910656885914,0.45914693664032463,8.288188844071815,27.394049226425512,27.364855308575113,0.029193917850399487,0.15464724856275075,True,12203811+4617276,2.7589128796895945,11.954999923706056,0.0450000017881393,11.295000076293944,0.0729999989271164,0.6599998474121094,True
UGC07524,31,34.28871958325588,0.34283015992643007,4.84909083827104,8.478639742244788,7.346302856416208,1.1323368858285798,-0.00797794549580335,True,12254892+3332482,0.8818312894679791,10.65999984741211,0.0309999994933605,9.97599983215332,0.0579999983310699,0.6840000152587891,True
UGC07559,7,9.818827026724065,0.21082637087431616,2.640296753765635,7.597394182624395,10.460934313002271,-2.863540130377876,-0.11318078030313725,False,,,,,,,,False
UGC07577,9,2.4442332885694857,0.06554078011408367,1.3523265054081821,8.745295521778653,13.11371205851881,-4.368416536740158,-0.2483469724917846,False,,,,,,,,False
UGC07603,12,31.453943634197763,0.3514044248792951,5.049468371764391,7.393805015578501,6.857775316854595,0.5360296987239055,0.06491970839301292,False,,,,,,,,False
UGC07608,8,33.45240342275178,0.4513025417877787,7.992311262786965,8.935534927545596,7.668994005657545,1.2665409218880512,0.08283010323797718,False,,,,,,,,False
UGC07690,7,22.747054901726205,0.22912998073910246,2.8724994981023855,6.5114999194519125,6.177003950713261,0.3344959687386515,-0.027237772167107245,True,12322795+4242197,12.636289169405996,12.939000129699709,0.032999999821186,12.192999839782717,0.0729999989271164,0.7460002899169922,False
UGC07866,7,11.076678549661342,0.23454273823740765,2.9450012026421466,5.774909699179454,8.083156173523998,-2.3082464743445437,-0.08133355976034713,False,,,,,,,,False
UGC08286,17,44.67728634232997,0.39265884961084957,6.099829545890873,11.445522002211439,11.204213019672554,0.2413089825388841,0.05379515842598418,True,13121179+4402168,14.39304771640284,10.645999908447266,0.0359999984502792,9.744000434875488,0.0570000000298023,0.9019994735717772,False
UGC08490,30,44.87123580471808,0.3965553412740308,6.218244919712438,8.974774443409208,8.882771430695836,0.09200301271337175,0.04582222254242839,True,13293650+5825074,0.0516334195622947,10.237000465393066,0.0340000018477439,9.506999969482422,0.0590000003576278,0.7300004959106445,True
UGC08550,11,29.603145461388134,0.36808278266329847,5.447102722101547,4.819371046696126,3.473349482880548,1.3460215638155786,0.04307401206111396,True,13340283+4754556,2.2506295858024754,12.489999771118164,0.0480000004172325,11.666999816894531,0.0780000016093254,0.8229999542236328,True
UGC08699,41,57.258124394208515,0.1707601799722439,2.195433869775134,15.494333421623372,13.600363968867107,1.8939694527562647,0.032506108996239666,True,13450866+4130118,0.7558557493659324,10.755000114440918,0.0920000001788139,9.741999626159668,0.0199999995529651,1.01300048828125,True
UGC08837,8,12.285290390769424,0.1531585989283718,2.024508506030351,12.919872069749527,14.588051846968398,-1.668179777218871,-0.1731566227772966,False,,,,,,,,False
UGC09037,22,38.691859305391624,0.11832209993610142,1.7258914486931856,38.57714267509292,37.53003930954475,1.0471033655481747,-0.09849058159897867,True,14082910+0703288,0.592283252020842,12.222999572753906,0.0680000036954879,11.119999885559082,0.1080000028014183,1.1029996871948242,False
UGC09133,68,81.51364026148556,0.12782634249555574,1.8015903338542505,26.457762998895788,21.18197585782526,5.275787141070527,-0.001868486104901464,True,14160771+3520373,0.6815530775875632,9.748000144958496,0.0120000001043081,8.800999641418457,0.0179999992251396,0.9470005035400392,True
UGC09992,5,11.21228856253127,0.18091274872687566,2.300517267822037,14.419432813546175,15.309234570923277,-0.8898017573771018,-0.1476653628630226,False,,,,,,,,False
UGC10310,7,31.25990953267383,0.3189475724035181,4.344053295535082,9.081227074471526,7.9733837878427645,1.1078432866287615,-0.005031848632212138,False,,,,,,,,False
UGC11455,36,60.05214625371516,0.09076229819534254,1.5189137064900828,13.701974816699808,15.236212404014196,-1.5342375873143883,-0.002612432209766238,True,19295625+7206461,0.7161846154770907,10.503999710083008,0.0199999995529651,9.229999542236328,0.0270000007003545,1.2740001678466797,True
UGC11557,12,11.064096224349823,0.024160914675206428,1.121606119524288,34.34806401163049,34.190729080222454,0.15733493140803745,-0.1929480240975352,True,20235832+6011334,19.07750666790205,13.154999732971191,0.0450000017881393,12.151000022888184,0.0790000036358833,1.0039997100830078,False
UGC11820,10,30.783069591499505,0.3427205614127494,4.8533897917217015,11.305635644108309,9.202664439220769,2.10297120488754,0.021556476876330645,False,,,,,,,,False
UGC11914,65,53.52975807848478,0.08342611064597225,1.4684265266495287,41.41185913583571,34.977375094623035,6.434484041212677,0.06657605143253918,True,22075236+3121333,0.4787917902040811,7.783999919891357,0.0070000002160668,6.828999996185303,0.0130000002682209,0.9549999237060548,True
UGC12506,31,116.02345816251233,0.3074009431719987,4.119095739797278,38.303206579228515,38.68179959828033,-0.378593019051813,0.04502643555563572,True,23193047+1604292,0.4401402963515854,11.95400047302246,0.0359999984502792,10.739999771118164,0.0560000017285347,1.2140007019042969,True
UGC12632,15,34.55295039419839,0.3736862409993584,5.589493841693305,8.905412687277364,7.647547343175657,1.257865344101707,0.005955455214644231,False,,,,,,,,False
UGC12732,16,44.72613799762456,0.39229215931610684,6.089833030341792,8.317027514375253,6.806973492095224,1.5100540222800287,0.006508952534684457,False,,,,,,,,False
UGCA281,7,10.397576021322847,0.24907005991638384,3.148764060662787,1.784171625127863,2.9206913656446396,-1.1365197405167766,0.02261454264485787,False,,,,,,,,False
UGCA442,8,27.598673456837002,0.36460992012170257,5.373086094181739,3.2964269697802377,3.4511889420716586,-0.15476197229142086,-0.008179636560954077,True,23434554-3157243,1.7017434017828628,12.970999717712402,0.0879999995231628,12.770000457763672,0.3339999914169311,0.2009992599487304,False
UGCA444,36,14.471300240102812,0.31683213087961254,4.302068941555419,3.8669456171371692,4.905547560627027,-1.0386019434898577,-0.02551073686608818,False,,,,,,,,False
